English,Malayalam
Kips (kiloinstructions-persecond),കിപ്സ് (കിലോ ഇൻസ്ട്രക്ഷൻസ്-പെർസെക്കൻഡ്)
Label constant,സ്ഥിരമായ ലേബൽ
Labelled common,പൊതുവായ ലേബൽ
Labelling,ലേബലിംഗ്
Label list,ലേബൽ ലിസ്റ്റ്
Label record,ലേബൽ റെക്കോർഡ്
Label variable,ലേബൽ വേരിയബിൾ
Laced card,ലേസ്ഡ് കാർഡ്
Land-line facility,ലാൻഡ് ലൈൻ സൗകര്യം
Language (cobol),ഭാഷ (കോബോൾ)
"Language
 Converter",ഭാഷാ പരിവർത്തനം
"Language
 Interpreter",ഭാഷാ വ്യാഖ്യാതാവ്
"Language
 Processor",ഭാഷാ പ്രോസസ്സർ
"Language
 Statement",ഭാഷാ പ്രസ്താവന
Language subset,ഭാഷാ ഉപവിഭാഗം
"Language
 Translation
 Feature",ഭാഷാ വിവർത്തന സവിശേഷത
"Language
 Translator",ഭാഷാ വിവർത്തകൻ
"Large scale
 Integration",വലിയ തോതിലുള്ള ഏകീകരണം
"Laser
 Communication",ലേസർ കമ്മ്യൂണിക്കേഷൻ
"Laser emulsion
 Storage",ലേസർ എമൽഷൻ സംഭരണം
Laser jet printer,ലേസർ ജെറ്റ് പ്രിന്റർ
Latch,ലാച്ച്
Latching,ലാച്ചിംഗ്
Latency (time),ലേറ്റൻസി (സമയം)
"Lateral redundancy
 Check",ലാറ്ററൽ റിഡൻഡൻസി പരിശോധന
Lateral reversal,ലാറ്ററൽ റിവേഴ്സൽ
Leader,നേതാവ്
Leader record,ലീഡർ റെക്കോർഡ്
Leading control,മുൻനിര നിയന്ത്രണം
Leading decision,പ്രമുഖ തീരുമാനം
Leading end,ലീഡിംഗ് അവസാനം
Leading graphics,പ്രമുഖ ഗ്രാഫിക്സ്
Leading zero,പൂജ്യം മുന്നിൽ
Leapfrog test,കുതിച്ചുചാട്ട പരിശോധന
Leased channel,പാട്ടത്തിനെടുത്ത ചാനൽ
"Leased circuit
 Data-transmission
 Service",പാട്ടത്തിനെടുത്ത സർക്യൂട്ട് ഡാറ്റാ ട്രാൻസ്മിഷൻ സേവനം
Leased line,പാട്ടത്തിനെടുത്ത ലൈൻ
Leasing,പാട്ടത്തിനെടുക്കുന്നു
"Least frequently
 Used memory",ഏറ്റവും കുറവ് പതിവായി ഉപയോഗിക്കുന്ന മെമ്മറി
"Least recently used
 Memory",അടുത്തിടെ ഉപയോഗിച്ച മെമ്മറി
Least significant,ഏറ്റവും കുറവ്
"Least significant
 Character",പ്രാധാന്യമില്ലാത്ത കഥാപാത്രം
"Least significant
 Digit",ഏറ്റവും കുറഞ്ഞ അക്കം
"Left-hand margin
 Indent",ഇടതുവശത്തെ മാർജിൻ ഇൻഡന്റ്
Left justification,ഇടത് ന്യായീകരണം
Leg,കാല്
Length,നീളം
"Length
 Specification",ദൈർഘ്യം സ്പെസിഫിക്കേഷൻ
Letter,കത്ത്
Letter code,കത്ത് കോഡ്
Letter out,കത്ത് പുറത്ത്
Letter quality,അക്ഷരത്തിന്റെ ഗുണനിലവാരം
Letter shift,കത്ത് ഷിഫ്റ്റ്
Level,ലെവൽ
Level compensator,ലെവൽ കോമ്പൻസേറ്റർ
Level indicator,ലെവൽ സൂചകം
Level number,ലെവൽ നമ്പർ
Level of access,പ്രവേശന നില
Level of addressing,വിലാസത്തിന്റെ ലെവൽ
Level-one variable,ലെവൽ-വൺ വേരിയബിൾ
Level order,ലെവൽ ഓർഡർ
Level overload,ലെവൽ ഓവർലോഡ്
"Level source
 Language",ലെവൽ ഉറവിട ഭാഷ
"Level states
 Register",ലെവൽ സ്റ്റേറ്റ്സ് രജിസ്റ്റർ
Lexeme,ലെക്സെം
Lexicon,നിഘണ്ടു
Librarian,ലൈബ്രേറിയൻ
Librarian program,ലൈബ്രേറിയൻ പ്രോഗ്രാം
Library,പുസ്തകശാല
Library directory,ലൈബ്രറി ഡയറക്ടറി
Library facility,ലൈബ്രറി സൗകര്യം
Library file editor,ലൈബ്രറി ഫയൽ എഡിറ്റർ
Library program,ലൈബ്രറി പ്രോഗ്രാം
Library routine,ലൈബ്രറി ദിനചര്യ
Library subroutine,ലൈബ്രറി സബ്റൂട്ടീൻ
Library tape,ലൈബ്രറി ടേപ്പ്
Library track,ലൈബ്രറി ട്രാക്ക്
"Licensed
 Documentation",ലൈസൻസുള്ള ഡോക്യുമെന്റേഷൻ
"Licensed 
 Publication",ലൈസൻസുള്ള പ്രസിദ്ധീകരണം
Light button,ലൈറ്റ് ബട്ടൺ
Light conduit,ലൈറ്റ് ചാലകം
"Light-emitting
 Diode",ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ്
"Light-emitting
 Diode display",ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ് ഡിസ്പ്ലേ
Light guide,ലൈറ്റ് ഗൈഡ്
Light gun,നേരിയ തോക്ക്
Light pen,ഇളം പേന
Light pen attention,ലൈറ്റ് പേന ശ്രദ്ധ
Light pen detection,ലൈറ്റ് പേന കണ്ടെത്തൽ
Light pen hit,ലൈറ്റ് പേന അടിച്ചു
Light pen strike,നേരിയ പേന സമരം
Light pen tracking,ലൈറ്റ് പേന ട്രാക്കിംഗ്
Light stability,പ്രകാശ സ്ഥിരത
Limit check,പരിധി പരിശോധന
"Limited distance
 Adapter",പരിമിത ദൂര അഡാപ്റ്റർ
Limiter,ലിമിറ്റർ
Limiter circuit,ലിമിറ്റർ സർക്യൂട്ട്
Line,ലൈൻ
Line adapter,ലൈൻ അഡാപ്റ്റർ
Line adapter unit,ലൈൻ അഡാപ്റ്റർ യൂണിറ്റ്
"Linear bounded
 Automata",ലീനിയർ ബൗണ്ടഡ് ഓട്ടോമാറ്റ
Linear combiner,ലീനിയർ കോമ്പിനർ
Linear distortion,രേഖീയ വികലത
"Linear integrated
 Circuit",ലീനിയർ ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
Linearity,രേഖീയത
Linear language,രേഖീയ ഭാഷ
Linear list,ലീനിയർ ലിസ്റ്റ്
Linear optimization,ലീനിയർ ഒപ്റ്റിമൈസേഷൻ
"Linear
 Programming",ലീനിയർ പ്രോഗ്രാമിംഗ്
Linear regulator,ലീനിയർ റെഗുലേറ്റർ
"Linear
 Representation",ലീനിയർ പ്രാതിനിധ്യം
Linear search,ലീനിയർ തിരയൽ
Linear selection,ലീനിയർ സെലക്ഷൻ
Linear unit,ലീനിയർ യൂണിറ്റ്
"Line-at-a-time
 Printer (= line
 Printer)",ലൈൻ-അറ്റ്-എ-ടൈം പ്രിന്റർ (= ലൈൻ പ്രിന്റർ)
Line character,ലൈൻ കഥാപാത്രം
Line code,ലൈൻ കോഡ്
Line concentration,ലൈൻ ഏകാഗ്രത
Line control,ലൈൻ നിയന്ത്രണം
Line control block,ലൈൻ കൺട്രോൾ ബ്ലോക്ക്
"Line control
 Discipline (= line
 Protocol)",ലൈൻ കൺട്രോൾ അച്ചടക്കം (= ലൈൻ പ്രോട്ടോക്കോൾ)
Line counter,ലൈൻ കൗണ്ടർ
Line data set,ലൈൻ ഡാറ്റ സെറ്റ്
Line delete symbol,ലൈൻ ഇല്ലാതാക്കൽ ചിഹ്നം
"Line deletion
 Character",ലൈൻ ഇല്ലാതാക്കൽ പ്രതീകം
"Line discipline
 (= Line protocol)",ലൈൻ അച്ചടക്കം (= ലൈൻ പ്രോട്ടോക്കോൾ)
"Line drawing
 Display",ലൈൻ ഡ്രോയിംഗ് ഡിസ്പ്ലേ
Line driver,ലൈൻ ഡ്രൈവർ
Line editing,ലൈൻ എഡിറ്റിംഗ്
"Line-end
 Adjustment",ലൈൻ-എൻഡ് അഡ്ജസ്റ്റ്മെന്റ്
"Line-end control
 Key",ലൈൻ-എൻഡ് കൺട്രോൾ കീ
Line-ending zone,ലൈൻ അവസാനിക്കുന്ന മേഖല
Line-end zone,ലൈൻ-എൻഡ് സോൺ
Line equipment,ലൈൻ ഉപകരണങ്ങൾ
Line feed,ലൈൻ ഫീഡ്
Line feed character,ലൈൻ ഫീഡ് പ്രതീകം
Line filter balance,ലൈൻ ഫിൽട്ടർ ബാലൻസ്
Line finder,ലൈൻ ഫൈൻഡർ
Line generator,ലൈൻ ജനറേറ്റർ
Line group,ലൈൻ ഗ്രൂപ്പ്
Line hit,ലൈൻ ഹിറ്റ്
Line impedance,ലൈൻ പ്രതിരോധം
Line index,ലൈൻ സൂചിക
Line interface base,ലൈൻ ഇന്റർഫേസ് അടിസ്ഥാനം
Line key,ലൈൻ കീ
Line level,ലൈൻ ലെവൽ
Line link pulsing,ലൈൻ ലിങ്ക് പൾസിംഗ്
Line load,ലൈൻ ലോഡ്
Line loop,ലൈൻ ലൂപ്പ്
"Line loop
 Resistance",ലൈൻ ലൂപ്പ് പ്രതിരോധം
"Line
 Misregistration",ലൈൻ തെറ്റായി രജിസ്ട്രേഷൻ
"Line mode, Switching","ലൈൻ മോഡ്, സ്വിച്ചിംഗ്"
Line noise,ലൈൻ ശബ്ദം
Line number,ലൈൻ നമ്പർ
"Line number
 Editing",ലൈൻ നമ്പർ എഡിറ്റിംഗ്
Line printer,ലൈൻ പ്രിന്റർ
Line printing,ലൈൻ പ്രിന്റിംഗ്
Line protocol,ലൈൻ പ്രോട്ടോക്കോൾ
Line relay,ലൈൻ റിലേ
"Line response
 Mode",ലൈൻ പ്രതികരണ മോഡ്
Line skew,ലൈൻ സ്ക്യൂ
Line speed,ലൈൻ വേഗത
Lines-per-inch,ഓരോ ഇഞ്ചിനും വരികൾ
Line status,ലൈൻ നില
Line stretcher,ലൈൻ സ്ട്രെച്ചർ
Line surge,ലൈൻ കുതിച്ചുചാട്ടം
Line switching,ലൈൻ സ്വിച്ചിംഗ്
Line traffic,ലൈൻ ട്രാഫിക്
Link,ലിങ്ക്
Linkage,ലിങ്കേജ്
Linkage editor,ലിങ്കേജ് എഡിറ്റർ
Linkage section,ലിങ്കേജ് വിഭാഗം
Link-attached,ലിങ്ക് ഘടിപ്പിച്ചിരിക്കുന്നു
"Link-attached
 Station",ലിങ്ക് ഘടിപ്പിച്ച സ്റ്റേഷൻ
"Link-attached
 Terminal",ലിങ്ക് ഘടിപ്പിച്ച ടെർമിനൽ
Link bit,ലിങ്ക് ബിറ്റ്
"Link-by-link
 Signaling",ലിങ്ക്-ബൈ-ലിങ്ക് സിഗ്നലിംഗ്
Link connection,ലിങ്ക് കണക്ഷൻ
Link control,ലിങ്ക് നിയന്ത്രണം
"Link control
 Procedure",ലിങ്ക് നിയന്ത്രണ നടപടിക്രമം
Link edit,ലിങ്ക് എഡിറ്റ്
"Linked sequential
 File",ലിങ്ക് ചെയ്‌ത സീക്വൻഷ്യൽ ഫയൽ
Linked subroutine,ലിങ്ക് ചെയ്ത സബ്റൂട്ടീൻ
Linker,ലിങ്കർ
Link group,ലിങ്ക് ഗ്രൂപ്പ്
Linking loader,ലിങ്കിംഗ് ലോഡർ
"Linking loader
 Executive",ലിങ്കിംഗ് ലോഡർ എക്സിക്യൂട്ടീവ്
Link protocol,ലിങ്ക് പ്രോട്ടോക്കോൾ
"LISP (list
 Processing)",LISP (ലിസ്റ്റ് പ്രോസസ്സിംഗ്)
"List-directed
 Transmission",ലിസ്റ്റ്-ഡയറക്ടഡ് ട്രാൻസ്മിഷൻ
Listening mode,ലിസണിംഗ് മോഡ്
"List handling
 Statement",ലിസ്റ്റ് കൈകാര്യം ചെയ്യുന്ന പ്രസ്താവന
Listing,ലിസ്റ്റിംഗ്
List processing,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
List processing language,ലിസ്റ്റ് പ്രോസസ്സിംഗ് ഭാഷ
"List processing
 Program",ലിസ്റ്റ് പ്രോസസ്സിംഗ് പ്രോഗ്രാം
List structure,ലിസ്റ്റ് ഘടന
Literal,അക്ഷരാർത്ഥം
Literal operand,ലിറ്ററൽ ഓപ്പറാൻറ്
Literal pool,അക്ഷര കുളം
Literal search,അക്ഷരാർത്ഥത്തിലുള്ള തിരയൽ
Literature search,സാഹിത്യ തിരയൽ
Live keyboard,തത്സമയ കീബോർഡ്
Load,ലോഡ് ചെയ്യുക
Load balancing,ലോഡ് ബാലൻസിങ്
Load card,കാർഡ് ലോഡ് ചെയ്യുക
Load coil,ലോഡ് കോയിൽ
Loaded line,ലോഡ് ചെയ്ത ലൈൻ
Loaded origin,ലോഡ് ചെയ്ത ഉത്ഭവം
Loader,ലോഡർ
"Loader program
(= Loader)",ലോഡർ പ്രോഗ്രാം (= ലോഡർ)
Loader type,ലോഡർ തരം
Load facility,ലോഡ് സൗകര്യം
Load image,ചിത്രം ലോഡ് ചെയ്യുക
Loading,ലോഡിംഗ്
Loading coil,ലോഡിംഗ് കോയിൽ
Loading error,ലോഡ് ചെയ്യുന്നതിൽ പിശക്
Loading procedure,ലോഡിംഗ് നടപടിക്രമം
Loading routine,ദിനചര്യ ലോഡുചെയ്യുന്നു
Load leveling,ലോഡ് ലെവലിംഗ്
Load map,മാപ്പ് ലോഡ് ചെയ്യുക
Load mode,ലോഡ് മോഡ്
Load module,ലോഡ് മൊഡ്യൂൾ
"Load module
 Library",ലോഡ് മൊഡ്യൂൾ ലൈബ്രറി
Load-on-call,ലോഡ്-ഓൺ-കോൾ
Load point,ലോഡ് പോയിന്റ്
"Load program
 (=Loader)",ലോഡ് പ്രോഗ്രാം (=ലോഡർ)
Load sharing,ലോഡ് പങ്കിടൽ
Lobe,ലോബ്
Local,പ്രാദേശിക
Local access,പ്രാദേശിക പ്രവേശനം
Local area network,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
Local battery,പ്രാദേശിക ബാറ്ററി
Local central office,പ്രാദേശിക കേന്ദ്ര ഓഫീസ്
Local channel,പ്രാദേശിക ചാനൽ
Local code,പ്രാദേശിക കോഡ്
Local exchange,പ്രാദേശിക കൈമാറ്റം
"Local format
 Storage",പ്രാദേശിക ഫോർമാറ്റ് സംഭരണം
Local forms control,പ്രാദേശിക ഫോമുകളുടെ നിയന്ത്രണം
Local line,ലോക്കൽ ലൈൻ
Local lock,ലോക്കൽ ലോക്ക്
Local loop,പ്രാദേശിക ലൂപ്പ്
Locally attached,പ്രാദേശികമായി ഘടിപ്പിച്ചിരിക്കുന്നു
"Locally-attached
 Station",പ്രാദേശികമായി അറ്റാച്ച്ഡ് സ്റ്റേഷൻ
Local mode,പ്രാദേശിക മോഡ്
Local order wire,ലോക്കൽ ഓർഡർ വയർ
Local oscillator,പ്രാദേശിക ഓസിലേറ്റർ
Local service area,പ്രാദേശിക സേവന മേഖല
Local side,പ്രാദേശിക വശം
Local station,ലോക്കൽ സ്റ്റേഷൻ
"Local switching
 Facility",പ്രാദേശിക സ്വിച്ചിംഗ് സൗകര്യം
Local variable,ലോക്കൽ വേരിയബിൾ
"Local variable
 Symbol",പ്രാദേശിക വേരിയബിൾ ചിഹ്നം
Locate,കണ്ടെത്തുക
Locate mode,ലൊക്കേറ്റ് മോഡ്
Location,സ്ഥാനം
"Location counter
 (= Location
 Register)",ലൊക്കേഷൻ കൗണ്ടർ (= ലൊക്കേഷൻ രജിസ്റ്റർ)
Location life,ലൊക്കേഷൻ ജീവിതം
Locator device,ലൊക്കേറ്റർ ഉപകരണം
"Locator
 Qualification",ലൊക്കേറ്റർ യോഗ്യത
Locator variable,ലൊക്കേറ്റർ വേരിയബിൾ
Lock,പൂട്ടുക
Locked name,ലോക്ക് ചെയ്ത പേര്
Locked page,പൂട്ടിയ പേജ്
Locked record,ലോക്ക് ചെയ്ത റെക്കോർഡ്
Locking,ലോക്കിംഗ്
Lock out,ലോക്ക് ഔട്ട്
Lockout module,ലോക്കൗട്ട് മൊഡ്യൂൾ
Lock-up table,ലോക്ക്-അപ്പ് ടേബിൾ
Log,ലോഗ്
Logger,ലോഗർ
Logging,ലോഗിംഗ്
Logical access level,ലോജിക്കൽ ആക്സസ് ലെവൽ
Logical ADD,ലോജിക്കൽ ADD
Logical analysis,ലോജിക്കൽ വിശകലനം
"Logical chart
 (= Flow chart)",ലോജിക്കൽ ചാർട്ട് (= ഫ്ലോ ചാർട്ട്)
"Logical child
 Segment",ലോജിക്കൽ ചൈൽഡ് സെഗ്മെന്റ്
Logical comparison,ലോജിക്കൽ താരതമ്യം
Logical conjunction,ലോജിക്കൽ സംയോജനം
Logical constant,ലോജിക്കൽ സ്ഥിരാങ്കം
"Logical data
 Structure",ലോജിക്കൽ ഡാറ്റ ഘടന
Logical decision,ലോജിക്കൽ തീരുമാനം
Logical design,ലോജിക്കൽ ഡിസൈൻ
"Logical device
 Address",ലോജിക്കൽ ഉപകരണ വിലാസം
Logical diagram,ലോജിക്കൽ ഡയഗ്രം
Logical difference,ലോജിക്കൽ വ്യത്യാസം
Logical disjunction,ലോജിക്കൽ ഡിസ്ജംഗ്ഷൻ
Logical element,ലോജിക്കൽ ഘടകം
Logical expression,ലോജിക്കൽ എക്സ്പ്രഷൻ
Logical file,ലോജിക്കൽ ഫയൽ
"Logical flow chart
 ( Flow chart)",ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്)
"Logical group
 Instruction",ലോജിക്കൽ ഗ്രൂപ്പ് നിർദ്ദേശം
Logical IF,ലോജിക്കൽ IF
Logical instruction,ലോജിക്കൽ പ്രബോധനം
Logical level,ലോജിക്കൽ ലെവൽ
Logical line group,ലോജിക്കൽ ലൈൻ ഗ്രൂപ്പ്
Logical multiply,ലോജിക്കൽ ഗുണനം
Logical number,ലോജിക്കൽ നമ്പർ
Logical operation,ലോജിക്കൽ പ്രവർത്തനം
Logical operator,ലോജിക്കൽ ഓപ്പറേറ്റർ
"Logical page
 Identifier",ലോജിക്കൽ പേജ് ഐഡന്റിഫയർ
"Logical page
 Number",ലോജിക്കൽ പേജ് നമ്പർ
"Logical parent
 Segment",ലോജിക്കൽ പാരന്റ് സെഗ്മെന്റ്
Logical primary,ലോജിക്കൽ പ്രൈമറി
Logical product,ലോജിക്കൽ ഉൽപ്പന്നം
Logical record,ലോജിക്കൽ റെക്കോർഡ്
"Logical record
 Block",ലോജിക്കൽ റെക്കോർഡ് ബ്ലോക്ക്
Logical relation,ലോജിക്കൽ ബന്ധം
Logical shift,ലോജിക്കൽ ഷിഫ്റ്റ്
Logical structure,ലോജിക്കൽ ഘടന
Logical sum,ലോജിക്കൽ തുക
Logical switch,ലോജിക്കൽ സ്വിച്ച്
Logical symbol,ലോജിക്കൽ ചിഹ്നം
Logical term,ലോജിക്കൽ പദം
Logical timer,ലോജിക്കൽ ടൈമർ
Logical tracing,ലോജിക്കൽ ട്രേസിംഗ്
Logical track,ലോജിക്കൽ ട്രാക്ക്
Logical unit,ലോജിക്കൽ യൂണിറ്റ്
Logical variable,ലോജിക്കൽ വേരിയബിൾ
Logical volume,ലോജിക്കൽ വോള്യം
Logical analyzer,ലോജിക്കൽ അനലൈസർ
Logic card,ലോജിക് കാർഡ്
"Logic chart (= flow 
 Chart)",ലോജിക് ചാർട്ട് (=ഫ്ലോ ചാർട്ട്)
Logic decoder,ലോജിക് ഡീകോഡർ
Logic design,ലോജിക് ഡിസൈൻ
Logic device,ലോജിക് ഉപകരണം
Logic diagram,ലോജിക് ഡയഗ്രം
Logic element,ലോജിക് ഘടകം
Logic expression,ലോജിക് എക്സ്പ്രഷൻ
Logic family,ലോജിക് കുടുംബം
"Logic flow chart
 (= Flow chart)",ലോജിക് ഫ്ലോ ചാർട്ട് (= ഫ്ലോ ചാർട്ട്)
Logic function,ലോജിക് പ്രവർത്തനം
Logic instruction,ലോജിക് നിർദ്ദേശം
Logic light,ലോജിക് ലൈറ്റ്
Logic operation,ലോജിക് പ്രവർത്തനം
Logic probe,ലോജിക് അന്വേഷണം
Logic product,ലോജിക് ഉൽപ്പന്നം
Logic shift,ലോജിക് ഷിഫ്റ്റ്
Logic short fault,ലോജിക് ഷോർട്ട് ഫോൾട്ട്
Logic signal,ലോജിക് സിഗ്നൽ
Logic state,ലോജിക് അവസ്ഥ
Logic symbol,ലോജിക് ചിഹ്നം
Logic unit,ലോജിക് യൂണിറ്റ്
Log in (= log on),ലോഗിൻ ചെയ്യുക (=ലോഗിൻ ചെയ്യുക)
Log off (= log out),ലോഗ് ഓഫ് ചെയ്യുക (= ലോഗ് ഔട്ട്)
Log on,ലോഗിൻ ചെയ്യുക
Log out,പുറത്തുകടക്കുക
"Log periodic
 Antenna",ലോഗ് ആവർത്തന ആന്റിന
"Longitudinal
 Balance",രേഖാംശ ബാലൻസ്
Longitudinal check,രേഖാംശ പരിശോധന
Longitudinal circuit,രേഖാംശ സർക്യൂട്ട്
"Longitudinal 
 Induction noise",രേഖാംശ ഇൻഡക്ഷൻ ശബ്ദം
"Longitudinal-mode
 Delay line",രേഖാംശ-മോഡ് ഡിലേ ലൈൻ
"Longitudinal parity
 Check",രേഖാംശ പാരിറ്റി പരിശോധന
"Longitudinal
 Redundancy
 Check",രേഖാംശ റിഡൻഡൻസി പരിശോധന
"Longitudinal
 Transmission
 Check",രേഖാംശ ട്രാൻസ്മിഷൻ പരിശോധന
Look ahead,മുന്നോട്ട് നോക്കൂ
Look ahead carry,മുന്നോട്ട് നോക്കൂ
Look ahead unit,യൂണിറ്റ് മുന്നോട്ട് നോക്കുക
Look up,തിരയൽ
Look-up-table,ലുക്ക്-അപ്പ്-ടേബിൾ
Loop,ലൂപ്പ്
Loop-back test,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
Loop body,ലൂപ്പ് ബോഡി
Loop box,ലൂപ്പ് ബോക്സ്
Loop check,ലൂപ്പ് പരിശോധന
Loop completion,ലൂപ്പ് പൂർത്തീകരണം
Loop computing,ലൂപ്പ് കമ്പ്യൂട്ടിംഗ്
Loop control,ലൂപ്പ് നിയന്ത്രണം
"Loop control
 Statement",ലൂപ്പ് നിയന്ത്രണ പ്രസ്താവന
"Loop-control
 Variable",ലൂപ്പ് കൺട്രോൾ വേരിയബിൾ
Loop counter,ലൂപ്പ് കൗണ്ടർ
"Loop feedback
 Signal",ലൂപ്പ് ഫീഡ്‌ബാക്ക് സിഗ്നൽ
Looping,ലൂപ്പിംഗ്
Looping execution,ലൂപ്പിംഗ് എക്സിക്യൂഷൻ
Loop initialization,ലൂപ്പ് സമാരംഭം
Loop input signal,ലൂപ്പ് ഇൻപുട്ട് സിഗ്നൽ
"Loop jack
 Switchboard",ലൂപ്പ് ജാക്ക് സ്വിച്ച്ബോർഡ്
Loop modification,ലൂപ്പ് പരിഷ്ക്കരണം
Loop network,ലൂപ്പ് നെറ്റ്‌വർക്ക്
Loop resistance,ലൂപ്പ് പ്രതിരോധം
"Loop reverse
 Battery",ലൂപ്പ് റിവേഴ്സ് ബാറ്ററി
Loop self checking,ലൂപ്പ് സ്വയം പരിശോധന
Loop signalling,ലൂപ്പ് സിഗ്നലിംഗ്
Loop start,ലൂപ്പ് ആരംഭം
Loop termination,ലൂപ്പ് അവസാനിപ്പിക്കൽ
Loop testing,ലൂപ്പ് ടെസ്റ്റിംഗ്
"Loop transfer
 Function",ലൂപ്പ് ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
Loop transmission,ലൂപ്പ് ട്രാൻസ്മിഷൻ
Loop transmission frame,ലൂപ്പ് ട്രാൻസ്മിഷൻ ഫ്രെയിം
Loop update,ലൂപ്പ് അപ്ഡേറ്റ്
Loosely coupled,അയഞ്ഞ കപ്പിൾഡ്
Loss,നഷ്ടം
Loss of significance,പ്രാധാന്യം നഷ്ടപ്പെടുന്നു
Loudness loss,ഉച്ചത്തിലുള്ള നഷ്ടം
"Low activity data
 Processing",കുറഞ്ഞ പ്രവർത്തന ഡാറ്റ പ്രോസസ്സിംഗ്
Low byte,കുറഞ്ഞ ബൈറ്റ്
Low-end MPU,ലോ-എൻഡ് എംപിയു
Lower bound,താഴ്ന്ന പരിധി
Lower curtate,താഴത്തെ കർട്ടേറ്റ്
Low-level language,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
"Low-noise
 Amplifier",കുറഞ്ഞ ശബ്ദമുള്ള ആംപ്ലിഫയർ
Low order,കുറഞ്ഞ ഓർഡർ
Low order digit,ലോ ഓർഡർ അക്കം
Low-order position,ലോ-ഓർഡർ സ്ഥാനം
Low pass filter,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
"Low-performance
 Equipment",കുറഞ്ഞ പ്രവർത്തനക്ഷമതയുള്ള ഉപകരണങ്ങൾ
Low speed,കുറഞ്ഞ വേഗത
Low speed storage,കുറഞ്ഞ വേഗത സംഭരണം
Low tape,താഴ്ന്ന ടേപ്പ്
"Lukasiewicz
 Notation",Lukasiewicz നൊട്ടേഷൻ
Lumped loading,ലംപ്ഡ് ലോഡിംഗ്
Machine address,മെഷീൻ വിലാസം
"Machine available
 Time",മെഷീൻ ലഭ്യമായ സമയം
Machine check,മെഷീൻ പരിശോധന
"Machine check
 Handler",മെഷീൻ ചെക്ക് ഹാൻഡ്‌ലർ
"Machine check
 Indicator",മെഷീൻ ചെക്ക് ഇൻഡിക്കേറ്റർ
"Machine check
 Interruption",മെഷീൻ ചെക്ക് തടസ്സം
Machine code,മെഷീൻ കോഡ്
Machine cognition,മെഷീൻ കോഗ്നിഷൻ
Machine cycle,മെഷീൻ സൈക്കിൾ
"Machine
 Dependent",മെഷീൻ ആശ്രിതൻ
"Machine
 Dependent
 Language",യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
"Machine 
 Dependent
 Software",യന്ത്രത്തെ ആശ്രയിക്കുന്ന സോഫ്റ്റ്‌വെയർ
Machine equation,മെഷീൻ സമവാക്യം
"Machine
 Equivalence",മെഷീൻ തുല്യത
Machine error,മെഷീൻ പിശക്
Machine idle time,മെഷീൻ നിഷ്ക്രിയ സമയം
"Machine
 Independent",മെഷീൻ ഇൻഡിപെൻഡന്റ്
"Machine
 Independent
 Language",മെഷീൻ സ്വതന്ത്ര ഭാഷ
"Machine
 Independent
 Software",മെഷീൻ ഇൻഡിപെൻഡന്റ് സോഫ്റ്റ്‌വെയർ
"Machine
 Independent
 Solution",മെഷീൻ സ്വതന്ത്ര പരിഹാരം
"Machine
 Instruction",മെഷീൻ നിർദ്ദേശം
"Machine 
 Instruction code",മെഷീൻ ഇൻസ്ട്രക്ഷൻ കോഡ്
"Machine
 Instruction
 Statement",മെഷീൻ ഇൻസ്ട്രക്ഷൻ സ്റ്റേറ്റ്മെന്റ്
"Machine
 Intelligence",മെഷീൻ ഇന്റലിജൻസ്
Machine intemate,മെഷീൻ ഇന്റേമേറ്റ്
"Machine language
 Code",യന്ത്ര ഭാഷാ കോഡ്
Machine learning,യന്ത്ര പഠനം
Machine logic,യന്ത്ര യുക്തി
Machine operation,മെഷീൻ പ്രവർത്തനം
"Machine oriented
 Language",മെഷീൻ ഓറിയന്റഡ് ഭാഷ
Machine readable,മെഷീൻ റീഡബിൾ
"Machine readable
 Medium",മെഷീൻ റീഡബിൾ മീഡിയം
Machine run,മെഷീൻ റൺ
"Machine sensible
 Information",മെഷീൻ സെൻസിബിൾ വിവരങ്ങൾ
"Machine
 Simulation",മെഷീൻ സിമുലേഷൻ
"Machine spoiled
 Time",യന്ത്രം സമയം കളഞ്ഞു
"Machine tool
 Control",മെഷീൻ ടൂൾ നിയന്ത്രണം
"Machine
 Translation",മെഷീൻ വിവർത്തനം
"Machine usage
 Time",മെഷീൻ ഉപയോഗ സമയം
Macroargument,മാക്രോ ആർഗ്യുമെന്റ്
Macroassembler,മാക്രോ അസംബ്ലർ
"Macroassembly
 Program",മാക്രോ അസംബ്ലി പ്രോഗ്രാം
Macrocall,മാക്രോകോൾ
Macrocode,മാക്രോകോഡ്
Macrocoding,മാക്രോകോഡിംഗ്
Macrocommand,മാക്രോ കമാൻഡ്
