Hindi,Tamil
अंतःपत्रण,இடைமுகம்
विष्कंभक,இடைக்கணிப்பு
मध्यवर्ती चयक,"இடைநிலை
 இடையக"
मध्यवर्ती वितरण फ्रेम,"இடைநிலை
 விநியோகித்தல்
 சட்டகம்"
मध्यवर्ती उपकरण,"இடைநிலை
 உபகரணங்கள்"
मध्यवर्ती आसंधि,இடைநிலை முனை
मध्यवर्ती पारक (शाटन),"இடைநிலை பாஸ்
 (வரிசைப்படுத்துதல்)"
मध्यवर्ती योगफल,இடைநிலை மொத்தம்
अंतरासंदेश विलंब,இடைநிலை தாமதம்
अंतरायिक त्रुटि,இடைப்பட்ட பிழை
अन्तर्मिश्र टेप,இன்டர்மிக்ஸ் டேப்
आंतरिक खंडक,உள் தொகுதி
आंतरिक संरूप,உள் வடிவம்
आंतरिक खंडन,"உள்
 துண்டாக்கும்"
आंतरिक अंतरायन,உள் குறுக்கீடு
आंतरिक लेबल,உள் லேபிள்
आंतरिक स्मृति,உள் நினைவகம்
आंतरिक निदर्श,உள் மாதிரி
आंतरिक नाम,உள் பெயர்
आंतरिक प्रक्रिया,உள் செயல்முறை
आंतरिक पठित्र,உள் வாசகர்
आंतरिक विवरणिका,உள் திட்டம்
आंतरिक शाटन,உள் வரிசை
आंतरिक भंडारण,உள் சேமிப்பு
आंतरिक पाठ्यांश,உள் உரை
आंतरिक कालद,உள் டைமர்
आंतरिक लिपिक,உள் எழுத்தாளர்
आंतर्राष्ट्रीय बीजीय भाषा,"சர்வதேச
 இயற்கணித
 மொழி"
अंतर्राष्ट्रीय सीधा डायलन,"சர்வதேச
 திசை தூரம்
 டயல்"
अंतर्राष्ट्रीय मानकीकरण संघ (आइसो),"சர்வதேச
 அமைப்பு
 தரப்படுத்தல்
 (ஐஎஸ்ஓ)"
अंतर्राष्ट्रीय अभिलेख वाहक,"சர்வதேச
 சாதனை கேரியர்"
अंतराकेंद्र प्रणाल,இன்டர்போரிஸ் டிரங்க்
अंतरास्थापन,இடைநிலை
अंतरास्थापन ट्रंक,இடைக்கால தண்டு
निर्वचक,மொழிபெயர்ப்பாளர்
निर्वचक कूट,மொழிபெயர்ப்பாளர் குறியீடு
निर्वचनात्मक कूट,விளக்கக் குறியீடு
निर्वचनात्मक निष्पादन,"உட்பொருள்
 மரணதண்டனை"
निर्वचनात्मक क्रमादेश,"உட்பொருள்
 திட்டம்"
निर्वचनात्मक नेमका,"உட்பொருள்
 வழக்கமான"
निर्वचनात्मक अनुरेख क्रमादेश,"விளக்க சுவடு
 திட்டம்"
अंतरा अभिलेख अंतराल,இன்டர்ரெகார்ட் இடைவெளி
अधिमुद्रण,Interrobang
प्रश्नसंचारण,விசாரித்தல்
प्रश्नन,விசாரணை
प्रश्नित्र,விசாரிப்பவர்
अंतरायन निवेदन-संकेत,"இன்டர்ரூட் கோரிக்கை
 சிக்னல்"
अंतराय चालित्र,குறுக்கீடு இயக்கி
अंतराय हस्तक,குறுக்கீடு கையாளுபவர்
अंतरायनीय नेमका,"குறுக்கீடு
 வழக்கமான"
अंतरायनीय तंत्र,"குறுக்கீடு
அமைப்பு"
अंतरायन जालक्रम,"குறுக்கீடு
 வலைப்பின்னல்"
अंतरायन विलंबता,குறுக்கீடு தாமதம்
अंतरायन बंधता,இணைப்பு குறுக்கீடு
अंतरामयन आच्छद,குறுக்கீடு முகமூடி
अंतरायन प्राथमिकता,குறுக்கீடு முன்னுரிமை
अंतरायन चित्तीयन,குறுக்கீடு அடுக்கி
अंतरायन प्रपाश,குறுக்கீடு பொறி
अंतरायन प्रवर्तक संकेत,"குறுக்கீடு தூண்டுதல்
 சிக்னல்"
अंतरायन सदिश,குறுக்கீடு திசையன்
अंतरा उपग्रह कड़ी,இன்டர்சாடெல்லைட் இணைப்பு
अंतरा अवस्था छिद्रण,"இடைநிலை
 குத்துதல்"
अंतरा प्रतीक व्यतिकरण,"இன்டர்ஸ்பால்
 குறுக்கீடு"
अंतराल सेवा मान,"இடைவெளி சேவை
 மதிப்பு"
अंतराल कालद,இடைவெளி டைமர்
अंतरा प्रचालन,இன்டர்வொர்க்கிங்
घनिष्ठ संपर्क,நெருக்கமான
राज्यांतर्गत शुल्क,இன்ட்ராஸ்டேட் டோல்
अतिक्रमण टोन,ஊடுருவல் தொனி
अमान्य संप्रतीक,செல்லுபடியாகாத எழுத்து
अमान्य अपवर्जी संदर्भ,"தவறான பிரத்தியேக
 குறிப்பு"
अमान्य कुंजी अवस्था,"தவறான விசை
 நிலை"
तालिका मुख्य संचिका,"சரக்கு மாஸ்டர்
 கோப்பு"
प्रतिलोमन,தலைகீழ்
प्रतिलोमित संचिका,தலைகீழ் கோப்பு
प्रतिलोमित्र,இன்வெர்ட்டர்
नियंत्रण सूची,அழைப்பிதழ் பட்டியல்
उत्क्रियण,அழைப்பிதழ்
उत्क्रिय करना,Inkake
उत्क्रियित प्रक्रिया,செயல்படுத்தப்பட்ட செயல்முறை
उत्क्रियण खण्डक,தடுப்பு தொகுதி
अंतरायन संकेत,அயனருக்கு சமிக்ஞை
अपुनःप्राप्य त्रुटि,"மீளமுடியாத
 பிழை"
असंगति,பொருத்தமற்றது
अनुत्क्रमणीय चुंबकीय प्रक्रम,"மீளமுடியாத
 காந்த செயல்முறை"
विलग स्थान,தனிமைப்படுத்தப்பட்ட இடம்
आइसो आमाप,ஐசோ அளவு
आइसो मानक,ஐஎஸ்ஓ தரநிலை
मद अग्रेषण,உருப்படி முன்கூட்டியே
मदगणना,உருப்படி எண்ணிக்கை
मद आमाप,உருப்படி அளவு
पुनरावर्तन,மீண்டும்
पुनरावृत्ति,மறு செய்கை
पुनरावृत्ति गुणक,மறு செய்கை காரணி
पुनरावृत्ति नेमका,மறு செய்கை வழக்கம்
पुनरावर्ती कुरु समूह,செயல்பாட்டு டூ-குழு
पुनरावर्ती संक्रिया,செயல்பாட்டு செயல்பாடு
आइवर्सन संकेतन,ஐ.இ.வர்சியன் குறியீடு
आकंप,நடுக்கம்
कार्य प्रचय,வேலை தொகுதி
कार्य संवर्ग,வேலை வகுப்பு
"कार्य नियंत्रण, कार्य आख्यापन",வேலை கட்டுப்பாடு
कार्य आख्यापन भाषा,"வேலை கட்டுப்பாடு
 மொழி"
"कार्य नियंत्रण कथन, कार्य आख्यापन कथन","வேலை கட்டுப்பாடு
 அறிக்கை"
कार्य परिभाषा,வேலை வரையறை
कार्य प्रवाह नियंत्रण,வேலை-ஓட்டம் கட்டுப்பாடு
कार्य निवेश युक्ति,வேலை உள்ளீட்டு சாதனம்
कार्य निवेश संचिका,வேலை உள்ளீட்டு கோப்பு
कार्य निवेश धारा,வேலை உள்ளீட்டு ஸ்ட்ரீம்
कार्य क्रमादेश संग्रह,வேலை நூலகம்
कार्य प्रबंध,வேலை மேலாண்மை
कार्य नाम,வேலை பெயர்
कार्यान्मुख भाषा,"வேலை சார்ந்த
 மொழி"
कार्यान्मुख अंतक,"வேலை சார்ந்த
 முனையத்தில்"
कार्य निर्गम युक्ति,வேலை வெளியீட்டு சாதனம்
कार्य निर्गम संचिका,வேலை வெளியீட்டு கோப்பு
कार्य निर्गम धारा,வேலை வெளியீட்டு ஸ்ட்ரீம்
कार्य संकुल क्षेत्र,வேலை பொதி பகுதி
कार्य प्रथमिकता,வேலை முன்னுரிமை
कार्य संसाधन,வேலை செயலாக்கம்
कार्य क्रमादेश विधा,வேலை நிரல் பயன்முறை
कार्य पुन: प्राप्ति नियंत्रण संचिका,"வேலை-மீட்பு
 கோப்பைக் கட்டுப்படுத்தவும்"
कार्य पृथक्कारी पृष्ठ,வேலை பிரிப்பான் பக்கம்
कार्य कथन,வேலை அறிக்கை
कार्य चरण,வேலை படி
कार्य चरण समारंभन,வேலை படி துவக்கம்
कार्य चरण पुनः प्रारंभन,வேலை படி மறுதொடக்கம்
कार्य उत्तोलक,வேலை குச்சி
कार्य धारा,வேலை ஸ்ட்ரீம்
कार्य सहाय क्रमादेश,வேலை ஆதரவு பணி
सुस्थितिकरण,ஜாகல்
सम्मिलन,சேர
संयुक्त अभिगम लागत,கூட்டு அணுகல் செலவு
संयुक्त सुचना अंतर्वस्तु,கூட்டு தகவல் உள்ளடக்கம்
जोसेफसन संथि,ஜோசப்சன் சந்தி
यथारूप,பத்திரிகை
यथारूपता,பத்திரிகை
यथारूप प्रतिवेदन,பத்திரிகை அறிக்கை
यथारूप टेप,பத்திரிகை நாடா
जंबो समूह,ஜம்போ குழு
झंपक,ஜம்பர்
झंप वरणीय,ஜம்பர் தேர்ந்தெடுக்கக்கூடியது
झंपक अनुदेश,ஜம்ப் வழிமுறை
संधिक,கான்ட்டர்
कबाड़,குப்பை
औचित्य,நியாயப்படுத்துதல்
औचित्य परिसर,நியாயப்படுத்தும் வரம்பு
उचित उपांत,நியாயமான விளிம்பு
कारनाफ प्रतिचित्र,கர்நாக் வரைபடம்
कटकना वर्णमाला,கட்டக்னா
न्यूनन क्षमता,கெர்னிங்
कुंजीपटल,விசைப்பலகை
कुंजीपटल अभिकलित्र,"விசைப்பலகை
 கணினி"
कुंजीपटल प्रविष्टि,விசைப்பலகை நுழைவு
कुंजीपटल पूछताछ,விசைப்பலகை விசாரணை
कुंजीपटल तालाबंदी,விசைப்பலகை கதவடைப்பு
कुंजीपटल अवछिद्रित्र,"விசைப்பலகை
 துளையிடுபவர்"
कुंजीपटल छिद्रित्र,விசைப்பலகை பஞ்ச்
कुंजीपटल प्रेषण प्राप्ति,"விசைப்பலகை
 அனுப்பு/பெறுங்கள்"
कुंजी टक,விசை கிளிக்
कुंजी टक निस्यंदक,விசை-கிளிக் வடிகட்டி
कुंजी-परिचालित,விசை உந்துதல்
कुंजीयित सीधा अभिगम,"விசை நேரடி
 அணுகல்"
कुंजी-गुढ़लेखन कुंजी,விசை-குறியாக்க விசை
कुंजी प्रविष्टि,விசை நுழைவு
दुतान्वेषण,"முக்கிய மடிப்பு =
 ஹேஷிங்"
कुंजीरव,கீயிங் சிர்ப்
कुंजीयन तरंग,கீயிங் அலை
कुंजी आवरण,விசை பாய்
कुंजी पैड,விசை திண்டு
मुख्य वाक्यांश,முக்கிய கட்டம்
कुंजी स्पंद,விசை துடிப்பு
कुंजी स्पंदन संकेत,விசை துடிப்பு சமிக்ஞை
कुंजी छिद्रित्र,விசை பஞ்ச்
कुंजी शाटन,விசை வரிசையாக்கம்
कुंजी आघात,விசை பக்கவாதம்
कुंजी आघात सत्यापन,"விசை-ஸ்ட்ரோக்
 சரிபார்ப்பு"
कुंजी टेप,விசை நாடா
कुंजी दूरभाष सेट,முக்கிய தொலைபேசி தொகுப்பு
कुंजी दूरभाष-तंत्र,"முக்கிய தொலைபேசி
 அமைப்பு"
कुंजी से चक्रिका,விசை-வட்டு
कुंजी से नम्यिका,நெகிழ் விசை
कुंजी से टेप,டேப்பிற்கு விசை
कुंजी रूपांतरण,முக்கிய மாற்றம்
प्रांसगिक मुख्य शब्द,"முக்கிய சொல்
சூழல்"
मुख्य शब्द प्राचल,"விசை சொல்
 அளவுரு"
किलोवॉड,கிலோபாட்
किलोबाइट,கிலோபைட்
किलोमेगा,கிலோமேகா
किप्स,கிப்ஸ் (கிலோயின்ஸ்ட்ரக்ஷன்ஸ்-பெர்செகண்ட்)
लेबल अचर,லேபிள் மாறிலி
लेबलित सार्व व्यंजक,பொதுவானது என்று பெயரிடப்பட்டது
लेबनल,லேபிளிங்
लेबल सूची,லேபிள் பட்டியல்
लेबल अभिलेख,லேபிள் பதிவு
लेबल चर,லேபிள் மாறி
अधिछिद्रित पत्रक,அட்டை
थल-लाइन सुविधा,நில வரி வசதி
भाषा (कोबोल),மொழி (கோபோல்)
भाषा परिवर्तित्र,"மொழி
 மாற்றி"
भाषा निर्वचक,"மொழி
 மொழிபெயர்ப்பாளர்"
भाषा संसाधक,"மொழி
 செயலி"
भाषा कथन,"மொழி
 அறிக்கை"
भाषा उपसमुच्चय,மொழி துணைக்குழு
भाषा अनुवाद लक्षण,"மொழி
 மொழிபெயர்ப்பு
 அம்சம்"
भाषा अनुवादक,"மொழி
 மொழிபெயர்ப்பாளர்"
विशाल एकीकरण,"பெரிய அளவிலான
 ஒருங்கிணைப்பு"
लेसर संचार,"லேசர்
 தொடர்பு"
लेसर पायस भंडारण,"லேசர் குழம்பு
 சேமிப்பு"
लेसर प्रधार मुद्रित्र,லேசர் ஜெட் அச்சுப்பொறி
सिटकनी,தாழ்ப்பாளை
सिटकन,லாட்சிங்
प्रसुप्ति (काल),தாமதம் (நேரம்)
पाशर्व अतिरिक्तता जाँच,"பக்கவாட்டு பணிநீக்கம்
 காசோலை"
पार्श्व उत्क्रमण,பக்கவாட்டு தலைகீழ்
अग्रग,தலைவர்
अग्रग अभिलेख,தலைவர் பதிவு
प्रधान नियंत्रण,முன்னணி கட்டுப்பாடு
प्रधान नियर्णय,முன்னணி முடிவு
अग्रग कोर,முன்னணி முடிவு
अग्रग आलेखिकी,முன்னணி கிராபிக்ஸ்
अग्रग शून्य,முன்னணி பூஜ்ஜியம்
प्लुति परीक्षण,லீப்ஃப்ராக் சோதனை
पट्टायित प्रणाल,குத்தகைக்கு வந்த சேனல்
पट्टायित परिपथ आँकड़ा-संचार सेवा,"குத்தகைக்கு விடப்பட்ட சுற்று
 தரவு பரிமாற்றம்
 சேவை"
पट्टायित लाइन,குத்தகைக்கு வந்த வரி
पट्टायन,குத்தகை
अल्पतम उपयोजित स्मृति,"குறைந்தது அடிக்கடி
 பயன்படுத்தப்பட்ட நினைவகம்"
अध्यतन उपयोजित स्मृति,"குறைந்தது சமீபத்தில் பயன்படுத்தப்பட்டது
 நினைவு"
अल्पतम सार्थक,குறைந்தது குறிப்பிடத்தக்க
अल्पतम सार्थक संप्रतीक,"குறைந்தது குறிப்பிடத்தக்க
 எழுத்து"
अल्पतम सार्थक अंक,"குறைந்தது குறிப்பிடத்தக்க
 இலக்கு"
वाम उपांत मांग पत्र,"இடது கை விளிம்பு
 இன்டென்ட்"
याम औचित्य,இடது நியாயப்படுத்துதல்
पाद,கால்
लंबाई,நீளம்
लंबाई विनिर्देश,"நீளம்
 விவரக்குறிப்பு"
अक्षर,கடிதம்
अक्षर कूट,கடிதம் குறியீடு
अक्षर लोप,கடிதம்
अक्षर गुणता,கடிதம் தரம்
अक्षर विस्थापन,கடிதம் மாற்றம்
स्तर,நிலை
स्तर समायोजित्र,நிலை ஈடுசெய்யும்
स्तर सूचक,நிலை காட்டி
स्तर संख्या,நிலை எண்
अभिगम स्तर,அணுகல் நிலை
पताभिगम स्तर,முகவரி நிலை
संरचना बास्य चर,நிலை-ஒரு மாறி
स्तर क्रम,நிலை வரிசை
स्तर अधिभार,நிலை சுமை
स्तर स्रोत भाषा,"நிலை மூல
 மொழி"
स्तर अवस्थिति पंजी,"நிலை நிலைகள்
 பதிவு"
शब्दिम,லெக்ஸீம்
शब्द कोश,அகராதி
क्रमादेश संग्राहक,நூலகர்
क्रमादेश संग्राहक क्रमादेश,நூலக திட்டம்
क्रमादेश संग्रह,நூலகம்
क्रमादेश संग्रह सूची,நூலக அடைவு
क्रमादेश संग्रह सुविधा,நூலக வசதி
क्रमादेश संग्रह संचिका संपादक,நூலக கோப்பு ஆசிரியர்
क्रमादेश संग्रह क्रमादेश,நூலக திட்டம்
क्रमादेश संग्रह नेमका,நூலக வழக்கமான
क्रमादेश संग्रह उपनेमका,நூலக சப்ரூட்டீன்
क्रमादेश संग्रह टेप,நூலக நாடா
क्रमादेश संग्रह पथ,நூலக பாதை
लाइसेन्सप्राप्त प्रलेखन,"உரிமம்
 ஆவணம்"
लाइसेन्सप्राप्त प्रकाशन,"உரிமம்
 வெளியீடு"
प्रकाश बटन,ஒளி பொத்தான்
प्रकाश सन्नाल,ஒளி வழித்தடம்
प्रकाश उत्सर्जक डायोड,"ஒளி உமிழும்
 டையோடு"
प्रकाश उत्सर्जक डायोड प्रदर्श,"ஒளி உமிழும்
 டையோடு காட்சி"
प्रकाश पथक,ஒளி வழிகாட்டி
प्रकाश गन,ஒளி துப்பாக்கி
प्रकाश लेखनी,ஒளி பேனா
प्रकाश लेखनी अवधान,ஒளி பேனா கவனம்
प्रकाश लेखनी संसूचन,ஒளி பேனா கண்டறிதல்
प्रकाश लेखनी संसूचन,லைட் பேனா வெற்றி
प्रकाश लेखनी संसूचन,லைட் பேனா வேலைநிறுத்தம்
प्रकाश लेखनी पथ रेखन,ஒளி பேனா கண்காணிப்பு
प्रकाश स्थायित्व,ஒளி நிலைத்தன்மை
सीमा जाँच,வரம்பு காசோலை
सीमित दूरी अनुकूलित्र,"வரையறுக்கப்பட்ட தூரம்
 பின்னல்"
सीमक,லிமிட்டர்
सीमक परिपथ,லிமிட்டர் சர்க்யூட்
"लाइन, रेखा",வரி
लाइन अनुकूलित्र,வரி தாட்டர்
लाइन अनुकूलित्र एकक,வரி அடாப்டர் அலகு
रैखिक परिबद्ध स्वचल प्ररूप,"நேரியல் வரம்புக்குட்பட்டது
 தன்னியக்க"
रैखिक संयोजित्र,நேரியல் காம்பினர்
रैखिक विरूपण,நேரியல் விலகல்
रैखिक एकीकृत परिपथ,"நேரியல் ஒருங்கிணைந்த
 சுற்று"
रैखिकता,நேரியல்
रैखिक भाषा,நேரியல் மொழி
रैखिक सूची,நேரியல் பட்டியல்
रैखिक इष्टतमीकरण,நேரியல் தேர்வுமுறை
रैखिक प्रोगामन,"நேரியல்
 நிரலாக்க"
रैखिक नियामक,நேரியல் சீராக்கி
रैखिक निरूपण,"நேரியல்
 பிரதிநிதித்துவம்"
रैखिक खोज,நேரியல் தேடல்
रैखिक वरण,நேரியல் தேர்வு
रैखिक एकक,நேரியல் அலகு
रेखा मुद्रित्र,"வரி-ஒரு முறை
 அச்சுப்பொறி (= வரி
 அச்சுப்பொறி)"
रेखा संप्रतीक,வரி எழுத்து
लाइन कूट,வரி குறியீடு
लाइन सांद्रण,வரி செறிவு
लाइन नियंत्रण,வரி கட்டுப்பாடு
लाइन नियंत्रण खंडक,வரி கட்டுப்பாட்டு தொகுதி
लाइन सदेशाचार,"வரி கட்டுப்பாடு
 ஒழுக்கம் (= வரி
 நெறிமுறை)"
रेखा गणित्र,வரி கவுண்டர்
मुद्रेय आँकड़ा समुच्चय,வரி தொகுப்பு தொகுப்பு
रेखा विलोपन प्रतीक,வரி நீக்கு சின்னம்
रेखा विलोपन संप्रतीक,"வரி நீக்குதல்
 எழுத்து"
लाइन सदेशाचार,"வரி ஒழுக்கம்
 (= வரி நெறிமுறை)"
रेखा चित्रण प्रदर्श,"வரி வரைதல்
 காட்சி"
लाइन चालित्र,வரி இயக்கி
रेखा संपादन,வரி எடிட்டிங்
रेखांत समायोजन,"வரி இறுதி
 சரிசெய்தல்"
रेखांत नियंत्रण कुंजी,"வரி-இறுதி கட்டுப்பாடு
 விசை"
रेखांत क्षेत्र,வரி முடிவடையும் மண்டலம்
रेखांत क्षेत्र,வரி-இறுதி மண்டலம்
लाइन उपकरण,வரி உபகரணங்கள்
रेखा भरण,வரி ஊட்டம்
रेखा भरण संप्रतीक,வரி தீவன எழுத்து
लाइन निस्यंदक संतुलन,வரி வடிகட்டி சமநிலை
लाइन अन्वेषी,வரி கண்டுபிடிப்பாளர்
रेखा जनित्र,வரி ஜெனரேட்டர்
लाइन समूह,வரி குழு
लाइन व्यतिकरण,வரி வெற்றி
लाइन प्रतिबाधा,வரி மின்மறுப்பு
रेखा सूचकांक,வரி அட்டவணை
लाइन अंतरापृष्ठ आधार,வரி இடைமுக அடிப்படை
रेखा कुंजी,வரி விசை
लाइन स्तर,வரி நிலை
लाइन शृंखलन स्पंदन,வரி இணைப்பு துடிப்பு
लाइन भार,வரி சுமை
लाइन पाश,வரி வளையம்
लाइन पाश प्रतिरोध,"வரி வளையம்
 எதிர்ப்பு"
रेखा अपपंजीयन,"வரி
 தவறான பதிவு"
लाइन विधा स्विचन,"வரி முறை, மாறுதல்"
लाइन रव,வரி சத்தம்
रेखा संख्या,வரி எண்
रेखा संख्या संपादन,"வரி எண்
 எடிட்டிங்"
रेखा मुद्रित्र,வரி அச்சுப்பொறி
रेखा मुद्रण,வரி அச்சிடுதல்
लाइन सदेशाचार,வரி நெறிமுறை
लाइन रिले,வரி ரிலே
लाइन अनुक्रिया विधा,"வரி பதில்
 பயன்முறை"
रेखा विषमता,வரி வளைவு
लाइन चाल,வரி வேகம்
प्रति इंच रेखाएँ,ஒரு அங்குல கோடுகள்
लाइन अवस्थिति,வரி நிலை
लाइन समेलित्र,வரி ஸ்ட்ரெச்சர்
लाइन प्रोत्कर्ष,வரி எழுச்சி
लाइन स्विचन,வரி மாறுதல்
लाइन यातायात,வரி போக்குவரத்து
कड़ी,இணைப்பு
शृंखलन,இணைப்பு
शृंखलन संपादक,இணைப்பு ஆசிரியர்
शृंखलन अनुभाग,இணைப்பு பிரிவு
कड़ीबद्ध,இணைப்பு-இணைக்கப்பட்டுள்ளது
कड़ीबद्ध केंद्र,"இணைப்பு-இணைக்கப்பட்டுள்ளது
 நிலையம்"
कड़ीबद्ध अंतक,"இணைப்பு-இணைக்கப்பட்டுள்ளது
 முனையத்தில்"
कड़ी द्वि-अंक,இணைப்பு பிட்
कड़ीवा संकेतन,"இணைப்பு மூலம்-இணைப்பு
 சிக்னல்"
कड़ी संबधन,இணைப்பு இணைப்பு
कड़ी नियंत्रण,இணைப்பு கட்டுப்பாடு
कड़ी नियंत्रण प्रक्रिया,"இணைப்பு கட்டுப்பாடு
 செயல்முறை"
शृंखला संपादन,இணைப்பு திருத்து
शृंखलित अनुक्रमिक संचिका,"இணைக்கப்பட்ட தொடர்ச்சியானது
 கோப்பு"
शृंखलित उपनेमका,இணைக்கப்பட்ட சப்ரூட்டீன்
शृंखलक,இணைப்பான்
कड़ी समूह,இணைப்பு குழு
शृंखलन भारक,ஏற்றி இணைத்தல்
शृंखलन भारण निष्पादक,"ஏற்றி இணைத்தல்
 நிர்வாகி"
कड़ी सदेशाचार,இணைப்பு நெறிமுறை
"लिस्प, सूची संसाधन","LISP (பட்டியல்
 செயலாக்கம்)"
सूची दिष्ट संचरण,"பட்டியல் இயக்கிய
 பரவும் முறை"
श्रवण विधा,கேட்கும் முறை
सूची हस्तर कथन,"பட்டியல் கையாளுதல்
 அறிக்கை"
सूचीयन,பட்டியல்
सूची संसाधन,பட்டியல் செயலாக்கம்
सूची संचाधन भाषा,செயலாக்க மொழி பட்டியல்
सूची संसाधन क्रमादेश,"பட்டியல் செயலாக்கம்
 திட்டம்"
सूची संरचना,பட்டியல் அமைப்பு
आक्षर,நேரடி
आक्षर संकार्य,நேரடி செயல்பாடு
आक्षर पूल,நேரடி குளம்
आक्षर खोज,நேரடி தேடல்
साहित्य खोज,இலக்கிய தேடல்
चालू कुंजीपटल,நேரடி விசைப்பலகை
"भार, लोड",சுமை
भार संतुलन,சுமை சமநிலை
भार पत्रक,அட்டை சுமை
भार कुंडली,சுமை சுருள்
भारित लाइन,ஏற்றப்பட்ட வரி
भारित मूल बिन्दु,ஏற்றப்பட்ட தோற்றம்
भारक,ஏற்றி
भारक,"ஏற்றி நிரல்
(= ஏற்றி)"
भारक प्रकार,ஏற்றி வகை
भारित्र,சுமை வசதி
भार प्रतिबिम्ब,படத்தை ஏற்றவும்
भारण,ஏற்றுகிறது
भारण कुंडली,ஏற்றுதல் சுருள்
भारण त्रुटि,பிழை ஏற்றுகிறது
भारण प्रक्रिया,ஏற்றுதல் செயல்முறை
भारण नेमका,வழக்கத்தை ஏற்றுகிறது
भार स्तरण,சுமை சமநிலை
भार प्रतिचित्र,வரைபடத்தை ஏற்றவும்
भार विधा,சுமை பயன்முறை
भार प्रतिरूपक,தொகுதி சுமை
भार प्रतिरूपक क्रमादेश संग्रह,"தொகுதி சுமை
 நூலகம்"
आह्वानी भारण,சுமை-அழைப்பு
भारण सिरा,சுமை புள்ளி
भारक,"சுமை நிரல்
 (= ஏற்றி)"
"भारभागी, भार भागीदारी",சுமை பகிர்வு
पालि,லோப்
"स्थानीय, स्थानिक",உள்ளூர்
स्थानीय अभिगम,உள்ளூர் அணுகல்
स्थानिक जालक्रम,உள்ளூர் பகுதி நெட்வொர்க்
स्थानिक बैटरी,உள்ளூர் பேட்டரி
स्थानिक केंद्रीय कार्यालय,உள்ளூர் மத்திய அலுவலகம்
स्थानीय प्रणाल,உள்ளூர் சேனல்
स्थानीय कूट,உள்ளூர் குறியீடு
स्थानीय केंद्र,உள்ளூர் பரிமாற்றம்
स्थानीय संरूप भंडारण,"உள்ளூர் வடிவம்
 சேமிப்பு"
स्थानीय प्रारूप नियंत्रण,உள்ளூர் வடிவங்கள் கட்டுப்பாடு
स्थानीय लाइन,உள்ளூர் வரி
स्थानीय तालक,உள்ளூர் பூட்டு
स्थानीय पाश,உள்ளூர் வளையம்
स्थानतः बद्ध,உள்ளூரில் இணைக்கப்பட்டுள்ளது
स्थानतः बद्ध केन्द्र,"உள்ளூரில் இணைக்கப்பட்டுள்ளது
 நிலையம்"
स्थानीय विधा,உள்ளூர் பயன்முறை
स्थानीय आदेश परिपथ,உள்ளூர் ஆர்டர் கம்பி
स्थानीय दोलित्र,உள்ளூர் ஆஸிலேட்டர்
स्थानीय सेवा क्षेत्र,உள்ளூர் சேவை பகுதி
स्थानीय पक्ष,உள்ளூர் பக்கம்
स्थानीय केन्द्र,உள்ளூர் நிலையம்
स्थानीय स्विचन सुविधा,"உள்ளூர் மாறுதல்
 வசதி"
स्थानीय चर,உள்ளூர் மாறி
स्थानीय चर प्रतीक,"உள்ளூர் மாறி
 சின்னம்"
स्थान निर्धारण,கண்டுபிடி
स्थान निर्धारण विधा,பயன்முறையைக் கண்டுபிடி
"स्थान, स्थान निर्धारण",இடம்
स्थान निर्धारण पंजी,"இருப்பிட கவுண்டர்
 (= இடம்
 பதிவு)"
स्थानोपयोग अवधि,இருப்பிட வாழ்க்கை
स्थान निर्धारक युक्ति,லொக்கேட்டர் சாதனம்
स्थान निर्धारकता,"லொக்கேட்டர்
 தகுதி"
स्थान निर्धारक चर,லொக்கேட்டர் மாறி
"तालकन, तालक",பூட்டு
तालकित नाम,பூட்டப்பட்ட பெயர்
तालकित पृष्ठ,பூட்டப்பட்ட பக்கம்
तालकित अभिलेख,பூட்டப்பட்ட பதிவு
तालकन,பூட்டுதல்
"तालबंदी, अपरोध",பூட்டவும்
अपरोध प्रतिरूपक,கதவுட் தொகுதி
उद्रोध सारणी,பூட்டுதல் அட்டவணை
प्रचालन अभिलेख (प्रचालेख),பதிவு
प्रचालेखित्र,லாகர்
प्रचालेखन,பதிவு
तर्कसंगत अभिगम स्तर,தருக்க அணுகல் நிலை
तर्कसंगत योग,தர்க்கரீதியான சேர்
तर्कविश्लेषण,தருக்க பகுப்பாய்வு
"तर्क संचित्र, प्रवाह संचित्र","தருக்க விளக்கப்படம்
 (= ஓட்ட விளக்கப்படம்)"
तर्क संतति खंड,"தர்க்கரீதியான குழந்தை
 பிரிவு"
तर्कसंगत तुलना,தர்க்கரீதியான ஒப்பீடு
तर्कसंगत सर्वनिष्ठ,தருக்க இணைப்பு
तर्कसंगत अचर,தர்க்கரீதியான மாறிலி
तर्कसंगत आँकड़ा संरचना,"தருக்க தரவு
 கட்டமைப்பு"
तर्कसंगत निर्णय,தர்க்கரீதியான முடிவு
तर्कसंगत अभिकल्पना,தருக்க வடிவமைப்பு
तर्कसंगत युक्ति पता,"தருக்க சாதனம்
 முகவரி"
तर्कसंगत आरेख,தருக்க வரைபடம்
तर्कसंगत अंतर,தருக்க வேறுபாடு
तर्कसंगत सम्मिलन,தருக்க வேறுபாடு
तर्कसंगत अवयव,தருக்க உறுப்பு
तर्कसंगत व्यंजक,தர்க்கரீதியான வெளிப்பாடு
तर्कसंगत संचिका,தருக்க கோப்பு
