Tamil,Odiya
கட்டமைப்பு குறியீடு,ସଂରଚନା ସୂଚକାଙ୍କ |
ஸ்டக்கோ,ଷ୍ଟୁକୋ |
வீரியமான,ଅଧ୍ୟୟନ |
ஸ்டைலோபேட்,ଷ୍ଟାଇଲୋବେଟ୍ |
துணை மண்,ଉପ ମାଟି |
துணை அமைப்பு,ଉପ ଗଠନ
கூட்டுத்தொகை வளைவு,ସମୀକରଣ ବକ୍ର
சன் மைக்கா,ସୂର୍ଯ୍ୟ ମିକା |
சூப்பர் கட்டமைப்பு,ସୁପର ଗଠନ
நிலமளப்போர்,ସର୍ବେକ୍ଷଣକାରୀ |
எஸ்-மதிப்பு,S- ମୂଲ୍ୟ
அங்கும் இங்கும் அசை,ଚୋରାମାଲ
ஸ்வான் கழுத்து,ସ୍ an ାନ୍ ବେକ
கூடாரம்,ତମ୍ବୁ
மேஜை கை மோல்டிங்,ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
டேங்கிங்,ଟ୍ୟାଙ୍କିଂ |
டெம்பீட்டோ,ଟେମ୍ପିଏଟୋ |
வெப்பநிலை மாற்றம்,ତାପମାତ୍ରା
டெம்ப்ளேட்,ଟେମ୍ପଲେଟ୍ |
டெம்ப்ளேட்,ଟେମ୍ପଲେଟ୍ |
டெபிடேரியம்,ଟେପିଡାରିୟମ୍ |
டெரகோட்டா,ଟେରାକୋଟା |
டெர்ரா ரோசா,ଟେରା ରୋସା |
டெர்ராஸோ,ଟେରାଜଜୋ |
டெட்ரா பாணி,ଟେଟ୍ରା ଶ style ଳୀ
வரம்பு வரம்பு மதிப்பு,ସୀମା ସୀମା ମୂଲ୍ୟ
தொண்டை,ଗଳା
கல் மூலம்,ପଥର ମାଧ୍ୟମରେ |
டைடல் பேசின்,ଜୁଆର ବେସିନ |
டை பார்,ଟାଇ ବାର୍ |
கற்றை கட்டவும்,ବିମ୍ ବାନ୍ଧ |
டை ராட்,ବାଡ଼ି ବାନ୍ଧ |
Tirs,ତିରସ୍
சகிப்புத்தன்மை,ସହନଶୀଳତା |
பல்வலி,ଦାନ୍ତ
மேல் மண் அல்லது மேற்பரப்பு மண்,ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |
மொத்த போரோசிட்டி,ସମୁଦାୟ ପୋରୋସିଟି |
டிரேசரி,ଟ୍ରେସରୀ
ரயில் எதிர்ப்பு,ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |
இடமாற்றம்,ଟ୍ରାନ୍ସସେପ୍ଟ
இடைநிலை மண்,ଗତିଶୀଳ ମାଟି |
டிரான்ஸ்சம்,ଟ୍ରାନ୍ସମ୍ |
போக்குவரத்து மண்,ପରିବହନ ମାଟି |
துணை நதி,ଉପନଦୀ
டிரிஃபோரியம்,ଟ୍ରାଇଫୋରିୟମ୍ |
ட்ரைகிளிஃப்,ଟ୍ରାଇଗ୍ଲିଫ୍ |
துண்டிக்கப்பட்ட மண்,କଟା ମାଟି |
கொந்தளிப்பான ஓட்டம்,ଅଶାନ୍ତ ପ୍ରବାହ |
சிறு கோபுரம்,ଟୁରେଟ୍ |
டைம்பார் எண்,ଟାଇମ୍ପର୍ ନମ୍
இறுதி தாங்கும் திறன்,ଅନ୍ତିମ ବହନ କ୍ଷମତା |
அல்டிமேட் பிஎச்,ଅନ୍ତିମ ph
ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து,ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |
கட்டமைக்கப்படாத சதுர இடிபாடுகள்,ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |
அண்டர்கிராஃப்ட்,ଅଣ୍ଡରକ୍ରଫ୍ଟ |
நிரப்பப்படாத போரோசிட்டி,ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |
சீரான ஓட்டம்,ୟୁନିଫର୍ମ ପ୍ରବାହ |
அலகு சட்ட வகை சாரக்கட்டு,ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |
பயனற்ற வேலை,ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |
நிறைவுறா மண்,ଅସନ୍ତୁଷ୍ଟ ମାଟି |
நிலையற்ற ஓட்டம்,ଅସ୍ଥିର ପ୍ରବାହ |
மேல் பிளாஸ்டிக் வரம்பு,ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
பள்ளத்தாக்கு சாக்கடை,ଉପତ୍ୟକା
வால்ட்,ଭାଲ୍ଟ |
வெட்டாரியம்,ଭେଟାରିୟମ୍ |
காற்றோட்டம்,ଭେଣ୍ଟିଲେସନ୍ |
மறுபடியும்,ଭେଣ୍ଟିଲେଟର
வெரம்தா,ଭେରାମଦା
வேஸ்டிபுல்,ଭେଷ୍ଟିବୁଲ୍ |
வில்லா,ଭିଲ୍ଲା
