Hindi,Malayalam
" मुखपत्र , पक्षवक्‍ता",മുഖപത്രം
चल,ഇളക്കാവുന്ന
"प्रस्ताव रखना,प्रस्तावित करना",ചലിക്കുക
" आंदोलन ,संचलन ,गतिविधि",ചലനം
बहुविध,ബഹുമതികൾ
बहु-उद्‌देशीय,മൾട്ടി പർപ്പസ്
नगरपालिका कर,മുനിസിപ്പൽ ടാക്സ്
संग्रहालय,കാഴ്ചബംഗ്ലാവ്
उपस्थिति नामावली,ശേഖരം റോൾ
"नामांतरण,दाखि़ल-ख़ारिज़",മ്യൂട്ടേഷൻ
यथावश्यक परिवर्तन सहित,മത്തറ്റിസ് മുത്തണ്ടിസ്
आपसी समझ,പരസ്പര ധാരണ
नाम कार्ड,പേര് കാർഡ്
स्वापक,മയക്കുമരുന്ന്
विवरणात्मक मूल्यांकन,വിവരണ മൂല്യനിർണ്ണയം
" वर्णनकर्ता ,वाचक",ആഖ്യാതാവ്
राष्‍ट्र,രാഷ്ടം
" राष्‍ट्रीय , राष्‍ट्रिक",ദേശീയം
" राष्‍ट्रवाद , राष्‍ट्रीयता",ദേശീയലസം
" राष्‍ट्रिकता , राष्‍ट्रीयता",പൗരതം
राष्‍ट्रीयकरण,ദേശൈസായില്ലായ്മ
राष्‍ट्रभाषा,ദേശീയ ഭാഷ
राष्‍ट्रीय बचत-पत्र,ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്
" मूल निवासी , प्राकृतिक,सहज़ , देशी,देशज,देशीय",നാട്ടുകാരി
" प्राकृतिक , स्वाभाविक, नैसर्गिक",സാഭാവികമായ
" देशीयकरण , नागरिकीकरण",നാട്ടിഫൈസേഷന്
नौ बल,നാവിക സേന
"नाव्य, नौगम्य",സങ്കു
" नौचालन , दिक् चालन ,  संचालन",കപ്പല് ഓട്ടം
नहीं पक्ष,നായിസ്
आवश्यक कार्रवाई,ആവശ്യമായ പ്രവർത്തനം
"आवश्यक, जरूरी",ആവശമായ
" निषेधात्मक , नकारात्मक",നിഷേധിക്കുന്ന
" उपेक्षा ,लापरवाही ,उपेक्षा करना",അവഗണന
उपेक्षा,അശദ്ധ
नगण्य,നിസ്സാരമായി
परक्राम्यता,അംഗീകാരപരമായ
परक्राम्य लिखत,സാധനീയമായ ഉപകരണം
" बातचीत, वार्ता, परक्रामण",കൂടിയാലോചന
वार्ताकार,ചലച്ചിത്രക്കാരൻ
"स्वजन-पक्षपात,भाई-भतीजावाद",നിപോട്ടിസം
" जाल , निवल, शुद्‌ध",വല
निवल निवेश,മൊത്തം നിക്ഷേപം
तटस्थ,നിക്ഷ്പക്ഷമായ
समाचार,വാര്ത്ത
संवाद पत्र,വാർത്താക്കുറിപ്പ്
"समाचारपत्र,अखबार",വര്ത്തമാനപ്പതം
समाचार वाचक,വാർത്താക്കുറിപ്പ്
निकटतम संबंधी,അടുത്ത ബന്ധുക്കൾ
रात्रि ड्यूटी,രാത്രി ഡ്യൂട്ടി
शून्य रिपोर्ट,താൽഫർട്ട് റിപ്പോർട്ട്
"प्रवेश-निषिद्‌ध,अंदर आना मना है",പ്രവേശനമില്ല
बेबाकी प्रमाण-पत्र,ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല)
" नामपद्‌धति , नामावली",നാമപദം
नाममात्र लागत,നാമമാത്രമായ ചിലവ്
अंकित मूल्य,നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം)
"नामित करना,मनोनीत करना",നാമനിര്ദ്ദേശം ചെയ്യുക
"नामन,नामांकन",നാമനിര്ദേശം
"नामिती,नामित व्यक्‍ति",നോമിനി
अवयस्कता,പ്രായം
गैर-अंशदायी,സംഭാഷണമല്ലാത്തത്
गै़र-ज़रूरी,അത്യാവശ്യമല്ലാത്തവ
अराजपत्रित,നോൺ-ഗസറ്റ്
"ब़्याज रहित,अब़्याजी",താൽപ്പര്യേതര പ്രസവത്കരണം
न्यायिकेतर,ജുഡീഷ്യൽ ഇതര
अलिपिक वर्गीय,ശുശ്രൂഷ ഇതര
अ-परक्राम्य,മാറ്റം വരുത്താന് പറ്റാത്ത
" गैर-सरकारी,अशासकीय ,अनधिकारिक",-ദ്യോഗിക ഇതര
"ग़ैर-अदायगी, भुगतान न करना",പേയ്മെന്റ് ഇതര
गैर-अदायगी प्रमाणत्र,പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്
प्रैक्टिसबंदी भत्‍ता,പരിശീലനമല്ലാത്ത അലവൻസ്
अनावर्तीव़्यय,ആവർത്തിക്കാത്ത ചെലവ്
अप्रतिदेय,തുക മടക്കിനൽകാത്തത്
असांविधिक,നോൺ-സ്റ്റാറ്റ്യൂട്ടറി
गैर-करयोग्य आय,നികുതിയേതര വരുമാനം
गैर-तकनीकी पद,സാങ്കേതികേതര പോസ്റ്റ്
अपरंपरागत,പാരമ്പര്യേതര
अशाब्दिक संप्रेषण,-വാക്കേതര ആശയവിനിമയം
अनापत्‍ति प्रमाणपत्र,ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല
न लाभ न हानि,ലാഭമോ നഷ്ടമോ ഇല്ല
प्रतिमानक,നര്മ്മം
सामान्य,സാധാരണ
धूम्रपान निषेध,പുകവലിക്കരുത്
"महत्वपूर्ण, उल्लेखनीय, विशेष",ശദ്ധാര്ഹമായ
लागू नहीं,ബാധകമല്ല (n.a.)
अनुपलब़्ध,ലഭ്യമല്ല (n.a.)
"टिप्पणी,नोट",കുറിപ്പ്
"सूचना,नोटिस",സൂചന
"उल्लेखनीय,ध्यान देने योग्य",ശദ്ധാര്ഹമായ
अधिसूचना,അറിയിപ്പ്
अधिसूचित क्षेत्र,അറിയിപ്പ് ഏരിയ
टिप्पण और प्रारूपण,ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു
कल्पित वेतन,സാങ്കൽപ്പിക വേതനം
अ-परक्राम्य,നെഗോഷ്യബിൾ അല്ല
अ-परक्राम्य लिखत,നെഗോഷ്യബിൾ ഉപകരണമല്ല
"केंद्रक, केंद्र बिंदु",അണുകേന്ദ്രം
"बातिल,अकृत",ശൂന്യം
बातिल और शून्य,ശൂന്യവും ശൂന്യവും
संख्या,അക്കം
"संख्यांकन,संख्या डालना",സംഖ്യ
"संख्यांक,अंक",സംഖ
शपथ,ചെയ്ത സത്യം
निष्‍ठा-शपथ,വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ
पद-शपथ,സത്യപ്രതിജ്ഞ
आज्ञापालन,അനുസരണം
निधन-सूचना,മരണവൃത്താന്തം
" वस्तु , आपत्‍ति करना",വസ്തു
आपत्‍ति,തടസ്സം
" उद्‌‌देश्य ,वस्तुनिष्‍ठ,विषयपरक",വസ്തുനിഷ്ഠമായ
उद्देश्य और कारण,വസ്തുക്കളും കാരണങ്ങളും
बाध्यकर,നിർബന്ധിത
अश्‍लील,അസഭമായ
अश्‍लील हावभाव,അശ്ലീല ആംഗ്യം
प्रेक्षक,നിരീക്ഷര്
अप्रचलित,പഴകിയ
बाधा,തടയല്
स्पष्‍ट,സ്പഷ്ടമായ
"यदाकदा,अनियत",ഇടയ്ക്കിടെ
"दखल,अधिभोग",തൊഴില്
"दख़लकार,अधिभोगी",തൊഴില് കൂടാതെ
"व्यवसाय,धंधा",തൊഴില്
"दख़ल करना ,स्थान घेरना",കൈവശപ്പെടുത്തുക
चुंगी,OCROOI ഡ്യൂട്ടി
छुट्टी का दिन,അവധി ദിവസം
" काम के बाद,काम पर न होना ,खाली दिन",ജോലി ഇല്ലാത്ത
" आक्रामक , अप्रिय, कटु , बदबूदार",കുറ്റകരമായ
" प्रस्ताव , देना",വാഗ്ദാനം
नियुक्‍ति प्रस्ताव,നിയമന ഓഫർ
" कार्यालय,दफ़्तर , पद",കാരാലയം
लाभ का पद,ലാഭത്തിന്റെ ഓഫീസ്
" पदधारी , शासकीय,सरकारी ,आधिकारिक",ഉദോഗസ്ഥന്
" अधिकारी वर्ग , अफसरशाही",Abl ദ്യോഗിക
" पदीय कर्तव्य ,सरकारी काम",Official ദ്യോഗിക കടമ
कार्यालयी भाषा,ഉദോഗസ്
राजभाषा,ഔദ്യോഗിക ഭാഷ
"सरकारी तौर पर, आधिकारिक तौर पर",Ownicy- ൽ
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",റിപ്പോർട്ട് റിപ്പോർട്ട്
" सरकारी कथन ,आधिकारिक कथन",Device ദ്യോഗിക പതിപ്പ്
स्थानापन्न,അചഞ്ചലമായത്
रिकार्ड से बाहर,അനൗദ്യോഗികമായ
" ठीक है , समर्थन करना",ശരി (O.k.)
"लोकपाल, ऑम्बड्समैन",ഓംബുഡ്സ്മാൻ
लेखागत अनुदान,അക്കൗണ്ട് ഗ്രാന്റിൽ
मांगने पर,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
"काम पर, ड्यूटी पर",ഡ്യൂട്ടിയിൽ
एकपक्षीय,ഏകപക്ഷീയമായ
" लाइन पर , लाइनारूढ़",വരിയിൽ
"विशेष ड्यूटी पर, विशेष कार्य पर",ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി
कार्यगत प्रशिक्षण,തൊഴിൽ പരിശീലനത്തിൽ
"भार, दायित्व",ഓതസ്
" कार्य दिवस , मुक्‍त दिवस",തുറന്ന ദിവസം
मुक्‍त व्यवस्था,തുറന്ന സിസ്റ്റം
" उद्‌घाटन , शुभारंभ , अवसर , खाली जगह",ഉദ്ഘാടനം
अथ शेष,തുടക്ക സംഖ്യ
खुले रहने का समय,തുറക്കുന്ന സമയം
मुक्‍त अधिगम,തുറന്ന പഠനം
खुला पत्र,തുറന്ന കത്ത്
मुक्‍त विश्‍वविद्‌यालय,ഓപ്പൺ യൂണിവേഴ്സിറ്റി
प्रचालन लागत,നടത്തിപ്പ് ചിലവ്
"प्रचालन स्टाफ़,प्रचालन अमला",ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്
" प्रचालन , संक्रिया , शल्यकर्म",ശസ്തകിയ
" कर्मी,प्रचालक , प्रवर्ती, प्रवर्तनशील",ഓപ്പറേറ്റീവ്
"राय,मत",അഭിപായം
" विरोध ,विरोधी दल",എതിര്ക്കല്
विकल्प,ഇഷ്ടം
"मौखिक,ज़बानी",വാചികമായ
" आदेश , व्यवस्था , क्रम",ആജ്ഞകൊടുക്കുക
आदेश चेक,ഓർഡർ ചെക്ക്
आरक्षण क्रम,റിസർവേഷൻ ഓർഡർ
अध्यादेश,ഓർഡിനൻസ്
" संगठन ,आयोजन",സംഘടന
संगठन चार्ट,സംഘടന ചാർട്ട്
" आयोजक , संगठनकर्ता",സംഘടന
"अभिविन्यस्त, उन्मुख",ഓറിയന്റഡ്
" मूल प्रति , मूल,मौलिक,प्रारंभिक",മൗലികതമുള്ള
मूल विभाग,യഥാർത്ഥ വകുപ്പ്
"मूल विक्रय विलेख,मूल बैनामा",യഥാർത്ഥ വിൽപ്പന ഡീഡ്
दृश्यमानस्वामी,തുറന്ന ഉടമ
" अचानक आरंभ , भड़क उठना , विद्रोह",വ്യാപനം
परिधान भत्‍ता,വസ്ത്രങ്ങൾ
निर्गामी सदस्य,Out ട്ട്ഗോയിംഗ് അംഗം
जावक फ़ाइल,Out ട്ട്ഗോയിംഗ് ഫയൽ
परिव्यय,അടങ്കൽ
" निकास, निर्गम, बिक्री केन्द्र",ല്ലെറ്റ്
रूपरेखा,രൂപരേഖ
दृष्‍टिकोण,വീക്ഷണഗതി
न्यायालय-बाह्‌य,കോടതിയിൽ നിന്ന്
" गतावधिक , अप्रचलित",കാലഹരണപ്പെട്ട തീയതി
" खराब,चालू नहीं , अव्यवस्थित",പ്രവർത്തനരഹിതം
अप्राप्य,അച്ചടിയിൽ നിന്ന്
बिन बारी,തിരിഞ്ഞ്
बिन बारी आबंटन,ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്
सीमा चौकी,P ട്ട്പോസ്റ്റ്
"उत्पादन,उत्पाद,निर्गत",ഉല്പ്പന്നം
एकमुश्त खरीद,പ്രത്യക്ഷമായ വാങ്ങൽ
बाह्‌य स्रोत,പുറം കരാർ
" बकाया , बाकी , उत्कृष्‍ट",കുടിശ്ശിഖയായ
" अधिवयस्कता , अधिक आयु वाला",പ്രായത്തിലധികം
"समस्त,समग्र,कुल",മൊത്തത്തില്
समग्र घाटा,മൊത്തത്തിലുള്ള കമ്മി
बढ़ा हुआ बिल बनाना,ബില്ലിംഗ്
अधिप्रभार,അതിരുക
" अतिदेय , अतिशोध्य , पुराना, खड़ा",അവധികഴിഞ്ഞ
"अधिप्राक्कलन,अत्यनुमान,अधिक आंकना",അമിതമായി
"उपरिप्रभार,ऊपरी खर्च",ഓവർഹെഡ് നിരക്ക്
अतिव्याप्‍ति,ഓവർലാപ്പ്
अधिभावी प्राथमिकता,മുൻഗണന അസാധുവാക്കുന്നു
"उलटना,विरूद्‌ध व्यवस्था देना",അമിതഭരണം
चूक,മേൽനോട്ടം
समयोपरि वेतन,ഓവർടൈം വേതനം
अधिमूल्यन,അമിത വിലയിരുത്തൽ
स्वामित्व,ഉടമസ്ഥാവകാശം
"पैकेज,संपुट",കെട്ട്
"पैकेज सौदा,संपुट सौदा",പാക്കേജിന്റെ ഇടപാട്
पैक करना और चिह्‌न लगाना,പാക്കിംഗും അടയാളപ്പെടുത്തലും
पैकिंग-सूची,പായ്ക്കിംഗ് ലിസ്റ്റ്
समझौता,ഉടന്വടി
" प्रदत्‍त , सवेतन ,भुगतान किया, चुकता",അടച്ച
प्रदत्‍त पूंजी,പണമടച്ചുള്ള മൂലധനം
"पुस्तिका, पैम्फलेट",ലഘുലേഖ
"नामिका, पैनल",പാനം
" काग़ज , पत्र, काग़ज़-पत्र ,लेख , समाचार पत्र , प्रश्न पत्र",കടലാസ്
पैरा,പാര
" परमोच्च , परम",പരമമായ
" माता-पिता , मूल",രക്ഷാകർതൃത്വം
पैतृक,രക്ഷാകർതൃത്വം
मूल कार्यालय,രക്ഷാകർതൃ സ്ഥാനം
सर्वोत्कृष्‍ट,പാർ മികവ്
" समान गति से , समरूप",പാരിയൂ
"समता, समानता",പാരിറ്റി
संसद,ജനപതിനിധിസഭ
" भाग,अंश , भूमिका , पुर्जा",ഭാഗം
"खंड फ़ाइल,खंड मिसिल,खंड संचिका",ഭാഗം ഫയൽ
" आंशिक , पक्षपातपूर्ण",അപൂര്ണ്ണമായ
"भाग लेना,",പങ്കെടുക്കുക
"विशेष,खास",പ്രത്യേക
"ब्योरा,विवरण",വിശദാംശങ്ങൾ
"विभाजन,बँटवारा",വിഭജനം
"साझेदार, भागीदार",പങ്കാളി
भागीदारी विलेख,പങ്കാളിത്ത കരാർ
आंशिक भुगतान,പാർട്ട് പേയ്മെന്റ്
अंशकालिक,ഭാഗിക സമയം
" पक्ष,पक्षकार ,पार्टी,दल , प्रीति भोज, दावत",കക്ഷി
सममूल्य,Par മൂല്യം
" पास ,  पारण , पास करना , पार जाना, गुजरना , उत्‍तीर्ण",കടക്കുക
" मार्ग,गली,गलियारा ,अंश,उद्‌धरण,अवतरण , यात्रा , यात्रा व्यय",പവേശനമാര്ഗ്ഗം
"संकेत शब्द, पासवर्ड",Password
"एकस्व, पेटेन्ट",പേറ്റന്റ്
" संरक्षक ,ग्राहक",രക്ഷാകന്മേ
वेतन,നല്കുക
वेतन बिल,ബിൽ അടയ്ക്കുക
वेतन प्रमाणपत्र,ശമ്പള സർട്ടിഫിക്കറ്റ്
वेतन दिवस,ശമ്പള ദിനം
"आदाता, पाने वाला",പയ്യ്
"भुगतानकर्ता, अदाकर्ता",പണമടയ്ക്കുന്നയാൾ
"भुगतान,अदायगी",പേയ്മെന്റ്
चुकता करना,പേ ഓഫ്
अदायगी आदेश,ശമ്പള ക്രമം
वेतन पत्रक,ശമ്പളപട്ടിക
वेतनमान,ശമ്പള സ്കെയിൽ
धन संबंधी,ഞേക്നിരിയറി
दांडिक कार्रवाई,ശിക്ഷ
दंड-संहिता,ശിക്ഷാ നിയമം
दंड स्वरूप ब्याज,ശിക്ഷ പലിശ
दंडित करना,ശിക്ഷാര്ഹമാക്കുക
" दंड , अर्थदंड,जुर्माना , शास्ति",ശിക്ഷ
" लंबित, अनिर्णीत, रूका हुआ , तक, पर्यंत",അതിനിടയില്
कलम रोको हड़ताल,പെൻ ഡ down ൺ സ്ട്രൈക്ക്
पेन्शन,വാര്ദ്ധകകാലവേതനം
पेन्शनी,കള്ളങ്കക്ഷമമായ
पेन्शन भोगी,പെൻഷനുകന്
पेन्शन योजना,പെൻഷൻ സ്കീം
"प्रतिवर्ष,वार्षिक,सालाना",പ്രതിവർഷം
वाहक द्‌वारा,ഓരോ ബെയറർ
प्रति व्यक्‍ति,ആളോഹരി (= ഓരോ തല)
"प्रतिशत,फ़ीसदी",ശതമാനം
" चिरस्थायी , बारहमासी",വറ്റാത്ത
अधिमानी क्रय,മുൻഗണന വാങ്ങൽ
" पालन करना ,निष्पादन करना",അനുഷ്ഠിക്കുക
" निष्पादन , पालन",നിര്വ്വഹനം
"अवधि,कालावधि",കാലഘട്ടം
" पत्र,सामयिकी,पत्रिका ,आवधिक,समय-समय पर",ആനുകാലികം
समीक्षाधीन अवधि,അവലോകന കാലയളവ്
मिथ्या साक्ष्य,കള്ളസാക്ഷം
अनुलब्धियां,ആനുകൂല്യങ്ങൾ
स्थायी,സ്ഥിരമായ
"प्रतिमास, हर महीने, माहवार",ഓരോ മെൻസെമിനും
"अनुमत्य, अनुज्ञेय",അനുവദിക്കാവുന്ന
"अनुज्ञा, अनुमति",അനുമതി
"अनुज्ञा-पत्र,परमिट,अनुज्ञा देना,अनुमति देना",അനുമതിനല്കുക
" अनुमत , अनुज्ञप्त , अनुमतिप्राप्त",അനുവദനീയമാണ്
"शाश्‍वत,निरंतर, चिर",പരമുഖം
"शाश्‍वतता,शाश्‍वतकाल",ശാപകരമായ
अनुलब्धियां,പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ)
वैयक्‍तिक,വക്തിപരമായ
वैयक्‍तिक परिसंपत्‍तियां,സ്വകാര്യ ആസ്തികൾ
"मुचलका,स्वीय बंधपत्र",സ്വകാര്യ ബോണ്ട്
व्यक्‍तित्व,വക്തിതം
अवांछित व्यक्‍ति,വ്യക്തിഗത നോൺ ഗ്രാറ്റ
कार्मिक,ഉദോഗസ്ഥസഞ്ചയം
कार्मिक नीति,പേഴ്സണൽ നയം
परिप्रेक्ष्य,ദര്ശനം
" समझाना-बुझाना,मनाना ,अनुनय",പേരണ
"संगत, प्रासंगिक",പ്രധാനം
"अवलोकन, देखना",അപവാദം
याचिका,നിവേദനം
याचिकादाता,ഏകാഗതതപ്പല്
" प्रावस्था , चरण",ഘട്ടം
फ़ोटो,ഫോട്ടോഗാഫ്
फ़ोटो-स्टैट,ഫോട്ടോസ്റ്റാറ്റ്
प्रत्यक्ष जांच,ശാരീരിക പരിശോധന
शारिरिक दोष,ശാരീരിക വൈകല്യം
व्यायाम शिक्षा,ഫിസിക്കൽ എഡ്യൂക്കേഷൻ
"अंग-बाधित, विकलांग",ശാരീരികമായി വികലാംഗർ
प्रत्यक्ष सत्यापन,ശാരീരിക പരിശോധന
खंडशः टुकड़ों में,പീസ്മീൽ
"उजरती दर, मात्रानुपाती दर",പീസ് നിരക്ക്
तीर्थयात्री,തീര്ത്ഥാടകന്
" अग्रगामी कार्यक्रम ,प्रायोगिक कार्यक्रम",പൈലറ്റ് പ്രോഗ്രാം
पिन,മൊട്ടുസൂചി
स्थानन सेवा,പ്ലേസ്മെന്റ് സേവനം
जन्म स्थान,ജനനസ്ഥലം
कार्य स्थल,ജോലി സ്ഥലം
वादी,അനായക്കാരി
"आयोजना, योजना",പദ്ധതി
" आयोजना, योजना , आयोजना बनाना , नियोजन",ആസൂതണം
" संयंत्र , पादप, पौधा",നടുക
" वादक , खिलाड़ी",കളിക്കാരി
" तर्क,दलील , अभिवचन,अभिवाक्",ഹർജി
"प्लीडर, अधिवक्‍ता",അപേക്ഷിക്കുന്ന
जनमत-संग्रह,പോളിസെറ്റ്
" रेहत रखना ,प्रतिज्ञा करना",പണയം
पूर्ण अधिवेशन,പ്ലീനറി സമ്മേളനം
पूर्णाधिकारी,പ്ലെനിപ്പോട്ടാനിറിയറി
कुर्सी क्षेत्रफल,സ്തംഭിച്ചു
" नीति ,  पॉलिसी",നയം
" राजनीतिक क्रियाकलाप , राजनीतिक सक्रियता",രാഷ്ട്രീയ പ്രവർത്തനം
मतदान,തിരഞ്ഞെടുപ്പ്
प्रदूषण,അശുദ്ധമാക്കല്
राजनीतिक/राजनैतिक,രാഷ്ടീയമായ
पूल,നീന്തല്കുളം
" विभाग , पोर्टफोलियो",പോർട്ട്ഫോളിയോ
"स्थिति, स्थान, स्थल",സ്ഥാനം
" सकारात्मक , निश्‍चित, निश्‍चयात्मक",നിശ്ചിതമായ
" पद ,डाक ,केन्द्र , चौकी",കുറ്റി
उत्‍तर-दिनांकित,പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു
कार्योत्‍तर मंजूरी,പോസ്റ്റ്-ഫാക്ടറോ അനുമതി
स्नातकोत्‍तर,ബിരുദധാരി
"मरणोत्‍तर, मरणोपरांत",മരണാനഹാസമായ
" तैनाती ,इंदराज",പോസ്റ്റിംഗ്
"शव परीक्षा, मरणोत्‍तर परीक्षा",പോസ്റ്റ്മോർട്ടം പരീക്ഷ
"स्थगित करना, मुल्तवी करना",മാറ്റിവെയ്ക്കുക
पुनश्‍च,പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.)
" शक्‍ति, अधिकार ,बिजली, विद्‌युत्",ശക്തി
मुख़्तारनामा,പവർ ഓഫ് അറ്റോർണി
व्यावहारिक,പ്രായോഗികമായ
" व्यवसाय, पेशा , पद्‌धति, प्रथा",പരിശീലിക്കുക
" पूर्व-लेखापरीक्षा , पूर्व संपरीक्षा",പ്രീ-ഓഡിറ്റ് ചെയ്യുക
"पूर्वोपायन, पूर्वावधान,एहतियात",മുന്കരുതല്
"पूर्व उदाहरण,नज़ीर",കീഴ്വഴക്കം
सारलेख,കീസിസി
" ठीक-ठीक, यथावत् , यथार्थ",കൃതമായ
"रोक देना,प्रतिवारित करना",തടയുക
पूर्वसंकल्पना,മുന്കൂറിയ
पूर्ववर्ती,മുന്ഗാമി
"प्रधान,प्रबल",മേലധികാരമുള്ള
प्रस्तावना,ആമുഖം
"अधिमान देना, तरजीह देना",മുന്ഗണനകൊടുക്കുക
" प्रतिकूल प्रभाव , पूर्वग्रह, पूर्वाग्रह , प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना",മുന്വിധി
प्रारंभिक,പാഥമികമായ
समयपूर्व,അപകമായ
"परिसर,अहाता, परिक्षेत्र",പീഠിക
" बीमा-किस्त,प्रीमियम ,बढ़ौती",പ്രീമിയം
पूर्व प्रदत्‍त,മുന്കൂര് നല്കുക
"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड",പ്രീപെയ്ഡ് കാർഡ്
पूर्वनियोजित,മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു
पूर्वित करना,മുൻകൂട്ട്
रसीद सहित बिल,മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ
परमाधिकार,പതക്ഷമായ
निर्धारित करना,നിര്ദേശിക്കുക
"निर्धारित, विहित",നിർദ്ദേശിച്ചു
निर्धारित प्रपत्र,നിർദ്ദേശിച്ച ഫോം
प्रस्तुतीकरण,സമ്മാനിക്കല്
" अध्यक्षता करना , पीठासीन होना",അദ്ധഘവൃക്ഷം
" राष्‍ट्रपति , अध्यक्ष",അദ്ധക്ഷന്
" मुद्रणालय,प्रेस , समाचारपत्र, अख़बार , प्रेस",അച്ചടിശാല
प्रेस-प्रति,പകർപ്പ് അമർത്തുക
"पत्रकार दीर्घा,पत्रकार गैलरी",ഗാലറി അമർത്തുക
प्रकल्पित,അനുമാനിച്ചു
प्रकल्पित वेतन,പ്രിസംപ്റ്റീവ് വേ
पूर्वकल्पित,പ്രകമ്പള്
बहाना,പറയുന്നത്
" प्रचलित होना ,अभिभावी होना",സാധീനിക്കുക
"निवारण करना, रोकना",തടയാൻ
"निवारण,रोकथाम",തടസ്സം
निवारक,തടുക്കുന്ന
"क़ीमत उतार-चढ़ाव,क़ीमत घट-बढ़",വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ)
क़ीमत निर्धारण,വിലനിർണ്ണയം
"प्रथम दृष्‍टया, प्रथम दृष्‍टि में",പ്രൈമ ഫെസി
"मुख्यतः,प्राथमिक तौर पर",പാഥമികമായി
प्राथमिक,ആദത്തേതായ
मूल आवती,പ്രാഥമിക രസീത്
" प्राचार्य ,प्रधान , मूलधन , मालिक,स्वामी",മുഖമായ
मूल ऋणी,പ്രധാന കടക്കാരൻ
" मुद्रक ,  मुद्रित्र",പ്രിന്റർ
मुद्रण,അച്ചടി
पूर्व संकेत,മുൻ സൂചന
प्राथमिकता की कोटियां,മുൻഗണന ഗ്രേഡിംഗ്
"कारागार,जेल",കാരാഗൃഹം
"क़ैदी,बंदी",തടവുകാരി
एकांतता,ഏകാന്തവാസം
निजी एवं गोपनीय,സ്വകാര്യവും രഹസ്യാത്മകവും
विशेषाधिकार,പതേക ആനുകൂലം
विशेषाधिकार समिति,പ്രിവിലേജ് കമ്മിറ്റി
"पुरस्कार, इनाम",സമ്മാനം
संभाव्यता,സംഭാവത
प्रोबेट,പതികൂലിക്കുക
"परिवीक्षा,परख",പരീക്ഷണകാലഘട്ടം
परिवीक्षाधीन,വസ്തുസറി
"परिवीक्षाधीन,परखाधीन",പ്രൊബേഷണര്
छानबीन,അന്വേഷണം
"क्रियाविधि नियमावली, कार्यविधि नियमावली",നടപടിക്രമ നിയമങ്ങൾ
"प्रक्रिया, क्रियाविधि , कार्यविधि",ഗതി
कार्यवाही,കാരം
" प्रक्रम ,प्रक्रिया ,प्रसंस्करण करना , आदेशिका ",പതേകനടപടികള്
" प्रक्रमण , संसाधन , प्रसंस्करण",നടപടി
"जलूस, शोभायात्रा",പ്രദക്ഷിണം
उद्‌‌घोषणा करना,പഖാപിക്കുക
उद्‌घोषणा,കര്ത്തുക
" अधिप्राप्ति , वसूली",സംഭരണം
"उत्पाद,उपज",ഉത്പന്നം
" उत्पादन,पैदावार ,प्रस्तुतीकरण",നിര്മ്മാണം
वृत्‍ति,തൊഴില്
वृत्‍तिक उपलब्धियां,പ്രൊഫഷണൽ നേട്ടം
प्रवीणता प्रमाणपत्र,പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്
विवरणिका,പ്രൊഫൈൽ
लाभ,ലാഭം
" कार्यक्रम ,  क्रमादेश",കാരപരിപാടി
कार्यक्रम-अनुसूची,പ്രോഗ്രാം ഷെഡ്യൂൾ
" कार्यक्रमण ,  क्रमावेशन",പ്രോഗ്രാമിംഗ്
प्रगति,പുരോഗതി
" प्रगतिशील ,प्रगामी",മുന്നേറുന്ന
निषिद्‌ध,നിരോധിച്ചിരിക്കുന്നു
निषिद्‌ध क्षेत्र,നിരോധിച്ചിരിക്കുന്നു
" निषेध , नशाबंदी , मद्‌यनिषेध",നിരോധനം
निषेधाज्ञा,നിരോധന ഓർഡർ
परियोजना,പദ്ധതി
"प्रक्षेप,प्रक्षेपण",ആസൂതണം
प्रमुख,തെളിഞ്ഞുനില്ക്കുന്ന
" वचन , वचन देना",വാഗ്ദാനം
"वचन-पत्र,रूक़्क़ा, प्रोनोट",വാഗ്ദാന പത്രം
"  पदोन्नत करना , प्रोन्नति करना,बढ़ावा देना",കയറ്റം കൊടുക്കുക
