Tamil,Hindi
வலைப்பின்னல்  விழிப்புணர்வு,जालक्रम बोध
வலைப்பின்னல்  கூறு,जालक्रम घटक
வலைப்பின்னல்  நெரிசல்,जालक्रम संकुलता
பிணைய மாறிலி,जालक्रम अचर
பிணைய கட்டுப்பாடு  பயன்முறை,जालक्रम नियंत्रण विधा
பிணைய கட்டுப்பாடு  கட்டம்,जालक्रम नियंत्रण प्रावस्था
பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை,जालक्रम नियंत्रण क्रमादेश जनन
பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு,जालक्रम नियंत्रण संकेतन एकक
நெட்வொர்க் தரவுத்தளம்  அமைப்பு,जालक्रम आँकड़ा संचय प्रणाली
நெட்வொர்க் முன் இறுதியில்,जालक्रम अग्रांत्य
வலைப்பின்னல்  ஒருங்கிணைப்பு,जालक्रम समेकन
பிணைய ஒருமைப்பாடு,जालक्रम समेकता
வலைப்பின்னல்  ஒன்றோடொன்று,जालक्रम अंतःसंबंधन
பிணைய இடைமுகம்  இயந்திரம்,जालक्रम अंतरापृष्ठ यंत्र
பிணைய அடுக்கு,जालक्रम परत
பிணைய சுமை  பகுப்பாய்வு,जालक्रम भार विश्लेषण
பிணைய முனை,जालक्रम आसंधि
நெட்வொர்க் ஆபரேட்டர்,जालक्रम संकारक
பிணைய பாதை,जालक्रम पथ
நெட்வொர்க் போர்ட்,जालक्रम संद्वार
நெட்வொர்க் கோட்பாடு,जालक्रम सिद्धांत
நெட்வொர்க் நேரம்,जालक्रम काल मापन
நெட்வொர்க் டாப்லோஜி,जालक्रम सांस्थितिकी
நெட்வொர்க் மெய்நிகர்  முனையத்தில்,जालक्रम कल्पित अंतक
நடுநிலை தரை,उदासीन भूमीयन
நடுநிலை ரிலே,उदासीन रिले
நடுநிலை  பரவும் முறை,उदासीन संचरण
புதிய உள்ளீட்டு வரிசை,नव निवेश पंक्ति
புதிய வரி எழுத்து,नई पंक्ति संप्रतीक
புதிய பேக்,नया संकुल
புதிய ஒத்திசைவு,"नया तुल्यक, तुल्यकालिक संप्रतीक"
நெக்ஸஸ்,ग्रांथि
Nibble,"चतुःद्धयंक, निबल"
நிக்கல் தாமத வரி,निकल विलंब लाइन
இல்லை சுட்டிக்காட்டி,अंत्य सूचक
ஒன்பது நிரப்பு,नव-पूरक
தொண்ணூறு நெடுவரிசை  அட்டை,नब्बे स्तंभ पत्रक
Nip,निप
கூட்டங்கள் இல்லை  நிலை,कन्सोल निष्क्रिय प्रतिबंध
சத்தம்  பண்பு,रव अभिलक्षण
இரைச்சல் காரணி,रव कारक
சத்தம் கொலையாளி,रव शामक
சத்தம் லாவல்,रव स्तर
சத்தமில்லாத குறியீட்டு முறை,रवहीन कूटलेखन
சத்தம் விளிம்பு,रव उपांत
இரைச்சல் வரிசை,रव अनुक्रम
இரைச்சல் மூல,रव स्रोत
இரைச்சல் வெப்பநிலை,रव ताप
சத்தமில்லாத பயன்முறை,रवयुक्त विधा
எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்),तर्क संगत विस्थापन
பைனரி அல்லாத தர்க்கம்,द्धि-आधारीतर तर्क
குறியிடப்படாதது  கிராபிக்ஸ்,अकूटलिखित आलेखिकी
ஒத்திசைவற்ற  மூட்டை,असंसक्त पूल
ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு,असंसक्त माहुलन तंत्र
சுருக்கம் அல்ல,असंहत
ஒருங்கிணைக்கப்படாதது,तथापूरक
இணைக்கப்படாதது  சேமிப்பு,प्रकीर्ण भंडारण
தொடர்ச்சியாக இல்லை  உருப்படி,अनासन्न मद
தரவு அல்லாத தொகுப்பு  கடிகாரம்,आँकड़ा समुच्चय निरपेक्ष समयायोजन
அழிவில்லாதது  கர்சர்,अविनाशकारी प्रसंकेतक
அழிவில்லாதது  படி,अविनाशकारी पठन
அழிவில்லாதது  செயல்பாட்டைப் படியுங்கள்,अविनाशकारी पठन संक्रिया
அழிக்காத  படிக்க,अविनाशारी पठन
நிர்ணயிக்காதது,अनिर्धारिता
நிர்ணயிக்காத  தன்னியக்க,अनिधरिणात्मक स्वचल प्ररूप
அல்லாத டயல் டிரங்க்,गैर डायल ट्रंक
பரவாதது,अथवा पूरक
அல்லாத சமநிலை,अतुल्यता
அல்லாத சமநிலை  வாயில்,अतुल्यता द्वार
அல்லாத சமநிலை  செயல்பாடு,अतुल्यता संक्रिया
சமமற்ற தன்மை  உறுப்பு,अतुल्यता अवयव
அழிக்கப்படாதது  நடுத்தர,अव्यामार्जनीय माध्यम
அழிக்கப்படாதது  நிரல்படுத்தக்கூடிய  சாதனம்,अव्यामार्जनीय क्रमादेश्य युक्ति
அழிக்கப்படாதது  சேமிப்பு,अव्यामार्जनीय भंडारण
மதிப்பிடாத விசை,अपलायन कुंजी
செயல்படுத்த முடியாத  அறிக்கை,अनिष्पाद्य कथन
படிநிலை அல்லாத கிளஸ்டர் பகுப்பாய்வு,अपदानुक्रमिक गुच्छ विश्लेषण
தாக்கமற்ற அச்சுப்பொறி,असंघट्ट मुद्रित्र
ஊடாடாத,अन्योन्यक्रियाहीन
நேரியல் அல்லாத  சிதைவு,अरैखिक विरूपण
நேரியல் அல்லாத  தேர்வுமுறை,अरैखिक इष्टतमीकरण
நேரியல் அல்லாத  நிரலாக்க,अरैखइक प्रोग्रामन
நேரியல் அல்லாத  பின்னடைவு மாதிரி,अरैखिक समाश्रयण निदर्श
ஏற்ற முடியாத  எழுத்து தொகுப்பு,अभारणीय संप्रतीक समुच्चय
ஏற்றப்படாத வரி,अभारित लाइन
பூட்டப்படாதது,अतालकन
மேப்பிங் அல்ல  பயன்முறை,अप्रतिचित्रण विधा
நினைவகம் அல்ல  குறிப்பு  வழிமுறைகள்,स्मृति संदर्भेतर अनुदेश
எதிர்மறை அல்லாத  எண்,ऋणेतर संख्या
செயல்படாதது  வழிமுறைகள்,संक्रियाहीन अनुदेश
சார்பற்ற  ஒதுக்கீடு,पूर्वरिक्तेतर नियतन
செயல்முறை அல்லாத  மொழி,अप्रक्रियात्मक भाषा
செயல்முறை அல்லாதது  நோக்குநிலை  மொழி,प्रक्रिया मूलकेतर भाषा
உற்பத்தி செய்யப்படாதது  கருத்து கணிப்பு,अनुत्पादी क्रमवरण
உற்பத்தி செய்யப்படாதது  பணி,निम्नतम प्राथमिकता कार्य
திட்டமிடப்படாத  நிறுத்த,अक्रमादेशित विराम
உண்மையான நேரம் அல்லாத நேரம்  செயலாக்கம்,वास्तविक कालेतर संसाधन
மீட்டெடுக்க முடியாதது  பிழை,पुनः अप्राप्त त्रुटि
பிரதிபலிக்காத மை,अपरावर्ती मसी
தங்குமிடம் இல்லாத  நிலை,अप्रवासी भाग
மீண்டும் பயன்படுத்த முடியாதது,पुनः अप्रयोज्य
ஒரே மாதிரியான பரிமாற்றம்,युगपदितर संचरण
சேமிப்பு அல்லாத சாதனம்,भंडारणेतर युक्ति
மாறாத வரி,अस्विचित लाइन
மாறாதது  இணைப்பு,अस्विचित संबंधन
முனையமற்ற முனை,अंतकेतर आसंधि
வெளிப்படையானது அல்ல  பயன்முறை,अपारगम्य विधा
நிலையற்ற  நினைவு,अहासी स्मृति
நிலையற்ற ரேம்,अहासी रैम
நிலையற்ற சேமிப்பு,अहासी भंडारण
எடை இல்லாத குறியீடு,अभारित कूट
இல்லை-ஒப்,संक्रियाहीन अनुदेश
செயல்படவில்லை,संक्रियाहीन अनुदेश
NOP அறிவுறுத்தல்,संक्रियाहीन अनुदेश
அல்லது,अथवा पूरक'
அல்லது உறுப்பு,अथवा पूरक' अवयव
அல்லது செயல்பாடும் இல்லை,अथवा पूरक' फलन
அல்லது வாயில்,अथवा पूरक' द्वार
சாதாரண தொடர்பு,सामान्य संपर्क
சாதாரண திசை  ஓட்டம்,सामान्य दिशा प्रवाह
இயல்பாக்குங்கள்,प्रसामान्यीकरण
இயல்பாக்கப்பட்ட சாதனம்  ஒருங்கிணைப்பு,प्रसामान्यीकृत युक्ति निर्देशांक
இயல்பாக்கப்பட்ட வடிவம்,प्रसामान्यीकृत रूप
இயல்பாக்குதல்,प्रसामान्यक
பொதுவாக மூடப்பட்டது  தொடர்பு,सामान्यतः बंद संपर्क
பொதுவாக திறந்திருக்கும்  தொடர்பு,सामान्यतः खुला संपर्क
சாதாரண பதில்,सामान्य अनुक्रिया
நெறிமுறை சோதனை,मानक परीक्षण
இல்லை,पूरक'
இல்லை,तथा पूरक'
இல்லை  செயல்பாடு,तथा पूरक' संक्रिया
இல்லை  செயல்பாடு (= அல்லாதது  இணைத்தல்),तथापूरक' संक्रिया
சுற்று அல்ல,पूरक' परिपथ
உறுப்பு அல்ல,पूरक' अवयव
சமநிலை இல்லை  வாயில்,पूरक' तुल्यता द्वार
கேட் அல்ல,पूरक' द्वार
இல்லை-பின்னர்  உறுப்பு,अपवर्जन अवयव
இல்லை-பின்னர்  (= விலக்கு),अपवर्जन
இல்லை-பின்னர்  வாயில்,अपवर्जन द्वार
இல்லை-பின்னர்  செயல்பாடு,अपवर्जन संक्रिया
செயல்பாடு இல்லை,पूरक' संक्रिया
இல்லை-அல்லது,अथवा पूरक'
இல்லை-அல்லது  செயல்பாடு,अथवा पूरक' संक्रिया
எதுவும் இல்லை  பூர்த்தி  (= ரேடிக்ஸ்  பூர்த்தி),मूलांक पूरक
எதுவும் இல்லை,शून्य अवस्था
கரு  துவக்கம்  திட்டம்,केंद्रक प्रारंभीकरण क्रमादेश
பூஜ்ய எழுத்து,रिक्ति संप्रतीक
பூஜ்ய எழுத்து  லேசான கயிறு,रिक्ति संप्रतीक रज्जु
பூஜ்ய சுழற்சி,शून्य चक्र
பூஜ்ய கண்டுபிடிப்பாளர்,शून्यधारा संसूचक
பூஜ்ய வரி,शून्य रेखा
பூஜ்ய பட்டியல் (= வெற்று  பட்டியல்),रिक्ति सूची
பூஜ்ய லொக்கேட்டர் மதிப்பு,रिक्ति निर्धारिक मान
பூஜ்ய பதிவு,रिक्ति अभिलेख
பூஜ்ய சரம் (= வெற்று சரம்),रिक्त रज्जु
Nul அடக்குதல்,रिक्ति निरोध
எண் கட்டுப்பாடு,संख्या नियंत्रण
எண் க்ரஞ்சர்,संख्या क्रंचर
எண் ஜெனரேட்டர்,संख्या जनक
எண் குழு,संख्या समूह
எண் திட்டம்,अंकन योजना
எண் திட்டம்  பகுதி,अंकन योजना क्षेत्र
எண் வரம்பு,संख्या परिसर
எண்  பிரதிநிதித்துவம்,संख्या निरूपण संख्यान
எண்  பிரதிநிதித்துவம்  அமைப்பு,संख्या निरूपण तंत्र
எண் வரிசை,संख्या अनुक्रम
எண் சேவை,दूरभाष सेवा
எண் சேவை  ஆபரேட்டர்,दूरभाष ऑपरेटर
எண் அமைப்பு,संख्यान पद्धति
எண் பகுப்பாய்வு,संख्यात्मक विश्लेषण
எண் குறியீடு,संख्यात्मक कूट
எண் கட்டுப்பாடு,संख्यात्मक नियंत्रण
எண் தரவு,संख्यात्मक आँकड़े
எண் நேரியல்  இயற்கணிதம்,संख्यात्म रैखिक बीजगणित
எண் நிலைத்தன்மை,संख्यात्मक स्थायित्व
எண் நாடா,संख्या टेप
எண் அணு  சின்னம்,संख्यांक परमाण्विक प्रतीक
எண்கள்  பின் இடம்  எழுத்து,संख्यांक पश्चीयन संप्रतीक
எண் பிட் தரவு,संख्यांक द्वि-अंक आँकड़े
எண் எழுத்து,संख्यांक संप्रतीक
எண் எழுத்து  தகவல்கள்,संख्यांक संप्रतीक आँकड़े
எண் எழுத்து  அமைக்கவும்,संख्यांक संप्रतीक समुच्चय
எண் எழுத்து  துணைக்குழு,संख्यांक संप्रतीक उपसमुच्चय
எண் குறியீடு,संख्यांक कूट़
எண்-குறியீட்டு  எழுத்து தொகுப்பு,संख्यांक कूटलिखित संप्रतीक समुच्चय
எண் கட்டுப்பாடு,संख्यांक नियंत्रण
எண் தரவு,संख्यांक आँकड़े
எண் திருத்தப்பட்டது  எழுத்து,संख्यांक संपादित संप्रतीक
எண் உருப்படி,संख्यांक मद
எண்,संख्यांक अक्षर
எண் திண்டு,संख्यांक पैड
எண் பஞ்ச்,संख्यांक छिद्रण
எண்கள்  பிரதிநிதித்துவம்,"संख्यात्मक निरूपण, संख्यांक निरूपण"
எண் மாற்றம்,संख्यांक विस्थापन
எண் இடம்  எழுத்து,संख्यांक निम्नग संप्रतीक
எண் சரம்,संख्यांक रज्जु
எண் சொல்,संख्यांक शब्द
Nybble,"चतुःद्वयंक, निबल"
நிக்விஸ்ட் வீதம்,नाइक्विस्ट दर
பொருள் கட்டமைப்பு  (பொருள் சார்ந்த  கட்டிடக்கலை),अभिलक्ष्यी स्थापत्यकला
பொருள் குறியீடு,अभिलक्ष्य कूट
பொருள் குறியீடு  பொருந்தக்கூடிய தன்மை,अभिलक्ष्य कूट संगतता
பொருள் கணினி,अभिलक्ष्य अभिकलित्र
பொருள் தளம்,अभिलक्ष्यी गड्डी
பொருள் வரையறை,अभिलक्षी परिभाषा
புறநிலை செயல்பாடு,उदेश्य फलन
பொருள் மொழி,अभिलक्ष्य भाषा
பொருள் நூலகம்,अभिलक्ष्य क्रमादेश संग्रह
பொருள் இயந்திரம்,अभिलक्ष्य यंत्र
பொருள் மாதிரி,अभिलक्ष्य निदर्श
பொருள் தொகுதி,अभिलक्ष्य प्रतिरूपक
பொருள் தொகுதி  நூலகம்,अभिलक्ष्य प्रतिरूपक क्रमादेश संग्रह
பொருள் சார்ந்த  கட்டிடக்கலை,अभिलक्ष्यी स्थापत्यकला
பொருள் சார்ந்த  மொழி,अभिलक्ष्यी भाषा
பொருள் பேக்,अभिलक्ष्य गड्डी
பொருள் கட்டம்,अभिलक्ष्य प्रावस्था
பொருள் நிரல்,अभिलक्ष्य क्रमादेश
பொருள் வழக்கமான,अभिलक्ष्य नेमक
பொருள் நேரம்,अभिलक्ष्य काल
ஆக்டல் குறியீடு,अष्टाधारी कूट
ஆக்டல் இலக்க,अष्टाधारी अंक
ஆக்டல் எண்,अष्टाधारी संख्या
ஆக்டல் எண்  அமைப்பு,अष्टाधारी संख्या पद्धति
மெழுகுவர்த்தி,अष्टाधारी
ஒற்றைப்படை-சம காசோலை,विषम सम जाँच
ஒற்றைப்படை-சம வார்த்தை  நேரம்,विषम सम शब्दकाल
ஒற்றைப்படை சமநிலை,विषम समता
ஒற்றைப்படை சமநிலை சோதனை,विषम समता जाँच
அலுவலக ஆட்டோமேஷன்,कार्यालय स्वचालन
அலுவலக தகவல்  அமைப்பு,कार्यालय सूचना तंत्र
ஆஃப்-லைன்,लाइनेतर
ஆஃப்லைன் உபகரணங்கள்,लाइनेतर उपकरण
ஆஃப்லைன் பயன்முறை,लाइनेतर विधा
ஆஃப்லைன் செயலாக்கம்,लाइनेतर संसाधन
ஆஃப்லைன் சேமிப்பு,लाइनेतर भंडारण
ஆஃப்லைன் அமைப்பு,लाइनेतर तंत्र
ஆஃப்லைன் அலகு,लाइनेतर एकक
ஈடுசெய்யும்,ऑफसेट
ஆஃப்செட் பஞ்ச்,"ऑफसेट छिट्रण, ऑफसेट छिद्रित"
ஆஃப்செட் ஸ்டேக்கர்,ऑफसेट चितिकर
ஆஃப்செட் சிஸ்டம்,ऑफसेट प्रणाली
ஆஃப்செட் மாறி,ऑफसेट चर
ஆஃப்-டைம்,खाली समय़
பிட்,उपस्थिति द्वि-अंक
ஆன்-சிப் கட்டுப்பாடு  தர்க்கம்,पटलिका आरूढ़ नियंत्रण तर्क
நிபந்தனையில்,उपस्थिति दशा
தேவை முறைமையில்,मांग तंत्र
ஒரு முகவரி,एक पता
ஒரு முகவரி  வழிமுறைகள்,एक-पता अनुदेश
ஒரு சிப்,एक पटलिका
ஒரு பரிமாண  மொழி,एक-विम भाषा
ஒரு உறுப்பு,एक-अवयव
ஒன்றுக்கு ஒன்று,एकैक
ஒன்றுக்கு ஒன்று  மொழிபெயர்ப்பு,एकैक अनुवाद
ஒரு வாயில் (= அல்லது  நுழைவாயில்,अथवा' द्वार
ஒரு நிலை முகவரி,एक स्तर पता
ஒரு நிலை குறியீடு,एक स्तर कूट
ஒரு நிலை கடை,एक स्तर भंडार
ஒரு நிலை  சப்ரூட்டீன்,एक स्तर उपनेमका
ஒரு வெளியீடு,एक निर्गम
ஒரு ஷாட் சுற்று,एक शॉट परिपथ
ஒரு-நிறுத்த செயல்பாடு,एक चरण संक्रिया
நேருக்கு நேர்  அசெம்பிளர்,एकैक कोडांतरण
நேருக்கு நேர்  செயல்பாடு,एकैक फलन
ஒன்று முதல் ஒன்று  செயல்பாடு,एकैक आच्छादक फलन
ஒரு வழி  தொடர்பு,एकदिशिक संचार
ஒரு வழி இணைக்கப்பட்ட பட்டியல்,एकदिशिक शृंखलित सूची
ஒரு வழி  பரவும் முறை,एकदिशिक संचरण
ஒரு வழி தண்டு,एकदिशिक ट्रंक
நிகழ்நிலை,"युगपत्, लाइन-आरूढ़"
ஆன்-லைன் தொகுதி  செயலாக்கம்,युगपत् प्रचय संसाधन
நிகழ்நிலை  தொடர்பு,लाइन आरूढ़ संचार
ஆன்-லைன் கண்டறிதல்,लाइन आरूढ़ निदानिकी
ஆன்-லைன் உபகரணங்கள்,लाइन आरूढ़ उपकरण
ஆன்-லைன் ஃப்ளை,लाइन आरूढ़ संशोधन
ஆன்-லைன் உள்ளீடு,युगपत् निवेश
ஆன்-லைன் பயன்முறை,लाइन आरूढ़ विधा
ஆன்-லைன் சதித்திட்டம்,लाइन आरूढ़ आलेखित्र
ஆன்-லைன் செயலாக்கம்,लाइन आरूढ़ संसाधन
ஆன்-லைன் திட்டம்  வளர்ச்சி,लाइन आरूढ़ क्रमादेश विकास
நிகழ்நிலை  நிரலாக்க,लाइन आरूढ़ क्रमादेशन
ஆன்-லைன் தேடல்,युगपत् खोज
ஆன்-லைன் சேமிப்பு,लाइन आरूढ़ भंडारण
ஆன்-லைன் அமைப்பு,युगपत् तंत्र
ஆன்-லைன் முனையம்,युगपत् अंतक
ஆன்-லைன் முனையம்  சோதனை,युगपत् अंतक परीक्षण
ஆன்-லைன் சோதனை,युगपत् परीक्षण
ஆன்-லைன் சோதனை அமைப்பு,युगपत् परीक्षण तंत्र
ஆன்-லைன் அலகு,युगपत् एकक
செயல்பாட்டில்,आच्छादक फलन
திறந்த முகவரி,विवृत पताभिगमन
திறந்த குறியீடு,विवृत कूट
திறந்த கலெக்டர்,विवृत संग्राही
திறந்த கலெக்டர்  சாதனம்,विवृत संग्राही युक्ति
தொடர்பு தொனி திறந்த,विवृत संपर्क टोन
திறந்த-முடிவு,विवृतांत
திறந்தநிலை வரி,विवृतांत लाइन
கோப்பு திறந்த,विवृत संचिका
திறந்த வளைய கட்டுப்பாடு,विवृत पाश नियंत्रण
திறந்த வளைய அமைப்பு,विवृत पाश तंत्र
திறந்த எண்,विवृत अंकन
திறந்த வழக்கமான,विवृत नेमका
திறந்த கடை,स्वयंसेवी व्यवस्था
திறந்த கடை  செயல்பாடு,स्वयंसेवी प्रचालन
திறந்த சப்ரூட்டீன்,विवृत उपनेमका
திறந்த அமைப்பு,विवृत तंत्र
திறந்த அமைப்புகள்  ஒன்றோடொன்று,विवृत तंत्र आंतरसंबंधन
திறந்த அமைப்புகள்  இன்டர்வொர்க்கிங்,विवृत तंत्र आंतर प्रचालन
திறந்த கம்பி,"खुला ताल, नग्न तार"
திறந்த-கம்பி வரி,नग्न तार लाइन
ஓபராண்ட்,संकार्य
ஓபரண்ட் புலம்,संकार्य क्षेत्र
பயன்முறையை இயக்கவும்,प्रचालन विधा
இயக்க தாமதம்,प्रचालन विलंब
செயல்படும்  சூழல்,प्रचालन परिवेश
இயக்க வரம்பு,प्रचालन परिसर
இயக்க விகிதம்,प्रचालन अनुपात
இயக்க இடம்,प्रचालन स्थल
இயக்க முறைமை,प्रचालन तंत्र
இயக்க முறைமை  செயல்பாடு,प्रचालन तंत्र फलन
இயக்க நேரம்,प्रचालन अवधि
இயக்க மின்னழுத்தம்  காட்டி,प्रचालन वोल्टता सूचक
செயல்பாடு,"संक्रिया, प्रचालन"
செயல்பாட்டு  எழுத்து,संक्रियात्मक संप्रतीक
செயல்பாட்டு முறை,प्रचालनी विधा
செயல்பாட்டு அடையாளம்,संक्रिया चिह्‍न
செயல்பாட்டு அலகு,प्रचालनी एकक
செயல்பாட்டு சொல்,संक्रियात्म शब्द
செயல்பாட்டு குறியீடு,संक्रिया कूट
செயல்பாட்டு கட்டுப்பாடு  மொழி,प्रचालन नियंत्रण भाषा
செயல்பாட்டு கட்டுப்பாடு  அறிக்கை,प्रचालन नियंत्रण कथन
செயல்பாட்டு சுழற்சி,प्रचालन चक्र
ஆபரேஷன் டிகோடர்,संक्रिया कूटवाचक
செயல்பாடு  வெளிப்பாடு,संक्रिया व्यंजक
செயல்பாட்டு புலம்,संक्रिया क्षेत्र
செயல்பாட்டு எண்,संक्रिया संख्या
செயல்பாட்டு பகுதி,संक्रिया भाग
செயல்பாட்டு விகிதம்,संक्रिया अनुपात
செயல்பாட்டு பகுப்பாய்வு  (= செயல்பாடுகள்  ஆராய்ச்சி),संक्रिया विज्ञान
செயல்பாட்டு கட்டுப்பாடு,संक्रिया नियंत्रण
செயல்பாடுகள்  பல்பணி,संक्रिया बहुकार्य
செயல்பாட்டு நேரம்,प्रचालनि काल
ஆபரேட்டர்,"प्रचालक, ऑपरेटर, संकारक"
ஆபரேட்டர்  அங்கீகாரம்  பதிவு,प्रचालन प्राधिकारीकरण अभिलेखा
ஆபரேட்டர்  கட்டளை,प्रचालक समादेश
ஆபரேட்டர் கன்சோல்,प्रचालक कन्सोल
ஆபரேட்டர் கட்டுப்பாடு  மொழி,प्रचालक नियंत्रण भाषा
ஆபரேட்டர் கட்டுப்பாடு  பேனல்,प्रचालक नियंत्रण पट्टिका
ஆபரேட்டர் பிழை,आपरेटर त्रुटि
ஆபரேட்டர் வழிகாட்டுதல்  குறியீடு,आपरेटर मार्गदर्शन कूट
ஆபரேட்டர்  தலையீடு  பிரிவு,प्रचालक मध्यवर्ती अनुभाग
ஆபரேட்டர் செய்தி,ऑपरेटर संदेश
ஆபரேட்டர் பகுதி,ऑपरेटर भाग
ஆபரேட்டர் தண்டு,ऑपरेटर ट्रंक
OP பதிவு,संक्रिया पंजी
ஆப்டிகல் பைனரி  தேடல் மரம்,प्रकाशिक द्विआधारी खोज तरु
ஒளியியல் எழுத்து  அங்கீகாரம்,प्रकाशिक संप्रतीक अभिज्ञान
ஆப்டிகல் ஃபைபர்,प्रकाशिक फाइबर
ஆப்டிகல் எழுத்துரு,प्रकाशिक फॉन्ट
ஆப்டிகல் மார்க்  படித்தல்,प्रकाशिक चिह्‍न पाठ्यांक
ஒளியியல் நினைவகம்,प्रकाशीय स्मृति
ஆப்டிகல் ரீடர்,प्रकाशीय पठित्र
ஆப்டிகல் ஸ்கேனர்,प्रकाशिक क्रमवीक्षक
ஆப்டிகல் ஸ்கேனிங்,प्रकाशिक क्रमवीक्षण
ஆப்டிகல் வாண்ட்,प्रकाशिक प्रगाही
உகந்த ஒன்றிணைப்பு  மரம்,इष्टतम विलय तरु
தேர்வுமுறை,इष्टमीकरण
உகந்த குறியீட்டு முறை,इष्टतम कूटलेखन
உகந்த  நிரலாக்க,इष्टतमकारी प्रोग्रामन
விருப்பம்,विकल्प
விருப்ப நிறுத்தம்  வழிமுறைகள்,वैकल्पिक विराम अनुदेश
விருப்ப இடைநிறுத்தம்  வழிமுறைகள்,वैकल्पिक विराम अनुदेश
விருப்ப நிறுத்தம்  வழிமுறைகள்,वैकल्पिक पूर्णविराम अनुदेश
விருப்ப சொல்,वैकल्पिक शब्द
விருப்ப பட்டியல்,विकल्प सूची
ஆப்டோ கப்ளர்,प्रकाशीय युग्मक
ஆப்டோ எலக்ட்ரானிக்ஸ்,प्रकाश इलेक्ट्रॉनिकी
ஆப்டோ எலக்ட்ரானிக்  தொழில்நுட்பம்,ऑप्टो इलेक्ट्रॉनिकीय प्रौद्योगिकी
ஆப்டோயிசோலேட்டர்,प्रकाशीय पृथक्कारक
அல்லது,अथवा'
அல்லது சுற்று,अथवा' परिपथ
ஆர்டர் செய்யப்பட்ட மரம்,क्रमित तरु
வரிசைப்படுத்தும் சார்பு,क्रमीकरण अभिनति
வரிசைப்படுத்தும் உறவு,क्रम संबंध
ஒழுங்கு புள்ளிவிவரங்கள்,क्रम सांख्यिकी
கம்பி சுற்றுகளை ஆர்டர் செய்யுங்கள்  (= ஆர்டர் சுற்று),आदेश परिपथ
ஆர்டர் கம்பி  மல்டிபிளக்ஸ்,आदेश बहुसंकेतन
சாதாரண சின்னம்,साधारण प्रतीक
அல்லது உறுப்பு,अथवा' अवयव
நிறுவன  தகவல்  அமைப்பு,संगठनात्मक सूचना-तंत्र
அல்லது வாயில்,अथवा' द्वार
அசல் மொழி,मूल भाषा
அல்லது மிக்சர்,अथवा' मिश्रक
அல்லது செயல்பாடு,अथवा' संक्रिया
ஆர்த்தோகனல்  பகுப்பாய்வு,लांबिक विश्लेषण
ஆர்த்தோகனல் அடிப்படை,लांबिक आधार
ஆர்த்தோகனல் பட்டியல்,लांबिक सूची
ஆர்த்தோகனல்  நினைவு,लांबिक स्मृति
ஆர்த்தோனியல்  பகுப்பாய்வு,"आर्थोनार्मल विश्लेषण, प्रसामान्य लांबिक विश्लेषण"
ஊசலாடும் வரிசை,दोलनी शाटन
வெளியே இணைப்பு,बाह्‍य संबंधक
வெளியே பட்டம்,बाह्‍य कोटि
வெளிப்புற குறியீடு,बाह्‍य कूट
Olter  மேக்ரோஇன்ஸ்ட்ரக்ஷன்,बाह्‍य स्थूल अनुदेश
வெளியீடு,निर्गम
வெளியீட்டு பகுதி,निर्गम क्षेत्र
வெளியீட்டு கூற்று,निर्गम निश्चयन
வெளியீட்டு தொகுதி,निर्गम खंडक
வெளியீட்டு தடுப்பு  காரணி,निर्गम खंडक कारक
வெளியீட்டு திறன்,निर्गम समर्थता
வெளியீட்டு திறன்,निर्गम क्षमता
வெளியீட்டு சேனல்,निर्गम प्रणाल
வெளியீட்டு தரவு,निर्गम आँकड़े
வெளியீடு சாதனம்,निर्गम युक्ति
வெளியீட்டு கோப்பு,निर्गम संचिका
வெளியீட்டு வேலை ஸ்ட்ரீம்  (= வெளியீடு  ஸ்ட்ரீம்),निर्गम धारा
வெளியீடு வரையறுக்கப்பட்டுள்ளது  செயல்முறை,निर्गम सीमित प्रक्रम
வெளியீடு வரையறுக்கப்பட்டுள்ளது  அமைப்பு,निर्गम सीमित तंत्र
வெளியீட்டு தொகுதி,निर्गम प्रतिरूपक
வெளியீடு பழமையானது,निर्गम पूर्वग
வெளியீட்டு செயல்முறை,निर्गम प्रक्रम
வெளியீட்டு திட்டம்,निर्गम क्रमादेश
வெளியீட்டு திட்டம்  தொகுதி,निर्गम क्रमादेश प्रतिरूपक
வெளியீட்டு பஞ்ச்,निर्गम छिद्रित्र
வெளியீட்டு வரிசை,निर्गम पंक्ति
வெளியீட்டு பதிவு,निर्गम पंजी
வெளியீட்டு பதிவு  இடையக,निर्गम पंजी चयक
வெளியீட்டு வழக்கமான,निर्गम नेमका
வெளியீட்டு வழக்கமான  ஜெனரேட்டர்,निर्गम नेमका जनित्र
வெளியீட்டு நிலை,निर्गम अवस्था
வெளியீட்டு அறிக்கை,निर्गम कथन
வெளியீட்டு ஸ்ட்ரீம்,निर्गम धारा
வெளியீட்டு நாடா  வரிசைப்படுத்துதல்,निर्गम टेप शाटन
வெளியீட்டு அலகு,निर्गम एकक
வெளியீட்டு வேலை வரிசை,निर्गम कार्य पंक्ति
வெளியீட்டு எழுத்தாளர்,निर्गम लेखित्र
வெளியே ஸ்பூல் பகுதி,बहिः स्पूलन क्षेत्र
அதிக திறன்,अधि क्षमता
