Marathi,Gujarati
"1. दुभाषी, 2. भेदभाव, 3. स्मृती हस्तांतरणकर्ता","1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર"
आंतरप्रक्रिया संप्रेषण,આંતરપ્રક્રિયા સંચાર
अंतरायक,અંતરાયક
व्यत्यय हँडलर,વિક્ષેપ હેન્ડલર
कव्हर व्यत्यय आणणे,વિક્ષેપ કવર
व्यत्यय सिग्नल,વિક્ષેપ સંકેત
व्यत्यय वेक्टर,વિક્ષેપ વેક્ટર
व्यत्यय,વિક્ષેપ
छेदनबिंदू,આંતરછેદ
"1.इंटरनेट, 2.इंट्रानेट","1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
अपरिवर्तनीय,અપરિવર્તનશીલ
इन्व्हेंटरी मुख्य फाइल,ઇન્વેન્ટરી મુખ્ય ફાઇલ
व्यस्त मल्टीप्लेक्सर,વ્યસ્ત મલ્ટિપ્લેક્સર
व्यस्त स्कॅनिंग,વ્યસ્ત સ્કેનિંગ
उलट फाइल,રિવર્સ ફાઇલ
उलट यादी फाइल,વિપરીત સૂચિ ફાઇલ
उलट पृष्ठ सारणी,વિપરીત પૃષ્ઠ કોષ્ટક
"1. इंटरचेंजर, 2. प्रतीक","1. ઇન્ટરચેન્જર, 2. પ્રતીક"
इंटरनेट ऑपरेशन,ઇન્ટરનેટ કામગીરી
इंटरपोलेशन,ઇન્ટરપોલેશન
व्याख्या,અર્થઘટન
"1. दुभाषी, 2. भेदभाव, 3. स्मृती हस्तांतरणकर्ता","1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર"
आंतरप्रक्रिया संप्रेषण,આંતરપ્રક્રિયા સંચાર
अंतरायक,અંતરાયક
व्यत्यय हँडलर,વિક્ષેપ હેન્ડલર
कव्हर व्यत्यय आणणे,વિક્ષેપ કવર
व्यत्यय सिग्नल,વિક્ષેપ સંકેત
व्यत्यय वेक्टर,વિક્ષેપ વેક્ટર
व्यत्यय,વિક્ષેપ
छेदनबिंदू,આંતરછેદ
"1.इंटरनेट, 2.इंट्रानेट","1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
अपरिवर्तनीय,અપરિવર્તનશીલ
इन्व्हेंटरी मुख्य फाइल,ઇન્વેન્ટરી મુખ્ય ફાઇલ
व्यस्त मल्टीप्लेक्सर,વ્યસ્ત મલ્ટિપ્લેક્સર
व्यस्त स्कॅनिंग,વ્યસ્ત સ્કેનિંગ
उलट फाइल,રિવર્સ ફાઇલ
उलट यादी फाइल,વિપરીત સૂચિ ફાઇલ
उलट पृष्ठ सारणी,વિપરીત પૃષ્ઠ કોષ્ટક
"1. इंटरचेंजर, 2. प्रतीक","1. ઇન્ટરચેન્જર, 2. પ્રતીક"
कार्य व्यवस्थापन,કાર્ય વ્યવસ્થાપન
क्रियाभिमुख भाषा,ક્રિયા લક્ષી ભાષા
कार्य प्राधान्य,કાર્ય અગ્રતા
नोकरीचे वेळापत्रक,નોકરીનું સમયપત્રક
कार्य अनुक्रम,કાર્ય ક્રમ
कामाचे वेळापत्रक,કાર્ય શેડ્યૂલ
अंतर्भूत,ઉમેરવુ
संयुक्त छायाचित्रण गट (JPG),જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG)
मासिक,મેગેઝિન
आनंदाची काठी,આનંદની લાકડી
"1.आकलन, 2.निर्णय","1.આકારણી, 2.નિર્ણય"
उडी,કૂદી
उडी सूचना,કૂદવાની સૂચના
जम्पर,જમ્પર
"1. संगम, 2. तह, 3. संयुक्त","1. સંગમ, 2. સંધિ, 3. સંયુક્ત"
कचरा,કચરો
औचित्य,વાજબીપણું
किलो बाइट,કિલો બાઈટ
कार्नॉफ नकाशा,Karnoff નકશો
कार्नोफ चित्र,કાર્નોફ ચિત્ર
KB (किलोग्राम बाइट),KB (કિલોગ્રામ બાઈટ)
"1. आष्टी, 2. कर्नल, 3. कर्नल","1. અષ્ટી, 2. કર્નલ, 3. કર્નલ"
आठ मोड,આઠ મોડ
अनुकूलता,અનુકૂલન
की,કી
कीबोर्ड,કીબોર્ડ
"1.की बाउन्स, 2.की नाकारणे","1.કી બાઉન્સ, 2.કી રિજેક્ટ"
की क्लिक,કી ક્લિક કરો
की कॉम्प्रेशन,કી કમ્પ્રેશન
"1.की डिस्क, 2.की डिस्क","1.કી ડિસ્ક, 2.કી ડિસ્ક"
की एन्कोडिंग,કી એન્કોડિંગ
मुख्य क्षेत्र,મુખ્ય વિસ્તાર
"1.की फाइल, 2.की फाइल","1.કી ફાઇલ, 2.કી ફાઇલ"
मुख्य रचना,મુખ્ય માળખું
मुख्य व्यवस्थापन,કી મેનેજમેન્ટ
की पॅड,કી પેડ
की पॅड,કી પેડ
मुख्य वाक्यांश,મુખ્ય શબ્દસમૂહ
की नाडी,કી પલ્સ
की पंचर,કી પંચર
की क्रमवारी,કી પ્રકાર
"1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर","1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર"
पत्ता हस्तांतरण की,સરનામું ટ્રાન્સફર કી
"1. डिस्क की, 2. डिस्क की","1. ડિસ્ક કી, 2. ડિસ્ક કી"
फ्लॉपी की,ફ્લોપી કી
टेप की,ટેપ કી
मुख्य संज्ञा,મુખ્ય શબ્દ
"1.किक, 2.थांप","1.લાત, 2.થમ્પ"
झोपडी,ઝૂંપડી
किलो बिट,કિલો બીટ
गाठ,ગાંઠ
ज्ञान आधारित माहिती सेवा,જ્ઞાન આધારિત માહિતી સેવાઓ
ज्ञान शोध,જ્ઞાનની શોધ
ज्ञान शोध डेटाबेस,જ્ઞાન શોધ ડેટાબેઝ
ज्ञान अभियांत्रिकी,જ્ઞાન ઇજનેરી
ज्ञान व्यवस्थापन,જ્ઞાન વ્યવસ્થાપન
ज्ञान कार्यकर्ता,જ્ઞાન કાર્યકર
लॅन अडॅप्टर,લેન એડેપ્ટર
"1.LAN सर्व्हर, 2.LAN सर्व्हर","1.LAN સર્વર, 2.LAN સર્વર"
LAN कामाची जागा,LAN કાર્યસ્થળ
क्षैतिज चित्र,આડું ચિત્ર
"1.क्षैतिज प्रतिमा, 2.लँडस्केप","1.આડી છબી, 2.લેન્ડસ્કેપ"
इंग्रजी,ભાષા
भाषा प्रशिक्षक,ભાષા પ્રશિક્ષક
भाषा प्रोसेसर,ભાષા પ્રોસેસર
"1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक","1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક"
लॅपटॉप,લેપટોપ
सर्वसमावेशक एकत्रीकरण (LSI),વ્યાપક એકીકરણ (LSI)
मास इंटिग्रेशन (LSI),માસ ઇન્ટિગ્રેશન (LSI)
लेसर,લેસર
लेसर प्रिंटर,લેસર પ્રિન્ટર
लास्ट इनपुट फर्स्ट इश्यू (LIFO),લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO)
थर,સ્તર
"खाका, मांडणी","બ્લુ પ્રિન્ટ, લેઆઉટ"
"1. पाने, 2. पाने, 3. पत्र","1. પાંદડા, 2. પાંદડા, 3. પત્ર"
लीफ नोड,લીફ નોડ
पानांची जागा,પાંદડાની જગ્યા
भाडेपट्टी,લીઝ
"1. लीज चॅनेल, 2. लीज सिस्टम","1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ"
"1.लाइन,2.लीश लाईन","1.લાઇન, 2.લીશ લાઇન"
किमान अर्थपूर्ण बिट shell.sb),ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb)
किमान लक्षणीय स्कोअर,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
"1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम","1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ"
"1. लेमा, 2. प्रमेय","1. લેમા, 2. પ્રમેય"
अक्षर गुणवत्ता (LQ),અક્ષરની ગુણવત્તા (LQ)
शब्दशः,શબ્દશઃ
शब्दकोषशास्त्र,લેક્સિકોલોજી
"1.संग्रहण,2.लायब्ररी","1.આર્કાઇવ, 2.લાઇબ્રેરી"
"1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग","1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ"
लायब्ररी निर्देशिका,પુસ્તકાલય નિર્દેશિકા
"1. परवाना करार, 2. परवाना करार","1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ"
प्रकाश उत्सर्जक डायोड्स (एलईडी),લાઇટ એમિટીંગ ડાયોડ્સ (LEDs)
हलकी बंदूक,હળવી બંદૂક
हलकी पेन,હળવી પેન
रेखीय अडॅप्टर,રેખીય એડેપ્ટર
ओळ संपादन,રેખા સંપાદન
"1.लाइन प्रिंटर, 2.लाइन प्रिंटर","1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર"
"१.रेखीय, २.रेखीय","1.રેખીય, 2.રેખીય"
लाइन्स प्रति मिनिट (LPM),લાઇન્સ પ્રતિ મિનિટ (LPM)
"1. दुवा, दुवा, 2. साखळी,3. बंध","1. લિંક, લિંક, 2. સાંકળ, 3. બોન્ડ"
साखळीबद्ध यादी,સાંકળો યાદી
लिनक्स,Linux
"1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)","1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)"
यादी प्रक्रिया,યાદી પ્રક્રિયા
"1.अक्षर, 2.अक्षर","1.અક્ષર, 2.શાબ્દિક"
"1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल","1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ"
थेट गाठ,જીવંત ગાંઠ
"1.लोड, 2.लोड","1.લોડ, 2.લોડ"
"1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर","1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર"
"1.स्थानिक, 2.स्थानिक","1.સ્થાનિક, 2.સ્થાનિક"
स्थानिक प्रवेश,સ્થાનિક ઍક્સેસ
लोकल एरिया नेटवर्क (LAN),લોકલ એરિયા નેટવર્ક (LAN)
स्थानिक स्पष्टता,સ્થાનિક સ્પષ્ટતા
"1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय","1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય"
स्थानिक स्मृती,સ્થાનિક મેમરી
स्थानिक मोड,સ્થાનિક મોડ
स्थानिक व्हेरिएबल,સ્થાનિક ચલ
"पळवाट, लॉक","લૂપ, તાળું"
लूप फाइल,લૂપ ફાઇલ
सत्र सुरू,સત્રની શરૂઆત
मुदत समाप्त,મુદતનો અંત
संलेखन,લેખન
तर्क विश्लेषक,તર્ક વિશ્લેષક
लॉजिक बॉम्ब,તર્ક બોમ્બ
लॉजिक कार्ड,લોજિક કાર્ડ
लॉजिक चार्ट (फ्लोचार्ट),લોજિક ચાર્ટ (ફ્લોચાર્ટ)
लॉजिक सर्किट,લોજિક સર્કિટ
तर्कशास्त्र रचना,તર્ક ડિઝાઇન
तर्कशास्त्र आकृती,લોજિક ડાયાગ્રામ
तार्किक फ्लोचार्ट,લોજિકલ ફ્લોચાર્ટ
तर्कशास्त्र कार्य,તર્ક કાર્ય
लॉजिक गेट,તર્ક દ્વાર
"1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग","1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ"
तर्क विस्थापन,તર્ક વિસ્થાપન
तर्क स्थिती,તર્કની સ્થિતિ
लॉजिक स्विच,તર્ક સ્વીચ
तर्कशास्त्र युनिट,તર્ક એકમ
तार्किक,તાર્કિક
तार्किक संयोजन,તાર્કિક જોડાણ
तार्किक डेटा संरचना,લોજિકલ ડેટા માળખું
तार्किक आकृती,લોજિકલ ડાયાગ્રામ
तार्किक अभिव्यक्ती,તાર્કિક અભિવ્યક્તિ
तार्किक फ्लोचार्ट,લોજિકલ ફ્લોચાર્ટ
लॉजिकल IF (तार्किक असल्यास),લોજિકલ IF (લોજિકલ જો)
तर्कशुद्ध ऑपरेशन,તર્કસંગત કામગીરી
तर्कसंगत ऑपरेटर,તર્કસંગત ઓપરેટર
तर्कसंगत कनेक्शन,તર્કસંગત જોડાણ
तार्किक योजना,તાર્કિક યોજના
"1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण","1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
तार्किक नमुना,લોજિકલ પેટર્ન
तार्किक मूल्य,તાર્કિક મૂલ્ય
लॉजिकल व्हेरिएबल,લોજિકલ ચલ
विहंगावलोकन प्राप्त केले,પ્રાપ્ત વિહંગાવલોકન
पूर्वावलोकन सेट,પૂર્વાવલોકન સેટ
निरीक्षण,અવલોકન
"1.लूप, 2.लूप","1.લૂપ, 2.લૂપ"
पळवाट नियंत्रण,લૂપ નિયંત્રણ
लूप आरंभीकरण,લૂપ આરંભ
लूप भिन्नता,લૂપ વિવિધતા
"1.लूप नेटवर्क, 2.लूप नेटवर्क","1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
लूप आरंभीकरण,લૂપ આરંભ
लूप एंडिंग,લૂપ-સમાપ્તિ
काउंटर-लूप चाचणी,કાઉન્ટર-લૂપ ટેસ્ટ
सैलपणे जोडलेले,ઢીલી રીતે જોડાયેલી
दोषरहित कॉम्प्रेशन,લોસલેસ કમ્પ્રેશન
हॅसे कॉम्प्रेशन,હાસે કમ્પ્રેશન
कमी बाइट,ઓછી બાઈટ
निम्न पातळीची भाषा,નિમ્ન સ્તરની ભાષા
कमी पास फिल्टर,નીચા પાસ ફિલ્ટર
"1.कमी कंडिशन, 2. खाली बांधलेले","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"1. मशीन, 2. मशीन","1. મશીન, 2. મશીન"
मशीन पत्ता,મશીન સરનામું
"1. मशीन कोड, 2. मशीन कोड","1. મશીન કોડ, 2. મશીન કોડ"
मशीन चाक,મશીન વ્હીલ
यांत्रिक भाषा,યાંત્રિક ભાષા
यांत्रिक सॉफ्टवेअर,યાંત્રિક સોફ્ટવેર
डिव्हाइस त्रुटी,ઉપકરણ ભૂલ
मशीन निष्क्रिय वेळ,મશીન નિષ્ક્રિય સમય
मशीन भाषा,મશીન ભાષા
मॅन्युअल,મેન્યુઅલ
मशीन सेन्स,મશીન સેન્સ
"1.मशीन लँग्वेज, 2.मशीन लँग्वेज","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
मशीन लर्निंग,મશીન લર્નિંગ
मशीन ऑपरेशन,મશીન કામગીરી
मशीन भाषा,મશીન ભાષા
मशीन कामगिरी,મશીન કામગીરી
मशीन सिम्युलेशन,મશીન સિમ્યુલેશન
मशीन अपहरण वेळ,મશીન હાઇજેક કરવાનો સમય
मशीन भाषांतर,મશીન અનુવાદ
मशीन शब्द,મશીન શબ્દો
मॅक्रो सूचना,મેક્રો સૂચના
मॅक्रो स्केल,મેક્રો સ્કેલ
मास असेंबलिंग कार्यक्रम,માસ એસેમ્બલીંગ પ્રોગ્રામ
एकूण कॉल,કુલ કૉલ
"1.मॅक्रो कोड, 2.मॅक्रो कोड","1.મેક્રો કોડ, 2.મેક્રો કોડ"
मॅक्रो कमांड,મેક્રો આદેશ
मॅक्रो घोषणा,મેક્રો ઘોષણા
मॅक्रो व्याख्या,મેક્રો વ્યાખ્યા
मॅक्रो फ्लो चार्ट,મેક્રો ફ્લો ચાર્ટ
मॅक्रो जनरेटर,મેક્રો જનરેટર
मॅक्रो सूचना,મેક્રો સૂચના
ढोबळ भाषा,સ્થૂળ ભાષા
मॅक्रो लायब्ररी,મેક્રો લાઇબ્રેરી
मॅक्रो पॅरामीटर,મેક્રો પરિમાણ
मॅक्रो प्रक्रिया,મેક્રો પ્રોસેસિંગ
"1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
मॅक्रो प्रोग्रामिंग,મેક્રો પ્રોગ્રામિંગ
एकूण प्रोटोटाइप,કુલ પ્રોટોટાઇપ
"1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
मेगाबाइट (MB),મેગાબાઈટ (MB)
जादूचे प्रतीक,જાદુઈ પ્રતીક
जादूची संख्या,જાદુઈ સંખ્યા
चुंबकीय बबल मेमरी,ચુંબકીય બબલ મેમરી
चुंबकीय कार्ड,ચુંબકીય કાર્ડ
"1.मॅग्नेटिक सेल, 2.चुंबकीय सेल","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
चुंबकीय चिन्ह,ચુંબકીય પ્રતીક
चुंबकीय कोर स्टोरेज,ચુંબકીય કોર સંગ્રહ
"1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
चुंबकीय डिस्क पत्ता,ચુંબકીય ડિસ્ક સરનામું
चुंबकीय डिस्क मेमरी,ચુંબકીય ડિસ્ક મેમરી
चुंबकीय ड्रम,ચુંબકીય ડ્રમ
"1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
चुंबकीय शीर्ष,ચુંબકીય ટોચ
चुंबकीय शाई,ચુંબકીય શાહી
मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
चुंबकीय माध्यम,ચુંબકીય માધ્યમ
चुंबकीय वाचन,ચુંબકીય વાંચન
चुंबकीय रेकॉर्डिंग,ચુંબકીય રેકોર્ડિંગ
चुंबकीय संचयन,ચુંબકીય સંગ્રહ
चुंबकीय पट्टी,ચુંબકીય પટ્ટી
चुंबकीय टेप,ચુંબકીય ટેપ
चुंबकीय टेप काडतूस,ચુંબકીય ટેપ કારતૂસ
चुंबकीय टेप ड्राइव्ह,ચુંબકીય ટેપ ડ્રાઇવ
चुंबकीय टेप अग्रदूत,ચુંબકીય ટેપ પુરોગામી
चुंबकीय टेप ग्रंथपाल,ચુંબકીય ટેપ ગ્રંથપાલ
चुंबकीय टेप प्रवेश,ચુંબકીય ટેપ ઍક્સેસ
चुंबकीय टेप युनिट,ચુંબકીય ટેપ એકમ
"1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
चुंबकीय मार्ग,ચુંબકીય માર્ગ
चुंबकीय ऑप्टिकल स्टोरेज,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
चुंबकीय विकृती,ચુંબકીય વિકૃતિ
चुंबकीय विकृत टॅबलेट,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1. मेल बॉक्स, 2. मेल बॉक्स","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
मेल विलीनीकरण,મેલ મર્જ
"1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
मुख्य चौकट,મુખ્ય ફ્રેમ
"1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1.मुख्य मेमरी, 2.मुख्य मेमरी","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
मुख्य स्टोरेज,મુખ્ય સંગ્રહ
"1.मुख्य स्विच, 2.मुख्य स्विच","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1. देखभाल, 2. देखभाल","1. જાળવણી, 2. જાળવણી"
देखभाल पॅनेल,જાળવણી પેનલ
देखभाल वेळ,જાળવણી સમય
मोठे वर्तुळ,મોટું વર્તુળ
की डिव्हाइस,કી ઉપકરણ
मुख्य की,મુખ્ય ચાવી
प्रमुख मंच,મુખ્ય સ્ટેજ
मुख्य रचना,મુખ્ય માળખું
मुख्य काम,મુખ્ય કાર્ય
बहुसंख्य घटक,બહુમતી ઘટક
बहुसंख्य गेट,બહુમતી દરવાજો
बहुसंख्य ऑपरेशन,બહુમતી કામગીરી
परतफेड कालावधी,વળતર સમયગાળો
चुकीचे ऑपरेशन नित्यक्रम,ખોટી કામગીરી નિયમિત
व्यवस्थापन विकास,સંચાલન વિકાસ
व्यवस्थापन माहिती प्रणाली (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
व्यवस्थापन विज्ञान,મેનેજમેન્ટ વિજ્ઞાન
मँचेस्टर एन्कोडिंग,માન્ચેસ્ટર એન્કોડિંગ
गुणाकार,ગુણાકાર
अंदाजे चल,અંદાજિત ચલ
अनुमानित निर्देशांक,અનુમાનિત અનુક્રમણિકા
मानवी मशीन सिम्युलेशन,માનવ મશીન સિમ્યુલેશન
मॅन्युअल पत्ता स्विच,મેન્યુઅલ એડ્રેસ સ્વીચ
मॅन्युअल विश्लेषण,મેન્યુઅલ વિશ્લેષણ
मॅन्युअल कॉल,મેન્યુઅલ કૉલ
मॅन्युअल एंट्री,મેન્યુઅલ એન્ટ્રી
"1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर","1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
"1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट","1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
मॅन्युअल ऑपरेशन,મેન્યુઅલ કામગીરી
अनेक ते अनेक संबंध,ઘણા થી ઘણા સંબંધ
मल्टी-डिकोडर,મલ્ટી ડીકોડર
नकाशा पद्धत,નકશા પદ્ધતિ
मॅपिंग,મેપિંગ
समास,માર્જિન
किरकोळ त्रुटी,સીમાંત ભૂલ
किरकोळ चौकशी,સીમાંત પૂછપરછ
किरकोळ चाचणी,સીમાંત કસોટી
चिन्ह ओळख,પ્રતીક શોધ
साइन वाचन,સાઇન રીડિંગ
चिन्ह स्कॅनिंग,પ્રતીક સ્કેનિંગ
चिन्ह अर्थ,સાઇન સેન્સ
मार्कर,માર્કર
चिन्हांकित करणे,માર્કિંગ
मार्कर लाट,માર્કર તરંગ
मार्कोव्ह साखळी,માર્કોવ સાંકળ
मार्कोव्ह स्त्रोत,માર્કોવ સ્ત્રોત
मार्कअप भाषा,માર્કઅપ ભાષા
maser,મેસર
maser,મેસર
"1. मुखवटा, 2. बुरखा, 3. बुरखा","1.માસ્ક, 2. પડદો, 3. પડદો"
"1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक","1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો"
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
कव्हर रजिस्टर,કવર રજીસ્ટર
"1. कव्हर रॉम, 2. कव्हर रॉम","1. કવર રોમ, 2. કવર રોમ"
कव्हर,આવરણ
प्रचंड डेटा,વિશાળ આંકડા
"1.मास मेमरी, 2.मास मेमरी","1.માસ મેમરી, 2.માસ મેમરી"
मोठ्या प्रमाणात समांतर,મોટા પાયે સમાંતર
सरदार,સરદાર
मास्टर कार्ड,માસ્ટર કાર્ડ
"1.हेड घड्याळ, 2.नियंत्रित घड्याळ","1.હેડ વોચ, 2.કંટ્રોલ વોચ"
मुख्य कन्सोल,મુખ્ય કન્સોલ
प्राइम डेटा,પ્રાઇમ ડેટા
मुख्य आकृती,મુખ્ય રેખાકૃતિ
मास्टर फाइल,માસ્ટર ફાઇલ
प्रमुख गट,મુખ્ય જૂથ
गुरुकिल्ली,મુખ્ય કી
मुख्य लायब्ररी टेप्स,મુખ્ય પુસ્તકાલય ટેપ
प्राइम प्रोसेसर,પ્રાઇમ પ્રોસેસર
प्रमुख कार्यक्रम,મુખ્ય કાર્યક્રમ
मुख्य केंद्र,મુખ્ય કેન્દ્ર
"1.मास्टर टेप, 2.मास्टर टेप","1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ"
"1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल","1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ"
मुख्य अधीनस्थ उपकरण,મુખ્ય ગૌણ ઉપકરણ
मुख्य अधीनस्थ प्रणाली,મુખ્ય ગૌણ સિસ્ટમ
"1. जुळणी, 2. जुळणी, 3. भेट","1. મેચ, 2. મેચ, 3. મળો"
जुळणे,મેળ
गणितीय प्रोग्रामिंग,ગાણિતિક પ્રોગ્રામિંગ
गणितीय अनुकरण,ગાણિતિક સિમ્યુલેશન
"1.मॅट्रिक्स, 2.मॅट्रिक्स","1.મેટ્રિક્સ, 2.મેટ્રિક્સ"
"1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर","1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર"
मॅट्रिक्स स्विच,મેટ્રિક્સ સ્વીચ
मॅट्रिक्स सारणी,મેટ્રિક્સ ટેબલ
मॅक्सी संगणक,મેક્સી કમ્પ્યુટર
मॅक्सी संगणक,મેક્સી કમ્પ્યુટર
शिखर घटक,ટોચનું તત્વ
योगपॅड,યોગપદ
मॅक्सवेल डेमन,મેક્સવેલ ડેમન
"1.मीन, 2.मीन","1.મીન, 2.મીન"
म्हणजे पुनर्प्राप्ती वेळ,અર્થ પુનઃપ્રાપ્તિ સમય
अपयश म्हणजे वेळ,નિષ્ફળતાનો અર્થ સમય
अयशस्वी सरासरी वेळ (m t b f),નિષ્ફળતાનો મધ્ય સમય (m t b f)
म्हणजे अपयशाची वेळ,નિષ્ફળતાનો સમય
दुरुस्ती सरासरी वेळ,સમારકામ સરેરાશ સમય
सुधारणा सरासरी वेळ (MTTR),કરેક્શન મીન ટાઇમ (MTTR)
मीडियम स्केल इंटिग्रेशन (MSI),મધ્યમ સ્કેલ એકીકરણ (MSI)
मध्यम एकत्रीकरण (MSI),મધ્યમ એકીકરણ (MSI)
मीन टर्म स्टोरेज डिव्हाइस,અર્થ શબ્દ સંગ્રહ ઉપકરણ
मेगा बिट प्रति सेकंद (Mbps),મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps)
घटक ऑब्जेक्ट,ઘટક પદાર્થ
घटक रेकॉर्ड,ઘટક રેકોર્ડ
"1.मेमरी, 2.मेमरी","1.મેમરી, 2.મેમરી"
"1.मेमरी अॅरे, 2.मेमरी अॅरे","1.મેમરી એરે, 2.મેમરી એરે"
