Kannada,Gujarati
"ಫೋಕಸ್ ದೂರ, ಫೋಕಸ್ ದೂರ","ફોકસ ડિસ્ટન્સ, ફોકસ ડિસ્ટન્સ"
"ಹೊಕ್ಕುಳ, ಮೂಲದ ಕೇಂದ್ರ, ಗಮನ","નાભિ, મૂળનું કેન્દ્ર, ધ્યાન"
"ಮಂಜು, ಮಂಜು (adj.), ಮಂಜು ಅಪ್ (ver.), ಮಂಜು ಅಪ್","ધુમ્મસ, ધુમ્મસ (adj.), to fog up (ver.), to fog up"
"ಫಾಯಿಲ್, ಫಾಯಿಲ್","વરખ, વરખ"
"ಗೋಡೆ, ಬೇಲಿ","દિવાલ, વાડ"
ಪಟ್ಟು ಮಟ್ಟ,ગણો સ્તર
"ಕಾಲು, ಕಾಲು, ಕಾಲು","પગ, પગ, પગ"
ಅಡಿ-ಪೌಂಡ್,ફૂટ-પાઉન્ડ
ಕಾಲು ರಭಸ,ફૂટ-પાઉન્ડર
ನಿಷೇಧಿಸಲಾಗಿದೆ,પ્રતિબંધિત
"ಬಲ, ಬಲ","બળ, બળ"
ಮುಂದೂಡಲಾಗಿದೆ,સંચાલિત
"ಟ್ವೀಜರ್ಗಳು, ಫೋರ್ಸ್ಪ್ಸ್, ಫೋರ್ಸ್ಪ್ಸ್","ટ્વીઝર, ફોર્સેપ્સ, ફોર્સેપ્સ"
ಮುನ್ಸೂಚನೆ,આગાહી
ಮುನ್ಸೂಚನೆ,આગાહી
"ರೂಪ, ಆಕಾರ, ಏಕರೂಪತೆ","સ્વરૂપ, આકાર, એકરૂપતા"
"ನ್ಯಾಯಸಮ್ಮತತೆ, ಔಪಚಾರಿಕತೆ, ಕಾನೂನುಬದ್ಧತೆ","કાયદેસરતા, ઔપચારિકતા, કાયદેસરતા"
ರೂಪಕ,ફોર્મેટ
ರಚನೆಯ ಅಂಶ,ફોર્મ ફેક્ટર
"ಸಾಧ್ಯ (ಏಳಲು), ಸೋಗು ಹಾಕುವುದು","શક્ય (ઉદભવવું), ઢોંગ કરવો"
ಸೂತ್ರ,ફોર્મ્યુલા
"ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಥ್ರೆಡಿಂಗ್, ಫಾರ್ಮ್ಯಾಟ್","ફોર્મેટિંગ, થ્રેડીંગ, ફોર્મેટ"
ಫೋರ್ಟಿನ್ ನ ಮಾಪಕ,ફોર્ટિનનું બેરોમીટર
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ,ફોરવર્ડ પૂર્વગ્રહ
ವಾಹಕತೆ,વાહકતા
ಚತುರ್ಬಿಮ್,ચતુર્બીમ
ನಾಲ್ಕು-ಸ್ಟ್ರೋಕ್ ಎಂಜಿನ್,ચાર-સ્ટ્રોક એન્જિન
ಚತುರ್ಭುಜ ವೆಕ್ಟರ್,ચતુર્ભુજ વેક્ટર
ಹರಳುಗಟ್ಟಿದ,સ્ફટિકીકૃત
ಭಾಗಶಃ ಲೋಡ್,આંશિક ભાર
ಭಾಗಶಃ ಮಾಡ್ಯುಲೇಶನ್,આંશિક મોડ્યુલેશન
"ತುಂಡು, ತುಂಡು","ટુકડો, ટુકડો"
ಪೂರ್ಣ ಚಿತ್ರ ಫ್ರೇಮ್ ಫ್ರೇಮ್,સંપૂર્ણ ચિત્ર ફ્રેમ ફ્રેમ
"ಸೂಚನಾ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ಚೌಕಟ್ಟು","સૂચના સિસ્ટમ, સૂચના ફ્રેમ"
ಉಚಿತ,મફત
ಶುದ್ಧ ವಾತಾವರಣ ಮುಕ್ತ ವಾತಾವರಣ,શુદ્ધ વાતાવરણ મુક્ત વાતાવરણ
"ಉಚಿತ ಆಂದೋಲನ, ಉಚಿತ ಆಂದೋಲನ, ನೈಸರ್ಗಿಕ ಆಂದೋಲನ","મુક્ત ઓસિલેશન, ફ્રી ઓસિલેશન, કુદરતી ઓસિલેશન"
"ಫ್ರೀಜ್ ಮಾಡಲು, ಫ್ರೀಜ್ ಮಾಡಲು, ಫ್ರೀಜ್ ಮಾಡಲು","થીજી જવું, થીજી જવું, થીજી જવું"
ಘನೀಕರಿಸುವ ಬಿಂದು,ઠંડું બિંદુ
ಫ್ರೆಂಕೆಲ್ ಅಸ್ವಸ್ಥತೆ,ફ્રેન્કેલ ડિસઓર્ડર
"ಆವರ್ತನ, ಆವರ್ತನ","આવર્તન, આવર્તન"
ಫ್ರೆಸ್ನೆಲ್-ಬಿಪ್ರಿಸಂ,fresnel-biprism
ಘರ್ಷಣೆ,ઘર્ષણ
ಅಪಘರ್ಷಕ,ઘર્ષક
ಘರ್ಷಣೆಯ ವಿದ್ಯುತ್,ઘર્ષણયુક્ત વીજળી
ಘರ್ಷಣೆಯ ಬಲ,ઘર્ષણ બળ
ಘರ್ಷಣೆ ಎಳೆತ,ઘર્ષણ ખેંચો
ಘರ್ಷಣೆಯಿಲ್ಲದ,ઘર્ષણ રહિત
"ಸ್ಟ್ರೈಪ್, ಫ್ರಿಂಜ್, ಮೆಂಬರೇನ್","પટ્ટી, ફ્રિન્જ, પટલ"
ಕನಿಷ್ಠ ಪರಿಣಾಮ,સીમાંત અસર
ಫ್ರಿಜ್ ಮಾದರಿ,ફ્રિજ મોડેલ
ವಲಯ ವಿಸ್ತರಣೆ,ઝોન વિસ્તરણ
ಇಂಧನ,બળતણ
"ಬೆಂಬಲ, ಬೆಂಬಲ","આધાર, આધાર"
"ಕಾರ್ಯ, ಕಾರ್ಯ, ಪಾತ್ರ (ಗುಂಪು), ಕಾರ್ಯ","કાર્ય, કાર્ય, સમૂહ, કાર્ય"
"ಕಾರ್ಯ, ಕಾರ್ಯ, ಕಾರ್ಯ","કાર્ય, કાર્ય, કાર્ય"
"ಮೂಲ, ಮೂಲ","મૂળ, મૂળ"
ಕೊಳವೆಯ ಪರಿಣಾಮ,ફનલ અસર
"ವಿಲೀನಗೊಳ್ಳಲು, ವಿಲೀನಗೊಳ್ಳಲು, ವಿಲೀನಗೊಳ್ಳಲು","મર્જ કરવું, મર્જ કરવું, મર્જ કરવું"
ಫ್ಯೂಸ್ ತಂತಿ,ફ્યુઝ વાયર
ಕರಗಬಲ್ಲ,દ્રાવ્ય
"ಸಮ್ಮಿಳನ, ಸಮ್ಮಿಳನ","ફ્યુઝન, ફ્યુઝન"
ಸಮ್ಮಿಳನ ಬಾಂಬ್,ફ્યુઝન બોમ્બ
ಸಮ್ಮಿಳನ ಶಕ್ತಿ,ફ્યુઝન ઊર્જા
- ಮೌಲ್ಯ,-મૂલ્ય
"ಲಾಭ, ಲಾಭ","નફો, નફો"
"ಗ್ಯಾಲಕ್ಸಿಯ, ಗ್ಯಾಲಕ್ಸಿಯ, ಗ್ಯಾಲಕ್ಸಿಯ","ગેલેક્ટીક, ગેલેક્ટીક, ગેલેક્ટીક"
"ಗ್ಯಾಲಕ್ಸಿ, ಗ್ಯಾಲಕ್ಸಿ, ಗ್ಯಾಲಕ್ಸಿ","ગેલેક્સી, ગેલેક્સી, ગેલેક્સી"
ಮಂದಾಕಿನಿ,મંદાકિની
ಗ್ಯಾಲನ್,ગેલન
ಗಾಲ್ವನಿಕ್ ಕೋಶ,ગેલ્વેનિક કોષ
ಸತು ಲೋಹಲೇಪ,ઝીંક પ્લેટિંગ
ಕಲಾಯಿ ತಂತಿ,ગેલ્વેનાઈઝ્ડ વાયર
"ಗ್ಯಾಲ್ವನೋಮೀಟರ್, ಗ್ಯಾಲ್ವನೋಮೀಟರ್","ગેલ્વેનોમીટર, ગેલ્વેનોમીટર"
"ಕಾಂಟ್ರಾಸ್ಟ್ ಇಂಡೆಕ್ಸ್, ಗಾಮಾ","કોન્ટ્રાસ્ટ ઇન્ડેક્સ, ગામા"
ಸಮಾಧಿ ಕೆಪಾಸಿಟರ್,દફનાવવામાં આવેલ કેપેસિટર
"ಅಂತರ, ಅಂತರ, ಅಂತರ","ગેપ, ગેપ, ગેપ"
"ತ್ಯಾಜ್ಯ, ಕಸ","કચરો, કચરો"
ಗ್ಯಾಸ್ಕೆಟ್,ગાસ્કેટ
ಗ್ಯಾಸ್ಸನ್,ગેસોન
"ಗೇಟ್ ವಿದ್ಯುದ್ವಾರಗಳು, ಕವಾಟಗಳು, ಗೇಟ್ಸ್, ದಹನ ಆವರಣ, ಗೇಟ್ಸ್","ગેટ ઇલેક્ટ્રોડ, વાલ્વ, દરવાજા, કમ્બશન પરિસર, દરવાજા"
ಬಾಗಿಲು ಸರ್ಕ್ಯೂಟ್,બારણું સર્કિટ
"ಗೇಜ್, ಗೇಜ್, ಗೇಜ್","ગેજ, ગેજ, ગેજ"
ಗೇಜ್ ಪ್ರದೇಶ,ગેજ વિસ્તાર
ಗಾಸ್-ಕಣ್ಣು,ગૌસ-આંખ
ಗಾಸಿಯನ್ ವಿತರಣೆ,ગૌસીયન વિતરણ
ಗೌಸ್,ગૌસ
"ಖೋಟಾ, ಗೇಜ್","બનાવટી, ગેજ"
ಗೇರ್,ગિયર
ಗೀಗರ್ ಟ್ಯೂಬ್,ગીગર ટ્યુબ
ಸಾಮಾನ್ಯೀಕರಿಸಲಾಗಿದೆ,સામાન્યકૃત
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ವ್ಯಕ್ತಿ,સામાન્ય આકૃતિ
ಸಾಮಾನ್ಯ ಚಿತ್ರ,સામાન્ય ચિત્ર
ವಿಶಾಲ ಪದ,વ્યાપક શબ્દ
"ವಿಶಾಲ ಸಾಪೇಕ್ಷತಾವಾದ, ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ","વ્યાપક સાપેક્ષવાદ, સાપેક્ષતાનો સિદ્ધાંત"
ಪೋಷಕ ಕಾರ್ಯ,પિતૃ કાર્ય
ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ,પ્રજનન દર
"ಪೋಷಕ, ಜನರೇಟರ್","પિતૃ, જનરેટર"
"ಭೂಕೇಂದ್ರೀಯ, ಭೂಕೇಂದ್ರೀಯ","ભૂકેન્દ્રીય, ભૂકેન્દ્રીય"
ಭೂಕಾಂತೀಯ,જીઓમેગ્નેટિક
ಭೂಕಾಂತೀಯತೆ,જિયોમેગ્નેટિઝમ
"ಜ್ಯಾಮಿತೀಯ, ಜ್ಯಾಮಿತೀಯ ಅಂಶ","ભૌમિતિક, ભૌમિતિક પરિબળ"
ಭೌಗೋಳಿಕ,ભૌગોલિક
ಭೂಭೌತಶಾಸ್ತ್ರಜ್ಞ,ભૂ-ભૌતિકશાસ્ત્રી
ಸಿಂಕ್ರೊನಸ್ ಉಪಗ್ರಹ,સિંક્રનસ ઉપગ્રહ
Gav (ಗಿಗಾ ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್),ગાવ (ગીગા ઇલેક્ટ્રોન વોલ્ટ)
ವಂಚನೆಯ ವಿಗ್ರಹ,કપટની મૂર્તિ
ವಂಚನೆ,છેતરપિંડી
ದೈತ್ಯ ನೀಹಾರಿಕೆ,વિશાળ નિહારિકા
ದೈತ್ಯ ನಕ್ಷತ್ರ,વિશાળ તારો
ಹಿಂದಿನ ಕೋನ,પાછળનો ખૂણો
"ಹರಿದಾಡ, ಶರಣಾಗತಿ","કમકમાટી, શરણાગતિ"
ಶರಣಾಗತಿ,શરણાગતિ
ಸಿ ಪ್ರತಿಬಿಂಬ,સી પ્રતિબિંબ
ಸಿ ವರ್ಗಾವಣೆ,સી ટ્રાન્સફર
"ವಿಸ್ಪಾನ್ (ಸಂ), ವಿಸಿ (ವಿ.)","વિસ્પન (સં.), વિસી (વિ.)"
ತೇಜಸ್ಸು,દીપ્તિ
ಶಾಖ ಸ್ವಿಚ್,હીટ સ્વીચ
ಉತ್ತಮ ಕಂಡಕ್ಟರ್,સારા વાહક
ಸುಕ್ರಿಸ್ಟಲ್,સુક્રિસ્ટલ
ಅತ್ಯುತ್ತಮ ಪ್ರತಿಫಲನ,શ્રેષ્ઠ પ્રતિબિંબિતતા
ಅತ್ಯುತ್ತಮ ಗೋಚರತೆ,ઉત્તમ દૃશ્યતા
ನಿಯಂತ್ರಕ,નિયમનકાર
"ಗ್ರೇಡ್, ಸ್ಟೇಟಸ್, ಗ್ರೇಡ್, ಆರ್ಡರ್ (ಸಂ.), ಗ್ರೇಡ್ ಡಿಟರ್ಮಿನೇಷನ್ (ಸಿಆರ್.)","ગ્રેડ, દરજ્જો, ગ્રેડ, ઓર્ડર (નં.), ગ્રેડ નિર્ધારણ (Cr.)"
"ಶ್ರೇಣೀಕೃತ, ಶ್ರೇಣೀಕೃತ, ಸಮತೋಲಿತ","ક્રમાંકિત, વર્ગીકૃત, સંતુલિત"
"ಗ್ರೇಡಿಯಂಟ್, ಗ್ರೇಡಿಯಂಟ್","ઢાળ, ઢાળ"
ಮಾಪನಾಂಕ ನಿರ್ಣಯಿಸಲಾಗಿದೆ,માપાંકિત
"ಕಣ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ರೇಣು, ಉತ್ಪನ್ನ, 8. ಮರ","કણ, અનાજ, અનાજ, અનાજ, અનાજ, રેણુ, ઉત્પાત, 8. લાકડાની રેખા"
"ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ, ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ","ગ્રેન્યુલારિટી, ગ્રેન્યુલારિટી"
"ಗ್ರಾಮ, ಗ್ರಾಮ","ગ્રામ, ગ્રામ"
"ಗ್ರಾಫ್, ಗ್ರಾಫ್, ಗ್ರಾಫ್","આલેખ, આલેખ, આલેખ"
ಗ್ರಾಫಿಕ್ಸ್,ગ્રાફિક્સ
"ಗೆರೆ, ದಾರ, ಮುಂಗಾರು","રેખા, દોરો, પ્રીટિક્યુલ"
"ತುರಿಯುವುದು, ಬಿಗಿಗೊಳಿಸುವುದು (kr.), ಗ್ರೈಂಡಿಂಗ್","grating, tightening (kr.), ગ્રાઇન્ડીંગ"
ಗುರುತ್ವ ಮಾಪಕ,ગુરુત્વાકર્ષણ
"ಗುರುತ್ವಾಕರ್ಷಣೆ, ಗುರುತ್ವಾಕರ್ಷಣೆ","ગુરુત્વાકર્ષણ, ગુરુત્વાકર્ષણ"
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ,ગુરુત્વાકર્ષણ પ્રવેગક
ಗುರುತ್ವ,ગુરુત્વાકર્ષણ
ಗುರುತ್ವಾಕರ್ಷಣೆ,ગુરુત્વાકર્ષણ
ಹಿಂದಿನ ದರ,પાછળ દર
ಸಣ್ಣ ಪರಿಣಾಮ,નાની અસર
ಮೇಲ್ಮೈ ಸಂಭವ,સપાટીની ઘટનાઓ
"ಜಾಲರಿ, ಗ್ರಿಡ್","જાળીદાર, ગ્રીડ"
ಒಟ್ಟು ಗುಣಲಕ್ಷಣಗಳು,એકંદર લાક્ષણિકતાઓ
ಗಂಭೀರ ದೋಷ,ગંભીર ભૂલ
ನೆಲ ಮಹಡಿಯಲ್ಲಿ,ભોંય તળીયુ
ಭೂಕಂಪದ ಫಲಕ,ધરતીકંપની તકતી
ಭೂಮಿಯ ಸಂಭಾವ್ಯ,પૃથ્વીની સંભાવના
ಸಾಪೇಕ್ಷ ವೇಗ,સંબંધિત ઝડપ
"ವರ್ಗ, ಗುಂಪು, ಸಂಘ","વર્ગ, જૂથ, સંગઠન"
ಸ್ಫಟಿಕ ಬೆಳವಣಿಗೆ,સ્ફટિક વૃદ્ધિ
ಬೆಳವಣಿಗೆ,વૃદ્ધિ
ನಿರ್ದೇಶಿಸುತ್ತಿದ್ದಾರೆ,દિગ્દર્શન
ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ,નિર્દેશિત
ಜನಸಂಖ್ಯೆಯ ಪರಿಣಾಮ,વસ્તી અસર
ಸಮುದ್ರಯಾನ,જહાજ
ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ,રોટેશનલ સ્ટેબિલાઇઝર
ಕ್ರೂಸಿಂಗ್ ಡೈನಾಮಿಕ್ಸ್,ક્રુઝીંગ ડાયનેમિક્સ
ಕ್ರೂಸ್ ಆವರ್ತನ,ક્રુઝ આવર્તન
ತಿರುಗುವ ಕಾಂತೀಯ,રોટેશનલ મેગ્નેટિક
ಕಾಂತೀಯತೆ,ચુંબકત્વ
ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ,રોટેશનલ સ્ટેબિલાઇઝર
ತಿರುಗುವಿಕೆಯ ಸ್ಥಿರೀಕರಣ,રોટેશનલ સ્ટેબિલાઇઝેશન
"ಅರ್ಧ ಅಗಲ, ಅರ್ಧ ಅಗಲ","અડધી પહોળાઈ, અડધી પહોળાઈ"
ಹಾಲ್ ಗುಣಾಂಕ,હોલ ગુણાંક
ಹಾಲ್ ಪರಿಣಾಮ,હોલ અસર
"ವಾತಾವರಣ, ಸೆಳವು","વાતાવરણ, આભા"
"ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ವಿ.), ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ಸಂ)","હેમિલ્ટોનિયન (v.), હેમિલ્ટોનિયન (ed.)"
"ಮ್ಯಾನುಯಲ್ ಲೆನ್ಸ್, ಹ್ಯಾಂಡ್ ಲೆನ್ಸ್","મેન્યુઅલ લેન્સ, હેન્ડ લેન્સ"
ಹಾರ್ಡ್ ಕೋರ್,હાર્ડ કોર
ಬಲವರ್ಧಕ,ફોર્ટિફાયર
ಗಟ್ಟಿಯಾಗುವುದು,સખત
ಗರಿಷ್ಠ ರಂದ್ರ ಕಿರಣ,મહત્તમ છિદ્રિત કિરણ
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಗಾಮಾ ಕಿರಣ,અલ્ટ્રાફાસ્ટ ગામા કિરણ
ತಪ್ಪಾಗಿ ನಿರ್ಣಯಿಸುವುದು,ખોટું નિદાન
"ಗಡಸುತನ, ನುಗ್ಗುವಿಕೆ","કઠિનતા, ઘૂંસપેંઠ"
ಶ್ರವಣ ದೋಷ,સાંભળવાની ક્ષતિ
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಕ್ಷ-ಕಿರಣಗಳು,અલ્ટ્રાફાસ્ટ એક્સ-રે
"ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್","હાર્મોનિક, હાર્મોનિક, હાર્મોનિક, હાર્મોનિક"
"ಸಂವಾದಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ, ಗುಣಮಟ್ಟ","ઇન્ટરેક્ટિવ વિશ્લેષણ, ગુણવત્તા"
ಸಂವಹನ,સંચાર
ಹಾರ್ಟಿ ಅಂದಾಜು,હાર્ટી અંદાજ
ಹಾರ್ಟ್ಲಿ ಸರ್ಕ್ಯೂಟ್,હાર્ટલી સર્કિટ
ಹೈಡ್ರೋಜನ್ ಬಾಂಬ್,હાઇડ્રોજન બોમ્બ
"ಶಿರೋನಾಮೆ, ಶಿರೋನಾಮೆ","મથાળું, મથાળું"
"ನೇರ ಪರಿಣಾಮ, ಮುಖಾಮುಖಿ ಘರ್ಷಣೆ","સીધી અસર, માથા પર અથડામણ"
ಶಾಖ,ગરમી
ಬಿಸಿ,ગરમી
ಶಾಖ ತರಂಗ,ગરમીનું મોજું
ಆಕಾಶಕಾಯ (ಶಾಖದ ಅಲೆ),અવકાશી પદાર્થ (ગરમીનું મોજું)
ದೊಡ್ಡ ನ್ಯೂಕ್ಲಿಯಸ್,મોટા ન્યુક્લિયસ
ದೀರ್ಘ ಜೋಡಣೆ,લાંબા જોડાણ
"ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ","ઊંચાઈ, ઊંચાઈ, ઊંચાઈ"
ಎತ್ತರದ ಪರಿಣಾಮ,ઊંચાઈની અસર
ಹೀಟ್ಲರ್-ಲಂಡನ್ ವಿವಾದ,હીટલર-લંડન વિવાદ
ಕುಂಡಲಿನಿ,કુંડલિની
ಸೂರ್ಯಕೇಂದ್ರಿತ,સૂર્યકેન્દ્રી
ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಸ್ ಉಚಿತ ಶಕ್ತಿ,હેલ્મહોલ્ટ્સ મુક્ત ઊર્જા
ಹೆನ್ರಿ,હેનરી
ಮುದ್ರಿಸಲಾಗಿದೆ,મુદ્રિત
ಹರ್ಟ್ಜ್-ತರಂಗ,હર્ટ્ઝ-તરંગ
ಹಜ್,હજ
ಬೆಸ ಶಕ್ತಿ ಎಲೆಕ್ಟ್ರಾನ್‌ಗಳು,વિચિત્ર ઊર્જા ઇલેક્ટ્રોન
ವೈವಿಧ್ಯಮಯ ವ್ಯಕ್ತಿಗಳು,વિજાતીય આકૃતિઓ
ವೈವಿಧ್ಯಮಯ,વિજાતીય
"ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್, ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್","હેટરોન્યુક્લિયર, હેટરોન્યુક્લિયર"
ಹೀಸ್ಲರ್ ಮಿಶ್ರಲೋಹ,heisler એલોય
ಹೆಕ್ಸ್ ಅಕ್ಷ,હેક્સ અક્ષ
"ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ, ಚತುರ್ಭುಜ ಸ್ಫಟಿಕ","હેક્સાગોનલ ક્રિસ્ટલ, ચતુષ્કોણીય સ્ફટિક"
ಸಣ್ಣ ಕ್ಯಾಮೆರಾ,નાનો કેમેરા
"ಥರ್ಮಾಮೆಟ್ರಿ, ಹೈಪರ್ಥರ್ಮಾಮೆಟ್ರಿ","થર્મોમેટ્રી, હાઇપરથર્મોમેટ્રી"
"ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್","ઉચ્ચ વોલ્ટેજ, ઉચ્ચ વોલ્ટેજ"
"ರಂಧ್ರ, ರಂಧ್ರ, ರಂಧ್ರ","છિદ્ર, છિદ્ર, છિદ્ર"
ಹೊಲೊಗ್ರಾಮ್,હોલોગ્રામ
ಹೊಲೊಗ್ರಫಿ,હોલોગ્રાફી
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","એકરૂપતા, એકરૂપતા"
"ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ","એકરૂપ, એકરૂપ, એકરૂપ, એકરૂપ, એકરૂપ"
ಹುಕ್ ಕಾನೂನು,હૂકનો કાયદો
ಸಮತಲ,આડું
"ಅಶ್ವಶಕ್ತಿ, ಅಶ್ವಶಕ್ತಿ","હોર્સ પાવર, હોર્સ પાવર"
ಆತಿಥ್ಯ,આતિથ્ય
ಬಿಸಿ ಬ್ಯಾಂಡ್,ગરમ બેન્ડ
ಸೂಪರ್ ಶಕ್ತಿ ವಾಹಕ,સુપર એનર્જી કેરિયર
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್,ઉચ્ચ ઊર્જા ઇલેક્ટ્રોન
ಬಣ್ಣದ ಛಾಯೆ,રંગ છાંયો
"ಹಮ್, ನಾವು","હમ, અમે"
"ಉಚ್ಚಾರಣೆ, ತೇವಗೊಳಿಸುವಿಕೆ","ઉચ્ચારણ, moistening"
ಆರ್ದ್ರಕ,હ્યુમિડર
"ಆರ್ದ್ರತೆ, ಆರ್ದ್ರತೆ","ભેજ, ભેજ"
ಹೈಜೆನ್ಸ್ ಕಾನೂನು,huygens કાયદો
ಹೈಬ್ರಿಡ್,વર્ણસંકર
ಹೈಬ್ರಿಡೈಸೇಶನ್,વર્ણસંકરીકરણ
ಹೈಡ್ರಾಲಿಕ್,"હાઇડ્રોલિક, હાઇડ્રોલિક, મોબાઇલ હાઇડ્રોલિક, હાઇડ્રોલિક"
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್","હાઇડ્રોડાયનેમિક, હાઇડ્રોડાયનેમિક"
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್","હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ"
ಹೈಡ್ರೋಜನ್ ವಸ್ತು,હાઇડ્રોજન પદાર્થ
ಜಲವಿಜ್ಞಾನ,જળવિજ્ઞાન
ಜಲ ಮಂಡಳಿ,પાણી બોર્ડ
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್,હાઇડ્રોસ્ટેટિક
"ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್, ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್","હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ"
"ಹೈಗ್ರೋಮೀಟರ್, ಆರ್ದ್ರಮಾಪಕ","હાઇગ્રોમીટર, હાઇગ્રોમીટર"
ಹೈಗ್ರೋಮೆಟ್ರಿ,હાઇગ્રોમેટ્રી
ಹೈಗ್ರೋಮೀಟರ್,હાઇગ્રોમીટર
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್,હાઇગ્રોસ્કોપિક
ಹೈಪರ್ಬೋಲಿಕ್,અતિશય
ಹೆಚ್ಚಿನ ಚಾರ್ಜ್ ಹೈಪರ್ ಚಾರ್ಜ್,ઉચ્ચ ચાર્જ હાયપર ચાર્જ
ಸೂಕ್ಷ್ಮ,ન્યૂનતમ
ದೀರ್ಘ ದೃಷ್ಟಿ,લાંબી દૃષ્ટિ
ಹೈಪರ್ರಾಣಿ - ನ್ಯೂಕ್ಲಿಯಸ್,હાયપરરાની - ન્યુક્લિયસ
ಹೈಪರಾನ್,હાયપરન
ಶಬ್ದಾತೀತ,સુપરસોનિક
ಸೂಪರ್ ಆಕಾಶ,સુપર આકાશ
ಕಲ್ಪನೆ,પૂર્વધારણા
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","અનુમાનિત, અનુમાનિત"
ಕುದಿಯುವ ಬಿಂದು,ઉત્કલન બિંદુ
ನಿದ್ರಾಹೀನತೆ,નિંદ્રા
ಮಂಜುಗಡ್ಡೆ,બરફ
ಐಸ್-ಸ್ಫಟಿಕ,બરફ-સ્ફટિક
ಆದರ್ಶ,આદર્શ
ಆದರ್ಶೀಕರಿಸಲಾಗಿದೆ,આદર્શકૃત
"ಒಂದೇ, ಒಂದೇ, ಅವಿಭಾಜ್ಯ","સમાન, સમાન, અભિન્ન"
"ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ","ઓળખ, ઓળખ, ઓળખ, ઓળખ"
"ಗುರುತಿನ ದಾರಿದೀಪ, ಗುರುತಿನ ದಾರಿದೀಪ","આઇડેન્ટિફિકેશન બીકન, આઇડેન્ટિફિકેશન બીકન"
"ಒಂದೇ, ಒಂದೇ, ಸರ್ವವ್ಯಾಪಿ, ಪ್ರತ್ಯೇಕತೆ","સમાન, સમાન, સર્વવ્યાપી, વ્યક્તિત્વ"
ಕೆಲಸವಿಲ್ಲದ,કામ વગરનું
"ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ","નિષ્ક્રિય સમય, કાર્યક્રમ પરીક્ષા સમય"
ಉರಿಯಲು,સળગાવવું
ಇಗ್ನೈಟರ್,સળગાવનાર
ದಹನ,ઇગ્નીશન
ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,સૂચનાની અવગણના
