Malayalam,Odiya
ആവർത്തന രീതി,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ഏറ്റവും കുറഞ്ഞ ചതുരം,ସର୍ବନିମ୍ନ ବର୍ଗ
ടോർക്ക് രീതി,ଟର୍କ ପଦ୍ଧତି |
സമാനമായ ത്രികോണ രീതി,ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |
ചരിവ് ഇറക്കം രീതി,ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |
സമാഹാര രീതി,ସଂକଳନ ପଦ୍ଧତି |
നിർണ്ണയിക്കാത്ത ഗുണക രീതി,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |
ദൂരം ജനസംഖ്യ,ଦୂରତା ଜନସଂଖ୍ୟା |
മെട്രിക് സിസ്റ്റം,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
മെട്രിക് യൂണിറ്റ്,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
സൂക്ഷ്മ സിദ്ധാന്തം,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
മധ്യഭാഗം,ମଧ୍ୟମ
ഇടത്തരം,ମଧ୍ୟମ
കേന്ദ്ര പോയിന്റ്,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
മിഡ്‌പോയിന്റ് ഫോർമുല,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
കുറഞ്ഞ ബഹുപദം,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
മിനിമ സിദ്ധാന്തം,ମିନିମା ସିଦ୍ଧାନ୍ତ |
"ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
താഴ്ന്ന പോയിന്റ്,ନିମ୍ନ ବିନ୍ଦୁ |
ഏറ്റവും കുറഞ്ഞത് ബഹുപദം,ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |
പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്,କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ
ചെറിയ ആർക്ക്,କ୍ଷୁଦ୍ର ଆର୍କ
ചെറിയ കത്ത്,କ୍ଷୁଦ୍ର ଅକ୍ଷର
പരിമിതമായ ഉപവിഭാഗം,ସୀମାବଦ୍ଧ ଉପସେଟ |
"മൈനസ്, കടം","ମାଇନସ୍, debt ଣ"
മൈനസ് ചിഹ്നം,ମାଇନସ୍ ଚିହ୍ନ
മിക്സഡ് ഫ്രാക്ഷൻ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
ഇതര ഉപകരണം,ବିକଳ୍ପ ଉପକରଣ
"മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്","ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |"
"മോഡുലസ്, മോഡുലസ്","ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍"
സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
നിമിഷം,ମୁହୂର୍ତ୍ତ
ടോർക്ക് ഫംഗ്ഷൻ,ଟର୍କ କାର୍ଯ୍ୟ
ശക്തിയുടെ നിമിഷം,ବଳର ମୁହୂର୍ତ୍ତ
ആവൃത്തി-വിതരണ നിമിഷം,ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |
ജഡത്വത്തിന്റെ നിമിഷം,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
ആവേഗത്തിന്റെ നിമിഷം,ମୁହୂର୍ତ୍ତ
പ്രേരണ,ପ୍ରେରଣା |
ഒരു പോസ്റ്റ്,ଏକ ପୋଷ୍ଟ
ഒറ്റ ഏകീകരണം,ଏକକ ଏକୀକରଣ
"ഏകതാനത, ഏകരൂപം","ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |"
ഏകപക്ഷീയമായ,ମୋନୋକୁଲାର୍ |
ഏകദിശയിലുള്ള ആരോഹണ ക്രമം,ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |
തികച്ചും,ଖୋଲାଖୋଲି |
ഏകദിശയിൽ ചന്ദ്രക്കല,ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |
ഏകീകൃത പ്രവർത്തനം,ଅଲଗା କାର୍ଯ୍ୟ
മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ,ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |
മോണ്ടെ-കാർലോ രീതി,ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |
മോറ (കായികം),ମୋରା (କ୍ରୀଡା)
മരണ സ്ഥിതിവിവരക്കണക്കുകൾ,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
മിക്കവാറും,ବହୁତ ସମ୍ଭାବନା
ചലനം,ଗତି
ചലിക്കുന്ന ശരാശരി,ଗତିଶୀଳ ଅର୍ଥ |
എം-ജനസംഖ്യ,M- ଜନସଂଖ୍ୟା |
ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്,ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |
ഒന്നിലധികം തീരുമാന-പ്രശ്നം,ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |
ബഹുപദ സാധാരണ വിതരണം,ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |
പോളിനോമിയൽ റാൻഡം വേരിയബിൾ,ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം,ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |
ബഹുപദം,ବହୁଭୂତ
ബഹുപദ വിതരണം,ବହୁଭୂତ ବଣ୍ଟନ |
"മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)","ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)"
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ,ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |
ഒന്നിലധികം പരസ്പരബന്ധം,ଏକାଧିକ ସମ୍ପର୍କ
ഒന്നിലധികം ആവൃത്തി പട്ടിക,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
ഒന്നിലധികം ഇന്റഗ്രൽ,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
ഒന്നിലധികം സംയോജനം,ଏକାଧିକ ଏକୀକରଣ
ഒന്നിലധികം റിഗ്രഷൻ,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
മൾട്ടി റൂട്ട്,ଏକାଧିକ ମୂଳ
ഗുണനം,ଗୁଣନ
(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം,(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |
(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം,(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |
ഗുണന ഘടകം,ଗୁଣନ କାରକ |
ഗുണിത പ്രവർത്തനം,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
ഗുണപരമായ ഗ്രൂപ്പ്,ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |
ഗുണന വിപരീതം,ବହୁଗୁଣ ଓଲଟା |
ബഹുസ്വരത,ବହୁବଚନତା |
ബഹുസ്വരത,ବହୁବଚନତା |
പൂജ്യങ്ങളുടെ ഗുണിതം,ଶୂନ୍ୟର ଗୁଣ
ഗുണനം,ଗୁଣକ
"ഗുണിക്കുക, ഗുണിക്കുക","ଗୁଣ କର, ଗୁଣ କର |"
ഒന്നിലധികം വിതരണം,ଏକାଧିକ ବଣ୍ଟନ |
ഒന്നിലധികം സാധാരണ വിതരണം,ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |
ബഹുവിധ ജനസംഖ്യ,ବହୁବିଧ ଜନସଂଖ୍ୟା |
"പരസ്പര, പരസ്പര","ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
നബ്ല,ନାବଲା |
നാപിരിയ,ନାପିରିଆ |
"നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം","napier logarithm, napier logarithm |"
"സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം","ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |"
"പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ","ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍"
നോട്ടിക്കൽ മൈൽ,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-vim,n-vim
n-vim വെക്റ്റർ-സ്പെയ്സ്,n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |
ആവശ്യമായതും മതിയായതുമായ നിയന്ത്രണങ്ങൾ,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |
ആവശ്യമായ നിയന്ത്രണങ്ങൾ,ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |
നിരോധനം,ନିଷେଧ |
"നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്","ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ"
ക്രെഡിറ്റ് വക്രത,କ୍ରେଡିଟ୍ ବକ୍ରତା
നെഗറ്റീവ് നിശ്ചിത ഏകതാനത,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |
നെഗറ്റീവ് ഫിക്സഡ് മാട്രിക്സ്,ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
നെഗറ്റീവ് അർദ്ധനിശ്ചിത ഏകത,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |
"അയൽപക്കം, സാമീപ്യം","ପଡ଼ୋଶୀ, ନିକଟତର"
"ഒന്നിലധികം സാമ്പിളിംഗ്, ഇൻക്ലൂസീവ് സാംപ്ലിംഗ്","ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |"
മൊത്തം ജനന നിരക്ക്,ନିଟ୍ ଜନ୍ମ ହାର
ന്യൂട്ടനി മെക്കാനിക്സ്,ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |
ന്യൂട്ടന്റെ ഡിവിഡഡ് ഡിഫറൻസ് ഫോർമുല,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
പേര് അസൈൻമെന്റ്,ନାମ ଆସାଇନମେଣ୍ଟ
നെയ്മാൻ-പിയേഴ്സൺ-തത്ത്വം,ନେମାନ-ପିଆରସନ-ନୀତି |
പൂജ്യം സാധ്യതയുള്ള ഘടകം,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |
പൂജ്യം സാധ്യതയുള്ള മാട്രിക്സ്,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"നോഡ്, നോഡ്, ഇല, നിബ്, ഫിൽട്ടർ","ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |"
അൻ-അബെലി ഗ്രൂപ്പ്,ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |
ആപേക്ഷികമായ ഒത്തുചേരൽ,ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |
അതീന്ദ്രിയമായ,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
അഴിമതിയില്ലാത്ത,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
അഴിമതിയില്ലാത്ത അടിസ്ഥാന സ്ഥിരമായ പരിഹാരം,ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |
അഗാൻ,aghan
സാന്ദ്രമായ മൊത്തം,ଘନ ଏଗ୍ରିଗେଟ୍ |
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |
എണ്ണമറ്റ സെറ്റ്,ଅଗଣିତ ସେଟ୍ |
സമാനതകളില്ലാത്ത,ତୁଳନାତ୍ମକ
നോൺ-സബ്സെറ്റ്,ଅଣ-ଉପସେଟ |
യൂക്ലിഡിയൻ ജ്യാമിതി,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
"ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത","ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ"
വിഭജിക്കുന്നതല്ല,ବିଚ୍ଛେଦ ନୁହେଁ |
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യങ്ങൾ,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
നോൺ-ലീനിയർ സമവാക്യം,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
നോൺ-ലീനിയർ റിഗ്രഷൻ,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
നോൺ-ലീനിയർ ബന്ധം,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
നോൺ നെഗറ്റീവ് പൂർണ്ണസംഖ്യ അല്ലാത്ത പൂർണ്ണസംഖ്യ,ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
നോൺ നെഗറ്റീവ് വേരിയബിൾ,ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
സാധ്യതയില്ലാത്ത സമീപനം,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
വിപരീത മാട്രിക്സ്,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
അസമമായ മാട്രിക്സ്,ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
നിസ്സാരമായ,ଅମୂଳକ
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
ശൂന്യം,ଖାଲି
നോൺ-സബ്സെറ്റ്,ଅଣ-ଉପସେଟ |
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
അല്ലെങ്കിൽ കോംപ്ലിമെന്ററി ഗേറ്റുകൾ,କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |
"സാധാരണ, സ്വാഭാവിക, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ","ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
സാധാരണ ത്വരണം,ସାଧାରଣ ତ୍ୱରଣ |
സാധാരണ കോൺ,ସାଧାରଣ କୋଣ
സാധാരണ വക്രം,ସାଧାରଣ ବକ୍ର
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
സാധാരണ വിതരണം,ସାଧାରଣ ବଣ୍ଟନ |
സാധാരണ വിതരണ പ്രവർത്തനം,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
മാട്രിക്സിന്റെ സാധാരണ രൂപം,ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |
സാധാരണ ആവൃത്തി,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
നോർമലൈസ്ഡ് കർവ്,ସାଧାରଣ ବକ୍ର
നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ,ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |
നോർമലൈസർ,ନର୍ମାଲାଇଜର୍
സാധാരണ മാട്രിക്സ്,ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |
സാധാരണ പ്രോബബിലിറ്റി കർവ്,ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର
സാധാരണ സംഭാവ്യത വിതരണം,ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |
"സാധാരണ ഉപഗ്രൂപ്പ്, പ്രത്യേക ഉപഗ്രൂപ്പ്","ସାଧାରଣ ସବ୍ ଗ୍ରୁପ୍, ନିର୍ଦ୍ଦିଷ୍ଟ ସବ୍ ଗ୍ରୁପ୍ |"
സ്റ്റാൻഡേർഡ് ലീനിയർ സ്പേസ്,ମାନକ ର line ଖ୍ୟ ସ୍ଥାନ |
വെക്റ്റർ സ്റ്റാൻഡേർഡ്,ଭେକ୍ଟର ମାନକ
"ഗേറ്റ് അല്ല, ഗേറ്റ് അല്ല","ଗେଟ୍ ନୁହେଁ, ଗେଟ୍ ନୁହେଁ |"
രാത്രികാല ഇടതൂർന്ന കൂട്ടം,ରାତିର ଘନ ଏଗ୍ରିଗେଟ୍ |
ശൂന്യമായ സിദ്ധാന്തം,ଶୂନ୍ୟ ଅନୁମାନ
പൂജ്യം മാട്രിക്സ്,ଶୂନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ
ശൂന്യമായ സെറ്റ്,ଖାଲି ସେଟ୍ |
പൂജ്യം വെക്റ്റർ,ଶୂନ୍ୟ ଭେକ୍ଟର |
നമ്പർ,ସଂଖ୍ୟା
നമ്പർ അക്ഷം,ସଂଖ୍ୟା ଅକ୍ଷ
നമ്പർ സിസ്റ്റം,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
"സംഖ്യാപരമായ (വി.), സംഖ്യാപരമായ (വി.)","ସାଂଖ୍ୟିକ (ନା), ସାଂଖ୍ୟିକ (V.)"
"നമ്പറിലേക്ക്, നമ്പറിലേക്ക്","ସଂଖ୍ୟାକୁ, ସଂଖ୍ୟାକୁ"
ഭാഗം,ଭାଗ
സംഖ്യാ ഗുണകം,ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା
സംഖ്യാ കണക്കുകൂട്ടൽ,ସାଂଖ୍ୟିକ ଗଣନା
സംഖ്യാ വ്യത്യാസം,ସାଂଖ୍ୟିକ ଭିନ୍ନତା |
സംഖ്യാ രീതി,ସାଂଖ୍ୟିକ ପଦ୍ଧତି |
"n-വെക്റ്റർ, n-വെക്റ്റർ","n- ଭେକ୍ଟର୍, n- ଭେକ୍ଟର୍ |"
n-വെക്റ്റർ സ്പേസ്,n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
"വസ്തു, ശരീരം, വസ്തു","ବସ୍ତୁ, ଶରୀର, ବସ୍ତୁ"
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍
"ചരിഞ്ഞ, ചരിഞ്ഞ","oblique, oblique"
ചരിഞ്ഞ ലക്ഷണം,oblique asymptote |
ചരിഞ്ഞ അക്ഷം,oblique axis
"ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ","କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |"
നിരീക്ഷണം,ପର୍ଯ୍ୟବେକ୍ଷଣ
നിരീക്ഷിച്ച ആവൃത്തി,ବାରମ୍ବାର ଦେଖାଯାଏ |
മങ്ങിയ ആംഗിൾ,ଅବ୍ଟ୍ୟୁଜ୍ କୋଣ |
അഷ്ടഭുജം,ଅଷ୍ଟାଙ୍ଗ
അഷ്ടഭുജം,ଅଷ୍ଟାଙ୍ଗ
ഒക്ടൽ സിസ്റ്റം,ଅକ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
ഒക്ടന്റ്,ଅଷ୍ଟାଣ୍ଟ
വിചിത്രമായ,ଓଡିଆ
അസമമായ വക്രം,ଅସୀମିତ ବକ୍ର
ഒറ്റ സംഖ്യ,ଅଦ୍ଭୁତ ସଂଖ୍ୟା
വിചിത്രമായ ക്രമമാറ്റം,ଅଦ୍ଭୁତ ଅନୁମତି
വിചിത്രമായ ബഹുപദം,ଅଦ୍ଭୁତ ବହୁଭୂତ |
"ഓഗിവ്, പൈലോൺ","ogive, pylon"
ഏകാന്ത കൂട്ടായ്മ,ଏକାକୀ ସଙ୍ଗଠନ |
ഒന്ന്-ഒരു പ്രവർത്തനം,ଗୋଟିଏ-ଗୋଟିଏ କାର୍ଯ୍ୟ
ഒറ്റ ഭൂപടം,ଏକକ ମାନଚିତ୍ର
വൺ-വേ വർഗ്ഗീകരണം,ଏକପାଖିଆ ବର୍ଗୀକରଣ |
ഓവർലാപ്പ് മാപ്പ്,ଓଭରଲପ୍ ମାନଚିତ୍ର
"തുറന്ന, തുറന്ന (വി.)","ଖୋଲା, ଖୋଲା (v।)"
തുറന്ന ഗോളം,ଖୋଲା କ୍ଷେତ୍ର
തുറന്ന ഇടവേള,ଖୋଲା ବ୍ୟବଧାନ
തുറന്ന സെമിലൈൻ,ସେମିଲିନ୍ ଖୋଲନ୍ତୁ |
തുറന്ന സെറ്റ്,ଖୋଲା ସେଟ୍ |
പ്രവർത്തിക്കുന്നു,ଅପରେଟିଂ
ഓപ്പറേഷൻ സയൻസ്,ଅପରେସନ୍ ସାଇନ୍ସ |
ഓപ്പറേഷൻ സയൻസ്,ଅପରେସନ୍ ସାଇନ୍ସ |
"ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ","ଅପରେଟର୍, ଅପରେଟର୍, ଅପରେଟର୍ |"
എതിർകോണ്,ବିପରୀତ କୋଣ |
വിപരീത സംഭവം,ବିପରୀତ ଘଟଣା |
ഒപ്റ്റിമൽ അടിസ്ഥാന സ്ഥിരതയുള്ള പരിഹാരം,ଉତ୍କୃଷ୍ଟ ଆଧାର ସ୍ଥିର ସମାଧାନ |
ഒപ്റ്റിമൽ അവസ്ഥ,ସର୍ବୋତ୍କୃଷ୍ଟ ଅବସ୍ଥା
ഒപ്റ്റിമൽ ഔട്ട്പുട്ട് വലിപ്പം,ସର୍ବୋତ୍କୃଷ୍ଟ ଫଳାଫଳ ଆକାର
ഒപ്റ്റിമൽ മൂല്യം,ସର୍ବୋତ୍ତମ ମୂଲ୍ୟ
"ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ","ସର୍ବୋତ୍କୃଷ୍ଟ, ସର୍ବୋତ୍କୃଷ୍ଟ"
ക്ലാസ്,କ୍ଲାସ୍
"ഓർഡർ, ഓർഡർ, പവർ, റാഡിക്സ്, ഗ്രൂപ്പ് നമ്പർ","କ୍ରମ, କ୍ରମ, ଶକ୍ତି, ରେଡିକ୍ସ, ଗୋଷ୍ଠୀ ସଂଖ୍ୟା |"
ഓർഡർ ചെയ്ത ജോഡി,ଅର୍ଡର ହୋଇଥିବା ଯୋଡି |
"അടുക്കിയ സെറ്റ്, അടുക്കിയ സെറ്റ്","ସର୍ଟ ସେଟ୍, ସର୍ଟ ସେଟ୍ |"
"അടുക്കുന്നു, അടുക്കുന്നു","ସର୍ଟିଂ, ସର୍ଟିଂ"
"ഡിറ്റർമിനന്റ് ഓർഡർ, ഡിറ്റർമിനന്റ് ഓർഡർ","ନିର୍ଣ୍ଣୟକାରୀଙ୍କ କ୍ରମ, ନିର୍ଣ୍ଣୟକାରୀଙ୍କ କ୍ରମ |"
ഗ്രൂപ്പ് ഗ്രേഡ്,ଗୋଷ୍ଠୀ ଗ୍ରେଡ୍
മാട്രിക്സ് ക്രമം,ମ୍ୟାଟ୍ରିକ୍ସର କ୍ରମ |
മൂലകങ്ങളുടെ ഗ്രൂപ്പ്,ଉପାଦାନଗୁଡିକର ଗୋଷ୍ଠୀ |
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം,ଭିନ୍ନକ୍ଷମ ସମୀକରଣର କ୍ରମ |
പ്രവർത്തന ക്രമം,ଅପରେସନ୍ କ୍ରମ |
പൂജ്യം ക്രമം,ଶୂନ କ୍ରମ |
ക്രമ നമ്പർ,ସାଧାରଣ ସଂଖ୍ୟା
ലളിതമായ ഡിഫറൻഷ്യൽ സമവാക്യം,ସରଳ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
ഗ്രേഡ്,ଗ୍ରେଡ୍
പൊരുത്തപ്പെടുത്തൽ,ଅନୁକୂଳତା
ഓറിയന്റേഷൻ,ଆଭିମୁଖ୍ୟ
പേജ് ഓറിയന്റേഷൻ,ପୃଷ୍ଠା ଆଭିମୁଖ୍ୟ
"ഉത്ഭവം, ഉത്ഭവം, ഉത്ഭവം","ଉତ୍ପତ୍ତି, ଉତ୍ପତ୍ତି, ଉତ୍ପତ୍ତି"
ഉത്ഭവസ്ഥാനം,ଉତ୍ପତ୍ତି ବିନ୍ଦୁ
കുഞ്ഞാട് കേന്ദ്രം,ମେଣ୍ amb ା କେନ୍ଦ୍ର |
"ലംബമായ കോണീയ, ലംബമായ","ଭୂଲମ୍ବ କୋଣାର୍କ, ପର୍ପେଣ୍ଡିକୁଲାର୍ |"
