Marathi,Gujarati
आगमनात्मक,પ્રેરક
प्रेरक प्रतिमा,પ્રેરક છબી
प्रेरक व्याख्या,પ્રેરક વ્યાખ્યા
आगमनात्मक अंदाज,પ્રેરક અંદાજ
"असमानता, असमानता","અસમાનતા, અસમાનતા"
असमानता निर्बंध,અસમાનતા પ્રતિબંધ
असमानता,અસમાનતા
जडत्व,જડતા
जडत्व शक्ती,જડતા બળ
जडत्व,જડતા
अचूक फरक,અચોક્કસ તફાવત
रूपांतरण बिंदू,રૂપાંતર બિંદુ
"सर्वात कमी, सर्वात मोठी खालची सीमा","સૌથી નીચું, સૌથી મોટું નીચું બાઉન્ડ"
"अनंत, अनंत","અનંત, અનંત"
अमर्याद,અનંત
असीम वेक्टर जागा,અનંત વેક્ટર જગ્યા
अनंत खेळ,અનંત રમત
अनंत गट,અનંત જૂથ
अनंत अविभाज्य,અનંત અભિન્ન
असीम लोकसंख्या,અનંત વસ્તી
अनंत मालिका,અનંત શ્રેણી
अनंत संच,અનંત સમૂહ
"अमर्याद सूक्ष्म, अमर्याद","અનંત સૂક્ષ્મ, અનંત"
मूलभूत घटक,મૂળભૂત ઘટકો
असीम लोकसंख्या,અનંત વસ્તી
"अनंत, अनंत","અનંત, અનંત"
"अनंत, अनंत","અનંત, અનંત"
महागाई घटक,ફુગાવો પરિબળ
परिवर्तनीय स्पर्शिका,ચલ સ્પર્શક
उलट फोकस,રિવર્સ ફોકસ
अर्थातच बदल,અલબત્ત ફેરફાર
फंक्शनचे व्युत्पन्न,કાર્યનું વ્યુત્પન્ન
सिग्मा मॅट्रिक्स,સિગ્મા મેટ્રિક્સ
माहिती संसाधने,માહિતી સંસાધનો
माहिती विज्ञान,માહિતી વિજ્ઞાન
"विषम, विषम","અસમાન, અપ્રમાણસર"
एकसंध नसलेले समीकरण,બિન-સમાન સમીકરણ
नॉन-ट्रॉमॅटिक शरीर,બિન-આઘાતજનક શરીર
"प्रारंभिक, प्रारंभिक, प्रारंभिक","પ્રારંભિક, પ્રારંભિક, પ્રારંભિક"
"प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध","પ્રારંભિક સ્થિતિ, પ્રારંભિક પ્રતિબંધ"
सुरुवातीची ओळ,પ્રારંભિક રેખા
प्रारंभ बिंदू,પ્રારંભિક બિંદુ
प्रारंभिक उपाय,પ્રારંભિક ઉકેલ
प्रारंभिक वेग,પ્રારંભિક વેગ
एकच नकाशा,એક નકશો
एकल मॅपिंग,સિંગલ મેપિંગ
विभेदक गुणाकार,વિભેદક ગુણાકાર
आतील बिंदू,આંતરિક બિંદુ
अंतर्गत उत्पादन,આંતરિક ઉત્પાદન
"इनपुट (n.), इनपुट (v.)","ઇનપુટ (n.), ઇનપુટ (v.)"
इनपुट डेटा,ઇનપુટ ડેટા
गुंतवणुकीचे प्रवेशद्वार,રોકાણ ગેટવે
गुंतवणूक उत्पादन विश्लेषण,રોકાણ આઉટપુટ વિશ્લેષણ
इनपुट आउटपुट नियंत्रण प्रणाली,ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ
इनपुट आउटपुट सिस्टम,ઇનપુટ આઉટપુટ સિસ્ટમ
गुंतवणूक खंड,રોકાણ વોલ્યુમ
"गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर","ઇન્વેસ્ટમેન્ટ રજિસ્ટર, ઇન્વેસ્ટમેન્ટ રજિસ્ટર"
इनपुट टर्मिनल,ઇનપુટ ટર્મિનલ
"आत, खाली","અંદર, નીચે"
क्षण,ક્ષણ
"तात्काळ, तात्काळ","ત્વરિત, ત્વરિત"
तात्काळ प्रवेग,ત્વરિત પ્રવેગક
झटपट रोटेशन,ત્વરિત પરિભ્રમણ
त्वरित केंद्र,તાત્કાલિક કેન્દ્ર
तात्काळ वेग,ત્વરિત વેગ
तात्काळ खंड,ત્વરિત વોલ્યુમ
"पूर्ण संख्या, पूर्णांक","સંપૂર્ણ સંખ્યા, પૂર્ણાંક"
पूर्णांक रेखीय प्रोग्रामिंग,પૂર્ણાંક રેખીય પ્રોગ્રામિંગ
अखंडता,અખંડિતતા
अविभाज्य,એકીકૃત
अविभाज्य विभेदक समीकरण,એકીકૃત વિભેદક સમીકરણ
अविभाज्य समीकरण,અવિભાજ્ય સમીકરણ
अविभाज्य कार्य,અભિન્ન કાર્ય
"अविभाज्य, पूर्णांक","અભિન્ન, પૂર્ણાંક"
इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस,ઇન્ટિગ્રલ કેલ્ક્યુલસ ઇન્ટિગ્રલ કેલ્ક્યુલસ
अविभाज्य वक्र,અભિન્ન વળાંક
पूर्णांक डोमेन,પૂર્ણાંક ડોમેન
अविभाज्य समीकरण,અભિન્ન સમીકરણ
"पूर्ण संख्या, पूर्णांक","સંપૂર્ણ સંખ્યા, પૂર્ણાંક"
प्रथम प्रकारचा अविभाज्य,પ્રથમ પ્રકારનો અભિન્ન
अविभाज्य प्रतिनिधित्व,અભિન્ન પ્રતિનિધિત્વ
अविभाज्य चिन्ह,અભિન્ન ચિહ્ન
समाकलित करा,એકીકૃત
एकात्मिक शोषण गुणांक,સંકલિત શોષણ ગુણાંક
एकीकरण घटक,એકીકરણ પરિબળ
एकीकरण,એકીકરણ
भिन्नता द्वारे एकत्रीकरण,વિભેદક દ્વારા એકીકરણ
विभागीय एकत्रीकरण,સેગમેન્ટલ એકીકરણ
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,તર્કસંગતીકરણ દ્વારા એકીકરણ
प्रतिस्थापनाद्वारे एकत्रीकरण,અવેજી દ્વારા એકીકરણ
प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण,પ્રગતિશીલ સમાનતા દ્વારા એકીકરણ
श्रेणीबद्ध एकीकरण,વંશવેલો એકીકરણ
वेक्टर एकत्रीकरण,વેક્ટર એકીકરણ
बंद पृष्ठावर एकत्रीकरण,બંધ પૃષ્ઠ પર એકીકરણ
इंटिग्रेटर,ઇન્ટિગ્રેટર
अविभाज्य घटक,અભિન્ન ઘટક
अभिन्न-विभेद समीकरण,અભિન્ન-વિભેદક સમીકરણ
व्यत्यय,"અવરોધ, અવરોધ"
बदली ऑपरेशन,વિનિમયાત્મક કામગીરી
अदलाबदल करण्यायोग्य,વિનિમયક્ષમ
आंतरवर्गीय सहसंबंध,આંતરવર્ગીય સહસંબંધ
परस्पर संबंध,પરસ્પર સંબંધ
सहसंबंध गुणांक,સહસંબંધ ગુણાંક
"परस्परावलंबन, परस्परावलंबन","પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા"
परस्परावलंबी,પરસ્પર નિર્ભર
व्याज,વ્યાજ
इंटरफेस पृष्ठ,ઈન્ટરફેસ પાનું
इंटरफेस कोन,ઇન્ટરફેસ કોણ
अविभाज्य,અભિન્ન
एकात्मिक,સંકલિત
"आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)","આંતરિક, આંતરિક, આંતરિક (વિ.), આંતરિક, આંતરિક, આંતરિક (વિ.)"
आतील कोन,આંતરિક કોણ
अंतर्गत क्षेत्र,આંતરિક ઝોન
आंतर-प्रांत,આંતર-પ્રાંત
अंतर्गत घटक,આંતરિક ઘટકો
सेटचे आतील भाग,સેટનો આંતરિક ભાગ
आतील कोन समोर,આંતરિક કોણનો સામનો કરવો
आत,અંદર
आतील बिंदू,આંતરિક બિંદુ
"मध्यवर्ती, दुय्यम, मध्यम, मध्य","મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક"
मध्यवर्ती बिंदू,મધ્યવર્તી બિંદુ
मध्यवर्ती मूल्य प्रमेय,મધ્યવર્તી મૂલ્ય પ્રમેય
अंतर्गत दुभाजक,આંતરિક દ્વિભાજક
इंटरपोलेशन,ઇન્ટરપોલેશન
अंतर्भूत सूत्र,નિવેશ સૂત્ર
छेदन करणारा,આંતરછેદ
छेदन करणारा वक्र,છેદતો વળાંક
छेदणाऱ्या रेषा,છેદતી રેખાઓ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","આંતરછેદ, આંતરછેદ, આંતરછેદ"
छेदनबिंदू वक्र,આંતરછેદ વળાંક
वक्र छेदनबिंदू,વણાંકોનું આંતરછેદ
संचांचे छेदनबिंदू,સમૂહોનું આંતરછેદ
"अंतर, अंतर","ગેપ, ગેપ"
मध्यांतर अंदाज,અંતરાલ અંદાજ
मध्यांतर अंदाज,અંતરાલ અંદાજ
मध्यांतर मध्य बिंदू,અંતરાલ મધ્ય બિંદુ
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव","આંતર-વિભાગીય અસર, આંતર-વિભાગીય અસર"
आंतरवर्गीय सहसंबंध,આંતરવર્ગીય સહસંબંધ
शांतता,શાંતિ
खात्रीने,ચોક્કસ
निश्चित प्रणाली,સ્થિર સિસ્ટમ
टेबल,ટેબલ
टेबल असाइनमेंट,ટેબલ સોંપણી
टेबल नियंत्रण,ટેબલ નિયંત્રણ
टेबल नियंत्रण मॉडेल,ટેબલ નિયંત્રણ મોડેલ
टेबल नियंत्रण प्रणाली,ટેબલ નિયંત્રણ સિસ્ટમ
टेबल सायकल,ટેબલ ચક્ર
टेबल ठेवण्याची किंमत,ટેબલ હોલ્ડિંગ ખર્ચ
टेबल पॉइंट,ટેબલ પોઈન્ટ
टेबल धोरण,ટેબલ નીતિ
टेबल स्थिती,ટેબલ સ્થિતિ
"व्यस्त, उलट, विरुद्ध","વ્યસ્ત, વિપરીત, વિરુદ્ધ"
व्यस्त सहसंबंध,વ્યસ્ત સહસંબંધ
व्यस्त कार्य,વ્યસ્ત કાર્ય
हायपरबोलिक फंक्शन प्रति फोम,ફોમ દીઠ હાઇપરબોલિક કાર્ય
व्यस्त प्रमाणात,વ્યસ્ત પ્રમાણમાં
व्यस्त नकाशा,વ્યસ્ત નકશો
परस्पर संख्या,પારસ્પરિક સંખ્યા
व्यस्त मॅट्रिक्स,વ્યસ્ત મેટ્રિક્સ
व्यस्त क्रमपरिवर्तन,વ્યસ્ત ક્રમચય
व्यस्त गुणोत्तर,વ્યસ્ત ગુણોત્તર
व्यस्त त्रिकोणमितीय कार्य,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
व्यस्त सूत्र,વ્યસ્ત સૂત્ર
क्रमाची प्रत,ક્રમની નકલ
व्यस्त मॅट्रिक्स,વ્યસ્ત મેટ્રિક્સ
व्यस्त रूपांतरण,વ્યસ્ત રૂપાંતર
तर्कहीन,અતાર્કિક
तर्कहीन समीकरण,અતાર્કિક સમીકરણ
तर्कहीन अभिव्यक्ती,અતાર્કિક અભિવ્યક્તિ
अपरिमेय संख्या,અતાર્કિક સંખ્યા
तर्कहीन मूळ,અતાર્કિક મૂળ
"अपरिवर्तनीय, अपरिवर्तनीय, असमान","અફર, અફર, અફર"
रोटेशनल वेक्टर,રોટેશનલ વેક્ટર
रोटेशनल वेक्टर फंक्शन,રોટેશનલ વેક્ટર કાર્ય
रोटेशनल वेग,રોટેશનલ વેગ
सममितीय (v.) उजवी रेषा (v.),આઇસોમેટ્રિક (v.) જમણી રેખા (v.)
समक्रमण,સુમેળ
पृथक अनिवार्य विचित्रता,અલગ હિતાવહ વિચિત્રતા
अलग बिंदू,અલગ બિંદુ
"isometric, tritezole, cubic, isometric","isometric, tritezole, cubic, isometric"
समद्विभुज कॉन्फिगरेशन,સમદ્વિબાજુ રૂપરેખાંકન
पुनरावृत्ती अविभाज्य,પુનરાવર્તિત અભિન્ન
पुनरावृत्ती समाविष्ट करणे,પુનરાવર્તિત નિવેશ
पुनरावृत्ती,પુનરાવર્તન
पुनरावृत्ती सूत्र,પુનરાવર્તન સૂત્ર
आवर्ती एकीकरण सूत्र,પુનરાવર્તિત એકીકરણ સૂત્ર
पुनरावृत्ती प्रक्रिया,પુનરાવર્તિત પ્રક્રિયા
पुनरावृत्ती पद्धत,પુનરાવર્તિત પદ્ધતિ
जेकोबियन,જેકોબિયન
जेकोबी सारनिक,જેકોબી સાર્નિક
जेकोबी मॅट्रिक्स,જેકોબી મેટ્રિક્સ
संचांचे संयोजन,સમૂહોનું સંયોજન
संयुक्त (v.) संयुक्त (v.),સંયુક્ત (v.) સંયુક્ત (v.)
संयुक्त घनता कार्य,સંયુક્ત ઘનતા કાર્ય
एकत्रित वारंवारता कार्य,સંયુક્ત આવર્તન કાર્ય
संयुक्त अवलंबून चल,સંયુક્ત આશ્રિત ચલ
संयुक्त संभाव्यता,સંયુક્ત સંભાવના
अंतर्भूत,ઉમેરવુ
"कुदळ, उडी, प्लुटी","કોદાળી, કૂદકો, પ્લુટી"
प्लुटी खंडितता,પ્લુટી વિરામ
"न्याय्यता, औचित्य","ન્યાયીપણું, વાજબીપણું"
समर्थन करणे,વાજબી ઠેરવવું
carnafe नकाशा,carnafe નકશો
"कर्नल, राख","કર્નલો, રાખ"
मॅपिंग पॉइंट,મેપિંગ બિંદુ
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स","પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ"
गतीज ऊर्जा,ગતિ ઊર્જા
"गतीशास्त्र, गतीशास्त्र","ગતિશાસ્ત્ર, ગતિશાસ્ત્ર"
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ
क्रोनेकर डेल्टा,ક્રોનેકર ડેલ્ટા
काकडी,કાકડી
Lagrange कार्य,Lagrange કાર્ય
Lagrange गुणक,લેગ્રેન્જ ગુણક
"फळी, फळी","પાટિયું, બોર્ડ"
Laplace परिवर्तन,લેપ્લેસ ટ્રાન્સફોર્મ
मोठी संख्या,મોટી સંખ્યા
वैशिष्ट्यपूर्ण मूळ,લાક્ષણિક મૂળ
बाजूचे पान,બાજુનું પૃષ્ઠ
लॅटिन चौरस,લેટિન ચોરસ
"नाळ, लॅटस गुदाशय","નાભિની દોરી, લેટસ ગુદામાર્ગ"
"नियम, तत्त्वे","નિયમો, સિદ્ધાંતો"
वेग संयोजन नियम,વેગ સંયોજન નિયમ
सुसंगतता नियम,સુસંગતતા નિયમ
परतावा कमी करणारा नियम,ઘટતા વળતરનો નિયમ
गुरुत्वाकर्षणाचा नियम,ગુરુત્વાકર્ષણનો નિયમ
गटासाठी होमोमॉर्फिज्म नियम,જૂથ માટે હોમોમોર્ફિઝમનો નિયમ
रिंगांसाठी होमोमॉर्फिजम नियम,રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ
वाढत्या खर्चाचा कायदा,વધતી કિંમતનો કાયદો
घातांक नियम,ઘાતીકરણ નિયમ
जडत्व कायदा,જડતા કાયદો
मोठ्या संख्येचा कायदा,મોટી સંખ્યામાં કાયદો
संभाव्यता नियम,સંભાવના નિયમ
"साइन नियम, साइन नियम","સાઈન નિયમ, સાઈન નિયમ"
घातांकांचा नियम,ઘાતાંકનો કાયદો
गती नियम,ઝડપ નિયમો
"स्तर, स्तर","સ્તર, સ્તર"
फॉरवर्ड गुणांक,આગળ ગુણાંક
समोरचा कर्ण,આગળનો કર્ણ
फॉरवर्ड सब-मॅट्रिक्स,ફોરવર્ડ સબ-મેટ્રિક્સ
समोर पोस्ट,ફ્રન્ટ પોસ્ટ
"किमान, किमान, किमान","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
सर्वात कमी सामान्य (LCM),લેસ્ટ કોમન કોમન (LCM)
किमान घटक,ન્યૂનતમ ઘટકો
सर्वात खालचा वर्ग,સૌથી નીચો વર્ગ
किमान ओव्हरहेड मर्यादा,ન્યૂનતમ ઓવરહેડ મર્યાદા
डावा संच,ડાબો સમૂહ
घड्याळाच्या उलट दिशेने,ઘડિયાળની વિરુદ્ધ દિશામાં
घड्याळाच्या उलट दिशेने स्क्रू,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
डावीकडे उलट,ડાબું ઊલટું
बाकी गुणाकार,ડાબું ગુણાકાર
लीबनिझ सूत्र,લીબનીઝ સૂત્ર
लांबी,લંબાઈ
तुंगाक्कुडी,તુંગાક્કુડી
ट्रॅगस वक्र,ત્રાંસી વળાંક
फुफ्फुसाचा मासा,લંગફિશ
पातळी वक्र,સ્તર વળાંક
आत्मविश्वास पातळी,આત્મવિશ્વાસનું સ્તર
महत्त्व पातळी,મહત્વનું સ્તર
कालक्रमानुसार,કાલક્રમિક રીતે
शब्दकोश क्रम,શબ્દકોશ ક્રમ
संभाव्यता कार्य,સંભાવના કાર્ય
संभाव्यता प्रमाण चाचणी,સંભાવના ગુણોત્તર પરીક્ષણ
"मर्यादा, किरकोळ","મર્યાદા, સીમાંત"
"किरकोळ, अत्यंत","સીમાંત, આત્યંતિક"
किरकोळ मूल्य,સીમાંત મૂલ્ય
सीमांत वेग,સીમાંત વેગ
सरासरी श्रेणी,સરેરાશ શ્રેણી
एकत्रीकरणाची मर्यादा,એકીકરણની મર્યાદા
अनुक्रम मर्यादा,ક્રમ મર્યાદા
"क्लस्टर पॉइंट, लिमिट पॉइंट","ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ"
सीमांत वेग,સીમાંત વેગ
"रेषा, रेषा, लंबवर्तुळ","રેખા, રેખા, લંબગોળ"
"रेखीय, रेखीय, रेखीय","રેખીય, રેખીય, રેખીય"
रेखीय बिजवल्ली,રેખીય બિજવલ્લી
रेखीय बीजगणितीय समीकरण,રેખીય બીજગણિત સમીકરણ
रेखीय अंदाजे,રેખીય અંદાજ
रेखीय लक्षण,રેખીય એસિમ્પ્ટોટ
रेखीय गुणांक,રેખીય ગુણાંક
शॉक जमा,આંચકો સંચય
शॉक निर्बंध,આઘાત પ્રતિબંધ
रेखीय अवलंबित्व,રેખીય અવલંબન
रेखीय भिन्न समीकरण,રેખીય વિભેદક સમીકરણ
"रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी","લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ"
"रेखीय समीकरण, चतुर्भुज समीकरण","રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ"
रेखीय एकसंधता,રેખીય એકરૂપતા
रेखीय अपूर्णांक रूपांतरण,રેખીય અપૂર્ણાંક રૂપાંતર
रेखीय कार्य,રેખીય કાર્ય
रेखीय कार्य,રેખીય કાર્ય
रेखीय गट,રેખીય જૂથ
रेखीय स्वातंत्र्य,રેખીય સ્વતંત્રતા
रेखीय स्वतंत्र संबंध,રેખીય સ્વતંત્ર સંબંધ
रेखीय असमानता,રેખીય અસમાનતા
रेखीय नॉन-एकसंध विभेदक समीकरण,રેખીય બિન-સમાન વિભેદક સમીકરણ
रेखीय अविभाज्य समीकरण,રેખીય અભિન્ન સમીકરણ
रेखीय प्रक्षेपण,રેખીય પ્રક્ષેપ
रेखीय किमान चौरस प्रतिगमन विश्लेषण,લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ
"एकेरी, रेखीय","એકવચનમાં, રેખીય રીતે"
रेखीय अवलंबून,રેખીય રીતે નિર્ભર
रेखीय स्वतंत्र,રેખીય રીતે સ્વતંત્ર
रेखीय मॅपिंग,રેખીય મેપિંગ
रेखीय क्रम,રેખીય ક્રમ
रेखीय क्रमिकरण,રેખીય ક્રમાંકન
रेखीय प्रोग्रामिंग,રેખીય પ્રોગ્રામિંગ
रेखीय प्रोग्रामिंग अल्गोरिदम,લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ
रेखीय प्रोग्रामिंग समस्या,રેખીય પ્રોગ્રામિંગ સમસ્યા
रेखीय प्रतिगमन,રેખીય રીગ્રેસન
रेखीय प्रतिगमन गुणांक,રેખીય રીગ્રેસન ગુણાંક
"रेखीय संबंध, घातांकीय संबंध","રેખીય સંબંધ, ઘાતાંકીય સંબંધ"
रेखीय लोकसंख्या,રેખીય વસ્તી
रेखीय उपस्थान,રેખીય સબસ્પેસ
रेखीय परिवर्तन,રેખીય પરિવર્તન
रेखीय प्रतिगमन,રેખીય રીગ્રેસન
रेखीय विभेदक अंदाज,રેખીય વિભેદક અંદાજ
रेखीय वेग,રેખીય વેગ
ओळ अविभाज्य,રેખા અભિન્ન
छेदनबिंदूची ओळ,આંતરછેદની રેખા
प्रतिगमन ओळ,રીગ્રેસનની રેખા
अवकाशीय वेक्टर,અવકાશી વેક્ટર
स्थानिक इष्टतम,સ્થાનિક શ્રેષ્ઠ
"locus, locus","લોકસ, લોકસ"
लॉग लॉग लॉग,લોગ લોગ લોગ
"लॉगरिदमिक, लॉगरिदमिक","લઘુગણક, લઘુગણક"
लॉगरिदमिक अचूकता,લઘુગણક ચોકસાઈ
लॉगरिथम गणना,લઘુગણક ગણતરી
"लॉगरिदमिक वक्र, लॉगरिदमिक वक्र","લઘુગણક વળાંક, લઘુગણક વળાંક"
लॉगरिदमिक व्युत्पन्न,લઘુગણક વ્યુત્પન્ન
लॉगरिदमिक भिन्नता,લઘુગણક વિભેદક
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन","લઘુગણક કાર્ય, લઘુગણક કાર્ય"
"लॉगरिदमिक मीन, भौमितिक मीन","લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ"
लॉगरिदमिक सामान्य वितरण,લઘુગણક સામાન્ય વિતરણ
लॉगरिदमिक संबंध,લઘુગણક સંબંધ
लॉगरिदमिक स्केल,લઘુગણક સ્કેલ
"लॉगरिदम मालिका, लॉगरिदमिक मालिका","લઘુગણક શ્રેણી, લઘુગણક શ્રેણી"
"लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल","લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર"
"लॉगरिदम सारणी, लॉगरिदमिक सारणी","લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક"
"लॉगरिदम, लॉगरिदम","લઘુગણક, લઘુગણક"
तर्कशास्त्र,તર્કશાસ્ત્ર
तार्किकदृष्ट्या समतुल्य,તાર્કિક રીતે સમકક્ષ
"वाढ वक्र, पर्ल-रीड वक्र","ગ્રોથ કર્વ, પર્લ-રીડ કર્વ"
"लॉग सामान्य वितरण, लॉग सामान्य वितरण","સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો"
"रेखांश, रेखांश","રેખાંશ, રેખાંશ"
"लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना","loop, loop, noose (no.), loop (ver.), praspanda"
"निवडणूक प्रचार, लॉटरी","ચૂંટણી પ્રચાર, લોટરી"
अधोरेखित,રેખાંકિત
कमी बंधन,ના જેટલું કે તેનાથી ઓછું
कमी Riemann-Integral,લો રીમેન-ઇન્ટિગ્રલ
कमी रक्कम,ઓછી રકમ
खालील त्रिकोणी मॅट्रिक्स,ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે
mclarin पसरला,mclarin ફેલાય છે
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक","માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર"
जादूचा चौरस,જાદુઈ ચોરસ
तेजस्वी मर्यादा,તેજસ્વી મર્યાદા
मेलिंग प्रश्नावली,મેઇલિંગ પ્રશ્નાવલી
मेलद्वारे सर्वेक्षण,મેઇલ દ્વારા સર્વેક્ષણ
ओव्हरहेड मर्यादा,ઓવરહેડ મર્યાદા
लांब चाप,લાંબી ચાપ
बद्ध सेट,બંધાયેલ સમૂહ
बहुमूल्य कार्य,બહુમૂલ્ય કાર્ય
"नकाशा, नकाशा, नकाशा","નકશો, નકશો, નકશો"
सेटमध्ये मॅपिंग,સેટમાં મેપિંગ
संचांचे मॅपिंग,સેટનું મેપિંગ
किरकोळ संभाव्यता,સીમાંત સંભાવના
गणितीय विश्लेषण,ગાણિતિક વિશ્લેષણ
अंकगणित तर्क,અંકગણિત તર્ક
गणितीय केंद्र,ગાણિતિક કેન્દ્ર
गणिताची जटिलता,ગાણિતિક જટિલતા
गणितीय अर्थशास्त्र,ગાણિતિક અર્થશાસ્ત્ર
गणितीय अपेक्षा,ગાણિતિક અપેક્ષા
गणितीय फॉर्म,ગાણિતિક સ્વરૂપ
"गणितीय स्वरूप, गणितीय स्वरूप","મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ"
गणितीय ओळख,ગાણિતિક ઓળખ
"गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र","ગાણિતિક તર્ક, ગાણિતિક તર્ક"
गणितीय मॉडेल,ગાણિતિક મોડેલ
गणितीय हेतू,ગાણિતિક ઉદ્દેશ
मॅट्रिक्स विकर्णीकरण,મેટ્રિક્સ કર્ણકરણ
मॅट्रिक्स व्यस्त,મેટ્રિક્સ વ્યસ્ત
मॅट्रिक्स उलटा,મેટ્રિક્સ વ્યુત્ક્રમ
मॅट्रिक्स पुनरावृत्ती पद्धत,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
मॅट्रिक्स पद्धत,મેટ્રિક્સ પદ્ધતિ
मॅट्रिक्स गुणाकार,મેટ્રિક્સ ગુણાકાર
स्थिरांकांचे मॅट्रिक्स,સ્થિરાંકોનું મેટ્રિક્સ
प्रबळ मॅट्रिक्स,પ્રભાવશાળી મેટ્રિક્સ
मॅट्रिक्स ऑपरेटर,મેટ્રિક્સ ઓપરેટર
मॅट्रिक्स बहुपद,મેટ્રિક્સ બહુપદી
मॅट्रिक्स प्रिंटिंग,મેટ્રિક્સ પ્રિન્ટીંગ
मॅट्रिक्स उत्पादन,મેટ્રિક્સ ઉત્પાદન
कमाल केले,મહત્તમ
"कमाल, कमाल, सर्वोच्च","મહત્તમ, મહત્તમ, સર્વોચ્ચ"
कमाल निरपेक्ष मूल्य,મહત્તમ નિરપેક્ષ મૂલ્ય
कमाल एफ-गुणोत्तर,મહત્તમ F- ગુણોત્તર
कमाल क्षमता,મહત્તમ સંભવિત
महालपिष्ठ,મહાલપિસ્તા
उत्तम निष्कर्ष,મહાન નિષ્કર્ષ
फंक्शनची कमाल,કાર્યની મહત્તમ
मॅक्सवेल-बोल्ट्समन सांख्यिकी,મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ
अर्थ विचलन,સરેરાશ વિચલન
विचलन स्क्वेअर मीन,વિચલન સ્ક્વેર મીન
चौरस सरासरी त्रुटी,ચોરસ સરેરાશ ભૂલ
"सरासरी, सरासरी मूल्य","સરેરાશ, સરેરાશ મૂલ્ય"
अर्थ प्रमेय,સરેરાશ પ્રમેય
बुडबुडे मोजमाप,બબલી માપન
"मध्यक, मध्य, मध्य, मध्य","મધ્ય, મધ્ય, મધ્ય, મધ્ય"
मध्यकेंद्र,મધ્ય કેન્દ્ર
मध्य वक्र,મધ્ય વળાંક
मेसोथेलियोमा,મેસોથેલિયોમા
संदेश,સંદેશ
"प्रथा, पद्धत","કસ્ટમ, પદ્ધતિ"
हटविण्याची पद्धत,કાઢી નાખવાની પદ્ધતિ
उलट पद्धत,વ્યુત્ક્રમ પદ્ધતિ
पुनरावृत्ती पद्धत,પુનરાવર્તન પદ્ધતિ
किमान चौरस,ઓછામાં ઓછો ચોરસ
टॉर्क पद्धत,ટોર્ક પદ્ધતિ
समान त्रिकोण पद्धत,સમાન ત્રિકોણ પદ્ધતિ
उतार उतरण्याची पद्धत,ઢાળ ઉતરવાની પદ્ધતિ
संकलन पद्धत,સંકલન પદ્ધતિ
अनिर्धारित गुणांक पद्धत,અનિર્ધારિત ગુણાંક પદ્ધતિ
अंतराची लोकसंख्या,અંતર વસ્તી
मेट्रिक प्रणाली,મેટ્રિક સિસ્ટમ
मेट्रिक युनिट,મેટ્રિક એકમ
सूक्ष्म सिद्धांत,સૂક્ષ્મ સિદ્ધાંત
मधला,મધ્ય
मध्यक,મધ્ય
मध्यवर्ती बिंदू,કેન્દ્રીય બિંદુ
