Marathi,Kannada
मेमरी नकाशा,ಮೆಮೊರಿ ನಕ್ಷೆ
मेमरी मॅप केलेले इनपुट/आउटपुट,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್
स्मृती वाचन,ಮೆಮೊರಿ ಓದುವಿಕೆ
स्मृती लेखन,ನೆನಪಿನ ಬರವಣಿಗೆ
"मेनू, कॅटलॉग","ಮೆನು, ಕ್ಯಾಟಲಾಗ್"
अक्षीय विमान,ಅಕ್ಷೀಯ ಸಮತಲ
नेट,ನಿವ್ವಳ
जाळी विश्लेषण,ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ
जाळीदार प्रवाह,ಜಾಲರಿ ಸ್ಟ್ರೀಮ್
जाळी समीकरण,ಜಾಲರಿ ಸಮೀಕರಣ
धातू,ಲೋಹದ
धातूचा बॉक्स,ಲೋಹದ ಪೆಟ್ಟಿಗೆ
मेटल फिल्म प्रतिरोधक,ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್
मेटलायझेशन,ಲೋಹೀಕರಣ
मीटर,ಮೀಟರ್
MFTD (एकाधिक टोन डायलिंग),MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್)
मो,ಮೊ
MIC (मायक्रोवेव्ह इंटिग्रेटेड सर्किट),MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್)
अभ्रक कॅपेसिटर,ಮೈಕಾ ಕೆಪಾಸಿಟರ್
MICR,MICR
सूक्ष्म खुणा,ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು
सूक्ष्म संगणक,ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್
सूक्ष्म नियंत्रक,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
सूक्ष्म इलेक्ट्रॉनिक्स,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
microfarad,ಮೈಕ್ರೋಫಾರ್ಡ್
मायक्रोफिश,ಸೂಕ್ಷ್ಮಮೀನು
सूक्ष्म सूचना,ಸೂಕ್ಷ್ಮ ಸೂಚನೆ
मायक्रोस्कोपिक ऑपरेटिंग सिस्टम,ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
सूक्ष्म तर्क,ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ
मायक्रॉन,ಮೈಕ್ರಾನ್
मायक्रोफोन,ಮೈಕ್ರೊಫೋನ್
मायक्रोटोनिक प्रभाव,ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ
"मायक्रोप्रोसेसर, मायक्रोप्रोसेसर","ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್"
मायक्रोप्रोसेसर कोड,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್
सूक्ष्म कार्यक्रम,ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ
"मायक्रो प्रोग्रामिंग, मायक्रो प्रोग्रामिंग","ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
सूक्ष्म सेकंद,ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್
सूक्ष्म पट्टी अँटेना,ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ
सूक्ष्म पट्टी ट्रान्समिशन लाइन,ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್
"मायक्रोवेव्ह, मायक्रोवेव्ह","ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್"
मायक्रोवेव्ह अॅम्प्लीफायर,ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್
मायक्रोवेव्ह अँटेना,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
मायक्रो वेव्ह लिंक,ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್
मायक्रोवेव्ह ट्रान्समिशन विंडो,ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ
मायक्रोवेव्ह ट्यूब,ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್
मध्य बँड श्रेणी,ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ
MIDI (इंस्ट्रुमेंटल डिजिटल इंटरफेस),MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್)
मिलर इफेक्ट कॅपेसिटन्स,ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್
मिलर इंटिग्रेटर,ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್
मिलर कॉल बेस,ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್
मिलर प्रमेय,ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ
मिलिमीटर,ಮಿಲಿಮೀಟರ್
मिली अँपिअर,ಮಿಲಿ ಆಂಪಿಯರ್
मिली हेन्री,ಮಿಲಿ ಹೆನ್ರಿ
मिलमनचे प्रमेय,ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ
लहान करणे,ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ
अल्पसंख्याक वाहक,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
अल्पसंख्याक वाहक प्रवाह,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್
Minterm,ಮಿಂಟರ್ಮ್
वजाबाकी,ವ್ಯವಕಲನ
M.P.S.,ಎಂ.ಪಿ.ಎಸ್.
चुकीचे संरेखन,ತಪ್ಪು ಜೋಡಣೆ
पृथक्करण,ಕ್ಷಯಿಸುವಿಕೆ
मिक्सर,ಮಿಕ್ಸರ್
MMU (मेमरी व्यवस्थापन युनिट),ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ)
स्मृतीविषयक,ಸ್ಮರಣಾರ್ಥ
हलणारे इलेक्ट्रॉन,ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
गतिशीलता,ಚಲನಶೀಲತೆ
मॉडेल विक्षेपण,ಮಾದರಿ ವಿಚಲನ
मोड,ಮೋಡ್
मॉडेल,ಮಾದರಿ
मोडेम,ಮೋಡೆಮ್
अपरिवर्तित वारंवारता मॉड्यूलेशन कोडिंग,ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್
मॉड्यूलर डिझाइन,ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ
modulated,ಮಾಡ್ಯುಲೇಟೆಡ್
मॉड्यूलेशन,ಸಮನ್ವಯತೆ
मॉड्यूलेशन खोली,ಮಾಡ್ಯುಲೇಷನ್ ಆಳ
मॉड्यूलेशन निर्देशांक,ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
मॉड्यूलेशन टक्केवारी,ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು
मॉड्यूल,ಘಟಕ
मॉड्यूलस n गुणक,ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ
कॅल्क्युलेटर मापांक,ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್
रेणू,ಅಣು
आवेग,ಪ್ರಚೋದನೆ
मॉनिटर,ಮಾನಿಟರ್
मोनोक्रोमॅटिक,ಏಕವರ್ಣದ
मोनोक्रोमॅटिक डिस्प्ले,ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ
मोनोलिथिक (IC),ಏಕಶಿಲೆಯ (IC)
एकच नाडी,ಒಂದೇ ನಾಡಿ
मोनोस्टेशनरी मल्टीव्हायब्रेटर,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
एकसमानता,ಏಕರೂಪತೆ
मूरचा कायदा,ಮೂರ್ ಕಾನೂನು
मोर्स कोड,ಮೋರ್ಸ್ ಕೋಡ್
mosfet,mosfet
अर्थपूर्ण वर्ण,ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ
मदर बोर्ड,ಮದರ್ ಬೋರ್ಡ್
मोटार,ಮೋಟಾರ್
मोटर क्रिया,ಮೋಟಾರ್ ಕ್ರಿಯೆ
आरोप,ಆರೋಪ
उंदीर,ಇಲಿ
जंगम कुंडली लाउडस्पीकर,ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ
चालणारे मीटर,ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್
संपेग,ಸಂಪೆಗ್
MPU,ಎಂಪಿಯು
एमएसडी (सर्वोच्च स्कोअर),MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ)
एमएस विंडोज,MS ವಿಂಡೋಸ್
M.T.B.F. (फरक अपयश मध्यक),ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ)
मल्टीकॉलम क्लिस्ट्रॉन,ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್
पॉलिमर कनेक्टर,ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್
मल्टीमीडिया,ಮಲ್ಟಿಮೀಡಿಯಾ
मल्टीमीटर,ಮಲ್ಟಿಮೀಟರ್
एकाधिक एमिटर ट्रान्झिस्टर,ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್
मल्टीट्रेसिंग,ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್
योग्यता,ಅರ್ಹತೆ
गुणक,ಗುಣಕ
बहु संसाधन,ಬಹು ಸಂಪನ್ಮೂಲ
मल्टीप्रोग्रामिंग,ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್
एकाधिक श्रेणी,ಬಹು ಶ್ರೇಣಿ
बहुपदी वर्धक,ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್
मल्टीफंक्शन,ಬಹುಕ್ರಿಯಾತ್ಮಕ
नि:शब्द करा,ಮ್ಯೂಟ್ ಮಾಡಿ
परस्पर वैशिष्ट्ये,ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು
परस्पर चालकता,ಪರಸ್ಪರ ವಾಹಕತೆ
परस्पर जोडणी,ಪರಸ್ಪರ ಜೋಡಣೆ
परस्पर प्रेरणा,ಪರಸ್ಪರ ಪ್ರೇರಣೆ
परस्पर,ಪರಸ್ಪರ ಸಂಬಂಧ
Mylar PC. पेरणे,ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು
N- पदार्थ,ಎನ್-ಮ್ಯಾಟರ್
NAMPS,NAMPS
नंद-नंद सर्किट,ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್
"नॅनो सेकंद (- ते, )","ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )"
नेपियरचा कायदा,ನೇಪಿಯರ್ ಕಾನೂನು
अरुंद बँड,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
अरुंद बँड आवाज,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ
अरुंद बँड पार्क आवाज,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ
मूळ दुभाषी,ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್
नैसर्गिक गणना,ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ
नैसर्गिक वारंवारता,ನೈಸರ್ಗಿಕ ಆವರ್ತನ
नैसर्गिक लॉगरिथम,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
जवळ कॉल,ಸಮೀಪದ ಕರೆ
हादरा जवळ,ನಡುಕ ಬಳಿ
"सुई वेग, इन्व्हेंटरी वेग","ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ"
मनाई,ನಿಷೇಧ
मनाई सूचना,ನಿಷೇಧ ಸೂಚನೆ
प्रतिबंध चिन्ह,ನಿಷೇಧದ ಚಿಹ್ನೆ
नकारात्मक गेट,ನಕಾರಾತ್ಮಕ ಗೇಟ್
नकारात्मक शेवटचे गेट,ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್
नकारात्मक बंधन,ನಕಾರಾತ್ಮಕ ಬಂಧ
नकारात्मक कातरणे,ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು
नकारात्मक कोर,ನಕಾರಾತ್ಮಕ ಕೋರ್
नकारात्मक उत्सर्जक अनुगामी,ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್
नकारात्मक पुनर्गुंतवणूक,ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ
नकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर,ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್
नकारात्मक युक्तिवाद,ನಕಾರಾತ್ಮಕ ವಾದ
ऋण किंवा गेट,ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್
नकारात्मक ध्रुवता,ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ
नकारात्मक प्रतिकार,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ
नकारात्मक प्रतिकार क्षेत्र,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ
नकारात्मक पुरवठा,ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ
नकारात्मक तापमान,ಋಣಾತ್ಮಕ ತಾಪಮಾನ
नकारात्मक तापमान गुणांक,ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ
नकारात्मक प्रसार,ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ
नकारात्मक झाड,ನಕಾರಾತ್ಮಕ ಮರ
नकारात्मक बोगदा डायोड,ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್
नकारात्मक खोटे,ನಕಾರಾತ್ಮಕ ತಪ್ಪು
नकारात्मक सत्य,ನಕಾರಾತ್ಮಕ ಸತ್ಯ
उपेक्षणीय,ಅತ್ಯಲ್ಪ
नेमॅटिक फ्लुइड क्रिस्टल,ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ
नकारात्मक मोड,ನಕಾರಾತ್ಮಕ ಮೋಡ್
निऑन दिवा,ನಿಯಾನ್ ದೀಪ
नॅपर,ಚಿಕ್ಕನಿದ್ರೆ
नेस्टेड शाखा,ನೆಸ್ಟೆಡ್ ಶಾಖೆ
नेस्टेड कामाचे चिन्ह,ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ
घरटे,ಗೂಡು
पूर्ण अशुद्धता एकाग्रता,ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ
निव्वळ यादी,ನಿವ್ವಳ ಪಟ್ಟಿ
"नेटवर्क, नेटवर्क","ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್"
नेटवर्क ड्राइव्ह,ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್
नेटवर्क ऑपरेटर,ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್
नेटवर्क मॉडेल,ನೆಟ್ವರ್ಕ್ ಮಾದರಿ
नेटवर्क ऑपरेटिंग सिस्टम,ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
नेटवर्क सर्व्हर,ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್
नेटवर्क संरचना,ನೆಟ್ವರ್ಕ್ ರಚನೆ
नेटवर्क सिद्धांत,ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ
नेटवर्क टोपोलॉजी,ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ
मूडी,ಮೂಡಿ ಬಂದಿದೆ
तटस्थ रेषा,ತಟಸ್ಥ ರೇಖೆ
उदासीन क्षेत्र,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ
तटस्थीकरण सर्किट,ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್
तटस्थीकरण,ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
न्यूट्रॉन,ನ್ಯೂಟ್ರಾನ್
नेक्स्ट जनरेशन CPU,ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU
नवीन ओळ वर्ण,ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ
न्यूझीलंड व्हायरस,ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್
पुढील टप्पा,ಮುಂದಿನ ಹಂತ
पुढील टप्पा समीकरण,ಮುಂದಿನ ಹಂತದ ಸಮೀಕರಣ
पुढील स्टेज टेबल,ಮುಂದಿನ ಹಂತದ ಟೇಬಲ್
कुरतडणे,ಮೆಲ್ಲಗೆ
निबल मेमरी चिप,ಮೆಲ್ಲಗೆ ಮೆಮೊರಿ ಚಿಪ್
निबल मल्टीप्लेक्सर,ಮೆಲ್ಲಗೆ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
निकोलस चार्ट,ನಿಕೋಲಸ್ ಚಾರ್ಟ್
रात्रीचा प्रभाव,ರಾತ್ರಿ ಪರಿಣಾಮ
नऊ पथ टेप,ಒಂಬತ್ತು ಮಾರ್ಗ ಟೇಪ್
नऊचे पूरक,ಒಂಬತ್ತು ಪೂರಕ
en moss,en ಪಾಚಿ
मॉस उलटा,en ಪಾಚಿ ವಿಲೋಮ
सामूहिक प्रक्रिया,ಸಾಮೂಹಿಕ ಪ್ರಕ್ರಿಯೆ
मॉस रचना,en ಪಾಚಿಯ ರಚನೆ
मॉस ट्रान्झिस्टर,en ಪಾಚಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್
शून्य भार प्रवाह,ಶೂನ್ಯ ಲೋಡ್ ಪ್ರಸ್ತುತ
crimped केबल,ಸುಕ್ಕುಗಟ್ಟಿದ ಕೇಬಲ್
नोड्युलर,ನೋಡ್ಯುಲರ್
"नोड, नोड","ನೋಡ್, ನೋಡ್"
नोड खराब होणे,ನೋಡ್ ಅವನತಿ
आवाज,ಶಬ್ದ
आवाज हिमस्खलन,ಶಬ್ದ ಹಿಮಕುಸಿತ
आवाज बँड विस्तार,ಶಬ್ದ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
आवाज फुटणे,ಶಬ್ದ ಸ್ಫೋಟ
आवाज रद्द करणारा मायक्रोफोन,ಶಬ್ದ ರದ್ದತಿ ಮೈಕ್ರೊಫೋನ್
आवाज गुणक,ಶಬ್ದ ಗುಣಕ
नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर,ಶಬ್ದ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್
रावणक,ರವಂಕ್
आवाज अप्रभावित,ಶಬ್ದವು ಪರಿಣಾಮ ಬೀರುವುದಿಲ್ಲ
गोंगाट करणारा आवेग,ಗದ್ದಲದ ಪ್ರಚೋದನೆ
आवाज मर्यादित करणारा,ಶಬ್ದ ಮಿತಿ
आवाज मार्जिन,ಶಬ್ದ ಅಂಚು
आवाज मोजमाप,ಶಬ್ದ ಮಾಪನ
आवाज विभागणी,ಶಬ್ದ ವಿಭಾಗ
आवाज परिमाणीकरण,ಶಬ್ದ ಪ್ರಮಾಣೀಕರಣ
"आवाज कमी करणे, आवाज कमी करणे","ಶಬ್ದ ಕಡಿತ, ಶಬ್ದ ಕಡಿತ"
आवाज प्रतिकार,ಶಬ್ದ ಪ್ರತಿರೋಧ
आवाज प्रतिनिधित्व,ಶಬ್ದ ಪ್ರಾತಿನಿಧ್ಯ
आवाज स्पाइक,ಶಬ್ದ ಸ್ಪೈಕ್
आवाज तापमान,ಶಬ್ದ ತಾಪಮಾನ
फ्लॉपी डिस्क ड्राइव्ह,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್
नाममात्र प्रतिबाधा,ನಾಮಮಾತ್ರ ಪ್ರತಿರೋಧ
फोकल मूल्य,ಫೋಕಲ್ ಮೌಲ್ಯ
नॉन-रेखीय विकृती,ರೇಖಾತ್ಮಕವಲ್ಲದ ಅಸ್ಪಷ್ಟತೆ
अपरिवर्तनीय,ಬದಲಾಗದ
अनुनाद,ಪ್ರತಿಧ್ವನಿಸದ
नॉन-रेझोनंट अँटेना,ಪ್ರತಿಧ್ವನಿಸದ ಆಂಟೆನಾ
भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर,ಪರಿಹಾರವಿಲ್ಲದ ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
गैर-पूरक,ಪೂರಕವಲ್ಲದ
डायलेक्ट्रिक,ಡೈಎಲೆಕ್ಟ್ರಿಕ್
संलग्न डेटा संरचना,ಲಗತ್ತಿಸಲಾದ ಡೇಟಾ ರಚನೆ
आक्रमक धाव,ಆಕ್ರಮಣಕಾರಿ ಓಟ
वळव मोड,ತಿರುವು ಮೋಡ್
अविनाशी वाचन,ನಾಶವಾಗದ ಓದುವಿಕೆ
dosless विभाजन संदेश,dosless ವಿಭಜನಾ ಸಂದೇಶ
अस्पष्ट विधान,ನಿಖರವಾದ ಹೇಳಿಕೆ
खराब कामगिरी,ಕಳಪೆ ಪ್ರದರ್ಶನ
assanghat mutrak,ಅಸ್ಸಂಗತ್ ಮುತ್ರಕ್
आगमनात्मक कुंडली,ನಾನ್ ಇಂಡಕ್ಷನ್ ಜಾತಕ
नॉन-रिटर्न एम्पलीफायर,ಹಿಂತಿರುಗಿಸದ ಆಂಪ್ಲಿಫಯರ್
इनव्हर्स मीन एम्पलीफायर,ವಿಲೋಮ ಸರಾಸರಿ ಆಂಪ್ಲಿಫಯರ್
व्यस्त बफर,ವಿಲೋಮ ಬಫರ್
व्यस्त तुलनाकर्ते,ವಿಲೋಮ ಹೋಲಿಕೆದಾರರು
व्यस्त कॉन्फिगरेशन,ವಿಲೋಮ ಸಂರಚನೆ
व्यस्त कंपाइलर अॅम्प्लिफायर,ವಿಲೋಮ ಕಂಪೈಲರ್ ಆಂಪ್ಲಿಫಯರ್
व्यस्त व्होल्टेज,ವಿಲೋಮ ವೋಲ್ಟೇಜ್
नॉन-रेखीय,ರೇಖಾತ್ಮಕವಲ್ಲದ
नॉन-लाइनर कॅपेसिटर,ರೇಖಾತ್ಮಕವಲ್ಲದ ಕೆಪಾಸಿಟರ್
नॉन-लिनियर सर्किट विश्लेषण,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ
नॉन-रेखीय घटक,ರೇಖಾತ್ಮಕವಲ್ಲದ ಘಟಕ
नॉन-लिनियर लोड लाइन,ರೇಖಾತ್ಮಕವಲ್ಲದ ಲೋಡ್ ಲೈನ್
नॉन-लिनियर मॉड्युलेशन,ರೇಖಾತ್ಮಕವಲ್ಲದ ಮಾಡ್ಯುಲೇಶನ್
नॉन-रेखीय प्रतिकार,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿರೋಧ
नॉन-लिनियर सिस्टम,ರೇಖಾತ್ಮಕವಲ್ಲದ ವ್ಯವಸ್ಥೆ
नॉन-लाइनरिटी,ರೇಖಾತ್ಮಕವಲ್ಲದ
नॉन-लाइनरिटी त्रुटी,ರೇಖಾತ್ಮಕವಲ್ಲದ ದೋಷ
सामान्यीकृत वारंवारता,ಸಾಮಾನ್ಯ ಆವರ್ತನ
आवर्ती नाही,ಮರುಕಳಿಸುವುದಿಲ್ಲ
प्रतिसाद न देणारी भाषा,ಪ್ರತಿಕ್ರಿಯಿಸದ ಭಾಷೆ
पुनरावृत्ती प्रणाली,ಪುನರಾವರ್ತಿತ ವ್ಯವಸ್ಥೆ
सिस्टमलेस डिस्क,ಸಿಸ್ಟಮ್ ರಹಿತ ಡಿಸ್ಕ್
अनुक्रमांक,ಸರಣಿ ಕೋಡ್
पृष्ठभाग नसलेला,ಮೇಲ್ಮೈಯಲ್ಲದ
अस्थिर संचयन,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸಂಗ್ರಹಣೆ
नॉर,ನಾರ್
knorr कार्य,ನಾರ್ ಕಾರ್ಯ
ना गेट,ಅಥವಾ ಗೇಟ್
knorr कुंडी,ನಾರ್ ಲಾಚ್
knorr ऑपरेशन,ನಾರ್ ಕಾರ್ಯಾಚರಣೆ
सामान्य घनता कार्य,ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
फडफड आवाज,ಬೀಸು ಶಬ್ದ
सामान्य नमुना,ಸಾಮಾನ್ಯ ಮಾದರಿ
सामान्यीकृत प्रवेश,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನುಗ್ಗುವಿಕೆ
साधारणपणे बंद mosfet,ಸಾಮಾನ್ಯವಾಗಿ ಮುಚ್ಚಿದ ಮಾಸ್ಫೆಟ್
ना-ना नेटवर्क,ಅಥವಾ ನೆಟ್ವರ್ಕ್ ಅಲ್ಲ
नॉर्टन मॉडेल्स,ನಾರ್ಟನ್ ಮಾದರಿಗಳು
उत्तर चुंबकीय ध्रुव,ಉತ್ತರ ಕಾಂತೀಯ ಧ್ರುವ
नॉर्टन प्रा.,ನಾರ್ಟನ್ ಪ್ರೈ.
नॉर्टन अॅम्प्लीफायर,ನಾರ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್
नॉर्टन सर्किट,ನಾರ್ಟನ್ ಸರ್ಕ್ಯೂಟ್
नॉर्टन डी.डी.,ನಾರ್ಟನ್ ಡಿ.ಡಿ.
नॉर्टन समतुल्य सर्किट,ನಾರ್ಟನ್ ಸಮಾನ ಸರ್ಕ್ಯೂಟ್
नॉर्टन व्यस्त आणि व्यस्त,ನಾರ್ಟನ್ ವಿಲೋಮ ಮತ್ತು ವಿಲೋಮ
नॉर्टन ऑपरेशनल एम्पलीफायर,ನಾರ್ಟನ್ ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
नॉर्टन युटिलिटी,ನಾರ್ಟನ್ ಯುಟಿಲಿಟಿ
नाही,ಅಲ್ಲ
कार्य नाही,ಕಾರ್ಯವಲ್ಲ
गेट नाही,ಗೇಟ್ ಅಲ್ಲ
ऑपरेशन नाही,ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ
नोटेशन पद्धत,ಸಂಕೇತ ವಿಧಾನ
खोबणी अँटेना,ತೋಡು ಆಂಟೆನಾ
खोबणी फिल्टर,ತೋಡು ಫಿಲ್ಟರ್
एनपीएन ट्रान्झिस्टर,npn ಟ್ರಾನ್ಸಿಸ್ಟರ್
NTSC इंटरफेस,NTSC ಇಂಟರ್ಫೇಸ್
n-प्रकारची अशुद्धता,n- ಮಾದರಿಯ ಕಲ್ಮಶಗಳು
n-प्रकारची बाब,ಎನ್-ಟೈಪ್ ಮ್ಯಾಟರ್
केंद्रक,ನ್ಯೂಕ್ಲಿಯಸ್
