Punjabi,Gujarati
ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ,ચુંબકીય ધ્રુવીયતા
ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ,ચુંબકીય સંતૃપ્તિ
ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ,ચુંબકીય કવચ
ਚੁੰਬਕੀ ਗੜਬੜ,ચુંબકીય વિક્ષેપ
ਚੁੰਬਕੀ ਟੇਪ,ચુંબકીય ટેપ
ਮੈਗਨੇਟੋਮੀਟਰ,મેગ્નેટોમીટર
ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf),મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf)
ਮੈਗਨੇਟ੍ਰੋਨ,મેગ્નેટ્રોન
ਵਿਸਤਾਰ,વિસ્તૃતીકરણ
ਵਾਲੀਅਮ,વોલ્યુમ
ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ,તીવ્રતા તુલનાત્મક
ਮਾਤਰਾ ਫੰਕਸ਼ਨ,જથ્થો કાર્ય
ਵੱਡੇ ਕੰਪਿਊਟਰ,મોટું કમ્પ્યુટર
ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ,મુખ્ય રેખા પ્રવાહ
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,બહુમતી વાહક
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ,બહુમતી વાહક વર્તમાન
"ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ","પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ"
ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ),MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક)
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,માન્ચેસ્ટર કોડિંગ
ਮਨੁੱਖੀ ਸ਼ੋਰ,માનવ અવાજ
ਮੰਟੀਸਾ,મન્ટિસા
ਮੈਪਿੰਗ,મેપિંગ
ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ,માર્કોની એન્ટેના
ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ,સાઇન/સમય ગુણોત્તર
ਕਵਰ,આવરણ
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ,માસ્ક પ્રોગ્રામ કરેલ રોમ
ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ,સારા કામમાં વિક્ષેપ
ਕਵਰ ਰੋਮ,કવર રોમ
"ਵਾਲੀਅਮ, ਪੁੰਜ","વોલ્યુમ, સમૂહ"
ਮਾਸਟਰ ਘੜੀ,મુખ્ય ઘડિયાળ
ਮਾਸਟਰ ਔਸਿਲੇਟਰ,મુખ્ય ઓસિલેટર
ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ,મેળ ખાતું ફિલ્ટર
ਮੇਲ ਖਾਂਦਾ ਲੋਡ,મેળ ખાતો ભાર
ਮੇਲ ਖਾਂਦਾ,મેચિંગ
ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ,મેટ્રિક્સ સમીકરણ
ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ,હેડ એન્ટેના ટીવી
ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ,મહત્તમ આગળ
ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ,મહત્તમ લાભ
ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ,મહત્તમ પાવર ટ્રાન્સફર પ્રમેય
ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ,મહત્તમ સ્કોર
ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ,મહત્તમ રિવર્સ વોલ્ટેજ
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF),મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF)
ਅਧਿਕਤਮ,મહત્તમ
ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ,મેક્સવેલ સમીકરણ
ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ,માઇક્રો ચેનલ માળખું
M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ,એમ-પ્રાપ્ત ફિલ્ટર
ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ,અર્થ મુક્ત માર્ગ
ਔਸਤ ਮੁੱਲ,સરેરાશ મૂલ્ય
ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ,ચોરસ સરેરાશ મૂલ્ય
ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ,માપન સાધન
ਮਕੈਨੀਕਲ ਫਿਲਟਰ,યાંત્રિક ફિલ્ટર
ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,તબીબી ઇલેક્ટ્રોનિક્સ
ਮੈਗਾ ਓਮ,મેગા ઓહ્મ
ਮੈਗਾਬਾਈਟ,મેગાબાઈટ
ਮੇਗਰ,મેગર
ਯਾਦਗਾਰ,સ્મારક
ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ,મેમરી એક્સેસ સમય
ਮੈਮੋਰੀ ਐਰੇ,મેમરી એરે
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,મેમરી બફર રજિસ્ટર
ਮੈਮੋਰੀ ਸੈੱਲ,મેમરી સેલ
ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ,મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ
ਮੈਮੋਰੀ ਚਿੱਪ,મેમરી ચિપ
ਮਾਈਕ੍ਰੋ ਸਰਕਟ,માઇક્રો સર્કિટ
ਮੈਮੋਰੀ ਚੱਕਰ,મેમરી ચક્ર
ਮੈਮੋਰੀ ਚੱਕਰ,મેમરી ચક્ર
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,મેમરી નકશો
ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ,મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ
ਮੈਮੋਰੀ ਰੀਡਿੰਗ,મેમરી વાંચન
ਮੈਮੋਰੀ ਲਿਖਣਾ,મેમરી લેખન
"ਮੇਨੂ, ਕੈਟਾਲਾਗ","મેનુ, કેટલોગ"
ਧੁਰੀ ਜਹਾਜ਼,અક્ષીય વિમાન
ਨੈੱਟ,નેટ
ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ,જાળીદાર વિશ્લેષણ
ਜਾਲ ਸਟਰੀਮ,જાળીદાર પ્રવાહ
ਜਾਲ ਸਮੀਕਰਨ,જાળીદાર સમીકરણ
ਧਾਤੂ,ધાતુ
ਮੈਟਲ ਬਾਕਸ,મેટલ બોક્સ
ਧਾਤ ਫਿਲਮ ਰੋਧਕ,મેટલ ફિલ્મ રેઝિસ્ટર
ਧਾਤੂਕਰਨ,ધાતુકરણ
ਮੀਟਰ,મીટર
MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ),MFTD (મલ્ટીપલ ટોન ડાયલિંગ)
ਮੋ,મો
ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ),MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ)
ਮੀਕਾ ਕੈਪਸੀਟਰ,મીકા કેપેસિટર
MICR,MICR
ਸੂਖਮ ਨਿਸ਼ਾਨ,સૂક્ષ્મ નિશાનો
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,માઇક્રો કોમ્પ્યુટર
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,માઇક્રો કંટ્રોલર
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,માઇક્રો ઇલેક્ટ્રોનિક્સ
microfarad,માઇક્રોફારાડ
ਮਾਈਕ੍ਰੋਫਿਸ਼,માઇક્રોફિશ
ਮਾਈਕਰੋ ਹਦਾਇਤ,સૂક્ષ્મ સૂચના
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ
ਸੂਖਮ ਤਰਕ,સૂક્ષ્મ તર્ક
ਮਾਈਕ੍ਰੋਨ,માઇક્રોન
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,માઇક્રોફોન
ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ,માઇક્રોટોનિક અસર
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ","માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર"
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ,માઇક્રોપ્રોસેસર કોડ
ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ,માઇક્રો પ્રોગ્રામ
"ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ","માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ"
ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ,માઇક્રો સેકન્ડ
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ,માઇક્રો સ્ટ્રીપ એન્ટેના
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન
"ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ","માઇક્રોવેવ, માઇક્રોવેવ"
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ,માઇક્રોવેવ એમ્પ્લીફાયર
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ,માઇક્રોવેવ એન્ટેના
ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ,માઇક્રો વેવ લિંક
ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો
ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ,માઇક્રોવેવ ટ્યુબ
ਮੱਧ ਬੈਂਡ ਸੀਮਾ,મધ્ય બેન્ડ શ્રેણી
MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ),MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ)
ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ,મિલર ઇફેક્ટ કેપેસિટેન્સ
ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ,મિલર ઇન્ટિગ્રેટર
ਮਿਲਰ ਕਾਲ ਬੇਸ,મિલર કોલ બેઝ
ਮਿਲਰ ਥਿਊਰਮ,મિલર પ્રમેય
ਮਿਲੀਮੀਟਰ,મિલિમીટર
ਮਿਲੀ ਐਂਪੀਅਰ,મિલી એમ્પીયર
ਮਿਲੀ ਹੈਨਰੀ,મિલી હેનરી
ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ,મિલમેનનું પ્રમેય
ਛੋਟਾ ਕਰਨਾ,શોર્ટનિંગ
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,લઘુમતી વાહક
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ,લઘુમતી વાહક પ્રવાહ
ਮਿਨਟਰਮ,મિનિટર્મ
ਘਟਾਓ,બાદબાકી
ਐਮ.ਪੀ.ਐਸ.,M.P.S.
ਗਲਤ ਅਲਾਈਨਮੈਂਟ,ખોટી ગોઠવણી
ਖਾਤਮਾ,વિસર્જન
ਮਿਕਸਰ,મિક્સર
ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ),એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ)
ਯਾਦਾਸ਼ਤ,નેમોનિક
ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ,ફરતા ઇલેક્ટ્રોન
ਗਤੀਸ਼ੀਲਤਾ,ગતિશીલતા
ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ,મોડલ ડિફ્લેક્શન
ਮੋਡ,મોડ
ਮਾਡਲ,મોડેલ
ਮਾਡਮ,મોડેમ
ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ,અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ
ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ,મોડ્યુલર ડિઝાઇન
ਸੰਚਾਲਿਤ,મોડ્યુલેટેડ
ਮੋਡੂਲੇਸ਼ਨ,મોડ્યુલેશન
ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ,મોડ્યુલેશન ઊંડાઈ
ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,મોડ્યુલેશન ઇન્ડેક્સ
ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ,મોડ્યુલેશન ટકાવારી
ਮੋਡੀਊਲ,મોડ્યુલ
ਮਾਡਿਊਲਸ n ਗੁਣਕ,મોડ્યુલસ n ગુણક
ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ,કેલ્ક્યુલેટર મોડ્યુલસ
ਅਣੂ,પરમાણુ
ਭਾਵਨਾ,આવેગ
ਮਾਨੀਟਰ,મોનીટર
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ,મોનોક્રોમેટિક
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ,મોનોક્રોમેટિક ડિસ્પ્લે
ਮੋਨੋਲਿਥਿਕ (IC),મોનોલિથિક (IC)
ਸਿੰਗਲ ਪਲਸ,એક પલ્સ
ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર
ਇਕਸਾਰਤਾ,એકરૂપતા
ਮੂਰ ਦਾ ਕਾਨੂੰਨ,મૂરનો કાયદો
ਮੋਰਸ ਕੋਡ,મોર્સ કોડ
mosfet,મોસ્ફેટ
ਅਰਥਪੂਰਨ ਅੱਖਰ,સૌથી અર્થપૂર્ણ પાત્ર
ਮਦਰ ਬੋਰਡ,મધર બોર્ડ
ਮੋਟਰ,મોટર
ਮੋਟਰ ਕਾਰਵਾਈ,મોટર ક્રિયા
ਦੋਸ਼,આરોપણ
ਮਾਊਸ,ઉંદર
ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ,જંગમ કોઇલ લાઉડસ્પીકર
ਚੱਲ ਰਿਹਾ ਮੀਟਰ,ચાલતું મીટર
ਸੰਪੇਗ,સેમ્પેગ
ਐਮ.ਪੀ.ਯੂ,એમપીયુ
MSD (ਉੱਚਤਮ ਸਕੋਰ),MSD (સૌથી વધુ સ્કોર)
ਐਮਐਸ ਵਿੰਡੋਜ਼,એમએસ વિન્ડોઝ
ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ),M.T.B.F. (અંતર નિષ્ફળતા મધ્યક)
ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ,મલ્ટીકોલમ ક્લીસ્ટ્રોન
ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ,પોલિમર કનેક્ટર
ਮਲਟੀਮੀਡੀਆ,મલ્ટીમીડિયા
ਮਲਟੀਮੀਟਰ,મલ્ટિમીટર
ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ,બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર
ਮਲਟੀਟਰੇਸਿੰਗ,મલ્ટીટ્રેસિંગ
ਯੋਗਤਾ,યોગ્યતા
ਗੁਣਕ,ગુણક
ਬਹੁ ਸਰੋਤ,બહુવિધ સંસાધન
ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ,મલ્ટિપ્રોગ્રામિંગ
ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ,બહુવિધ શ્રેણી
ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ,બહુપદી એમ્પ્લીફાયર
ਮਲਟੀਫੰਕਸ਼ਨ,મલ્ટિફંક્શન
ਚੁੱਪ,ચૂપ
ਆਪਸੀ ਗੁਣ,પરસ્પર લાક્ષણિકતાઓ
ਆਪਸੀ ਚਾਲਕਤਾ,પરસ્પર વાહકતા
ਆਪਸੀ ਜੋੜੀ,પરસ્પર જોડાણ
ਆਪਸੀ ਪ੍ਰੇਰਣਾ,પરસ્પર પ્રેરણા
ਪਰਸਪਰਤਾ,પારસ્પરિકતા
ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ,માયલર પીસી. વાવવું
N- ਮਾਮਲਾ,એન-દ્રવ્ય
NAMPS,NAMPS
ਨੰਦ-ਨੰਦ ਸਰਕਟ,નંદ-નંદ સર્કિટ
"ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )","નેનો સેકન્ડ (- થી, )"
ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ,નેપિયરનો કાયદો
ਤੰਗ ਬੈਂਡ,સાંકડી બેન્ડ
ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ,સાંકડી બેન્ડ અવાજ
ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ,સાંકડી બેન્ડ પાર્ક અવાજ
ਮੂਲ ਦੁਭਾਸ਼ੀਏ,મૂળ દુભાષિયા
ਕੁਦਰਤੀ ਗਣਨਾ,કુદરતી ગણતરી
ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ,કુદરતી આવર્તન
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,કુદરતી લઘુગણક
ਨੇੜੇ ਕਾਲ,નજીકનો કોલ
ਕੰਬਣ ਦੇ ਨੇੜੇ,ધ્રુજારીની નજીક
"ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ","નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી"
ਮਨਾਹੀ,પ્રતિબંધ
ਮਨਾਹੀ ਨੋਟਿਸ,પ્રતિબંધ સૂચના
ਮਨਾਹੀ ਪ੍ਰਤੀਕ,પ્રતિબંધ પ્રતીક
ਨਕਾਰਾਤਮਕ ਗੇਟ,નકારાત્મક દરવાજો
ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ,નકારાત્મક અંતિમ દ્વાર
ਨਕਾਰਾਤਮਕ ਬੰਧਨ,નકારાત્મક બંધન
ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ,નકારાત્મક ઉતારવું
ਨਕਾਰਾਤਮਕ ਕੋਰ,નકારાત્મક કોર
ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,નકારાત્મક ઉત્સર્જક પાછળ
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼,નકારાત્મક પુનઃરોકાણ
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર
ਨਕਾਰਾਤਮਕ ਦਲੀਲ,નકારાત્મક દલીલ
ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ,નકારાત્મક અથવા દરવાજો
ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ,નકારાત્મક ધ્રુવીયતા
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,નકારાત્મક પ્રતિકાર
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ,નકારાત્મક પ્રતિકાર ઝોન
ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ,નકારાત્મક પુરવઠો
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ,નકારાત્મક તાપમાન
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ,નકારાત્મક તાપમાન ગુણાંક
ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ,નકારાત્મક ટ્રાન્સમિશન
ਨਕਾਰਾਤਮਕ ਰੁੱਖ,નકારાત્મક વૃક્ષ
ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ,નકારાત્મક ટનલ ડાયોડ
ਨਕਾਰਾਤਮਕ ਝੂਠ,નકારાત્મક ખોટા
ਨਕਾਰਾਤਮਕ ਸੱਚ,નકારાત્મક સત્ય
ਮਾਮੂਲੀ,નગણ્ય
nematic ਤਰਲ ਕ੍ਰਿਸਟਲ,નેમેટિક પ્રવાહી સ્ફટિક
ਨਕਾਰਾਤਮਕ ਮੋਡ,નકારાત્મક સ્થિતિ
ਨਿਓਨ ਲੈਂਪ,નિયોન દીવો
napper,નેપર
ਨੇਸਟਡ ਸ਼ਾਖਾ,નેસ્ટેડ શાખા
ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ,નેસ્ટેડ વર્ક ચિહ્ન
ਆਲ੍ਹਣਾ,માળો
ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ,સંપૂર્ણ અશુદ્ધતા સાંદ્રતા
ਸ਼ੁੱਧ ਸੂਚੀ,ચોખ્ખી યાદી
"ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ","નેટવર્ક, નેટવર્ક"
ਨੈੱਟਵਰਕ ਡਰਾਈਵ,નેટવર્ક ડ્રાઇવ
ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ,નેટવર્ક ઓપરેટર
ਨੈੱਟਵਰਕ ਮਾਡਲ,નેટવર્ક મોડેલ
ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,નેટવર્ક ઓપરેટિંગ સિસ્ટમ
ਨੈੱਟਵਰਕ ਸਰਵਰ,નેટવર્ક સર્વર
ਨੈੱਟਵਰਕ ਬਣਤਰ,નેટવર્ક માળખું
ਨੈੱਟਵਰਕ ਥਿਊਰੀ,નેટવર્ક સિદ્ધાંત
ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ,નેટવર્ક ટોપોલોજી
ਮੂਡੀ,મૂડી
ਨਿਰਪੱਖ ਲਾਈਨ,તટસ્થ રેખા
ਉਦਾਸ ਜ਼ੋਨ,હતાશ ઝોન
ਨਿਰਪੱਖਤਾ ਸਰਕਟ,તટસ્થતા સર્કિટ
ਨਿਰਪੱਖਕਰਨ,તટસ્થીકરણ
ਨਿਊਟ੍ਰੋਨ,ન્યુટ્રોન
ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU,નેક્સ્ટ જનરેશન CPU
ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ,નવી રેખા પાત્ર
ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ,ન્યુઝીલેન્ડ વાયરસ
ਅਗਲੇ ਪੜਾਅ,આગળનો તબક્કો
ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ,આગલા તબક્કાનું સમીકરણ
ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ,આગલા તબક્કાનું ટેબલ
ਨਿਬਲ,ચપટી વગાડવું
ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ,નિબલ મેમરી ચિપ
ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ,નિબલ મલ્ટિપ્લેક્સર
ਨਿਕੋਲਸ ਚਾਰਟ,નિકોલસ ચાર્ટ
ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ,રાત્રિ અસર
ਨੌ ਮਾਰਗ ਟੇਪ,નવ પાથ ટેપ
ਨੌ ਦਾ ਪੂਰਕ,નવના પૂરક
en moss,શેવાળ
en moss ਉਲਟਾ,en moss inverse
ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ,સામૂહિક પ્રક્રિયામાં
en moss ਬਣਤਰ,શેવાળ માળખું
ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ,મોસ ટ્રાન્ઝિસ્ટર
ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ,શૂન્ય લોડ વર્તમાન
ਕੱਟੀ ਹੋਈ ਕੇਬਲ,ક્રિમ્ડ કેબલ
nodular,નોડ્યુલર
"ਨੋਡ, ਨੋਡ","નોડ, નોડ"
ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ,નોડ ડિગ્રેડેશન
ਰੌਲਾ,અવાજ
ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ,અવાજ હિમપ્રપાત
ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,અવાજ બેન્ડ એક્સ્ટેંશન
ਰੌਲਾ ਫਟਣਾ,અવાજ વિસ્ફોટ
ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ,અવાજ રદ કરતો માઇક્રોફોન
ਸ਼ੋਰ ਗੁਣਕ,અવાજ ગુણક
ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,નોઈઝ રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર
ਰਾਵੰਕ,રાવણક
ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ,અવાજ અપ્રભાવિત
ਰੌਲਾ-ਰੱਪਾ,ઘોંઘાટીયા આવેગ
ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ,અવાજ મર્યાદિત કરનાર
ਸ਼ੋਰ ਮਾਰਜਿਨ,અવાજ માર્જિન
ਸ਼ੋਰ ਮਾਪ,અવાજ માપન
ਰੌਲਾ ਵੰਡ,અવાજ વિભાગ
ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ,અવાજ પરિમાણ
"ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ","અવાજ ઘટાડો, અવાજ ઘટાડો"
ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,અવાજ પ્રતિકાર
ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ,અવાજનું પ્રતિનિધિત્વ
ਸ਼ੋਰ ਸਪਾਈਕ,અવાજ સ્પાઇક
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,અવાજનું તાપમાન
