Odiya,Hindi
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
ଚୁମ୍ବକୀୟ ପଥ,चुंबकीय पथ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,चुंबकीय प्रकाशीय भंडारण
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ଚୁମ୍ବକୀୟ ବିକୃତି |,चुंबकीय विरुपण
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,चुंबकीय विरुपक टिकिया
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |","1.डाक पेटी, 2.मेल बाक्स"
ମେଲ୍ ମିଶ୍ରଣ |,मेल विलय
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,मेन फ्रेम
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"1. ମେମୋରୀ, 2. ମେମୋରୀ","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,मुख्य भंडारण
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","1.मेन स्विच, 2.मुख्य स्विच"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1.अनुरक्षण, 2.रखरखाव"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,अनुरक्षण पैनल
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,अनुरक्षण काल
ବଡ ବୃତ୍ତ |,वृहत् चक्र
କି ଉପକରଣ,मुख्य युक्ति
ମୁଖ୍ୟ ଚାବି |,मुख्य कुंजी
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,मुख्य अवस्था
ମୁଖ୍ୟ ଗଠନ,मुख्य संरचना
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,मुख्य कार्य
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक अवयव
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक गेट
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्य संक्रिया
ପରିଶୋଧ ଅବଧି,प्रतिपूर्ति काल
ଭୁଲ୍ ରୁଟିନ୍ |,कुसंक्रिया रुटीन
ପରିଚାଳନା ବିକାଶ,प्रबंधन विकास
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ପରିଚାଳନା ବିଜ୍ଞାନ |,प्रबंध विज्ञान
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,मैनचेस्टर कूटलेखन
ଗୁଣନ,बहुवलन
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,प्रकलित चर
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,प्रकलित सूचकन
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,मानव यंत्र अनुकार
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,हस्तचालित पता स्विच
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,मैनुअल विश्लेषण
ମାନୁଆଲ୍ କଲ୍ |,मैनुअल आह्वान
ମାନୁଆଲ ପ୍ରବେଶ,मैनुअल प्रविष्टि
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1.हस्त निवेश, 2. मैनुअल निवेश"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,हस्त प्रचालन
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,अनेकानेक संबंध
ମଲ୍ଟି-ଡିକୋଡର୍ |,बहु-एक-विकोडक
ମାନଚିତ୍ର ପଦ୍ଧତି,प्रतिचित्र विधि
ମ୍ୟାପିଂ,प्रतिचित्रण
ମାର୍ଜିନ୍,उपांत
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,उपांतीय त्रुटि
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,उपांतीय जाँच
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,उपांतीय परीक्षण
ପ୍ରତୀକ ଚିହ୍ନଟ,चिन्ह संसूचन
ସାଇନ୍ ପ reading ିବା |,चिन्ह पठन
ପ୍ରତୀକ ସ୍କାନିଂ |,चिन्ह क्रमवीक्षण
ଚିହ୍ନ ଚିହ୍ନ,चिन्ह बोध
ମାର୍କର,चिन्हक
ମାର୍କିଂ,चिन्हन
ମାର୍କର ତରଙ୍ଗ |,चिन्हक तरंग
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,मार्कोव श्रृंखला
ମାର୍କୋଭ ଉତ୍ସ |,मार्कोव स्रोत
ମାର୍କଅପ୍ ଭାଷା |,मार्क-अप भाषा
maser,मेसर
maser,मेसर
"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,मास्क प्रोग्राम्य युक्ति
କଭର୍ ରେଜିଷ୍ଟର |,आवरण रजिस्टर
"1. କଭର୍ ROM, 2. କଭର୍ ROM |","1.आवृत रॉम, 2.आवृत आर ओ एम"
ଆବରଣ |,आच्छादन
ବୃହତ ତଥ୍ୟ,विपुल आँकड़ए
"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |","1.विपुल स्मृति, 2.विपुल मेमोरी"
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,विपुलत: समांतर
ମୁଖିଆ,प्रधान
ମାଷ୍ଟର କାର୍ଡ |,मास्टर कार्ड
"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
ମୁଖ୍ୟ କୋନସୋଲ,प्रधान कन्सोल
ମୂଖ୍ୟ ତଥ୍ୟ |,प्रधान आँकड़आ
ମୂଖ୍ୟ ଚିତ୍ର,प्रधान आरेख
ମାଷ୍ଟର ଫାଇଲ୍ |,प्रधान संचिका
ମୁଖ୍ୟ ଗୋଷ୍ଠୀ,प्रधान समूह
ମାଷ୍ଟର କି,मास्टर कुंजी
ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |,प्रधान लाइब्रेरी टेप
ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |,प्रधान प्रक्रमक
ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |,प्रधान प्रोग्राम
ମୁଖ୍ୟ କେନ୍ଦ୍ର,प्रधान केंद्र
"1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |","1.प्रधान टेप, 2.मास्टर टेप"
"1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |,प्रधान अधीन युक्ति
ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |,प्रधान अधीन तंत्र
"1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |","1.मेल, 2.मिलान, 3.मिलना"
ମ୍ୟାଚ୍,मिलान
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,गणितीय प्रोग्रामन
ଗାଣିତିକ ଅନୁକରଣ,गणितीय अनुकार
"1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ","1.मैट्रिक्स, 2.आव्यूह"
"1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,मैट्रिक्स स्विच
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,आव्यूह सारणी
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,मैक्सी कंप्यूटर
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,मैक्सी कंप्यूटर
ଶିଖର ଉପାଦାନ |,उच्चिष्ट अवयव
ଯୋଗପ୍ୟାଡ୍,योगपद
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,मैक्सवेल डैमन
"1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍","1.मध्यमान, 2.माध्य"
ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |,माध्य सुधार काल
ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |,अंतर्विफलता माध्य काल
ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
ବିଫଳତାର ସମୟ |,विफलता का माध्य काल
ମରାମତି ଅର୍ଥ ସମୟ |,मरम्मत माध्य काल
ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR),सुधार माध्यकाल (एम टी टी आर)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),मध्यम स्केल एकीकरण (एम एस आई)
ମଧ୍ୟମ ଏକୀକରଣ (MSI),मध्यम समाकलन (एम एस आई)
ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |,माध्य पद भंडारण युक्ति
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
ଉପାଦାନ ବସ୍ତୁ,अवयव वस्तु
ଉପାଦାନ ରେକର୍ଡ |,अवयव अभिलेख
"1. ସ୍ମୃତି, 2. ସ୍ମୃତି","1.स्मृति, 2.मेमोरी"
"1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |","1.स्मृति कोष, 2.मेमोरी बैंक"
"1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍","1.स्मृति बस, 2. मेमोरी बस"
ମେମୋରୀ କାର୍ଡ,स्मृति कार्ड
ମେମୋରୀ ସେଲ୍,स्मृति कोष्ठिका
ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ,स्मृति संहनन
"1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |","1.स्मृति कोर, 2.मेमोरी कोर"
ସ୍ମୃତି ଚକ୍ର,स्मृति चक्र
"1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1. ସ୍ମୃତି ଡମ୍ପ, 2. ସ୍ମୃତି ଡମ୍ପ |","1.स्मृति निपात, 2.मेमोरी डंप"
"1. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ, 2. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ |","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1. ମେମୋରୀ ହାଇରାର୍କି, 2. ମେମୋରୀ ହାଇରାର୍କି |","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,स्मृति अनुदेश
"1. ସ୍ମୃତି ପରିଚାଳନା, 2. ସ୍ମୃତି ପରିଚାଳନା","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
"1. ସ୍ମୃତି ମାନଚିତ୍ର, 2. ସ୍ମୃତି ମାନଚିତ୍ର","1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
"1. ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଥିବା ଆଉଟପୁଟ୍, 2. ଇନପୁଟ୍, 3. ମେମୋରୀ ମ୍ୟାପ୍ I / O |","1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
"1. ସ୍ମୃତି ମଡେଲ୍, 2. ସ୍ମୃତି ମଡେଲ୍, 3. ସ୍ମୃତି ମଡେଲ୍ |","1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
"1. ମେମୋରୀ ମଡ୍ୟୁଲ୍, 2. ମେମୋରୀ ମଡ୍ୟୁଲ୍ |","1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
"1. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |","1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
ସ୍ମୃତି ଶକ୍ତି,स्मृति शक्ति
ସ୍ମୃତି ସୁରକ୍ଷା,स्मृति संरक्षण
"1. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ, 2. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ |","1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
"1. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍ |","1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
"1. ସ୍ମୃତି ୟୁନିଟ୍, 2. ସ୍ମୃତି ୟୁନିଟ୍ |","1.स्मृति इकाई, 2.मेमोरी इकाई"
ମେନୁ,मेनू
ମେନୁ ବାର୍ |,मेनू बार
ମେନୁ ଚାଳିତ |,मेनू चालित
ମେନୁ ଚୟନ,मेनू चयन
ମୁଖ୍ୟ ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,मेन-चालित प्रोग्राम
"1. ଅନ୍ତର୍ନିହିତ, 2. ମିଶ୍ରିତ |","1.अंतरनिहित, 2.विलय"
ମିଶ୍ରଣ ବିନିମୟ ସର୍ଟିଂ,विलय विनिमय छंटाई
"1. ମିଶ୍ରଣ ସର୍ଟ କରିବା, 2 କାଟାଲଗ୍ ଚୟନ |","1.छंटाई संविलय, 2. प्रसूची वरण"
"1. ମିଶ୍ରଣ, 2. ମିଶ୍ରଣ","1.विलय, 2.संविलय"
ଲାଟାଇସ୍ ନେଟୱାର୍କ |,जालाक्षि जालक्रम
ମେସେଜିଂ,संदेशन
ବାର୍ତ୍ତା |,संदेश
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,संदेश अभिप्रमाणन
ବାର୍ତ୍ତା କକ୍ଷ,संदेश कोष्ठ
ବାର୍ତ୍ତା ସର୍କିଟ |,संदेश परिपथ
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,संदेश आरूप
ବାର୍ତ୍ତା ହେଡର୍ |,संदेश प्रवेशिका
ବାର୍ତ୍ତା ମୋଡ୍,संदेश विधा
ମେସେଜିଂ,संदेश प्रेषण
"1. ମେସେଜ୍ ସର୍ଟିଂ, 2. ମେସେଜ୍ ସର୍ଟିଂ |","1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
ବାର୍ତ୍ତା ରେଖା |,संदेश पंक्ति
ମେସେଜ୍ ସୁଇଚ୍ |,संदेश स्विच
ବାର୍ତ୍ତା ପାଠ,संदेश पाठ
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,संदेश अंतरण अभिकर्मक
ସୁପର ଆସେମ୍ବଲର୍ |,अधि कोडांतरक
ମେଟାକ୍ଲାସ୍ |,मेटावर्ग
"1. ଅଧିକ ସଂକଳନ, 2. ଅଧିକ ବ୍ୟାଖ୍ୟା","1.अधि संकलन, 2.अधि अनुभाषण"
"1. ଅଧିକ ଅନୁବାଦକ, 2. ଅଧିକ ସଙ୍କଳନକାରୀ |","1.अधि अनुभाषक, 2.अधि संकलक"
ଉପଭାଷା,अधिभाषा
"1. ମେଟା ନେଟୱାର୍କ, 2. ମେଟା ନେଟୱାର୍କ |","1.मेटा जालक्रम, 2.मेटा नेटवर्क"
ଏକଛତ୍ରବାଦୀ ଶାସନ,अधितंत्र
ପ୍ରକ୍ରିୟା,विधि
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
ମାଇକ୍ରୋ |,सूक्ष्म
"1. ମାଇକ୍ରୋ କୋଡ୍, 2. ମାଇକ୍ରୋକ୍ଡ୍ |","1.सूक्ष्म कूट, 2.सूक्ष्म कोड"
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,सूक्ष्म कंप्यूटर
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,माइक्रो नियंत्रक
ମାଇକ୍ରୋ ଚକ୍ର |,माइक्रो चक्र
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ମେକାନିଜିମ୍ (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,माइक्रो इलेक्ट्रॉनिकी
ମାଇକ୍ରୋ ମିନିଟ୍ରାଇଜେସନ୍ |,माइक्रो लघुरुपण
ମାଇକ୍ରୋ କ୍ରମ |,सूक्ष्म क्रम
"1. ମାଇକ୍ରୋ, 2. ମେନ୍ଫ୍ରେମ୍ ଲିଙ୍କ୍ |","1.माइक्रो, 2.मेनफ्रेम लिंक"
ମାଇକ୍ରୋ ଚିପ୍ |,माइक्रो चिप
ମାଇକ୍ରୋ କୋବୋଲ୍ |,माइक्रो कोबोल
ମାଇକ୍ରୋ କୋଡ୍,सूक्ष्म कोड
"1. ମାଇକ୍ରୋଫାଇଲ୍, 2. ମାଇକ୍ରୋଫିସ୍, 3. ମାଇକ୍ରୋଫାଇଲ୍ |","1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
ମାଇକ୍ରୋ ଫ୍ଲପି |,माइक्रो फ्लापी
ମାଇକ୍ରୋଫର୍ମ ପଠନ ଉପକରଣ |,माइक्रोफॉर्म पठन यंत्र
ମାଇକ୍ରୋ ଫ୍ରେମ୍ |,माइक्रो फ्रेम
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,माइक्रोग्राफिक्स
ମାଇକ୍ରୋଫୋନ୍ |,माइक्रोफोन
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,माइक्रोफोटोग्राफ
"1. ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍, 2. ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |","1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,माइक्रोप्रोसेसर
ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |,माइक्रोप्रोसेसर चिप
ମାଇକ୍ରୋପ୍ରୋସେସର ଅନୁବାଦକ |,माइक्रोप्रोसेसर अनुभाषक
ମାଇକ୍ରୋ ପ୍ରୋସେସର୍ ୟୁନିଟ୍ (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
"1. ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍, 2. ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |","1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
ମାଇକ୍ରୋ କ୍ରମ |,माइक्रो अनुक्रम
ମାଇକ୍ରୋସଫ୍ଟ |,माइक्रोसॉफ्ट
ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋଜ୍ |,माइक्रोसाफ्ट विंडोज
ମାଇକ୍ରୋ ତରଙ୍ଗ |,सूक्ष्म तरंग
ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |,सूक्ष्म तरंग कड़ई
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ |,सूक्ष्म तरंग संचरण
ମଧ୍ୟମ ପରିଚାଳନା,मध्य प्रबंधन
"1. ମିଡଲୱେର୍, 2 ମଧ୍ୟମ ପାତ୍ର","1.मध्यवेयर, 2. मिडल वेयर"
ମିଡି କମ୍ପ୍ୟୁଟର |,मिडी कंप्यूटर
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,मध्य बिंदु
ମଧ୍ୟମ,मध्यपद
ସ୍ଥାନାନ୍ତରଣ ମାର୍ଗ,प्रवासन पथ
ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
ମିନି କମ୍ପ୍ୟୁଟର |,लघु कंप्यूटर
ଛୋଟ ଡିସ୍କେଟ୍ |,लघु डिस्केट
"1. କ୍ଷୁଦ୍ର କୋଲନ୍, 2. କ୍ଷୁଦ୍ର ଆଶ୍ଟ୍ |","1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |,अल्पिष्ट गुणनफल
ଅଳ୍ପ ଗଛ |,अल्पिष्ट वृक्ष
"1. ମିନିମାକ୍ସ ଆଲଗୋରିଦମ, 2. ଆଲଗୋରିଦମ |","1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
କ୍ଷୁଦ୍ରକରଣ ପ୍ରକ୍ରିୟା |,अल्पमहिष्ठ प्रक्रिया
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |,निम्नतम लागत विस्तारिक वृक्ष
"1. ଲାଟେନ୍ସି ଏନକୋଡିଂ, 2. ଲୋଟେନ୍ସି କୋଡିଂ |","1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
କ୍ଷୁଦ୍ର ଉପକରଣ,लघु युक्ति
"1. ଗୁଣନ, 2. ଗୁଣନ, 3. ଗୁଣନ ଶବ୍ଦ |","1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
କ୍ରେଡିଟ୍ କାର୍ଡ଼,ऋण पताका
କ୍ରେଡିଟ୍ କାର୍ଡ଼,ऋण पताका
କ୍ରେଡିଟ୍ କ୍ଷେତ୍ର,ऋण क्षेत्र
ପ୍ରତିବିମ୍ବିତ ଡିସ୍କ |,दिस्क्प्रतिबिंबित डिस्क
"1. ଦର୍ପଣ ସ୍ପଟ୍, 2. ଫଟୋଗ୍ରାଫି, 3. ଦର୍ପଣ କପି |","1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति"
ମିଶ୍ରିତ ରେଡିକ୍ସ ନୋଟେସନ୍ |,मिश्रित मूलांक अंकन
ମିକ୍ସର୍,मिश्रक
ମେନେମୋନିକ୍ |,स्मरक
ସ୍ମୃତି ଠିକଣା,स्मरक पता
ସ୍ମରଣୀୟ,स्मरणोकारी
"1. ମୋବାଇଲ୍, 2. ଚଳନଶୀଳ |","1.मोबाइल, 2.चल"
"1. ମୋବାଇଲ୍ ଗଣନା, 2. ମୋବାଇଲ୍ ଗଣନା |","1.मोबाइल कंप्यूटन, 2.चल अभिकलन"
"1.ମୋଡେଲ୍, 2.ମୋଡେଲ୍","1.मॉडल, 2.निदर्श"
ମୋଡଲେସ୍ ଏଡିଟର୍ |,विधारहित संपादक
"1. ମଡେଲିଂ, 2. ମଡେଲିଂ","1.निदर्शन, 2.मॉडलन"
ମୋଡେମ୍,मॉडेम
"1. ସରଳ ଅର୍ଥ, 2. ଅସ୍ୱାଭାବିକ, 3. ମିନ୍","1.साधारण माध्य, 2.सामान्य, 3.मध्यम"
ଭିମାନନ୍ଦ,विमंदन
ମୋଡରେଟର୍,विमंदक
ପରିବର୍ତ୍ତିତ ନିର୍ଦ୍ଦେଶ,आपरिवर्तित अनुदेश
ପରିବର୍ତ୍ତନକାରୀ,आपरिवर्तक
ପରିବର୍ତ୍ତକ ବିଟ୍,आपरिवर्तक बिट
ପରିବର୍ତ୍ତନ,आपरिवर्तन
ମଡ୍ୟୁଲାର୍,मॉड्यूलर
"1. ଇଣ୍ଟିଗ୍ରେଟି, 2. ମଡ୍ୟୁଲେରିଟି |","1.अनुखंडीयता, 2.प्रतिरूपकता"
ମଡ୍ୟୁଲେସନ୍,माड्यूलन
ମଡ୍ୟୁଲ୍,माड्यूल
ମଡ୍ୟୁଲାର୍ ଗଠନ,अनुखंडीय संरचना
ମନିଟର,मॉनिटर
"1. ମନିଟର ପ୍ରୋଗ୍ରାମ୍, 2. ମନିଟର ପ୍ରୋଗ୍ରାମ୍ |","1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश"
ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |,एकवर्णी प्रदर्श
ମୋନୋଲିଥିକ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |,अखंड एकीकृत परिपथ
ମୋନୋଲିଥିକ୍ ଟେକ୍ନୋଲୋଜି |,एकाश्म प्रौद्योगिकी
ଏକକ ସ୍ପେସ୍ ଫଣ୍ଟ |,एकल स्थल फॉन्ट
ଏକ ସ୍ଥିତିଗତ,एक स्थितिक
ଏକମାତ୍ର,एकदिष्टता
