Punjabi,Kannada
ਮੁੱਖ ਪੋਰਟ,ಮುಖ್ಯ ಬಂದರು
ਮੇਕਅਪ ਏਅਰ,ಮೇಕಪ್ ಗಾಳಿ
ਮਾਨਸਾਰਡ,ಮನ್ಸಾರ್ಡ್
ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ,ಮಾರ್ಷಲಿಂಗ್ ಯಾರ್ಡ್
ਚਿਣਾਈ,ಕಲ್ಲುಗಾರಿಕೆ
ਪਰਿਪੱਕ ਤਾਪਮਾਨ,ಪಕ್ವವಾಗುತ್ತಿರುವ ತಾಪಮಾನ
ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ,ಮೆಜ್ಜನೈನ್ ಮಹಡಿ
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ
ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ,ಯಾಂತ್ರಿಕ ವಾತಾಯನ
ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ,ಸೂಕ್ಷ್ಮ ರಚನೆ
ਮਿਲਿ ਬਰਾਬਰ,ಮಿಲಿ ಸಮಾನ
ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ,ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿ ಸಮಾನ
ਖਣਿਜ,ಖನಿಜ
ਖਣਿਜ ਮਿੱਟੀ,ಖನಿಜ ಮಣ್ಣು
ਮਾਮੂਲੀ ਪੋਰਟ,ಚಿಕ್ಕ ಬಂದರು
Mitred ਬੰਦ,ಮಿಟ್ರೆಡ್ ಮುಚ್ಚುವಿಕೆ
ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ,ಮೊಬೈಲ್ ಮಣ್ಣಿನ ಕೊಲೊಯ್ಡ್
ਨਮੀ ਸਮੱਗਰੀ,ತೇವಾಂಶ
ਨਮੀ ਗਰੇਡੀਐਂਟ,ತೇವಾಂಶ ಗ್ರೇಡಿಯಂಟ್
ਮੋਨੋਲਿਥ,ಏಕಶಿಲೆ
ਮੋਨੋਰੇਲ,ಮೊನೊರೈಲ್
ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ,ರಾಷ್ಟ್ರೀಯ ಬಂದರು ಮಂಡಳಿ
ਕੁਦਰਤੀ ਬਿਸਤਰਾ,ನೈಸರ್ಗಿಕ ಹಾಸಿಗೆ
ਕੁਦਰਤੀ ਮੁਕੰਮਲ,ನೈಸರ್ಗಿಕ ಮುಕ್ತಾಯ
ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ,ನೈಸರ್ಗಿಕ ಬಂದರು
ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ,ನೈಸರ್ಗಿಕ ವಾತಾಯನ
ਨੇਵਲ ਬੰਦਰਗਾਹ,ನೌಕಾ ಬಂದರು
ਨਿਊਟਨ,ನ್ಯೂಟನ್
ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ,ಏಕರೂಪವಲ್ಲದ ಹರಿವು
ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ,ನೀರಿನ ದರವನ್ನು ಆಕ್ರಮಿಸುತ್ತದೆ
ਤੇਲ ਰੰਗਤ,ಎಣ್ಣೆ ಬಣ್ಣ
ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ,ತೈಲ ಬಾವಿ ಸಿಮೆಂಟ್
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,ಚಾನಲ್ ಹರಿವನ್ನು ತೆರೆಯಿರಿ
ਸਰਵੋਤਮ ਨਮੀ,ಆಪ್ಟಿಮಮ್ ಆರ್ದ್ರತೆ
ਜੈਵਿਕ ਮਿੱਟੀ,ಸಾವಯವ ಮಣ್ಣು
ਸਥਿਤੀ,ದೃಷ್ಟಿಕೋನ
ਆਰਥੋਗੋਨਲ,ಆರ್ಥೋಗೋನಲ್
ਓਰਟਸਟਾਈਨ,ಒರ್ಟ್ಸ್ಟೈನ್
ਬਾਹਰੀ ਸੰਕੇਤ,ಬಾಹ್ಯ ಸಂಕೇತ
ਆਕਸੀਕਰਨ,ಆಕ್ಸಿಡೀಕರಣ
ਪੈਂਟਰੀ,ಪ್ಯಾಂಟ್ರಿ
ਪੈਰਾਪੇਟ,ಪ್ಯಾರಪೆಟ್
ਪੈਰਾਪੇਟ ਕੰਧ,ಪ್ಯಾರಪೆಟ್ ಗೋಡೆ
ਮਾਪੇ ਸਮੱਗਰੀ,ಮೂಲ ವಸ್ತು
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,ಬೆಣಚುಕಲ್ಲು ಎರಕಹೊಯ್ದ ಪ್ಲಾಸ್ಟರ್
ਪੈਡਲਫਰ,ಪೆಡಲ್ಫರ್
ਪੈਡੋਕਲ,ಪೆಡೋಕಲ್
ਪੀਡੋਜਨੇਸਿਸ,ಪೆಡೋಜೆನೆಸಿಸ್
ਪੈਡੌਲੋਜੀ,ಪೆಡೋಲಜಿ
ਪੀਡੋਸਫੀਅਰ,ಪೀಡೋಸ್ಪಿಯರ್
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,ಪೆನೆಟ್ರೋಮೀಟರ್
ਪੈਂਟ ਛੱਤ,ಪೆಂಟ್ ಛಾವಣಿ
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,ಪೆಪ್ಟೈಸಿಂಗ್ ಏಜೆಂಟ್
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,ವಿಶ್ಲೇಷಣೆಯ ಅವಧಿ
ਪਰਪੇਂਡ,ಪರ್ಪೆಂಡ್
ਸ਼ੋਸ਼ਣ,ಪರ್ಸರ್ಪ್ಶನ್
ਪੀਅਰ,ಪಿಯರ್
ਪਿਲਾਸਟਰ,ಪಿಲಾಸ್ಟರ್
ਪਿੱਚ,ಪಿಚ್
ਟੋਏ ਵਾਲੀ ਛੱਤ,ಪಿಚ್ ಛಾವಣಿ
ਸਾਦਾ ਕੰਕਰੀਟ,ಸರಳ ಕಾಂಕ್ರೀಟ್
ਪਲੇਨ ਕੋਣ,ಪ್ಲೇನ್ ಕೋನ
ਸਾਦਾ ਵਿਹੜਾ,ಬಯಲು ಅಂಗಳ
ਪਲੈਨਸੋਲ,ಪ್ಲಾನ್ಸೋಲ್
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,ಪ್ಲಾಸ್ಟಿಕ್ ಸ್ಥಿರತೆ
ਪਲਾਸਟਿਕਤਾ,ಪ್ಲಾಸ್ಟಿಟಿ
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,ಪ್ಲಾಸ್ಟಿಟಿ ಸೂಚ್ಯಂಕ
ਪਲਾਸਟਿਕ ਸੀਮਾ,ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಮಿತಿ
ਪਲਾਸਟਿਕ ਸੀਮਾ,ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಶ್ರೇಣಿ
ਪਲੇਟੀ ਬਣਤਰ,ಪ್ಲಾಟಿ ರಚನೆ
ਪਲਿੰਥ,ಸ್ತಂಭ
ਹਲ ਮਿੱਟੀ,ನೇಗಿಲು ಮಣ್ಣು
Plum ਪੱਥਰ,ಪ್ಲಮ್ ಕಲ್ಲು
ਪੋਡਜ਼ੋਲ,ಪೊಡ್ಜೋಲ್
ਇਸ਼ਾਰਾ,ಸೂಚಿಸುತ್ತಿದೆ
ਬਹੁਭੁਜ ਕੰਧ,ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ
ਪੋਰ ਸਪੇਸ,ರಂಧ್ರದ ಜಾಗ
ਪੋਰਟ,ಬಂದರು
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,ಧನಾತ್ಮಕ ವಾತಾಯನ
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು
ਸ਼ੁੱਧਤਾ,ನಿಖರತೆ
ਪ੍ਰਾਇਮਰੀ ਕਣ,ಪ್ರಾಥಮಿಕ ಕಣ
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ
ਲਾਭਕਾਰੀ ਕੰਮ,ಉತ್ಪಾದಕ ಕೆಲಸ
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,ಯೋಜನೆಯ ಸಮರ್ಥನೆ
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್
ਛੱਪੜ,ಕೊಚ್ಚೆಗುಂಡಿ
ਪੁੱਗਿੰਗ,ಪಗ್ಗಿಂಗ್
ਪਿਊਮਿਸ,ಪ್ಯೂಮಿಸ್
ਪੰਚ,ಪಂಚೆಯಾನ್
ਕਠਪੁਤਲੀ,ಬೊಂಬೆ
ਪੁਟਲੌਗ,ಪುಟ್ಲಾಗ್
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
ਮਾਤਰਾ ਸਰਵੇਖਣ,ಪ್ರಮಾಣ ಸರ್ವೇಯರ್
ਖੱਡ ਦਾ ਰਸ,ಕ್ವಾರಿ ಸಾಪ್
ਕਵੇ,ಕ್ವೇ
ਰਾਣੀ ਬੰਦ,ರಾಣಿ ಮುಚ್ಚುವಿಕೆ
ਕੋਇਨ,ಕ್ವೊಯಿನ್
ਬੇੜਾ ਬੁਨਿਆਦ,ರಾಫ್ಟ್ ಅಡಿಪಾಯ
ਰੇਕਰ,ರೇಕರ್
ਰੈਕਿੰਗ,ರೇಕಿಂಗ್
ਰੈਕਿੰਗ ਬਾਂਡ,ರಾಕಿಂಗ್ ಬಾಂಡ್
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,ಮಿನುಗುವ ರೇಕಿಂಗ್
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ
ਲਾਲ ਧਰਤੀ,ಕೆಂಪು ಭೂಮಿ
ਲਾਲ ਦੋਮਟ,ಕೆಂಪು ಲೋಮ್
ਰੈਗੂਲੇਟਰ,ನಿಯಂತ್ರಕ
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,ಮರುಪಾವತಿ ಒಪ್ಪಂದ
ਬਕਾਇਆ ਸੰਕੁਚਨ,ಉಳಿದ ಕುಗ್ಗುವಿಕೆ
ਬਕਾਇਆ ਮਿੱਟੀ,ಉಳಿಕೆ ಮಣ್ಣು
ਪ੍ਰਗਟ,ಬಹಿರಂಗಪಡಿಸಿ
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,ರಿವೀಲ್ ಟೈ
ਰਿਜ,ರಿಡ್ಜ್
ਰਿਜ ਕੈਪਿੰਗ,ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್
ਨਦੀ,ನದಿ
ਸੜਕ ਦੀ ਸਥਿਤੀ,ರೋಡ್ ಸ್ಟೇಡ್
ਮੋਟਾ ਪਲਾਸਟਰ,ಒರಟು ಪ್ಲಾಸ್ಟರ್
ਮਲਬਾ,ಅವಶೇಷಗಳು
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
ਮਲਬੇ ਦੀ ਕੰਧ,ಅವಶೇಷಗಳ ಗೋಡೆ
ਚੱਲ ਰਿਹਾ ਮਾਪ,ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
ਲੂਣ ਗਲੇਜ਼,ಉಪ್ಪು ಮೆರುಗು
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,ಮಾದರಿ ಅಳತೆ
ਨਮੂਨਾ ਵੰਡ,ಮಾದರಿ ವಿತರಣೆ
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,ಮಾದರಿ ದೋಷ
ਰੇਤ,ಮರಳು
ਰੇਤ ਮੁਕੰਮਲ,ಮರಳು ಮುಕ್ತಾಯ
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್
ਸੈਂਡਿੰਗ,ಮರಳುಗಾರಿಕೆ
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,ಶುದ್ಧತ್ವ ಸಾರ
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು
ਸਾਸਰ ਗੁੰਬਦ,ಸಾಸರ್ ಗುಮ್ಮಟ
ਸਕੈਫੋਲਡ,ಸ್ಕ್ಯಾಫೋಲ್ಡ್
ਸ਼ਿਸਟ,ಸ್ಕಿಸ್ಟ್
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,ಸಮುದ್ರ ಬಂದರು
ਗੁਪਤ ਗਟਰ,ರಹಸ್ಯ ಗಟಾರ
ਦੂਜਾ,ಎರಡನೇ
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,ಅರೆ ಕೃತಕ ಬಂದರು
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್
ਬਜ਼ੁਰਗ,ವಯಸ್ಸಾದ
ਸ਼ੈਲ,ಶೇಲ್
ਸ਼ੀਟ ਦੇ ਢੇਰ,ಹಾಳೆಯ ರಾಶಿ
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,ಕುಗ್ಗುವಿಕೆ ಮಿತಿ
ਸ਼ਟਰਿੰਗ,ಶಟರಿಂಗ್
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು
ਸੀਰੋਜ਼ਮ,ಸಿರೋಜೆಮ್
ਸਿਲ,ಸಿಲ್
ਗਾਦ,ಹೂಳು
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,ಏಕ ಮಾಂಸದ ರಕ್ತ
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,ಏಕ ಹರಳಿನ ರಚನೆ
ਪਿੰਜਰ ਮਿੱਟੀ,ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು
ਸਕਰਟਿੰਗ,ಸ್ಕರ್ಟಿಂಗ್
ਸਲੀਪਰ ਕੰਧ,ಸ್ಲೀಪರ್ ಗೋಡೆ
ਸਾਈਡ ਗਟਰ,ಸೈಡ್ ಗಟರ್
ਸਲਾਈਡ ਨਿਯਮ,ಸ್ಲೈಡ್ ನಿಯಮ
ਸਲਿਪ ਡੌਕ,ಸ್ಲಿಪ್ ಡಾಕ್
Smoniza,ಸ್ಮೋನಿಜಾ
ਭਿੱਜਣਾ,ನೆನೆಯುವುದು
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,ಮಣ್ಣಿನ ಸಂಘ
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,ಮಣ್ಣಿನ ವರ್ಗ
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,ಮಣ್ಣಿನ ಸ್ಥಿರತೆ
ਮਿੱਟੀ ਪਰਿਵਾਰ,ಮಣ್ಣಿನ ಕುಟುಂಬ
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ
ਮਿੱਟੀ ਦੀ ਨਮੀ,ಮಣ್ಣಿನ ತೇವಾಂಶ
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ
ਮਿੱਟੀ ਦਾ ਕਣ,ಮಣ್ಣಿನ ಕಣ
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,ಮಣ್ಣಿನ ಹಂತ
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ
ਮਿੱਟੀ ਦੀ ਲੜੀ,ಮಣ್ಣಿನ ಸರಣಿ
ਮਿੱਟੀ ਦਾ ਹੱਲ,ಮಣ್ಣಿನ ಪರಿಹಾರ
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,ಮಣ್ಣಿನ ರಚನೆ
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,ಮಣ್ಣಿನ ರಚನೆ
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,ಮಣ್ಣಿನ ಪ್ರಕಾರ
ਸੋਲਮ,ಸೋಲಮ್
ਸੋਰਪਸ਼ਨ,ಸೋರ್ಪ್ಶನ್
ਸਪੱਲਸ,ಸ್ಪ್ಯಾಲ್ಸ್
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
ਸਥਿਰ ਵਹਾਅ,ಸ್ಥಿರ ಹರಿವು
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ
ਚਿਪਕਣਾ,ಜಿಗುಟುತನ
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು
ਪੱਥਰ,ಕಲ್ಲು
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್
ਤੂੜੀ ਬੋਰਡ,ಒಣಹುಲ್ಲಿನ ಹಲಗೆ
ਸਟ੍ਰੀਮ,ಸ್ಟ್ರೀಮ್
ਤਣਾਅ,ಒತ್ತಡ
ਸਟ੍ਰੈਚਰ,ಸ್ಟ್ರೆಚರ್
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್
ਸਟਰੈਚਰ ਕੋਰਸ,ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್
ਸਤਰ,ಸ್ಟ್ರಿಂಗ್
ਸਤਰ ਕੋਰਸ,ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್
ਬਣਤਰ ਕਾਰਕ,ರಚನಾತ್ಮಕ ಅಂಶ
ਬਣਤਰ ਸੂਚਕਾਂਕ,ರಚನೆ ಸೂಚ್ಯಂಕ
ਸਟੁਕੋ,ಗಾರೆ
ਸਟੱਡ,ಸ್ಟಡ್
ਸਟਾਈਲੋਬੇਟ,ಸ್ಟೈಲೋಬೇಟ್
ਉਪ ਮਿੱਟੀ,ಉಪ ಮಣ್ಣು
ਉਪ ਬਣਤਰ,ಉಪ ರಚನೆ
ਸਮੀਕਰਨ ਵਕਰ,ಸಂಕಲನ ಕರ್ವ್
ਸੂਰਜ ਮੀਕਾ,ಸೂರ್ಯ ಮೈಕಾ
ਸੁਪਰ ਬਣਤਰ,ಸೂಪರ್ ರಚನೆ
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,ಸರ್ವೇಯರ್
S-ਮੁੱਲ,ಎಸ್-ಮೌಲ್ಯ
ਸਵੈਗ,ತೋರಣ
ਹੰਸ ਦੀ ਗਰਦਨ,ಸ್ವಾನ್ ಕುತ್ತಿಗೆ
ਤੰਬੂ,ಗುಡಾರ
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
ਟੈਂਕਿੰਗ,ಟ್ಯಾಂಕಿಂಗ್
ਟੈਂਪੀਏਟੋ,ಟೆಂಪಿಯೆಟ್ಟೊ
ਟੈਂਪਰਿੰਗ,ಟೆಂಪರಿಂಗ್
ਟੈਂਪਲੇਟ,ಟೆಂಪ್ಲೇಟ್
ਟੈਂਪਲੇਟ,ಟೆಂಪ್ಲೇಟ್
ਟੇਪੀਡੇਰਿਅਮ,ಟೆಪಿಡೇರಿಯಮ್
ਟੈਰਾਕੋਟਾ,ಟೆರಾಕೋಟಾ
ਟੈਰਾ ਰੋਜ਼ਾ,ಟೆರ್ರಾ ರೋಸಾ
ਟੈਰਾਜ਼ੋ,ಟೆರಾಝೋ
ਟੈਟਰਾ ਸ਼ੈਲੀ,ಟೆಟ್ರಾ ಶೈಲಿ
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ
ਗਲਾ,ಗಂಟಲು
ਪੱਥਰ ਦੁਆਰਾ,ಕಲ್ಲಿನ ಮೂಲಕ
ਟਾਈਡਲ ਬੇਸਿਨ,ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ
ਟਾਈ ਪੱਟੀ,ಟೈ ಬಾರ್
ਟਾਈ ਬੀਮ,ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ
ਟਾਈ ਰਾਡ,ಕಟ್ಟಿದ ಸಲಾಕೆ
ਤਿਰਸ,ಟಿರ್ಸ್
ਸਹਿਣਸ਼ੀਲਤਾ,ಸಹಿಷ್ಣುತೆ
ਟੂਥਿੰਗ,ಹಲ್ಲುಜ್ಜುವುದು
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು
ਕੁੱਲ porosity,ಒಟ್ಟು ಸರಂಧ್ರತೆ
ਟਰੇਸਰੀ,ಟ್ರೇಸರಿ
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ರೈಲು ಪ್ರತಿರೋಧ
ਟਰਾਂਸੇਪਟ,ಟ್ರಾನ್ಸೆಪ್ಟ್
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,ಪರಿವರ್ತನೆಯ ಮಣ್ಣು
ਟ੍ਰਾਂਸੋਮ,ಟ್ರಾನ್ಸಮ್
ਆਵਾਜਾਈ ਮਿੱਟੀ,ಸಾರಿಗೆ ಮಣ್ಣು
ਸਹਾਇਕ,ಉಪನದಿ
ਟ੍ਰਾਈਫੋਰੀਅਮ,ಟ್ರಿಫೊರಿಯಮ್
ਟ੍ਰਾਈਗਲਾਈਫ,ಟ್ರೈಗ್ಲಿಫ್
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು
ਬੁਰਜ,ತಿರುಗು ಗೋಪುರ
Tympar ਨੰਬਰ,ಟೈಂಪರ್ ಸಂಖ್ಯೆ
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
ਅੰਤਮ ph,ಅಂತಿಮ ಪಿಎಚ್
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
ਅੰਡਰਕ੍ਰਾਫਟ,ಅಂಡರ್ಕ್ರಾಫ್ಟ್
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,ತುಂಬದ ಸರಂಧ್ರತೆ
ਇਕਸਾਰ ਵਹਾਅ,ಏಕರೂಪದ ಹರಿವು
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,ಅನುತ್ಪಾದಕ ಕೆಲಸ
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು
