Marathi,Odiya
स्वतंत्र अव्यक्त,ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |
मनमोकळा विचार करणारा,ମୁକ୍ତ ଚିନ୍ତକ |
अनिश्चितता,ଅନିର୍ଦ୍ଦିଷ୍ଟତା |
"अनिश्चित, अनिश्चित, अनिश्चित, असीम","ଅନିର୍ଦ୍ଦିଷ୍ଟ, ଅନିଶ୍ଚିତ, ଅନିଶ୍ଚିତ, ଅସୀମ |"
अनिश्चित समीकरण,ଅନିର୍ଦ୍ଦିଷ୍ଟ ସମୀକରଣ |
"अनिर्धारित फॉर्म, अनिर्धारित फॉर्म","ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |"
"घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)","ପ୍ରଦର୍ଶକ, ସୂଚକ, ସୂଚକାଙ୍କ, ନିର୍ଦ୍ଦେଶକ, ସୂଚକ (v।)"
सेटद्वारे माहिती दिली,ସେଟ୍ ଦ୍ୱାରା ସୂଚିତ |
माहिती कुटुंब,ସୂଚନା ପରିବାର
निर्देशांक,ସୂଚକାଙ୍କ
उपसमूह निर्देशांक,ଉପଗୋଷ୍ଠୀ ସୂଚକାଙ୍କ |
पॉइंटर सेट,ସୂଚକ ସେଟ୍ |
चिन्ह,ପ୍ରତୀକ
घातांकीय समीकरण,ସୂକ୍ଷ୍ମ ସମୀକରଣ |
उदासीनता वक्र,ଉଦାସୀନତା ବକ୍ର
अप्रत्यक्ष फरक,ପରୋକ୍ଷ ଭିନ୍ନତା |
अप्रत्यक्ष पुरावा,ପରୋକ୍ଷ ପ୍ରମାଣ |
अविभाज्य,ପ୍ରଧାନ
"आगमन, प्रेरण, प्रेरण","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
आगमनात्मक,ଇନ୍ଦ୍ରିୟାତ୍ମକ |
प्रेरक प्रतिमा,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଚିତ୍ର |
प्रेरक व्याख्या,ଇନ୍ଦ୍ରିୟାତ୍ମକ ସଂଜ୍ଞା |
आगमनात्मक अंदाज,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଆକଳନ |
"असमानता, असमानता","ଅସମାନତା, ଅସମାନତା |"
असमानता निर्बंध,ଅସମାନତା ପ୍ରତିବନ୍ଧକ |
असमानता,ଅସମାନତା
जडत्व,ନିଷ୍କ୍ରିୟତା |
जडत्व शक्ती,ନିଷ୍କ୍ରିୟତା ଶକ୍ତି |
जडत्व,ନିଷ୍କ୍ରିୟ |
अचूक फरक,ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |
रूपांतरण बिंदू,ରୂପାନ୍ତର ବିନ୍ଦୁ |
"सर्वात कमी, सर्वात मोठी खालची सीमा","ସର୍ବନିମ୍ନ, ସର୍ବଶ୍ରେଷ୍ଠ ନିମ୍ନ ସୀମା |"
"अनंत, अनंत","ଅସୀମ, ଅସୀମ |"
अमर्याद,ଅସୀମ
असीम वेक्टर जागा,ଅସୀମ ଭେକ୍ଟର ସ୍ପେସ୍ |
अनंत खेळ,ଅସୀମ ଖେଳ |
अनंत गट,ଅସୀମ ଗୋଷ୍ଠୀ |
अनंत अविभाज्य,ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |
असीम लोकसंख्या,ଅସୀମ ଜନସଂଖ୍ୟା |
अनंत मालिका,ଅସୀମ କ୍ରମ |
अनंत संच,ଅସୀମ ସେଟ୍ |
"अमर्याद सूक्ष्म, अमर्याद","ଅସୀମ ସୂକ୍ଷ୍ମ, ଅସୀମ |"
मूलभूत घटक,ମ element ଳିକ ଉପାଦାନଗୁଡ଼ିକ |
असीम लोकसंख्या,ଅସୀମ ଜନସଂଖ୍ୟା |
"अनंत, अनंत","ଅସୀମତା, ଅସୀମତା |"
"अनंत, अनंत","ଅସୀମ, ଅସୀମ |"
महागाई घटक,ମୁଦ୍ରାସ୍ଫୀତି କାରକ |
परिवर्तनीय स्पर्शिका,ଭେରିଏବଲ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |
उलट फोकस,ଓଲଟା ଫୋକସ୍ |
अर्थातच बदल,ଅବଶ୍ୟ ପରିବର୍ତ୍ତନ
फंक्शनचे व्युत्पन्न,ଫଙ୍କସନ୍ ର ଡେରିଭେଟିଭ୍ |
सिग्मा मॅट्रिक्स,ସିଗମା ମ୍ୟାଟ୍ରିକ୍ସ |
माहिती संसाधने,ସୂଚନା ଉତ୍ସଗୁଡ଼ିକ
माहिती विज्ञान,ସୂଚନା ବିଜ୍ଞାନ |
"विषम, विषम","ଭିନ୍ନ, ଅନୁପଯୁକ୍ତ |"
एकसंध नसलेले समीकरण,ଅଣ-ସମକକ୍ଷ ସମୀକରଣ |
नॉन-ट्रॉमॅटिक शरीर,ଅଣ-ଆଘାତଜନିତ ଶରୀର |
"प्रारंभिक, प्रारंभिक, प्रारंभिक","ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ"
"प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध","ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା, ପ୍ରାରମ୍ଭିକ ପ୍ରତିବନ୍ଧକ |"
सुरुवातीची ओळ,ଆରମ୍ଭ ରେଖା
प्रारंभ बिंदू,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
प्रारंभिक उपाय,ପ୍ରାରମ୍ଭିକ ସମାଧାନ |
प्रारंभिक वेग,ପ୍ରାରମ୍ଭିକ ବେଗ
एकच नकाशा,ଏକକ ମାନଚିତ୍ର
एकल मॅपिंग,ଏକକ ମ୍ୟାପିଙ୍ଗ୍ |
विभेदक गुणाकार,ଭିନ୍ନକ୍ଷମ ଗୁଣନ
आतील बिंदू,ଭିତର ବିନ୍ଦୁ |
अंतर्गत उत्पादन,ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
"इनपुट (n.), इनपुट (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
इनपुट डेटा,ଇନପୁଟ୍ ଡାଟା
गुंतवणुकीचे प्रवेशद्वार,ବିନିଯୋଗ ଗେଟୱେ |
गुंतवणूक उत्पादन विश्लेषण,ବିନିଯୋଗ ଫଳାଫଳ ବିଶ୍ଳେଷଣ |
इनपुट आउटपुट नियंत्रण प्रणाली,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
इनपुट आउटपुट सिस्टम,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |
गुंतवणूक खंड,ବିନିଯୋଗ ପରିମାଣ
"गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर","ବିନିଯୋଗ ରେଜିଷ୍ଟର, ନିବେଶ ରେଜିଷ୍ଟର |"
इनपुट टर्मिनल,ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |
"आत, खाली","ଭିତର, ତଳେ"
क्षण,ମୁହୂର୍ତ୍ତ
"तात्काळ, तात्काळ","ତତକ୍ଷଣାତ୍, ତତକ୍ଷଣାତ୍ |"
तात्काळ प्रवेग,ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |
झटपट रोटेशन,ତତକ୍ଷଣାତ୍ ଘୂର୍ଣ୍ଣନ |
त्वरित केंद्र,ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |
तात्काळ वेग,ତତକ୍ଷଣାତ୍ ବେଗ |
तात्काळ खंड,ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍
"पूर्ण संख्या, पूर्णांक","ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା"
पूर्णांक रेखीय प्रोग्रामिंग,ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |
अखंडता,ଏକୀକରଣ
अविभाज्य,ଏକୀକୃତ
अविभाज्य विभेदक समीकरण,ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
अविभाज्य समीकरण,ଏକୀକୃତ ସମୀକରଣ |
अविभाज्य कार्य,ଅବିଚ୍ଛେଦ୍ୟ କାର୍ଯ୍ୟ
"अविभाज्य, पूर्णांक","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस,ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ |
अविभाज्य वक्र,ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର
पूर्णांक डोमेन,ପୂର୍ଣ୍ଣ ଡୋମେନ୍
अविभाज्य समीकरण,ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |
"पूर्ण संख्या, पूर्णांक","ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା"
प्रथम प्रकारचा अविभाज्य,ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |
अविभाज्य प्रतिनिधित्व,ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |
अविभाज्य चिन्ह,ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ
समाकलित करा,ଏକତ୍ର କର
एकात्मिक शोषण गुणांक,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
एकीकरण घटक,ଏକୀକରଣ କାରକ |
एकीकरण,ଏକୀକରଣ
भिन्नता द्वारे एकत्रीकरण,ଭିନ୍ନକ୍ଷମ ଦ୍ୱାରା ଏକୀକରଣ
विभागीय एकत्रीकरण,ବିଭାଗୀୟ ଏକୀକରଣ
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,ରାସନାଇଜେସନ୍ ଦ୍ୱାରା ଏକୀକରଣ |
प्रतिस्थापनाद्वारे एकत्रीकरण,ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |
प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण,ପ୍ରଗତିଶୀଳ ସମାନତା ଦ୍ୱାରା ଏକୀକରଣ |
श्रेणीबद्ध एकीकरण,କ୍ରମିକ ଏକୀକରଣ |
वेक्टर एकत्रीकरण,ଭେକ୍ଟର ଏକୀକରଣ
बंद पृष्ठावर एकत्रीकरण,ବନ୍ଦ ପୃଷ୍ଠାରେ ଏକୀକରଣ |
इंटिग्रेटर,ଇଣ୍ଟିଗ୍ରେଟର୍
अविभाज्य घटक,ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |
अभिन्न-विभेद समीकरण,ଅବିଚ୍ଛେଦ୍ୟ-ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
व्यत्यय,ବାଧା
बदली ऑपरेशन,ଯାତାୟାତ କାର୍ଯ୍ୟ
अदलाबदल करण्यायोग्य,ଅଦଳବଦଳ
आंतरवर्गीय सहसंबंध,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
परस्पर संबंध,ପାରସ୍ପରିକ ସମ୍ପର୍କ
सहसंबंध गुणांक,ସଂଶୋଧନ ଗୁଣବତ୍ତା
"परस्परावलंबन, परस्परावलंबन","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
परस्परावलंबी,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
व्याज,ଆଗ୍ରହ
इंटरफेस पृष्ठ,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
इंटरफेस कोन,ଇଣ୍ଟରଫେସ୍ କୋଣ
अविभाज्य,ଅବିଚ୍ଛେଦ୍ୟ
एकात्मिक,ଏକୀକୃତ
"आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)","ଭିତର, ଭିତର, ଭିତର (adj।), ଭିତର, ଭିତର, ଭିତର (v।)"
आतील कोन,ଭିତର କୋଣ
अंतर्गत क्षेत्र,ଭିତର ଜୋନ୍ |
आंतर-प्रांत,ଆନ୍ତ-ପ୍ରଦେଶ |
अंतर्गत घटक,ଆଭ୍ୟନ୍ତରୀଣ ଉପାଦାନଗୁଡ଼ିକ |
सेटचे आतील भाग,ସେଟ୍ ର ଭିତର |
आतील कोन समोर,ଆଭ୍ୟନ୍ତରୀଣ କୋଣ ଆଡକୁ |
आत,ଭିତରେ
आतील बिंदू,ଭିତର ବିନ୍ଦୁ |
"मध्यवर्ती, दुय्यम, मध्यम, मध्य","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
मध्यवर्ती बिंदू,ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |
मध्यवर्ती मूल्य प्रमेय,ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |
अंतर्गत दुभाजक,ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |
इंटरपोलेशन,ଇଣ୍ଟରପୋଲେସନ୍ |
अंतर्भूत सूत्र,ସନ୍ନିବେଶ ସୂତ୍ର
छेदन करणारा,ଛକ
छेदन करणारा वक्र,ବିଚ୍ଛେଦ ବକ୍ର
छेदणाऱ्या रेषा,ବିଚ୍ଛେଦ ରେଖା |
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ଛକ, ଛକ, ଛକ"
छेदनबिंदू वक्र,ଛକ ବକ୍ର
वक्र छेदनबिंदू,ବକ୍ରର ଛକ
संचांचे छेदनबिंदू,ସେଟ୍ ର ଛକ
"अंतर, अंतर","ଫାଙ୍କ, ଫାଙ୍କ"
मध्यांतर अंदाज,ବ୍ୟବଧାନ ଆକଳନ |
मध्यांतर अंदाज,ବ୍ୟବଧାନ ଆକଳନ |
मध्यांतर मध्य बिंदू,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव","ଆନ୍ତ a- ବିଭାଗୀୟ ପ୍ରଭାବ, ଆନ୍ତ section- ବିଭାଗୀୟ ପ୍ରଭାବ |"
आंतरवर्गीय सहसंबंध,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
शांतता,ସ୍ଥିରତା
खात्रीने,ନିଶ୍ଚିତ
निश्चित प्रणाली,ସ୍ଥିର ସିଷ୍ଟମ୍ |
टेबल,ଟେବୁଲ୍
टेबल असाइनमेंट,ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |
टेबल नियंत्रण,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |
टेबल नियंत्रण मॉडेल,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
टेबल नियंत्रण प्रणाली,ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
टेबल सायकल,ଟେବୁଲ୍ ଚକ୍ର |
टेबल ठेवण्याची किंमत,ଟେବୁଲ୍ ଧାରଣ ମୂଲ୍ୟ
टेबल पॉइंट,ଟେବୁଲ୍ ପଏଣ୍ଟ |
टेबल धोरण,ଟେବୁଲ୍ ନୀତି
टेबल स्थिती,ଟେବୁଲ୍ ସ୍ଥିତି
"व्यस्त, उलट, विरुद्ध","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
व्यस्त सहसंबंध,ଓଲଟା ସମ୍ପର୍କ
व्यस्त कार्य,ଓଲଟା କାର୍ଯ୍ୟ
हायपरबोलिक फंक्शन प्रति फोम,ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |
व्यस्त प्रमाणात,ବିପରୀତ ଆନୁପାତିକ |
व्यस्त नकाशा,ଓଲଟା ମାନଚିତ୍ର
परस्पर संख्या,ପାରସ୍ପରିକ ସଂଖ୍ୟା
व्यस्त मॅट्रिक्स,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
व्यस्त क्रमपरिवर्तन,ଓଲଟା ପର୍ମୁଟେସନ୍ |
व्यस्त गुणोत्तर,ଓଲଟା ଅନୁପାତ
व्यस्त त्रिकोणमितीय कार्य,ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |
व्यस्त सूत्र,ଓଲଟା ସୂତ୍ର
क्रमाची प्रत,କ୍ରମର କପି |
व्यस्त मॅट्रिक्स,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
व्यस्त रूपांतरण,ଓଲଟା ରୂପାନ୍ତର |
तर्कहीन,ଅଯ irr କ୍ତିକ |
तर्कहीन समीकरण,ଅଯ irr କ୍ତିକ ସମୀକରଣ |
तर्कहीन अभिव्यक्ती,ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |
अपरिमेय संख्या,ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |
तर्कहीन मूळ,ଅଯ irr କ୍ତିକ ମୂଳ |
"अपरिवर्तनीय, अपरिवर्तनीय, असमान","ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |"
रोटेशनल वेक्टर,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
रोटेशनल वेक्टर फंक्शन,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ
रोटेशनल वेग,ଘୂର୍ଣ୍ଣନ ବେଗ
सममितीय (v.) उजवी रेषा (v.),ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।)
समक्रमण,ସିଙ୍କ୍ରେଟିଜିମ୍ |
पृथक अनिवार्य विचित्रता,ଅଲଗା ଅଲଗା ଅଲଗାତା |
अलग बिंदू,ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |
"isometric, tritezole, cubic, isometric","ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
समद्विभुज कॉन्फिगरेशन,isosceles ବିନ୍ୟାସ
पुनरावृत्ती अविभाज्य,ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |
पुनरावृत्ती समाविष्ट करणे,ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |
पुनरावृत्ती,ପୁନରାବୃତ୍ତି
पुनरावृत्ती सूत्र,ପୁନରାବୃତ୍ତି ସୂତ୍ର
आवर्ती एकीकरण सूत्र,ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |
पुनरावृत्ती प्रक्रिया,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
पुनरावृत्ती पद्धत,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
जेकोबियन,ଜାକୋବିଆନ୍ |
जेकोबी सारनिक,ଜାକୋବି ସାରନିକ୍ |
जेकोबी मॅट्रिक्स,ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |
संचांचे संयोजन,ସେଟ୍ ର ମିଶ୍ରଣ |
संयुक्त (v.) संयुक्त (v.),ମିଳିତ (v।) ମିଳିତ (v।)
संयुक्त घनता कार्य,ମିଳିତ ଘନତା କାର୍ଯ୍ୟ
एकत्रित वारंवारता कार्य,ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
संयुक्त अवलंबून चल,ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
संयुक्त संभाव्यता,ମିଳିତ ସମ୍ଭାବନା |
अंतर्भूत,ସନ୍ନିବେଶ
"कुदळ, उडी, प्लुटी","ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |"
प्लुटी खंडितता,ପ୍ଲୁଟି ବନ୍ଦ |
"न्याय्यता, औचित्य","ନ୍ୟାୟ, ଯଥାର୍ଥତା |"
समर्थन करणे,ଯଥାର୍ଥତା
carnafe नकाशा,କାର୍ନାଫ୍ ମାନଚିତ୍ର
"कर्नल, राख","କର୍ଣ୍ଣଲ, ପାଉଁଶ |"
मॅपिंग पॉइंट,ମ୍ୟାପିଂ ପଏଣ୍ଟ |
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स","ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |"
गतीज ऊर्जा,ଗତିଜ ଶକ୍ତି
"गतीशास्त्र, गतीशास्त्र","ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |"
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |
क्रोनेकर डेल्टा,କ୍ରୋନେକର୍ ଡେଲଟା |
काकडी,କାକୁଡି
Lagrange कार्य,ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ
Lagrange गुणक,ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |
"फळी, फळी","ପଟା, ବୋର୍ଡ |"
Laplace परिवर्तन,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
मोठी संख्या,ବଡ ସଂଖ୍ୟା
वैशिष्ट्यपूर्ण मूळ,ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |
बाजूचे पान,ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |
लॅटिन चौरस,ଲାଟିନ୍ ବର୍ଗ
"नाळ, लॅटस गुदाशय","ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |"
"नियम, तत्त्वे","ନିୟମ, ନୀତି"
वेग संयोजन नियम,ବେଗ ମିଶ୍ରଣ ନିୟମ |
सुसंगतता नियम,ସୁସଙ୍ଗତତା ନିୟମ |
परतावा कमी करणारा नियम,ହ୍ରାସ ରିଟର୍ନ ନିୟମ |
गुरुत्वाकर्षणाचा नियम,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
गटासाठी होमोमॉर्फिज्म नियम,ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
रिंगांसाठी होमोमॉर्फिजम नियम,ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
वाढत्या खर्चाचा कायदा,ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |
घातांक नियम,ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |
जडत्व कायदा,ନିଷ୍କ୍ରିୟତା ନିୟମ |
मोठ्या संख्येचा कायदा,ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |
संभाव्यता नियम,ସମ୍ଭାବ୍ୟ ନିୟମ |
"साइन नियम, साइन नियम","ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |"
घातांकांचा नियम,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
गती नियम,ଗତି ନିୟମ
"स्तर, स्तर","ସ୍ତର, ସ୍ତର"
फॉरवर्ड गुणांक,ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା
समोरचा कर्ण,ସାମ୍ନା ତ୍ରିକୋଣୀୟ |
फॉरवर्ड सब-मॅट्रिक्स,ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |
समोर पोस्ट,ଆଗ ପୋଷ୍ଟ
"किमान, किमान, किमान","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
सर्वात कमी सामान्य (LCM),ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM)
किमान घटक,ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |
सर्वात खालचा वर्ग,ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ
किमान ओव्हरहेड मर्यादा,ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |
डावा संच,ବାମ ସେଟ୍ |
घड्याळाच्या उलट दिशेने,ଓଲଟା
घड्याळाच्या उलट दिशेने स्क्रू,ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |
डावीकडे उलट,ଓଲଟା
बाकी गुणाकार,ବାମ ଗୁଣନ
लीबनिझ सूत्र,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
लांबी,ଲମ୍ବ
तुंगाक्कुडी,ତୁଙ୍ଗାକ୍କୁଡି |
ट्रॅगस वक्र,ଟ୍ରାଗସ୍ ବକ୍ର
फुफ्फुसाचा मासा,ଫୁସଫୁସ୍
पातळी वक्र,ସ୍ତର ବକ୍ର
आत्मविश्वास पातळी,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
महत्त्व पातळी,ମହତ୍ତ୍ level ର ସ୍ତର |
कालक्रमानुसार,କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |
शब्दकोश क्रम,ଅଭିଧାନ କ୍ରମ |
संभाव्यता कार्य,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
संभाव्यता प्रमाण चाचणी,ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା
"मर्यादा, किरकोळ","ସୀମା, ମାର୍ଜିନ"
"किरकोळ, अत्यंत","ମାର୍ଜିନାଲ, ଚରମ"
किरकोळ मूल्य,ମାର୍ଜିନାଲ ମୂଲ୍ୟ
सीमांत वेग,ମାର୍ଜିନାଲ ବେଗ
सरासरी श्रेणी,ହାରାହାରି ପରିସର |
एकत्रीकरणाची मर्यादा,ଏକୀକରଣର ସୀମା |
अनुक्रम मर्यादा,କ୍ରମ ସୀମା |
"क्लस्टर पॉइंट, लिमिट पॉइंट","କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |"
सीमांत वेग,ମାର୍ଜିନାଲ ବେଗ
"रेषा, रेषा, लंबवर्तुळ","ରେଖା, ରେଖା, ଏଲିପ୍ସ |"
"रेखीय, रेखीय, रेखीय","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
रेखीय बिजवल्ली,ର line ଖ୍ୟ ବିଜଭାଲୀ |
रेखीय बीजगणितीय समीकरण,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
रेखीय अंदाजे,ର line ଖିକ ଆନୁମାନିକତା |
रेखीय लक्षण,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
रेखीय गुणांक,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
शॉक जमा,ଶକ୍ ଜମା
शॉक निर्बंध,ଶକ୍ ପ୍ରତିବନ୍ଧକ |
रेखीय अवलंबित्व,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
रेखीय भिन्न समीकरण,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
"रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी","ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |"
"रेखीय समीकरण, चतुर्भुज समीकरण","ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |"
रेखीय एकसंधता,ର line ଖିକ ସମଲିଙ୍ଗୀତା |
