Assamese,Tamil
ইম্পিডেন্স অনুপ্ৰৱেশ,மின்மறுப்பு ஊடுருவல்
"প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান","தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி"
ইমপেক্ট ইফেক্ট,தாக்க விளைவு
ইম্পিডেন্স,மின்தடை
আচৰিত,அதிர்ச்சியளிக்கிறது
প্ৰয়োগ কৰা চাপ,அழுத்தம் கொடுக்கப்பட்டது
"impregnated, সন্নিৱিষ্ট কৰা","செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட"
impulse,உந்துவிசை
অশুদ্ধ,தூய்மையற்ற
অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা),புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்)
অশ্ৰাব্যতা,செவிக்கு புலப்படாமை
অশ্ৰাব্য,செவிக்கு புலப்படாத
ইনকাণ্ডেচেণ্ট,ஒளிரும்
ইনকাণ্ডেচেণ্ট,ஒளிரும்
ৰেপচ&#39;ডিক,ராப்சோடிக்
আগন্তুক,வரவிருக்கும்
অসংকোচনীয়তা,அடக்க முடியாத தன்மை
বৃদ্ধি পোৱা দোলন,அதிகரிக்கும் அலைவு
বৃদ্ধি পোৱা চুম্বকত্ব,அதிகரித்த காந்தம்
বিনামূলীয়া বিতৰণ,இலவச விநியோகம்
"অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট","எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற"
"মাৰাত্মক, পইণ্টাৰ, 3index","கொடிய, சுட்டி, 3இண்டெக்ஸ்"
"পৰোক্ষ, পৰোক্ষ","மறைமுக, மறைமுக"
অনুপ্ৰাণিত,உத்வேகம் பெற்றது
"আগমন, প্ৰৰোচনা, প্ৰৰোচনা","வருகை, தூண்டல், தூண்டல்"
প্ৰেৰণাদায়ক,ஊக்கமளிக்கும்
প্ৰেৰণাদায়ক,தூண்டுபவர்
জড়তা,செயலற்ற
অক্ষয় উৎস,விவரிக்க முடியாத ஆதாரம்
"অসীম, অসীম","எல்லையற்ற, எல்லையற்ற"
"অসীম, অসীম","முடிவிலி, எல்லையற்ற"
"অসীম, অসীম","எல்லையற்ற, எல்லையற்ற"
জ্বলনশীলতা,எரியக்கூடிய தன்மை
জ্বলনশীল,எரியக்கூடியது
ইনফ্ল&#39;,வரத்து
ইনফ্ল&#39;,வரத்து
জাননী,தகவல்
অতি কম কম্পাঙ্ক,மிக குறைந்த அதிர்வெண்
ইনফ্ৰাৰেড,அகச்சிவப்பு
অশ্ৰাব্য,செவிக்கு புலப்படாத
আভা শ্ৰবিকি,அவ ஷ்ரவிகி
অসামঞ্জস্যতা,இணக்கமின்மை
disparate,வேறுபட்டது
প্ৰাৰম্ভিক,ஆரம்ப
বেজী দিয়া,ஊசி
প্ৰৱেশদ্বাৰ,நுழைய
"ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ","உள், உள், உள், உள்"
"ইনপুট (n.), ইনপুট (v.)","உள்ளீடு (n.), உள்ளீடு (v.)"
insolent,இழிவான
লাইভচন,வாழ்வு
"তুচ্ছ, তুচ্ছ","முக்கியமற்ற, முக்கியமற்ற"
তত্বাৱধান,மேற்பார்வை
"সংস্থাপন, সংস্থাপন, সংস্থাপন","நிறுவல், நிறுவல், நிறுவல்"
মুহূৰ্ত,கணம்
নিৰ্দেশনা,அறிவுறுத்தல்
যন্ত্ৰ,இயந்திரம்
যান্ত্ৰিক,இயந்திரவியல்
"যান্ত্ৰিকীকৰণ, সমাবেশ","இயந்திரமயமாக்கல், சட்டசபை"
"ইনচুলেটিং, ইনচুলেটিং","காப்பு, காப்பு"
ইনচুলেটিং,காப்பு
"ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং","இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்"
"১গোটা সংখ্যা,পূৰ্ণসংখ্যা","1முழு எண், முழு எண்"
সংহতিযোগ্যতা,ஒருங்கிணைப்பு
"integral, পূৰ্ণসংখ্যা","ஒருங்கிணைந்த, முழு எண்"
সংহতি,ஒருங்கிணைப்பு
"তীব্ৰ, উত্তেজিত","தீவிர, சீற்றம்"
তীব্ৰকৰণ,தீவிரப்படுத்துதல்
"ট্ৰেকচন, ত্বৰণ","இழுவை, முடுக்கி"
"তীব্ৰতা, তীব্ৰতা, তীব্ৰতা","தீவிரம், தீவிரம், தீவிரம்"
তীব্ৰ,தீவிரமான
ভাৱ-বিনিময়,தொடர்பு
আন্তঃপৰমাণু,அணுக்கரு
"বিনিময়, লেনদেন","பரிமாற்றம், பரிவர்த்தனை"
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
আন্তঃনিৰ্ভৰশীল,ஒன்றையொன்று சார்ந்தது
পাৰস্পৰিক প্ৰসাৰণ,பரஸ்பர பரவல்
আন্তঃপৃষ্ঠ পৃষ্ঠা,இடைமுகப் பக்கம்
ক্ৰছ ভৰোৱা,குறுக்கு நிரப்பு
আন্তঃপৃষ্ঠ কোণ,இடைமுக கோணம்
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","குறுக்கீடு, குறுக்கீடு, தடை"
আন্তঃনক্ষত্ৰীয়,விண்மீன்களுக்கு இடையேயான
"inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","உள், உள், உள் (வி.), உள், உள், உள் (வி.)"
"synapse, চিনেপ্স","ஒத்திசைவு, ஒத்திசைவு"
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
আন্তঃধাতুৰ,உலோகங்களுக்கிடையேயான
"intermittent, মাজে মাজে","இடைப்பட்ட, இடைப்பட்ட"
আন্তঃআণৱিক,மூலக்கூறுகளுக்கிடையேயான
আভ্য়ন্তৰীণ,உள்
আন্তৰ্জাতিক,சர்வதேச
অন্তৰ্স্থলী,இடைநிலை
আন্তঃগ্ৰহীয়,கிரகங்களுக்கு இடையேயான
আন্তঃপ্ৰক্ষেপণ,இடைச்செருகல்
অৰ্থপূৰ্ণতা,அர்த்தமுள்ள தன்மை
"নিৰ্বাচক, দোভাষী","தேர்வாளர், மொழிபெயர்ப்பாளர்"
interrupter,குறுக்கீடு செய்பவர்
ছেদ কৰা,வெட்டும்
"ছেদ, ছেদ, ছেদ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
ব্যৱধান,இடைவெளி
আন্তঃনক্ষত্ৰীয়,நட்சத்திரங்களுக்கு இடையேயான
অন্তৰ্স্থলী,இடைநிலை
"ফাঁক, ফাঁক","இடைவெளி, இடைவெளி"
বন্ধ,நெருக்கமான
অৱশেষত,இறுதியில்
আন্তঃপৰমাণু,அணுக்கரு
"নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
নিশ্চয়,நிச்சயம்
"উদ্ভাৱন, উদ্ভাৱন","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"বিপৰীত, বিপৰীত, বিপৰীত","தலைகீழ், தலைகீழ், எதிர்"
"inversion, ওলোটা","தலைகீழ், தலைகீழ்"
প্ৰতিনিধিত্ব কৰা,பிரதிநிதித்துவம்
"inverse, inverse","தலைகீழ், தலைகீழ்"
অন্ধ,குருடர்
টাৰ্বিড লিকুইড,கொந்தளிப்பான திரவம்
অদৃশ্যতা,கண்ணுக்கு தெரியாதது
অদৃশ্য,கண்ணுக்கு தெரியாத
আয়ন,அயனி
আয়নিক,அயனி
আয়নীয়কৰণযোগ্য,அயனியாக்கம் செய்யக்கூடியது
"to ionize, আয়নীয়কৰণ কৰা","அயனியாக்கம், அயனியாக்கம்"
"আয়নমণ্ডল, আয়নমণ্ডল","அயனோஸ்பியர், அயனோஸ்பியர்"
আয়নমণ্ডল,அயனோஸ்பியர்
আইৰিছ,கருவிழி
বিকিৰণ কৰা,கதிர்வீச்சு
বিকিৰণ,கதிர்வீச்சு
অযুক্তিকৰ,பகுத்தறிவற்ற
"অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
যাদৃচ্ছিক,ஒழுங்கற்ற
অপ্ৰত্যাৱৰ্তনীয়,மீள முடியாதது
ঘূৰ্ণনশীল,சுழலும்
"সমতাত্ত্বিক, সমৰূপী বক্ৰ","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
সাপনট্ৰপিকেলি,சப்பான்ட்ரோபிகல்
"মই সংকেত দিওঁ, মই সংকেত দিওঁ","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"আইছ’বাৰ, আইছ’ট’প","ஐசோபார்கள், ஐசோடோப்புகள்"
"সমবেৰিক, সুষম, সুষম","ஐசோபாரிக், சமச்சீர், சமநிலை"
"সমমিতি ৰেখা, সমস্থানিক ৰেখা","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
সম-আয়নিক,ஐசோ-அயனி
সমৰূপী,ஒரே மாதிரியான
ছিঙ্ক লাইন,ஒத்திசைவு வரி
সমকালীন গতি,ஒத்திசைவான வேகம்
সমমিতি,ஐசோமெட்ரிக்
সমবিভৱনশীল,சமபலம்
সম-শক্তিশালী,சம ஆற்றல்
"সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"to dissociate, (adj.), পৃথক কৰা","பிரிக்க, (adj.), பிரிக்க"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ","பிரித்தல், பிரித்தல், பிரித்தல்"
আইছ&#39;মাৰ,ஐசோமர்
আইছ&#39;মাৰ,ஐசோமர்
আইছ&#39;মেৰিজম,ஐசோமெரிசம்
"সমমিতি,ত্ৰিভুজ,ঘন,সমমিতিক","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
সমৰূপতা,ஐசோமார்பிசம்
সমৰূপী,ஐசோமார்பிக்
সমতাপ,சமவெப்பம்
সমতাপ,சமவெப்பம்
আইছ&#39;ট&#39;প,ஐசோடோப்புகள்
আইছ&#39;ট&#39;প,ஐசோடோப்புகள்
সমতলীয়,ஐசோட்ரோபிக்
বৃত্তাকাৰ ৰেখা,வட்ட கோடு
সমৰূপতা,ஐசோமார்பிசம்
পুনৰাবৃত্তি,மீண்டும் மீண்டும்
অন্তৰ্নিহিত অৰ্ধপৰিবাহী,உள்ளார்ந்த குறைக்கடத்தி
জাম ইন্টাৰফেৰ&#39;মিটাৰ,ஜாம் இன்டர்ஃபெரோமீட்டர்
"জৰ্ক, ৰিবাউণ্ড","ஜெர்க், மீள்வலி"
"জেট, মূৰ","ஜெட், தலை"
জেট-ৰকেট প্ৰপালচন,ஜெட்-ராக்கெட் உந்துவிசை
জে-জে কাপলিং,ஜே-ஜே இணைப்பு
জোলি বেন্ট,ஜாலி வளைந்த
জুল-তাপ,ஜூல்-வெப்பம்
জ্যুলেমিটাৰ,ஜூல்மீட்டர்
জোল-থমছন প্ৰভাৱ,ஜூல்-தாம்சன் விளைவு
জোল,ஜூல்
"কুঠাৰ, জাম্প, বাঁহী","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
সন্ধি,ஒப்பந்தம்
সংগম স্থান,சங்கமிக்கும் இடம்
সঠিক চিলেবল,சரியான எழுத்து
"কেসনিধি, সান্নিধ্য","கேசநிதி, அருகாமை"
"কেলিডস্কোপ, কেলিডস্কোপ","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"কাপ্পা মেছনছ, কে-মেছনছ","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
কেথ&#39;ড,கேத்தோடு
ঘানায়ান,கானாயன்
কে-বেণ্ড,கே-பேண்ட்
কে-কেপচাৰ,கே-பிடிப்பு
k-গ্ৰাহক,கே-ரிசெப்டர்
কেলভিন আনুমানিক,கெல்வின் தோராயம்
একক একক,ஒருமைப்பாட்டின் அலகு
ker কোষ,ker செல்
"চাবি, পৰ্দা, চাবি","திறவுகோல், திரை, திறவுகோல்"
"কী বৰ্ড, পৰ্দাৰ বাৰ","சாவி பலகை, திரைப் பட்டை"
মুকলি স্বৰবৰ্ণ,தொடக்க உயிர்
কী পালছ,முக்கிய துடிப்பு
মূল শব্দ,முக்கிய சொல்
প্ৰক্ষেপণ,கணிப்பு
বিৰোধ কৰা,எதிர்ப்பு
কিলোগ্ৰাম,கிலோ
কিলোজুল,கிலோஜூல்
কিলোপাৰ্চেক,கிலோபார்செக்
কিলোটন বোমা,கிலோடன் குண்டு
গতিশীল,இயக்கவியல்
বিশুদ্ধভাৱে গতিশীল,முற்றிலும் மாறும்
"গতিশীল, গতিশীল","இயக்கவியல், மாறும்"
গতিশীলভাৱে,மாறும்
হাড়ভঙা,எலும்பு முறிவு
ক্লাইষ্ট্ৰন,கிளிஸ்ட்ரான்
চোকা প্ৰান্ত,கூர்மையான விளிம்பு
kruskal সীমান্ত,குருஸ்கல் எல்லை
থাৰ্মোজেনিক,தெர்மோஜெனிக்
লেবেল,முத்திரை
"চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
পৰীক্ষাগাৰত,ஆய்வகம்
চিৰি,ஏணி
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,எதிரெதிர் திசையில்
"ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
আগলৈ পিছলৈ,முன்னும் பின்னுமாக
লেগ্ৰেঞ্জ সম্প্ৰচাৰ,லாக்ரேஞ்ச் ஒளிபரப்பு
লেগ্ৰেঞ্জিয়ানবাদ,லக்ராஞ்சியனிசம்
মেৰ পোৱালি সৃষ্টি,ஆட்டுக்குட்டி உருவாக்கம்
প্লেংক বৰ্ড,"பலகை, பலகை"
পৃষ্ঠীয় প্লেট,முதுகுத்தட்டு
"পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
স্তৰবিন্যাস,அடுக்குப்படுத்தல்
লেমিনা,லேமினா
"লেম্প, লেম্প","விளக்கு, விளக்கு"
"কাজল, দীপ কাজল","காஜல், தீப் காஜல்"
land-interval নিয়ম,நில இடைவெளி விதி
লেণ্ড বিভাজন কাৰক,நிலத்தை பிரிக்கும் காரணி
লেণ্ডিং,தரையிறக்கம்
"মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
larmore কম্পাঙ্ক,லார்மோர் அதிர்வெண்
larmore precession,larmore precession
লেজাৰ,லேசர்
লেজাৰাইজেচন,லேசரைசேஷன்
গোপনীয়,இரகசியம்
"পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"অক্ষাংশ, অক্ষাংশ","அட்சரேகை, அட்சரேகை"
"জালি, জালি","லட்டு, லட்டு"
laue ক্লাছ,லாவ் வகுப்பு
মুক্তি দিয়া,ஏவுதல்
মুক্তি দিয়া,ஏவுதல்
লঞ্চ প্লেটফৰ্ম,துவக்க மேடை
ভৰ অনুপাত নিয়ম,வெகுஜன விகித சட்டம்
বহু অনুপাতৰ নিয়ম,பல விகித விதி
"স্তৰ, স্তৰ","அடுக்கு, நிலை"
এল-বেণ্ড,எல்-பேண்ட்
"সীহ, সীহ, সীহ, সীহ, সীহ","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
আগলৈ,முன்னோக்கி
"লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"চোবাই খোৱা, জাৰণ, লিক হোৱা","மெல்லுதல், அரிப்பு, கசிவு"
"নূন্যতম, নূন্যতম, নূন্যতম","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
নূন্যতম গণনা,குறைந்தபட்ச எண்ணிக்கை
লেচ তাঁৰ,தாழ்ப்பாள் கம்பி
লেডুক ইফেক্ট,லெடுக் விளைவு
বৈধ ওম,செல்லுபடியாகும் ஓம்
-ইলেক্ট্ৰন,-எதிர் மின்னணு
দৈৰ্ঘ্যৰ বাধা,நீளம் கட்டுப்பாடு
প্ৰসাৰণ,நீளம்
লেন্স,லென்ஸ்
লেঞ্জৰ নিয়ম,லென்ஸ் விதி
সমতল সুৰংগ,தட்டையான சுரங்கப்பாதை
অনুভূমিক উৰণ,கிடைமட்ட விமானம்
"লেভেলিং, লেভেলিং","சமன்படுத்துதல், சமன்படுத்துதல்"
"অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
আত্মবিশ্বাসৰ স্তৰ,தன்னம்பிக்கை அளவு
তাৎপৰ্য্যৰ স্তৰ,முக்கியத்துவம் நிலை
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"লিভাৰ, লিভাৰ","நெம்புகோல், நெம்புகோல்"
ভাৰ্চুৱেল দোলন,மெய்நிகர் அலைவு
"লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"জীৱন, বয়স","வாழ்க்கை, வயது"
"lift, উত্তোলন","தூக்கி, தூக்கி"
মুক্তিৰ মুহূৰ্ত,மீட்பு தருணம்
"চুটি,পোহৰ,মূক,চুটি,চুটি,৬পোহৰ","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"temperate., পোহৰ ওলোৱা","மிதமான., ஒளிரும்"
বিজুলী,மின்னல்
পোহৰ বছৰ আলোকবৰ্ষ,ஒளி ஆண்டு ஒளி ஆண்டு
"সমজাতীয়, সমজাতীয়, সমজাতীয়","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"সীমা, প্ৰান্তীয়","வரம்பு, விளிம்பு"
"সীমা, সীমা, চৰম","எல்லை, எல்லை, தீவிர"
বৰ্তমানৰ সীমা,தற்போதைய வரம்பு
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","கோடு, கோடு, நீள்வட்டம்"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","நேரியல், நேரியல், நேரியல்"
ৰৈখিককৰণ,நேர்கோட்டுப்படுத்தல்
"একাগ্ৰতা, ৰৈখিকতা","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"এককভাৱে, ৰৈখিকভাৱে","தனித்த, நேரியல்"
ৰেখা বিভৱ,வரி சாத்தியம்
ৰৈখিক অসম্পূৰ্ণতা,நேரியல் குறைபாடு
ষ্ট্ৰ&#39;ক লাইন,பக்கவாதம் வரி
ৰৈখিক বৰ্ণালী,நேரியல் நிறமாலை
লাইন ভল্টেজ,வரி மின்னழுத்தம்
"বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
তৰলীকৰণ,திரவமாக்கல்
তৰলীকৃত,திரவமாக்கப்பட்ட
তৰলীকৃত,திரவமாக்கப்பட்ட
জুলীয়া,திரவம்
তৰল পদাৰ্থৰ জলাশয়,திரவ நீர்த்தேக்கம்
তৰল স্ফটিক,திரவ படிகம்
তৰলতা,திரவத்தன்மை
তৰল-চালিত ৰকেট,திரவ இயக்கப்படும் ராக்கெட்
lisaju ফিগাৰ,லிசாஜு புள்ளிவிவரங்கள்
"তালিকা, তালিকা","பட்டியல், பட்டியல்"
"তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা","பட்டியல், பட்டியல்"
লেতেৰা,குப்பை
লাইভ অনুষ্ঠান,நேரடி திட்டம்
বৈদ্যুতিক তাঁৰ,மின்சார கம்பி
"বোজা, বোজা, বোজা, বোজা, বোজা","சுமை, சுமை, சுமை, சுமை, சுமை"
চুম্বক শিল,காந்த கல்
"স্থানীয়, স্থানীয়","உள்ளூர், உள்ளூர்"
স্থানীয় maxwelly,உள்ளூர் அதிகபட்சம்
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান","இடம், இடம், இடம், இடம், இடம்"
বান্ধ খাই থকা দোষ,கட்டுப்பட்ட தவறு
"তালাক, চালান","தலாக், சரக்கு"
"locus, লোকাছ","இடம், இடம்"
চুম্বক শিল,காந்த கல்
লগাৰিদমিক,மடக்கை
তর্ক শাস্ত্র,தர்க்கம்
যুক্তিসংগত,நியாயமான
"লজিষ্টিক, অপাৰেচন বিজ্ঞান","தளவாடங்கள், செயல்பாட்டு அறிவியல்"
লণ্ডন Vanderwaals আকৰ্ষণ,லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்
দূৰৱৰ্তী সংক্ৰমণ,தொலை பரிமாற்றம்
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","தீர்க்கரேகை, தீர்க்கரேகை"
ৰাভিনেচৰ দ্ৰাঘিমাংশ,ravinech இன் தீர்க்கரேகை
"দীৰ্ঘায়িত, দীৰ্ঘায়িত","நீளமான, நீளமான"
দীঘল স্বৰবৰ্ণ,நீண்ட உயிரெழுத்து
"লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ","லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்"
শিথিলভাৱে বান্ধি থোৱা,தளர்வாக பிணைக்கப்பட்டுள்ளது
"বিৰলভাৱে পেক কৰা, পেক কৰা","அரிதாக நிரம்பிய, நிரம்பிய"
লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন,லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்
ক্ষতি মুক্ত লাইন,இழப்பு இல்லாத வரி
ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক,சிதைந்த மின்கடத்தா
শক্তি,வலிமை
"কম চাপৰ অঞ্চল, বিষণ্ণতা","குறைந்த அழுத்த பகுதி, மன அழுத்தம்"
"অৱজ্ঞা, নিম্ন","அவமதிப்பு, குறைந்த"
"সৰ্বনিম্ন, আটাইতকৈ সৰু","குறைந்த, சிறிய"
inferior ভেকুৱাম,தாழ்வான வெற்றிடம்
উজ্জ্বলতা,ஒளிர்வு
সন্দীপ্তি,சந்தீப்தி
উজ্জ্বল,கதிர்வீச்சு
শিখা।,சுடர்.
"দীপ, প্ৰদীপী, জ্যোতি-","தீப், பிரதீபி, ஜோதி-"
চন্দ্ৰৰ দিন,சந்திர நாள்
চন্দ্ৰগ্ৰহণ,சந்திர கிரகணம்
চন্দ্ৰ উপগ্ৰহ,சந்திரன் செயற்கைக்கோள்
চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন,நிலவின் கட்ட மாற்றம்
লাক্স,லக்ஸ்
লাইমেন ছিৰিজ,லைமன் தொடர்
গোটেই অংশ,மொத்த
গোটেই অংশ,மொத்த
যাদু বন্তি চিত্ৰকল্প বন্তি,"மேஜிக் லாந்தர், சித்திர விளக்கு"
"মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ","மாயா எண், மந்திர எண், நிரந்தர எண்"
চুম্বকীয়ভাৱে,காந்த ரீதியாக
চুম্বকীয়,காந்தம்
চুম্বকীয় ৰেজিষ্টৰ,காந்த மின்தடை
চুম্বকীয়কৰণ,காந்தமாக்கும்
চুম্বকীয়কৰণ,காந்தமாக்கல்
চুম্বকত্ব,காந்தவியல்
চুম্বক তাপীয় প্ৰভাৱ,காந்த வெப்ப விளைவு
চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স,காந்த ஹைட்ரோடைனமிக்ஸ்
চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
চুম্বকমাপক,காந்தமானி
চুম্বক,காந்தம்
চুম্বক বৃত্ত,காந்த வட்டம்
ষ্টেটিক চুম্বকত্ব,நிலையான காந்தவியல்
magnetron ৰেক্টিফায়াৰ,மேக்னட்ரான் ரெக்டிஃபையர்
বৃদ্ধি কৰা ছবি,பெரிதாக்கப்பட்ட படம்
মেগনিফায়াৰ,உருப்பெருக்கி
"magnify, বৃদ্ধি কৰা","பெரிதாக்க, பெரிதாக்க"
"মেগনিফায়াৰ, বৃদ্ধি-","உருப்பெருக்கி, உருப்பெருக்கி-"
মেগনিফাইং লেন্স,உருப்பெருக்கி லென்ஸ்
"মাত্ৰা, পৰিমাণ","அளவு, அளவு"
মেগনন,மேக்னான்
মূল বেণ্ড,முக்கிய இசைக்குழு
মূল পথৰ মূল লাইন,பிரதான சாலை பிரதான பாதை
"মূল তাঁৰ, মূল টেপ","பிரதான கம்பி, பிரதான குழாய்"
"ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
mayorana নিষ্কাশন,மயோரானா சாறு
মুখ্য অক্ষ,முக்கிய அச்சு
মূল ত্ৰুটি,முக்கிய குறைபாடு
বহুমুখী,பலவகை
মাষ্টাৰ টোন,முதன்மை தொனி
সংস্পৰ্শ আৰু ভাঙি,தொடர்பு மற்றும் முறித்து
নমনীয়তা,இணக்கத்தன்மை
দক্ষতাসমূহ,திறன்கள்
মেনুৱেল মেনিপুলেচন,கைமுறை கையாளுதல்
অপাৰেটৰজনক,இயக்குபவர்
মানৱীয় বেলুন,மனிதர்கள் கொண்ட பலூன்
"barometer,মানোমিটাৰ","மனோமீட்டர், மனோமீட்டர்"
বহুভুজ,பாலிஹெட்ரான்
মানুহ মানুহ বছৰ,மனிதன் மனிதன் ஆண்டுகள்
"প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়","விளிம்பு, விளிம்பு, விளிம்பு"
প্ৰান্তীয় এণ্ট্ৰপি,விளிம்பு என்ட்ரோபி
নিৰাপদ চৌহদ,பாதுகாப்பான வளாகம்
নাৱিক ডছুইচাক,மாலுமி Dsuichak
"চিহ্ন, চিহ্ন, চিহ্ন","மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்"
মাৰ্কাৰ,குறிப்பான்
maser,மேசர்
"মাস্ক, মাস্ক, আৱৰণ","முகமூடி, முகமூடி, கவர்"
ঢাকি পেলাওক,மூடி மறைத்தல்
"ভৰ, ভৰ, ডাঙৰ ডাঙৰ","நிறை, நிறை, மொத்த"
ভৰ প্ৰাচুৰ্য্য,நிறை மிகுதி
ভৰ অনুপাত বিক্ৰিয়া,வெகுஜன விகித எதிர்வினை
