Hindi,Kannada
"पतंगा, शलभ",ಪತಂಗ
मौसम विज्ञानी,ಪದ್ಯಶಾಸ್ತ್ರಜ್ಞ
सूक्ष्म जीवविद्,ಸೂಕ್ಷ್ಮ ಜೀವಶಾಸ್ತ್ರಜ್ಞ
कवक विज्ञानी,ದೈಹಿಕ ರೋಗಶಾಸ್ತ್ರಜ್ಞ
अतिसूक्ष्मप्रौद्योगिकी,ನ್ಯಾನೊಣಸ ತಂತ್ರಜ್ಞಾನ
कुंभीरूप,ನಾರಿನ ನರಿ -ನರಿ -ನರಿ
स्वापक,ಮಾದಕ ವಸ್ತುವಿನ
अनुकुंचनीय गति,ನಾಸ್ಟಿಕ್ ಚಲನೆ
राष्ट्रीय प्रदर्शन,ರಾಷ್ಟ್ರೀಯ ಪ್ರದರ್ಶನ
भूमि का राष्ट्रीयकरण,ರಾಷ್ಟ್ರೀಕರಣ (ಭೂಮಿಯ)
"प्राकृतिक, प्राकृत",ನೈಸರ್ಗಿಕ
प्राकृतिक अपरदन,ನೈಸರ್ಗಿಕ ಇಯುತು
प्राकृतिक खेती,ನೈಸರ್ಗಿಕ ಕೃಷಿ
प्राकृतिक संसाधन,ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲಗಳ
प्राकृतिक वरण,ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ
प्राकृतिक वनस्पति,ನೈಸರ್ಗಿಕ ಸಸ್ಯವರ್ಗ
वृंत,ಕುತ್ತಿಗೆ (ಹಾರ್ಟ್)
ऊतकक्षय,Necrತಕ
मकरंद,ಮಕರಂದ
ऋणात्मक ऐलीलोपैथी,ನಕಾರಾತ್ಮಕ ಅಲ್ಲೆಲೋಪತಿ
सूत्रकृमिनाशी,ನೇತ್ರಾಯ
सूत्रकृमिरोधी मूलवृंत,ನೆಮಟೋಡ್ ನಿರೋಧಕ ಬೇರುಕಾಂಡ
सूत्रकृमिविज्ञान,ಪ್ರಾಚೀನ ಶಾಸ್ತ್ರ
चिरडिंभता,ಪುನರ್ವಸತಿ
नेट स्वांगीकरण दर,ನಿವ್ವಳ ಸಂಯೋಜನೆ ದರ (ಎನ್ಎಆರ್)
कुल लाभ,ನಿವ್ವಳ ಲಾಭ
कुल आय (फार्म आय),ನಿವ್ವಳ ಆದಾಯ (ಕೃಷಿ ಆದಾಯ)
कुल सिंचाई आवश्यकता,ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ
कुल उत्पादकता,ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ
कुल प्रतिफल,ನಿವ್ವಳ
"जाली लगाना, जाली से पकड़ना",ಬಲೆ
"न्यूरॉन, तंत्रिकोशिका",ನರಕೋಶ
"निष्प्रभावी, उदासीन",ತಟಸ್ಥ
उदासीनता,ತಟಸ್ಥತೆ
"उदासीनीकरण, निष्प्रभावीकरण",ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
उदासीन मृदा,ತಟಸ್ಥ ಮಣ್ಣು
न्यूट्रॉन नमीमापी,ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್
" निकेत , कर्मस्थिति, कर्मता",ಗೂಡು
निकोटिन,ನುಗ್ಗು
"मल, विष्ठा",ರಾತ್ರಿ ಮಣ್ಣು
नाइट्रेट स्वांगीकरण,ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ
नाइट्रेट अवकरण,ನೈಟ್ರೇಟ್ ಕಡಿತ
नाइट्रेट विषाक्तता,ನೈಟ್ರೇಟ್ ವಿಷತ್ವ
"शोरा, नाइटर",ನಿಟ್ರೇಟಿ
नाइट्रीकरण संदमक,ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ
नाइट्रोजन स्वांगीकरण,ಸಾರಜನಕ ಸಂಯೋಜನೆ
नाइट्रोजन चक्र,ಸಾರಜನಕ ಚಕ್ರ
नाइट्रोजन न्यूनता,ಸಾರಜನಕ ಕೊರತೆ
नाइट्रोजन स्थिरीकरण,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
नाइट्रोजनी,ಸಾರಜನಕ
उत्कृष्टीकरण,ಶ್ರೇಷ್ಠೀಕರಣ
"पौंडा, मोटा गन्ना",ಉದಾತ್ತ ಕಬ್ಬಿನ
रात्रिचर,ರಾತ್ರಿಯ
"गांठ, पर्वसंधि, नोड",ತಪಾಸಣೆ
ग्रांथिल (मूल) पादप,ಮೆಲುಕು
ग्रंथन,ತಿರಸ್ಕಾರ
ग्रंथि,ಗಂಟು
"घुमंतू, चलवाही, खानाबदोश",ಅಲೆಮಾರಿ
नाम पद्धति,ನಾಮಕರಣ
अविकल्पी,ಅಲ್ಲ
अकेशिका रंध्र,ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ
अप्रतिस्पर्धी सस्य,ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ
निरर्थक उत्परिवर्तन,ಅಸಂಬದ್ಧ ರೂಪಾಂತರ
असार्थक,ಗಮನಾರ್ಹವಲ್ಲದ
अनम्लकारी उर्वरक,ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ
अयुग्मन,ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು
अज्ञातकुल (पशु),ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ)
अनावश्यक तत्व,ಅನಿವಾರ್ಯವಲ್ಲದ
असमांग,ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ
" असमधर्मी , असमजात",ಹಗ್ಗದ
अध्रुवीय यौगिक,ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ
अनवीकरणीय ऊर्जा,ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ
अवरणात्मक स्पर्श शाकनाशी,ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ
अवरणात्मक शाकनाशी,ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ
असहजीवी नाइट्रोजन स्थिरीकरण,ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
सामान्य वितरण,ಸಾಮಾನ್ಯ ವಿತರಣೆ
सामान्य पौध,ಸಾಮಾನ್ಯ ಮೊಳಕೆ
सामान्य विलयन,ಸಾಮಾನ್ಯ ಪರಿಹಾರ
सामान्यीकरण,ಸಾಮಾನ್ಯೀಕರಣ
नार्दर्न शोषण,ಉತ್ತರದ ಬಡಿತ
"सूचनीय रोग, विज्ञाप्य रोग",ರೋಗ
बिना जुताई के बुवाई,ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ
अनिष्टकारी खरपतवार,ಹಾನಿಕಾರಕ ಕಳೆಗಳು
नाभिकीय चुंबकीय अनुनाद,ಪರಮಾಣು ಕಾಂತೀಯ
न्यूक्लिक अम्ल,ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ
न्यूक्लियोबैक्टर,ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ
"न्यूक्लियोलस, केंद्रिका",ನ್ಯೂಕ್ಲಿಯೊಲಸ್
न्यूक्लियोटाइड,ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್
केन्द्रक,ನ್ಯೂಕ್ಲಿಯಸ್
निराकरणीय परिकल्पना,ಶೂನ್ಯ ಕಲ್ಪನೆ
शून्यसूत्री,ಬಹಿಷ್ಕಾರದ
शून्य उत्परिवर्तन,ಶೂನ್ಯ ರೂಪ
धात्री कोशिका,ದಾದಿ ಕೋಶ
"पोषक फसल, पोषक सस्य",ದಾದಿ ಬೆಳೆ
"रोपणी, नर्सरी, पौधशाला",ನರ್ಸರಿ
"दृढ़ फल, गुठली, दृढ़कण",ಕಾಯಿ
पोषक चक्र,ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್
पोषक न्यूनता लक्षण,ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು
पोषण,ಪೋಷಣೆ
पोषण मान,ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ
पोषण मान सूचकांक,ಪೌಷ್ಠಿಕ ಮೌಲ್ಯ ಸೂಚ್ಯಂಕ
उभयनिष्ठ,ಕೃಷಿಗೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಮುಖ ಸಸ್ಯಗಳ ಹೆಸರುಗಳು
ककरोंदा,ನಾಗೈ ಕರ್ಪೂರ
नर्गिस,ನಾರ್ಸಸ್
कलौंजी,ನಾರುಬಟ್ಟೆ
रामतिल,ನೈಜರ್
रात की रानी,ರಾತ್ರಿ ಮಲ್ಲಿಗೆ
गोफल,ನಾಪಾ ಅಂಗೈ
सागरमोथा,ಕಾಯಿ ಹುಲ್ಲು
मोथा,ಕಾಯಿ ಸೆಡ್ಜ್
जायफल,ಜಾಯಿಕಾಯಿ
सूत्रकृमि,ನದಿಮೋಡಿ
नट घुन,ಅಡಿಕೆ
सूत्रकृमि विज्ञानी,ವೇಶ್ಯಾಗೃಹ
अविकल्पी वायुजीव,ಏರೋಬ್‌ಗಳನ್ನು ಕಡ್ಡಾಯ
अविकल्पी अवायुजीव,ಆಮ್ಲಜನಕಾಂಗ
अविकल्पी परजीवी,ಪರಾವಲಂಬಿ
अविकल्पी,ಕಡು
अवांछित पौधे,ಆಫ್-ಮಾದರಿಯ ಸಸ್ಯಗಳು
खली,ಎಣ್ಣೆ ಕೇಕು
ओकाजाकी खंड,ಒಕಜಾಕಿ ತುಣುಕು
"शाकभाजी उत्पादन, शाकभाजी संवर्धन",ಓಲೆರಿಕ್ರುಲ್ಚರ್
अल्पजीन,ಆಲಿಗೋಜಿನ್
अल्पन्यूक्लियोटाइड,ಆಲಿಗೊನೆಕ್ಲಿಯೊಟೈಡ್
जैतून का तेल,ಆಲಿವ್ ಎಣ್ಣೆ
ओमेगा-3-वसीय अम्ल,ಒಮೆಗಾ -3-ಕೊಬ್ಬಿನಾಮ್ಲ
सर्वाहारी,ಸರ್ವಭಕ್ಷಕ
अर्बुद जीन,ಬಾಗುವುದು
अर्बुदजनक विषाणु,ಚುಚ್ಚುವ ವೈರು
"कैंसर विज्ञान, अर्बुदविज्ञान",ಆವರ ಶಾಸ್ತ್ರ
प्रक्षेत्र पर अनुसंधान,ಆನ್-ಫಾರ್ಮ್ ರಿಸರ್ಚ್
अडंक,ಒಸೈಟ್
प्रचालन लागत,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
"ओपेरॉन, प्रचालेक",ಒಂದು ಬಗೆಯ operಷಧ
अवसरी सस्यन,ಅವಕಾಶ ಬೆಳೆ
इष्टतम मात्रा,ಗರಿಷ್ಠ ಪ್ರಮಾಣ
इष्टतम आर्थिक मात्रा,ಗರಿಷ್ಠ ಆರ್ಥಿಕ ಪ್ರಮಾಣ
फलोद्यान की दक्षता,ಹಣ್ಣಿನ ದಕ್ಷತೆ
जैविक कृषि,ಸಾವಯವ ಕೃಷಿ
"कार्बनिक कोलॉइड्स, कार्बनिक कलिल",ಸಾವಯವ ಕೊಲಾಯ್ಡ್‌ಗಳು
जैविक खेती,ಸಾವಯವ ಕೃಷಿ
जैविक खाद,ಸಾವಯವ
"जैविक पदार्थ, कार्बनिक पदार्थ",ಸಾವಯವ ವಿಷಯ
जैविक नाइट्रोजन (मृदा),ಸಾವಯವ ಸಾರಜನಕ (ಮಣ್ಣು)
जैविक फॉस्फोरस,ಸಾವಯವ ರಂಜಕ
"कार्बनिक मृदा, जैविक मृदा",ಸಾವಯವ ಮಣ್ಣು
जैविक अपशिष्ट,ಸಾವಯವ ತ್ಯಾಜ್ಯ
"जैविक, कार्बनिक",ಸಾವಯವ
संगठित विपणन,ಸಂಘಟಿತ ಮಾರ್ಕೆಟಿಂಗ್
अंग विकास,ಅಂಗವಾಸನ
इंद्रियग्राही मूल्यांकन,ಆರ್ಗನೊಲೆಪ್ಟಿಕ್ ಮೌಲ್ಯಮಾಪನ
पक्षिविज्ञान,ಪಾರ ವಿಜ್ಞಾನ
सुसाध्य बीज,ಸಾಂಪ್ರದಾಯಿಕ ಬೀಜ
लांबिक बहुपद समीकरण,ಆರ್ಥೋಗೋನಲ್ ಬಹುಪದೀಯ ಸಮೀಕರಣ
परासरण,ಆಸಾಮಿಗಳು
परासरणी प्रभाव,ಆಸ್ಮೋಟಿಕ್ ಪರಿಣಾಮ
परासरणी विभव,ಆಸ್ಮೋಟಿಕ್ ಸಾಮರ್ಥ್ಯ
" उद्भेद , फैलना",ಸ್ಫೋಟ
बहिः प्रजनन,Out ಟ್ ಸಂತಾನೋತ್ಪತ್ತಿ
"अवन, बंद चूल्हा",ಒಲೆ
शिशिर लंघन,ಅತಿಕ್ರಮಣ
अतिव्यापी पीढ़ी,ಅತಿಕ್ರಮಣ ಉತ್ಪಾದನೆ
अंडाणु,ಅಂಡಾಕಾರ
ऑक्सीकरण,ಉತ್ಕರ್ಷಣ
अम्लोद्भिद्,ಉತ್ಕರ್ಷಣ
जई,ಓಟ್ಸ್
तेल ताड़,ಎಣ್ಣೆ ಅಂಗೈ
कनेर,ಪಟಲಾದ
जैतून,ಆಲಿವ್
प्याज,ಈರುಸು
पोस्त,ಅಫೀಮು ಗಸಗಸೆ
चिनार,"ಓರಿಯಂಟಲ್ ಪ್ಲೇನ್, ಯುರೋಪಿಯನ್ ಪ್ಲೇನ್ ಮರ"
पैकिंग,ಚಿರತೆ
बाड़ा,ಕಸಾಯಿಖಾನೆ
युगल पंक्ति बुवाई,ಜೋಡಿಯಾಗಿರುವ ಸಾಲು ನೆಡುವಿಕೆ
"खाद्यता, स्वादिष्टता",ರುಚನೀಯತೆ
" पुष्पगुच्छ , यौगिक असीमाक्ष",ಚೂರು
पराकेंद्री प्रतिलोमन,ಪ್ಯಾರಾಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ
प्राचल,ನಿಯತಾಂಕ
परजीवी,ಪರಾವಲಂಬಿ
अंशक्वथनन,ಪಾರಾಗಲಿ
मृदूतक,ಕಪಟ
"जनक शैल, मूल शैल",ಪೋಷಕ ಬಂಡೆ
"स्थायी अनावृष्टि, स्थायी सूखा",ಪೂರ್ತಿ ಬರಗಾಲ
अनिषेकजनन,ಪಾಕಾಹಾರಿಕೆ
आंशिक कारक उत्पादकता,ಭಾಗಶಃ ಅಂಶ ಉತ್ಪಾದಕತೆ
सहभागी ग्रामीण आकलन,ಭಾಗವಹಿಸುವ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ
कण घनत्व,ಕಣಗಳ ಸಾಂದ್ರತೆ
निष्क्रिय अवशोषण,ನಿಷ್ಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
चरागाह,ಹುಲ್ಲೆ
पाश्चुरीकरण,ಹುಲ್ಲುಗಾವಲು
पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया),ಪಿಸಿಆರ್ (ಪಾಲಿಮರೇಸ್ ಚೈನ್ ರಿಯಾಕ್ಷನ್)
भूस्वामित्व खेती,ರೈತ ಕೃಷಿ
पीट (मृदा),ಪೀಟ್ (ಮಣ್ಣು)
पेड,ಗಡ
"पुष्पवृंत, वृंत",ಬೆಕ್ಕುಗಳು
वंशावली,ರೋಗಿಯ
मृदाजनन,ಪೆಟ್ಟಿಗೆ
मृदाविज्ञान,ಶಿಶುಕಾಮ
छिलका उतारना,ಸಿಪ್ಪೆಸುರು
"छीलना, विशल्कन",ಸಿಪ್ಪೆ
टिकियाकरण,ಉಂಡೆ
अंतःस्रवण,ನಡುಗುವಿಕೆ
बहुवर्षीय पादप,ದೀರ್ಘಕಾಲಿಕದ
परिकेंद्री प्रतिलोमन,ಪೆರಿಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ
परिनगरीय,ಪೆರಿ ನಗರ
पारगम्यता,ಪ್ರವೇಶಸಾಧ್ಯತೆ
स्थायी कृषि,ಪರ್ಮ್ಯಾಲಕ
स्थायी म्लानि बिंदु,ಶಾಶ್ವತ ವಿಲ್ಟಿಂಗ್ ಪಾಯಿಂಟ್ (ಪಿಡಬ್ಲ್ಯೂಪಿ)
पारगम्यता गुणांक,ಪ್ರವೇಶಸಾಧ್ಯತೆಯ ಗುಣಾಂಕ
पारगम्यता दर,ಪ್ರವೇಶಸಾಧ್ಯತೆ ದರ
पारगम्यतामापी,ಪರ್ಮಿಯೀಟರ್
दीर्घस्थायी शाकनाशी,ನಿರಂತರ ಸಸ್ಯನಾಶಕ
पीड़कनाशी,ಕೀಟನಾಶಕ
शैलोद्भिद्,ಪೆಟ್ರೋಫೈಟ್
"विभोजी, फाज",ಪಾರ
समयांतराल बुवाई,ಹವ್ಯಾಸಿ
"फैस्मिड, प्रणाभक",ನೂಡು
कागजन,ಹೆಣಗಾಟಕ
फिनोलिक यौगिक,ಫೆನಾಲಿಕ್ ಸಂಯುಕ್ತಗಳು
"रूपानुकृति विज्ञान, फलोद्गदिकी",ವಿದ್ಯಮಾನಶಾಸ್ತ್ರ
" लक्षण प्ररूप , समलक्षणी , लक्षण",ಹರಿಯುವರ
फीरोमोन,ಶಿರೋಕ್ತಿ
"पोषवाह, फ्लोएम",ಪೃಷ್ಠ
फॉस्फेट स्थिरीकरण,ಫಾಸ್ಫೇಟ್ ಸ್ಥಿರೀಕರಣ
फॉस्फेट शैल,ಪಟ್ಟು
फॉस्फेट विलयीकरण,ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ
फॉस्फेट विलयीकरण,ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ
फॉस्फेटाइड,ಪೋಫಟೈಡ್
फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम,ತುಂಡು
फॉस्फोलिपिड,ಫಾಸ್ಫಾಲಿಪಿಡ್
फॉस्फोरिलीकरण,ಫಾಸ್ಫರಿಲೀಕರಣ
प्रकाश वर्णक्रमापी,ಫೋಟೋ ವರ್ಣಪಟಲ ಮಾಪಕ
प्रकाशस्वपोषी,Photoತುಕಂಡ
प्रकाश रासायनिक अभिक्रिया,ದ್ಯುತಿರಗುಣುಗ
प्रकाशिक अपघटन,ದಷಾಯ
प्रकाशमिति,ಕಲಬೆರಕೆ
प्रकाशीय संरचना विकास,ದೃೃರಿವೀಕರಣ
फोटॉन,ಗಾಡಿ
प्रकाश ऑक्सीकरण,ಆಕ್ಟಿವಾರ
"दीप्तिकाल, प्रकाशकाल",ಭೂಕಾಯದ
दीप्तिकालिता,ದಿಯಮಂಡಲ
प्रकाशीय फॉस्फोरिलीकरण,ದಾಟು
प्रकाश पुनर्सक्रियण,ದುಗಿಲನ
प्रकाशग्राही,ದೃಶಿ
प्रकाशीय श्वसन,ದ್ಯುತಿ ಮಾಡಿ
प्रकाश संश्लेषण,ದ್ಯಂತಾಧನೆ
प्रकाश संश्लेषी दक्षता,ದ್ಯುತಿಸಾನಥನ ದಕ್ಷತೆ
प्रकाश संश्लेषी गुणांक,ದಶ್ಯಕಾರದ
प्रकाश संश्लेषी सक्रिय विकिरण,ದ್ಯುತಿಸಂಶಕ್ತಿಯಿಂದ
प्रकाशानुवर्तन,ವ್ಯತಿರಿಕ್ತತೆ
पर्णाभता,ಜಗಳ
पर्णविन्यास,ಪಿತೋಷ್ಟವಾದ
भौतिक अपक्षय,ದೈಹಿಕ ಹವಾಮಾನ
कार्यिकीय विकार,ಶಾರೀರಿಕ ಕಾಯಿಲೆ
कार्यिकीय शुष्कता,ಶಾರೀರಿಕ ಬರಗಾಲ
कार्यिकीय भार ह्रास,ದೈಹಿಕ ನಷ್ಟ
कार्यिकीय परिपक्वता,ದೈಹಿಕ ಪ್ರಬುದ್ಧತೆ
पादपवर्णक,ಕಂಟಾಸ
पादप निष्कर्षण,ಫೈಟೊಎಕ್ಸ್ಟ್ರಾಕ್ಷನ್
पादप भार,Phದಾಲೆಯಿಲ್ಲದ
पादप सूत्रकृमि,ಕೈಗವಸು
पादप उपचार,ಫೈಟೊರೆಮಿಡಿಯೇಶನ್
पादप सिडरोफोर,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
पादप विषालु,Phಷಧದ
फाइटोट्रोन,ರಕ್ತನಾಳ
चित्रालेख,ಚಿತ್ರಪುರೆ
पाइ आरेख,ಪೈಜೆ ರೇಖೆ
दाबमापी,ಹುಳಿಮರಿ
घट खेती,ಪಿಚರ್ ಕೃಷಿ
"अवस्थापन, निवेशन (उर्वरक)",ನಿಯೋಜನೆ (ಗೊಬ್ಬರ)
" बीजांडआसन (पौधों में) , अपरा, प्लेसेंटा",ಜರಾಯು
"सुहागा, पाटा फेरना",ಹಲಗೆ
पादप प्रजनन,ಸಸ್ಯ ಸಂತಾನೋತ್ಪತ್ತಿ
पादप सघनता,ಸಸ್ಯ ಸಾಂದ್ರತೆ
पादप पारिस्थितिकी,ಸಸ್ಯ ಪರಿಸರ ವಿಜ್ಞಾನ
पादप वृद्धिकारक,ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ಪ್ರವರ್ತಕ
पादप वृद्धि नियामक,ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ನಿಯಂತ್ರಕ
पादप प्रवेशन,ಸಸ್ಯ ಪರಿಚಯ
पादप पोषक (तत्व),ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು
पादप पोषण,ಸಸ್ಯ ಪೋಷಣೆ
पादप संगरोध नियमन,ಸಸ್ಯ ಸಂಪರ್ಕಸಾಧನ
पादप ऊतक परीक्षण,ಸಸ್ಯ ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ
"रोपणी फसलें, बागानी फसलें",ತೋಟ ಬೆಳೆಗಳು
"प्लांटर, रोपण यंत्र",ತೋಟಗಾರ
रोपण सामग्री,ನೆಟ್ಟ ವಸ್ತು
रोपण अनुपात,ನೆಟ್ಟ ಅನುಪಾತ
प्रद्रव्य,ಚಾಚು
प्लाज्मा झिल्ली,ಪ್ಲಾಸ್ಮಾ ಪೊಸೆ
प्लाज्मिड,ತಿಕ್ಕಲು
प्रद्रव्यतंतु,ತಿಕ್ಕಲು ಮಾಟ
प्रद्रव्यलयन,ಪ್ಲಾಸ್ಮೊಲಿಸಿಸ್
"सुघट्यता, प्लास्टिकता",ಪ್ಲಾಸ್ಟಿಕ್ತ್ವ
प्लास्टीकल्चर,ಪ್ಲಾಸ್ಟಿಕ್ ಸಂಸ್ಕೃತಿ
लवक,ಗಡಿಯಾರದ
बहुप्रभावी जीन,ಹಳ್ಳದ ಜೀನ್
प्रखंड (प्रायोगिक),ಕಥಾವಸ್ತು (ಪ್ರಾಯೋಗಿಕ)
जुताई,ಉಳುಮೆ
खूड़तली,ಮಂಕುಗ
खूड़तली निवेशन,ತಿಕ್ಕಲು
वर्षा-आधारित धान की भूमियां,ಪ್ಲ್ಯುವಿಯಲ್ ರೈಸ್ ಲ್ಯಾಂಡ್ಸ್
वर्षा सबंधी,ಪಟಲಿನ
वायुचालुत फुहारक,ನ್ಯೂಮ್ಯಾಟಿಕ್ ಸಿಂಪಡಿಸುವವನು
श्वसनमूल,ನ್ಯೂಮಾಟೊಫೋರ್
पॉडजोल मृदा,ಪಾಡ್ಜೋಲ್ ಮಣ್ಣು
पॉडजोलीभवन,ಕಾದಾಟೀಕರಣ
बिंदु उत्परिवर्तन,ಪಾಯಿಂಟ್ ರೂಪಾಂತರ
प्वासों वितरण,ವಿಷಪೂರಿತ ವಿತರಣೆ
परागक,ಪರಾಗಸ್ಪರ್ಶಕ
बहुभ्रूणता,ತಾಳ್ಮೆ
बहुलकन,ಪಾಲಿಮರೀಕರಣ
बहुरूपता,ಬಹುರೂಪತೆ
बहुपट्टीय गुणसूत्र,ಧ್ವಂಸ
पॉलीटिन गुणसूत्र,ಪಾಲಿಟೀನ್ ವರ್ಣತಂತು
फलकृषि विज्ञान,ಪೋಲಾಯಶಾಸ್ತ್ರ
"सरंध्रता, आबादी",ಜನಸಂಖ್ಯೆ
सरंध्रता,ಸರಂಧ್ರತೆ (ರಂಧ್ರ-ಸ್ಥಳ)
उद्भव-पश्चात्,ಹೊರಹೊಮ್ಮುವಿಕೆ
"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर",ಸುಗ್ಗಿಯ ನಂತರ
कटाई-उपरांत जुताई,ಕೊಯ್ಲು ನಂತರದ ಬೇಸಾಯ
पोटैशियम अवशोषण अनुपात,ಪೊಟ್ಯಾಸಿಯಮ್ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ
पोटैशियम स्थिरीकरण,ಪೊಟ್ಯಾಸಿಯಮ್ ಸ್ಥಿರೀಕರಣ
संभाव्य अम्लता,ಸಂಭಾವ್ಯ ಆಮ್ಲೀಯತೆ
संभाव्य फसल उपज,ಸಂಭಾವ್ಯ ಬೆಳೆ ಇಳುವರಿ
संभाव्य वाष्पन,ಸಂಭಾವ್ಯ ಆವಿಯಾಗುವಿಕೆ
संभाव्य वाष्पोपरिवर्तन,ಸಂಭಾವ್ಯ ಎವಪೋಟ್ರಾನ್ಸ್ಫಾರ್ಮೇಶನ್
कुक्कुट पालन,ಕೋಳಿ ಸಾಕಾಣಿಕೆ
"प्रेयरी, घास का बड़ा मैदान",ಹುಲ್ಲುಗಾವಲು
फलनपूर्व अवधि,ಪೂರ್ವ ಭರಿಸುವ ಅವಧಿ
"अवक्षेपण, वर्षण",ಕೆಳಕ್ಕೆ ಇಳಿಯುವಿಕೆ
परिशुद्ध कृषि,ನಿಖರ ಕೃಷಿ
परिशुद्ध कृषि,ನಿಖರ ಕೃಷಿ
परभक्षी,ಪರಭಕ್ಷಕ
उद्भव-पूर्व,ಪೂರ್ವದ
उद्भव-पूर्व उपचार,ಪೂರ್ವಭಾವಿ ಚಿಕಿತ್ಸೆ
बुवाई-पूर्व उपचार (शाकनाशी),ಪೂರ್ವ -ಪ್ಲಾಂಟಿಂಗ್ ಚಿಕಿತ್ಸೆ
प्रेसमड (चीनी की मैली),ಪ್ರೆಸ್ ಮಡ್
दाब प्रवणता,ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್
कीमत लोच,ಬೆಲೆ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
कीमत सूचकांक,ಬೆಲೆ ಸೂಚ್ಯಂಕ
प्राथमिक संवर्ध,ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ
प्राथमिक वृद्धि,ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ
प्राथमिक कर्षण,ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ
प्रारंभक,ಪ್ರಾಚೀನ
रचाना (तंबाकू),ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು)
आद्य अवस्था,ಆದರ್ಶವ್ಯಾಪ್ತಿ
प्रियोन,ಪ್ರಿಯಾನ್
संभाव्यता,ಸಂಭವನೀಯತೆ
संपरीक्षक,ಶೋಧಿಸು
समस्याग्रस्त मृदा,ಸಮಸ್ಯೆ ಮಣ್ಣು
प्रसंस्करण,ಸಂಸ್ಕರಣೆ
उत्पादन फलन,ಉತ್ಪಾದಕ ಕಾರ್ಯ
अत्पादकता,ಉತ್ಪಾದಕತೆ
लाभ,ಲಾಭ
संतति परीक्षण,ಸಂತತಿ ಪರೀಕ್ಷೆ
प्रगतिशील किसान,ಪ್ರಗತಿಪರ ರೈತ
परियोजना मूल्यांकन,ಯೋಜನೆಯ ಮೌಲ್ಯಮಾಪನ
अकेन्द्रिक,ಪ್ರಜಗಲಕ
उन्नायक,ಪ್ರಸರಣಕಾರ
रोग निरोधी छिड़काव,ರೋಗನಿರೋಧಕ ಸಿಂಪಡಣೆ
