Tamil,Gujarati
தர்க்க இடப்பெயர்ச்சி,તર્ક વિસ્થાપન
தர்க்க நிலை,તર્કની સ્થિતિ
தர்க்க சுவிட்ச்,તર્ક સ્વીચ
தர்க்க அலகு,તર્ક એકમ
தருக்க,તાર્કિક
தருக்க இணைப்பு,તાર્કિક જોડાણ
தருக்க தரவு அமைப்பு,લોજિકલ ડેટા માળખું
தருக்க வரைபடம்,લોજિકલ ડાયાગ્રામ
தருக்க வெளிப்பாடு,તાર્કિક અભિવ્યક્તિ
தருக்க பாய்வு விளக்கப்படம்,લોજિકલ ફ્લોચાર્ટ
தருக்க IF (லாஜிக்கல் என்றால்),લોજિકલ IF (લોજિકલ જો)
பகுத்தறிவு செயல்பாடு,તર્કસંગત કામગીરી
பகுத்தறிவு இயக்குபவர்,તર્કસંગત ઓપરેટર
பகுத்தறிவு இணைப்பு,તર્કસંગત જોડાણ
தர்க்கரீதியான திட்டம்,તાર્કિક યોજના
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
தருக்க முறை,લોજિકલ પેટર્ન
தருக்க மதிப்பு,તાર્કિક મૂલ્ય
தருக்க மாறி,લોજિકલ ચલ
கண்ணோட்டத்தை அடைந்தது,પ્રાપ્ત વિહંગાવલોકન
முன்னோட்ட தொகுப்பு,પૂર્વાવલોકન સેટ
கவனிப்பு,અવલોકન
"1.லூப், 2.லூப்","1.લૂપ, 2.લૂપ"
வளைய கட்டுப்பாடு,લૂપ નિયંત્રણ
வளைய துவக்கம்,લૂપ આરંભ
வளைய மாறுபாடு,લૂપ વિવિધતા
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
வளைய துவக்கம்,લૂપ આરંભ
வளைய-முடிவு,લૂપ-સમાપ્તિ
எதிர்-லூப் சோதனை,કાઉન્ટર-લૂપ ટેસ્ટ
தளர்வாக இணைக்கப்பட்டது,ઢીલી રીતે જોડાયેલી
இழப்பற்ற சுருக்கம்,લોસલેસ કમ્પ્રેશન
ஹஸ்ஸே சுருக்கம்,હાસે કમ્પ્રેશન
குறைந்த பைட்,ઓછી બાઈટ
குறைந்த அளவிலான மொழி,નિમ્ન સ્તરની ભાષા
குறைந்த பாஸ் வடிகட்டி,નીચા પાસ ફિલ્ટર
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"1. இயந்திரம், 2. இயந்திரம்","1. મશીન, 2. મશીન"
இயந்திர முகவரி,મશીન સરનામું
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. મશીન કોડ, 2. મશીન કોડ"
இயந்திர சக்கரம்,મશીન વ્હીલ
இயந்திரமயமாக்கப்பட்ட மொழி,યાંત્રિક ભાષા
இயந்திர மென்பொருள்,યાંત્રિક સોફ્ટવેર
சாதன பிழை,ઉપકરણ ભૂલ
இயந்திரம் செயலற்ற நேரம்,મશીન નિષ્ક્રિય સમય
இயந்திர மொழி,મશીન ભાષા
கையேடு,મેન્યુઅલ
இயந்திர உணர்வு,મશીન સેન્સ
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
இயந்திர வழி கற்றல்,મશીન લર્નિંગ
இயந்திர செயல்பாடு,મશીન કામગીરી
இயந்திர மொழி,મશીન ભાષા
இயந்திர செயல்திறன்,મશીન કામગીરી
இயந்திர உருவகப்படுத்துதல்,મશીન સિમ્યુલેશન
இயந்திர கடத்தல் நேரம்,મશીન હાઇજેક કરવાનો સમય
இயந்திர மொழிபெயர்ப்பு,મશીન અનુવાદ
இயந்திர வார்த்தைகள்,મશીન શબ્દો
மேக்ரோ அறிவுறுத்தல்,મેક્રો સૂચના
மேக்ரோ அளவுகோல்,મેક્રો સ્કેલ
வெகுஜன அசெம்பிளிங் திட்டம்,માસ એસેમ્બલીંગ પ્રોગ્રામ
மொத்த அழைப்பு,કુલ કૉલ
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு","1.મેક્રો કોડ, 2.મેક્રો કોડ"
மேக்ரோ கட்டளை,મેક્રો આદેશ
மேக்ரோ பிரகடனம்,મેક્રો ઘોષણા
மேக்ரோ வரையறை,મેક્રો વ્યાખ્યા
மேக்ரோ ஓட்ட விளக்கப்படம்,મેક્રો ફ્લો ચાર્ટ
மேக்ரோ ஜெனரேட்டர்,મેક્રો જનરેટર
மேக்ரோ அறிவுறுத்தல்,મેક્રો સૂચના
மொத்த மொழி,સ્થૂળ ભાષા
மேக்ரோ நூலகம்,મેક્રો લાઇબ્રેરી
மேக்ரோ அளவுரு,મેક્રો પરિમાણ
மேக்ரோ செயலாக்கம்,મેક્રો પ્રોસેસિંગ
"1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
மேக்ரோ நிரலாக்க,મેક્રો પ્રોગ્રામિંગ
மொத்த முன்மாதிரி,કુલ પ્રોટોટાઇપ
"1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
மெகாபைட் (MB),મેગાબાઈટ (MB)
மந்திர சின்னம்,જાદુઈ પ્રતીક
மந்திர எண்,જાદુઈ સંખ્યા
காந்த குமிழி நினைவகம்,ચુંબકીય બબલ મેમરી
காந்த அட்டை,ચુંબકીય કાર્ડ
"1.காந்த செல், 2.காந்த செல்","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
காந்த சின்னம்,ચુંબકીય પ્રતીક
காந்த மைய சேமிப்பு,ચુંબકીય કોર સંગ્રહ
"1.காந்த வட்டு, 2. காந்த வட்டு","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
காந்த வட்டு முகவரி,ચુંબકીય ડિસ્ક સરનામું
காந்த வட்டு நினைவகம்,ચુંબકીય ડિસ્ક મેમરી
காந்த டிரம்,ચુંબકીય ડ્રમ
"1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
காந்த மேல்,ચુંબકીય ટોચ
காந்த மை,ચુંબકીય શાહી
காந்த மை எழுத்து அங்கீகாரம் (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
காந்த ஊடகம்,ચુંબકીય માધ્યમ
காந்த வாசிப்பு,ચુંબકીય વાંચન
காந்த பதிவு,ચુંબકીય રેકોર્ડિંગ
காந்த சேமிப்பு,ચુંબકીય સંગ્રહ
காந்தப் பட்டை,ચુંબકીય પટ્ટી
காந்த நாடா,ચુંબકીય ટેપ
காந்த நாடா கெட்டி,ચુંબકીય ટેપ કારતૂસ
காந்த நாடா இயக்கி,ચુંબકીય ટેપ ડ્રાઇવ
காந்த நாடா முன்னோடி,ચુંબકીય ટેપ પુરોગામી
காந்த நாடா நூலகர்,ચુંબકીય ટેપ ગ્રંથપાલ
காந்த நாடா அணுகல்,ચુંબકીય ટેપ ઍક્સેસ
காந்த நாடா அலகு,ચુંબકીય ટેપ એકમ
"1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
காந்த பாதை,ચુંબકીય માર્ગ
காந்த ஒளியியல் சேமிப்பு,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
காந்த விலகல்,ચુંબકીય વિકૃતિ
காந்தமாக சிதைக்கக்கூடிய மாத்திரை,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
அஞ்சல் இணைப்பு,મેલ મર્જ
"1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
முக்கிய சட்டகம்,મુખ્ય ફ્રેમ
"1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"1.முதன்மை திட்டம், 2.முதன்மை திட்டம்","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
முக்கிய சேமிப்பு,મુખ્ય સંગ્રહ
"1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1.பராமரிப்பு, 2.பராமரிப்பு","1. જાળવણી, 2. જાળવણી"
பராமரிப்பு குழு,જાળવણી પેનલ
பராமரிப்பு நேரம்,જાળવણી સમય
பெரிய வட்டம்,મોટું વર્તુળ
முக்கிய சாதனம்,કી ઉપકરણ
முக்கிய விசை,મુખ્ય ચાવી
முக்கியமான கட்டம்,મુખ્ય સ્ટેજ
முக்கிய கட்டமைப்பு,મુખ્ય માળખું
முக்கிய வேலை,મુખ્ય કાર્ય
பெரும்பான்மை கூறு,બહુમતી ઘટક
பெரும்பான்மை வாயில்,બહુમતી દરવાજો
பெரும்பான்மை செயல்பாடு,બહુમતી કામગીરી
திருப்பிச் செலுத்தும் காலம்,વળતર સમયગાળો
தவறான நடைமுறை,ખોટી કામગીરી નિયમિત
மேலாண்மை வளர்ச்சி,સંચાલન વિકાસ
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
மேலாண்மை அறிவியல்,મેનેજમેન્ટ વિજ્ઞાન
மான்செஸ்டர் குறியாக்கம்,માન્ચેસ્ટર એન્કોડિંગ
பெருக்கல்,ગુણાકાર
மதிப்பிடப்பட்ட மாறி,અંદાજિત ચલ
மதிப்பிடப்பட்ட குறியீடு,અનુમાનિત અનુક્રમણિકા
மனித இயந்திர உருவகப்படுத்துதல்,માનવ મશીન સિમ્યુલેશન
கையேடு முகவரி சுவிட்ச்,મેન્યુઅલ એડ્રેસ સ્વીચ
கையேடு பகுப்பாய்வு,મેન્યુઅલ વિશ્લેષણ
கைமுறை அழைப்பு,મેન્યુઅલ કૉલ
கைமுறை நுழைவு,મેન્યુઅલ એન્ટ્રી
"1. கையேடு மையம், 2. கையேடு மையம்","1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
"1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு","1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
கைமுறை செயல்பாடு,મેન્યુઅલ કામગીરી
பல-பல உறவு,ઘણા થી ઘણા સંબંધ
பல குறிவிலக்கி,મલ્ટી ડીકોડર
வரைபட முறை,નકશા પદ્ધતિ
விவரணையாக்கம்,મેપિંગ
விளிம்பு,માર્જિન
விளிம்பு பிழை,સીમાંત ભૂલ
விளிம்பு விசாரணை,સીમાંત પૂછપરછ
விளிம்பு சோதனை,સીમાંત કસોટી
சின்னம் கண்டறிதல்,પ્રતીક શોધ
கையெழுத்து வாசிப்பு,સાઇન રીડિંગ
சின்னம் ஸ்கேனிங்,પ્રતીક સ્કેનિંગ
அடையாள உணர்வு,સાઇન સેન્સ
குறிப்பான்,માર્કર
குறிக்கும்,માર્કિંગ
மார்க்கர் அலை,માર્કર તરંગ
மார்க்கோவ் சங்கிலி,માર્કોવ સાંકળ
மார்க்கோவ் ஆதாரம்,માર્કોવ સ્ત્રોત
மார்க்அப் மொழி,માર્કઅપ ભાષા
மேசர்,મેસર
மேசர்,મેસર
"1.முகமூடி, 2.முக்காடு, 3.முக்காடு","1.માસ્ક, 2. પડદો, 3. પડદો"
"1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்","1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો"
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
கவர் பதிவு,કવર રજીસ્ટર
"1. கவர் ரோம், 2. கவர் ரோம்","1. કવર રોમ, 2. કવર રોમ"
கவர்,આવરણ
பெரிய புள்ளிவிவரங்கள்,વિશાળ આંકડા
"1. நிறை நினைவகம், 2. நிறை நினைவகம்","1.માસ મેમરી, 2.માસ મેમરી"
பெருமளவில் இணையாக,મોટા પાયે સમાંતર
தலைவன்,સરદાર
முதன்மை அட்டை,માસ્ટર કાર્ડ
"1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்","1.હેડ વોચ, 2.કંટ્રોલ વોચ"
முக்கிய பணியகம்,મુખ્ય કન્સોલ
முதன்மை தரவு,પ્રાઇમ ડેટા
முதன்மை வரைபடம்,મુખ્ય રેખાકૃતિ
முதன்மை கோப்பு,માસ્ટર ફાઇલ
முதன்மை குழு,મુખ્ય જૂથ
முதன்மை விசை,મુખ્ય કી
முக்கிய நூலக நாடாக்கள்,મુખ્ય પુસ્તકાલય ટેપ
முதன்மை செயலி,પ્રાઇમ પ્રોસેસર
முதன்மை திட்டம்,મુખ્ય કાર્યક્રમ
முக்கிய மையம்,મુખ્ય કેન્દ્ર
"1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்","1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ"
"1.முதன்மை முனையம், 2.முதன்மை முனையம்","1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ"
முதன்மை துணை சாதனம்,મુખ્ય ગૌણ ઉપકરણ
முதன்மை துணை அமைப்பு,મુખ્ય ગૌણ સિસ્ટમ
"1. போட்டி, 2. போட்டி, 3. சந்திப்பு","1. મેચ, 2. મેચ, 3. મળો"
பொருத்துக,મેળ
கணித நிரலாக்க,ગાણિતિક પ્રોગ્રામિંગ
கணித உருவகப்படுத்துதல்,ગાણિતિક સિમ્યુલેશન
"1.அணி, 2.அணி","1.મેટ્રિક્સ, 2.મેટ્રિક્સ"
"1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்","1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર"
அணி சுவிட்ச்,મેટ્રિક્સ સ્વીચ
அணி அட்டவணை,મેટ્રિક્સ ટેબલ
அதிகபட்ச கணினி,મેક્સી કમ્પ્યુટર
அதிகபட்ச கணினி,મેક્સી કમ્પ્યુટર
உச்ச உறுப்பு,ટોચનું તત્વ
யோகாபேட்,યોગપદ
மேக்ஸ்வெல் டாமன்,મેક્સવેલ ડેમન
"1.அர்த்தம், 2.அர்த்தம்","1.મીન, 2.મીન"
மீட்பு நேரம் என்று பொருள்,અર્થ પુનઃપ્રાપ્તિ સમય
தோல்வி நேரம் என்று அர்த்தம்,નિષ્ફળતાનો અર્થ સમય
தோல்வி சராசரி நேரம் (m t b f),નિષ્ફળતાનો મધ્ય સમય (m t b f)
தோல்விக்கான நேரம் என்று அர்த்தம்,નિષ્ફળતાનો સમય
பழுது சராசரி நேரம்,સમારકામ સરેરાશ સમય
சரிசெய்தல் சராசரி நேரம் (MTTR),કરેક્શન મીન ટાઇમ (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),મધ્યમ સ્કેલ એકીકરણ (MSI)
நடுத்தர ஒருங்கிணைப்பு (MSI),મધ્યમ એકીકરણ (MSI)
சராசரி சேமிப்பு சாதனம்,અર્થ શબ્દ સંગ્રહ ઉપકરણ
ஒரு நொடிக்கு மெகா பிட் (Mbps),મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps)
கூறு பொருள்,ઘટક પદાર્થ
கூறு பதிவு,ઘટક રેકોર્ડ
"1.நினைவு, 2.நினைவு","1.મેમરી, 2.મેમરી"
"1.நினைவக வரிசை, 2.நினைவக வரிசை","1.મેમરી એરે, 2.મેમરી એરે"
"1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்","1.મેમરી ફંડ, 2.મેમરી બેંક"
"1.memory buffer Register, 2.memory buffer Register","1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર"
"1.மெமரி பஸ், 2. நினைவக பேருந்து","1.મેમરી બસ, 2. મેમરી બસ"
மெமரி கார்டு,મેમરી કાર્ડ
நினைவக செல்,મેમરી સેલ
நினைவாற்றல் இழப்பு,સ્મરણ શકિત નુકશાન
"1.மெமரி கோர், 2.மெமரி கோர்","1.મેમરી કોર, 2.મેમરી કોર"
நினைவக சுழற்சி,મેમરી ચક્ર
"1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு","1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર"
"1.நினைவக திணிப்பு ,2.நினைவக திணிப்பு","1.મેમરી ડમ્પ, 2.મેમરી ડમ્પ"
"1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்","1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ"
"1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை","1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો"
நினைவக அறிவுறுத்தல்,મેમરી સૂચના
"1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை","1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ"
"1.நினைவக வரைபடம், 2.நினைவக வரைபடம்","1.મેમરી મેપ, 2.મેમરી મેપ"
"1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O","1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O"
"1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்","1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ"
"1.நினைவக தொகுதி, 2.நினைவக தொகுதி","1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ"
"1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு","1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર"
ஞாபக சக்தி,મેમરી પાવર
நினைவக பாதுகாப்பு,મેમરી રક્ષણ
"1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்","1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના"
"1.நினைவக திட்டம், 2.நினைவக திட்டம்","1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ"
"1.நினைவக அலகு, 2.நினைவக அலகு","1.મેમરી યુનિટ, 2.મેમરી યુનિટ"
பட்டியல்,મેનુ
மெனு பார்,મેનુ બાર
மெனு இயக்கப்படுகிறது,મેનુ સંચાલિત
மெனு தேர்வு,મેનુ પસંદગી
முக்கிய உந்துதல் திட்டம்,મુખ્ય સંચાલિત કાર્યક્રમ
"1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட","1.સહજ, 2.મર્જ્ડ"
இணைப்பு பரிமாற்ற வரிசையாக்கம்,મર્જર એક્સચેન્જ સૉર્ટિંગ
"1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு","1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી"
"1. இணைத்தல், 2. இணைத்தல்","1. મર્જર, 2. મર્જર"
லட்டு நெட்வொர்க்,જાળી નેટવર્ક
செய்தி அனுப்புதல்,મેસેજિંગ
செய்தி,સંદેશ
செய்தி அங்கீகாரம்,સંદેશ પ્રમાણીકરણ
செய்தி செல்,સંદેશ સેલ
செய்தி சுற்று,સંદેશ સર્કિટ
செய்தி வடிவம்,સંદેશ ફોર્મેટ
செய்தி தலைப்பு,સંદેશ પોર્ટ
செய்தி முறை,સંદેશ મોડ
செய்தி அனுப்புதல்,મેસેજિંગ
"1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்","1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ"
செய்தி வரி,સંદેશ લાઇન
செய்தி சுவிட்ச்,સંદેશ સ્વીચ
செய்தி உரை,સંદેશ ટેક્સ્ટ
செய்தி பரிமாற்ற முகவர்,સંદેશ ટ્રાન્સફર એજન્ટ
சூப்பர் அசெம்பிளர்,સુપર એસેમ્બલર
மெட்டாகிளாஸ்,મેટાક્લાસ
"1. அதிக தொகுப்பு, 2. அதிக விளக்கம்","1. વધુ સંકલન, 2. વધુ અર્થઘટન"
"1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்","1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ"
பேச்சுவழக்கு,બોલી
"1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்","1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક"
சர்வாதிகாரம்,સરમુખત્યારશાહી
செயல்முறை,પ્રક્રિયા
பெருநகரப் பகுதி நெட்வொர்க் (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
மைக்ரோ,સૂક્ષ્મ
"1.மைக்ரோகோட், 2.மைக்ரோகோட்","1.માઈક્રોકોડ, 2.માઈક્રોકોડ"
நுண்கணினி,માઇક્રો કોમ્પ્યુટર
நுண் கட்டுப்படுத்தி,માઇક્રો કંટ્રોલર
நுண் சுழற்சி,સૂક્ષ્મ ચક્ર
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS),માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,માઇક્રો ઇલેક્ટ્રોનિક્સ
மைக்ரோ மினியேட்டரைசேஷன்,માઇક્રો મિનિએચરાઇઝેશન
மைக்ரோ ஆர்டர்,માઇક્રો ઓર્ડર
"1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு","1.માઇક્રો, 2.મેઇનફ્રેમ લિંક"
மைக்ரோ சிப்,માઇક્રો ચિપ
மைக்ரோ கோபால்,માઇક્રો કોબોલ
மைக்ரோ குறியீடு,માઇક્રો કોડ
"1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்","1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ"
மைக்ரோ நெகிழ்,માઇક્રો ફ્લોપી
மைக்ரோஃபார்ம் வாசிப்பு சாதனம்,માઇક્રોફોર્મ વાંચન ઉપકરણ
நுண் சட்டகம்,માઇક્રો ફ્રેમ
மைக்ரோகிராபிக்ஸ்,માઇક્રોગ્રાફિક્સ
ஒலிவாங்கி,માઇક્રોફોન
மைக்ரோஃபோட்டோகிராஃப்,માઇક્રોફોટોગ્રાફ
"1.மைக்ரோ பிராசசிங் யூனிட், 2.மைக்ரோ பிராசசிங் யூனிட்","1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ"
நுண்செயலி,માઇક્રોપ્રોસેસર
நுண்செயலி சிப்,માઇક્રોપ્રોસેસર ચિપ
நுண்செயலி மொழிபெயர்ப்பாளர்,માઇક્રોપ્રોસેસર દુભાષિયા
மைக்ரோ ப்ராசசர் யூனிட் (MPU),માઇક્રો પ્રોસેસર યુનિટ (MPU)
"1. மைக்ரோ புரோகிராம், 2. மைக்ரோ புரோகிராம்","1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ"
மைக்ரோ வரிசை,સૂક્ષ્મ ક્રમ
மைக்ரோசாப்ட்,માઈક્રોસોફ્ટ
மைக்ரோசாப்ட் விண்டோஸ்,માઇક્રોસોફ્ટ વિન્ડોઝ
மைக்ரோ அலை,સૂક્ષ્મ તરંગ
மைக்ரோ அலை இணைப்பு,માઇક્રો વેવ લિંક
நுண்ணலை ஒலிபரப்பு,માઇક્રોવેવ ટ્રાન્સમિશન
நடுத்தர மேலாண்மை,મધ્યમ સંચાલન
"1. மிடில்வேர், 2. நடுத்தர பொருட்கள்","1.મિડલવેર, 2. મધ્યમ વેર"
மிடி கணினி,મીડી કોમ્પ્યુટર
மைய புள்ளி,કેન્દ્રીય બિંદુ
சராசரி,મધ્યક
இடம்பெயர்வு பாதை,સ્થળાંતર માર્ગ
வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS)
மினி கணினி,મીની કોમ્પ્યુટર
சிறிய வட்டு,નાની ડિસ્કેટ
"1.சிறிய பெருங்குடல், 2.சிறிய ஆஷ்ட்","1.નાનો કોલોન, 2.લિટલ એસ્ટ"
குறைந்தபட்ச தயாரிப்பு,ન્યૂનતમ ઉત્પાદન
அரிதான மரம்,છૂટાછવાયા વૃક્ષ
"1.மினிமேக்ஸ் அல்காரிதம், 2.அல்காரிதம்","1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ"
மினியேட்டரைசேஷன் செயல்முறை,લઘુચિત્રીકરણ પ્રક્રિયા
குறைந்த விலை நீட்டிப்பு மரம்,સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ
"1.குறைந்த தாமதக் குறியாக்கம், 2.குறைந்த தாமதக் குறியீட்டு முறை","1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ"
குறுகிய சாதனம்,ટૂંકા ઉપકરણ
"1. பெருக்கல், 2. பெருக்கல், 3. பெருக்கல் கால","1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ"
கடன் அட்டை,ક્રેડીટ કાર્ડ
கடன் அட்டை,ક્રેડીટ કાર્ડ
கடன் பகுதி,ક્રેડિટ વિસ્તાર
பிரதிபலித்த வட்டு,પ્રતિબિંબિત ડિસ્ક
"1. கண்ணாடிப் புள்ளி, 2. நகல், 3. கண்ணாடி நகல்","1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી"
கலப்பு ரேடிக்ஸ் குறியீடு,મિશ્ર રેડિક્સ નોટેશન
கலவை,મિક્સર
நினைவாற்றல்,નેમોનિક
நினைவு முகவரி,નેમોનિક સરનામું
மறக்கமுடியாது,યાદગાર
"1.மொபைல், 2. அசையும்","1.મોબાઇલ, 2.મૂવેબલ"
"1. மொபைல் கம்ப்யூட்டிங், 2. மொபைல் கம்ப்யூட்டிங்","1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ"
"1.மாதிரி, 2.மாதிரி","1.મોડેલ, 2.મોડલ"
முறையற்ற ஆசிரியர்,મોડલેસ એડિટર
"1. மாடலிங், 2. மாடலிங்","1. મોડેલિંગ, 2. મોડેલિંગ"
