Kannada,Bengali
ಮಣ್ಣಿನ ಸಂಘ,মৃত্তিকা সমিতি
ಮಣ್ಣಿನ ವರ್ಗ,মাটির শ্রেণী
ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ,মাটি জটিল
ಮಣ್ಣಿನ ಸ್ಥಿರತೆ,মাটির সামঞ্জস্য
ಮಣ್ಣಿನ ಕುಟುಂಬ,মাটির পরিবার
ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ,মাটির ফ্রেমের কাজ
ಮಣ್ಣಿನ ತೇವಾಂಶ,মাটির আদ্রতা
ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ,মাটির আর্দ্রতা বৃদ্ধি
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,মাটির আর্দ্রতার ঘাটতি
ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ,মাটির রূপবিদ্যা
ಮಣ್ಣಿನ ಕಣ,মাটির কণা
ಮಣ್ಣಿನ ಹಂತ,মাটির পর্যায়
ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್,মাটি প্রোফাইল
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,মাটির প্রতিক্রিয়া
ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ,মাটি আলাদা করে
ಮಣ್ಣಿನ ಸರಣಿ,মাটি সিরিজ
ಮಣ್ಣಿನ ಪರಿಹಾರ,মাটির সমাধান
ಮಣ್ಣಿನ ರಚನೆ,মাটির গঠন
ಮಣ್ಣಿನ ರಚನೆ,মাটির গঠন
ಮಣ್ಣಿನ ಪ್ರಕಾರ,মাটির ধরন
ಸೋಲಮ್,সোলুম
ಸೋರ್ಪ್ಶನ್,সর্পশন
ಸ್ಪ್ಯಾಲ್ಸ್,স্পালস
ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ,নির্দিষ্ট আয়ন প্রভাব
ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি
ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি
ಸ್ಥಿರ ಹರಿವು,অটল প্রবাহ
ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ,ধাপে ধাপে ঝলকানি
ಜಿಗುಟುತನ,আঠালোতা
ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು,স্টিকিং পয়েন্ট
ಕಲ್ಲು,পাথর
ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,স্লপ হাত ছাঁচনির্মাণ
ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್,চাবুক কবজা
ಒಣಹುಲ್ಲಿನ ಹಲಗೆ,খড় বোর্ড
ಸ್ಟ್ರೀಮ್,প্রবাহ
ಒತ್ತಡ,মানসিক চাপ
ಸ್ಟ್ರೆಚರ್,স্ট্রেচার
ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್,স্ট্রেচার বন্ড
ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್,স্ট্রেচার কোর্স
ಸ್ಟ್ರಿಂಗ್,স্ট্রিং
ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್,স্ট্রিং কোর্স
ರಚನಾತ್ಮಕ ಅಂಶ,স্ট্রাকচার ফ্যাক্টর
ರಚನೆ ಸೂಚ್ಯಂಕ,গঠন সূচক
ಗಾರೆ,স্টুকো
ಸ್ಟಡ್,স্টুড
ಸ್ಟೈಲೋಬೇಟ್,স্টাইলোবেট
ಉಪ ಮಣ್ಣು,সাব মাটি
ಉಪ ರಚನೆ,উপ-কাঠামো
ಸಂಕಲನ ಕರ್ವ್,সমষ্টি বক্ররেখা
ಸೂರ್ಯ ಮೈಕಾ,সূর্য মাইকা
ಸೂಪರ್ ರಚನೆ,সুপার স্ট্রাকচার
ಸರ್ವೇಯರ್,সার্ভেয়ার
ಎಸ್-ಮೌಲ್ಯ,এস-মান
ತೋರಣ,চোরাই মাল
ಸ್ವಾನ್ ಕುತ್ತಿಗೆ,রাজহাঁসের ঘাড়
ಗುಡಾರ,তাবারন্যাকল
ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,টেবিল হাত ছাঁচনির্মাণ
ಟ್ಯಾಂಕಿಂಗ್,ট্যাঙ্কিং
ಟೆಂಪಿಯೆಟ್ಟೊ,টেম্পিয়েত্তো
ಟೆಂಪರಿಂಗ್,টেম্পারিং
ಟೆಂಪ್ಲೇಟ್,টেমপ্লেট
ಟೆಂಪ್ಲೇಟ್,টেমপ্লেট
ಟೆಪಿಡೇರಿಯಮ್,টেপিডারিয়াম
ಟೆರಾಕೋಟಾ,পোড়ামাটির
ಟೆರ್ರಾ ರೋಸಾ,টেরা রোজা
ಟೆರಾಝೋ,টেরাজো
ಟೆಟ್ರಾ ಶೈಲಿ,টেট্রা শৈলী
ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ,থ্রেশহোল্ড সীমা মান
ಗಂಟಲು,গলা
ಕಲ್ಲಿನ ಮೂಲಕ,পাথরের মাধ্যমে
ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ,জোয়ার বেসিন
ಟೈ ಬಾರ್,টাই বার
ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ,টাই মরীচি
ಕಟ್ಟಿದ ಸಲಾಕೆ,টাই রড
ಟಿರ್ಸ್,তিরস
ಸಹಿಷ್ಣುತೆ,সহনশীলতা
ಹಲ್ಲುಜ್ಜುವುದು,দাঁত তোলা
ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು,উপরের মাটি বা পৃষ্ঠের মাটি
ಒಟ್ಟು ಸರಂಧ್ರತೆ,মোট ছিদ্র
ಟ್ರೇಸರಿ,ট্রেসরি
ರೈಲು ಪ್ರತಿರೋಧ,ট্রেন প্রতিরোধ
ಟ್ರಾನ್ಸೆಪ್ಟ್,ট্রান্সেপ্ট
ಪರಿವರ್ತನೆಯ ಮಣ್ಣು,ক্রান্তিকালীন মাটি
ಟ್ರಾನ್ಸಮ್,ট্রান্সম
ಸಾರಿಗೆ ಮಣ್ಣು,পরিবহন মাটি
ಉಪನದಿ,উপনদী
ಟ್ರಿಫೊರಿಯಮ್,ট্রাইফোরিয়াম
ಟ್ರೈಗ್ಲಿಫ್,ট্রাইগ্লিফ
ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು,কাটা মাটি
ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು,উত্তাল প্রবাহ
ತಿರುಗು ಗೋಪುರ,বুরুজ
ಟೈಂಪರ್ ಸಂಖ್ಯೆ,টাইম্পার সংখ্যা
ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,চূড়ান্ত ভারবহন ক্ষমতা
ಅಂತಿಮ ಪಿಎಚ್,চূড়ান্ত পিএইচ
ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,এলোমেলো ধ্বংসস্তূপের গাঁথনি
ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি
ಅಂಡರ್ಕ್ರಾಫ್ಟ್,আন্ডারক্রফট
ತುಂಬದ ಸರಂಧ್ರತೆ,অপূর্ণ ছিদ্র
ಏಕರೂಪದ ಹರಿವು,অভিন্ন প্রবাহ
ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,ইউনিট ফ্রেম টাইপ ভারা
ಅನುತ್ಪಾದಕ ಕೆಲಸ,অনুৎপাদনশীল কাজ
ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು,অসম্পৃক্ত মাটি
ಅಸ್ಥಿರ ಹರಿವು,অস্থির প্রবাহ
ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,প্লাস্টিকের উপরের সীমা
ಕಣಿವೆ ಗಟಾರ,উপত্যকা গটার
ವಾಲ್ಟ್,ভল্ট
ವೆಟೇರಿಯಮ್,ভেটেরিয়াম
ವಾತಾಯನ,অবাধে বায়ু - চলাচলের ব্যবস্থা
ವೆಂಟಿಲೇಟರ್,ভেন্টিলেটর
ವೆರಾಮದಾಹ್,ভেরামদাহ
ವೆಸ್ಟಿಬುಲ್,ভেস্টিবুল
ವಿಲ್ಲಾ,ভিলা
