Punjabi,Odiya
ਪੁੱਛਗਿੱਛ ਕਰਨ ਵਾਲਾ ਜਵਾਬ ਦੇਣ ਵਾਲਾ,ପଚରାଉଚରାକାରୀ
ਰੁਕਾਵਟ ਦੀ ਸਮਰੱਥਾ,ବାଧା ବାଧା
"ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ","ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
ਨਿਰੰਤਰ ਨਿਰੰਤਰ ਲਹਿਰ,ନିରନ୍ତର କ୍ରମାଗତ ତରଙ୍ଗ |
ਵਿਘਨ ਕਰੰਟ,ବାଧାପ୍ରାପ୍ତ କରେଣ୍ଟ |
ਰੁਕਾਵਟ,ବାଧା
ਰੁਕਾਵਟ ਵਾਈਬ੍ਰੇਟਰ,ବ୍ୟାଘାତ କମ୍ପନ
ਨੂੰ ਕੱਟਣਾ,ଛକ
ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ,ଛକ ବକ୍ର
ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ,ବିଚ୍ଛେଦ ରେଖା |
"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ","ଛକ, ଛକ, ଛକ"
ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ,ଛକ ବକ୍ର
ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ,ବକ୍ରର ଛକ
ਅੰਤਰਾਲ,ବ୍ୟବଧାନ
ਇੰਟਰਸਪਰਸਡ,ବିଚ୍ଛେଦ |
ਇੰਟਰਸੈਕਟ ਪੁਆਇੰਟ,ବିଚ୍ଛେଦ ବିନ୍ଦୁ |
intermolecular ਜੋੜੀ,ଇଣ୍ଟରମୋଲୋକୁଲାର ଯୋଡି |
ਇੰਟਰ ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,ଇଣ୍ଟର ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର
ਇੰਟਰਸਟਲਰ,ଆନ୍ତର୍ଜାତିକ
ਇੰਟਰਸਟਲਰ ਸਮਾਈ,ଆନ୍ତ st ରାଜ୍ୟ ଅବଶୋଷଣ |
ਇੰਟਰਸਟਲਰ ਪਲੇਟ,ଆନ୍ତ st ରାଜ୍ୟ ପ୍ଲେଟ୍ |
ਇੰਟਰਸਟਲਰ ਅਲੋਪ ਹੋਣਾ,ଆନ୍ତ st ରାଜ୍ୟ ବିଲୁପ୍ତ |
ਇੰਟਰਸਟੈਲਰ ਗਲੈਕਸੀ ਰੇਡੀਏਸ਼ਨ,ଆନ୍ତର୍ଜାତିକ ଗାଲାକ୍ସି ବିକିରଣ |
ਇੰਟਰਸਟਲਰ ਕਣ,ନକ୍ଷତ୍ର କଣିକା |
ਇੰਟਰਸਟਲਰ ਚੁੰਬਕੀ ਖੇਤਰ,ଆନ୍ତର୍ଜାତିକ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
ਇੰਟਰਸਟਲਰ ਮਾਮਲਾ,ଆନ୍ତ st ରାଜ୍ୟ ପଦାର୍ଥ |
ਇੰਟਰਸਟੈਲਰ ਹੈਮਰੇਜ,ଆନ୍ତ st ରାଜ୍ୟ ରକ୍ତସ୍ରାବ |
ਇੰਟਰਸਟਲਰ ਅਸਮਾਨ,ନକ୍ଷତ୍ର ଆକାଶ |
ਇੰਟਰਸਟੈਲਰ ਸਪੈਕਟ੍ਰਲ ਲਾਈਨ,ଆନ୍ତ st ରାଜ୍ୟ ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଖା |
"ਪਾੜਾ, ਸਪੇਸ","ଫାଙ୍କ, ସ୍ଥାନ"
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,ଅନ୍ତର୍ନିହିତ
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਐਟਮ,ଆନ୍ତର୍ଜାତୀୟ ପରମାଣୁ |
ਵਿਚਕਾਰਲੀ ਅਸ਼ੁੱਧਤਾ,ଆନ୍ତ stit ରାଜ୍ୟ ଅପରିଷ୍କାରତା |
ਮੱਧ ਸਵਰ,ମଧ୍ୟମ ସ୍ ow ର
ਇੰਟਰਾ-ਟਿਊਬਲ ਗੈਪ,ଇଣ୍ଟ୍ରା-ଟ୍ୟୁବଲ୍ ଫାଙ୍କ |
"ਪਾੜਾ, ਪਾੜਾ","ଫାଙ୍କ, ଫାଙ୍କ"
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ବ୍ୟବଧାନ ଆକଳନ |
ਅੰਤਰਾਲ ਕਾਰਕ,ବ୍ୟବଧାନ କାରକ |
ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
ਇੰਟਰਪੋਲੇਸ਼ਨ ਅੰਤਰਾਲ,ଇଣ୍ଟରପୋଲେସନ୍ ବ୍ୟବଧାନ |
ਅੰਤਰਾਲ ਨਿਯਮ,ବ୍ୟବଧାନ ନିୟମ |
ਅੰਤਰਾਲ ਦੀ ਮਿਆਦ,ବ୍ୟବଧାନ ଅବଧି
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,ଆନ୍ତରିକତା
ਗੂੜ੍ਹਾ ਸੰਪਰਕ,ଅନ୍ତରଙ୍ଗ ସମ୍ପର୍କ |
ਅੰਤਰ-ਆਣੂ,ପାରସ୍ପରିକ
intermolecular ਪ੍ਰਭਾਵ,ପାରସ୍ପରିକ ପ୍ରଭାବ
ਅੰਤਰ ਗ੍ਰਹਿ ਅਸਮਾਨ,ପାରସ୍ପରିକ ଆକାଶ |
intracrystalline ਭੰਗ,ଇଣ୍ଟ୍ରାକ୍ରିଷ୍ଟାଲାଇନ୍ ବିଲୋପ |
ਅੰਤਰ-ਗੈਲੈਕਟਿਕ,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
ਪ੍ਰਜਨਨ ਸੱਪ,ପ୍ରଜନନ ସର୍ପ
"intermolecular, intermolecular","ଇଣ୍ଟରମୋଲୋକୁଲାର, ଇଣ୍ଟରମୋଲୋକୁଲାର |"
intermolecular ਖੇਤਰ,ଇଣ୍ଟରମୋଲୋକୁଲାର ଅଞ୍ଚଳ |
intermolecular ਵਿਧੀ,ଆନ୍ତ m- ମଲିକୁଲାର ଯନ୍ତ୍ର |
intramolecular ਪਰੇਸ਼ਾਨੀ,ଇଣ୍ଟ୍ରାମୋଲେକୁଲାର ପର୍ଟବର୍ଟେସନ୍ |
intermolecular ਇਲੈਕਟ੍ਰੋਨ,ଇଣ୍ଟରମୋଲୋକୁଲାର ଇଲେକ୍ଟ୍ରନ୍ |
"ਨਾਜ਼ (ਅੰਦਰੂਨੀ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)","ନାଜ୍ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
ਨਾਜ਼ (ਸ਼ੁੱਧ) ਸੈਮੀਕੰਡਕਟਰ,ନାଜ୍ (ଶୁଦ୍ଧ) ସେମିକଣ୍ଡକ୍ଟର |
ਕੁਦਰਤੀ ਅਸਲੀਅਤ,ପ୍ରାକୃତିକ ବାସ୍ତବତା |
ਨਾਜ਼ ਰੈਮਪਾਰਟ ਟਰਾਂਜ਼ਿਸਟਰ,ନାଜ୍ ରାମ୍ପାର୍ଟ ଟ୍ରାନଜିଷ୍ଟର |
ਤੰਗ ਚੌੜਾਈ,ସଂକୀର୍ଣ୍ଣ ଓସାର |
ਚੰਗੀ ਵਾਕਫ਼ੀਅਤ,ଭଲ ବାକ୍ୟ
ਸਵੈ-ਚੇਤਨਾ,ଆତ୍ମ-ଚେତନା |
ਅੰਦਰੂਨੀ ਚਾਲਕਤਾ,ଅନ୍ତର୍ନିହିତ କଣ୍ଡକ୍ଟିଭିଟି |
ਨਿੱਜੀ ਬਣਤਰ,ବ୍ୟକ୍ତିଗତ ଗଠନ
ਅੰਦਰੂਨੀ ਊਰਜਾ,ଅନ୍ତର୍ନିହିତ ଶକ୍ତି |
ਭੋਲੇ ਸਮੀਕਰਨ,ସାଂଘାତିକ ସମୀକରଣ |
ਅੰਦਰੂਨੀ ਸੰਤੁਲਨ ਸਥਿਰ,ଅନ୍ତର୍ନିହିତ ସନ୍ତୁଳନ ସ୍ଥିର |
"ਅੰਦਰੂਨੀ ਕਾਰਕ, ਅੰਦਰੂਨੀ ਕਾਰਕ","ଅନ୍ତର୍ନିହିତ କାରକ, ଅନ୍ତର୍ନିହିତ କାରକ |"
ਨਿੱਜੀ ਖੇਤਰ,ବ୍ୟକ୍ତିଗତ କ୍ଷେତ୍ର |
ਅੰਦਰੂਨੀ ਰੁਕਾਵਟ,ଅନ୍ତର୍ନିହିତ ପ୍ରତିବନ୍ଧକ |
ਸੁਭਾਵਿਕ ਪ੍ਰੇਰਨਾ,ପ୍ରବୃତ୍ତି ପ୍ରେରଣା |
ਨਾਜ਼ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ,ନାଜ୍ ଜଙ୍କସନ ଟ୍ରାନଜିଷ୍ଟର |
ਨਾਈਜ ਜੋਤੀ,naij jyoti
ਚੁੰਬਕੀ ਡਾਈਪੋਲ,ଚୁମ୍ବକୀୟ ଡିପୋଲ୍ |
ਚੰਗਾ ਰਿਸ਼ਤਾ,ଭଲ ସମ୍ପର୍କ
ਸੁਭਾਵਿਕ ਗਤੀਸ਼ੀਲਤਾ,ପ୍ରବୃତ୍ତି ଗତିଶୀଳତା |
ਨਿਰਪੱਖ ਇਕੁਇਟੀ,ଯଥାର୍ଥ ଇକ୍ୱିଟି |
ਵਧੀਆ ਕਲਾ,ସୂକ୍ଷ୍ମ କଳା
ਚੰਗੀ ਆਪਟੀਕਲ ਚਾਲਕਤਾ,ଉତ୍ତମ ଅପ୍ଟିକାଲ୍ କଣ୍ଡକ୍ଟିଭିଟି |
ਨਾਜ਼ ਲਾਈਟ ਇਲੈਕਟ੍ਰੋਨ ਐਮੀਸ਼ਨ,ନାଜ୍ ଲାଇଟ୍ ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |
ਸ਼ੁੱਧ ਸੰਭਾਵੀ ਅੰਤਰ,ନିଟ୍ ସମ୍ଭାବ୍ୟ ପାର୍ଥକ୍ୟ |
ਅੰਦਰੂਨੀ ਦਬਾਅ,ଅନ୍ତର୍ନିହିତ ଚାପ |
ਅੰਦਰੂਨੀ ਜਾਇਦਾਦ,ଅନ୍ତର୍ନିହିତ ସମ୍ପତ୍ତି |
ਨਜ ਪਾਰਸ,ନାଜ ପରାସ |
ਖੂਨ ਦੇ ਗਤਲੇ,ରକ୍ତ ଜମାଟ ବାନ୍ଧିବା |
ਨਾਜ ਖੇਤਰ,ନାଜ୍ ଅଞ୍ଚଳ |
ਹੌਲੀ ਸੈਮੀਕੰਡਕਟਰ,ଧୀର ସେମିକଣ୍ଡକ୍ଟର |
ਦਿਮਾਗ ਦੀ ਸਥਿਤੀ,ମନ ର ସ୍ତିତି
ਸਮਾਰਟ ਬਣਤਰ,ସ୍ମାର୍ଟ ଗଠନ
ਨਾਇਜ਼ ਥਰਮਲ ਕੰਪਲੈਕਸ,ନାଜ୍ ଥର୍ମାଲ୍ କମ୍ପ୍ଲେକ୍ସ |
ਜਾਇਦਾਦ ਲਾਇਸੰਸਰ,ସମ୍ପତ୍ତି ଲାଇସେନ୍ସକାର
ਨਾਇਜ਼ ਮਾਨ,naiz maan
ਨਾਜ਼ ਚਰਕੰਤਿ ਤਾਰਾ,ନାଏଜ୍ ଚାର୍କାଣ୍ଟି ତର |
ਵਧੀਆ ਲੇਸ,ସୂକ୍ଷ୍ମ ସାନ୍ଦ୍ରତା |
ਨਿਰਪੱਖ ਭਾਰ,ଯଥାର୍ଥ ଓଜନ |
ਚੁੱਪ,ସ୍ଥିରତା
ਰੋਸ਼ਨੀ ਪੜਾਅ ਦੀ ਸਥਿਰਤਾ,ଆଲୋକ ପର୍ଯ୍ୟାୟର ସ୍ଥିରତା |
ਯਕੀਨਨ,ନିଶ୍ଚିତ
ਸਥਿਰ ਚੁੰਬਕੀ ਪਲ,ସ୍ଥିର ଚୁମ୍ବକୀୟ ମୁହୂର୍ତ୍ତ |
ਸਥਿਰ ਸਿਸਟਮ,ସ୍ଥିର ସିଷ୍ଟମ୍ |
"ਕਾਢ, ਕਾਢ","ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
"ਖੋਜੀ, ਖੋਜੀ","ଉଦ୍ଭାବକ, ଉଦ୍ଭାବକ |"
ਮੇਜ਼,ଟେବୁଲ୍
ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ,ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |
ਟੇਬਲ ਕੰਟਰੋਲ,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |
ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
ਟੇਬਲ ਚੱਕਰ,ଟେବୁଲ୍ ଚକ୍ର |
ਟੇਬਲ ਦੀ ਲਾਗਤ,ଟେବୁଲ୍ ମୂଲ୍ୟ
ਟੇਬਲ ਪੱਧਰ,ଟେବୁଲ୍ ସ୍ତର
ਟੇਬਲ ਮਾਡਲ,ଟେବୁଲ୍ ମଡେଲ୍ |
ਟੇਬਲ ਨੈੱਟਵਰਕ,ଟେବୁଲ୍ ନେଟୱାର୍କ |
"ਉਲਟ, ਉਲਟ, ਉਲਟ","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
ਉਲਟ ਬੀਟਾ ਸੜਨ,ଓଲଟା ବିଟା କ୍ଷୟ |
ਉਲਟ ਆਮ ਅਧਾਰ,ଓଲଟା ସାଧାରଣ ଆଧାର |
ਉਲਟ ਆਮ ਕੁਲੈਕਟਰ,ଓଲଟା ସାଧାରଣ ସଂଗ୍ରହକାରୀ |
ਉਲਟ ਆਮ ਐਮੀਟਰ,ଓଲଟା ସାଧାରଣ ଏମିଟର
ਉਲਟ ਸਬੰਧ,ଓଲଟା ସମ୍ପର୍କ
ਉਲਟ ਘਣ,ଓଲଟା କ୍ୟୁବ୍ |
ਰਿਵਰਸ ਕਰੰਟ,ଓଲଟା କରେଣ୍ଟ୍ |
ਉਲਟ ਕਰਵ,ଓଲଟା ବକ୍ର
ਉਲਟ ਪ੍ਰਭਾਵ,ଓଲଟା ପ୍ରଭାବ
ਉਲਟ ਤੱਤ,ଓଲଟା ଉପାଦାନ |
ਪ੍ਰਤਿਲੋਮਾ ਸਮਾਗਮ,Pratiloma Samagam
ਰਿਵਰਸ ਰੀਚਾਰਜ,ଓଲଟା ରିଚାର୍ଜ |
ਉਲਟ ਰੀਚਾਰਜ ਲੂਪ,ଓଲଟା ରିଚାର୍ଜ ଲୁପ୍ |
ਇਨਵਰਸ ਚਾਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ,ଓଲଟା ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ |
ਉਲਟ ਫੰਕਸ਼ਨ,ଓଲଟା କାର୍ଯ୍ୟ
ਉਲਟ ਚਿੱਤਰ,ଓଲଟା ପ୍ରତିଛବି |
ਉਲਟ ਸੰਮਿਲਨ,ଓଲଟା ସନ୍ନିବେଶ |
ਉਲਟ ਛਾਲ ਦੀ ਬਾਰੰਬਾਰਤਾ,ଓଲଟା ଜମ୍ପ ଫ୍ରିକ୍ୱେନ୍ସି |
ਉਲਟ ਸੀਮਾ ਵਿਸ਼ਲੇਸ਼ਣ,ଓଲଟା ସୀମା ବିଶ୍ଳେଷଣ |
ਉਲਟ ਸੀਮਾ,ଓଲଟା ସୀମା |
ਉਲਟਾ ਲਿਮਿਟਰ,ଓଲଟା ସୀମା
ਵਿਕਾਰ ਚੁੰਬਕੀਕਰਨ ਪ੍ਰਭਾਵ,ବିକୃତି ଚୁମ୍ବକକରଣ ପ୍ରଭାବ |
ਉਲਟ ਜਾਲੀ,ଓଲଟା ଲାଟାଇସ୍ |
ਪਰਸਪਰ ਸੰਖਿਆ,ପାରସ୍ପରିକ ସଂଖ୍ୟା
ਉਲਟ ਆਪਰੇਟਰ,ଓଲଟା ଅପରେଟର୍ |
ਉਲਟ ਕ੍ਰਮ,ଓଲଟା କ୍ରମ |
ਉਲਟ ਪੀਕ ਵੋਲਟੇਜ,ଓଲଟା ଶିଖର ଭୋଲଟେଜ୍ |
ਉਲਟ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਪ੍ਰਭਾਵ,ଓଲଟା ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ପ୍ରଭାବ |
ਉਲਟ ਬਿੰਦੂ,ଓଲଟା ବିନ୍ଦୁ |
ਉਲਟ ਪਾਵਰ ਸੀਰੀਜ਼,ଓଲଟା ଶକ୍ତି ଶୃଙ୍ଖଳା |
ਉਲਟ ਯੋਜਨਾ,ଓଲଟା ଯୋଜନା
ਉਲਟ ਅਨੁਪਾਤ,ଓଲଟା ଅନୁପାତ
ਉਲਟ ਅਨੁਪਾਤ,ଓଲଟା ଅନୁପାତ
ਉਲਟ ਟੈਲੀਮੀਟਰ,ଓଲଟା ଟେଲିମିଟର |
ਉਲਟ ਰੋਟੇਸ਼ਨ,ଓଲଟା ଘୂର୍ଣ୍ଣନ
ਉਲਟ ਵਰਗ ਕਾਨੂੰਨ,ଓଲଟା ବର୍ଗ ନିୟମ |
ਉਲਟ ਪਰਿਵਰਤਨ,ଓଲଟା ରୂପାନ୍ତର |
ਰਿਵਰਸ ਵੋਲਟੇਜ,ଓଲଟା ଭୋଲଟେଜ୍ |
ਉਲਟ ਪੈਰਲਲ ਕੁਨੈਕਸ਼ਨ,ଓଲଟା ସମାନ୍ତରାଳ ସଂଯୋଗ |
ਉਲਟ ਅਨੁਪਾਤੀ,ବିପରୀତ ଆନୁପାତିକ |
"ਉਲਟਾ, ਉਲਟਾ","ଓଲଟା, ବିପରୀତ"
ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
ਉਲਟ ਕਰਵ,ଓଲଟା ବକ୍ର
ਉਲਟ ਤੱਤ,ଓଲଟା ଉପାଦାନ |
ਉਲਟ ਫਾਰਮੂਲਾ,ଓଲଟା ସୂତ୍ର
"ਚਿੱਤਰ ਉਲਟਾ, ਵਸਤੂ ਉਲਟ","ପ୍ରତିଛବି ବିପରୀତ, ବସ୍ତୁ ବିପରୀତ |"
ਕ੍ਰਮ ਦਾ ਉਲਟਾ,କ୍ରମର ବିପରୀତତା |
ਗਰਮੀ ਉਲਟ,ଉତ୍ତାପ ବିପରୀତ
ਉਲਟ ਕਾਰਵਾਈ,ଓଲଟା ଅପରେସନ୍ |
ਪਰਸਪਰ ਸੂਚਕਾਂਕ,ପାରସ୍ପରିକ ସୂଚକାଙ୍କ |
ਉਲਟ ਕ੍ਰਮ,ଓଲଟା କ୍ରମ |
ਉਲਟ ਸਪੈਕਟ੍ਰਮ,ଓଲଟା ସ୍ପେକ୍ଟ୍ରମ୍ |
ਉਲਟ ਸਮਰੂਪਤਾ,ଓଲଟା ସମୃଦ୍ଧତା |
ਉਲਟ ਗਰਮੀ,ଓଲଟା ଉତ୍ତାପ |
ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
"ਉਲਟ, ਉਲਟ","ଓଲଟା, ଓଲଟା"
ਉਲਟ ਫਰੇਮ ਪਲਸ,ଓଲଟା ଫ୍ରେମ୍ ପଲ୍ସ |
ਉਲਟ ਮਾਈਕ੍ਰੋਸਟ੍ਰਕਚਰ,ଓଲଟା ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |
"ਉਲਟਾ ਚਿੱਤਰ, ਲੰਬਕਾਰੀ ਚਿੱਤਰ","ଓଲଟା ପ୍ରତିଛବି, ଭୂଲମ୍ବ ପ୍ରତିଛବି |"
ਉਲਟਾ L. ਐਂਟੀਨਾ,ଓଲଟା L. ଆଣ୍ଟେନା |
ਉਲਟ ਗਿਰਾਵਟ,ଓଲଟା ହ୍ରାସ |
ਉਲਟਾ ਮੈਗਨੇਟ੍ਰੋਨ,ଓଲଟା ଚୁମ୍ବକ
"ਉਲਟਾ ਪਦਾਰਥ, ਐਂਟੀਮੈਟਰ","ଓଲଟା ପଦାର୍ଥ, ଆଣ୍ଟିମାଟର୍ |"
ਉਲਟ ਮਾਈਕ੍ਰੋਸਕੋਪ,ଓଲଟା ମାଇକ୍ରୋସ୍କୋପ୍ |
"ਉਲਟਾ ਮਲਟੀਪਲ, ਉਲਟਾ ਮਲਟੀਪਲ","ଓଲଟା ଏକାଧିକ, ଓଲଟା ଏକାଧିକ |"
ਉਲਟ ਪੋਲਰਿਟੀ,ଓଲଟା ପୋଲାରିଟି |
ਟੈਲੀਸਕੋਪਿਕ ਉਲਟ ਸਥਿਤੀ,ଟେଲିସ୍କୋପିକ୍ ଓଲଟା ସ୍ଥିତି |
ਧੁੰਦਲਾ ਭਾਸ਼ਣ,ଗାଳିଗୁଲଜ
ਉਲਟ ਸਥਿਤੀ,ବିପରୀତ ସ୍ଥିତି |
ਉਲਟਾ ਵਿ. ਐਂਟੀਨਾ,ଓଲଟା v। ଆଣ୍ଟେନା |
"ਉਲਟ ਪ੍ਰਿਜ਼ਮ, ਉਲਟ ਪ੍ਰਿਜ਼ਮ","ଓଲଟା ପ୍ରିଜିମ୍, ଓଲଟା ପ୍ରିଜିମ୍ |"
ਉਲਟ ਦੂਰਬੀਨ,ଓଲଟା ଟେଲିସ୍କୋପ |
ਅੰਨ੍ਹਾ,ଅନ୍ଧ
ਧੁੰਦਲਾ ਵਹਾਅ,ଅସ୍ପଷ୍ଟ ପ୍ରବାହ |
ਸੁਆਹ ਤਰਲ,ପାଉଁଶ ତରଳ |
ਅਸਪਸ਼ਟਤਾ ਦਾ ਸਿਧਾਂਤ,ଅସ୍ପଷ୍ଟତା ନୀତି |
ਅਦਿੱਖਤਾ,ଅଦୃଶ୍ୟତା |
ਅਦਿੱਖ,ଅଦୃଶ୍ୟ |
ਅਦਿੱਖ ਰੋਸ਼ਨੀ,ଅଦୃଶ୍ୟ ଆଲୋକ |
ਅਦਿੱਖ ਬਿੰਦੂ,ଅଦୃଶ୍ୟ ବିନ୍ଦୁ |
ਅਦਿੱਖ ਸੂਰਜ-ਧੁੰਦਲਾ,ଅଦୃଶ୍ୟ ସୂର୍ଯ୍ୟ-ଅସ୍ପଷ୍ଟ |
ਅੰਦਰੂਨੀ ਕੰਧ,ଭିତର କାନ୍ଥ |
ਚੇਨ ਪਾਓ,ଶୃଙ୍ଖଳା ସନ୍ନିବେଶ କରନ୍ତୁ |
ਅੰਤਰਮੁਖੀ ਲਾਈਨ,ଅନ୍ତର୍ନିହିତ ରେଖା |
ਅੰਤਰਮੁਖੀ ਰੇਡੀਏਸ਼ਨ,ଅନ୍ତର୍ନିହିତ ବିକିରଣ |
ਵੱਖ ਕੀਤਾ ਪ੍ਰਾਇਮਰੀ ਹਿੱਸਾ,ବିଚ୍ଛିନ୍ନ ପ୍ରାଥମିକ ଉପାଦାନ |
ਆਇਨ,ଆୟନ
ਆਇਨ ਇਕੱਠਾ ਕਰਨਾ,ଆୟନ ସଂଗ୍ରହ |
ਆਇਨ ਐਕਸਲੇਟਰ,ଆୟନ ତ୍ୱରକ
ionic ਚੱਕਰ,ଆୟନିକ୍ ବୃତ୍ତ |
ion backscattering,ଆୟନ ବ୍ୟାକସ୍କାଟରିଂ |
ਆਇਨ ਚਾਲਕਤਾ,ଆୟନ କଣ୍ଡକ୍ଟିଭିଟି |
ਆਇਨ ਕੈਲਕੁਲੇਟਰ,ଆୟନ କାଲକୁଲେଟର |
ਆਇਨ ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ,ଆଇନ୍ ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ਆਇਨ ਘਣਤਾ,ଆୟନ ଘନତା |
ਆਇਨ ਡਾਈਪੋਲ ਬਾਂਡ,ଆୟନ ଡିପୋଲ୍ ବଣ୍ଡ୍ |
ਆਇਨ ਡਾਈਪੋਲ ਫੋਰਸ,ଆୟନ ଡିପୋଲ୍ ଫୋର୍ସ |
ਆਇਨ ਇੰਜਣ,ଆୟନ ଇଞ୍ଜିନ୍ |
ਆਇਨ ਐਕਸਚੇਂਜ,ଆୟନ ବିନିମୟ |
ਆਇਨ ਐਕਸਚੇਂਜਰ,ଆୟନ ଏକ୍ସଚେଞ୍ଜର |
ਆਇਨ ਬੇਦਖਲੀ,ଆୟନ ବହିଷ୍କାର |
ਆਇਨ ਪ੍ਰੋਜੈਕਟਰ,ଆଇନ୍ ପ୍ରୋଜେକ୍ଟର୍ |
ਆਇਨ ਕਿਰਨ,ଆୟନ ବିକିରଣ |
ਆਇਨ ਪਹੁੰਚ,ଆୟନ ପ୍ରବେଶ
ਆਇਨ ਜੋੜਾ,ଆୟନ ଦମ୍ପତି |
ion ਜੋੜੇ ਨੂੰ ਲਾਭ,ଆୟନ ଦମ୍ପତି ଲାଭ କରନ୍ତି |
ਆਇਨ ਨਿਯਮ,ଆୟନ ନିୟମାବଳୀ |
ion repeller,ଆୟନ ରିପେଲର୍ |
ਆਇਨ ਸਕੈਟਰਿੰਗ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,ଆୟନ ବିଛାଇବା ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
ਆਇਨ ਲੜੀ,ଆୟନ କ୍ରମ |
ਆਇਨ ਕਾਰਪਸ,ଆୟନ କର୍ପସ୍ |
"ਆਇਨ ਪੁਆਇੰਟ, ਬਰਨਿੰਗ ਪੁਆਇੰਟ","ଆୟନ ବିନ୍ଦୁ, ଜଳୁଥିବା ବିନ୍ଦୁ |"
ਆਇਨ ਅੰਦੋਲਨ,ଆୟନ ଗତି
ਆਇਨ ਪੰਜਾਰ,ଆଇନ୍ ପଞ୍ଜର୍ |
ਆਇਨ ਧੁਨੀ ਤਰੰਗ,ଆୟନ ଆକାଉଷ୍ଟିକ୍ ତରଙ୍ଗ |
ਆਇਨ-ਕਲੱਸਟਰ ਆਰਗੂਮੈਂਟ,ଆୟନ-କ୍ଲଷ୍ଟର ଯୁକ୍ତି |
"ਆਇਨ-ਡਾਈਪੋਲ ਪਰਸਪਰ ਕ੍ਰਿਆ, ਆਇਨ ਡਾਈਪੋਲ ਪਰਸਪਰ ਕ੍ਰਿਆ","ଆୟନ-ଡିପୋଲ୍ ପାରସ୍ପରିକ କ୍ରିୟା, ଆୟନ ଡିପୋଲ୍ ପାରସ୍ପରିକ କ୍ରିୟା |"
ਆਇਨ-ਇਲੈਕਟ੍ਰੋਨ ਵਿਧੀ,ଆୟନ-ଇଲେକ୍ଟ୍ରନ୍ ପଦ୍ଧତି |
"ਆਇਨ ਘੋਲਨ ਵਾਲਾ, ਪਰਸਪਰ ਪ੍ਰਭਾਵ","ଆୟନ ଦ୍ରବଣ, ପାରସ୍ପରିକ କ୍ରିୟା |"
"ionic, ionic","ଆୟନିକ୍, ଆୟନିକ୍ |"
ionic ਸਮਾਈ,ଆୟନିକ୍ ଅବଶୋଷଣ |
