Kannada,English
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,linear differential equation
"ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ",linear dimension
"ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ",linear equation
ರೇಖೀಯ ಏಕರೂಪತೆ,linear form
ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ,linear fractional transformation
ರೇಖೀಯ ಕಾರ್ಯ,linear function
ರೇಖೀಯ ಕಾರ್ಯ,linear functional
ರೇಖೀಯ ಗುಂಪು,linear group
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,linear independence
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,linear independent relation
ರೇಖೀಯ ಅಸಮಾನತೆ,linear inequality
ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,linear inhomogeneous differential equation
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,linear integral equation
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,linear interpolation
ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್,linear least square regression analysis
"ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ",linearity
ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,linearly dependent
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,linearly independent
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,linear mapping
ರೇಖೀಯ ಕ್ರಮ,linear order
ರೇಖೀಯ ಧಾರಾವಾಹಿ,linear ordering
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,linear programming
ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,linear programming algorithm
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,linear programming problem
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,linear regression
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,linear regression coefficient
"ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ",linear relation
ರೇಖೀಯ ಜನಸಂಖ್ಯೆ,linear space (=vector space)
ರೇಖೀಯ ಉಪಸ್ಥಳ,linear subspace
ರೇಖೀಯ ರೂಪಾಂತರ,linear transformation
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,linear trend
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು,linear unbiased estimate
ರೇಖೀಯ ವೇಗ,linear velocity
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,line integral
ಛೇದನದ ಸಾಲು,line of intersection
ಹಿಂಜರಿತದ ಸಾಲು,line of regression
ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್,localised vector
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,local optimum
"ಲೋಕಸ್, ಲೋಕಸ್",locus
ಲಾಗ್ ಲಾಗ್ ಲಾಗ್,log
"ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್",logarithmic
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,logarithmic accuracy
ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ,logarithmic calculation
"ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್",logarithmic curve
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,logarithmic derivative
ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್,logarithmic differentiation
"ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್",logarithmic function
"ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ",logarithmic mean (=geometric mean)
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,logarithmic normal distribution
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,logarithmic relationship
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,logarithmic scale
"ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ",logarithmic series
"ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ",logarithmic spiral (equiangular spiral)
"ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್",logarithmic table (=log table)
"ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್",logarithm (log)
ತರ್ಕಶಾಸ್ತ್ರ,logic
ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ,logically equivalent
"ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್",logistic curve
"ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ",lognormal distribution
"ರೇಖಾಂಶ, ರೇಖಾಂಶ",longitude
"ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ",loop
"ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ",lottery
ಅಂಡರ್ಲೈನ್,lower bar
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",lower bound
ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್,lower Riemann integral
ಕಡಿಮೆ ಮೊತ್ತ,lower sum
ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,lower triangular matrix
ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ,Maclaurin's expansion
"ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ",magic number
ಮಾಯಾ ಚೌಕ,magic square
ವಿಕಿರಣ ಮಿತಿ,magnitude limit (=limiting magnitude)
ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ,mailed questionnaire
ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ,mail survey
ಓವರ್ಹೆಡ್ ಮಿತಿ,majorant (upper bound)
ಉದ್ದವಾದ ಚಾಪ,major arc
ಬೌಂಡ್ ಸೆಟ್,majorised set
ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ,many valued function
"ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ",map
ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್,map into the set
ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್,mapping of a set
ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ,marginal probability
ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ,mathematical analysis
ಅಂಕಗಣಿತದ ತರ್ಕ,mathematical argument
ಗಣಿತ ಕೇಂದ್ರ,mathematical centre
ಗಣಿತದ ಸಂಕೀರ್ಣತೆ,mathematical complexity
ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ,mathematical economics
ಗಣಿತದ ನಿರೀಕ್ಷೆ,mathematical expectation
ಗಣಿತದ ರೂಪ,mathematical form
"ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ",mathematical formulation
ಗಣಿತದ ಗುರುತುಗಳು,mathematical identity
"ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ",mathematical logic
ಗಣಿತದ ಮಾದರಿ,mathematical model
ಗಣಿತದ ಉದ್ದೇಶ,mathematical notion
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ,matrix digonalisation
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,matrix inverse
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,matrix inversion
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರಿಕರ್ಸಿವ್ ವಿಧಾನ,matrix iterative method
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,matrix method
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,matrix multiplication
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,matrix of constants
ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್,matrix of effectiveness
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,matrix operator
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,matrix polynomial
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,matrix printing
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,matrix product
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,maximized
"ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ",maximum
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,maximum absolute value
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,maximum F-ratio
ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ,maximum likelihood
ಮಹಲ್ಪಿಷ್ಠ,maxmin
ದೊಡ್ಡ ತೀರ್ಮಾನ,maxmin criterian
ಕಾರ್ಯದ ಗರಿಷ್ಠ,max of a function
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,Maxwell-Boltzmann statistics
ವಿಚಲನ ಎಂದರ್ಥ,mean deviation
ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್,mean square deviation
ಚದರ ಅರ್ಥ ದೋಷ,mean square error
"ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ",mean value
ಅರ್ಥ ಪ್ರಮೇಯ,mean value theorem
ಬಬ್ಲಿ ಮಾಪನ,measure of kurtosis
"ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ",median
ಮಧ್ಯಮ ಕೇಂದ್ರ,median centre
ಮಧ್ಯದ ವಕ್ರರೇಖೆ,mesokurtic curve
ಮೆಸೊಥೆಲಿಯೊಮಾ,mesokurtosis
ಸಂದೇಶ,message
"ಪದ್ಧತಿ, ವಿಧಾನ",method
ಅಳಿಸುವಿಕೆ ವಿಧಾನ,method of elimination
ವಿಲೋಮ ವಿಧಾನ,method of inversion
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,method of iteration
ಕನಿಷ್ಠ ಚೌಕ,method of least squares
ಟಾರ್ಕ್ ವಿಧಾನ,method of moments
ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ,method of similar triangles
ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ,method of steepest descent
ಸಂಕಲನ ವಿಧಾನ,method of summation
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ,method of undetermined coefficient
ದೂರದ ಜನಸಂಖ್ಯೆ,metric space
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,metric system
ಮೆಟ್ರಿಕ್ ಘಟಕ,metric unit
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,micro theory
ಮಧ್ಯಮ,middle
ಮಧ್ಯಮ,middle term
ಕೇಂದ್ರ ಬಿಂದು,mid point
ಮಧ್ಯಬಿಂದು ಸೂತ್ರ,mid point formula
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,minimal polynomial
ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ,minimax principle
"ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ",minimum
ಕಡಿಮೆ ಬಿಂದು,minimum point (of curve)
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,minimum polynomial
ಕಾರ್ಯದ ಕನಿಷ್ಠ,min of a function
ಸಣ್ಣ ಚಾಪ,minor arc
ಸಣ್ಣ ಪತ್ರ,minor axis
ಸೀಮಿತ ಉಪವಿಭಾಗ,minorised subset
"ಮೈನಸ್, ಸಾಲ",minus
ಮೈನಸ್ ಚಿಹ್ನೆ,minus sign
ಮಿಶ್ರ ಭಾಗ,mixed fraction
ಪರ್ಯಾಯ ಸಾಧನ,mixed strategy
"ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್",mode
"ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್",modulus
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,modulus of a complex number
ಕ್ಷಣ,moment
ಟಾರ್ಕ್ ಕಾರ್ಯ,moment generating function
ಬಲದ ಕ್ಷಣ,moment of a force
ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ,moment of frequency distribution
ಜಡತ್ವದ ಕ್ಷಣ,moment of inertia
ಆವೇಗದ ಕ್ಷಣ,moment of momentum
ಪ್ರಚೋದನೆ,momentum
ಒಂದು ಪೋಸ್ಟ್,monomial
ಏಕ ಏಕೀಕರಣ,monomorphic
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ",monomorphism
ಏಕರೂಪದ,monotone
ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ,monotone increasing sequence
ನೇರವಾಗಿ,monotonically
ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ,monotonically increasing net
ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,monotonically increasing sequence
ಏಕರೂಪದ ಕಾರ್ಯ,monotonic function
ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,Monte Carlo calculation
ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ,Monte Carlo method
ಮೋರಾ (ಕ್ರೀಡೆ),morra (game)
ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು,mortality statistics
ಹೆಚ್ಚಾಗಿ,most probable
ಚಲನೆ,motion
ಚಲಿಸುವ ಸರಾಸರಿ,moving average
ಎಂ-ಜನಸಂಖ್ಯೆ,M-space
ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ,M-test for integral
ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ,multidecision problem
ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ,multidimensional normal distribution
ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,multidimensional random variable
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,multi-index transportation problem
ಬಹುಪದೀಯ,multinomial
ಬಹುಪದೀಯ ವಿತರಣೆ,multinomial distribution
"ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)",multiple
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,multiple choice problem
ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು,multiple connected domain
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,multiple correlation
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,multiple frequency table
ಬಹು ಅವಿಭಾಜ್ಯ,multiple integral
ಬಹು ಏಕೀಕರಣ,multiple integration
ಬಹು ಹಿಂಜರಿತ,multiple regression
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,multiple regression analysis
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,multiple regression coefficient
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,multiple regression equation
ಬಹು ಮೂಲ,multiple root
ಗುಣಾಕಾರ,multiplication
(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ,multiplication by columns (of determinant)
(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ,multiplication by rows (of determinant)
ಗುಣಾಕಾರ ಅಂಶ,multiplication factor
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,multiplicative function
ಗುಣಾತ್ಮಕ ಗುಂಪು,multiplicative group
ಗುಣಾಕಾರ ವಿಲೋಮ,multiplicative inverse
ಬಹುತ್ವ,multiplicity
ಬಹುತ್ವ,multiplicity of roots
ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ,multiplicity of zero
ಗುಣಕ,multiplier
"ಗುಣಿಸಿ, ಗುಣಿಸಿ",multiply
ಬಹು ವಿತರಣೆ,multivariate distribution
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,multivariate normal distribution
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,multivariate population
"ಪರಸ್ಪರ, ಪರಸ್ಪರ",mutual
ನಬ್ಲಾ,nabla
ನಾಪಿರಿಯಾ,Napierian
"ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್",Napierian logarithm
"ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್",natural logarithm
"ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ",natural number
ನಾಟಿಕಲ್ ಮೈಲಿ,nautical mile
n-vim,n-dimensional
n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್,n-dimensional vector space
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು,necessary and sufficient condition
ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು,necessary condition
ನಿಷೇಧ,negation
"ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ",negative
ಕ್ರೆಡಿಟ್ ವಕ್ರತೆ,negative curvature
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,negative definite form
ಋಣಾತ್ಮಕ ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,negative definite matrix
ಋಣಾತ್ಮಕ ಅರೆನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,negative semi-definite form
"ನೆರೆಹೊರೆ, ಸಾಮೀಪ್ಯ",neighbourhood
"ಬಹು ಮಾದರಿ, ಅಂತರ್ಗತ ಮಾದರಿ",nested sampling
ನಿವ್ವಳ ಜನನ ದರ,net reproduction rate
ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್,Newtonian mechanics
ನ್ಯೂಟನ್ರ ಡಿವೈಡೆಡ್ ಡಿಫರೆನ್ಸ್ ಫಾರ್ಮುಲಾ,Newton's divided difference formula
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,Newton's laws of motion
ಹೆಸರು ನಿಯೋಜನೆ,Neyman allocation
ನೀಮನ್-ಪಿಯರ್ಸನ್-ತತ್ವ,Neyman Pearson theory
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಅಂಶ,nilpotent element
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,nilpotent matrix
"ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿಬ್, ಫಿಲ್ಟರ್",node
ಆನ್-ಅಬೆಲಿ ಗುಂಪು,non-Abelian group
ಸಾಪೇಕ್ಷತಾ ಒಮ್ಮುಖ,non-absolute convergence
ಅತೀಂದ್ರಿಯ,non-algebraic
ಭ್ರಷ್ಟವಲ್ಲದ,non-degenerate
ಭ್ರಷ್ಟವಲ್ಲದ ಮೂಲ ಸುಸಂಬದ್ಧ ಪರಿಹಾರ,non-degenerate basic feasible solution
ಅಘನ್,non-dense
ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,non-dense set
ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ,non-denumerable infinity of points
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,non-denumerable set
ಸರಿಸಾಟಿಯಿಲ್ಲದ,non-differentiable
ಉಪವಿಭಾಗವಲ್ಲದ,non empty subset
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,non-Euclidean geometry
"ಅಸಮಾನ, ಅಸಮಾನ",non-homogeneous
ಛೇದಿಸದ,non-intersecting
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣಗಳು,non-linear algebraic equation
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,non-linear differential equation
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,non-linear equation
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,non-linear programming
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,non-linear regression
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,non-linear relationship
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕವಲ್ಲದ ಋಣಾತ್ಮಕ ಪೂರ್ಣಾಂಕವಲ್ಲ,non-negative integer
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,non-negative variable
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,non-parametric test
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,non-probabilistic approach
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,non-singular matrix
ಅಸಮಪಾರ್ಶ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,non-symmetric matrix
ಅತ್ಯಲ್ಪ,non-trivial
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,non-vanishing determinant
ಖಾಲಿ,non-void
ಉಪವಿಭಾಗವಲ್ಲದ,non-void subset
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,non-zero determinant
ಅಥವಾ ಪೂರಕ ದ್ವಾರಗಳು,NOR gate
"ಸಾಮಾನ್ಯ, ನೈಸರ್ಗಿಕ, ಪ್ರಮಾಣಿತ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ",normal
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,normal acceleration
ಸಾಮಾನ್ಯ ಕೋನ,normal angle
ಸಾಮಾನ್ಯ ಕರ್ವ್,normal curve
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,normal density function
ಸಾಮಾನ್ಯ ವಿತರಣೆ,normal distribution
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,normal distribution function
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಾಮಾನ್ಯ ರೂಪ,normal form for the matrix
ಸಾಮಾನ್ಯ ಆವರ್ತನ,normal frequency
ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕರ್ವ್,normalized curve
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,normalized floating point number
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,normalizer
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,normal matrix
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,normal probability curve
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,normal probability distribution
"ಸಾಮಾನ್ಯ ಉಪಗುಂಪು, ನಿರ್ದಿಷ್ಟ ಉಪಗುಂಪು",normal subgroup (=distinguished subgroup)
ಪ್ರಮಾಣೀಕೃತ ರೇಖೀಯ ಜಾಗ,normed linear space
ವೆಕ್ಟರ್ ಮಾನದಂಡ,norm of a vector
"ಗೇಟ್ ಅಲ್ಲ, ಗೇಟ್ ಅಲ್ಲ",NOT gate
ರಾತ್ರಿಯ ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,nowhere dense set
ಶೂನ್ಯ ಕಲ್ಪನೆ,null hypothesis
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,null matrix
ಖಾಲಿ ಸೆಟ್,null set
ಶೂನ್ಯ ವೆಕ್ಟರ್,null vector
ಸಂಖ್ಯೆ,number
ಸಂಖ್ಯೆಯ ಅಕ್ಷ,number axis
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,number system
"ಸಂಖ್ಯಾವಾಚಕ (ಸಂಖ್ಯೆ), ಸಂಖ್ಯಾತ್ಮಕ (ವಿ.)",numeral
"ಸಂಖ್ಯೆಗೆ, ಸಂಖ್ಯೆಗೆ",numeration
ಭಾಗ,numerator
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,numerical coefficient
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,numerical computation
ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ,numerical differentiation
ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ,numerical method
"ಎನ್-ವೆಕ್ಟರ್, ಎನ್-ವೆಕ್ಟರ್",n-vector
n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-vector space
"ವಸ್ತು, ದೇಹ, ವಸ್ತು",object
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,objective function
"ಓರೆಯಾದ, ಓರೆಯಾದ",oblique
ಓರೆಯಾದ ಲಕ್ಷಣ,oblique asymptote
ಓರೆಯಾದ ಅಕ್ಷ,oblique axis
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ",oblique section
ವೀಕ್ಷಣೆ,observation
ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ,observed frequency
ಚೂಪಾದ ಕೋನ,obtuse angle
ಅಷ್ಟಭುಜಾಕೃತಿ,octagon
ಅಷ್ಟಭುಜಾಕೃತಿ,octahedron
ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ,octal system
ಆಕ್ಟಾಂಟ್,octant
ಬೆಸ,odd
