Marathi,Tamil
वांशिक वर्चस्व,இன மேலாதிக்கம்
रॅक,ரேக்
रॅक,ரேக்
छापा टाकला,ரெய்டு
छापा टाकला,ரெய்டு
तटबंदी,கோட்டை
तटबंदी,கோட்டை
लूटमार,ரான்சாக்
खंडणी,மீட்கும் தொகை
खंडणी,மீட்கும் தொகை
नासाडी,பேரழிவு
नासाडी,அழிவுகள்
क्षेत्र,சாம்ராஜ்யம்
मागील गार्ड,பின்புற காவலர்
मागील गार्ड क्रिया,பின்புற பாதுகாப்பு நடவடிக்கை
बंडखोर,கிளர்ச்சியாளர்
बंडखोरी,கலகம்
बंडखोरीची ओळख,கிளர்ச்சிக்கான அங்கீகாரம்
रिकंडक्शन,மறுசீரமைப்பு
टोपण,உளவுத்துறை
पुनर्रचना,புனரமைப்பு
विक्रम,பதிவு
रेकॉर्ड ऑफिस,பதிவு அலுவலகம்
विक्रमी निवृत्ती,பதிவு ஓய்வு
लाल शर्ट,சிவப்பு சட்டைகள்
सुधारणा,சீர்திருத்தம்
निर्वासित,அகதி
रेगलिया,ரெகாலியா
रेगलिया,ரெகாலியா
रेगलिया,ரெகாலியா
रीजन्सी,ரீஜென்சி
रीजेंट,ரீஜண்ட்
रीजेंट राणी,ரீஜண்ட் ராணி
रेजिसाइड,ரெஜிசைட்
रेजिसाइड्स,ரெஜிசைடுகள்
राजवट,ஆட்சி
राजवट,ஆட்சி
प्रदेश,பிராந்தியம்
Regnal वर्ष,ஆட்சி ஆண்டு
रेग्नंट,ஆட்சியாளர்
रेग्नम,ரெக்னம்
रेच,ரீச்
राजवट,ஆட்சி
राजवट,ஆட்சி
राज्य करणारे कुटुंब,ஆட்சி செய்யும் குடும்பம்
दहशतीचे राज्य,பயங்கர ஆட்சி
दहशतीचे राज्य,பயங்கர ஆட்சி
मजबुत करा,வலுவூட்டு
मजबुतीकरण,வலுவூட்டல்
पुनर्स्थापना,மறுசீரமைப்பு
पुन्हा गुंतवणूक करा,மறு முதலீடு
रिले पोस्ट,ரிலே இடுகை
रिले मार्ग,ரிலே பாதை
रिले प्रणाली,ரிலே அமைப்பு
सोडा,விடுதலை
सोडा,விடுதலை
त्याग,துறத்தல்
त्याग,துறத்தல்
रेपर्टरी (=इन्व्हेंटरी),ரெபர்ட்டரி (=சரக்கு)
भांडार,களஞ்சியம்
भांडार,களஞ்சியம்
प्रजासत्ताक,குடியரசு
प्रजासत्ताक दिवस,குடியரசு தினம்
रिस्क्रिप्ट,ரெஸ்கிரிப்ட்
रिस्क्रिप्ट,ரெஸ்கிரிப்ட்
रहिवासी,குடியிருப்பாளர்
जीर्णोद्धार,மறுசீரமைப்பு
पुनरुत्थान,உயிர்த்தெழுதல்
पुनरुत्थान,உயிர்த்தெழுதல்
माघार,பின்வாங்கவும்
उलटे (नाण्याचे),தலைகீழ் (ஒரு நாணயத்தின்)
बंड,கிளர்ச்சி
क्रांती,புரட்சி
"क्रांती, फ्रेंच","புரட்சி, பிரஞ்சு"
क्रांती गौरवशाली,புகழ்பெற்ற புரட்சி
"क्रांती, औद्योगिक","புரட்சி, தொழில்துறை"
उगवतो,உயரும்
रॉटन-बरो,ரோட்டன்-போரோ
रफ रायडर्स,ரஃப் ரைடர்ஸ்
गोलाकार डोके,வட்டத் தலைகள்
राउट,வழித்தட
रॉयल प्रेक्षक,அரச பார்வையாளர்கள்
रॉयल चार्टर,அரச சாசனம்
रॉयल क्रेस्ट,ராயல் க்ரெஸ்ட்
रॉयल क्रेस्ट,ராயல் க்ரெஸ்ட்
शाही हुकूम,அரச ஆணை
रुब्रिक,ரூப்ரிக்
अवशेष,இடிபாடுகள்
धावपटू,ஓடுபவர்
तोडफोड,நாசவேலை
साबर,சேபர்
सेबर्स,சபர்ஸ்
त्याग,தியாகம்
त्याग,தியாகம்
त्याग,தியாகம்
सुरक्षित आचरण,பாதுகாப்பான நடத்தை
सेफगार्ड,பாதுகாப்பு
सेफगार्ड,பாதுகாப்பு
कर्तव्यांचे रक्षण करणे,பாதுகாப்பு கடமைகள்
सायली,சாலி
सॅली-बंदर,சாலி-போர்ட்
राजदंड,செங்கோல்
स्किमिटर,சிமிட்டர்
दुसरी इस्टेट,இரண்டாவது எஸ்டேட்
पंथ,பிரிவு
पंथ,பிரிவு
जप्ती,வலிப்பு
जप्ती,வலிப்பு
सिनेट,செனட்
सिनेट,செனட்
सिनेट,செனட்
सिनेट,செனட்
सेवक (= सीमा किंवा विलेन),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
सेवक (= सीमा किंवा विलेन),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
दासत्व (सरफहुड किंवा सर्फेज),அடிமைத்தனம்
दासत्व (सरफहुड किंवा सर्फेज),அடிமைத்தனம்
सावलीचा राजा,நிழல் ராஜா
शिप मनी,கப்பல் பணம்
शॉक सैन्य (= वादळ सैन्य),அதிர்ச்சிப் படைகள் (=புயல் படைகள்)
लहान संसद,குறுகிய பாராளுமன்றம்
चकमक,சண்டை
गुलाम,அடிமை
गुलामगिरी,அடிமைத்தனம்
गुलामगिरी,அடிமைத்தனம்
सैनिक राजकारणी,சிப்பாய் அரசியல்வாதி
भाला,ஈட்டி
भाला-डोके,ஈட்டி-தலை
गोलाकार,கோளம்
स्फ्रागिस्टिक्स,ஸ்ப்ராஜிஸ்டிக்ஸ்
व्यवस्था खराब करते,அமைப்பை கெடுக்கிறது
स्क्वायर,ஸ்கொயர்
स्क्वायर,ஸ்கொயர்
स्क्वायरार्की,ஸ்கியர்ச்சி
स्क्वायरार्की,ஸ்கியர்ச்சி
मानक,தரநிலை
मानक-वाहक,தரநிலை-தாங்கி
उभे सैन्य,நிற்கும் இராணுவம்
स्थायी आदेश,நிலையான ஆணை
स्थायी आदेश,நிலையான ஆணை
स्टेटसमन,ஸ்டேட்ஸ்மேன்
दगडी शिलालेख,கல்வெட்டு
तुफान सैन्य,புயல் படைகள்
डावपेच,தந்திரம்
रणनीती,மூலோபாயம்
रणनीती,மூலோபாயம்
रणनीती,மூலோபாயம்
स्ट्रॅटोक्रसी,ஸ்ட்ராடோக்ரசி
कलह,சச்சரவு
कलह,சச்சரவு
मजबूत पकड,வலுவான பிடிப்பு
मजबूत पकड,வலுவான பிடிப்பு
उपकंपनी टॅलायन्स,துணைத் தொகை
उत्तराधिकारी,அடுத்தடுத்து
उत्तराधिकारी,வாரிசு
मताधिकार,வாக்குரிமை
मताधिकारवादी,வாக்குரிமையாளர்
सल्तनत,சுல்தானகம்
सुलतानी काळ,சுல்தானிய காலம்
शरणागती,சரணடைதல்
सुझरेन,சுசெரெய்ன்
सुझरेन राज्य,சுசெரெய்ன் மாநிலம்
तलवारबाज,வாள்வீரன்
तमनी सोसायटी,தம்மானி சங்கம்
टेम्पर्ड तलवार,தணிந்த வாள்
भाडेकरू,வாடகைக்காரர்
भाडेकरू,வாடகைக்காரர்
प्रदेश,பிரதேசம்
प्रदेश,பிரதேசம்
प्रदेश सरकार,பிரதேச அரசாங்கம்
दहशतवाद,பயங்கரவாதம்
तिसरी इस्टेट,மூன்றாம் எஸ்டேட்
तीन इस्टेट्स,மூன்று தோட்டங்கள்
टोल,டோல்
टोल घर,டோல் ஹவுஸ்
थडगे,கல்லறை
टोरी,டோரி
टोटेम,டோட்டெம்
टॉवर,கோபுரம்
टॉवर,கோபுரம்
विजयाचा टॉवर,வெற்றிக் கோபுரம்
देशद्रोही,துரோகி
विश्वासघात,துரோகம்
देशद्रोह,தேசத்துரோகம்
करार,ஒப்பந்தம்
युद्धाद्वारे चाचणी (= लढाईद्वारे माग),போர் மூலம் சோதனை (=போர் மூலம் தடம்)
श्रद्धांजली,அஞ்சலி
श्रद्धांजली,அஞ்சலி
श्रद्धांजली भूमी,காணிக்கை நிலம்
तिहेरी युती,மூன்று கூட்டணி
तिहेरी entente,டிரிபிள் entente
विजय,வெற்றி
विजय,வெற்றி
गडबड,கொந்தளிப்பு
अत्याचारी,கொடுங்கோல் கொலை
अत्याचारी,கொடுங்கோல் கொலை
जुलमी,கொடுங்கோன்மை
जुलमी,கொடுங்கோன்மை
जुलमी,கொடுங்கோலன்
उल्हान,உஹ்லன்
उकासे,உகாசே
उकासे,உகாசே
उलेमा,உலமா
अल्टिमेटम,அல்டிமேட்டம்
अल्टिमेटम,அல்டிமேட்டம்
सॅम काका,மாமா சாம்
अंडर-राजा,கீழ்-ராஜா
युनायटेड आयरिशमन,ஐக்கிய அயர்லாந்துக்காரர்கள்
संयुक्त राष्ट्र,ஐக்கிய நாடுகள்
संयुक्त प्रांत,ஐக்கிய மாகாணங்கள்
संयुक्त प्रांत,ஐக்கிய மாகாணங்கள்
अतुलनीय किल्ला,மதிப்பற்ற கோட்டை
सार्वत्रिक सम्राट,உலகளாவிய மன்னர்
सार्वत्रिक मताधिकार,உலகளாவிய வாக்குரிமை
उठाव,எழுச்சி
उपभोग,அபகரிப்பு
हडप करणारा,அபகரிப்பவர்
युटोपिया,கற்பனயுலகு
तोडफोड,வண்டல்
तोडफोड,காழ்ப்புணர்ச்சி
मोहरा,வான்கார்ட்
मोहरा,வான்கார்ட்
मोहरा,வான்கார்ட்
वरांगीयन,வரங்கியன்
वरांजीयन गार्ड,வரங்கியன் காவலர்
वासल,வாசல்
वासल,வாசல்
वासल राज्य,வாசல் மாநிலம்
व्हॅटिकन कौन्सिल,வாடிகன் கவுன்சில்
भांडे,கப்பல்
भांडे,கப்பல்
भांडे,கப்பல்
उपराजा,துணை ராஜா
व्हाईसरॉय,வைஸ்ராய்
व्हाईसरॉयल्टी = व्हाईसरॉयशिप,துணைவேந்தர் = துணை அரசு
व्हिक्टर,விக்டர்
विजय,வெற்றி
विलेन,வில்லன்
जलप्रवास,பயணம்
असुरक्षित किल्ला,பாதிக்கப்படக்கூடிய கோட்டை
वॉल पेंटिंग,சுவர் ஓவியம்
भिंत पेंटिंग,சுவர் ஓவியம்
युद्ध,போர்
युद्धाचा अधिपती,போர் ஆண்டவன்
योद्धा,போர்வீரன்
योद्धा,போர்வீரன்
योद्धा,போர்வீரன்
युद्धनौका,போர்க்கப்பல்
पहा-शब्द,கண்காணிப்பு வார்த்தை
कल्याणकारी राज्य,வளர்ந்த மாநிலம்
कल्याणकारी कार्य,நலப்பணிகள்
विग,விக்
पांढरा झेंडा,வெள்ளை கொடி
व्हाईटमेनचे ओझे,வெள்ளையர்களின் சுமை
जागतिक साम्राज्य,உலகப் பேரரசு
जागतिक चळवळ,உலக இயக்கம்
जागतिक राजकारण,உலக அரசியல்
जागतिक शक्ती,உலக சக்தி
विश्वयुद्ध,உலக போர்
कामगार,வீக்கர்
मोडतोड दुरुस्ती,சிதைக்கும் திருத்தம்
झेनेलासिस,Xenelasis
झेनोफोबिया,இனவெறி
यँकी,யாங்கி
पिवळे जाकीट,மஞ்சள் ஜாக்கெட்
पिवळा माणूस,மஞ்சள் மனிதன்
पिवळा धोका,மஞ்சள் ஆபத்து
पिवळा प्रेस,மஞ்சள் பத்திரிகை
तरुण तुर्क,இளம் துருக்கியர்கள்
झ्यूस,ஜீயஸ்
झिओनिझम,சியோனிசம்
झोरास्ट्रियन धर्म,ஜோராஸ்ட்ரியனிசம்
