Hindi,Gujarati
"देवपूजन, मूर्तिपूजा",મૂર્તિપૂજક
2. देवपूजावाद,મૂર્તિપૂજક
स्तूप,પેગોડા
2. बौद्ध मंदिर,પેગોડા
3. पैगोडा,પેગોડા
राजप्रासाद षड़यंत्र,મહેલ ષડયંત્ર
जागीर,પેલેટિનેટ
"ताल, ताड़-पत्र",તાડ-પાન
खजूरी रविवार,પામ રવિવાર
"प्रशस्तिकार, विरुदकार",પેનેગિરિસ્ટ
आतंक,ગભરાટ
2. तहलका,ગભરાટ
आतंककारक,ગભરામણ કરનાર
पोपतंत्र,પોપસી
2. पोप पद,પોપસી
3. पोप अवधि,પોપસી
"4. पोप-परंपरा, पोपीय उत्तराधिकार",પોપસી
पोप का आदेश-पत्र,પાપલ બળદ
पोपवाद,પોપવાદ
2. पोपतंत्रीय व्यवस्था,પોપવાદ
पोपवादी,પોપલિસ્ટ
पोप-राज्य,પાપલ રાજ્ય
पोपवाद,પેપિઝમ (=પેપિસ્ટ્રી)
पोपवादी,પેપિસ્ટ
पेपाइरस,પેપિરસ
दृष्टांत कथा,ઉપમા
परमोच्च,પેરામાઉન્ટ
परमोच्च शक्ति,સર્વોપરીતા (= સર્વોપરી શક્તિ)
सम्राज्ञी,સર્વોપરી મહિલા
सम्राट्,સર્વોપરી સ્વામી
चर्मपत्र,ચર્મપત્ર
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",ચર્મપત્ર
3. पत्र,ચર્મપત્ર
क्षमा,ક્ષમા
"संधिवार्ता, सुलह की बातचीत",વાર્તાલાપ
2. विमर्श,વાર્તાલાપ
"पार्लियामेंट, पार्लेमैन",સંસદ (=સંસદ)
पार्लियामेंट,લોકસભા
2. संसद,લોકસભા
3. पार्लियामेंट,લોકસભા
पार्लियामेंट अधिनियम,સંસદ અધિનિયમ
"सांसदिक, संसदविज्ञ",સંસદસભ્ય
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",સંસદસભ્ય
संसदीय प्रतिनिधि,સંસદીય એજન્ટ
पारनेलवाद,પાર્નેલિઝમ
पैरोल,પેરોલ
2. संबंध मुक्ति,પેરોલ
पितृहंता,પેરિસાઈડ
2. गुरुजनंहंता,પેરિસાઈડ
"पक्षपाती, पक्षधर",પક્ષપાતી
2. लड़ाका,પક્ષપાતી
3. गुरिल्ला,પક્ષપાતી
"दर्रा, गिरी-द्वार",પાસ
संकेत शब्द,પાસ શબ્દ (=વોચ શબ્દ)
कुल-पिता,પિતૃસત્તાક
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",પિતૃઓ
कुलीन,પેટ્રિશિયન
पैतृकी,દેશભક્તિ
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,પેક્સ બ્રિટાનિકા
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",પેક્સ રોમાના
वंशानुक्रम,વંશાવલિ
2. वंश-वृक्ष,વંશાવલિ
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",વંશાવલિ વ્યક્તિ
पियर,પીઅર
2. समपदस्थ,પીઅર
पियर पद,પીરેજ
2. पियर वर्ग,પીરેજ
3. पियरेज,પીરેજ
आयरलैंड के पियर,આયર્લેન્ડના સાથીદારો
स्कॉटलैंड के पियर,સ્કોટલેન્ડના સાથીદારો
प्रायद्वीपीय अभियान,દ્વીપકલ્પ ઝુંબેશ
प्रायद्वीपीय युद्ध,દ્વીપકલ્પ યુદ્ધ
पताका,પેનન્ટ
"लोक माँग पत्र, पीपुल्स चार्टर",પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
जन मोर्चा,લોકોનો મોરચો (=લોકપ્રિય મોરચો)
विश्वासघात,બેફામ
अवधि,સમયગાળો
2. काल,સમયગાળો
परिधि,પરિઘ
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",કાયમી સમાધાન
स्थायी जागीर,શાશ્વત જાગીર
सैन्य व्यूह,ફાલેન્ક્સ
2. फैलेक्स,ફાલેન્ક્સ
"फेरो, फ़राऊन, फेरोन",ફેરો
चित्राक्षर,પિક્ટોગ્રામ
चित्रलेख,પિક્ટોગ્રાફ
2. चित्रमय ग्राफ,પિક્ટોગ્રાફ
तीर्थ यात्री,યાત્રાળુ
पिलग्रिम फादर्स,યાત્રાળુ પિતા
लूट,લૂંટ
2. लूट का माल,લૂંટ
स्तंभ,સ્તંભ
अशोक के स्तंभ लेख,સ્તંભના આજ્ઞાઓ (અશોકના)
स्तंभ लेख,સ્તંભના આજ્ઞાઓ (અશોકના)
2. लघु स्तंभ लेख,સ્તંભના આજ્ઞાઓ (અશોકના)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",ચાંચિયો
2. दस्युपोत,ચાંચિયો
घमासान युद्ध,પીચ યુદ્ધ
षड़यंत्र,પ્લોટ
नगर,પોલિસ
2. नगर राज्य,પોલિસ
पुर-शासक,પોલિટાર્ક
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",પોલિટિકલ એજન્ટ
राजनीतिक शरण,રાજકીય આશ્રય
राजनीतिक राज्य प्रतिनिधि,રાજકીય નિવાસી
राजनैतिक आतंकवाद,રાજકીય આતંકવાદ
व्यक्ति कर,મતદાન કર
"नौका सेतु, नाव पुल",પોન્ટૂન
प्रधान,પ્રીમિયર
2. प्रधान मंत्री,પ્રીમિયર
प्रधान मंत्री-पद,પ્રીમિયરશિપ
प्रदेश,પ્રમુખપદ
2. प्रेसीडेन्सी,પ્રમુખપદ
"प्रधान, अध्यक्ष",રાષ્ટ્રપતિ
2. राष्ट्रपति,રાષ્ટ્રપતિ
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",પ્રેસિડિયમ
प्रधान मंत्री,પ્રધાન મંત્રી
ज्येष्ठाधिकार,પ્રિમોજેનિચર
नरेश,રાજકુમાર
2. राजकुमार,રાજકુમાર
प्रिंस बिशप,પ્રિન્સ બિશપ
"महारानी-पति, प्रिंस कंसर्ट",પ્રિન્સ કોન્સોર્ટ
राज-अभिभावक,પ્રિન્સ રીજન્ટ
शासक युवराज,પિન્સ રેગ્નન્ટ
राज-अभिभाविका,પ્રિન્સેસ રીજન્ટ
ज्येष्ठ राजकुमारी,પ્રિન્સેસ રોયલ
राज्य,હુકુમત
2. देशी राज्य,હુકુમત
3. सामंत देश,હુકુમત
युद्ध उपहार,ઇનામ
2. समुद्री लूट,ઇનામ
विजित धन,ઈનામની રકમ
"पेशेवरसिपाही, व्यावसायिक सैनिक",વ્યવસાયિક સૈનિક
"वचन, वायदा",વચન
अंतरीप दुर्ग,પ્રોમોન્ટરી કિલ્લો
"संरक्षित राज्य, संरक्षित देश",સંરક્ષક
2. संरक्षण-काल,સંરક્ષક
प्रोटेक्टोरेट,સંરક્ષક
आश्रित,પ્રોટેજી
प्राप्ति-स्थान,ઉત્પત્તિ
2. मूलस्रोत,ઉત્પત્તિ
उद्गम-पद्धति,પ્રોવેન્સ સિસ્ટમ
यहूदी समर्थक,ઝાયોનિસ્ટ તરફી
लोक-शत्रु,જાહેર દુશ્મન
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,જાહેર દુશ્મન
संधि पूर्व वार्ता,વિરામચિહ્નો
प्यूनिक युद्ध,પ્યુનિક યુદ્ધો
प्यूरिटन,પ્યુરિટન
पुश,પુશ
चतुरश्व रथ,ક્વાડ્રિગા
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",ચારગણું જોડાણ
क्वेकर,ક્વેકર
"रानी, राजमहिषी",રાણી
राजपत्नी,રાણીની પત્ની
स्वर्गीय राजा की पत्नी,રાણી દાવેદાર
सम्राज्ञी का पद,ક્વીનડમ
2. राज्य,ક્વીનડમ
राजमाता,રાણી માતા
शासिका रानी,રાજવી રાણી
"देश-द्रोही, विभीषण",ક્વિસલિંગ
2. क्विसलिंग,ક્વિસલિંગ
सेवामुक्ति लगान,ભાડું છોડો
"तरकश, तूणीर",ધ્રુજારી
अधिकार-पृच्छा,વોરન્ટો
प्रजाति,રેસ
प्रजातीय सर्वोच्चता,વંશીય સર્વોપરિતા
शिकंजा,રેક
2. उत्पीड़क यन्त्र,રેક
धावा,દરોડો પાડ્યો
2. छापा मारना,દરોડો પાડ્યો
"दुर्ग प्राचीर, परकोटा",રેમ્પાર્ટ
2. दुर्ग-प्राचीर ढाल,રેમ્પાર્ટ
लूट-खसोट करना,લૂંટફાટ
"मुक्तिमूल्य, फिरौती",ખંડણી
"2. निष्क्रय, निःक्रय",ખંડણી
विध्वंस,તબાહી
विध्वंस-परिणाम,તબાહી
राज्य,ક્ષેત્ર
"चंदावल, पार्ष्णि",પાછળનો રક્ષક
चंदावल हमला,પાછળના રક્ષકની ક્રિયા
विद्रोही,બળવાખોર
विद्रोह,બળવો
विद्रोह-मान्यता,બળવાની માન્યતા
बलात् निष्कासन,રીકન્ડક્શન
"वीक्षण, टोह",રિકોનિસન્સ
पुनर्निर्माण,પુનઃનિર્માણ
"अभिलेख, रिकॉर्ड",રેકોર્ડ
"रिकॉर्ड आफिस, अभिलेख कार्यालय",રેકોર્ડ ઓફિસ
अभिलेख की निवृत्ति,રેકોર્ડ નિવૃત્તિ
"लालकुर्ती वाला, खुदाई खिदमतगार",લાલ શર્ટ
"धर्मसुधार आंदोलन, रिफॉर्मेशन",સુધારણા
शरणार्थी,શરણાર્થી
राजाधिकार,રેગાલિયા
2. राजचिह्र,રેગાલિયા
3. राजपरिधान,રેગાલિયા
"प्रतिशांसन-व्यवस्था, रीजेंसी",રીજન્સી
"प्रतिशासक, रीजेन्ट",કારભારી
अभिभावक रानी,કારભારી રાણી
"राजहंता, नृपध्न, नृपहंता",રેજીસાઈડ
"राजहंता, रेजिसाइड्स",રેજીસાઇડ્સ
"राज्यकाल, शासन-काल",શાસન
2. शासन-पद्धति,શાસન
"प्रदेश, क्षेत्र",પ્રદેશ
"राज्य-संवत्, राज्य वर्ष",શાસન વર્ષ
"शासक, शासन करने वाला",રેગ્નન્ટ
राज्यकाल,રેગ્નમ
"राईख, जर्मन साम्राज्य",રીક
राज्य काल,શાસન
2. शाही शासन या राजसी प्राधिकार।,શાસન
राज परिवार,રાજ પરિવાર
आतंक काल,આતંકનું શાસન
2. आतंक राज्य,આતંકનું શાસન
कुमुक,મજબૂત કરો
कुमुक भेजना,મજબૂતીકરણ
"पुनः स्थापना, बहाली",પુનઃસ્થાપન
प्रति स्थापना,ફરીથી રોકાણ કરો
"बदल चौकी, टपाल चौकी",રિલે પોસ્ટ
"टपाल मार्ग, डाक-मार्ग",રિલે માર્ગ
"टपाल व्यवस्था, अभिचालन व्यवस्था",રિલે સિસ્ટમ
"रिहाई, मुक्ति",પ્રકાશન
2. छूट,પ્રકાશન
"त्याग, परित्याग",ત્યાગ
2. संन्यास,ત્યાગ
बृहत् सूची,રેપર્ટરી (= ઇન્વેન્ટરી)
भंडार,ભંડાર
2. संग्रहालय,ભંડાર
"गणराज्य, गणतंत्र",પ્રજાસત્તાક
गणराज्य दिवस,ગણતંત્ર દિવસ
लिखित समाधान,રીસ્ક્રીપ્ટ
2. राजाज्ञा,રીસ્ક્રીપ્ટ
रेजीडेंट,રહેવાસી
पुनः स्थापना,પુનઃસ્થાપન
(ईसा का) पुनरुत्थान,પુનરુત્થાન
2. पुनुरूज्जीवन,પુનરુત્થાન
पीछे हटना,પીછેહઠ
(सिक्के का) पृष्ठ भाग,ઊલટું (સિક્કાનું)
विद्रोह,બળવો
क्रांति,ક્રાંતિ
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","ક્રાંતિ, ફ્રેન્ચ"
अ. दे. Glorious Revolution,ક્રાંતિ ભવ્ય
औद्योगिक क्रांति,"ક્રાંતિ, ઔદ્યોગિક"
"विप्लव, बल्वा",રાઇઝિંગ
राटन बरो,રોટન-બરો
रफ राइडर्स,રફ રાઇડર્સ
राउन्ड हेड्स,રાઉન્ડ-હેડ્સ
"भगा देना, परास्त करना, खदेड़ना",રાઉટ
"राजा से भेंट, राज-दर्शन",રોયલ પ્રેક્ષકો
शाही फरमान,રોયલ ચાર્ટર
राजचिह्र,રોયલ ક્રેસ્ટ
2. राजकिरीट,રોયલ ક્રેસ્ટ
राजाज्ञा,રોયલ હુકમનામું
रूबर‍िक,રૂબ્રિક
"भग्नावशेष, ध्वंसावशेष, खंडहर",ખંડેર
"धावक, हरकारा",દોડવીર
"अंतध्वंस, तोड़फोड़",તોડફોડ
खंग,સાબર
"रिसाला, अश्वारोही दल",સાબર્સ
यज्ञ,બલિદાન
2. बलि,બલિદાન
3. बलिदान,બલિદાન
अभय दान,સલામત આચરણ
"रक्षोपाय, रक्षा-विधान",સેફગાર્ડ
2. सुरक्षण बचाव,સેફગાર્ડ
पूर्व रक्षात्मक कर,સુરક્ષા ફરજો
धावा,સેલી
धावा द्वार,સેલી-બંદર
राजदंड,રાજદંડ
"तलवार, शमशीर",સ્કીમિટર
"द्वितीय संपदा, अभिजात वर्ग",બીજી એસ્ટેટ
संप्रदाय,સંપ્રદાય
2. पंथ,સંપ્રદાય
कब्जा,જપ્તી
2. अधिग्रहण,જપ્તી
सेनेट (प्राचीन रोम की संसद),સેનેટ
2. सेनेट,સેનેટ
3. अभिषद्,સેનેટ
4. सेनेट,સેનેટ
कृषिदास,નોકર (=બોર્ડર અથવા વિલિન)
"2. खिदमती, दास",નોકર (=બોર્ડર અથવા વિલિન)
कृषि-दासता,સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
2. कृषि दास-व्यवस्था,સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
नाम मात्र का राजा,છાયા રાજા
जहाज कर,શિપ મની
आक्रामी सेना,શોક ટુકડીઓ (= તોફાન ટુકડીઓ)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",ટૂંકી સંસદ
झड़प,અથડામણ
"दास, गुलाम",ગુલામ
दास-प्रथा,ગુલામી
"2. दासता, गुलामी",ગુલામી
सैनिक राजमर्मज्ञ,સૈનિક રાજનેતા
बल्लम,ભાલા
हरावल,ભાલા-માથું
प्रभाव क्षेत्र,ગોળાકાર
"मुहर-विद्या, मुद्रा-विद्या",સ્ફ્રાજીસ્ટિક્સ
पद पुरस्कार व्यवस्था,સિસ્ટમ બગાડે છે
बड़ा भूस्वामी,સ્ક્વેર
2. स्कवायर,સ્ક્વેર
जमींदार वर्ग,સ્ક્વેરઆર્કી
2. भूस्वामी प्रभावित तंत्र,સ્ક્વેરઆર્કી
ध्वज,ધોરણ
ध्वज-वाहक,ધોરણ-વાહક
स्थाई सेना,સ્થાયી સૈન્ય
मानक निर्देश,સ્ટેન્ડિંગ ઓર્ડર
2. स्थाई आज्ञा,સ્ટેન્ડિંગ ઓર્ડર
"राजनीति विशारद, राजनीति मर्मज्ञ",સ્ટેટ્સમેન
"प्रस्तर लेख, पाषाणलेख",સ્ટોન શિલાલેખ
तूफानी दस्ता,તોફાન ટુકડીઓ
"कूट युक्ति, कूट उपाय",સ્ટ્રેટેજમ
"युद्ध चालन विद्या, सामरिकी",વ્યૂહરચના
2. फौजी दाँव-पेच,વ્યૂહરચના
3. रण-फौशल,વ્યૂહરચના
सैनिक शासन,સ્ટ્રેટોક્રસી
संघर्ष,ઝઘડો
2. मतभेद,ઝઘડો
गढ़,મજબૂત પકડ
2. प्रमुख केंद्र,મજબૂત પકડ
सहायक संधि,પેટાકંપની ટેલિઅન્સ
उत्तराधिकारी,ઉત્તરાધિકાર
उत्तराधिकारी,અનુગામી
मताधिकार,મતાધિકાર
मताधिकारवादी,મતાધિકારવાદી
सल्तनत,સલ્તનત
सल्तनत-काल,સલ્તનત સમયગાળો
अभ्यर्पण,શરણાગતિ
अधिराज,સુઝેરેન
अधिराज्य,સુઝેરેન રાજ્ય
"शमशीरबाज, खड़गधारी, असियोद्धा",તલવારબાજ
टैमनी समाज,તમ્માની સોસાયટી
पानी चढ़ी तलवार,ટેમ્પર્ડ તલવાર
काश्तकार,ભાડૂત
"2. किराएदार, आसामी",ભાડૂત
"भूभाग, इलाका, अमलदारी",પ્રદેશ
2. प्रदेश,પ્રદેશ
टेरिटरी गवर्नमेन्ट,પ્રદેશ સરકાર
"आतंकवाद, संत्रासवाद",આતંકવાદ
"तृतीय वर्ग, जनता, जनसाधारण",ત્રીજી એસ્ટેટ
तीन वर्ग,ત્રણ વસાહતો
"पथकर, राहदारी",ટોલ
चुंगी घर,ટોલ હાઉસ
"तूंब, मकबरा",કબર
टोरी,ટોરી
"गणचिह्र, कुलचिह्र, टोटेम",ટોટેમ
मीनार,ટાવર
2. मचान,ટાવર
"जयस्तंभ, कीर्ति-स्तंभ",વિજય ટાવર
"देशद्रोही, गद्दार",દેશદ્રોહી
विश्वासघात,વિશ્વાસઘાત
राजद्रोह,રાજદ્રોહ
संधि,સંધિ
द्वंद्ध युद्ध परीक्षा,યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું)
"खिराज, राजस्व",શ્રદ્ધાંજલિ
2. राजकर,શ્રદ્ધાંજલિ
खिराजी भूमि,શ્રદ્ધાંજલિ જમીન
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,ત્રિવિધ જોડાણ
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",ટ્રિપલ entente
विजय,વિજય
2. विजय शोभा-यात्रा,વિજય
विक्षोभ,ગરબડ
निरंकुश-घातक,જુલમી હત્યા
2. क्रूर घात,જુલમી હત્યા
निरंकुश शासन,જુલમ
2. निरंकुशता,જુલમ
"निरंकुश शासक, अत्याचारी शासक",જુલમી
उलान,ઉહલાન
उकाज,ઉકાસે
2. राजाज्ञा,ઉકાસે
उल्मा,ઉલેમા
अंतिम चेतावनी,અલ્ટીમેટમ
2. अंतिम प्रस्ताव,અલ્ટીમેટમ
अंकिल सैम,અંકલ સેમ
अधीनस्थ राजा,અન્ડર-કિંગ
युनाइटेड आयरिशर्मन,યુનાઇટેડ આઇરિશમેન
संयुक्त राष्ट्र संघ,સંયુક્ત રાષ્ટ્રો
संयुक्त प्रांत,સંયુક્ત પ્રાંતો
2. युनाइटेड प्राविन्सेज़,સંયુક્ત પ્રાંતો
एक प्राचीर दुर्ग,અવિશ્વસનીય કિલ્લો
"चक्रवर्ती राजा, सार्वभौम राज",સાર્વત્રિક રાજા
सर्वजनीन मताधिकार,સાર્વત્રિક મતાધિકાર
"विद्रोह, विप्लव",બળવો
"बलादग्रहण, हड़पना",હડપચી
बलादग्रहणकर्त्ता,હડપ કરનાર
"यूटोपिया, काल्पनिक राज्य",યુટોપિયા
कला विध्वंसक,તોડફોડ
कला विध्वंस,તોડફોડ
नासीर,વેનગાર્ડ
"2. सेनामुख, सेनाग्र",વાનગાર્ડ
3. हरावल,વેનગાર્ડ
वैरेंजियायी,વરાંજીયન
वैरेंजियायी रक्षक,વરાંજિયન રક્ષક
असामी,વાસલ
2. दास,વાસલ
"अवराज्य, सामंती राज्य",વાસલ રાજ્ય
पोप परिषद,વેટિકન કાઉન્સિલ
"जहाज, पोत",વહાણ
2. यान,વહાણ
3. बर्तन,વહાણ
अo देo viceroy,ઉપ-રાજા
वाइसराय,વાઇસરોય
वाइसराय का पद,વાઇસરોયલ્ટી = વાઇસરોયશિપ
विजेता,વિક્ટર
विजय,વિજય
कृषिदास,વિલેન
समुद्र-यात्रा,સફર
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",સંવેદનશીલ ગઢ
भित्ति चित्रकारी,વોલ પેઇન્ટિંગ
2. भित्ति चित्र,વોલ પેઇન્ટિંગ
युद्ध,યુદ્ધ
महान सेनानी,યુદ્ધ-સ્વામી
योद्धा,યોદ્ધા
2. सैनिक,યોદ્ધા
3. जंगलू,યોદ્ધા
"युद्धपोत, जंगी जहाज",યુદ્ધ જહાજ
संकेत शब्द,વૉચ-વર્ડ
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",કલ્યાણ રાજ્ય
कल्याण-कार्य,કલ્યાણ કાર્ય
हविग,વ્હિગ
"श्वेत ध्वज, सफेद झंडा",સફેદ ધ્વજ
"श्वेत जाति का भार, श्वेत जाति का दायित्व",વ્હાઇટમેનનો બોજ
विश्व-साम्राज्य,વિશ્વ સામ્રાજ્ય
विश्वव्यापी आंदोलन,વિશ્વ ચળવળ
विश्व-राजनीति,વિશ્વ રાજકારણ
विश्वा-शक्ति,વિશ્વ શક્તિ
विश्वयुद्ध,વિશ્વ યુદ્ધ
पोत-भंजक,Wreeker
विनाशकारी संशोधन,બરબાદીનો સુધારો
"जैनेलेजिया, अप्रवेशन",ઝેનેલેસિસ
विदेशी जनभीति,ઝેનોફોબિયા
यांकी,યાન્કી
पीत परिधान,પીળો જેકેટ
पीत जाति,પીળો માણસ
"पीत आतंक, पीत भीति",પીળો જોખમ
सनसनीखेज समाचार पत्र,યલો પ્રેસ
"यंग टर्क, युवा तुर्क",યંગ ટર્ક્સ
"जूस, देवाधिपति",ઝિયસ
यहूदीवाद,ઝાયોનિઝમ
"पारसी धर्म, ज़रथुष्ट्र  धर्म",પારસી ધર્મ
