Gujarati,Assamese
"આયનોસ્ફિયર, આયનોસ્ફિયર","আয়নমণ্ডল, আয়নমণ্ডল"
આયનોસ્ફિયર,আয়নমণ্ডল
આઇરિસ,আইৰিছ
ઇરેડિયેટેડ,বিকিৰণ কৰা
ઇરેડિયેશન,বিকিৰণ
અતાર્કિક,অযুক্তিকৰ
"ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું","অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়"
અનિયમિત,যাদৃচ্ছিক
ઉલટાવી શકાય તેવું,অপ্ৰত্যাৱৰ্তনীয়
ફરતી,ঘূৰ্ণনশীল
"આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક","সমতাত্ত্বিক, সমৰূপী বক্ৰ"
સાપન્ટ્રોપિકલી,সাপনট্ৰপিকেলি
"હું સંકેત, હું સંકેત","মই সংকেত দিওঁ, মই সংকেত দিওঁ"
"આઇસોબાર્સ, આઇસોટોપ્સ","আইছ’বাৰ, আইছ’ট’প"
"આઇસોબેરિક, સંતુલિત, સંતુલિત","সমবেৰিক, সুষম, সুষম"
"આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા","সমমিতি ৰেখা, সমস্থানিক ৰেখা"
iso-ionic,সম-আয়নিক
હોમોલોગસ,সমৰূপী
સિંક્રનસ રેખા,ছিঙ্ক লাইন
સિંક્રનસ ઝડપ,সমকালীন গতি
આઇસોમેટ્રિક,সমমিতি
ઇક્વિપોટેન્શિયલ,সমবিভৱনশীল
સમ-શક્તિયુક્ત,সম-শক্তিশালী
"સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)","সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)"
"અલગ પાડવું, (સં.), અલગ કરવું","to dissociate, (adj.), পৃথক কৰা"
"અલગ, અલગ, એકલ","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"અલગતા, અલગતા, અલગતા","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
આઇસોમર,আইছ&#39;মাৰ
આઇસોમર,আইছ&#39;মাৰ
આઇસોમેરિઝમ,আইছ&#39;মেৰিজম
"isometric, tritezole, cubic, isometric","সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক"
આઇસોમોર્ફિઝમ,সমৰূপতা
આઇસોમોર્ફિક,সমৰূপী
ઇસોથર્મ,সমতাপ
ઇસોથર્મ,সমতাপ
આઇસોટોપ્સ,আইছ&#39;ট&#39;প
આઇસોટોપ્સ,আইছ&#39;ট&#39;প
આઇસોટ્રોપિક,সমতলীয়
ગોળાકાર રેખા,বৃত্তাকাৰ ৰেখা
આઇસોમોર્ફિઝમ,সমৰূপতা
પુનરાવર્તન,পুনৰাবৃত্তি
આંતરિક સેમિકન્ડક્ટર,অন্তৰ্নিহিত অৰ্ধপৰিবাহী
જામ ઇન્ટરફેરોમીટર,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"આંચકો, રિબાઉન્ડ","জৰ্ক, ৰিবাউণ্ড"
"જેટ, માથું","জেট, মূৰ"
જેટ-રોકેટ પ્રોપલ્શન,জেট-ৰকেট প্ৰপালচন
J-J કપલિંગ,জে-জে কাপলিং
જોલી બેન્ટ,জোলি বেন্ট
જુલ-ગરમી,জুল-তাপ
જુલેમીટર,জ্যুলেমিটাৰ
જૌલ-થોમસન અસર,জোল-থমছন প্ৰভাৱ
જુલ,জোল
"કોદાળી, કૂદકો, વાંસળી","কুঠাৰ, জাম্প, বাঁহী"
સંધિ,সন্ধি
સંગમ સ્થળ,সংগম স্থান
યોગ્ય ઉચ્ચારણ,সঠিক চিলেবল
"કેસનિધિ, નિકટતા","কেসনিধি, সান্নিধ্য"
"કેલિડોસ્કોપ, કેલિડોસ્કોપ","কেলিডস্কোপ, কেলিডস্কোপ"
"કપ્પા મેસન્સ, કે-મેસન્સ","কাপ্পা মেছনছ, কে-মেছনছ"
કેથોડ,কেথ&#39;ড
ઘનાયન,ঘানায়ান
કે-બેન્ડ,কে-বেণ্ড
K-કેપ્ચર,কে-কেপচাৰ
k-રિસેપ્ટર,k-গ্ৰাহক
કેલ્વિન અંદાજ,কেলভিন আনুমানিক
એકરૂપતાનું એકમ,একক একক
કેર સેલ,ker কোষ
"ચાવી, પડદો, ચાવી","চাবি, পৰ্দা, চাবি"
"કી બોર્ડ, પડદાની પટ્ટી","কী বৰ্ড, পৰ্দাৰ বাৰ"
પ્રારંભિક સ્વર,মুকলি স্বৰবৰ্ণ
કી પલ્સ,কী পালছ
મુખ્ય શબ્દ,মূল শব্দ
પ્રક્ષેપણ,প্ৰক্ষেপণ
પ્રતિકાર,বিৰোধ কৰা
કિલો ગ્રામ,কিলোগ্ৰাম
કિલોજુલ,কিলোজুল
કિલોપારસેક,কিলোপাৰ্চেক
કિલોટન બોમ્બ,কিলোটন বোমা
ગતિશીલ,গতিশীল
કેવળ ગતિશીલ,বিশুদ্ধভাৱে গতিশীল
"ગતિશીલ, ગતિશીલ","গতিশীল, গতিশীল"
ગતિશીલ રીતે,গতিশীলভাৱে
અસ્થિભંગ,হাড়ভঙা
ક્લીસ્ટ્રોન,ক্লাইষ্ট্ৰন
તીક્ષ્ણ ધાર,চোকা প্ৰান্ত
ક્રુસ્કલ સરહદ,kruskal সীমান্ত
થર્મોજેનિક,থাৰ্মোজেনিক
લેબલ,লেবেল
"ચિહ્નિત, અંકિત, લેબલ થયેલ","চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত"
પ્રયોગશાળા,পৰীক্ষাগাৰত
સીડી,চিৰি
ઘડિયાળની વિરુદ્ધ દિશામાં,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા","ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব"
આગળ અને પાછળ,আগলৈ পিছলৈ
Lagrange પ્રસારણ,লেগ্ৰেঞ্জ সম্প্ৰচাৰ
લેગ્રેન્જિયનિઝમ,লেগ্ৰেঞ্জিয়ানবাদ
ઘેટાંની રચના,মেৰ পোৱালি সৃষ্টি
પાટિયું બોર્ડ,প্লেংক বৰ্ড
ડોર્સલ પ્લેટ,পৃষ্ঠীয় প্লেট
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ","পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ"
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ","প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড"
સ્તરીકરણ,স্তৰবিন্যাস
લેમિના,লেমিনা
"દીવો, દીવો","লেম্প, লেম্প"
"કાજલ, દીપ કાજલ","কাজল, দীপ কাজল"
લેન્ડ-ઇન્ટરવલ નિયમ,land-interval নিয়ম
લેન્ડે વિભાજન પરિબળ,লেণ্ড বিভাজন কাৰক
ઉતરાણ,লেণ্ডিং
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો","মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান"
લાર્મોર આવર્તન,larmore কম্পাঙ্ক
larmore precession,larmore precession
લેસર,লেজাৰ
લેસરાઇઝેશન,লেজাৰাইজেচন
ગુપ્ત,গোপনীয়
"બાજુની, બાજુની, બાજુની","পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়"
"અક્ષાંશ, અક્ષાંશ","অক্ষাংশ, অক্ষাংশ"
"જાળી, જાળી","জালি, জালি"
laue વર્ગ,laue ক্লাছ
લોન્ચ,মুক্তি দিয়া
લોન્ચ,মুক্তি দিয়া
લોન્ચ પ્લેટફોર્મ,লঞ্চ প্লেটফৰ্ম
સમૂહ ગુણોત્તર કાયદો,ভৰ অনুপাত নিয়ম
બહુવિધ ગુણોત્તર નિયમ,বহু অনুপাতৰ নিয়ম
"સ્તર, સ્તર","স্তৰ, স্তৰ"
એલ-બેન્ડ,এল-বেণ্ড
"લીડ, લીડ, સીસું, સીસું, સીસું","সীহ, সীহ, সীহ, সীহ, সীহ"
આગળ,আগলৈ
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan","লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান"
"ચાવવા, કાટ, લીક","চোবাই খোৱা, জাৰণ, লিক হোৱা"
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","নূন্যতম, নূন্যতম, নূন্যতম"
ઓછામાં ઓછી ગણતરી,নূন্যতম গণনা
લેચ વાયર,লেচ তাঁৰ
Leduc અસર,লেডুক ইফেক্ট
માન્ય ઓહ્મ,বৈধ ওম
- ઇલેક્ટ્રોન,-ইলেক্ট্ৰন
લંબાઈની મર્યાદા,দৈৰ্ঘ্যৰ বাধা
વિસ્તરણ,প্ৰসাৰণ
લેન્સ,লেন্স
લેન્ઝનો કાયદો,লেঞ্জৰ নিয়ম
સપાટ ટનલ,সমতল সুৰংগ
આડી ઉડાન,অনুভূমিক উৰণ
"સ્તરીકરણ, સ્તરીકરણ","লেভেলিং, লেভেলিং"
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ","অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু"
આત્મવિશ્વાસનું સ્તર,আত্মবিশ্বাসৰ স্তৰ
મહત્વ સ્તર,তাৎপৰ্য্যৰ স্তৰ
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা"
"લિવર, લિવર","লিভাৰ, লিভাৰ"
વર્ચ્યુઅલ ઓસિલેશન,ভাৰ্চুৱেল দোলন
"લિડર, લેસર ઇન્ફ્રારેડ રડાર","লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ"
"જીવન, ઉંમર","জীৱন, বয়স"
"લિફ્ટ, લિફ્ટ","lift, উত্তোলন"
વિમોચન ક્ષણ,মুক্তিৰ মুহূৰ্ত
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ","চুটি, পোহৰ, মূক, চুটি, চুটি, ৬পোহৰ"
"સમશીતોષ્ણ., પ્રકાશ","temperate., পোহৰ ওলোৱা"
વીજળી,বিজুলী
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,পোহৰ বছৰ আলোকবৰ্ষ
"સજાતીય, સજાતીય, સજાતીય","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"મર્યાદા, સીમાંત","সীমা, প্ৰান্তীয়"
"મર્યાદા, મર્યાદા, આત્યંતિક","সীমা, সীমা, চৰম"
વર્તમાન મર્યાદા,বৰ্তমানৰ সীমা
"રેખા, રેખા, લંબગોળ","ৰেখা, ৰেখা, উপবৃত্তাকাৰ"
"રેખીય, રેખીય, રેખીય","ৰৈখিক, ৰৈখিক, ৰৈখিক"
રેખીયકરણ,ৰৈখিককৰণ
"એકવિધતા, રેખીયતા","একাগ্ৰতা, ৰৈখিকতা"
"એકલા, રેખીય રીતે","এককভাৱে, ৰৈখিকভাৱে"
રેખા સંભવિત,ৰেখা বিভৱ
રેખીય અપૂર્ણતા,ৰৈখিক অসম্পূৰ্ণতা
સ્ટ્રોક લાઇન,ষ্ট্ৰ&#39;ক লাইন
રેખીય સ્પેક્ટ્રમ,ৰৈখিক বৰ্ণালী
રેખા વોલ્ટેજ,লাইন ভল্টেজ
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી","বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক"
પ્રવાહીકરણ,তৰলীকৰণ
લિક્વિફાઇડ,তৰলীকৃত
લિક્વિફાઇડ,তৰলীকৃত
પ્રવાહી,জুলীয়া
પ્રવાહી જળાશય,তৰল পদাৰ্থৰ জলাশয়
લિક્વિડ ક્રિસ્ટલ,তৰল স্ফটিক
પ્રવાહીતા,তৰলতা
પ્રવાહી-સંચાલિત રોકેટ,তৰল-চালিত ৰকেট
લિસાજુ આંકડા,lisaju ফিগাৰ
"યાદી, યાદી","তালিকা, তালিকা"
"સૂચિ, સૂચિ","তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা"
કચરા,লেতেৰা
જીવંત કાર્યક્રમ,লাইভ অনুষ্ঠান
ઇલેક્ટ્રિક વાયર,বৈদ্যুতিক তাঁৰ
"લોડ, લોડ, લોડ, લોડ, લોડ","বোজা, বোজা, বোজা, বোজা, বোজা"
ચુંબક પથ્થર,চুম্বক শিল
"સ્થાનિક, સ્થાનિક","স্থানীয়, স্থানীয়"
સ્થાનિક મેક્સવેલી,স্থানীয় maxwelly
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન","স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান"
બંધાયેલ દોષ,বান্ধ খাই থকা দোষ
"તલાક, માલસામાન","তালাক, চালান"
"લોકસ, લોકસ","locus, লোকাছ"
ચુંબક પથ્થર,চুম্বক শিল
લઘુગણક,লগাৰিদমিক
તર્કશાસ્ત્ર,তর্ক শাস্ত্র
વાજબી,যুক্তিসংগত
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ","লজিষ্টিক, অপাৰেচন বিজ্ঞান"
લંડન વાન્ડરવાલ્સ આકર્ષણો,লণ্ডন Vanderwaals আকৰ্ষণ
દૂરસ્થ ટ્રાન્સમિશન,দূৰৱৰ্তী সংক্ৰমণ
"રેખાંશ, રેખાંશ","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
રેવિનેચનું રેખાંશ,ৰাভিনেচৰ দ্ৰাঘিমাংশ
"રેખાંશ, રેખાંશ","দীৰ্ঘায়িত, দীৰ্ঘায়িত"
લાંબો સ્વર,দীঘল স্বৰবৰ্ণ
"loop, loop, loop (ed.), loop (v.), prasand","লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ"
ઢીલી રીતે બંધાયેલ,শিথিলভাৱে বান্ধি থোৱা
"ભાગ્યે જ ભરેલું, ભરેલું","বিৰলভাৱে পেক কৰা, পেক কৰা"
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন
નુકશાન મુક્ત રેખા,ক্ষতি মুক্ত লাইন
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক
તાકાત,শক্তি
"નીચા દબાણ વિસ્તાર, હતાશા","কম চাপৰ অঞ্চল, বিষণ্ণতা"
"તિરસ્કાર, નીચું","অৱজ্ঞা, নিম্ন"
"સૌથી નીચું, સૌથી નાનું","সৰ্বনিম্ন, আটাইতকৈ সৰু"
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,inferior ভেকুৱাম
તેજ,উজ্জ্বলতা
સંદીપ્તિ,সন্দীপ্তি
તેજસ્વી,উজ্জ্বল
જ્યોત.,শিখা।
"દીપ, પ્રદીપી, જ્યોતિ-","দীপ, প্ৰদীপী, জ্যোতি-"
ચંદ્ર દિવસ,চন্দ্ৰৰ দিন
ચંદ્રગ્રહણ,চন্দ্ৰগ্ৰহণ
ચંદ્ર ઉપગ્રહ,চন্দ্ৰ উপগ্ৰহ
ચંદ્ર તબક્કામાં ફેરફાર,চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন
લક્સ,লাক্স
લીમેન સિરીઝ,লাইমেন ছিৰিজ
સ્થૂળ,গোটেই অংশ
સ્થૂળ,গোটেই অংশ
જાદુઈ ફાનસ સચિત્ર ફાનસ,যাদু বন্তি চিত্ৰকল্প বন্তি
"માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર","মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ"
ચુંબકીય રીતે,চুম্বকীয়ভাৱে
ચુંબકીય,চুম্বকীয়
ચુંબકીય રેઝિસ્ટર,চুম্বকীয় ৰেজিষ্টৰ
ચુંબકીકરણ,চুম্বকীয়কৰণ
ચુંબકીકરણ,চুম্বকীয়কৰণ
ચુંબકત્વ,চুম্বকত্ব
ચુંબક થર્મલ અસર,চুম্বক তাপীয় প্ৰভাৱ
ચુંબક હાઇડ્રોડાયનેમિક્સ,চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স
ચુંબક હાઇડ્રોસ્ટેટિક્સ,চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স
મેગ્નેટોમીટર,চুম্বকমাপক
મેગ્નેટોન,চুম্বক
ચુંબક વર્તુળ,চুম্বক বৃত্ত
સ્થિર ચુંબકત્વ,ষ্টেটিক চুম্বকত্ব
મેગ્નેટ્રોન રેક્ટિફાયર,magnetron ৰেক্টিফায়াৰ
વિસ્તૃત છબી,বৃদ্ধি কৰা ছবি
બૃહદદર્શક,মেগনিফায়াৰ
"મોટું કરવું, મોટું કરવું","magnify, বৃদ্ধি কৰা"
"મેગ્નિફાયર, મેગ્નિફિકેશન-","মেগনিফায়াৰ, বৃদ্ধি-"
બૃહદદર્શક લેન્સ,মেগনিফাইং লেন্স
"તીવ્રતા, તીવ્રતા","মাত্ৰা, পৰিমাণ"
મેગ્નન,মেগনন
મુખ્ય બેન્ડ,মূল বেণ্ড
મુખ્ય માર્ગ મુખ્ય લાઇન,মূল পথৰ মূল লাইন
"મુખ્ય તાર, મુખ્ય નળ","মূল তাঁৰ, মূল টেপ"
"જાળવણી, પોષણ, જાળવણી","ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ"
mayorana અર્ક,mayorana নিষ্কাশন
મુખ્ય ધરી,মুখ্য অক্ষ
મુખ્ય ખામી,মূল ত্ৰুটি
બહુવિધ,বহুমুখী
મુખ્ય સ્વર,মাষ্টাৰ টোন
સંપર્ક કરો અને બ્રેક કરો,সংস্পৰ্শ আৰু ভাঙি
વ્યગ્રતા,নমনীয়তা
કુશળતા,দক্ষতাসমূহ
મેન્યુઅલ મેનીપ્યુલેશન,মেনুৱেল মেনিপুলেচন
ઓપરેટર,অপাৰেটৰজনক
માનવસહિત બલૂન,মানৱীয় বেলুন
"મેનોમીટર, મેનોમીટર","barometer, মানোমিটাৰ"
બહુહેડ્રોન,বহুভুজ
માણસ માણસ વર્ષો,মানুহ মানুহ বছৰ
"સીમાંત, સીમાંત, સીમાંત","প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়"
સીમાંત એન્ટ્રોપી,প্ৰান্তীয় এণ্ট্ৰপি
સલામત જગ્યા,নিৰাপদ চৌহদ
નાવિક Dsuichak,নাৱিক ডছুইচাক
"ગુણ, ગુણ, ગુણ","চিহ্ন, চিহ্ন, চিহ্ন"
માર્કર,মাৰ্কাৰ
મેસર,maser
"માસ્ક, માસ્ક, કવર","মাস্ক, মাস্ক, আৱৰণ"
ઢાંકવું,ঢাকি পেলাওক
"સમૂહ, સમૂહ, જથ્થાબંધ","ভৰ, ভৰ, ডাঙৰ ডাঙৰ"
સામૂહિક વિપુલતા,ভৰ প্ৰাচুৰ্য্য
સમૂહ ગુણોત્તર પ્રતિક્રિયા,ভৰ অনুপাত বিক্ৰিয়া
"સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા","ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ প্ৰাচুৰ্য্য"
સામૂહિક નુકશાન,ভৰ ক্ষতি
મુખ્ય ન્યુક્લિયસ,মাষ্টাৰ নিউক্লিয়াছ
સમૂહ ગતિ,ভৰ গতি
સામૂહિક પ્રતિકારકતા,ভৰ প্ৰতিৰোধ ক্ষমতা
"માસ્ટર પ્લેટ, માસ્ટર પ્લેટ","মাষ্টাৰ প্লেট, মাষ্টাৰ প্লেট"
મેળ,মিল থকা
મેળ ખાતી,মিল থকা হৈছে
મેચિંગ,মিল থকা
"મેટ્રિક્સ,મેટ્રિક્સ,મેટ્રિક્સ,મેટ્રિક્સ","মেট্ৰিক্স, মেট্ৰিক্স, মেট্ৰিক্স, মেট্ৰিক্স"
"પદાર્થ, પદાર્થ","পদাৰ্থ, পদাৰ্থ"
મહત્તમ,সৰ্বোচ্চ
"સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ","সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ"
મહત્તમ અનુમતિપાત્ર,সৰ্বোচ্চ অনুমোদিত
મેક્સવેલ-વોલ્ટ્સમેન વિતરણ કાયદો,মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন
મેક્સવેલી વિતરણ,maxwelly বিতৰণ
"મેકલિયોડ ગેજ, મેકલિયોડ ગેજ","মেকলিয়ড গেজ, মেকলিয়ড গেজ"
અર્થ,অৰ্থ
"મતલબ મુક્ત માર્ગ, મતલબ મુક્ત માર્ગ","মানে মুক্ত পথ, মানে মুক্ত পথ"
સરેરાશ વય સરેરાશ વય,গড় বয়সৰ মধ্যম বয়স
અર્થ જીવનકાળ,জীৱনৰ অৰ্থ
પથારી માપો,বিচনা জোখা
"માપ, માપ, માપ","জোখ, জোখ, জোখ"
"બળ, યાંત્રિક","বল, যান্ত্ৰিক"
યાંત્રિક લાભ,যান্ত্ৰিক সুবিধা
"બળ વિજ્ઞાન, મિકેનિક્સ, મિકેનિક્સ","বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান"
યાંત્રિકરણ,যান্ত্ৰিকীকৰণ
"મિકેનિઝમ, મિકેનિક્સ","ব্যৱস্থা, যান্ত্ৰিকতা"
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","মধ্যম, মধ্যম, মধ্যম, মধ্যম"
"સ્થૂળ, ગુરુ, મહા, સ્પષ્ટ, નિયુત (દશલક્ષા)","স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)"
મેગાક્યુરી,megacurie গেস্টবুক
મેગોમ,মাগোম
મૌસનર અસર,মাউছনাৰ ইফেক্ট
એમ-ઇલેક્ટ્રોન,এম-ইলেক্ট্ৰন
"સ્વર, લય","intonation, ছন্দ"
"ઓગળવું (વિશેષ.), ઓગળવું, ઓગળવું (ver.)","to melt (adj.), গলিত, গলিত (ver.)"
"ઓગળવું, ઓગળવું","thaw, গলিব"
ગલાન્બિંદુ,গলনাংক
"મેમરી, મેમરી સિસ્ટમ","মেমৰি, মেমৰি চিষ্টেম"
"meniscus, meniscus","মেনিস্কাছ, মেনিস্কাছ"
"પરિયા, મ્યુરીયલ","পৰিয়া, murial"
"પારો-બેરોમીટર, પારો-બેરોમીટર","পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ"
"પારદિક, મયુરિક","পাৰ্দিক, ময়ুৰিক"
મેરીડીયન,মেৰিডিয়ান
ગુણાંક,সহগ
ચણતર,ৰাজমিস্ত্ৰী
"મેસોની પોલ, યુકાવા પોલ","মেচোনি খুঁটা, ইউকাৱা খুঁটা"
સંદેશ,বাৰ্তা
"ધાતુઓ, મૂળભૂત બાબત","ধাতু, মৌলিক পদাৰ্থ"
"મેટલવર્કિંગ, મેટલ ચિત્ર","ধাতুৰ কাম, ধাতুৰ চিত্ৰণ"
અધ્યાત્મશાસ્ત્ર,আধ্যাত্মিকতা
કરકસર,মিতব্যয়ী
ઉલ્કા,উল্কাপিণ্ড
ઉલ્કા,উল্কাপিণ্ড
હવામાનશાસ્ત્ર,বতৰ বিজ্ঞান
હવામાનશાસ્ત્રી,বতৰ বিজ্ঞানী
"મીટર પુલ, મીટર પુલ","মিটাৰ দলং, মিটাৰ দলং"
"અંતર, મીટર","দূৰত্ব, মিটাৰ"
મિશેલસનનું ઇન્ટરફેરોમીટર,মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ
માઇક્રોએમ્પીયર,মাইক্ৰ&#39;এম্পিয়াৰ
સૂક્ષ્મ વિશ્લેષણ,মাইক্ৰ&#39; বিশ্লেষণ
માઇક્રો-કેનોનિકલ સમૂહ,মাইক্ৰ&#39;-কেননিক ছেট
માઇક્રો કેનોનિકલ સમુદાય,মাইক্ৰ&#39; কেননিক সম্প্ৰদায়
માઇક્રો સર્કિટ,মাইক্ৰ&#39; চাৰ্কিট
માઇક્રો ફિશર,মাইক্ৰ&#39; ফিচাৰ
માઇક્રોન,মাইক্ৰন
માઇક્રોફોન,মাইক্ৰ&#39;ফোন
"માઇક્રોફોટોગ્રાફ, માઇક્રોસ્કોપ ફોટો","মাইক্ৰ&#39;ফটোগ্ৰাফ, মাইক্ৰস্কোপফটো"
માઇક્રોફિઝિક્સ,মাইক্ৰ&#39;ফিজিক্স
"માઇક્રોસ્કોપ, માઇક્રોસ્કોપ","মাইক্ৰস্কোপ, মাইক্ৰস্কোপ"
"માઇક્રોસ્કોપિક, માઇક્રોસ્કોપ, માઇક્રોસ્કોપ","মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ"
સરસ બાબત,সূক্ষ্ম পদাৰ্থ
માઇક્રોસ્કોપ,মাইক্ৰস্কোপ
"માઇક્રોસ્ટેટ, માઇક્રોસ્ટેટ","মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট"
માઇક્રોટૌર,মাইক্ৰ&#39;ট&#39;ৰ
સૂક્ષ્મ તરંગ,মাইক্ৰ&#39; ৱেভ
મેરીડીયન,মেৰিডিয়ান
મધ્ય,মাজ
ઇનકમિંગ આયન,ইনকামিং আয়ন
માઇલ,মাইল
"આકાશ ગંગા, મિલ્ખા મેખલા","আকাশ গংগা, মিলখা মেখলা"
મિલર ઇન્ડેક્સ,মিলাৰ সূচকাংক
ખનિજો,খনিজ পদাৰ্থ
શોર્ટ સર્કિટ,শ্বৰ্ট চাৰ্কিট
શોર્ટનિંગ,চুটি কৰা
ન્યૂનતમ રસ્તો,নূন্যতম পথ
"સૌથી નીચો, સૌથી નીચો, સૌથી નીચો, સૌથી નીચો","সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন"
સૌથી ઓછું આયનીકરણ,সৰ্বনিম্ন আয়নীয়কৰণ
લઘુમતી વાહક,সংখ্যালঘু বাহক
લઘુમતી ઉત્સર્જકો,সংখ্যালঘু নিৰ্গমনকাৰী
ટૂંકા સ્વર,চুটি সুৰ
"કલા, મિનિટ, મિનિટ","শিল্প, মিনিট, মিনিট"
મારીચિકા,মাৰিচিকা
"અરીસો, મુકુર","দাপোন, মুকুৰ"
"પ્રતિપ ન્યુક્લિયસ, પ્રતિપ ન્યુક્લિયસ","প্ৰতিপ নিউক্লিয়াছ, প্ৰতিপ নিউক্লিয়াছ"
મિશ્રણક્ષમતા,মিশ্ৰণযোগ্যতা
મેળ ખાતી રેખાઓ,মিল নোহোৱা ৰেখা
કુમેલન,কুমেলোন
"ઓરિએન્ટીયરિંગ, ટેલિ-ઓરિએન્ટેશન","orientering, টেলি-অৰিয়েণ্টেচন"
"મિસાઇલો, મિસાઇલો","মিছাইল, মিছাইল"
ગેરહાજર ઇલેક્ટ્રોન,অনুপস্থিত ইলেক্ট্ৰন
ખૂટતી રેખાઓ,অনুপস্থিত লাইন
અપવિત્રતા,অশ্লীলতা
"મિક્સર, મિક્સર, મિક્સર (વ્યક્તિ)","মিক্সাৰ, মিক্সাৰ, মিক্সাৰ (ব্যক্তি)"
એમ.કે. s પદ્ધતિ,এম কে। s. প্রণালী
"ખસેડવું, ખસેડવું, ખસેડવું","চলন্ত, চলন্ত, চলন্ত"
