Gujarati,Hindi
અવરોધ,प्रतिबाधा
અવરોધ,प्रतिबाधा सुमेलन
અવરોધ,प्रतिबाधा सुमेलन परिपथ
અવરોધ,प्रतिबाधा कुमेल
ખાલી જગ્યાનો અવરોધ,मुक्त आकाश प्रतिबाधा
અવરોધ -પરિવર્તન,प्रतिबाधा रूपांतरण
આયાત,आयात
ગર્ભિત,संसेचित
પ્રભાવિત કરવું,आरोपित वोल्टता
આવેશ,आवेग
મતાધિકાર પ્રતિભાવ,आवेग अनुक्रिया
અશુદ્ધ વાહકતા,अपद्रव्य चालकता
અશુદ્ધતા,अपद्रव्य अर्धचालन
નિષ્ક્રિય,निष्क्रिय
નિષ્ક્રિય બારી,निष्क्रिय विंडो
અશ્રાયત,अश्रव्य
અગ્નિથી બનેલું,ताप-दीप्ति
ઘટના કિરણ,आपतित किरण
સમાવેશ,अंतर्वेशन
આવતો સંકેત,आगामी संकेत
સૂચક,सूचक
સ્વદેશી,देशज
ઇજા,प्रेरकत्व
સંલગ્ન-રિએક્ટન્સ,प्रेरणिक-प्रतिघात
સળગેલી સામગ્રી,ज्वलनशील सामग्री
Infor પેચ,सूचना पैच
જાણ,सूचना
માહિતી સ્થાપત્ય,सूचना-संरचना
માહિતી,"सूचना बिट, सूचना द्वयंक"
માહિતી અંક,सूचनांक
માહિતી કિઓસ્ક,सूचना लघु केन्द्र
માહિતી પ્રક્રિયા,सूचना प्रक्रम
માહિતી પ્રૌદ્યોગિકી,सूचना प्रौद्योगिकी
રોષ,सूचना मनोरंजन
ઇજાગ્રસ્ત રેએડિએશન,अवरक्त विकिरण
ઈન્ફ્રાસ્ટ્રક્ચર,"आधारित संरचना, अवसंरचना"
પીપવું,अंतग्रर्हण करना
ઘટકો,"संघटक अंग, अवयव"
પ્રારંભિક શબ્દ (આઇડબ્લ્યુ),प्रारंभन शब्द
આંતરિક કોડ,"आंतरिक कोड, आंतरिक कूट"
નવીનીકરણ,"नवीकरण, नवाचार"
નિઘન,निवेश
ઇનપુટ રેખા,निवेश लाइन
ઇનપુટ એકમ,"निवेश एकक, निवेश इकाई"
આવતો વિજપ્રવાહ,निवेश वोल्टता
ઇનપુટ આઉટપુટ,निवेश-निर्गत
દાખલ કરવું,अंतर्वेशन
દાખલ કરવું,"अंतर्वेशन हानि, निवेशन हानि"
ગોઠવણી,"अधिष्ठापन, संस्थापन"
તત્કાલ વોલ્ટેજ,ताक्षणिक वोल्टता
સૂચના,अनुदेश
ઇન્સ્યુલેટીવ સામગ્રી,"विद्युत् रोधी पदार्थ, ऊष्मारोधी पदार्थ"
ઉન્મત્ત,"रोधन, रोध, विद्युत्-्रोधन, ऊष्मा-रोधन"
ઇન્સ્યુલેશન પ્રતિકાર,"विद्युतरोधन  प्रतिरोध, ऊष्मारोधन प्रतिरोध"
અલગ પાડનાર,"विद्युत-रोधी, ऊष्मारोधी"
ઇન્ટિગ્રેટેડ સર્કિટ,एकीकृत परिपथ
એકીકૃત નેટવર્ક,समाकलनी जालक्रम
સંક્રમક,समाकलक
બાતમી,"आसूचना, बुद्धि"
તીવ્રતા,तीव्रता
વાણી -વાણી,वाक्-तीव्रता
આંતર ચેનલ દખલ,अंतर चैनल व्यतिकरण
ઇન્ટરલેવ,"अंतरावकाश, अंतरापत्र"
ક્રિયાપ્રતિક્રિયા,"अन्योन्यक्रिया, अंतः क्रिया"
ક્રિયાપ્રતિક્રિયા,अन्योन्यक्रियता
અંતર્ગત,"अंतःसंचार, इंटरकॉम"
સંબંધ,अंतःयोजनीयता
પ્રસારણ,"इंटरफेस, अंतरापृष्ठ"
ઇન્ટરફેસ -સ્કેનીંગ,अंतरापृष्ठ क्रमवीक्षण
હસ્તક્ષેપ,व्यतिकरण
આંતરતાનો વિસ્તાર,"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र"
દખલ કરવી,व्यतिकारी चैनल
દખલ કરવાની આવર્તન,व्यतिकारी आवृत्ति
રેડિયો આવર્તન સંકેત દખલ,व्यतिकारी रेडियो आवृत्ति संकेत
અંતર્દ્ય,अंतराफ्रेम
ઇન્ટરલેવ,"अंतरापत्र, अंतरावकाश"
અંતરે,अंतरापत्रित
સંગ્રહિત પ્રવાહ,अंतरापत्रित प्रवाह
મેલીકટર,अंतः पत्रक
સાંધા,अंतरावकाशी अवधि
સાંધા,अंतरापत्रण
અંતર્ઘોષ સમય,अंतरावकाश अवधि
અંતરાલ,अंतःपाश परिपथ
અંતરીલ સ્વીચ,अंतःपाश स्विच
એકસમાન,अंतःपाशन
મધ્યવર્તી નિષ્ફળતા,मध्यवतब विफलता
મધ્યવર્તી આવર્તન,मध्य आवृत्ति
મધ્યવર્તી આવર્તન ઓસિલેટર,मध्य आवृत्ति दोलित्र
તૂટક તૂટક,आंतरायिक
તૂટક તૂટક વર્તમાન,आंतरायिक धारा
આંતરસંલાલ,अंतरामॉडुलन
અંતર્જ્ulationાન,अंतरामॉडुलन विरूपण
અંતર્દૃષ્ટિનું ઉત્સર્જન,अंतरामॉडुलन उत्सर्जन
આંતરસંલાવે પરીક્ષણ,अंतरामॉडुलन परीक्षण
ઈનકાર,"इंटरनेट, अंतर्जाल"
ઇન્ટરનેટ બ્રોડકાસ્ટિંગ,इंटरनेट प्रसारण
ઇન્ટરનેટ,इंटरनेट गपशप
ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક,इंटरनेट प्रोटोकॉल स्टैक
ઇન્ટરનેટ રેડિયો,इंटरनेट रेडियो
ઇન્ટરનેટ સ્ટ્રીમિંગ,इंटरनेट प्रवाहन
ઇન્ટરનેટ વિડિઓ,"इंटरनेट वीडियो, इंटरनेट –ष्य"
ભાષાંતરક્ષમતા,अंतरप्रचालनीयता
પ્રક્ષેપણ,अंतर्वेशन
દુભાષિયા,"अनुदेशांतरक, निर्वचक"
અટકાવવું,"अंतरायक, बाधा"
અટકાયત,"अंतरायन, रूकावट, व्यवधान"
ખલેલકાર,"अंतरायक, बाधक"
અંતરાલ,अंतराल
સાંકળ,अंतराकोडन
અંદરનો ભાગ,अंतराफ्रेम
જાડું,"इंट्रानेट, अंतराजाल, अंतः जाल"
પુનરાવર્તન,अंतराचित्र
એક જાતની,"अंतरावेब, अंतराजाल"
અંતર્ગત સેમિકન્ડક્ટર,नैज अर्धचालक
વિપરીત પ્રવાહ,विपरीत धारा
Verse ંધી અવકાશી સંચાલન,व्युत्क्रम स्थानिक प्रचालन
Vertંધું,"प्रतिलोमित, व्युत्क्रमित"
Ver ંધી એલ એન્ટેના,प्रतिलोमित L ऐन्टेना
Ver ંધી વી એન્ટેના,प्रतिलोमित V ऐन्टेना
Inલટું,"प्रतीपक, अंतर्वर्तक, इनवर्टर"
અનિયમિત,अनियमित
અપ્રસ્તુત તત્વ,"असंगत तत्व, असंबंधित तत्व"
અલગ -અલગ નેટવર્ક,पृथक्करण जालक्रम
અલગ પાડનાર,"विलगक, पृथक्कारक"
ઘાટ,"संबाधक, जामक"
જખમ,"संबाधन, जाम होना"
કલાલ,विशेष कूट संचिका
જાવા સ્ક્રિપ્ટ,जावा लिपि
ઝબૂકવું,झंकार (विज्ञापन) गीत
ગફલત,"जिटर, प्रकंपन"
જોડાણ કરનાર,"जोड़ने वाला, मिलाने वाला, योजक"
સંયુક્ત,"जोड़, संधि"
મેનું,संधित
ગડબડી,"झंपक, जम्पर"
કચરો,"कबाड़, जंक"
નકામો મેઇલ,"अवांछित डाक, अवांछित मेल"
કર્કશ,"vिाष्ट, कर्नेल"
મુખ્ય,कुंजी
પાટિયું,कुंजी पटल
ક keyંગું,कुंजीयक
મહત્ત્વ,"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर"
કિલોસાયકલ,किलोसाइकिल
કિલોવોલ્ટ,किलोवोल्ट
કિલોવોટ,किलोवाट
સંયોજક,शुद्धगतिकी
ઘૂંટણ,जानु बिंदु वोल्टता
મૂઠ,"घुंडी, नॉब"
જ્ઞાન પૃષ્ટ,ज्ञानाधार
જ્ knowledgeાન પ્રતિનિધિત્વ,ज्ञान निरूपण
એલ નેટવર્ક,L' जालक्रम
એલ વિભાગ ફિલ્ટર,L' परिच्छेद फिल्टर
લેગ અને લીડ,पष्चता और अग्रता
પાછળ,पष्चगामी धारा
પાછળ પાવર પરિબળ,पष्चगामी षक्ति गुणक
સ્તુતિશીલ,"स्तरित, पटलित"
દીવો,"लैम्प, दीप"
લેપટોપ,लैपटॉप
લેસર આવર્તન,लेसर आवृत्ति
સુવ્યવસ્થિત ભૂલ,गुप्त त्रुटि
આંતરિક ઉષ્મા,गुप्त ऊष्मा
અક્ષરશ,अक्षांश
સ્તર,"परत, स्तर"
બાંધકામ,"अभिन्यास, नक्शा, खाका"
ગોઠવણ યોજના,"अभिन्यास योजना, अनुविक्षेप योजना"
દોરી,"अग्रता, तार, लीड"
અગ્રણી તબક્કો,"अग्रगामी कला, अग्रगामी फेज"
પ્રૂફ,क्षरणरोधी
રખડુ,क्षरण
લીઝ્ડ સર્કિટ,पट्टा परिपथ
લેન્સ,लेन्स
કક્ષાના સૂચક,तल सूचक
પ્રકાશ નિયંત્રણ,प्रकाश नियंत्रण
પ્રકાશ કલમ,"प्रकाश पेन, प्रकाश लेखनी"
લાઈટનિંગ એરેસ્ટર,तडित् निरोधक
મર્યાદા,सीमक
મર્યાદિત એમ્પ્લીફાયર,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
હારી જવું,"लाइन क्षय, लाइन हानि"
વાક્યનો અવાજ,लाइन रव
દૃષ્ટિની લાઇન,–ष्टि-रेखा
હરોળ,लाइन प्रावस्था
મહત્ત્વ,लाइन संचरण
રેખા,भाररहित लाइन
રેખીય ક્વોન્ટીઝર,रैखिक क्वांटमकारी
સુશોભન,रैखिकता
રેખાને લગતું,समाक्ष लाइन
રેખા-ક્ષેત્રાકાર,लाइन समकारी
રેખાખરની આવર્તન,लाइन आवृत्ति
વાક્ય-અવબાધ,लाइन प्रतिबाधा
રેખા-ચતુર્થાંશ,चतुर्थांश तरंगदैर्घ्य लाइन
સંબંધ,"कड़ी, शृंखला, लिंक"
કોરી,संयोजक शृंखलक
જિદ્દી,ओष्ठ माइक्रोफोन
જીવંત પ્રસારણ,सजीव प्रसारण
જીવંત સરકી,सक्रिय परिपथ
જીવંત કાર્યક્રમ,जीवंत कार्यक्रम
બોજો,भार
ભારક્ષમતા,भार धारिता
ભાર વહન ક્ષમતા,भार वहन क्षमता
ભાર લાક્ષણિકતા,लोड अभिलक्षण
ભાર અટકાવવું,लोड प्रतिबाधा
ભરેલું,"भारित, लोडित"
લોહિયો,भारक
ભારણ,"भारण, लोडन"
કોઇલ લોડિંગ,"भारण कुंडली, लोडन कुंडली"
ભાર-પરીક્ષા,"भार परीक्षण, लोड परीक्षण"
ઝઘડો,पालि
Loંચી એન્ટેના,पालि ऐन्टेना
સ્થાનિક ક્ષેત્ર નેટવર્ક,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
સ્થાનિક બેટરી,स्थानीय बैटरी
સ્થાનિક ઓસિલેટર,स्थानीय दोलित्र
લોગ,"लॉग, अभिलेख"
લોગ -બુક,लॉग बुक
લ log ગ ઇન કરો (લ log ગ ઇન),सत्रारंभ
લ log ગ ઓફ (લ log ગ આઉટ),सत्रांत
લોગશીલી,"लॉगशीट, लॉग प्रपत्र"
મસાલેદાર,"लघुगणक, लॉगेरिथ्म"
લોગરીધમિક એમ્પ્લીફાયર,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
લોગરીધમિક ગુણોત્તર,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
લોગરીધમિક પ્રતિભાવ,लघुगणकीय अनुक्रिया
લૌકિક ધોરણ,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
ફાંટો,"संलेखन, प्रचालेखन"
તર્કશાસ્ત્ર,तर्क
તર્ક -દ્વાર,"तर्क द्वार, तर्क गेट"
તર્કશાસ્ત્ર,तर्क संक्रिया
તાર્કિક,तार्किक
તાર્કિક રચના,तार्किक फ्रेम
લોગો દાખલ કરનાર,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
રેખાંશ,देशांतर
ફટકો,"लूप, पाश"
લૂપ એન્ટેના,पाश ऐन्टेना
લૂપ ફાયદો,पाश लब्धि
લૂપ પરીક્ષણ,लूप परीक्षण
છૂટક સંપર્ક,शिथिल संपर्क
સંતાપ,"अल्प युग्मन, शिथिल युग्मन"
લોસલેસ એન્ટેના,हासहीन ऐन्टेना
લોસલેસ કમ્પ્રેશન,हासहीन संपीडन
હારી સંકોચન,हासी संपीडन
લાઉડનેસ (ધ્વનિ),प्रबलता (ध्वनि)
લાઉડ સ્પીકર,"ध्वनि विस्तारक, लाउडस्पीकर"
ઓછી આવર્તન,निम्न आवृत्ति
નીચા કક્ષાની ભાષા,निम्न स्तर भाषा
ઓછું ખોટ ફીડર,निम्न हानि प्रभरक
ઓછી ખોટ લવચીક કોક્સિયલ કેબલ,निम्न हानि नम्य समाक्ष केबल
નીચા અવાજ પ્રાપ્તકર્તા,निम्न रव अभिग्राही
નીચા ઓર્બિટિંગ ઉપગ્રહ,निम्न कक्षायमान उपग्रह
નીચા પાસ ફિલ્ટર,निम्न पारक फिल्टर
ઓછી પ્રતિક્રિયા આપવાની કમાણી,निम्न प्रतिघात भूसंपर्कन
ઓછો પ્રતિકાર માર્ગ,अल्प प्रतिरोधी पथ
ખસી કરવું,"लग, कर्णक"
ભ્રષ્ટતા,ज्योतिर्मयता
ગઠ્ઠો લગાડવો,पिंडित
પારકાન,बृहत् खंड
મેક્રો વ્યાખ્યા,"बृहत् परिभाषा, बृहत् स्पष्टता"
બનાવટ,"बृहत् –ष्य, बृहत् –ष्टि"
જાદુઈ આંખ,"मायाक्षि, मैजिक आई"
ચુંબક,चुंबक
ચુંબકીય ક્ષેત્ર,चुंबकीय क्षेत्र
ચુંબકીય પ્રવાહ,चुंबकीय फ्लक्स
ચુંબકીય ધ્રુવ,चुंबकीय धुव
ચુંબકીય તોફાન,चुंबकीय विक्षोभ
ચુંબકીય સ્વીચ,चुंबकीय स्विच
ચુંબકીય ટેપ,"चुंबकीय टेप, चुंबकीय फीता"
ચુંબનત્વ,चुंबकत्व
ટપાલ મક્કો,"डाक संविलयन, मेल संविलयन"
ટપાલ યાદી,डाक सूची
મુખ્ય વાહક,मुख्य वाहक
જાળવી,अनुरक्षण करना
જાળવણી,अनुरक्षण; रख-रखाव
જાળવણી ટીમ,अनुरक्षण दल
બહુમતી,बहुसंख्यक वाहक
સંપર્ક રિલે બનાવો,संबंध संपर्क रिले
બનાવટની સ્વીચ,संपर्क और विच्छेद स्विच
પુરુષ-જોડકવાર,पुं-संबंधक
માણસે અવાજ કર્યો,मानव निर्मित रव
મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ),प्रबंधन सूचना तंत्र (एम आई एस)
ચાલાકીભર્યું,"जोड़-तोड़, जुगाड़, युक्तियोजित"
હસ્તકલા નિયંત્રણ,हस्त नियंत्रण
પદ્ધતિ પદ્ધતિ,हस्तविधि
સલામતી માર્ગદર્શિકા,सुरक्षा पूर्वोपाय नियम-पुस्तिका
મેન્યુઅલી સંચાલિત,हस्त प्रचालित
ઉત્પાદક,विनिर्माता
મહોરું,प्रच्छादक
મસકી,प्रच्छादिती
માસ્ક,"प्रच्छादी, प्रच्छादक"
છુપાયેલો,प्रच्छादन
માસ્કીંગ વર્તન,प्रच्छादन व्यवहार
Audio ડિઓ -માસ્કિંગ અસર,श्रव्य प्रच्छादन प्रभाव
માસ્કિંગ થ્રેશોલ્ડ,प्रच्छादन देहली
માસ્કીંગ સ્વર,प्रच्छादन स्वर
મસ્ત,मास्ट
મસ્ત -રેડિયેટર,मास्ट विकिरक
મુખ્ય નિયંત્રણ,प्रधान नियंत्रण
માસ્ટર ઓસિલાટોર,प्रधान दोलित्र
મેચ-અવબાધ,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
મેચિંગ નેટવર્ક,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
મેચિંગ સ્ટબ,"सुमेलन स्टब, प्रतितुलन स्टब"
મેચિંગ ટ્રાન્સફોર્મર,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
ભૌતિક-તૈયારી,सामग्री प्रापण
માળખું,"आव्यूह, मैट्रिक्स"
મહત્તમ,अधिकतमीकरण
મહત્તમ માંગ સૂચક,अधिकतम मांग सूचक
મહત્તમ શક્તિ ઘનતા,अधिकतम षक्ति घनत्व
મહત્તમ સંવેદનશીલતા,अधिकतम सुग्राहिता
મહત્તમ તાપમા,अधिकतम ताप
મહત્તમ ઉપયોગી આવર્તન,अधिकतम उपयोज्य आवृत्ति
મહત્તમ મૂલ્ય,अधिकतम मान
નિષ્ફળતાનો સરેરાશ સમય,विफलता-माध्य समय
સરેરાશ કિંમત,"माध्य मूल्य, माध्य मान"
માપેલ સંકેત,मापित संकेत
માપ,मापन
માપવાનું સાધન,मापन युक्ति
માપવાની સાધનસામગ્રી,माप उपस्कर
માપવાનું સાધન,माप यंत्र
ક્ષેત્રની શક્તિનું સાધન માપવા,क्षेत्र सामर्थ्य माप यंत्र
માપવાની ટેપ,मापन फीता
યંત્ર,"यंत्रावली, क्रियाविधि"
માધ્યમ સર્વર,"मीडिया सर्वर, माध्यम परिसेवक"
માધ્યમ,"मध्य, माध्यम, मध्यम"
મધ્યમ આવર્તન,मध्यम आवृत्ति
મધ્યમ આવર્તન તરંગ,मध्यम आवृत्ति तरंग
મધ્યમ તરંગ (મેગાવોટ),मध्यम तरंग
મેગા-ઓહમ,मेगा ओम
મેગર,मेगर
યાદ,स्मृति
માર્ગદર્શન,मेंटरन
લૈંગિક પટ્ટી,मेनू-बार
ક્રુ -સ્વીચ,पारद स्विच
વિલીનીકરણ,संविलय
સંદેશ,संदेश
મેટાડેટા,"अधिआंकड़ा, मेटाडाटा"
ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ,धातु ऑक्साइड अर्धचालक डायोड
ધાતુની આવરણવાળી કેબલ,धातु-कोषित केबल
મીટર,"मीटर, मापक"
મીટરિંગ પેનલ,मापयंत्र पैनल
માઇકલ,अभ्रक
માઇકલ-ઇન્સ્યુલેશન,अभ्रक विद्युत् रोधन
સૂક્ષ્મ,"सूक्ष्म-, माइक्रो-"
સૂક્ષ્મ ઘટક,सूक्ष्म घटक
સૂક્ષ્મ કમ્પ્યુટર,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
સૂક્ષ્મ નિયંત્રણ કરનાર,सूक्ष्म नियंत्रक
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,सूक्ष्म इलेक्ट्रॉनिकी
માઇક્રોફોન,माइक्रोफोन
સુક્ષ્મસજીવો,माइक्रोफोनिक्स
માઇક્રોપ્રોસેસ્રેસ,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
માઇક્રો-વોલ્ટ (એમવી),माइक्रो वोल्ट
સૂક્ષ્મ,सूक्ष्म तरंग
માઇક્રોવેવ એન્ટેના,सूक्ष्म तरंग ऐन्टेना
માઇક્રોવેવ બીમ,सूक्ष्म तरंग किरणपुंज
મધ્યમ,मध्य-बैंड
સ્થળાંતર,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
સ્થળાંતર માર્ગ,प्रवास पथ
લઘુ,"लघुरूप, लघु"
લઘુચિત્ર,लघुरूपीकृत
ન્યૂનતમ,न्यूनतम
લઘુત્તમ તાપમાન,न्यूनतम ताप
લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
લઘુમતી કારીગર,"अल्पांश वाहक, अल्पसंख्यक वाहक"
ખોટી વાતો,कुइंगित
એકઠું કરવું,मिश्रित करना (क्रि.)
મિશ્ર ખાલી,मिश्रित लोपन
મિશ્ર સમન્વય,"मिश्रित सिंक, मिश्रित तुल्यकालन"
મિશ્રણ કરનાર,मिश्रक
મિક્સર નળી,"मिश्रण ट्यूब, मिश्रण नलिका"
મિશ્રણ,"मिश्रण करना, मिलाना"
મિશ્રણ સર્કિટ,मिश्रक परिपथ
સ્મરણ સંબંધી,स्मरक
નેમોમિક્સ,स्मृति विज्ञान
ફરડ,"चल, मोबाइल"
મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન,चल बहुमाध्यम अनुप्रयोग
ફરતી ટીવી,"चल दूरदर्शित्र, चल टीवी, चल TV"
પદ્ધતિ,विधा
નિષ્ફળતાની પદ્ધતિ,भंग-विधा
પ્રચાર પદ્ધતિ,संचरण-विधा
નમૂનો,"निदर्श, मॉडल"
Emાળ,मॉडेम
આધુનિક એફએમ ટ્રાન્સમીટર,आधुनिक एफ एम प्रेषित्र
આધુનિક વલણો,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
રૂપરેખાંકન,"विन्यास विधा, संरूपण विधा"
ફેરફાર કરવો,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
મોડ્યુલેટેડ સતત તરંગ,मॉडुलित सतत तरंग
મોડ્યુલેટેડ સિગ્નલ,मॉडुलित संकेत
મોડ્યુલેટેડ તરંગફોર્મ,मॉडुलित तरंगरूप
વિપુલતા,मॉडुलन
મોડ્યુલેશન કંપનવિસ્તાર,मॉडुलन आयाम
મોડ્યુલેશન ક્ષમતા,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
મોડ્યુલેશન આવર્તન,मॉडुलन आवृत्ति
વિપુલ અનુક્રમણિકા,मॉडुलन सूचकांक
રીંછલા,मॉडुलन रैखिकता
મોડ્યુલેશન મીટર,"मॉडुलेशन मीटर, मॉडुलनमापी"
મોડ્યુલેશન મોનિટર,मॉडुलन मॉनीटर
વિપુલ ટકાવારી,मॉडुलन प्रतिशत
વિધિ કરનાર,मॉडुलक
વિધિ,"मॉड्यूल, अनुखंड"
ભેજ,"नमी, आर्द्रता"
વેગ,संवेग
મોનીટર,"मॉनीटर, अनुवीक्षण"
અનુશ્રવણ,"मॉनीटरन, अनुवीक्षण"
દેખરેખ અને વિશ્લેષણ તકનીકો,अनुवीक्षण और विष्लेषण तकनीक
દેખરેખ અને નિયંત્રણ,अनुवीक्षण और नियंत्रण
નિરીક્ષણ મથક,"मॉनीटरन केंद्र, अनुवीक्षण केंद्र"
એકલતા,एकल वर्ण
એકલતા,एकपथ ध्वनिक संचरण
મોર્ફ,रूप
મોરફિંગ,"रूपण, आकृतीकरण"
ક morંગું,आकारिता
મોઝેક,मोजैक
માતૃત્વ,"मदर बोर्ड, उश्म पटल"
દરખાસ્ત,गति प्रतिकरण
ગતિ અંદાજ,गति आकलन
ગતિ -વેક્ટર,गति सदिश
ગતિપત્રક,"गतिक वीडियो, चल–श्य"
મોટર,मोटर
મોટર operatorપરેટર,मोटर प्रचालक
મોટર,मोटर प्रवर्तक
પર્વત,आरोह
ઉંદર,"मूषक, माउस"
માઉસ ઇન્ટરફેસ,"माउस इंटरफेस, माउस अंतरापृष्ठ"
ગતિવિધિ,गति
મલ્ટિ ચેનલ વિસ્તરણ,बहु चैनल विस्तार
બહુવિધ,बहुप्रसारण
બહુવિધ સંકેતો,बहु चैनल संकेत
બહુવિધ માઇક્રોફોન,बहुदिश माइक्रोफोन
આંતરભાષીય ભાષ્ય,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
બહુમાળી,"बहुमाध्यम, मल्टीमीडिया"
બહુધા ભાગ,"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क"
બહુવિધ,"बहुमापी, मल्टीमीटर"
બહુ વધારે,बहुपथ
મલ્ટીપાથ,बहुपथ अभिग्रहण
નગર,"बहुप्रावस्था, बहुकला"
બહુવિધ,बहु
બહુવિધ પ્રવેશ પદ્ધતિ,बहुअभिगम तंत्र
અનેકગણું,बहुसंकेत
મલ્ટીપ્લેક્સર,बहुसंकेतक
મલ્ટિપ્લેક્સિંગ,बहुसंकेतन
બહુવિધ એમ્પ્લીફાયર,बहुपद प्रवर्धक
બહુવિધ,बहुकार्यन
આંતર -માળ,बहुकंपित्र
ચૂપ,"मूक, निःस्वर"
પરસ્પર વાહકતા,अन्योन्य चालकता
પરસ્પર અવરોધ,अन्योन्य प्रतिबाधा
પરસ્પર ઉપાય,अन्योन्य प्रेरकत्व
પરસ્પર દખલ,अन्योन्य व्यतिकरण
નેનો તકનીકી,नैनो प्रौद्योगिकी
સાંકડી,संकीर्ण बैंड
સંકુચિત,सीमित प्रसारण
કુદરતી ડ્રાફ્ટ,स्वाभाविक प्रवात
નૌકાદળ,"नौसंचालक, संचालक"
નકારાત્મક,ऋणात्मक
નકારાત્મક પક્ષપાત,ऋणात्मक अभिनति
નકારાત્મક ખર્ચ,"ऋणात्मक आवेश, ऋण आवेश"
નકારાત્મક પ્રતિસાદ,"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण"
નકારાત્મક ટોચ,ऋणात्मक शिखर
નકારાત્મક પ્રતિકાર,ऋणात्मक प्रतिरोध
ચોખ્ખો ફાયદો,शुद्ध लाभ
ચોખ્ખી ખોટ,शुद्ध हानि
રણનીતિ,नेट-शिष्टाचार
નેટવર્ક,"नेटवर्क, जालक्रम"
નેટવર્ક વિશ્લેષક,"जालक्रम, विश्लेषित्र"
નેટવર્ક ફાઇલ પદ્ધતિ,"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र"
નેટવર્ક આયોજન,"जालक्रम योजना, नेटवर्क योजना"
નેટવર્ક સમાપ્તિ,जालक्रम समापन
નેટવર્કિંગ,"जालक्रम संचालन, नेटवर्क संचालन"
તુરંત,"उदासीन, तटस्थ, न्यूट्रल"
તત્ત્વો પાડનારું,"निष्प्रभावन, उदासीकरण"
સમાચાર -ખંડ,समाचार कक्ष स्वचालन
ઝૂકી જવું,"चतुःबिट, चतुःद्वयंक, निबल"
વિશિષ્ટ,"ताखा, आला"
કોઈ લોડ ટેસ્ટ,शून्य भार परीक्षण
નોડ,"नोड, निस्पंद, आसंधि"
અવાજ,"रव, शोर"
અવાજ,रवांक
અવાજનું ફિલ્ટર,रव फिल्टर
અવાજનું માળખું,"रव स्तर, रव फ्लोर"
અવાજનો દરવાજો,रव गेट
અવાજની પ્રતિરક્ષા,रव अवरोधक
અવાજની કિલર,रव शामक
અવાજનું સ્તર,"शोर स्तर, रव तल"
અવાજ,रव षक्ति
અવાજ આકારની ક્વોન્ટીઝર,रव संरूपण क्वांटमकारी
અવાજ,"रव उद्गम, रव स्रोत"
અવાજ દમન સર્કિટ,रव निरोध परिपथ
અવાજ -દમન કરનાર,रव निरोधक
ઘોંઘાટનું તાપમાન,रव तापमान
ઘોંઘાટનું તાપમાન,रव तापमान
અવાજ ત્રિકોણ,रव त्रिभुज
અવાજ,रव वोल्टता
ઘોંઘાટહીન,"रव रहित, रवहीन"
ઘોંઘાટહીન કોડિંગ,रवहीन कोडन
ઘોંઘાટીયા સ્વાગત,रवीय अभिग्रहण
નજીવી ઉપયોગી ક્ષેત્ર શક્તિ,नामीय उपयोज्य क्षेत्र सामर्थ्य
બિન-વ્યરી માઇક્રોફોન,अदिशात्मक माइक्रोफोन
બિન-પ્રલોભન ભાર,अप्रेरणिक भार
બિન-પ્રેરણાત્મક પ્રતિકાર,अप्रेरिणक प्रतिरोध
બિન-સિનોસોઇડલ તરંગ,ज्यावक्रेतर तरंग
બિન-અસ્થિર મેમરી,अहासी स्मृति
કે દરવાજો,"NOR, द्वार नॉर गेट"
સામાન્ય ગતિ,सामान्य चाल
સામાન્ય પુરવઠો,सामान्य प्रदाय
સજાવટ,"खांच, नॉच"
સરસ ફિલ્ટર,नॉच फिल्टर
