Odiya,Punjabi
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |","ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ"
ଅଣ୍ଡରଲାଇନ୍ |,ਰੇਖਾਂਕਿਤ
ନିମ୍ନ ବନ୍ଧା |,ਹੇਠਲੀ ਸੀਮਾ
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ
କମ୍ ରାଶି,ਘੱਟ ਰਕਮ
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
mclarin ବିସ୍ତାର |,mclarin ਫੈਲ
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |","ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ"
ମ୍ୟାଜିକ୍ ବର୍ଗ,ਜਾਦੂ ਵਰਗ
ଉଜ୍ଜ୍ୱଳ ସୀମା |,ਚਮਕਦਾਰ ਸੀਮਾ
ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |,ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ
ମେଲ ଦ୍ୱାରା ସର୍ଭେ |,ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ
ଓଭରହେଡ୍ ସୀମା |,ਓਵਰਹੈੱਡ ਸੀਮਾ
ଲମ୍ବା ଆର୍କ,ਲੰਬੀ ਚਾਪ
ବନ୍ଧା ସେଟ୍ |,ਬੰਨ੍ਹਿਆ ਸੈੱਟ
ବହୁମୁଖୀ କାର୍ଯ୍ୟ,ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ
"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର","ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ"
ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |,ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ
ସେଟ୍ ମାନଚିତ୍ର,ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
ସାଂଘାତିକ ସମ୍ଭାବନା |,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
ଗାଣିତିକ ତର୍କ,ਗਣਿਤ ਦਾ ਤਰਕ
ଗାଣିତିକ କେନ୍ଦ୍ର,ਗਣਿਤ ਕੇਂਦਰ
ଗାଣିତିକ ଜଟିଳତା |,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
ଗାଣିତିକ ଅର୍ଥନୀତି,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
ଗାଣିତିକ ଆଶା,ਗਣਿਤਿਕ ਉਮੀਦ
ଗାଣିତିକ ରୂପ |,ਗਣਿਤਿਕ ਰੂਪ
"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |","ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ"
ଗାଣିତିକ ପରିଚୟ,ਗਣਿਤਿਕ ਪਛਾਣ
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |","ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ"
ଗାଣିତିକ ମଡେଲ୍ |,ਗਣਿਤ ਦਾ ਮਾਡਲ
ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |,ਗਣਿਤ ਦਾ ਇਰਾਦਾ
ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |,ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ
ସର୍ବାଧିକ,ਵੱਧ ਤੋਂ ਵੱਧ
"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ","ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ"
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
ସର୍ବାଧିକ F- ଅନୁପାତ |,ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ
ସର୍ବାଧିକ ସମ୍ଭାବନା |,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
ମହଲପିସ୍ତା,mahalpistha
ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ,ਮਹਾਨ ਸਿੱਟਾ
ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ
ଅର୍ଥ ବିଚ୍ୟୁତି |,ਮਤਲਬ ਭਟਕਣਾ
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ","ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ"
ଅର୍ଥ ତତ୍ତ୍। |,ਮਤਲਬ ਪ੍ਰਮੇਯ
ବବୁଲି ମାପ |,ਬੁਲਬੁਲਾ ਮਾਪ
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |","ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ"
ମଧ୍ୟମ କେନ୍ଦ୍ର |,ਮੱਧ ਕੇਂਦਰ
ମଧ୍ୟମ ବକ୍ର,ਮੱਧ ਵਕਰ
ମେସୋଥେଲିଓମା |,mesothelioma
ବାର୍ତ୍ତା |,ਸੁਨੇਹਾ
"କଷ୍ଟମ୍, ପଦ୍ଧତି","ਕਸਟਮ, ਵਿਧੀ"
ବିଲୋପ ପଦ୍ଧତି,ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ
ଓଲଟା ପଦ୍ଧତି |,ਉਲਟ ਢੰਗ
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ਦੁਹਰਾਓ ਵਿਧੀ
ସର୍ବନିମ୍ନ ବର୍ଗ,ਘੱਟੋ-ਘੱਟ ਵਰਗ
ଟର୍କ ପଦ୍ଧତି |,ਟਾਰਕ ਢੰਗ
ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |,ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ
ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |,ਢਲਾਨ ਉਤਰਨ ਢੰਗ
ସଂକଳନ ପଦ୍ଧତି |,ਸੰਕਲਨ ਵਿਧੀ
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ
ଦୂରତା ଜନସଂଖ୍ୟା |,ਦੂਰੀ ਆਬਾਦੀ
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,ਮੀਟਰਿਕ ਸਿਸਟਮ
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,ਮਾਈਕਰੋ ਥਿਊਰੀ
ମଧ୍ୟମ,ਮਿਡਲ
ମଧ୍ୟମ,ਮੱਧ
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,ਕੇਂਦਰੀ ਬਿੰਦੂ
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,ਨਿਊਨਤਮ ਬਹੁਪਦ
ମିନିମା ସିଦ୍ଧାନ୍ତ |,ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ"
ନିମ୍ନ ବିନ୍ଦୁ |,ਘੱਟ ਬਿੰਦੂ
ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ,ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ
କ୍ଷୁଦ୍ର ଆର୍କ,ਛੋਟਾ ਚਾਪ
କ୍ଷୁଦ୍ର ଅକ୍ଷର,ਛੋਟਾ ਅੱਖਰ
ସୀମାବଦ୍ଧ ଉପସେଟ |,ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ
"ମାଇନସ୍, debt ଣ","ਘਟਾਓ, ਕਰਜ਼ਾ"
ମାଇନସ୍ ଚିହ୍ନ,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,ਮਿਸ਼ਰਤ ਭਾਗ
ବିକଳ୍ପ ଉପକରଣ,ਵਿਕਲਪਕ ਜੰਤਰ
"ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |","ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ"
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ"
ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ
ମୁହୂର୍ତ୍ତ,ਪਲ
ଟର୍କ କାର୍ଯ୍ୟ,ਟਾਰਕ ਫੰਕਸ਼ਨ
ବଳର ମୁହୂର୍ତ୍ତ,ਤਾਕਤ ਦਾ ਪਲ
ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |,ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,ਜੜਤਾ ਦਾ ਪਲ
ମୁହୂର୍ତ୍ତ,ਮੋਮੈਂਟਮ ਪਲ
ପ୍ରେରଣା |,ਭਾਵਨਾ
ଏକ ପୋଷ୍ଟ,ਇੱਕ ਪੋਸਟ
ଏକକ ଏକୀକରଣ,ਸਿੰਗਲ ਏਕੀਕਰਣ
"ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |","ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ"
ମୋନୋକୁଲାର୍ |,ਮੋਨੋਕੂਲਰ
ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |,ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ
ଖୋଲାଖୋଲି |,ਬਿਲਕੁਲ
ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |,unidirectionally ਚੰਦਰਮਾ ਜਾਲ
ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |,monotically ਵਧ ਰਹੀ ਕ੍ਰਮ
ଅଲଗା କାର୍ଯ୍ୟ,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |,ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ
ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |,ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ
ମୋରା (କ୍ରୀଡା),ਮੋਰਾ (ਖੇਡਾਂ)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,ਮੌਤ ਦੇ ਅੰਕੜੇ
ବହୁତ ସମ୍ଭାବନା,ਗਾਲਬਨ
ଗତି,ਮੋਸ਼ਨ
ଗତିଶୀଳ ଅର୍ଥ |,ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ
M- ଜନସଂଖ୍ୟା |,M- ਆਬਾਦੀ
ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |,ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ
ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |,ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ
ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |,ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ
ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |,ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
ବହୁଭୂତ,ਬਹੁਪਦ
ବହୁଭୂତ ବଣ୍ଟନ |,ਬਹੁਪਦ ਦੀ ਵੰਡ
"ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)","ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)"
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |,ਸੰਘੀ ਸੂਬੇ
ଏକାଧିକ ସମ୍ପର୍କ,ਮਲਟੀਪਲ ਸਬੰਧ
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,ਮਲਟੀਪਲ ਅਟੁੱਟ
ଏକାଧିକ ଏକୀକରଣ,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
ଏକାଧିକ ମୂଳ,ਮਲਟੀ ਰੂਟ
ଗୁଣନ,ਗੁਣਾ
(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |,(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ
(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |,(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ
ଗୁଣନ କାରକ |,ਗੁਣਾ ਕਾਰਕ
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |,ਗੁਣਾਤਮਕ ਸਮੂਹ
ବହୁଗୁଣ ଓଲଟା |,ਗੁਣਾਤਮਕ ਉਲਟ
ବହୁବଚନତା |,ਬਹੁਲਤਾ
ବହୁବଚନତା |,ਬਹੁਲਤਾ
ଶୂନ୍ୟର ଗୁଣ,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
ଗୁଣକ,ਗੁਣਕ
"ଗୁଣ କର, ଗୁଣ କର |","ਗੁਣਾ, ਗੁਣਾ"
ଏକାଧିକ ବଣ୍ଟନ |,ਮਲਟੀਪਲ ਵੰਡ
ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |,ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ
ବହୁବିଧ ଜନସଂଖ୍ୟା |,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","ਆਪਸੀ, ਆਪਸੀ"
ନାବଲା |,ਨਾਬਲਾ
ନାପିରିଆ |,ਨਪੀਰੀਆ
"napier logarithm, napier logarithm |","ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ"
"ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |","ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ"
"ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍","ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ"
ନାଟିକାଲ୍ ମାଇଲ୍ |,ਸਮੁੰਦਰੀ ਮੀਲ
n-vim,n-ਵਿਮ
n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |,n-vim ਵੈਕਟਰ-ਸਪੇਸ
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |,ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ
ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |,ਜ਼ਰੂਰੀ ਪਾਬੰਦੀਆਂ
ନିଷେଧ |,ਮਨਾਹੀ
"ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ","ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ"
କ୍ରେଡିଟ୍ ବକ୍ରତା,ਕ੍ਰੈਡਿਟ ਵਕਰਤਾ
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |,ਨੈਗੇਟਿਵ ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |,ਨਕਾਰਾਤਮਕ ਅਰਧ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
"ପଡ଼ୋଶୀ, ନିକଟତର","ਆਂਢ-ਗੁਆਂਢ, ਨੇੜਤਾ"
"ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |","ਮਲਟੀਪਲ ਸੈਂਪਲਿੰਗ, ਇਨਕਲੂਸਿਵ ਸੈਂਪਲਿੰਗ"
ନିଟ୍ ଜନ୍ମ ହାର,ਸ਼ੁੱਧ ਜਨਮ ਦਰ
ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |,ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
ନାମ ଆସାଇନମେଣ୍ଟ,ਨਾਮ ਅਸਾਈਨਮੈਂਟ
ନେମାନ-ପିଆରସନ-ନୀତି |,ਨੀਮਨ-ਪੀਅਰਸਨ-ਸਿਧਾਂਤ
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਤੱਤ
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
"ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |","ਨੋਡ, ਨੋਡ, ਪੱਤਾ, ਆਉਟਪੁੱਟ, ਫਿਲਟਰ"
ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |,ਐਨ-ਅਬੇਲੀ ਸਮੂਹ
ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |,ਸਾਪੇਖਿਕ ਕਨਵਰਜੈਂਸ
ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |,ਪਾਰਦਰਸ਼ੀ
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,ਬੇਕਾਰ
ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |,ਅਸੁਰੱਖਿਅਤ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ
aghan,ਅਗਾਨ
ଘନ ଏଗ୍ରିଗେଟ୍ |,ਸੰਘਣੀ ਕੁੱਲ
ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |,ਅੰਕਾਂ ਦੀ ਅਣਗਿਣਤ ਅਨੰਤਤਾ
ଅଗଣିତ ସେଟ୍ |,ਅਣਗਿਣਤ ਸੈੱਟ
ତୁଳନାତ୍ମକ,ਬੇਮਿਸਾਲ
ଅଣ-ଉପସେଟ |,ਗੈਰ-ਸਬਸੈੱਟ
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,ਯੂਕਲਿਡੀਅਨ ਜਿਓਮੈਟਰੀ
"ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ","ਅਨੁਪਾਤਕ, ਅਸਪਸ਼ਟ"
ବିଚ୍ଛେଦ ନୁହେଁ |,ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨਾਂ
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ
ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ
ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,ਅਸਮਿਤ ਮੈਟ੍ਰਿਕਸ
ଅମୂଳକ,ਮਾਮੂਲੀ
