Bengali,Punjabi
গ্যাসকেট,ਗੈਸਕੇਟ
gasson,ਗੈਸਨ
"গেট ইলেক্ট্রোড, ভালভ, গেট, জ্বলন প্রাঙ্গণ, গেট","ਗੇਟ ਇਲੈਕਟ੍ਰੋਡਜ਼, ਵਾਲਵ, ਗੇਟ, ਕੰਬਸ਼ਨ ਪਰਿਸਰ, ਗੇਟ"
দরজা সার্কিট,ਦਰਵਾਜ਼ਾ ਸਰਕਟ
"গেজ, গেজ, গেজ","ਗੇਜ, ਗੇਜ, ਗੇਜ"
গেজ এলাকা,ਗੇਜ ਖੇਤਰ
গাউস-চোখ,ਗੌਸ-ਅੱਖ
গাউসিয়ান বিতরণ,ਗੌਸੀ ਵੰਡ
গাউস,ਗੌਸ
"নকল, গেজ","ਜਾਅਲੀ, ਗੇਜ"
গিয়ার,ਗੇਅਰ
geiger টিউব,ਗੀਜਰ ਟਿਊਬ
সাধারণীকৃত,ਜਨਰਲਾਈਜ਼ਡ
স্বাভাবিক চিত্র,ਸਧਾਰਣ ਚਿੱਤਰ
সাধারণ ছবি,ਆਮ ਤਸਵੀਰ
বিস্তৃত শব্দ,ਵਿਆਪਕ ਮਿਆਦ
"বিস্তৃত আপেক্ষিকতাবাদ, আপেক্ষিকতার তত্ত্ব","ਵਿਆਪਕ ਸਾਪੇਖਵਾਦ, ਸਾਪੇਖਤਾ ਦਾ ਸਿਧਾਂਤ"
অভিভাবক ফাংশন,ਮਾਪੇ ਫੰਕਸ਼ਨ
উর্বরতার হার,ਜਣਨ ਦਰ
"অভিভাবক, জেনারেটর","ਮਾਤਾ-ਪਿਤਾ, ਜਨਰੇਟਰ"
"ভূকেন্দ্রিক, ভূকেন্দ্রিক","geocentric, geocentric"
ভূ-চৌম্বকীয়,ਭੂ-ਚੁੰਬਕੀ
ভূ-চুম্বকত্ব,geomagnetism
"জ্যামিতিক, জ্যামিতিক ফ্যাক্টর","ਜਿਓਮੈਟ੍ਰਿਕ, ਜਿਓਮੈਟ੍ਰਿਕ ਫੈਕਟਰ"
ভূ-ভৌতিক,ਭੂ-ਭੌਤਿਕ
ভূপদার্থবিদ,ਭੂ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ
সিঙ্ক্রোনাস স্যাটেলাইট,ਸਮਕਾਲੀ ਸੈਟੇਲਾਈਟ
গাভ (গিগা ইলেকট্রন ভোল্ট),Gav (ਗੀਗਾ ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ)
জালিয়াতি মূর্তি,ਧੋਖਾਧੜੀ ਦੀ ਮੂਰਤੀ
ফাঁকি,ਧੋਖਾ
দৈত্য নীহারিকা,ਵਿਸ਼ਾਲ ਨੇਬੂਲਾ
দৈত্য তারকা,ਵਿਸ਼ਾਲ ਤਾਰਾ
পিছনের কোণ,ਪਿੱਛੇ ਕੋਣ
"হামাগুড়ি দেওয়া, আত্মসমর্পণ করা","ਰੀਂਗਣਾ, ਸਮਰਪਣ ਕਰਨਾ"
আত্মসমর্পণ,ਸਮਰਪਣ
সি প্রতিফলন,C ਪ੍ਰਤੀਬਿੰਬ
গ স্থানান্তর,c ਤਬਾਦਲਾ
"Vispan (ed.), Visi (v.)","ਵਿਸਪਨ (ਐਡੀ.), ਵਿਸੀ (ਵੀ.)"
তেজ,ਚਮਕ
তাপ সুইচ,ਗਰਮੀ ਸਵਿੱਚ
ভাল কন্ডাক্টর,ਚੰਗਾ ਕੰਡਕਟਰ
সুক্রিস্টাল,sucrystal
সেরা প্রতিফলনশীলতা,ਵਧੀਆ ਪ੍ਰਤੀਬਿੰਬਤਾ
চমৎকার দৃশ্যমানতা,ਸ਼ਾਨਦਾਰ ਦਿੱਖ
নিয়ন্ত্রক,ਰੈਗੂਲੇਟਰ
"গ্রেড, স্ট্যাটাস, গ্রেড, অর্ডার (নং), গ্রেড নির্ধারণ (Cr.)","ਗ੍ਰੇਡ, ਸਥਿਤੀ, ਗ੍ਰੇਡ, ਆਰਡਰ (ਨੰਬਰ), ਗ੍ਰੇਡ ਨਿਰਧਾਰਨ (ਸੀ.ਆਰ.)"
"গ্রেডেড, গ্রেডেড, ভারসাম্যপূর্ণ","ਦਰਜਾਬੰਦੀ, ਦਰਜਾਬੰਦੀ, ਸੰਤੁਲਿਤ"
"গ্রেডিয়েন্ট, গ্রেডিয়েন্ট","ਗਰੇਡੀਐਂਟ, ਗਰੇਡੀਐਂਟ"
ক্রমাঙ্কিত,ਕੈਲੀਬਰੇਟ ਕੀਤਾ
"কণা, শস্য, শস্য, শস্য, শস্য, রেণু, উৎপাত, 8. কাঠের রেখা","ਕਣ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਰੇਣੂ, ਉਤਪਤ, 8. ਲੱਕੜ ਲਾਈਨ"
"কণিকা, কণিকা","ਗ੍ਰੈਨੁਲੈਰਿਟੀ, ਗ੍ਰੈਨਿਊਲਿਟੀ"
"গ্রাম, গ্রাম","ਗ੍ਰਾਮ, ਗ੍ਰਾਮ"
"গ্রাফ, গ্রাফ, গ্রাফ","ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼"
গ্রাফিক্স,ਗਰਾਫਿਕਸ
"লাইন, থ্রেড, preticule","ਲਾਈਨ, ਧਾਗਾ, ਅਗਾਊਂ"
"grating, tightening (kr.), grinding","grating, tightening (kr.), ਪੀਸਣਾ"
গ্রাভিমিটার,ਗਰੈਵੀਮੀਟਰ
"মহাকর্ষ, মহাকর্ষ","ਗੰਭੀਰਤਾ, ਗੰਭੀਰਤਾ"
মহাকর্ষীয় ত্বরণ,ਗਰੈਵੀਟੇਸ਼ਨਲ ਪ੍ਰਵੇਗ
গ্রাভিটন,ਗਰੈਵੀਟਨ
মাধ্যাকর্ষণ,ਗੰਭੀਰਤਾ
পিছনে হার,ਵਾਪਸ ਦਰ
ক্ষুদ্র প্রভাব,ਮਾਮੂਲੀ ਪ੍ਰਭਾਵ
পৃষ্ঠের ঘটনা,ਸਤਹ ਘਟਨਾ
"জাল, গ্রিড","ਜਾਲ, ਗਰਿੱਡ"
স্থূল বৈশিষ্ট্য,ਸਕਲ ਗੁਣ
গুরুতর ত্রুটি,ਗੰਭੀਰ ਗਲਤੀ
নিচ তলা,ਜ਼ਮੀਨੀ ਮੰਜ਼ਿਲ
ভূমিকম্প ফলক,ਭੂਚਾਲ ਪਲਾਕ
পৃথিবীর সম্ভাবনা,ਧਰਤੀ ਦੀ ਸੰਭਾਵਨਾ
আপেক্ষিক গতি,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"শ্রেণী, গোষ্ঠী, সমিতি","ਕਲਾਸ, ਸਮੂਹ, ਐਸੋਸੀਏਸ਼ਨ"
স্ফটিক বৃদ্ধি,ਕ੍ਰਿਸਟਲ ਵਾਧਾ
বৃদ্ধি,ਵਾਧਾ
পরিচালনা,ਨਿਰਦੇਸ਼ਨ
নির্দেশিত,ਨਿਰਦੇਸ਼ਿਤ
জনসংখ্যার প্রভাব,ਆਬਾਦੀ ਪ੍ਰਭਾਵ
ক্রুজ,ਕਰੂਜ਼
ঘূর্ণনশীল স্টেবিলাইজার,ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
ক্রুজিং গতিবিদ্যা,ਕਰੂਜ਼ਿੰਗ ਗਤੀਸ਼ੀਲਤਾ
ক্রুজ ফ্রিকোয়েন্সি,ਕਰੂਜ਼ ਬਾਰੰਬਾਰਤਾ
ঘূর্ণন চৌম্বক,ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ
চুম্বকত্ব,ਚੁੰਬਕਤਾ
ঘূর্ণনশীল স্টেবিলাইজার,ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
ঘূর্ণনশীল স্থিতিশীলতা,ਰੋਟੇਸ਼ਨਲ ਸਥਿਰਤਾ
"অর্ধ প্রস্থ, অর্ধ প্রস্থ","ਅੱਧੀ ਚੌੜਾਈ, ਅੱਧੀ ਚੌੜਾਈ"
হল সহগ,ਹਾਲ ਗੁਣਾਂਕ
হল প্রভাব,ਹਾਲ ਪ੍ਰਭਾਵ
"বায়ুমণ্ডল, আভা","ਮਾਹੌਲ, ਆਭਾ"
"হ্যামিলটোনিয়ান (v.), হ্যামিলটোনিয়ান (ed.)","ਹੈਮਿਲਟੋਨੀਅਨ (ਵੀ.), ਹੈਮਿਲਟੋਨੀਅਨ (ਐਡੀ.)"
"ম্যানুয়াল লেন্স, হ্যান্ড লেন্স","ਮੈਨੁਅਲ ਲੈਂਸ, ਹੈਂਡ ਲੈਂਸ"
হার্ড কোর,ਹਾਰਡ ਕੋਰ
শক্তিশালী,ਮਜ਼ਬੂਤ
শক্ত করা,ਸਖ਼ਤ ਕਰਨਾ
সর্বোচ্চ ছিদ্রকারী রশ্মি,ਵੱਧ ਤੋਂ ਵੱਧ ਛੇਦ ਕਰਨ ਵਾਲੀ ਕਿਰਨ
অতি দ্রুত গামা রশ্মি,ਅਲਟਰਾਫਾਸਟ ਗਾਮਾ ਰੇ
ভুল নির্ণয়,ਗਲਤ ਨਿਦਾਨ
"কঠোরতা, অনুপ্রবেশযোগ্যতা","ਕਠੋਰਤਾ, ਘੁਸਪੈਠ"
শ্রবণ বৈকল্য,ਸੁਣਨ ਦੀ ਕਮਜ਼ੋਰੀ
অতি দ্রুত এক্স-রে,ਅਲਟਰਾਫਾਸਟ ਐਕਸ-ਰੇ
"harmonic, harmonic, harmonic, harmonic","ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ"
"ইন্টারেক্টিভ বিশ্লেষণ, গুণমান","ਇੰਟਰਐਕਟਿਵ ਵਿਸ਼ਲੇਸ਼ਣ, ਗੁਣਵੱਤਾ"
যোগাযোগ,ਸੰਚਾਰ
harty আনুমানিক,ਹਾਰਟੀ ਅਨੁਮਾਨ
হার্টলে সার্কিট,ਹਾਰਟਲੇ ਸਰਕਟ
হাইড্রোজেন বোমা,ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ
শিরোনাম,"ਸਿਰਲੇਖ, ਸਿਰਲੇਖ"
"সরাসরি আঘাত, মাথায় সংঘর্ষ","ਸਿੱਧਾ ਪ੍ਰਭਾਵ, ਸਿਰ-ਉੱਤੇ ਟੱਕਰ"
তাপ,ਗਰਮੀ
গরম করার,ਹੀਟਿੰਗ
তাপ তরঙ্গ,ਗਰਮੀ ਦੀ ਲਹਿਰ
মহাকাশীয় দেহ (তাপ তরঙ্গ),ਆਕਾਸ਼ੀ ਸਰੀਰ (ਗਰਮੀ ਦੀ ਲਹਿਰ)
বৃহত্তর নিউক্লিয়াস,ਵੱਡੇ ਨਿਊਕਲੀਅਸ
দীর্ঘ কাপলিং,ਲੰਬੀ ਜੋੜੀ
"উচ্চতা, উচ্চতা, উচ্চতা","ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ"
উচ্চতা প্রভাব,ਉਚਾਈ ਪ੍ਰਭਾਵ
হিটলার-লন্ডন বিবাদ,ਹੇਟਲਰ-ਲੰਡਨ ਵਿਵਾਦ
কুন্ডলিনী,ਕੁੰਡਲਨੀ
সূর্যকেন্দ্রিক,ਸੂਰਜੀ ਕੇਂਦਰਿਤ
হেলহোল্টস মুক্ত শক্তি,ਹੈਲਮਹੋਲਟਸ ਮੁਕਤ ਊਰਜਾ
হেনরি,ਹੈਨਰੀ
মুদ্রিত,ਛਾਪਿਆ
হার্টজ-তরঙ্গ,ਹਰਟਜ਼-ਲਹਿਰ
হজ,ਹੱਜ
বিজোড় শক্তি ইলেকট্রন,ਅਜੀਬ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ
ভিন্নধর্মী পরিসংখ্যান,ਵਿਭਿੰਨ ਅੰਕੜੇ
ভিন্নধর্মী,ਵਿਭਿੰਨ
"heteronuclear, heteronuclear","heteronuclear, heteronuclear"
heisler খাদ,heisler ਮਿਸ਼ਰਤ
হেক্স অক্ষ,ਹੈਕਸ ਧੁਰਾ
"ষড়ভুজ ক্রিস্টাল, চতুর্ভুজ স্ফটিক","ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ, ਚਤੁਰਭੁਜ ਕ੍ਰਿਸਟਲ"
ছোট ক্যামেরা,ਛੋਟਾ ਕੈਮਰਾ
"থার্মোমেট্রি, হাইপারথার্মোমেট্রি","ਥਰਮਾਮੀਟਰੀ, ਹਾਈਪਰਥਰਮਾਮੀਟਰੀ"
"উচ্চ ভোল্টেজ, উচ্চ ভোল্টেজ","ਉੱਚ ਵੋਲਟੇਜ, ਉੱਚ ਵੋਲਟੇਜ"
"গর্ত, গর্ত, গর্ত","ਮੋਰੀ, ਮੋਰੀ, ਮੋਰੀ"
হলোগ্রাম,ਹੋਲੋਗ੍ਰਾਮ
হলগ্রাফি,ਹੋਲੋਗ੍ਰਾਫੀ
"homogeneity, homogeneity","ਸਮਰੂਪਤਾ, ਸਮਰੂਪਤਾ"
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
হুকের আইন,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
অনুভূমিক,ਹਰੀਜੱਟਲ
"অশ্বশক্তি, অশ্বশক্তি","ਹਾਰਸ ਪਾਵਰ, ਹਾਰਸ ਪਾਵਰ"
আতিথেয়তা,ਪਰਾਹੁਣਚਾਰੀ
গরম ব্যান্ড,ਗਰਮ ਬੈਂਡ
সুপার এনার্জি ক্যারিয়ার,ਸੁਪਰ ਊਰਜਾ ਕੈਰੀਅਰ
উচ্চ শক্তি ইলেকট্রন,ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ
রঙের ছায়া,ਰੰਗ ਸ਼ੇਡ
"হুম, আমরা","ਹਮ, ਅਸੀਂ"
"artification, moistening","ਉਚਾਰਨ, ਨਮੀ"
আর্দ্রতা,humidor
"আর্দ্রতা, আর্দ্রতা","ਨਮੀ, ਨਮੀ"
huygens আইন,huygens ਕਾਨੂੰਨ
হাইব্রিড,ਹਾਈਬ੍ਰਿਡ
সংকরকরণ,ਹਾਈਬ੍ਰਿਡੀਕਰਨ
জলবাহী,ਹਾਈਡ੍ਰੌਲਿਕ
"hydrodynamic, hydrodynamic","hydrodynamic, hydrodynamic"
"hydrodynamics, hydrodynamics, hydrodynamics","hydrodynamics, hydrodynamics, hydrodynamics"
হাইড্রোজেন পদার্থ,ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ
জলবিদ্যা,ਹਾਈਡ੍ਰੋਲੋਜੀ
পানি বোর্ড,ਜਲ ਬੋਰਡ
হাইড্রোস্ট্যাটিক,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ
"hydrostatics, hydrostatics","hydrostatics, hydrostatics"
"hygrometer, hygrometer","ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ"
হাইগ্রোমেট্রি,ਹਾਈਗ੍ਰੋਮੈਟਰੀ
হাইগ্রোমিটার,ਹਾਈਗ੍ਰੋਮੀਟਰ
হাইগ্রোস্কোপিক,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ
অধিবৃত্ত,ਹਾਈਪਰਬੌਲਿਕ
উচ্চ চার্জ হাইপার চার্জ,ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ
সূক্ষ্ম,ਘੱਟੋ-ਘੱਟ
দীর্ঘ দৃষ্টি,ਲੰਬੀ ਨਜ਼ਰ
hyperrani - নিউক্লিয়াস,hyperrani - ਨਿਊਕਲੀਅਸ
হাইপারন,hyperon
সুপারসনিক,ਸੁਪਰਸੋਨਿਕ
সুপার আকাশ,ਸੁਪਰ ਅਸਮਾਨ
অনুমান,ਪਰਿਕਲਪਨਾ
"অনুমানমূলক, অনুমানমূলক","ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ"
স্ফুটনাঙ্ক,ਉਬਾਲਣ ਬਿੰਦੂ
তন্দ্রা,ਨੀਂਦ
বরফ,ਬਰਫ਼
বরফ-স্ফটিক,ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ
আদর্শ,ਆਦਰਸ਼
আদর্শিত,ਆਦਰਸ਼ਕ
"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য","ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ"
"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ","ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ"
"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন","ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ"
"অভিন্ন, অভিন্ন, সর্বব্যাপী, ব্যক্তিত্ব","ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ"
কর্মহীন,ਕੰਮ ਰਹਿਤ
"নিষ্ক্রিয় সময়, প্রোগ্রাম পরীক্ষার সময়","ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ"
জ্বলে উঠা,ਜਗਾਉਣ ਲਈ
ইগনিটার,igniter
ইগনিশন,ਇਗਨੀਸ਼ਨ
নির্দেশ উপেক্ষা,ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ
আলোকসজ্জা ঘনত্ব,ਰੋਸ਼ਨੀ ਘਣਤਾ
আলোক,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
আলোক,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
আলোকসজ্জা পরিমাপক,ਰੋਸ਼ਨੀ ਗੇਜ
আলোক,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
প্রতিফলন,ਪ੍ਰਤੀਬਿੰਬ
"কল্পিত, কাল্পনিক, অনুমানমূলক","ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ"
নিমজ্জিত বস্তু,ਡੁੱਬੀ ਵਸਤੂ
নিমজ্জন,ਡੁੱਬਣਾ
প্রতিবন্ধকতা অনুপ্রবেশ,ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড","ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ"
প্রভাব প্রভাব,ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ
প্রতিবন্ধকতা,ਰੁਕਾਵਟ
জঘন্য,ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ
চাপ প্রয়োগ করা,ਲਾਗੂ ਦਬਾਅ
"impregnated, embedded","impregnated, embedded"
আবেগ,ਭਾਵਨਾ
অপবিত্র,ਅਸ਼ੁੱਧ
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ)
অশ্রাব্যতা,ਸੁਣਨਯੋਗਤਾ
অশ্রাব্য,ਸੁਣਨਯੋਗ ਨਹੀਂ
ভাস্বর,incandescence
দ্যুতিময়,ਚਮਕਦਾਰ
র্যাপসোডিক,rapsodic
আসন্ন,ਆਗਾਮੀ
সংকোচনযোগ্যতা,ਸੰਕੁਚਿਤਤਾ
ক্রমবর্ধমান দোলন,ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ
বর্ধিত চুম্বকত্ব,ਵਧਿਆ ਚੁੰਬਕਤਾ
বিনামূল্যে বিতরণ,ਮੁਫਤ ਵੰਡ
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত","ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ"
"মারাত্মক, পয়েন্টার, 3 সূচক","ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ"
"পরোক্ষ, পরোক্ষ","ਅਸਿੱਧੇ, ਅਸਿੱਧੇ"
অনুপ্রাণিত,ਪ੍ਰੇਰਿਤ
"আগমন, আনয়ন, আবেশ","ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ"
অনুপ্রেরণামূলক,ਪ੍ਰੇਰਣਾਦਾਇਕ
প্রেরণা,ਪ੍ਰੇਰਕ
জড়,inertial
অক্ষয় উৎস,ਅਮੁੱਕ ਸਰੋਤ
"অসীম, অসীম","ਬੇਅੰਤ, ਬੇਅੰਤ"
"অসীম, অসীম","ਅਨੰਤਤਾ, ਬੇਅੰਤ"
"অসীম, অসীম","ਬੇਅੰਤ, ਬੇਅੰਤ"
দাহ্যতা,ਜਲਣਸ਼ੀਲਤਾ
দাহ্য,ਜਲਣਸ਼ੀਲ
প্রবাহ,ਪ੍ਰਵਾਹ
প্রবাহ,ਪ੍ਰਵਾਹ
তথ্য,ਜਾਣਕਾਰੀ
খুব কম ফ্রিকোয়েন্সি,ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ
ইনফ্রারেড,ਇਨਫਰਾਰੈੱਡ
অশ্রাব্য,ਸੁਣਨਯੋਗ ਨਹੀਂ
আভা শ্রভিকি,ਆਵਾ ਸ਼ਰਵਿਕੀ
অসঙ্গতি,ਅਸੰਗਤਤਾ
ভিন্ন,ਵੱਖਰਾ
প্রাথমিক,ਸ਼ੁਰੂਆਤੀ
ইনজেকশন,ਟੀਕਾ
প্রবেশ করা,ਦਾਖਲ ਕਰੋ
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ"
"ইনপুট (n.), ইনপুট (v.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
insolent,ਗੁੰਡਾਗਰਦੀ
লাইভশন,ਲਾਈਵਸ਼ਨ
"insignificant, insignificant","ਮਾਮੂਲੀ, ਮਾਮੂਲੀ"
তত্ত্বাবধান,ਨਿਗਰਾਨੀ
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ"
মুহূর্ত,ਪਲ
নির্দেশ,ਹਿਦਾਇਤ
মেশিন,ਮਸ਼ੀਨ
যান্ত্রিক,ਮਕੈਨੀਕਲ
"যান্ত্রিকীকরণ, সমাবেশ","ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ"
"insulating, insulating","ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
অন্তরক,ਇੰਸੂਲੇਟਿੰਗ
"insulating, insulating, insulating","ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
অখণ্ডতা,ਅਖੰਡਤਾ
"integral, integer","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
মিশ্রণ,ਏਕੀਕਰਣ
"intense, furious","ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ"
তীব্রতা,ਤੀਬਰਤਾ
"ট্র্যাকশন, ত্বরণ","ਖਿੱਚ, ਪ੍ਰਵੇਗ"
"তীব্রতা, তীব্রতা, তীব্রতা","ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ"
তীব্র,ਤੀਬਰ
মিথষ্ক্রিয়া,ਗੱਲਬਾਤ ਕਰਨੀ
আন্তঃপরমাণু,ਅੰਤਰ-ਪਰਮਾਣੂ
"বিনিময়, লেনদেন","ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
পরস্পর নির্ভরশীল,ਪਰਸਪਰ ਨਿਰਭਰ
পারস্পরিক বিস্তার,ਆਪਸੀ ਫੈਲਾਅ
ইন্টারফেস পৃষ্ঠা,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
ক্রস ফিল,ਕਰਾਸ ਭਰਨ
ইন্টারফেস কোণ,ਇੰਟਰਫੇਸ ਕੋਣ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ"
আন্তঃগ্যালাক্টিক,ਅੰਤਰ-ਗੈਲੈਕਟਿਕ
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)"
"synapse, synapse","synapse, synapse"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
আন্তঃধাতু,intermetallic
"intermittent, intermittent","ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ"
আন্তঃআণবিক,ਅੰਤਰ-ਆਣੂ
অভ্যন্তরীণ,ਅੰਦਰੂਨੀ
আন্তর্জাতিক,ਅੰਤਰਰਾਸ਼ਟਰੀ
কৌশলে,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
আন্তঃগ্রহ,ਅੰਤਰਗ੍ਰਹਿ
ইন্টারপোলেশন,ਇੰਟਰਪੋਲੇਸ਼ਨ
অর্থপূর্ণতা,ਸਾਰਥਕਤਾ
"নির্বাচক, দোভাষী","ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ"
বাধাদানকারী,ਰੁਕਾਵਟ
ছেদ করা,ਨੂੰ ਕੱਟਣਾ
"ছেদ, ছেদ, ছেদ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
অন্তর,ਅੰਤਰਾਲ
আন্তঃনাক্ষত্রিক,ਇੰਟਰਸਟਲਰ
কৌশলে,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
"ফাঁক, ফাঁক","ਪਾੜਾ, ਪਾੜਾ"
বন্ধ,ਬੰਦ ਕਰੋ
শেষে,ਅੰਤ ਵਿੱਚ
আন্তঃপরমাণু,ਅੰਤਰ-ਪਰਮਾਣੂ
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)"
নিশ্চিত,ਯਕੀਨਨ
"উদ্ভাবন, উদ্ভাবন","ਕਾਢ, ਕਾਢ"
"বিপরীত, বিপরীত, বিপরীত","ਉਲਟ, ਉਲਟ, ਉਲਟ"
"বিপরীত, বিপরীত","ਉਲਟਾ, ਉਲਟਾ"
