Marathi,Kannada
हस्तक्षेप चॅनेल,ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ
हस्तक्षेप वारंवारता,ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
इंटरफ्रेम,ಅಡ್ಡಿ
इंटरलीव्ह,ಮಧ್ಯಸ್ಥಗಾರ
इंटरलीव्ह,ಅಂತರ್ವರ್ಧಕ
अंतर्देशीय प्रवाह,ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್
इंटरलीव्हर,ಅಂತರ್ವರ್ಧಕ
इंटरलीव्हिंग,ಒಳನೋಟವುಳ್ಳ
इंटरलीव्हिंग,ಒಳನೋಟವುಳ್ಳ
इंटरलीव्हिंग कालावधी,ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ
इंटरलॉक सर्किट,ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್
इंटरलॉक स्विच,ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್
इंटरलॉकिंग,ಅಂತರ್ವರ್ಧಕ
दरम्यानचे अपयश,ಮಧ್ಯಂತರ ವೈಫಲ್ಯ
दरम्यानचे वारंवारता,ಮಧ್ಯಂತರ ಆವರ್ತನ
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ
अधूनमधून,ಪ್ರತಿಶಮನದ
अधूनमधून चालू,ಮಧ್ಯಂತರ ಪ್ರವಾಹ
इंटरमोड्युलेशन,ಅಂತರಗಣನೆ
इंटरमोड्युलेशन विकृती,ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ
इंटरमोड्युलेशन उत्सर्जन,ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ
इंटरमोड्युलेशन चाचणी,ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ
इंटरनेट,ಅಂತರ್ಜಾಲ
इंटरनेट प्रसारण,ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ
इंटरनेट चॅटिंग,ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್
इंटरनेट प्रोटोकॉल स्टॅक,ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್
इंटरनेट रेडिओ,ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ
इंटरनेट प्रवाह,ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್
इंटरनेट व्हिडिओ,ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ
इंटरऑपरेबिलिटी,ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ
इंटरपोलेशन,ರಾಕ್ಷಸ
दुभाषे,ವ್ಯಾಖ್ಯಾನಕಾರ
व्यत्यय,ಅಡಚಣೆ
व्यत्यय,ಅಡಚಣೆ
व्यत्यय आणणारा,ಅಡಚಣೆದಾರ
मध्यांतर,ಮಧ್ಯಂತರ
इंट्राकोडिंग,ಬಿಲ್ಲೆ
इंट्राफ्रेम,ಒಳಭಾಗ
इंट्रानेट,ಅಂತಃಪ್ರವಾಹ
इंट्रॅपिक्चर,ಅಂತಃಪ್ರವೇಶ
इंट्रावेब,ಇಂಟ್ರಾವೆಬ್
आंतरिक सेमीकंडक्टर,ಆಂತರಿಕ ಅರೆವಾಹಕ
व्यस्त करंट,ವಿಲೋಮ ಪ್ರವಾಹ
व्यस्त स्थानिक ऑपरेट,ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ
उलटा,ತಲೆಕೆಳಗಾದ
इनव्हर्टेड एल ten न्टीना,ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ
इनव्हर्टेड व्ही अँटेना,ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ
इनव्हर्टर,ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
अनियमित,ಅಕ್ರಮವಾದ
असंबद्ध घटक,ಅಪ್ರಸ್ತುತ
अलगाव नेटवर्क,ಪ್ರತ್ಯೇಕ ಜಾಲ
पृथक,ಪ್ರತ್ಯೇಕಿಸುವವನು
जैमर,ದಮ್ಮಗ
जामिंग,ಕಟುಕ
जर्गॉन फाइल,ದರ್ಜಿ ಫೈಲ್
जावा स्क्रिप्ट,ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್
जिंगल,ಕನ್ನಡಿಯ
जिटर,ಗಲಿಬಿಲಿ
जॉइनर,ಸೇರುವವನು
संयुक्त,ಜಂಟಿ
जोडलेले,ಕಲುಷಿತ
जम्पर,ಜಿಗಿತಗಾರ
कंन,ಮಂಜುಗಡ್ಡ
निरुपयोगी पत्र,ಅನಗತ್ಯ ಪತ್ರ
कर्नल,ಪಟಲ
की,ಕೀಲಿ
कीबोर्ड,ಕೀಲಿ ಹಲಗೆ
कीर,ಮನವಿ
कीनोट,ಕಶೇಟು
किलोसायकल,ಕಿಲೋಸೈಕಲ್
किलोवॉल्ट,ಕಿಲೋವೋಲ್ಟ್
किलोवॅट,ಕಿಲೋವ್ಯಾಟ್
किनेमॅटिक्स,ಚಲನಶಾಸ್ತ್ರ
गुडघा पॉईंट व्होल्टेज,ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್
नॉब,ಗುಬ್ಬಿ
पायाभूत माहिती,ಜ್ಞಾನದ ತಳಹದಿ
ज्ञान प्रतिनिधित्व,ಜ್ಞಾನ ನಿರೂಪಣೆ
एल नेटवर्क,ಎಲ್ ನೆಟ್‌ವರ್ಕ್
एल विभाग फिल्टर,L ವಿಭಾಗ ಫಿಲ್ಟರ್
अंतर आणि आघाडी,ಮಂದಗತಿ ಮತ್ತು ಸೀಸ
चालू आहे,ಹಿಂದುಳಿದ ಪ್ರವಾಹ
उर्जा घटक मागे पडत आहे,ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ
लॅमिनेटेड,ಹಾಳಾದ
दिवा,ದೀಪ
लॅपटॉप,ಅಬ್ಬರ
लेसर वारंवारता,ಲೇಸರ್ ಆವರ್ತನ
सुप्त त्रुटी,ಸುಪ್ತ ದೋಷ
सुप्त उष्णता,ಸುಪ್ತ ಶಾಖ
अक्षांश,ಅಕ್ಷಾಂಶ
थर,ಹರಿ
लेआउट,ಲೆಔಟ್
लेआउट योजना,ವಿನ್ಯಾಸ
आघाडी,ಮುನ್ನಡೆಸಿಸು
अग्रगण्य टप्पा,ಪ್ರಮುಖ ಹಂತ
गळती पुरावा,ಸೋರಿಕೆ ಪುರಾವೆ
गळती,ಸೋರಿಕೆ
लीज्ड सर्किट,ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್
लेन्स,ಮಸೂರ
स्तर निर्देशक,ಸಮಗ್ರ ಸೂಚಕ
प्रकाश नियंत्रण,ಲಘು ನಿಯಂತ್ರಣ
हलकी पेन,ತಿಳಿ ಪೆನ್ನು
लाइटनिंग एरेस्टर,ಮಿಂಚಿನ ಬಂಧಕ
लिमिटर,ಮಿತಿಗೊಳಿಸು
एम्पलीफायर मर्यादित करणे,ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು
ओळ तोटा,ರೇಖೆಯ ನಷ್ಟ
लाइन आवाज,ರೇಖೆಯ ಶಬ್ದ
दृष्टीक्षेप,ದೃಷ್ಟಿ
लाइन फेज,ರೇಖೆಯ ಹಂತ
लाइन ट्रान्समिशन,ಸಾಲು ಹರಡುವಿಕೆ
लाइन अनलोड केलेली,ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ
रेखीय क्वांटिझर,ರೇಖೀಯ ಪರಿಮಾಣ
रेषात्मकता,ರೇಖಾತ್ವ
लाइन-कॉक्सियल,ಸಾಲು ಸಹಭಾಗಿ
लाइन-इक्वलिझर,ಸಾಲಿನ
लाइन-फ्रिक्वेन्सी,ಸಾಲು ಆವರ್ತನ
लाइन-इम्पेडन्स,ಸಾಲು-ಉಚ್ಚಾರಣೆ
लाइन-क्वार्टर तरंगलांबी,ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ
दुवा,ಮರ
लिंकर,ಕೊಂಡಿ
लिप-मायक्रोफोन,ತುಟಿಯೊಳಗಿರುವ
थेट प्रसारण,ನೇರ ಪ್ರಸಾರ
थेट सर्किट,ಲೈವ್ ಸರ್ಕ್ಯೂಟ್
थेट कार्यक्रम,ನೇರ ಕಾರ್ಯಕ್ರಮ
लोड,ಹೊರೆ
भार क्षमता,ಲೋಡ್ ಸಾಮರ್ಥ್ಯ
भार वाहून नेण्याची क्षमता,ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ
लोड वैशिष्ट्य,ಲೋಡ್ ವಿಶಿಷ್ಟ
लोड प्रतिबाधा,ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ
भारित,ತುಂಬಿರುವ
लोडर,ತುಂಬುವವನು
लोड करीत आहे,ಲೋಡ್ ಮಾಡುವುದು
लोडिंग कॉइल,ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
लोड-चाचणी,ಹೊರೆ ಪರೀಕ್ಷೆ
लोब,ಹಾಲೆ
लोब अँटेना,ಹಾಲೆ ಆಂಟೆನಾ
स्थानिक नेटवर्क,ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ
स्थानिक बॅटरी,ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ
स्थानिक ऑसीलेटर,ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ
लॉग,ಬ ೦ ದಿಸು
लॉग बुक,ಲಾಗ್ ಪುಸ್ತಕ
लॉग इन (लॉग ऑन),ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ)
लॉग ऑफ (लॉग आउट),ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ)
लॉग पत्रक,ಹಾಳೆ
लॉगरिदम,ಲಾಗರಿಥಮ್
लॉगरिथमिक एम्पलीफायर,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
लॉगरिथमिक गुणोत्तर,ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ
लॉगरिथमिक प्रतिसाद,ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
लॉगरिथमिक स्केल,ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ
लॉगिंग,ಕಪ್ಪೆ
तर्कशास्त्र,ತರ್ಕ
लॉजिक गेट,ತರ್ಕ ದ್ವಾರ
तर्कशास्त्र ऑपरेशन,ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ
तार्किक,ತಾರ್ಕಿಕ
तार्किक फ्रेम,ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು
लोगो घालणारा,ಲೋಗಾ ಒಳಹರಿ
रेखांश,ರೇಖಾಂಶ
लूप,ಕುಣಿಕೆ
लूप अँटेना,ಲೂಪ್ ಆಂಟೆನಾ
लूप गेन,ಲೂಪ್ ಲಾಭ
लूप चाचणी,ಲೂಪ್ ಪರೀಕ್ಷೆ
सैल संपर्क,ಸಡಿಲ ಸಂಪರ್ಕ
सैल कपलिंग,ಸಡಿಲ ಜೋಡಣೆ
लॉसलेस अँटेना,ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ
लॉसलेस कॉम्प्रेशन,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
लॉसि कॉम्प्रेशन,ನಷ್ಟದ ಸಂಕೋಚನ
मोठा आवाज (आवाज),ಜೋರಾಗಿ (ಧ್ವನಿ)
लाऊडस्पीकर,ಮೋಡಿಮಾಡುವ
कमी वारंवारता,ಕಡಿಮೆ ಆವರ್ತನ
निम्न स्तरीय भाषा,ಕೆಳಮಟ್ಟದ ಭಾಷೆ
कमी तोटा फीडर,ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್
कमी तोटा लवचिक कोएक्सियल केबल,ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್
कमी आवाज रिसीव्हर,ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್
कमी फिरणारी उपग्रह,ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ
लो पास फिल्टर,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
कमी प्रतिक्रिया मिळवणे,ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ
कमी प्रतिकार मार्ग,ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ
Lug,ಹುರಿದುಂಬಿಸು
ल्युमिनेन्स,ಪ್ರಕಾಶ
गठ्ठा,ಉಂಡವಾದ
मॅक्रो ब्लॉक,ಬೃಹತ್ ಬ್ಲಾಕ್
मॅक्रो व्याख्या,ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ
मॅक्रो व्हिजन,ಬೃಹತ್ ದೃಷ್ಟಿ
जादू डोळा,ಮಾಯಾ ಕಣ್ಣು
चुंबक,ಕಾಂತ
चुंबकीय क्षेत्र,ಕಾಂತಕ್ಷೇತ್ರ
चुंबकीय प्रवाह,ಕಾಂತೀಯ ಹರಿವೆ
चुंबकीय खांब,ಕಾಂತ ಧ್ರುವ
चुंबकीय वादळ,ಕಾಂತೀಯ ಬಿರುಗಾಳಿ
चुंबकीय स्विच,ಕಾಂತೀಯ ಸ್ವಿಚ್
चुंबकीय टेप,ಕಾಂತೀಯ ಟೇಪ್
चुंबकत्व,ಕಾಂತಶಾಸ್ತ್ರ
मेल विलीनीकरण,ಮೇಲ್ ವಿಲೀನ
पत्रव्यवहाराची यादी,ಮೇಲಿಂಗ್ ಪಟ್ಟಿ
मुख्य वाहक,ಮುಖ್ಯ ವಾಹಕ
देखभाल,ನಿರ್ವಹಿಸು
देखभाल,ನಿರ್ವಹಣೆ
देखभाल कार्यसंघ,ನಿರ್ವಹಣಾ ತಂಡ
बहुसंख्य वाहक,ಬಹುಮತ
संपर्क रिले बनवा,ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ
मेक-अँड ब्रेक स्विच,ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್
नर-कनेक्टर,ಪುರುಷ ಸಮರಸಗಾರ
माणसाने आवाज केला,ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು
व्यवस्थापन माहिती प्रणाली (एमआयएस),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್)
हाताळले,ಕೈಗತ್ತಿದ
मॅन्युअल नियंत्रण,ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ
व्यक्तिचलित पद्धत,ಕೈಪಿಡಿ ವಿಧಾನ
सुरक्षिततेची खबरदारी,ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ
व्यक्तिचलितपणे ऑपरेट केले,ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ
निर्माता,ತಯಾರಕ
मुखवटा,ಮುಖವಾಡ
मस्की,ಮಂಜುಗಡ್ಡೆ
मास्कर,ಮಾಸ್ಕರ್
मास्किंग,ಮರೆತುಹೋಗುವುದು
मास्किंग वर्तन,ಮರೆಮಾಚುವ ವರ್ತನೆ
ऑडिओचा मास्किंग प्रभाव,ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ
मास्किंग थ्रेशोल्ड,ಮರೆಮಾಚುವ ಮಿತಿ
मास्किंग टोन,ಮರೆಮಾಚುವ ಸ್ವರ
मास्ट,ಮಾಸ್ಟಿ
मास्ट रेडिएटर,ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್
मास्टर कंट्रोल,ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ
मास्टर ऑसिलॅटरर,ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್
सामना-प्रतिबिंब,ಪಂದ್ಯ
मॅचिंग नेटवर्क,ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್
मॅचिंग स्टब,ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್
मॅचिंग ट्रान्सफॉर्मर,ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್
साहित्य-प्रक्रिया,ಭೌತಿಕ ಪ್ರಚೋದನೆ
मॅट्रिक्स,ಕುಶಲತೆ
जास्तीत जास्त,ಗರಿಷ್ಠೀಕರಣ
जास्तीत जास्त मागणी निर्देशक,ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ
जास्तीत जास्त उर्जा घनता,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
जास्तीत जास्त संवेदनशीलता,ಗರಿಷ್ಠ ಸಂವೇದನೆ
जास्तीत जास्त तापमान,ಗರಿಷ್ಠ ಉಷ್ಣ
जास्तीत जास्त वापरण्यायोग्य वारंवारता,ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ
कमाल मूल्य,ಗರಿಷ್ಠ ಮೌಲ್ಯ
अयशस्वी होण्याचा अर्थ,ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ
म्हणजे मूल्य,ಸರಾಸರಿ ಮೌಲ್ಯ
मोजलेले सिग्नल,ಅಳತೆ ಸಂಕೇತ
मोजमाप,ಅಳತೆ
डिव्हाइस मोजत आहे,ಅಳೆಯುವ ಸಾಧನ
मोजण्याचे उपकरणे,ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು
मोजण्याचे साधन,ಅಳತೆ ಸಾಧನ
फील्ड सामर्थ्याचे मोजमाप,ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ
मोजपट्टी,ಅಳೆಯುವ ಟೇಪ್
यंत्रणा,ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ
मीडिया सर्व्हर,ಮಾಧ್ಯಮ ಸರ್ವರ್
मध्यम,ಮಾಧ್ಯಮ
मध्यम वारंवारता,ಮಧ್ಯಮ ಆವರ್ತನ
मध्यम वारंवारता लाट,ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ
मध्यम लाट (मेगावॅट),ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್)
मेगा-ओहम,ಬಗೆಗಿನ
मेगर,ಮೊಳಕೆಯೊಲೆ
मेमरी,ನೆನಪು
मार्गदर्शक,ಮಾರ್ಗದರ್ಶನ
मेनू बार,ಮೆನು ಬಾರ್
बुध स्विच,ಪಾದರಸ
विलीनीकरण,ವಿಲೀನ
संदेश,ಸಂದೇಶ
मेटाडेटा,ಮಾಪಕ
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್
मेटल-शीथ केबल,ಲೋಹದ ಕವಚದ ಕೇಬಲ್
मीटर,ಮೀಟರ
मीटरिंग पॅनेल,ಒಂದುರಂಗ ಫಲಕ
मीका,ಮೈಕಾ
मीका-इन्सुलेशन,ಮೈಕಾ ಚಿಲ್ಲರೆ
सूक्ष्म-,ಸೂಕ್ಷ್ಮ-
सूक्ष्म घटक,ಸೂಕ್ಷ್ಮ ಘಟಕ
सूक्ष्म संगणक,ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್
मायक्रो-कंट्रोलर,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
मायक्रो-इलेक्ट्रॉनिक्स,ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
मायक्रोफोन,ಮೈಕ್ರೋಫೋನ್
मायक्रोफोनिक्स,ಮೈಕ್ರೋಫಿಕಮೋನ
मायक्रोप्रोसेसर,ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
मायक्रो-व्होल्ट (एमव्ही),ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ)
मायक्रोवेव्ह,ಮೈಕ್ರೋವೇವ್
मायक्रोवेव्ह अँटेना,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
मायक्रोवेव्ह बीम,ಮೈಕ್ರೋವೇವ್ ಕಿರಣ
मिड-बँड,ಮಧ್ಯವರ್ತಿ
स्थलांतर,ವಲಸೆ
स्थलांतर मार्ग,ವಲಸೆ ಮಾರ್ಗ
सूक्ष्म,ಕಿರುಚಲ
लघुलेखित,ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ
किमान,ಕನಿಷ್ಠ
किमान तापमान,ಉಷ್ಣ ತಾಪಮಾನ
किमान वापरण्यायोग्य फील्ड सामर्थ्य,ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ
अल्पसंख्याक वाहक,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
गैरसमज,ಬಾಳಿಕೆ
मिसळा,ಮಿಶ್ರಣ
मिश्रित ब्लँकिंग,ಮಿಶ್ರಿತ ಖಾಲಿ
मिश्रित समक्रमण,ಮಿಶ್ರ ಸಿಂಕ್
मिक्सर,ಮಿಶ್ರಣ
मिक्सर ट्यूब,ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್
मिसळणे,ಮಿಶ್ರಣ
मिक्सिंग सर्किट,ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್
मेमोनिक,ಜ್ಞಾಪಕ
मेमोनोनिक्स,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
मोबाईल,ಮೊಬೈರಿ
मोबाइल मल्टीमीडिया अनुप्रयोग,ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್
मोबाइल टीव्ही,ಮೊಬೈಲ್ ಟಿವಿ
मोड,ಕ್ರಮ
अपयशाची पद्धत,ವೈಫಲ್ಯದ ವಿಧಾನ
प्रसार मोड,ಪ್ರಸರಣದ ವಿಧಾನ
मॉडेल,ಮಾದರಿ
मॉडेम,ತಿಕ್ಕಲು
आधुनिक एफएम ट्रान्समीटर,ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್
आधुनिक ट्रेंड,ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು
कॉन्फिगरेशनचे मोड,ಸಂರಚನೆಯ ವಿಧಾನಗಳು
सुधारित करा,ಮಾರ್ಪಡಿಸು
मॉड्युलेटेड सतत लाट,ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ
मॉड्युलेटेड सिग्नल,ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ
मॉड्युलेटेड वेव्हफॉर्म,ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ
मॉड्यूलेशन,ಉಚ್ulationಾಟನೆ
मॉड्यूलेशन मोठेपणा,ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ
मॉड्युलेशन क्षमता,ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ
मॉड्युलेशन वारंवारता,ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ
मॉड्युलेशन इंडेक्स,ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ
मॉड्यूलेशन रेषात्मकता,ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ
मॉड्युलेशन मीटर,ವಾಚನ
मॉड्युलेशन मॉनिटर,ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್
मॉड्युलेशन टक्केवारी,ವ್ಯತಿರಿಕ್ತ ಶೇಕಡಾವಾರು
मॉड्युलेटर,ಆಯೋಜಕ
मॉड्यूल,ಘಟಕ
ओलावा,ತೇವಾಂಶ
चालना,ಮೊಳಕೆ
मॉनिटर,ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು
देखरेख,ಉಸ್ತುವಾರಿ
देखरेख आणि विश्लेषण तंत्र,ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ವಿಶ್ಲೇಷಣೆ ತಂತ್ರಗಳು
देखरेख आणि नियंत्रण,ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣ
देखरेख स्टेशन,ಮೇಲ್ವಿಚಾರಣಾ ಕೇಂದ್ರ
मोनोक्रोम,ಏಕಾಧೀನ
मोनोफोनिक ट्रान्समिशन,ಏಕತಾನತೆಯ ಪ್ರಸಾರ
मॉर्फ,ಮಾರ್ಫ್
मॉर्फिंग,ಮಾರ್ಫಿಂಗ್
मॉर्फिझम,ರೂಪಾಂತರ
मोज़ेक,ಮೋಸನ
मदरबोर्ड,ತಾಯಿಯ ಹಲಗೆ
मोशन भरपाई,ಚಲನೆಯ ಪರಿಹಾರ
गती अंदाज,ಚಲನೆಯ ಅಂದಾಜು
मोशन वेक्टर,ಚಲನೆಯ ವೆಕ್ಟರ್
मोशन व्हिडिओ,ಚಲನೆಯ ವಿಡಿಯೋ
मोटर,ಮೋಡ
मोटर ऑपरेटर,ಮೋಟಾರು ಆಯೋಜಕ
मोटर स्टार्टर,ಮೋಟಾರುಕಲೆ
माउंट,ಆರೋಹಿಸು
माउस,ಇಲಿ
माउस इंटरफेस,ಮೌಸ್ ಸಂಪರ್ಕಸಾಧನ
हालचाल,ಚಲನೆ
मल्टी चॅनेल विस्तार,ಬಹು ಚಾನಲ್ ವಿಸ್ತರಣೆ
मल्टीकास्टिंग,ಬಹುಕಾಂತೀಯ
मल्टीचेनेल सिग्नल,ಮಲ್ಟಿಚಾನಲ್ ಸಂಕೇತಗಳು
मल्टीडायरेक्शनल मायक्रोफोन,ಬಹು ನಿರ್ಣಯದ ಮೈಕ್ರೊಫೋನ್
बहुभाषिक भाष्य,ಬಹುಭಾಷಾ ವ್ಯಾಖ್ಯಾನ
मल्टीमीडिया,ಮಲ್ಟಿಮೀದಿ
मल्टीमीडिया कियोस्क,ಮಲ್ಟಿಮೀಡಿಯ ಕಿಯೋಸ್ಕ್
मल्टीमीटर,ಬಹುಮಾಪಕ
मल्टीपाथ,ಬೃಹತ್
मल्टीपाथ रिसेप्शन,ಮಲ್ಟಿಪಾತ್ ಸ್ವಾಗತ
मल्टीफेस,ಬಹುಕೋಶ
एकाधिक,ಬಹು
एकाधिक प्रवेश प्रणाली,ಬಹು ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
मल्टीप्लेक्स,ಬಹುಪರಣ
मल्टीप्लेक्सर,ಬಹುಪಾಲು
मल्टीप्लेक्सिंग,ಬಹುವಚನ
