Assamese,Odiya
কাউণ্টাৰ-লুপ পৰীক্ষা,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
শিথিলভাৱে সংযুক্ত,ଖାଲି ଯୋଡି |
ক্ষতিহীন সংকোচন,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
হাছে কম্প্ৰেছন,ହାସ୍ ସଙ୍କୋଚନ |
কম বাইট,କମ୍ ବାଇଟ୍ |
নিম্নস্তৰৰ ভাষা,ନିମ୍ନ ସ୍ତରର ଭାଷା |
লো পাছ ফিল্টাৰ,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"১.যন্ত্ৰ, ২.যন্ত্ৰ","1. ମେସିନ୍, 2. ମେସିନ୍ |"
মেচিনৰ ঠিকনা,ଯନ୍ତ୍ର ଠିକଣା
"১.মেচিন ক’ড, ২.মেচিন ক’ড","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
মেচিনৰ চকা,ମେସିନ୍ ଚକ
যান্ত্ৰিক ভাষা,ଯାନ୍ତ୍ରିକ ଭାଷା |
যান্ত্ৰিক চফ্টৱেৰ,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
ডিভাইচৰ ভুল,ଉପକରଣ ତ୍ରୁଟି
মেচিনৰ অচল সময়,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
মেচিন ভাষা,ମେସିନ୍ ଭାଷା
হাতপুথি,ମାନୁଆଲ୍ |
মেচিন চেন্স,ଯନ୍ତ୍ରର ଅର୍ଥ
"১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
মেচিন লাৰ্নিং,ଯନ୍ତ୍ର ଶିକ୍ଷା
মেচিন অপাৰেচন,ମେସିନ୍ ଅପରେସନ୍
মেচিন ভাষা,ମେସିନ୍ ଭାଷା
মেচিনৰ পৰিৱেশন,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
মেচিন চিমুলেচন,ମେସିନ୍ ଅନୁକରଣ
মেচিন হাইজেকিং সময়,ମେସିନ୍ ଅପହରଣ ସମୟ |
মেচিন অনুবাদ,ମେସିନ୍ ଅନୁବାଦ
মেচিন শব্দ,ମେସିନ୍ ଶବ୍ଦ |
মেক্ৰ&#39; নিৰ্দেশনা,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
মেক্ৰ&#39; স্কেল,ମାକ୍ରୋ ସ୍କେଲ୍ |
গণ সমাবেশ কাৰ্যসূচী,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
স্থূল কল,ମୋଟ କଲ୍
"১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
মেক্ৰ&#39; কমাণ্ড,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
মেক্ৰ&#39; ঘোষণা,ମାକ୍ରୋ ଘୋଷଣା
মেক্ৰ&#39; সংজ্ঞা,ମାକ୍ରୋ ସଂଜ୍ଞା
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
মেক্ৰ&#39; জেনেৰেটৰ,ମାକ୍ରୋ ଜେନେରେଟର
মেক্ৰ&#39; নিৰ্দেশনা,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
স্থূল ভাষা,ମୋଟ ଭାଷା
মেক্ৰ&#39; লাইব্ৰেৰী,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
মেক্ৰ&#39; প্ৰাচল,ମାକ୍ରୋ ପାରାମିଟର |
মেক্ৰ&#39; প্ৰচেছিং,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
স্থূল প্ৰট&#39;টাইপ,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
মেগাবাইট (MB),ମେଗାବାଇଟ୍ (MB)
যাদুৰ চিহ্ন,ଯାଦୁ ପ୍ରତୀକ |
যাদু সংখ্যা,ଯାଦୁ ସଂଖ୍ୟା
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
চুম্বকীয় কাৰ্ড,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
চুম্বকীয় চিহ্ন,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
চুম্বকীয় কোৰ সংৰক্ষণ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
চুম্বকীয় ডিষ্কৰ ঠিকনা,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
চুম্বকীয় ডিস্ক মেমৰি,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
চুম্বকীয় ড্ৰাম,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং","1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
চুম্বকীয় শীৰ্ষ,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
চুম্বকীয় চিয়াঁহী,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
চুম্বকীয় মাধ্যম,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
চুম্বকীয় পঢ়া,ଚୁମ୍ବକୀୟ ପଠନ |
চুম্বকীয় ৰেকৰ্ডিং,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
চুম্বকীয় সংৰক্ষণ,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
চুম্বকীয় ৰেখা,ଚୁମ୍ବକୀୟ ରେଖା
চুম্বকীয় টেপ,ଚୁମ୍ବକୀୟ ଟେପ୍ |
চুম্বকীয় টেপ কাৰ্টিজ,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
চুম্বকীয় টেপ ড্ৰাইভ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
চুম্বকীয় টেপ পূৰ্বসূৰী,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
চুম্বকীয় টেপ প্ৰৱেশ,ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |
চুম্বকীয় টেপ ইউনিট,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |"
চুম্বকীয় পথ,ଚୁମ୍ବକୀୟ ପଥ
চুম্বকীয় আলোকীয় সংৰক্ষণ,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |"
চুম্বকীয় বিকৃতি,ଚୁମ୍ବକୀୟ ବିକୃତି |
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |
"১.মেইল বক্স, ২.মেইল বক্স","1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |"
মেইল মাৰ্জ কৰক,ମେଲ୍ ମିଶ୍ରଣ |
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |"
মূল ফ্ৰেম,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1. ମେମୋରୀ, 2. ମେମୋରୀ"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |"
মূল সংৰক্ষণ,ମୁଖ୍ୟ ଭଣ୍ଡାର |
"১.মেইন চুইচ, ২.মেইন চুইচ","1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା"
ৰক্ষণাবেক্ষণ পেনেল,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
ৰক্ষণাবেক্ষণৰ সময়,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
ডাঙৰ বৃত্ত,ବଡ ବୃତ୍ତ |
কী ডিভাইচ,କି ଉପକରଣ
মূল চাবি,ମୁଖ୍ୟ ଚାବି |
মূল মঞ্চ,ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |
মূল গঠন,ମୁଖ୍ୟ ଗଠନ
মূল কাম,ମୁଖ୍ୟ କାର୍ଯ୍ୟ
সংখ্যাগৰিষ্ঠ উপাদান,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগৰিষ্ঠতা গেট,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,ପରିଶୋଧ ଅବଧି
মিছঅপাৰেচন ৰুটিন,ଭୁଲ୍ ରୁଟିନ୍ |
ব্যৱস্থাপনা বিকাশ,ପରିଚାଳନା ବିକାଶ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ପରିଚାଳନା ବିଜ୍ଞାନ |
মানচেষ্টাৰ এনকোডিং,ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |
গুণন,ଗୁଣନ
অনুমান কৰা চলক,ଆନୁମାନିକ ଭେରିଏବଲ୍ |
আনুমানিক সূচকাংক,ଅହଂକାରୀ ସୂଚକାଙ୍କ |
মানৱ যন্ত্ৰৰ অনুকৰণ,ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |
মেনুৱেল ঠিকনা চুইচ,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
মেনুৱেল কল,ମାନୁଆଲ୍ କଲ୍ |
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ମାନୁଆଲ ପ୍ରବେଶ
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |"
মেনুৱেল অপাৰেচন,ମାନୁଆଲ୍ ଅପରେସନ୍ |
বহুতৰ লগত বহুতৰ সম্পৰ্ক,ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |
মাল্টি-ডিকোডাৰ,ମଲ୍ଟି-ଡିକୋଡର୍ |
মানচিত্ৰ পদ্ধতি,ମାନଚିତ୍ର ପଦ୍ଧତି
মেপিং,ମ୍ୟାପିଂ
প্ৰান্ত,ମାର୍ଜିନ୍
প্ৰান্তীয় ভুল,ମାର୍ଜିନାଲ ତ୍ରୁଟି |
প্ৰান্তীয় অনুসন্ধান,ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |
প্ৰান্তীয় পৰীক্ষা,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
চিহ্ন ধৰা পেলোৱা,ପ୍ରତୀକ ଚିହ୍ନଟ
চিন পঢ়া,ସାଇନ୍ ପ reading ିବା |
চিহ্ন স্কেনিং,ପ୍ରତୀକ ସ୍କାନିଂ |
sign sense,ଚିହ୍ନ ଚିହ୍ନ
মাৰ্কাৰ,ମାର୍କର
চিহ্নিত কৰা,ମାର୍କିଂ
মাৰ্কাৰ তৰংগ,ମାର୍କର ତରଙ୍ଗ |
মাৰ্কভ শৃংখল,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
মাৰ্কভ উৎস,ମାର୍କୋଭ ଉତ୍ସ |
markup ভাষা,ମାର୍କଅପ୍ ଭାଷା |
maser,maser
maser,maser
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
কভাৰ ৰেজিষ্টাৰ,କଭର୍ ରେଜିଷ୍ଟର |
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. କଭର୍ ROM, 2. କଭର୍ ROM |"
আৱৰণ,ଆବରଣ |
বিশাল পৰিসংখ্যা,ବୃହତ ତଥ୍ୟ
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |"
বৃহৎ পৰিমাণে সমান্তৰাল,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
মুখীয়াল,ମୁଖିଆ
মাষ্টাৰ কাৰ্ড,ମାଷ୍ଟର କାର୍ଡ |
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |"
মূল ক&#39;ন্সোল,ମୁଖ୍ୟ କୋନସୋଲ
প্ৰাইম ডাটা,ମୂଖ୍ୟ ତଥ୍ୟ |
মাষ্টাৰ ডায়েগ্ৰাম,ମୂଖ୍ୟ ଚିତ୍ର
মাষ্টাৰ ফাইল,ମାଷ୍ଟର ଫାଇଲ୍ |
প্ৰধান গোট,ମୁଖ୍ୟ ଗୋଷ୍ଠୀ
মাষ্টাৰ কি&#39;,ମାଷ୍ଟର କି
মূল লাইব্ৰেৰীৰ টেপসমূহ,ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |
প্ৰাইম প্ৰচেছৰ,ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |
ফ্লেগশ্বিপ প্ৰগ্ৰেম,ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |
হেড চেণ্টাৰ,ମୁଖ୍ୟ କେନ୍ଦ୍ର
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |"
প্ৰধান অধীনস্থ যন্ত্ৰ,ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |
প্ৰধান অধীনস্থ ব্যৱস্থা,ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |
"১.মেচ, ২.মেচ, ৩.মিল","1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |"
মিল থকা,ମ୍ୟାଚ୍
গাণিতিক প্ৰগ্ৰেমিং,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
গাণিতিক অনুকৰণ,ଗାଣିତିକ ଅନୁକରଣ
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
মেট্ৰিক্স চুইচ,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
মেট্ৰিক্স টেবুল,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
maxi কম্পিউটাৰ,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
maxi কম্পিউটাৰ,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
শিখৰ মৌল,ଶିଖର ଉପାଦାନ |
যোগপদ,ଯୋଗପ୍ୟାଡ୍
মেক্সৱেল ডেমন,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
"১.গড়, ২.গড়","1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍"
গড় আৰোগ্যৰ সময়,ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |
বিফলতাৰ অৰ্থ সময়,ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |
বিফলতাৰ মধ্যম সময় (m t b f),ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f)
বিফলতাৰ সময় বুজাইছে,ବିଫଳତାର ସମୟ |
মেৰামতিৰ অৰ্থ সময়,ମରାମତି ଅର୍ଥ ସମୟ |
সংশোধনৰ গড় সময় (MTTR),ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
মধ্যম সংহতি (MSI),ମଧ୍ୟମ ଏକୀକରଣ (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps)
উপাদান বস্তু,ଉପାଦାନ ବସ୍ତୁ
উপাদান ৰেকৰ্ড,ଉପାଦାନ ରେକର୍ଡ |
"১.স্মৃতি, ২.স্মৃতি","1. ସ୍ମୃତି, 2. ସ୍ମୃତି"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍"
মেমৰি কাৰ্ড,ମେମୋରୀ କାର୍ଡ
স্মৃতিশক্তি কোষ,ମେମୋରୀ ସେଲ୍
স্মৃতিশক্তি হেৰুৱা,ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |"
স্মৃতি চক্ৰ,ସ୍ମୃତି ଚକ୍ର
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1. ସ୍ମୃତି ଡମ୍ପ, 2. ସ୍ମୃତି ଡମ୍ପ |"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ, 2. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ |"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1. ମେମୋରୀ ହାଇରାର୍କି, 2. ମେମୋରୀ ହାଇରାର୍କି |"
স্মৃতিশক্তিৰ নিৰ্দেশনা,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1. ସ୍ମୃତି ପରିଚାଳନା, 2. ସ୍ମୃତି ପରିଚାଳନା"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1. ସ୍ମୃତି ମାନଚିତ୍ର, 2. ସ୍ମୃତି ମାନଚିତ୍ର"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଥିବା ଆଉଟପୁଟ୍, 2. ଇନପୁଟ୍, 3. ମେମୋରୀ ମ୍ୟାପ୍ I / O |"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1. ସ୍ମୃତି ମଡେଲ୍, 2. ସ୍ମୃତି ମଡେଲ୍, 3. ସ୍ମୃତି ମଡେଲ୍ |"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1. ମେମୋରୀ ମଡ୍ୟୁଲ୍, 2. ମେମୋରୀ ମଡ୍ୟୁଲ୍ |"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |"
মেমৰি শক্তি,ସ୍ମୃତି ଶକ୍ତି
স্মৃতিশক্তি সুৰক্ষা,ସ୍ମୃତି ସୁରକ୍ଷା
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ, 2. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ |"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍ |"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1. ସ୍ମୃତି ୟୁନିଟ୍, 2. ସ୍ମୃତି ୟୁନିଟ୍ |"
মেনু,ମେନୁ
মেনু বাৰ,ମେନୁ ବାର୍ |
মেনু চালিত,ମେନୁ ଚାଳିତ |
মেনু নিৰ্বাচন,ମେନୁ ଚୟନ
মূল-চালিত কাৰ্যসূচী,ମୁଖ୍ୟ ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1. ଅନ୍ତର୍ନିହିତ, 2. ମିଶ୍ରିତ |"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,ମିଶ୍ରଣ ବିନିମୟ ସର୍ଟିଂ
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1. ମିଶ୍ରଣ ସର୍ଟ କରିବା, 2 କାଟାଲଗ୍ ଚୟନ |"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1. ମିଶ୍ରଣ, 2. ମିଶ୍ରଣ"
জালি নেটৱাৰ্ক,ଲାଟାଇସ୍ ନେଟୱାର୍କ |
বাৰ্তা প্ৰেৰণ,ମେସେଜିଂ
বাৰ্তা,ବାର୍ତ୍ତା |
বাৰ্তা প্ৰমাণীকৰণ,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
বাৰ্তা কোষ,ବାର୍ତ୍ତା କକ୍ଷ
বাৰ্তা বৰ্তনী,ବାର୍ତ୍ତା ସର୍କିଟ |
বাৰ্তা বিন্যাস,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
বাৰ্তা পৰ্টে,ବାର୍ତ୍ତା ହେଡର୍ |
