Marathi,Hindi
"गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर","निवेश रजिस्टर, निवेश पंजिका"
इनपुट टर्मिनल,निवेशी टर्मिनल
"आत, खाली","अंतर्दृत, अंतर्गतवृत"
क्षण,क्षण
"तात्काळ, तात्काळ","तात्क्षणिक, तात्कालिक"
तात्काळ प्रवेग,तात्क्षणिक त्वरण
झटपट रोटेशन,तात्क्षणिक घुर्णनाक्ष
त्वरित केंद्र,तात्क्षणिक केंद्र
तात्काळ वेग,तात्क्षणिक वेग
तात्काळ खंड,तात्क्षणिक आयतन
"पूर्ण संख्या, पूर्णांक","पूर्ण संख्या, पूर्णांक"
पूर्णांक रेखीय प्रोग्रामिंग,पूर्णांक रैखिक प्रोग्रामन
अखंडता,समाकलनीयता
अविभाज्य,समाकलनीय
अविभाज्य विभेदक समीकरण,समाकलनीय अवकल समीकरण
अविभाज्य समीकरण,समाकलनीय समीकरण
अविभाज्य कार्य,समाकलनीय फलन
"अविभाज्य, पूर्णांक","समाकल, पूर्णांकीय"
इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस,"समाकलन-गणित, इंटीग्रल कैलकुलस"
अविभाज्य वक्र,समाकल वक्र
पूर्णांक डोमेन,पूर्णींकीय प्रांत
अविभाज्य समीकरण,समाकल समीकरण
"पूर्ण संख्या, पूर्णांक","पूर्ण संख्या, पूर्णांक"
प्रथम प्रकारचा अविभाज्य,प्रथम प्रकार का समाकल
अविभाज्य प्रतिनिधित्व,समाकल निरूपण
अविभाज्य चिन्ह,समाकल चिह्न
समाकलित करा,समाकलन करना
एकात्मिक शोषण गुणांक,समाकलित अवशोषण गुणांक
एकीकरण घटक,समाकलन गुणक
एकीकरण,समाकलन
भिन्नता द्वारे एकत्रीकरण,अवकलन दूवारा समाकलन
विभागीय एकत्रीकरण,खंडशः समाकलन
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,परिमेयकरण दूवारा समाकलन
प्रतिस्थापनाद्वारे एकत्रीकरण,प्रतिस्थापन दूवारा समाकलन
प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण,उत्तरोत्तर समानयन दूवारा समाकलन
श्रेणीबद्ध एकीकरण,श्रेणीबद्ध समाकलन
वेक्टर एकत्रीकरण,सदिश का समाकलन
बंद पृष्ठावर एकत्रीकरण,संवृत पृष्ठ पर समाकलन
इंटिग्रेटर,समाकलक
अविभाज्य घटक,समाकलक घटक
अभिन्न-विभेद समीकरण,समाकल-अवकल समीकरण
व्यत्यय,"अंतः खंड, अपरोधन"
बदली ऑपरेशन,विनिमेय संक्रिया
अदलाबदल करण्यायोग्य,"विनिमेय, व्यतिहार"
आंतरवर्गीय सहसंबंध,अंतर्वर्ग सहसंबंध
परस्पर संबंध,परस्पर सहसंबंध
सहसंबंध गुणांक,परस्पर सहसंबंध गुणांक
"परस्परावलंबन, परस्परावलंबन","परस्पर निर्भरता, अन्योन्याश्रय"
परस्परावलंबी,अन्योन्याश्रित
व्याज,ब्याज
इंटरफेस पृष्ठ,"अंतरपृष्ठ, पार्थक्य पृष्ठ"
इंटरफेस कोन,अंतरफलक कोण
अविभाज्य,समाकल्य
एकात्मिक,समाकलित
"आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)","अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक, अंतःस्थ (वि.)"
आतील कोन,अंतः कोण
अंतर्गत क्षेत्र,अंतः क्षेत्र
आंतर-प्रांत,अंतः प्रांत
अंतर्गत घटक,आंतरिक अवयव
सेटचे आतील भाग,समुच्चय का अभ्यंतर
आतील कोन समोर,अभिमुख अंतः कोण
आत,अंतर्गह
आतील बिंदू,आंतरिक बिंदु
"मध्यवर्ती, दुय्यम, मध्यम, मध्य","मध्यवर्ती, माध्यमिक, मध्य, मध्यक"
मध्यवर्ती बिंदू,मध्यवर्ती बिंदु
मध्यवर्ती मूल्य प्रमेय,मध्यवर्ती मान प्रमेय
अंतर्गत दुभाजक,आंतरिक द्‌विभाजक
इंटरपोलेशन,अंतर्वेशन
अंतर्भूत सूत्र,अंतर्वेशन-सूत्र
छेदन करणारा,प्रतिच्छेदी
छेदन करणारा वक्र,प्रतिच्छेदी वक्र
छेदणाऱ्या रेषा,प्रतिच्छेदी रेखाएँ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
छेदनबिंदू वक्र,प्रतिच्छेद वक्र
वक्र छेदनबिंदू,वक्रों का प्रतिच्छेद
संचांचे छेदनबिंदू,समुच्चयों का सर्वनिष्ठ
"अंतर, अंतर","अंतराल, अंतर"
मध्यांतर अंदाज,अंतराल आकल
मध्यांतर अंदाज,अंतराल आकलन
मध्यांतर मध्य बिंदू,अंतराल मध्य बिंदु
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव","खंडांतर्गत प्रभाव, अंतः खंड प्रभाव"
आंतरवर्गीय सहसंबंध,अंतरावर्ग सहसंबंध
शांतता,निश्चरता
खात्रीने,निश्चर
निश्चित प्रणाली,निश्चर तंत्र
टेबल,तालिका
टेबल असाइनमेंट,तालिका नियतन
टेबल नियंत्रण,तालिका नियंत्रण
टेबल नियंत्रण मॉडेल,तालिका नियंत्रण निदर्श
टेबल नियंत्रण प्रणाली,तालिका नियंत्रण प्रणाली
टेबल सायकल,तालिका चक्र
टेबल ठेवण्याची किंमत,तालिका धारण लागत
टेबल पॉइंट,तालिका बिंदु
टेबल धोरण,तालिका नीति
टेबल स्थिती,तालिका  स्थिति
"व्यस्त, उलट, विरुद्ध","प्रतित्रोम, व्युत्क्रम, विपरीत"
व्यस्त सहसंबंध,प्रतिलोम सहसंबंध
व्यस्त कार्य,प्रतिलोम फलन
हायपरबोलिक फंक्शन प्रति फोम,प्रति लोम अतिपरवलयिक फलन
व्यस्त प्रमाणात,व्युत्क्रमानुपाती
व्यस्त नकाशा,व्युत्क्रम प्रतिचित्र ण
परस्पर संख्या,व्युत्क्रम संख्या
व्यस्त मॅट्रिक्स,व्युत्क्रम आव्यूह
व्यस्त क्रमपरिवर्तन,प्रतिलोम क्रमचय
व्यस्त गुणोत्तर,व्युत्क्रमानुपात
व्यस्त त्रिकोणमितीय कार्य,प्रतिलोम त्रिकोणमितीय फलन
व्यस्त सूत्र,प्रतिलोमन-सूत्र
क्रमाची प्रत,क्रम का प्रति लोमन
व्यस्त मॅट्रिक्स,व्युत्क्रमणीय आव्यूह
व्यस्त रूपांतरण,व्युत्क्रमणीय रूपांतरण
तर्कहीन,अपरिमेय
तर्कहीन समीकरण,अपरिमेय समीकरण
तर्कहीन अभिव्यक्ती,अपरिमेय व्यंजक
अपरिमेय संख्या,अपरिमेय संख्या
तर्कहीन मूळ,अपरिमेय मूल
"अपरिवर्तनीय, अपरिवर्तनीय, असमान","अखंडनीय, अलघुकरणीय, असमानेय"
रोटेशनल वेक्टर,अघूर्णी सदिश
रोटेशनल वेक्टर फंक्शन,अघूर्णी सदिश फलन
रोटेशनल वेग,अघूर्णी वेग
सममितीय (v.) उजवी रेषा (v.),तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं)
समक्रमण,समककुदता
पृथक अनिवार्य विचित्रता,वियुक्त अनिवार्य विचित्रता
अलग बिंदू,वियुक्त बिंदु
"isometric, tritezole, cubic, isometric","समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक"
समद्विभुज कॉन्फिगरेशन,समद्विबाहु विन्यास
पुनरावृत्ती अविभाज्य,पुनरावृत्त समाकल
पुनरावृत्ती समाविष्ट करणे,पुनरावृत्त अंतर्वेशन
पुनरावृत्ती,पुनरावृत्ति
पुनरावृत्ती सूत्र,पुनरावृत्ति सूत्र
आवर्ती एकीकरण सूत्र,पुनरावर्ती समाकलन सूत्र
पुनरावृत्ती प्रक्रिया,पुनरावर्ती क्रि याविधि
पुनरावृत्ती पद्धत,पुनरावर्ती विधि
जेकोबियन,जैकोबियन
जेकोबी सारनिक,जैकोबी सारणिक
जेकोबी मॅट्रिक्स,जैकोबी आव्यूह
संचांचे संयोजन,समुच्चयों का सम्मिलन
संयुक्त (v.) संयुक्त (v.),"जोड़, संधि (सं.) संयुक्त(वि.)"
संयुक्त घनता कार्य,संयुक्त घनत्व फलन
एकत्रित वारंवारता कार्य,संयुक्त बारंबारता फलन
संयुक्त अवलंबून चल,संयुक्ततः आश्रित चर
संयुक्त संभाव्यता,संयुक्त प्रायिकता
अंतर्भूत,सम्मिलन
"कुदळ, उडी, प्लुटी","कुदान, जंप, प्लुति"
प्लुटी खंडितता,प्लुति असांतत्य
"न्याय्यता, औचित्य","न्यायसंगति, औचित्य"
समर्थन करणे,औचित्य बताना
carnafe नकाशा,कारनाफ मानचित्र
"कर्नल, राख","गुठली, अष्टि"
मॅपिंग पॉइंट,प्रतिचित्रण की अष्टि
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स","शुदूधगति विज्ञान, शुदूध गतिकी"
गतीज ऊर्जा,गतिज ऊर्जा
"गतीशास्त्र, गतीशास्त्र","बलगति विज्ञान, बलगतिकी"
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,कोल्मोगोरोफ-स्मिरनोव परीक्षण
क्रोनेकर डेल्टा,क्रोनेकर डेल्टा
काकडी,ककुदता
Lagrange कार्य,लग्रांज फलन
Lagrange गुणक,लग्रांज गुणक
"फळी, फळी","स्तरिका, पटल"
Laplace परिवर्तन,लाप्लास रूपांतर
मोठी संख्या,बृहत संख्या
वैशिष्ट्यपूर्ण मूळ,अभिलक्षणिक मूल
बाजूचे पान,पार्श्व पृष्ठ
लॅटिन चौरस,लैटिन वर्ग
"नाळ, लॅटस गुदाशय","नाभिलंब, लैटस रैक्टम"
"नियम, तत्त्वे","नियम, सिद्धांत"
वेग संयोजन नियम,वेग संयोजन नियम
सुसंगतता नियम,संकलनीयता नियम
परतावा कमी करणारा नियम,ह्नासमान प्रतिफल नियम
गुरुत्वाकर्षणाचा नियम,गुरुत्वाकर्षण नियम
गटासाठी होमोमॉर्फिज्म नियम,समूह के लिए समाकारिता नियम
रिंगांसाठी होमोमॉर्फिजम नियम,वलयों के लिए समाकारिता नियम
वाढत्या खर्चाचा कायदा,बढ़ती लागत का नियम
घातांक नियम,घातांक नियम
जडत्व कायदा,जड़त्व नियम
मोठ्या संख्येचा कायदा,बृहत्‌ संख्याओं का नियम
संभाव्यता नियम,प्रायिकता-नियम
"साइन नियम, साइन नियम","ज्या नियम, साइन नियम"
घातांकांचा नियम,घातांको के नियम
गती नियम,गति नियम
"स्तर, स्तर","परत, स्तर"
फॉरवर्ड गुणांक,अग्रग गुणांक
समोरचा कर्ण,अग्रग विकर्ण
फॉरवर्ड सब-मॅट्रिक्स,अग्रग उप-आव्यूह
समोर पोस्ट,अग्रग पद
"किमान, किमान, किमान","न्यूनतम, अल्पतम, लघुतम"
सर्वात कमी सामान्य (LCM),लघुतम समापवर्त्य (LCM)
किमान घटक,न्यूनतम अवयव
सर्वात खालचा वर्ग,न्यूनतम वर्ग
किमान ओव्हरहेड मर्यादा,न्यूनतम उपरि परिबंध
डावा संच,वाम सहसमुच्चय
घड्याळाच्या उलट दिशेने,वामावर्त
घड्याळाच्या उलट दिशेने स्क्रू,वामावर्ती पेच
डावीकडे उलट,वाम प्रतिलोम
बाकी गुणाकार,वाम गुणन
लीबनिझ सूत्र,लाइबनिटस सूत्र
लांबी,लंबाई
तुंगाक्कुडी,तुंगककुदी
ट्रॅगस वक्र,तुंगककुदी वक्र
फुफ्फुसाचा मासा,तुंगककुदता
पातळी वक्र,स्तर वक्र
आत्मविश्वास पातळी,विश्वास्यता स्तर
महत्त्व पातळी,सार्थकता का स्तर
कालक्रमानुसार,कोशक्रमानुसार
शब्दकोश क्रम,कोश क्रम
संभाव्यता कार्य,संभाविता फलन
संभाव्यता प्रमाण चाचणी,संभाविता अनुपात परिक्षण
"मर्यादा, किरकोळ","सीमा, सीमांत"
"किरकोळ, अत्यंत","सीमांत, चरम"
किरकोळ मूल्य,सीमांत मान
सीमांत वेग,सीमांत वेग
सरासरी श्रेणी,माध्य में सीमा
एकत्रीकरणाची मर्यादा,समाकलन की सीमा
अनुक्रम मर्यादा,अनुक्रम सीमा
"क्लस्टर पॉइंट, लिमिट पॉइंट","गुच्छ बिंदु, सीमा बिंदु"
सीमांत वेग,सीमांत वेग
"रेषा, रेषा, लंबवर्तुळ","रेखा, लाइन, दीर्घतंतु"
"रेखीय, रेखीय, रेखीय","रेखीय, रैखिक, रेखाकार"
रेखीय बिजवल्ली,रैखिक बीजावल्ली
रेखीय बीजगणितीय समीकरण,रैखिक बीजीय समीकरण
रेखीय अंदाजे,रैखिक सन्निकटन
रेखीय लक्षण,रैखिक अनंतस्पर्शी
रेखीय गुणांक,रैखिक गुणांक
शॉक जमा,एकघात संचय
शॉक निर्बंध,एकघात प्रतिबंध
रेखीय अवलंबित्व,रैखिक आश्रितता
रेखीय भिन्न समीकरण,रैखिक अवकलन समीकरण
"रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी","रैखिक विमा, रैखिक माप, रैखिक लंबाई-चौड़ाई"
"रेखीय समीकरण, चतुर्भुज समीकरण","रैखिक समीकरण, एकघात समीकरण"
रेखीय एकसंधता,रैखिक समघात
रेखीय अपूर्णांक रूपांतरण,रैखिक भिन्नात्मक रूपांतरण
रेखीय कार्य,रैखिक फलन
रेखीय कार्य,रैखिक फलनक
रेखीय गट,रैखिक समूह
रेखीय स्वातंत्र्य,रैखिक स्वतंत्रता
रेखीय स्वतंत्र संबंध,रैखिक स्वतंत्र संबंध
रेखीय असमानता,रैखिक असमिका
रेखीय नॉन-एकसंध विभेदक समीकरण,रैखिक असमघाती अवकल समीकरण
रेखीय अविभाज्य समीकरण,रैखिक समाकल समीकरण
रेखीय प्रक्षेपण,रैखिक अंतर्वेशन
रेखीय किमान चौरस प्रतिगमन विश्लेषण,रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण
"एकेरी, रेखीय","एकघाततः, रैखिकतः"
रेखीय अवलंबून,रैखिकतः परतंत्र
रेखीय स्वतंत्र,रैखिकतः स्वतंत्र
रेखीय मॅपिंग,रैखिक प्रतिचित्रण
रेखीय क्रम,रैखिक क्रम
रेखीय क्रमिकरण,रैखिक क्रमीकरण
रेखीय प्रोग्रामिंग,रैखिक प्रोग्रामन
रेखीय प्रोग्रामिंग अल्गोरिदम,रैखिक प्रोग्रामन कलन-विधि
रेखीय प्रोग्रामिंग समस्या,रैखिक प्रोग्रामन समस्या
रेखीय प्रतिगमन,रैखिक समाश्रयण
रेखीय प्रतिगमन गुणांक,रैखिक समाश्रयण गुणांक
"रेखीय संबंध, घातांकीय संबंध","रैखिक संबंध, एकघाती संबंध"
रेखीय लोकसंख्या,रैखिक समष्टि
रेखीय उपस्थान,रैखिक उपसमष्टि
रेखीय परिवर्तन,रैखिक रूपांतरण
रेखीय प्रतिगमन,रैखिक उपनति
रेखीय विभेदक अंदाज,रैखिक अनभिनत आकल
रेखीय वेग,रैखिक वेग
ओळ अविभाज्य,रेखा समाकल
छेदनबिंदूची ओळ,प्रतिच्छेद-रेखा
प्रतिगमन ओळ,समाश्रयण-रेखा
अवकाशीय वेक्टर,स्थानगत सदिश
स्थानिक इष्टतम,स्थानीय इष्टतम
"locus, locus","बिन्दुपथ, रेखापथ"
लॉग लॉग लॉग,"लॉग, लठठा, संलेख"
"लॉगरिदमिक, लॉगरिदमिक","लघुगणकीय, लॉगेरिथ्मीय"
लॉगरिदमिक अचूकता,लघुगणकीय यथार्थता
लॉगरिथम गणना,लॉगेरिथ्मीय परिकलन
"लॉगरिदमिक वक्र, लॉगरिदमिक वक्र","लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
लॉगरिदमिक व्युत्पन्न,लघुगणकीय अवकलज
लॉगरिदमिक भिन्नता,लघुगणकीय अवकलन
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन","लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
"लॉगरिदमिक मीन, भौमितिक मीन","लघुगणकीय माध्य, गुणोत्तर माध्य"
लॉगरिदमिक सामान्य वितरण,लघुगणकीय प्रसामान्य बंटन
लॉगरिदमिक संबंध,लघुगणकीय संबंध
लॉगरिदमिक स्केल,लघुगणकीय मापक्रम
"लॉगरिदम मालिका, लॉगरिदमिक मालिका","लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
"लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल","लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
"लॉगरिदम सारणी, लॉगरिदमिक सारणी","लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
"लॉगरिदम, लॉगरिदम","लॉगेरिथ्म, लघुगणक"
तर्कशास्त्र,तर्क
तार्किकदृष्ट्या समतुल्य,तर्कत: तुल्य
"वाढ वक्र, पर्ल-रीड वक्र","वृद्धिघात वक्र, पर्ल-रीड वक्र"
"लॉग सामान्य वितरण, लॉग सामान्य वितरण","लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन"
"रेखांश, रेखांश","रेखांश, देशांतर"
"लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना","पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.), प्रस्पंद"
"निवडणूक प्रचार, लॉटरी","प्रचयन, प्रचायिका, लॉटरी"
अधोरेखित,अधोरेखा
कमी बंधन,निम्न परिबंध
कमी Riemann-Integral,निम्न रीमान-समाकल
कमी रक्कम,निम्न योगफल
खालील त्रिकोणी मॅट्रिक्स,निम्न त्रिभुजीय आव्यूह
mclarin पसरला,मैक्लारिन प्रसार
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
जादूचा चौरस,मैजिक वर्ग
तेजस्वी मर्यादा,कांतिमान-सीमा
मेलिंग प्रश्नावली,डाक प्रेषित प्रश्नावली
मेलद्वारे सर्वेक्षण,डाक द्वारा सर्वेक्षण
ओव्हरहेड मर्यादा,उपरि परिबंध
लांब चाप,दीर्घ चाप
बद्ध सेट,उपरिबद्‌ध समुच्चय
बहुमूल्य कार्य,बहुमान फलन
"नकाशा, नकाशा, नकाशा","नक्शा, मानचित्र, प्रतिचित्र"
सेटमध्ये मॅपिंग,समुच्चय में प्रतिचित्रित करना
संचांचे मॅपिंग,समुच्चय का प्रतिचित्रण
किरकोळ संभाव्यता,उपांत प्रायिकता
गणितीय विश्लेषण,गणितीय विश्लेषण
अंकगणित तर्क,गणितीय तर्क
गणितीय केंद्र,गणितीय केंद्र
गणिताची जटिलता,गणितीय जटिलता
गणितीय अर्थशास्त्र,गणितीय अर्थशास्त्र
गणितीय अपेक्षा,गणितीय प्रत्याशा
गणितीय फॉर्म,गणितीय रूप
"गणितीय स्वरूप, गणितीय स्वरूप","गणितीय संरूपण, गणितीय संरूप"
गणितीय ओळख,गणितीय सर्वसमिका
"गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र","गणितीय तर्कशास्त्र, गणितीय तर्क"
गणितीय मॉडेल,गणितीय निदर्श
गणितीय हेतू,गणितीय आशय
मॅट्रिक्स विकर्णीकरण,मैट्रिक्स विकर्णन
मॅट्रिक्स व्यस्त,आव्यूह-व्युत्क्रम
मॅट्रिक्स उलटा,आव्यूह-व्युत्क्रमण
मॅट्रिक्स पुनरावृत्ती पद्धत,आव्यूह पुनरावर्ती विधि
मॅट्रिक्स पद्धत,मैट्रिक्स पद्‌धति
मॅट्रिक्स गुणाकार,आव्यूह गुणन
स्थिरांकांचे मॅट्रिक्स,अचरों का आव्यूह
प्रबळ मॅट्रिक्स,प्रभाविता आव्यूह
मॅट्रिक्स ऑपरेटर,आव्यूह संकारक
मॅट्रिक्स बहुपद,आव्यूह बहुपद
मॅट्रिक्स प्रिंटिंग,आव्यूह मुद्रण
मॅट्रिक्स उत्पादन,आव्यूह-गुणनफल
कमाल केले,अधिकतमीकृत
"कमाल, कमाल, सर्वोच्च","महत्तम, अधिकतम, उच्चतम"
कमाल निरपेक्ष मूल्य,अधिकतम निरपेक्ष मान
कमाल एफ-गुणोत्तर,महत्तम F-अनुपात
कमाल क्षमता,अधिकतम संभाविता
महालपिष्ठ,महाल्पिष्ठ
उत्तम निष्कर्ष,महाल्पिष्ठ निकष
फंक्शनची कमाल,फलन का अधिकतम
मॅक्सवेल-बोल्ट्समन सांख्यिकी,मैक्सवेल-बोल्ट्समान सांख्यिकी
अर्थ विचलन,माध्य विचलन
विचलन स्क्वेअर मीन,विचलन वर्ग माध्य
चौरस सरासरी त्रुटी,वर्ग माध्य त्रुटि
"सरासरी, सरासरी मूल्य","माध्यमान, औसत मान"
अर्थ प्रमेय,माध्यमान प्रमेय
बुडबुडे मोजमाप,ककुदता माप
"मध्यक, मध्य, मध्य, मध्य","मध्य, मध्यस्थ, माध्यिका, मीडियन"
मध्यकेंद्र,माध्यिका केंद्र
मध्य वक्र,मध्यककुदी वक्र
मेसोथेलियोमा,मध्यककुदता
संदेश,संदेश
"प्रथा, पद्धत","रीति, विधि"
हटविण्याची पद्धत,विलोपन विधि
उलट पद्धत,प्रतिलोमन-विधि
पुनरावृत्ती पद्धत,पुऩरावृत्ति विधि
किमान चौरस,न्यूनतम वर्ग विधि
टॉर्क पद्धत,आघूर्ण विधि
समान त्रिकोण पद्धत,समरूप त्रिभुज विधि
उतार उतरण्याची पद्धत,प्रवणतम अवरोहण विधि
संकलन पद्धत,संकलन-विधि
अनिर्धारित गुणांक पद्धत,अनिर्घारित गुणांक विधि
अंतराची लोकसंख्या,दूरीक समष्टि
मेट्रिक प्रणाली,मीटरी पद्‌धति
मेट्रिक युनिट,मेट्रिक इकाई
सूक्ष्म सिद्धांत,सूक्ष्म सिद्‌धांत
मधला,मध्य
मध्यक,मध्यपद
मध्यवर्ती बिंदू,मध्य बिंदु
मध्यबिंदू सूत्र,मध्यबिंदु सूत्र
किमान बहुपदी,अल्पिष्ठ बहुपद
किमान सिद्धांत,अल्पमहिष्ठ सिद्‌धांत
"किमान, सर्वात कमी, सर्वात कमी","न्यूनतम, अल्पतम, निम्नतम"
कमी बिंदू,निम्निष्ठ बिंदु
किमान बहुपदी,अल्पतम बहुपद
किमान फंक्शन,फलन का न्यूनतम
लहान चाप,लघु चाप
लहान अक्षर,लघु अक्षष
सीमाबद्ध उपसंच,निम्न परिबद्‌ध उपसमुच्चय
"उणे, कर्ज","माइनस, ऋण"
वजा चिन्ह,ऋण चिह्न
मिश्रित अंश,मिश्र भिन्न
पर्यायी साधन,सविकल्प युक्ति
"मोड, मोड, पद्धत, पद्धत, पद्धत, मोड","बहुलक, मोड, विधि, रीति, प्रणाली, विधा"
"मापांक, मापांक","मापांक, मोड्यूलस"
जटिल संख्येचे मॉड्यूलस,सम्मिश्र संख्या का मापांक
क्षण,आघूर्ण
टॉर्क फंक्शन,आघूर्णजनक फलन
शक्तीचा क्षण,बल का आघूर्ण
वारंवारता-वितरण क्षण,बारंबारता-बंटन का आघूर्ण
जडत्वाचा क्षण,जड़त्व आघूर्ण
गतीचा क्षण,संवेग आघूर्ण
आवेग,संवेग
एक पोस्ट,एकपद
एकल एकत्रीकरण,एकैक समाकारी
"एकजिनसीपणा, एकरूपता","एकरूपता, एकैक समाकारिता"
मोनोक्युलर,एकदिष्ट
दिशाहीन चढत्या क्रम,एकदिष्ट वर्धमान अनुक्रम
सरळ,एकदिष्टतः
दिशाहीन चंद्रकोर जाळी,एकदिष्टतः वर्धमान जाल
मोनोटिकली वाढणारा क्रम,एकदिष्टतः वर्धमान अनुक्रम
एकरूप कार्य,एकदिष्ट फलन
मॉन्टे-कार्लो गणना,मॉन्टे-कार्लो परिकलन
माँटे-कार्लो पद्धत,मॉन्टे-कार्लो विधि
मोरा (क्रीडा),मोरा (खेल)
मृत्यूची आकडेवारी,मृत्यु आंकड़े
बहुधा,प्रायिकतम
गती,गति
हालचाल क्षुद्र,गतिमान माध्य
एम-लोकसंख्या,M-समष्टि
इंटिग्रलची एम-चाचणी,समाकल का M-परीक्षण
अनेक निर्णय समस्या,बहुगत निर्णय-समस्या
बहुपदी सामान्य वितरण,बहुविम प्रसामान्य बंटन
बहुपदी यादृच्छिक चल,बहुविम यादृच्छिक चर
मल्टिप्लेक्स वाहतुकीची समस्या,बहुसूचक परिवहन समस्या
बहुपदी,बहुपद
बहुपदी वितरण,बहुपद बंटन
"एकाधिक, एकाधिक, एकाधिक, अनेक (v.), एकाधिक, अपवर्तक (n.)","गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)"
एकाधिक निवड समस्या,बहुविकल्पी समस्या
संघराज्य प्रांत,बहुसंबद्‌धित प्रांत
एकाधिक सहसंबंध,बहु सहसंबंध
एकाधिक वारंवारता सारणी,बहु-बारंबारता सारणी
एकाधिक अविभाज्य,बहु समाकल
एकाधिक एकत्रीकरण,बहु समाकलन
एकाधिक प्रतिगमन,बहु समाश्रयण
एकाधिक प्रतिगमन विश्लेषण,बहुसमाश्रयण विश्लेषण
एकाधिक प्रतिगमन गुणांक,बहुसमाश्रयण गुणांक
एकाधिक प्रतिगमन समीकरण,बहुसमाश्रयण समीकरण
मल्टी रूट,बहु मूल
गुणाकार,गुणन
(निर्धारकाचा) स्तंभीय गुणाकार,(सारणिक का) स्तंभशः गुणन
(निर्धारकाचा) रेखीय गुणाकार,(सारणिक का) पंक्तिशः गुणन
गुणाकार घटक,गुणन कारक
गुणाकार कार्य,गुणनात्मक फलन
गुणात्मक गट,गुणनात्मक समूह
गुणाकार व्यस्त,गुणनात्मक प्रतिलोम
अनेकत्व,बहुकता
अनेकत्व,मूल-बहुकता
शून्याची गुणाकार,शून्यक की बहुकता
गुणक,गुणक
"गुणाकार, गुणाकार","गुणा करना, संवर्धन"
एकाधिक वितरण,बहुचर बंटन
बहुविध सामान्य वितरण,बहुचर प्रसामान्य बंटन
बहुविध लोकसंख्या,बहुचर समष्टि
"परस्पर, परस्पर","पारस्परिक, अन्योन्य"
nabla,नाब्ला
नेपिरिया,नैपिरीय
"napier logarithm, napier logarithm","नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म"
"नैसर्गिक लॉगरिथम, नैसर्गिक लॉगरिदम","प्राकृतिक लघुगणक, प्राकृतिक लॉगेरिथ्म"
"धन पूर्णांक, धन पूर्णांक","धन पूर्णसंख्या, धन पूर्णांक"
नॉटिकल मैल,समुद्री मील
n-vim,n-विम
n-vim वेक्टर-स्पेस,n-विम सदिश-समष्टि
आवश्यक आणि पुरेसे निर्बंध,आवश्यक तथा पर्याप्त प्रतिबंध
आवश्यक निर्बंध,आवश्यक प्रतिबंध
मनाई,निषेध
"नकारात्मक, नकारात्मक, नकारात्मक","ऋण, ऋणात्मक, नेगेटिव"
क्रेडिट वक्रता,ऋण वक्रता
नकारात्मक निश्चित एकरूपता,ऋणात्मक निश्चित समघात
ऋण निश्चित मॅट्रिक्स,ऋणात्मक निश्चित् आव्यूह
नकारात्मक अर्धनिश्चित एकसंध,ऋणात्मक अर्धनिश्चित समघात
"शेजार, जवळीक","प्रतिवेश, सामीप्य"
"मल्टिपल सॅम्पलिंग, इन्क्लुसिव्ह सॅम्पलिंग","बहुक्रम प्रतिचयन, समावेशी प्रतिचयन"
निव्वळ जन्मदर,नेट जनन दर
newtany यांत्रिकी,न्यूटनी यांत्रिकी
न्यूटनचे विभाजित फरक सूत्र,न्यूटन का विभाजित अंतर सूत्र
न्यूटनचे गतीचे नियम,न्यूटन के गति-नियम
नाव असाइनमेंट,नेमेन नियतन
Neiman-Pearson-तत्त्व,नेमेन-पियर्सन-सिद्‌धांत
