Bengali,Gujarati
আইনী ব্যবসা,વૈધાનિક વ્યવસાય
আইনসভা,ધારાસભ્ય
বৈধতা,કાયદેસરપણું
বৈধ,કાયદેસર
অবসর,નફરત
লেন্সি,ઉદારતા
লিজি,પેશી
চিঠি,અક્ષર
চিঠি প্যাড,લેટર -પાન
লেভি,વસૂલાત
দায়বদ্ধতা,જવાબદારી
দায়ী,જવાબદાર
মৈত্রী,Lણ
গ্রন্থাগার,પુસ્તકાલય
লাইসেন্স,પરવાનો
লাইসেন্সধারী,લાઈસન્સ ધરાવનાર
লাইসেন্স,પરાક્રમિત
লাইসেন্সদাতা,પરવાનાદાર
লিয়েন,ધારણાધિકાર
জীবন শংসাপত্র,આયુષ્ય
সীমা,હદ
সীমাবদ্ধতা,સીમા
সীমাবদ্ধ,મર્યાદિત
সীমিত উদ্বেগ,મર્યાદિત ચિંતા
সীমিত দায়,માર્યાદિત જવાબદારી
সীমিত টেন্ডার,મર્યાદિત નિવિદા
লিঙ্ক,સંબંધ
সংযুক্ত,જોડેલું
লিঙ্কযুক্ত ফাইল,કડીવાળી ફાઈલ
লিঙ্ক ভাষা,કડી ભાષા
তরল ক্ষয়ক্ষতি,ફડચાથી ભરાયેલા નુકસાન
তরলকরণ,પતાવટ
লিকুইডেটর,પ્રવાહી
তালিকা,યાદી
ব্যবসায়ের তালিকা,વ્યવસાયની યાદી
সাক্ষর,સાહિત્ય
মামলা -মোকদ্দমা,મુકદ્દમા
মামলা মোকদ্দমা,દાવો
লিভারি ভাতা,ઉધાર ભથ્થું
পশুসম্পত্তি,પશુધન
জীবনযাত্রার মান,જીવનનિર્વાહ
জীবিত মজুরি,નિર્ભર વેતન
লোড হচ্ছে,ભારણ
Loan ণ,ઉધાર
Lo ণদানকারী,લોન આપનાર
Loan ণ বিভাগ,ઉધાર વિભાગ
লবি,લોબી
তদবির,લોહ
পিরিয়ড লক,ગાળામાં તકો
লক আউট,તત્કાળવું
লোকাস স্ট্যান্ডি,સ્થૂળતા
থাকার ব্যবস্থা,નિવાસ
লগ বই,લોગ -બુક
যুক্তি,તર્કશાસ્ત્ર
লোগো,લોગો
দীর্ঘ দূরত্ব কল,લાંબા અંતર ક call લ
লম্বা হাত,હાથે
অনেক,કારણ
নিম্ন,નીચેનું
সর্বনিম্ন হার,નીચો દર
নিম্ন মানের,નીચી કોટિનું
অনুগত,વફાદાર
একটি একক সমষ্টিগত অর্থ,એકસતી રકમ
লম্পসাম গ্রান্ট,ગઠ્ઠો -અનુદાન
যন্ত্রপাতি,તંત્ર
সরকারের যন্ত্রপাতি,સરકારનું યંત્ર
ম্যাগাজিন,સામયિક
মেইলিং তালিকা,ટપાલ યાદી
রক্ষণাবেক্ষণ,જાળવી
রক্ষণাবেক্ষণ,જાળવણી
মেজর,મુખ્ય
সংখ্যাগরিষ্ঠ,બહુમતી
প্রধান কাজ,મોટા બાંધકામ
আপ,શનગાર
ম্যালাডজাস্টমেন্ট,વિમાયકરણ
ম্যালাডমিনিস্ট্রেশন,વિમાન
মালাফাইড,બદમાશી
ম্যালিস,દ્વેષ
অসৎ আচরণ,ગેરરીતિ
ম্যাল্ট্রেটমেন্ট,દુર્વ્યવહાર
পরিচালনা,સંચાલન
ম্যানেজার,વ્યવસ્થાપક
ম্যান্ডেট,આદેશ
বাধ্যতামূলক,ફરજિયાત
ম্যান্ডেস,આદેશ
মানুষ ঘন্টা,ઘેરો
ঘোষণাপত্র,ચિત્તભ્રમણા
হেরফের,હેલાકી
চালাকি,દાવપેચ
জনশক্তি,માનવશક્તિ
ম্যান-টু-ম্যান র‌্যাঙ্কিং,માનવમાર્ગની રેન્કિંગ
ম্যানুয়াল,માર્ગદર્શિકા
কায়িক শ্রম,શ્રમ મજૂર
উত্পাদন,ઉત્પાદન
প্রস্তুতকারক,ઉત્પાદક
পাণ্ডুলিপি,હસ્તપ્રત
মানচিত্র,નકશો
মার্জিন,અંતર
প্রান্তিক,સીમાંત
বৈবাহিক অবস্থা,વૈવાહિક સ્થિતિ
বিপণন,બજાર
বিপণন অর্থনীতি,ખરીદ -અર્થતંત્ર
চিহ্ন,ચિહ્ન
নাম্বার শিট,માર્કશીટ
মার্কস প্রাপ্ত,ગુણધર્મ
ভর,સમૂહ
গণ যোগাযোগ,સામૂહિક સંચાર
ভর খরচ,સામૂહિક વપરાશ
ভর টিকাদান,મોટા પ્રમાણમાં પ્રતિરક્ષા
গণমাধ্যম,સમૂહ માધ્યમો
গণউৎপাদন,સામૂહિક ઉત્પાદન
প্রধান নথি,મુખ્ય ફાઈલ
অনুষ্ঠান - এর গুরু,સમારોહમાં માસ્ટર
প্রধান পরিকল্পনা,માસ્ટર પ્લાન
ম্যাচিং গ্রান্ট,મેળ ખાતી અનુદાન
উপাদান,સામગ્રી
প্রসূতি,પ્રસૂતિ
মাতৃত্বকালীন ছুটি,પ્રસુતિ સમયે લેવાતી રજા
ম্যাট্রিক,મેતર
বৈবাহিক,ભાષાનું
পরিপক্ক,પરિપક્વ
পরিপক্কতার তারিখ,પાકતી તારીખ
সর্বাধিক,મહત્તમ
অর্থ,સાધન
পরিমাপ করা,માપ
মাপা,માપ
ব্যবস্থা,પગલાં
যান্ত্রিক,મિકેનિક
যান্ত্রিক,યાંત્રિક
পদ্ধতি,યંત્ર
মিডিয়া,માધ્યમ
মধ্যস্থতা,મધ્યસ્થી થવું
চিকিৎসা,તબીબી
চিকিত্সা সুবিধা,તબીબી લાભ
মেডিকেল পরীক্ষা,તબીબી પરીક્ષા
মেডিকো-আইনী,Leષધ-કાનૂની
মধ্যম,માધ્યમ
ক্যামেরায় সভা,ક camera મેરા -સભા
সদস্য,સભ્ય
মেমো,યાદી
স্মৃতিসৌধ,સ્મારક
মানসিক দক্ষতা,માનસિક ક્ષમતા
তালিকা,વીનાશ
মার্জার,સુધારણા
যোগ্যতা,ગુણવત્તા
যোগ্যতা তালিকা,પાત્રતા
মেধাবী,પ્રશંસાપત્ર
যোগ্যতা,યોગ્ય
মেধা বৃত্তি,ગુણવત્તા શિષ્યવૃત્તિ
বার্তা,સંદેશ
পদ্ধতি,પદ્ધતિ
পদ্ধতি,પદ્ધતિ
মহানগর এলাকা,મહાનગર વિસ્તાર
মধ্য আয় গ্রুপ,મધ્યમ આવક જૂથ
মধ্যস্থতাকারী,વચલી વ્યક્તિ
মিডওয়াইফারি,માવીવિફરી
অভিবাসী,સ્થળાંતર કરનાર
মাইলেজ,માઈલય
জঙ্গিবাদ,આતંકવાદ
মিলেনিয়াম,સહસ્ત્રાબ્દી
ক্ষুদ্রাকার,લઘુ
সর্বনিম্ন,ન્યૂનતમ
খনির,ખાણકામ
মন্ত্রী,મંત્રી
মন্ত্রণালয়,મંત્રાલય
গৌণ,ગૌણ
নাবালকত্ব,લઘુમતી
ছোটখাটো কাজ,નાના કામો
মিনিট,પ્રકાર
অপব্যবহার,અસંદિગિત
দুর্ব্যবহার,ગેરવર્તન
আইনের অপপ্রয়োগের,ન્યાયની કસુવાવડ
বিবিধ,પરચુરણ
দুষ্টুমি,દુ misખ
ভুল শ্রেণিবদ্ধকরণ,ખોટી વર્ગીકરણ
অসদাচরণ,ગેરવર્તન
বিভ্রান্ত,ગેરમાર્ગે દોરવું
অব্যবস্থাপনা,ગેરવહીવટ
ভুল উপস্থাপনা,ખોટી રજૂઆત
সত্যের ভুল ধারণা,તથ્યોની ગેરસમજ
ভুল বুঝা,ગેરસમજ
অপব্যবহার,દુરુપયોગ
মিশ্র অর্থনীতি,મિશ્ર અર્થતંત્ર
জনতা,ટોળું
মুঠোফোন,ફરડ
গতিশীলতা,ગતિશીલતા
মোড,પદ્ધતિ
মডেল,નમૂનો
মডারেটর,મધ્યસ્થી
পরিবর্তন,ફેરફાર
কার্যপ্রণালী,મોડસ ઓપરેન્ડી
আর্থিক অনুদান,નાણાકીય અનુદાન
টাকা,ચલણ
মনিটর,મોનીટર
মনোগামি,એકપૂફી
মনোগ্রাম,પ્રણય
একচেটিয়া,ઈજારો
একঘেয়েমি,એકવિધતા
মাসিক ট্যুর ডায়েরি,માસિક પ્રવાસ ડાયરી
মাস থেকে মাস,મહિનો
নৈতিক,નૈતિક
মনোবল,મનોબળ
নৈতিক স্খলন জনিত,નૈતિકતાના અધકચકા
স্থগিতাদেশ,મોકૂફી
মৃত্যুহার,મૃત્યુદર
বন্ধক,ગીરો
সবচেয়ে গোপনীয়,સૌથી ગુપ્ત
মাতৃভাষা,માતૃભાષા
গতি,દરખાસ્ત
গতি অধ্যয়ন,ગતિ અભ્યાસ
অনুপ্রেরণা,હેતુ
উদ্দেশ্য,પ્રયત્નો
নীতিবাক্য,સૂત્ર
মুখপত্র,મુખપત્ર
অস্থাবর,જંગમ
সরানো,ખસેડવું
আন্দোলন,ગતિવિધિ
বহুমুখী,બહુવિધ
বহুমুখী,વિવિધલક્ષી
পৌর কর,નગરપાલિકા કર
যাদুঘর,સંગ્રહાલય
মাস্টার রোল,એકઠા
মিউটেশন,પરિવર્તન
মুতাটিস মুটান্দিস,પરિવર્તુઓ
পারস্পরিক সমঝোতা,આપસી સમજૂતી
নাম ফলক,નામ -કાર્ડ
মাদক,માદક
আখ্যান মূল্যায়ন,વર્ણન -મૂલ્યાંકન
বর্ণনাকারী,વર્ણનકર્તા
জাতি,રાષ્ટ્ર
জাতীয়,રાષ્ટ્રીય
জাতীয়তাবাদ,રાષ્ટ્રવાદ
জাতীয়তা,રાષ્ટ્રીયતા
জাতীয়করণ,રાષ્ટ્રીયકરણ
জাতীয় ভাষা,રાષ્ટ્રીય ભાષા
জাতীয় সঞ্চয় শংসাপত্র,રાષ્ટ્રીય બચત પ્રમાણપત્ર
স্থানীয়,મૂળ
প্রাকৃতিক,સ્વાભાવિક
প্রাকৃতিককরণ,સ્વચ્છીકરણ
নৌবাহিনী,નૌકાદળ
নাব্যযোগ্য,નૌસેના
নেভিগেশন,સંશોધક
নায়েস,નાયસ
প্রয়োজনীয় ব্যবস্থা,આવશ્યક પગલાં
প্রয়োজনীয়,જરૂરી
নেতিবাচক,નકારાત્મક
অবহেলা,ઉપેક્ષા કરવી
অবহেলা,બેદરકારી
নগণ্য,નગણ્ય
আলোচনার,મંત્રણા -પણું
আলোচনা সাপেক্ষে উপকরণ,વટાઉ ખત
আলাপ - আলোচনা,વાટાઘાટ
আলোচক,વાટાઘાટકાર
নেপোটিজম,ભત્રીજા
নেট,જાળ
নিট বিনিয়োগ,ચોખ્ખું રોકાણ
নিরপেক্ষ,તુરંત
খবর,સમાચાર
নিউজলেটার,સમાચારપત્ર
সংবাদপত্র,અખબાર
নিউজ রিডার,અખબાર વાચક
নিকটতম আত্মীয়,નજીક ના સગા
রাতে দায়িত্ব,રાત્રિ ફરજ
নিল রিপোর্ট,શૂન્ય અહેવાલ
কোন ভর্তি,પ્રવેશ કોઈ
কোনও চাহিদা শংসাপত্র নেই (= কোনও বকেয়া শংসাপত্র নেই),માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર)
নামকরণ,નામકરણ
নামমাত্র ব্যয়,નામના ખર્ચ
নামমাত্র মান (= মুখের মান),નજીવા મૂલ્ય (= ચહેરો મૂલ્ય)
মনোনীত,નિયુક્ત કરવું
মনোনয়ন,નામનિર્દિષ્ટ
মনোনীত,નામનિર્દિષ્ટ
অ-বয়স,વતની
অ-অবদান,અનુચિત
অপ্রয়োজনীয়,અનિવાર્ય નથી
অ-গেজেটেড,બિન-રાજપત્રિત
অ-সুদযুক্ত ভারবহন,બિન-વ્યાજ
অ-বিচারিক,બિન-અદાલતી
অ-মন্ত্রমুগ্ধ,બિન-મંત્રાલયને લગતું
অ-আলোচনাযোগ্য,બિન-વટાવી ન શકાય એવું
অ - দাপ্তরিক,બિન-સરકારી
অ-অর্থ প্রদান,ચુકવણી બિન-ચુકવણી
অর্থ প্রদান শংসাপত্র,ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર
অনুশীলন ভাতা,તકરાર કરનાર ભથ્થું
পুনরাবৃত্তি ব্যয়,બિન-પુનરાવર્તિત ખર્ચ
অফেরতযোগ্য,બિન-રિફંડપાત્ર
অবিচ্ছিন্ন,બિન-વૈધાનિક
ট্যাক্সেবল আয়,કરવેરાની આવક
অ-প্রযুক্তিগত পোস্ট,તકનીકી જગ્યા
অপ্রচলিত,બિન-પરાગારૂપ
লিখিত যোগাযোগ,અમૌખિક વાર્તાલાપ
কোনও আপত্তি শংসাপত্র,વાંધા પ્રમાણપત્ર
"কোন লাভ, কোনও ক্ষতি নেই","કોઈ નફો, કોઈ ખોટ નથી"
আদর্শ,ધોરણ
সাধারণ,સામાન્ય
ধূমপান নিষেধ,ધુમ્રપાન નિષેધ
উল্লেখযোগ্য,નોંધનીય
প্রযোজ্য নয় (এন.এ.),લાગુ નથી (એન.એ.)
উপলভ্য নয় (এন.এ.),ઉપલબ્ધ નથી (એન.એ.)
বিঃদ্রঃ,નૉૅધ
বিজ্ঞপ্তি,જાણ
লক্ষণীয়,ધ્યાનપાત્ર
বিজ্ঞপ্তি,સૂચના
বিজ্ঞপ্তি অঞ্চল,નિર્દિષ્ટ ક્ષેત્ર
লক্ষ্য এবং খসড়া,નોંધ અને મુસદ્દા
ধারণাগত বেতন,કાલ્પનિક પગાર
আলোচনা সাপেক্ষে না,વાટાઘાટો નથી
আলোচনা সাপেক্ষে নয়,વાટાઘાટો કરી શકાય તેવા સાધન નથી
নিউক্লিয়াস,બીજક
শূন্য,નિરર્થક
অকার্যকর,રદબાતલ
সংখ্যা,નંબર
সংখ্যা,ક્રમાંક
সংখ্যা,સંખ્યા
শপথ,શપથ
আনুগত্যের শপথ,નિષ્ઠા
অফিসের শপথ,પદના શપથ
আনুগত্য,આજ્edાપાલન
শ্রুতিমধুর,નિખાલસ
অবজেক্ট,ઉદ્દેશ
আপত্তি,વાંધો
উদ্দেশ্য,ઉદ્દેશ
বস্তু এবং কারণ,પદાર્થો અને કારણો
বাধ্যতামূলক,ફરજિયાત
অশ্লীল,અશ્લીલ
অশ্লীল অঙ্গভঙ্গি,અશ્રદ્ધાળુ હાવભાવ
পর্যবেক্ষক,નિરીક્ષક
অপ্রচলিত,અપ્રચલિત
বাধা,અવરોધ
সুস্পষ্ট,સ્પષ્ટ
মাঝে মাঝে,પ્રાસંગિક
দখল,ભોગવટો
দখলকারী,કબજેદાર
পেশা,વ્યવસાય
দখল করা,વસવાટ કરવો
Octroi শুল্ক,ઓક્ટ્રોની ફરજ
ছুটির দিন,બંધ દિવસે
দায়িত্ব বন্ধ,ફરજિયાત
আপত্তিজনক,વાંધાજનક
অফার,અર્પણ કરવું
অ্যাপয়েন্টমেন্ট অফার,નિમણૂકની ઓફર
দপ্তর,કચેરી
লাভ অফিস,નફા
দাপ্তরিক,અધિકારી
অফিসিয়ালডম,સરકારી પદ
অফিসিয়াল ডিউটি,સત્તાવાર ફરજ
অফিসিয়াল,સરકારી
সরকারী ভাষা,સત્તાવાર ભાષા
আনুষ্ঠানিকভাবে,સત્તાવાર રીતે
অফিসিয়াল রিপোর্ট,સરકારી અહેવાલ
অফিসিয়াল সংস্করণ,સત્તાવાર પરિશ્રમ
অফিসিয়াল,કાર્યકારી
রেকর্ড বন্ধ,રેકોર્ડ બંધ
ঠিক আছে (ও.কে.),ઠીક છે (ઓ.કે.)
ওম্বডসম্যান,લોકપ્રિય
অ্যাকাউন্টে অনুদান,હિસાબ અનુદાન
চাহিদা সাপেক্ষে,માંગને લઈને
কাজে আছি,ફરજ પર
একতরফা,એક તરફ
লাইনে,રેખા પર
অন-বিশেষ শুল্ক,વિશેષજ્ dutyનિર્દિર
চাকরির প্রশিক্ষণ - এর ওপরে,નોકરીની તાલીમ પર
Ownus,જવાબદારી
কার্য দিবস,ચાલુ દિવસ
মুক্ত ব্যবস্থা,ખુલ્લી પદ્ધતિ
খোলার,ઉદઘાટન
খোলার ভারসাম্য,પ્રારંભિક સિલક
খোলার সময়,ખુલવાનો સમય
খোলা শেখা,ખુલ્લું શિક્ષણ
খোলা চিঠি,ખુલ્લો પત્ર
উন্মুক্ত বিশ্ববিদ্যালয়,ખુલ્લી યુનિવર્સિટી
পরিচালনা খরচ,કાર્યરત ખર્ચ
অপারেটিং স্টাফ,કામકાજક કર્મચારી
অপারেশন,સંચાલન
অপারেটিভ,ક્રિયાશીલ
মতামত,મંતવ્ય
বিরোধী দল,વિરોધ
বিকল্প,વિકલ્પ
মৌখিক,મૌખિક
অর্ডার,હુકમ
অর্ডার চেক,ઓર્ડર ચેક
রিজার্ভেশন অর্ডার,અનામત હુકમ
অধ্যাদেশ,વટહુકમ
সংগঠন,સંગઠન
সংস্থার চার্ট,સંગઠન -ચાર્ટ
সংগঠক,સંગઠક
ভিত্তিক,લક્ષી
আসল,મૂળ
মূল বিভাগ,મૂળ વિભાગ
মূল বিক্রয় দলিল,મૂળ વેચાણ ખત
অদম্য মালিক,દેખીતી માલિક
প্রাদুর্ভাব,મહામારીનું એકદમથી ફાટી નીકળવું
সাজসজ্জা ভাতা,સરંજામ ભથ્થું
বহির্গামী সদস্য,વિદાય લેતા સભ્ય
বহির্গামী ফাইল,વિદાય કરતી ફાઈલ
ব্যয়,ખર્ચ
আউটলেট,બહારનો ભાગ
রূপরেখা,રૂપરેખા
দৃষ্টিভঙ্গি,શણગારવું
আদালতের বাইরে,કોર્ટની બહાર
তারিখের বাইরে,જુનું પુરાણું
আদেশের বাইরে,હુકમ બહાર
ছাপার বাইরে,છાપ ની બહાર
পালার বাহিরে,બદનામી
পালা বরাদ্দের বাইরে,વળાંક ફાળવણી
ফাঁড়ি,ચોકી
আউটপুট,ઉત્પાદન
সরাসরি ক্রয়,સીધી ખરીદી
আউটসোর্স,આઉટસોર્સ
অসামান্য,ઉત્કૃષ્ટ
বয়সেরও বেশি,વર્ષ કરતાં વધુ
সামগ্রিকভাবে,સમગ્ર
সামগ্রিক ঘাটতি,સમગ્ર ખોટ
বিলিং ওভার,વધારે પડતું કમાણી
ওভারচার্জ,વધારે પડતી વસિયતનામું
অতিরিক্ত,મુદતી
অত্যধিক,વધારે પડતો અંદાજ
ওভারহেড চার্জ,વધુ પડતો ખર્ચ
ওভারল্যাপিং,અતિશય
অগ্রাধিকার অগ্রাধিকার,અતિ -અગ્રતા અગ્રતા
ওভার-বিধি,અસ્વીકાર કરવો
তদারকি,દેખરેખ
অতিরিক্ত কাজের বেতন,અતિ સમય પગાર
অতিরিক্ত মূল্যায়ন,અતિ -મૂલ્યાંકન
মালিকানা,માલિકી
প্যাকেজ,પ packageકિંગ
প্যাকেজ চুক্তি,પેકેજ સોદો
প্যাকিং এবং চিহ্নিত,પેકિંગ અને ચિહ્નિત
প্যাকিং তালিকা,પેકિંગ યાદી
চুক্তি,સંધિ
প্রদত্ত,પગાર
পরিশোধিত মূলধন,ભરપાઈ થયેલી મૂડી
পামফলেট,પત્રિકા
প্যানেল,પેનલ
কাগজ,કાગળ
প্যারা,પેરી
প্যারামাউন্ট,પેરામાઉન્ટ
পিতামাতা,પિતૃ
পিতামাতার,પેરેંટ
অভিভাবক অফিস,પિતૃ કચેરી
সমাবস্থা শ্রেষ্ঠত্ব,શ્રેષ્ઠતા
যুগপত্,પાસુ
সমতা,સમાનતા
সংসদ,લોકસભા
অংশ,ભાગ
অংশ ফাইল,ખંડ ફાઇલ
আংশিক,આંશિક
অংশগ্রহণ,સહભાગી
বিশেষ,ચોક્કસ
বিশদ বিবরণ,વિગત
পার্টিশন,વિભાજન
অংশীদার,ભાગીદાર
অংশীদারিত্ব দলিল,ભાગીદારી -ખત
অংশ পেমেন্ট,આંશિક ચુકવણી
খন্ডকালীন,ભાગ સમય
পার্টি,પક્ષ
সমান মান,સમાન મૂલ્ય
পাস,પસાર
উত্তরণ,માર્ગ
পাসওয়ার্ড,પાસશ
পেটেন্ট,પેટન્ટ
পৃষ্ঠপোষক,આશ્રયદાતા
পে,ચૂકવું
বিল পরিশোধ করুন,બિલ ચુકવો
বেতন শংসাপত্র,પગાર પ્રમાણપત્ર
দিন দিন,પગાર -દિવસ
পে,ચૂકવનાર
প্রদানকারী,ચુકવણીકાર
অর্থ প্রদান,ચુકવણી
পরিশোধ,ચૂકતે કરવું
বেতন আদেশ,પગાર -હુકમ
পে রোল,પગારપત્રક
বেতন কাঠামো,પગાર -ધોરણ
অদ্ভুত,નાણાકીય
দণ্ড,શિક્ષાપાત્ર
দন্ড বিধি,દંડ
শাস্তিমূলক সুদ,શિક્ષાત્મક વ્યાજ
শাস্তি,શિક્ષા કરવી
জরিমানা,દંડ
বিচারাধীন,બાકી
কলম স্ট্রাইক,કલમ ડાઉન હડતાલ
পেনশন,પેન્શન
পেনশনযোগ্য,પેન્શનપાત્ર
পেনশনার,પેન્શનર
পেনশন স্কীম,પેન્શન યોજના
প্রতি বছর,વાર્ષિક
বাহক প্রতি,વ્યક્તિ મુજબ
মাথাপিছু (= প্রতি মাথা),માથાદીઠ (= માથા દીઠ)
শতাংশ,ટકા
বহুবর্ষজীবী,બારમાસી
অগ্রাধিকার ক্রয়,અગ્રાધિકાર ખરીદી
পারফর্ম,કામગીરી
কর্মক্ষমতা,કામગીરી
পিরিয়ড,સમયગાળો
সাময়িকী,સામયિક
পর্যালোচনা অধীনে সময়কাল,સમીક્ષા હેઠળનો સમયગાળો
মিথ্যা,જુબાની
পার্কস,ખસી
স্থায়ী,કાયમી
প্রতি মেনসেম,દરને દીઠ
অনুমোদনযোগ্য,સ્વીકાર્ય
অনুমতি,પરવાનગી
অনুমতি,પરમિટ
অনুমোদিত,મંજૂરી આપવી
চিরস্থায়ী,શાશ્વત
চিরস্থায়ী,શાશ્વતતા
Perquisites (= perks),પર્કીઝિટ્સ (= પર્ક્સ)
ব্যক্তিগত,અંગત
ব্যাক্তিগত সম্পদ,વ્યક્તિગત સંપત્તિ
ব্যক্তিগত বন্ড,અંગત ખત
ব্যক্তিত্ব,વ્યક્તિત્વ
একজন অগ্রহণযোগ্য ব্যক্তি,છૂપી વ્યક્તિ
কর্মী,કર્મચારી
কর্মী নীতি,કર્મચારી નીતિ
দৃষ্টিভঙ্গি,પરિપ્રેક્ષ્ય
প্ররোচনা,સમજાવટ
প্রাসঙ্গিক,પ્રસંગોચિત
পড়ন,વાંધો ઉઠાવવો
পিটিশন,દાદ
পিটিশনার,અરજદાર
পর্যায়,તબક્કો
আলোকচিত্র,ફોટોગ્રાફ
ফটোস্ট্যাট,ફોટોસ્ટેટ
শারীরিক চেকিং,પ્રત્યક્ષ તપાસ
শারীরিক ত্রুটি,ભૌતિક ખામી
শারীরিক শিক্ষা,ભૌતિક શિક્ષણ
শারীরিক প্রতিবন্ধী,શારીરિક રીતે વિકલાંગ
শারীরিক যাচাইকরণ,ભૌતિક ખરાઈ
পিসিমিয়াল,ટુકડો
টুকরা হার,Pieceઘડ દર
তীর্থযাত্রী,યાત્રાળુ
পাইলট প্রোগ্রাম,પ્રાયોગિક કાર્યક્રમ
পিন,પિન
প্লেসমেন্ট পরিষেবা,પ્લેસમેન્ટ સેવા
জন্মস্থান,જન્મ સ્થળ
কাজের জায়গা,કામનું સ્થાન
বাদী,વાદી
পরিকল্পনা,યોજના
পরিকল্পনা,આયોજન
উদ্ভিদ,છોડ
খেলোয়াড়,ખેલાડી
আবেদন,અરજી
আবেদনকারী,વકીલ
প্লেবিসাইট,વિનોદ
প্রতিশ্রুতি,આશય
পূর্ণাঙ্গ অধিবেশনে,પૂર્ણ સત્ર
প্লেনিপোটেনটিরি,સુસ્પષ્ટ
প্লিন্থ অঞ্চল,કથિત વિસ્તાર
নীতি,નીતિ
রাজনৈতিক ক্রিয়াকলাপ,રાજકીય પ્રવૃત્તિ
পোল,મતદાન
দূষণ,પ્રદૂષણ
রাজনৈতিক,રાજકીય
পুল,આયોજન
পোর্টফোলিও,પારફોલિ
অবস্থান,પદ
ইতিবাচক,હકારાત્મક
পোস্ট,પદ
পোস্ট তারিখ,મુદ્યા પછીનું
পোস্ট-ফ্যাক্টো অনুমোদন,હકીકત પછીની મંજૂરી
স্নাতকোত্তর,અનુગ્રાહી
মরণোত্তর,મરણોત્તર
পোস্টিং,પોસ્ટિંગ
পোস্ট মর্টেম পরীক্ষা,પોસ્ટ મોર્ટમ પરીક્ષા
স্থগিত করা,મોકૂફ રાખવું
পোস্টস্ক্রিপ্ট (পি.এস.),પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
শক্তি,શક્તિ
মোক্তারনামা,મુખત્યારનામું
অনুশীলনযোগ্য,વ્યવહારુ
অনুশীলন করা,વ્યવહાર
প্রাক-নিরীক্ষা,પૂર્વ -સદ
সতর্কতা,સાવચેતી
নজির,પૂર્વવર્તી
প্রিসিস,સંકલ્પ
সুনির্দিষ্ট,વિશિષ્ટ
বিরত,અટકાવવું
পূর্ব ধারণা,પૂર્વધારણા
পূর্বসূরী,પુરોગામી
প্রাধান্য,મુખ્ય
মুখবন্ধ,પૂર્વનિર્દી
পছন্দ,પ્રાધાન્ય આપવું
কুসংস্কার,પૂર્વગ્રહ
প্রাথমিক,પ્રારંભિક
অকাল,અકાળ
প্রাঙ্গণ,હદ
প্রিমিয়াম,પ્રીમિયમ
প্রিপেইড,અનુપૃષ્ટ
প্রিপেইড কার্ড,પૂર્વસંધલ કાર્ડ
প্রাক-পরিকল্পিত,પૂર્વ-આયોજિત
প্রিপেন,Prepતરવું
প্রাক-গ্রহণযোগ্য বিল,પુનરાવર્તિત બિલ
প্রিগ্রেটিভ,પરમાધિકાર
প্রেসক্রিপশন,વર્ણવવું
নির্ধারিত,નિયત
নির্ধারিত ফর্ম,નિયત સ્વરૂપ
উপস্থাপনা,રજૂઆત
সভাপতিত্ব,અધ્યક્ષરણ કરવું
রাষ্ট্রপতি,રાષ્ટ્રપતિ
প্রেস,પ્રેસ
কপি টিপুন,અખબારી પ્રત
গ্যালারী প্রেস,પત્રકાર ગેલેરી
অনুমান করা হয়েছে,માનવામાં આવેલું
অনুমানমূলক বেতন,સંભાવી પગાર
অনুমান করা,ધારણા હોય તેવું
অজুহাত,બહાનું
বিরাজ করা,પ્રવર્તવું
প্রতিরোধ,અટકાવવું
প্রতিরোধ,નિવારણ
প্রতিরোধমূলক,નિવારક
দামের ওঠানামা (= মূল্য চলাচল),ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
মূল্য নির্ধারণ,કિંમત નિર્ધારણ
প্রাইমা ফেসি,પ્રથમ
প্রাথমিকভাবে,મુખ્યત્વે
প্রাথমিক,પ્રાથમિક
প্রাথমিক প্রাপ্তি,મૂળ પાવતી
অধ্যক্ষ,આચાર્યશ્રી
অধ্যক্ষ deb ণগ্রহীতা,મુખ્ય દેવાદાર
প্রিন্টার,મુદ્રક
মুদ্রণ,મુદ્રણ
পূর্বের ইঙ্গিত,અગાઉનો સંકેત
অগ্রাধিকার গ্রেডিং,અગ્રતા -ધોરણ
কারাগার,જેલ
বন্দী,કેદી
গোপনীয়তা,ગુપ્તતા
ব্যক্তিগত ও গোপনীয়,ખાનગી અને ગુપ્ત
অধিকার,વિશેષાધિકાર
সুবিধা কমিটি,વિશેષાધિકાર સમિતિ
পুরস্কার,ઇનામ
সম্ভাবনা,સંભાવના
প্রবেট,પ્રોબેટ
প্রবেশন,અજમાયશ
প্রবেশনারি,અજમાયશ
প্রবেশনার,અજમાયશ
ক্ষত পরীক্ষা করা,તપાસ
পদ্ধতিগত নিয়ম,કાર્યપદ્ધતિવિષયક નિયમો
পদ্ধতি,પદ્ધતિ
কার্যক্রম,કાર્યપ્રણાલી
প্রক্রিয়া,પ્રક્રિયા
প্রক্রিয়াজাতকরণ,પ્રક્રિયા
মিছিল,શોભાયાત્રા
ঘোষণা,ઘોષણા કરવી
ঘোষণা,ઘોષણા
