Telugu,Tamil
హిల్ బంట్,ஹில் பன்ட்
కొండ ప్రతిచర్య,மலை எதிர்வினை
హిల్సా,ஹில்சா
హిలం,ஹிலம்
హింద్ మెదడు,பின் மூளை
కీలు ఉమ్మడి,கீல் கூட்டு
హిన్నీ,ஹின்னி
హిప్పోకాంపస్,ஹிப்போகாம்பஸ்
హిరుడిన్,ஹிருடின்
హిరుడినారియా,ஹிருடினேரியா
హిసార్డాలే,ஹிசார்டேல்
హిస్టోగ్రాం,ஹிஸ்டோகிராம்
చారిత్రక అధ్యయనాలు,வரலாற்று ஆய்வுகள்
హిస్టాలజీ,ஹிஸ்டாலஜி
హిస్టన్,ஹிஸ்டன்
హిస్టోన్ ఆక్టామర్,ஹிஸ்டோன் ஆக்டமர்
హిస్టోన్ ప్రోటీన్,ஹிஸ்டோன் புரதம்
హిస్టారికల్ సైన్స్,வரலாற்று அறிவியல்
హెచ్ఐవి,எச்.ஐ.வி.
పట్టుకో త్వరగా,பிடி வேகமானது
సంపూర్ణ విధానం,முழுமையான அணுகுமுறை
బోలు అంతర్గత అవయవం,வெற்று உள் உறுப்பு
బోలు ఉన్ని బంతి,வெற்று கம்பளி பந்து
హోలోబ్లాస్టిక్ చీలిక,ஹோலோபிளாஸ்டிக் பிளவு
హోలోక్రిన్ గ్రంథి,ஹோலோகின் சுரப்பி
హోలోఫైటిక్,ஹோலோஃப்டிக்
హోలోజోయిక్,ஹோலோசோயிக்
హోలోజోయిక్ పోషణ,ஹோலோசோயிக் ஊட்டச்சத்து
హోమియోబాక్స్,ஹோமியோபாக்ஸ்
హోమియోస్టాసిస్,ஹோமியோஸ்டாஸிஸ் (ஹோமோஸ்டாஸிஸ்)
హోమియోథర్మిక్,ஹோமெத்மிக்
హోమియోథర్మస్,வீட்டுக்காரர்
హోమినిడ్,ஹோமினிட்
హోమినిడే,ஹோமினிடே
హోమినాయిడ్,ஹோமினாய்டு
హోమో ఎరెక్టస్,ஹோமோ எரெக்டஸ்
హోమో హబిలిస్,ஹோமோ ஹபிலிஸ்
హోమో సేపియన్స్,ஹோமோ சேபியன்ஸ்
సజాతీయ,ஓரினச்சேர்க்கை
సజాతీయ ఆమ్ల పరీక్ష,ஹோமோஜென்டிசிக் அமில சோதனை
సజాతీయీకరణ,ஒத்திசைவு
సజాతీయ,ஒரே மாதிரியான
హోమోయోథెర్మిక్,ஓரினச்சேர்க்கை
హోమోలాగస్,ஒத்த
హోమోపాలిమర్,ஹோமோபாலிமர்
హోమోజైగోసిటీ,ஹோமோசைகோசிட்டி
హోమోజైగోసిటీ,ஹோமோசைகோசிட்டி
హోమోజైగోట్,ஹோமோசைகோட்
హోమోజైగస్ మరగుజ్జు,ஹோமோசைகஸ் குள்ள
హోమోజైగస్ పొడవైనది,ஹோமோசைகஸ் உயரம்
హుక్ పురుగు,கொக்கி புழு
హార్మోన్ల చికిత్స,ஹார்மோன் சிகிச்சை
హార్మోన్ థెరపీ,ஹார்மோன் சிகிச்சை
హార్మోన్-రిసెప్టర్ కాంప్లెక్స్,ஹார்மோன்-ஏற்பி வளாகம்
కొమ్ముగల టోడ్,கொம்பு தேரை
హార్స్‌షూ బ్యాట్,ஹார்ஸ்ஷூ பேட்
హార్టికల్చర్,தோட்டக்கலை
ఆసుపత్రి వ్యర్థాలు,மருத்துவமனை கழிவு
హోస్ట్,தொகுப்பாளர்
హోస్ట్ సెల్,ஹோஸ்ட் செல்
హోస్ట్-పారాసిటిక్ సంబంధం,ஹோஸ்ட்-ஒட்டுண்ணி உறவு
హోస్ట్ విశిష్టత,ஹோஸ்ட் விவரக்குறிப்பு
వేడి ఎడారి,சூடான பாலைவனம்
హాట్ డిల్యూట్ సూప్,சூடான நீர்த்த சூப்
హాట్ స్పాట్,பகிரலை
హౌస్ కీపింగ్ ఫంక్షన్,வீட்டின் செயல்பாடு
హౌస్ కీపింగ్ జన్యువు,வீட்டை வைத்திருக்கும் மரபணு
మానవ శరీరం,மனித உடல்
మానవ కోరియోనిక్ గోనాడోట్రోపిన్ (హెచ్‌సిజి),மனித கோரியானிக் கோனாடோட்ரோபின் (எச்.சி.ஜி)
మానవ జనాభా,மனித மக்கள்தொகை
మానవ జన్యువు,மனித மரபணு
మానవ పెరుగుదల హార్మోన్,மனித வளர்ச்சி ஹார்மோன் (HGH)
మానవ హోస్ట్,மனித புரவலன்
మానవ రోమశక్రియ వైరస్ (హెచ్ఐవి),மனித நோயெதிர்ப்பு குறைபாடு வைரஸ் (எச்.ஐ.வி)
మానవ ల్యూకోసైటిక్ యాంటిజెన్,மனித லுகோசைடிக் ஆன்டிஜென்
మానవశదక సాంటీజారము,மனித லுகோசைட் ஆன்டிக்ன் வளாகம்
మానవ మావి లాక్టోజెన్,மனித நஞ்சுக்கொடி லாக்டோஜென்
మానవ జనాభా ఒత్తిడి,மனித மக்கள்தொகை அழுத்தம்
మనవ జాతి,மனித இனம்
హ్యూమరస్,ஹுமரஸ்
హ్యూమిక్ ఆమ్లం,ஹ்யூமிக் அமிலம்
తేమ,ஈரப்பதமான
తేమ,ஈரப்பதம்
హ్యూమిఫికేషన్,முனைப்புத்தன்மை
హాస్యం,நகைச்சுவை
హ్యూమస్,இயற்கையானது
హంటింగ్డన్ వ్యాధి,ஹண்டிங்டன் நோய்
హైసింత్,பதுமராகம்
హైలిన్,ஹைலீன்
హైలిన్ మృదులాస్థి,பளிங்குக்கசியிழையம்
హైలురోనిడేస్,ஹைலூரோனிடேஸ்
హైబ్రిడ్,கலப்பின
హైబ్రిడ్ ఇన్విబిలిటీ,கலப்பின கண்டுபிடிப்பு
ఎఫ్ 1 విత్తనాల హైబ్రిడ్,எஃப் 1 விதைகளின் கலப்பின
హైబ్రిడ్ స్టెరిలిటీ,கலப்பின மலட்டுத்தன்மை
హైబ్రిడ్ వెహికల్ టెక్నాలజీ,கலப்பின வாகன தொழில்நுட்பம்
జలవిద్యుత్,ஹைட்ரார்க் வெற்றி
హైడ్రేషన్ షెల్,நீரேற்றம் ஷெல்
హైడ్రిక్,ஹைட்ரிக்
హైడ్రిల్లా,ஹைட்ரில்லா
హైడ్రోజన్ బంధం,ஹைட்ரஜன் பிணைப்பு
హైడ్రోజన్ సైనైడ్,ஹைட்ரஜன் சயனைடு
హైడ్రోజన్ కేంద్రకం,ஹைட்ரஜன் கரு
హైడ్రోలేస్,ஹைட்ரோலேஸ்
హైడ్రోలాజికల్ చక్రం,நீர்நிலை சுழற்சி
హైడ్రోలైసింగ్,ஹைட்ரோலைசிங்
హైడ్రోలైటిక్ చీలిక,ஹைட்ரோலைடிக் பிளவு
జలవిద్యుత్,ஹைட்ரோனஸ்டி
హైడ్రోఫిలిక్,ஹைட்ரோஃபிலிக்
హైడ్రోఫిలీ,ஹைட்ரோஃபிலி
హైడ్రోఫిలీ,ஹைட்ரோஃபிலி
హైడ్రోఫోబిక్,ஹைட்ரோபோபிக்
హైడ్రోఫైట్,ஹைட்ரோஃபைட்
హైడ్రోపోనిక్స్,ஹைட்ரோபோனிக்ஸ்
హైడ్రోస్పియర్,ஹைட்ரோஸ்பியர்
జలస్థితిక ఒత్తిడి,நீர்நிலை அழுத்தம்
హైడ్రోథర్మల్ పర్యావరణ వ్యవస్థ,நீர் வெப்ப சுற்றுச்சூழல் அமைப்பு
హైడ్రోథర్మల్ బిలం,நீர் வெப்ப வென்ட்
హైడ్రాక్సిల్ సమూహం,ஹைட்ராக்சைல் குழு
హైగ్రిక్,அருமையான
గుర్రపు చెట్టు కప్ప),ஹைலா (மர தவளை)
హైమెన్,ஹைமன்
హైయోడ్,ஹையோயிட்
కంటాస్థి,ஹையாய்டு எலும்பு
హైపాంతోడియం,ஹைபந்தோடியம்
హైపర్ కొలెస్టెరోలేమియా,ஹைப்பர் கொழுப்பு
హైపర్గ్లైసీమియా,ஹைப்பர் கிளைசீமியா
హైపర్‌కెరాటోసిస్,ஹைபர்கெராடோசிஸ்
హైపర్‌పారాథైరాయిడిజం,ஹைபர்பாரடைராய்டிசம்
హైపర్‌ప్లాసియా,ஹைப்பர் பிளேசியா
హైపర్సెన్సిటివిటీ,ஹைபர்சென்சிட்டிவிட்டி
రక్తపోటు,உயர் இரத்த அழுத்தம்
హైపర్ థైరాయిడిజం,ஹைப்பர் தைராய்டிசம்
హైపర్టోనిక్,ஹைபர்டோனிக்
హైఫా,ஹைபா
హైఫేన్,ஹைபீன்
హైపోకాండ్రియా,ஹைபோகாண்ட்ரியா
హైపోకోటైల్,ஹைபோகோடைல்
హైపోగ్లైసీమియా,இரத்தச் சர்க்கரைக் குறைவு
హైప్గోనాడిజం,ஹைப்கோனாடிசம்
హైపోజినస్,இரத்தச் சர்க்கரை
హైపోజిని,ஹைபோகினி
హైపోలిమ్నియన్,ஹைபோலிம்னியன்
హైపోపారాథైరాయిడిజం,ஹைபோபராதைராய்டிசம்
హైపోఫారింక్స్,ஹைப்போபார்னக்ஸ்
హైపోస్టోమ్,ஹைப்போஸ்டோம்
హైపోస్టోమ్,ஹைப்போஸ்டோம்
హైపోథాలమస్,ஹைபோதாலமஸ்
పరికల్పన,கருதுகோள்
Ot హాత్మక తీగ,அனுமான கோர்டேட்
Ot హాత్మక ప్రతిపాదన,அனுமான முன்மொழிவு
హైపోథైరాయిడిజం,ஹைப்போ தைராய்டிசம்
హైపోటోనిక్,ஹைபோடோனிக்
హైపోటోనిక్ పరిష్కారం,ஹைபோடோனிக் தீர்வு
హైరాకోథెరియం,ஹைராக்கோதேரியம்
ఐస్ ఏజ్,பனியுகம்
ఇచ్థియోఫిస్,இச்ச்தியோபிஸ்
గుర్తింపు,அடையாளம் காணல்
ఇడియోగ్రామ్,இடியோகிராம்
ఇడియోగ్రామ్,இடியோகிராம்
ఇగువానా,இகுவானா
ఇలియం,Ileum
ప్రకాశించే నమూనా,ஒளிரும் மாதிரி
ప్రకాశం,வெளிச்சம்
చిత్రం,படம்
ఇంబిబిషన్ ప్రెజర్,தூண்டுதல் அழுத்தம்
IMBIBITION,தூண்டுதல்
Imbricate,உள்வைப்பு
Imbricate,தூண்டுதல்
వలస,குடியேறியவர்
వలస వచ్చు,குடியேற்றம்
వలస వచ్చు,குடியேற்றம்
అమరత్వం,அழியாத
రోగనిరోధక ప్రతిస్పందన,நோய் எதிர்ப்பு சக்தியின் பதில் செயல்
రోగనిరోధక వ్యవస్థ,நோய் எதிர்ப்பு அமைப்பு
రోగనిరోధక వ్యవస్థ రుగ్మత,நோயெதிர்ப்பு அமைப்பு கோளாறு
రోగనిరోధక శక్తి,நோய் எதிர்ப்பு சக்தி
ఇమ్యునో-రాజీ,நோயெதிர்ப்பு-சமரசம்
ఇమ్యునో లోపం వ్యాధి,இம்யூனோ குறைபாடு நோய்
ఇమ్యునో ఎలెక్ట్రోఫోరేసిస్,இம்யூனோ எலக்ட்ரோபோரேசிஸ்
ఇమస్ఫ్యూమన్స్ యాంటీబాడీ లేబుల్,இம்யூனோ ஃப்ளோரசன்ட் ஆன்டிபாடி லேபிளிங்
ఇమ్యునో సోర్బెంట్ అస్సే,இம்யூனோ சோர்பென்ட் மதிப்பீடு
ఇమ్యునో సప్రెసివ్ థెరపీ,இம்யூனோ அடக்குமுறை சிகிச்சை
ఇమ్యునో సప్రెసెంట్,இம்யூனோ அடக்கி
ఇమ్యునోజెనిక్,நோயெதிர்ப்பு
ఇమ్యునోగ్లోబులిన్,இம்யூனோகுளோபூலின்
రోగనిరోధక శాస్త్రం,நோயெதிர்ப்பு
ఇమ్యునోమోడ్యులేటర్,இம்யூனோமோடூலேட்டர்
ఇమ్యునోపోటెన్షియేషన్ థెరపీ,இம்யூனோபோடென்டேஷன் சிகிச்சை
ఇమ్యునోసప్రెసివ్ డ్రగ్,நோயெதிர்ப்பு தடுப்பு மருந்து
ఇమునోథెరపీ,Imunothery சிகிச்சை
Imparipinnate,இம்பரிபின்னேட்
ఇంపెటాటా,BARBRATH
ఇంపెర్మ్బుల్,தெளிவற்ற
ఇంప్లాంట్,உள்வைப்பு
ఇంప్లాంటేషన్,உள்வைப்பு
మెరుగైన విత్తనం,மேம்படுத்தப்பட்ட விதை
మెరుగైన రకం,மேம்படுத்தப்பட்ட வகை
సిటులో,சிட்டுவில்
విట్రోలో,ஆய்வுக்கூட சோதனை முறையில்
విట్రో ఫలదీకరణ (ఐవిఎఫ్),விட்ரோ கருத்தரித்தல் (ஐவிஎஃப்)
వివో లో,உயிருள்ள
క్రియారహితం,செயலற்றது
ఇన్బ్రేడ్ లైన్,Inbred வரி
సంతానోత్పత్తి,இனப்பெருக்கம்
పున omb సంయోగం సంభవం,மறுசீரமைப்பு நிகழ்வு
భస్మీకరణం,எரித்தல்
కోత,வெட்டுதல்
చేరిక శరీరం,சேர்க்கும் உடல்
అసంబద్ధమైన ప్రవర్తన,பொருத்தமற்ற நடத்தை
అననుకూలత,பொருந்தாத தன்மை
అననుకూలత,பொருந்தாத தன்மை
అసంపూర్ణ ఆధిపత్యం,முழுமையற்ற ஆதிக்கம்
ఇంక్యుబేటర్,இன்குபேட்டர்
జనాభా,பதவி
ఇంకస్,Incus
నిరంతర పండు,அண்டீசண்ட் பழம்
ఇండెంట్,உள்தள்ளப்பட்டது
స్వతంత్ర కలగలుపు,சுயாதீன வகைப்படுத்தல்
స్వతంత్ర జన్యువు,சுயாதீன மரபணு
భారతీయ సంఘం,வேளாண் ஆராய்ச்சி கவுன்சில்
ఇండియన్ సాల్మన్,இந்திய சால்மன்
సూచిక జాతులు,காட்டி இனங்கள்
స్వదేశీ వ్యవస్థ,மருத்துவத்தின் உள்நாட்டு அமைப்பு
ఇండిగోఫెరా,இண்டிகோஃபெரா
ఇండోర్ కాలుష్యం,உட்புற மாசுபாடு
ప్రేరేపిత కదలిక,தூண்டப்பட்ட இயக்கம்
ప్రేరేపిత మ్యుటేషన్,தூண்டப்பட்ட பிறழ்வு
ప్రేరక,தூண்டல்
ప్రేరక జన్యువు,தூண்டல் மரபணு
ప్రేరేపించలేని నియంత్రణ,தூண்டக்கூடிய கட்டுப்பாடு
ప్రేరేపించలేని ఎంజైమ్,தூண்டக்கூடிய நொதி
క్యాన్సర్ యొక్క ప్రేరణ,புற்றுநோயின் தூண்டல்
పారిశ్రామిక మెలానిజం,தொழில்துறை மெலனிசம்
పారిశ్రామిక కాలుష్యం,தொழில்துறை மாசுபாடு
పారిశ్రామిక పొగ,தொழில்துறை புகை
ఇన్నెర్ఫరెన్స్ కాంట్రాస్ట్ మైక్రోస్కోపీ,அறிவிப்பு மாறுபட்ட நுண்ணோக்கி
వర్ణించలేని వనరులు,விவரிக்க முடியாத வளங்கள்
అంటు వ్యాధి,தொற்று நோய்
ఇన్ఫెక్టివిటీ,தொற்று
అనుమితి,அனுமானம்
నాసిరకం సెరెబెల్లార్ పెడన్కిల్,தாழ்வான சிறுமூளை பென்குல்
నాసిరకం మెంట్రిక్ గ్యాంగ్లియన్,தாழ்வான மெசென்ட்ரிக் கேங்க்லியன்
అనంతం,எல்லையற்ற
మంట,அழற்சி
తాపజనక అవరోధం,அழற்சி தடை
తాపజనక ప్రతిచర్య,அழற்சி எதிர்வினை
తాపజనక ప్రతిస్పందన,அழற்சி பதில்
ద్రవ్యోల్బణం,வீக்கம்
పుష్పగుచ్ఛము,மஞ்சரி
ఇన్ఫ్లుఎంజా,குளிர் காய்ச்சல்
ప్రవాహం,வருகை
ఇన్ఫ్రార్బిటల్ గ్రంథి,அகச்சிவப்பு சுரப்பி
ఇన్ఫండిబులం,இன்பண்டிபுலம்
తీసుకున్న ఆహారం,உட்கொண்ட உணவு
తీసుకోవడం,உட்கொள்ளல்
ఇంగువినల్ కాలువ,இம்பினினல் கால்வாய்
గజ్జల్లో పుట్టే వరిబీజం,இங்ஜினல் குடலிறக்கம்
వారసత్వం,பரம்பரை
వారసత్వంగా పరమాణు వ్యాధి,பரம்பரை மூலக்கூறு நோய்
నిరోధించండి,தடுக்கவும்
నిరోధించబడింది,தடுக்கப்பட்டது
హార్మోన్‌ను నిరోధించడం,ஹார்மோனைத் தடுக்கும்
నిరోధం,தடுப்பு
నిరోధక పెప్టైడ్,தடுப்பு பெப்டைட்
దీక్ష,துவக்கம்
ఇనిషియేటర్,துவக்கி
ఇంజెక్ట్,செலுத்தப்பட்டது
గాయం,காயம்
ఇన్లెట్,இன்லெட்
సహజమైన రోగనిరోధక శక్తి,உள்ளார்ந்த நோய் எதிர்ப்பு சக்தி
అకర్బన పరిణామం,கனிம பரிணாமம்
అకర్బన పదార్థం,கனிம பொருள்
Inositoltriphoshate,Inositoltriphoshate
పోషక ఇన్పుట్,ஊட்டச்சத்து உள்ளீடு
పురుగు,பூச்சி
పురుగు వార్బ్లెర్ తినడం,பூச்சி போர்ப்ளர்
పురుగుల తెగులు,பூச்சி பூச்சி
పురుగుల నిరోధకత,பூச்சி எதிர்ப்பு
పురుగు,பூச்சி
పురుగుమందు ప్రోటీన్,பூச்சிக்கொல்லி புரதம்
పురుగుమందు,பூச்சிக்கொல்லி
పురుగుమందు,பூச்சி
పురుగుమందు మొక్క,பூச்சிய ஆலை
గర్భధారణ,கருவூட்டுதல்
చొప్పించే నిష్క్రియాత్మకత,செருகும் செயலிழப்பு
ప్రేరణ సామర్థ్యం,தூண்டுதல் திறன்
ఇన్స్పిరేటరీ రిజర్వ్ వాల్యూమ్,இன்ஸ்பிரேட்டரி ரிசர்வ் தொகுதி
సహజ పెరుగుదల యొక్క భూభాగ రేటు,இயற்கையான அதிகரிப்பின் இன்ஸ்டரின்டிக் வீதம்
ఇన్సులేట్,காப்பீடு
ఇన్సులిన్,இன்சுலின்
సమగ్ర ప్రోటీన్,ஒருங்கிணைந்த புரதம்
సమగ్రపరచండి,ஒருங்கிணைக்கவும்
అనుసంధానం,ஒருங்கிணைப்பு
పూర్ణాంకం,உள்
ఇంటెగ్యుమెంటరీ నెఫ్రిడియం,உள் நெஃப்ரிடியம்
పరస్పర చర్య,தொடர்பு
ప్రతికూల ప్రభావంతో పరస్పర చర్య,எதிர்மறை விளைவுடன் தொடர்பு
ఇంటరాట్రియల్ సెప్టం,இடைமுக செப்டம்
సంతానోత్పత్తి,இனப்பெருக்கம்
సంతానోత్పత్తి వ్యక్తి,இனப்பெருக்கம்
ఇంటర్కాలరీ,இடைக்கால
ఇంటర్కలేటెడ్ డిస్క్,ஒன்றோடொன்று வட்டு
ఇంటర్ సెల్యులార్ మాతృక,இன்டர்செல்லுலர் மேட்ரிக்ஸ்
ఇంటర్ సెల్యులార్ స్పేస్,இன்டர்செல்லுலர் இடம்
అంతరాయం,இடைமறிப்பு
అంతరాయం,இடைமறிப்பு
ఇంటర్-చైన్ బాండ్,இடை-சங்கிலி பிணைப்பு
ఇంటర్‌డౌబ్లెట్ బ్రిగేడ్,இன்டர்டோப்லெட் படைப்பிரிவு
ఇంటర్‌ఫాసిక్యులర్ కాంబియం,இடைக்கால காம்பியம்
ఇంటర్మ్‌బ్రేన్స్ స్పేస్,இடைக்கால இடம்
ఇంటర్‌ఫేస్,இடைமுகம்
ఇంటర్‌ఫేస్ క్రోమోజోమ్,இடைமுக குரோமோசோம்
ఇంటర్‌సెగ్మెంటల్ సెప్టం,குறுக்குவெட்டு செப்டம்
ఇంటర్‌ఫాసిక్యులర్ కాంబియం,இடைக்கால காம்பியம்
Rna జోక్యం,ஆர்.என்.ஏ தலையிடுகிறது
ఇంటర్ఫెరాన్,இன்டர்ஃபெரான்
ఇంటర్‌ఫెర్టిల్,குறுக்கீடு
ఇంటర్‌లుకిన్,இன்டர்லூகின்
ఇంటర్‌లాక్డ్,ஒன்றோடொன்று
ఇంటర్మీడియట్ డే ప్లాంట్,இடைநிலை நாள் ஆலை
ఇంటర్మీడియట్ ఫిలమెంట్,இடைநிலை இழை
ఇంటర్మీడియట్ లోబ్,இடைநிலை மடல்
ఇంటర్మీడియట్ జత,இடைநிலை இணைத்தல்
అంతర్గత చెవి,உள் காது
అంతర్గత వాతావరణం,உள் சூழல்
అంతర్గత జుగులర్ సిర,உள் ஜுகுலர் நரம்பு
అంతర్గత పదనిర్మాణ శాస్త్రం,உள் உருவவியல்
అంతర్గత పోషక సైక్లింగ్,உள் ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
అంతర్గత లయ,உள் தாளம்
అంతర్జాతీయ కోడ్,சர்வதேச குறியீடு
ఇంటర్నేషనల్ హ్యూమన్ జీనోమ్ ప్రాజెక్ట్,சர்வதேச மனித மரபணு திட்டம்
ఇంటర్నోడ్,இன்டர்னோட்
ఇంటర్‌ప్లానెటరీ,கிரகத்தன்மை
అంతరాయం కలిగించిన జన్యువు,குறுக்கிடப்பட்ட மரபணு
ఇంటర్‌సెక్స్,இன்டர்செக்ஸ்
ఇంటర్‌స్పెసిఫిక్ హైబ్రిడైజేషన్,இடைநிலை கலப்பினமாக்கல்
ఇంటర్‌స్టీషియల్ సెల్ స్టిమ్యులేటింగ్ హార్మోన్,இன்டர்ஸ்டீடியல் செல் தூண்டுதல் ஹார்மோன்
ఇంటర్‌స్టీషియల్ సెల్,இடைநிலை செல்
ఇంటర్‌స్టీషియల్ తొలగింపు,இடைநிலை நீக்குதல்
ఇంటర్‌స్టీషియల్ ఫ్లియుడ్,இன்டர்ஸ்டீடியல் ஃப்ளையட்
ఇంటర్వారిటల్ హైబ్రిడైజేషన్,இன்டர்வேரியெட்டல் கலப்பினமாக்கல்
జోక్యం చేసుకునే క్రమం,தலையிடும் வரிசை
పేగు కేకా,குடல் சீக்கா
పేగు రసం,குடல் சாறு
పేగు,குடல்
కణాంతర జీర్ణక్రియ,உள்விளைவு செரிமானம்
వెన్నుపాము),இன்ட்ராசைட்டோபிளாஸ்மிக் விந்து ஊசி (ஐ.சி.எஸ்.ஐ)
ఇంట్రాఫాసిక్యులర్ కాంబియం,இன்ட்ராஃபாஸ்குலர் காம்பியம்
ఇంట్రామెడల్లరీ నెఫ్రాన్,இன்ட்ராமெடல்லரி நெஃப்ரான்
ఇంట్రాస్పెసిఫిక్ పోటీ,உள்ளார்ந்த போட்டி
ఇంట్రాస్పెసిఫిక్ అననుకూలత,உள்ளார்ந்த பொருந்தாத தன்மை
ఇంట్రాస్పెసిఫిక్ అననుకూలత,உள்ளார்ந்த பொருந்தாத தன்மை
కళ్ళజోడు,இன்ட்ராடெஸ்டிகுலர் பிறப்புறுப்பு jduct அமைப்பு
ముసందస్సుకు సంబంధించిన,கருப்பையக கருவூட்டல் (IUI)
మెదడులో ఉన్మాదించు బదిలీ,கருப்பையக பரிமாற்றம் (IUT)
ఇంట్రెనిసిక్ ప్రోటీన్,உள்ளார்ந்த புரதம்
అంతర్గత అవరోధం,உள்ளார்ந்த தடை
పరిచయం,அறிமுகம்
ఇంట్రాన్,இன்ட்ரான்
ఆసక్తి,உள்
విలోమం,தலைகீழ்
ఇన్వర్టేస్,இன்வெர்டேஸ்
అకశేరుకాలు,முதுகெலும்புகள்
పరిశోధకుడు,புலனாய்வாளர்
Insucre,ஈடுபாடு
అసంకల్పిత మరియు చారలు లేని కండరము,தன்னிச்சையான மற்றும் நெருக்கடி செய்யப்படாத தசை
విగ్రహమే,இடோடின்
అయోడోథైరోనిన్,அயோடோதைரோனைன்
అయాన్,அயன்
అయాన్ ఛానల్,அயன் சேனல்
అయాన్ ఎక్స్ఛేంజ్ క్రోమాటోగ్రఫీ,அயன் பரிமாற்ற நிறமூர்த்தம்
అయానిక్ బాండ్,அயனி பிணைப்பு
అయానిక్ ఇంటరాక్షన్,அயனி தொடர்பு
అయానోసైట్,அயனோசைட்
ఇంటిగ్రేటెడ్ పెస్ట్ మేనేజ్‌మెంట్ (ఐపిఎం),ஒருங்கிணைந்த பூச்சி மேலாண்மை (ஐபிஎம்)
ఇపోమోయా,ஐபோமோயா
ఇరిడేసి,இரிடேசி
ఐరిస్,ஐரிஸ்
ఐరన్ ఫోర్టిఫైడ్ రైస్,இரும்பு பலப்படுத்தப்பட்ட அரிசி
ఐరన్ పోర్ఫిరిన్,இரும்பு போர்பிரின்
ఐరన్ స్క్రాప్,இரும்பு ஸ்கிராப்
రేడియేటెడ్ సెల్,கதிரியக்க செல்
వికిరణం,கதிர்வீச்சு
సక్రమంగా,ஒழுங்கற்ற
సక్రమంగా లేని పువ్వు,ஒழுங்கற்ற மலர்
కోలుకోలేని దూరం,மீளமுடியாத விலகல்
ఇంటర్నేషనల్ రైస్ రీసెర్చ్ ఇన్స్టిట్యూట్,சர்வதேச நெல் ஆராய்ச்சி நிறுவனம்
చికాకు,எரிச்சல்
ఇస్చియం,இஷியம்
ఇస్చియం,இஷியம்
లాంగర్‌హాన్స్ ద్వీపాలు,லாங்கர்ஹான்களின் தீவுகள்
ఐసోగ్గ్లుటినిన్,ஐசோஅக்ளூட்டினின்
ఐసోబిలేటరల్ ఆకు,ஐசோபிலேட்டரல் இலை
ఐసోగామి,ஐசோகாமி
ఐసోగ్రాఫ్ట్,ஐசோகிராஃப்ட்
వివిక్త,தனிமைப்படுத்தப்பட்ட
వివిక్త క్లోరోప్లాస్ట్,தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்
వివిక్త కణజాలం,தனிமைப்படுத்தப்பட்ட திசு
విడిగా ఉంచడం,தனிமைப்படுத்துதல்
ఐసోమెరోస్,ஐசோமரஸ்
ఐసోపీక్నిక్ సెంట్రిఫ్యూగేషన్,ஐசோபிக்னிக் மையவிலக்கு
ఐసోటోనిక్,ஐசோடோனிக்
ఐసోటోప్,ஐசோடோப்
ఐసోట్రోపిక్,ஐசோட்ரோபிக்
ఐసోట్రోపిక్,ஐசோட்ரோபிக்
ఐసోట్రోపిక్ బ్యాండ్,ஐசோட்ரோபிக் பேண்ட்
ఇస్త్ముస్,இஸ்த்மஸ்
ఇటాయ్-ఇటై వ్యాధి,Itai-itai நோய்
Iuds (మందులు),IUDS (மருந்து)
Udపిరితిత్తులు లేని),IUDS (அல்லாத மருந்து)
జాసిద్,ஜாசிட்
జట్రోఫా,ஜட்ரோபா
కామెర్లు,மஞ்சள் காமாலை
దవడ,தாடை
దవడ లేని సకశేరుకం,தாடை இல்லாத முதுகெலும்பு
జెజునమ్,ஜெஜூனம்
జెల్లీ ఫిష్,ஜெல்லிமீன்
H ుమ్ సాగు,ஜம் சாகுபடி
ఉమ్మడి అటవీ నిర్వహణ,கூட்டு வன மேலாண்மை
జాయింటెడ్ ఎక్సోస్కెలిటన్,இணைந்த எக்ஸோஸ்கெலட்டன்
గండికసిర,ஜுகுலர் நரம்பு
జంక్ DNA,குப்பை டி.என்.ஏ
జురాసిక్ కాలం,ஜுராசிக் காலம்
జనపనార సాంకేతికత,சணல் தொழில்நுட்பம்
బాల్య హార్మోన్,சிறார் ஹார்மோன்
బాల్య దశ,சிறார் கட்டம்
Juxtaglomeralural ఉపకరణం,ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்
కల్బాసు,கல்பாசு
కాలే,காலே
కల్మెగ్,கல்மெக்
కనమైసిన్,கனமைசின்
కార్యోగామి,கரியோகாமி
కార్యోటైప్,காரியோடைப்
కార్యోటైపింగ్,காரியோடைப்பிங்
కౌటియా,க ut டியா
కీల్,கீல்
కీల్,கீல்
కెరాటినైజ్డ్ స్కిన్ సెల్,கெராடினைஸ் தோல் செல்
కెటోగ్లుటారిక్ ఆమ్లం,கெட்டோகுளுடரிக் அமிலம்
కీటోన్,கீட்டோன்
కీటోన్ గ్రూప్,கெட்டோன் குழு
కెటోనురియా,கெட்டோனூரியா
కీ,விசை
కీస్టోన్ జాతులు,கீஸ்டோன் இனங்கள்
ఖైర్,கைர்
ఖేసరి,கெசரி
కిడ్నీ డయాలసిస్,சிறுநீரக டயாலிசிஸ்
గతి శక్తి,இயக்க ஆற்றல்
కైనెటిన్,கினெடின்
కైనెటోచోర్,கினெடோகோர்
