Bengali,Tamil
বার্তা স্যুইচিং,செய்தி மாறுதல்
বার্তা স্যুইচিং  কেন্দ্র,செய்தி மாறுதல்  மையம்
বার্তা স্যুইচিং  অন্তর্জাল,செய்தி மாறுதல்  வலைப்பின்னல்
বার্তা টেলিযোগাযোগ,செய்தி தொலைத்தொடர்பு
বার্তার পাঠ্য,செய்தி உரை
বার্তা স্থানান্তর  অংশ,செய்தி பரிமாற்றம்  பகுதி
বার্তাপ্রেরণ,செய்தியிடல்
মেটা এসেম্বলার,மெட்டா அசெம்பிளர்
মেটা সংকলন,மெட்டா தொகுப்பு
মেটা সংকলক,மெட்டா கம்பைலர்
মেটা ভাষা,மெட்டா மொழி
ধাতব সুবিধা  টার্মিনাল,உலோக வசதி  முனையத்தில்
মেটাসিস্টেম,மெட்டாசிஸ்டம்
মাইক্রোকর্কিট  আলাদা করা,மைக்ரோசர்க்யூட்  தனிமைப்படுத்துதல்
মাইক্রোকোবল,மைக்ரோகோபோல்
মাইক্রো কোড,மைக்ரோ குறியீடு
মাইক্রোকম্পিউটার,மைக்ரோ கம்ப்யூட்டர்
মাইক্রোকম্পিউটার  উপাদান,மைக்ரோ கம்ப்யூட்டர்  கூறு
মাইক্রোকম্পিউটার  উন্নয়ন  পদ্ধতি,மைக்ரோ கம்ப்யூட்டர்  வளர்ச்சி  அமைப்பு
মাইক্রোকম্পিউটার  শব্দ প্রক্রিয়াকরণ,மைக்ரோ கம்ப்யூட்டர்  சொல் செயலாக்க
মাইক্রো কন্ট্রোলার,மைக்ரோ கன்ட்ரோலர்
মাইক্রোকাইকেল,மைக்ரோசைக்கிள்
মাইক্রো ইলেকট্রনিক্স,மைக்ரோ எலக்ட்ரானிக்ஸ்
মাইক্রোফিচ,மைக்ரோஃபிச்
মাইক্রোফিল্ম,மைக்ரோஃபில்ம்
মাইক্রোফ্লপি,மைக்ரோஃப்ளாப்பி
মাইক্রোফ্লোচার্ট,மைக்ரோஃப்ளோவ்சார்ட்
মাইক্রোফর্ম রিডার,மைக்ரோஃபார்ம் ரீடர்
মাইক্রোফর্ম রিডার  কপিয়ার,மைக்ரோஃபார்ம் ரீடர்  நகலெடுக்கும்
মাইক্রোফর্ম রিডার  প্রিন্টার,மைக்ரோஃபார்ம் ரீடர்  அச்சுப்பொறி
মাইক্রোগ্রাফিক্স,மைக்ரோகிராஃபிக்ஸ்
মাইক্রোইমেজ,மைக்ரோஇமேஜ்
মাইক্রো নির্দেশনা,மைக்ரோ அறிவுறுத்தல்
মাইক্রোইনস্ট্রাকশন  ক্রম,மைக்ரோ இன்ஸ்ட்ரக்ஷன்  வரிசை
মাইক্রোমেনফ্রেম,மைக்ரோமெய்ன்ஃப்ரேம்
মাইক্রোমিনিয়েচারাইজেশন,மைக்ரோமினேட்டரைசேஷன்
মাইক্রোঅর্ডার,மைக்ரோ ஆர்டர்
মাইক্রোফোটোগ্রাফ,மைக்ரோஃபோட்டோகிராஃப்
মাইক্রোফোটোগ্রাফি,மைக்ரோஃபோட்டோகிராபி
মাইক্রোপ্রসেসিং  ইউনিট,நுண்செயலி  அலகு
মাইক্রোপ্রসেসর,நுண்செயலி
মাইক্রোপ্রসেসর  বিশ্লেষক,நுண்செயலி  பகுப்பாய்வி
মাইক্রোপ্রসেসর  আর্কিটেকচার,நுண்செயலி  கட்டிடக்கலை
মাইক্রোপ্রসেসর বিট  স্লাইস,நுண்செயலி பிட்  துண்டு
মাইক্রোপ্রসেসর  চিপ,நுண்செயலி  சில்லு
মাইক্রোপ্রসেসর  সংকলক,நுண்செயலி  கம்பைலர்
মাইক্রোপ্রসেসর  মেমরি ইন্টারফেস,நுண்செயலி  நினைவக இடைமுகம்
মাইক্রোপ্রোগ্রাম,நுண்செயலி
মাইক্রোপ্রোগ্রাম  নিয়ন্ত্রণ যুক্তি,நுண்செயலி  கட்டுப்பாட்டு தர்க்கம்
মাইক্রোপ্রোগ্রাম  নিয়ন্ত্রণ স্টোর,நுண்செயலி  கட்டுப்பாட்டு கடை
মাইক্রোপ্রোগ্রাম  ক্ষেত্র,நுண்செயலி  புலம்
মাইক্রোপ্রোগ্রাম  নির্দেশনাবলী,நுண்செயலி  வழிமுறைகள் தொகுப்பு
মাইক্রোপ্রোগ্র্যামড  মাইক্রোপ্রসেসর,மைக்ரோப்ரோகிராம்  நுண்செயலி
মাইক্রোপ্রোগ্রাম  মাইক্রোসেমব্লার,நுண்செயலி  மைக்ரோஅசெம்ப்ளர்
মাইক্রোপ্রোগ্রাম  মাইক্রোকোড,நுண்செயலி  மைக்ரோகோட்
মাইক্রোপ্রোগ্রাম  সিকোয়েন্সার,நுண்செயலி  தொடர்
মাইক্রোপ্রোগ্রাম  স্টোর,நுண்செயலி  கடை
মাইক্রোসেকোয়েন্স,நுண்ணிய
মাইক্রোওয়েভ লিঙ্ক,மைக்ரோவேவ் இணைப்பு
মধ্য পাঞ্চ,நடுத்தர பஞ்ச்
মিডলওয়্যার,மிடில்வேர்
মিডিকম্পিউটার,மிடிகம்ப்யூட்டர்
স্থানান্তর,இடம்பெயர்வு
মাইগ্রেশন পাথ,இடம்பெயர்வு பாதை
মিনিয়াসেম্বলার  কার্যক্রম,மினியாஸ்எம்ப்ளர்  திட்டம்
মিনিকম্পিউটার,மினிகம்ப்யூட்டர்
মিনিকম্পিউটার  এসেম্বলার,மினிகம்ப்யூட்டர்  அசெம்பிளர்
মিনিডিসকেট,மினிடிஸ்கெட்
মিনিফ্লপি ডিস্ক,மினிஃப்ளாப்பி வட்டு
ন্যূনতম মেশিন,குறைந்தபட்ச இயந்திரம்
ন্যূনতম পণ্য,குறைந்தபட்ச தயாரிப்பு
ন্যূনতম যোগ,குறைந்த தொகை
ন্যূনতম গাছ,குறைந்தபட்ச மரம்
মিনিম্যাক্স  পদ্ধতি,மினிமேக்ஸ்  செயல்முறை
ন্যূনতম অ্যাক্সেস  কোডিং,குறைந்தபட்ச அணுகல்  குறியீட்டு முறை
সর্বনিম্ন ব্যয় সর্বনিম্ন ব্যয়  বিস্তৃত গাছ,குறைந்தபட்ச செலவு குறைந்தபட்ச செலவு  பரந்த மரம்
ন্যূনতম বিলম্ব  প্রোগ্রামিং,குறைந்தபட்ச தாமதம்  நிரலாக்க
সর্বনিম্ন দূরত্ব  কোড,குறைந்தபட்ச தூரம்  குறியீடு
ন্যূনতম বিলম্ব  কোডিং,குறைந்தபட்ச தாமதம்  குறியீட்டு முறை
মাইনর কন্ট্রোল ফিল্ড,சிறிய கட்டுப்பாட்டு புலம்
গৌণ চক্র,சிறிய சுழற்சி
সংখ্যালঘু ক্যারিয়ার,சிறுபான்மை கேரியர்
মিনরমোস্ট কী,மினிஆர்ஓஸ்ட் விசை
গৌণ কাঠামো,சிறிய அமைப்பு
মাইনর মোট,சிறிய மொத்தம்
মিনিটারম,மின்தெர்ம்
বিয়োগ পতাকা,கழித்தல் கொடி
বিয়োগ অঞ্চল,கழித்தல் மண்டலம்
এমআইপিএস,Mips
বিবিধ  সময়,இதர  நேரம்
মিসফিড,தவறாகப் பயன்படுத்துங்கள்
এমআইএস (পরিচালনা  তথ্য  পদ্ধতি),MIS (மேலாண்மை  தகவல்  அமைப்பு)
ভুল নিবন্ধন,தவறான பதிவு
অনুপস্থিত ত্রুটি,பிழை இல்லை
ভুল,தவறு
মিশ্র বেস  স্বরলিপি,கலப்பு அடிப்படை  குறியீடு
মিশ্র বেস  সংখ্যা সিস্টেম,கலப்பு அடிப்படை  எண் அமைப்பு
মিশ্র বেস  সংখ্যা  পদ্ধতি,கலப்பு அடிப்படை  எண்ணிக்கை  அமைப்பு
মিশ্র মোড  অভিব্যক্তি,கலப்பு பயன்முறை  வெளிப்பாடு
মিশ্র-রেডিক্স  স্বরলিপি,கலப்பு-ராடிக்ஸ்  குறியீடு
মিশ্র-রেডিক্স  সংখ্যা  পদ্ধতি,கலப்பு-ராடிக்ஸ்  எண்ணிக்கை  அமைப்பு
মিশ্র রেডিক্স  পদ্ধতি,கலப்பு ரேடிக்ஸ்  அமைப்பு
মিশ্র টাইপ  অভিব্যক্তি,கலப்பு வகை  வெளிப்பாடு
স্মৃতিচারণ,நினைவூட்டல்
স্মৃতিচিহ্ন ঠিকানা,நினைவூட்டல் முகவரி
স্মৃতিচারণ নাম,நினைவூட்டல் பெயர்
স্মৃতিচারণ  অপারেশন কোড,நினைவூட்டல்  செயல்பாட்டு குறியீடு
স্মৃতিচিহ্ন প্রতীক,நினைவூட்டல் சின்னம்
মডেল বিবৃতি,மாதிரி அறிக்கை
মডেম এনক্রিপশন  যন্ত্র,மோடம் குறியாக்கம்  சாதனம்
পরিবর্তন স্তর,மாற்றும் நிலை
সংশোধক,மாற்றியமைப்பாளர்
সংশোধক বিট,மாற்றியமைக்கும் பிட்
সংশোধক রেজিস্টার,மாற்றியமைக்கும் பதிவு
নির্দেশ পরিবর্তন করুন,அறிவுறுத்தலை மாற்றவும்
টিকিট পরিবর্তন করুন,டிக்கெட்டை மாற்றவும்
মডুলা,மாடுலா
মডুলার  পাটিগণিত,மட்டு  எண்கணித
মডুলার কাউন্টার,மட்டு கவுண்டர்
মডুলারিটি,மட்டுப்படுத்தல்
মডুলার  প্রোগ্রামিং,மட்டு  நிரலாக்க
মডিউলার  ডিমোডুলেটার,மாடுலேட்டர்  டெமடுலேட்டர்
মড্যুলেশন হার,மாடுலேஷன் வீதம்
মডিউল  স্পেসিফিকেশন,தொகுதி  விவரக்குறிப்பு
মোনাডিক,மொனாடிக்
মোনাডিক বুলিয়ান  অপারেটর,மோனாடிக் பூலியன்  ஆபரேட்டர்
মোনাডিক অপারেশন,மொனாடிக் செயல்பாடு
মোনাডিক অপারেটর,மோனாடிக் ஆபரேட்டர்
নিরীক্ষণ  প্রোগ্রাম,கண்காணிப்பு  திட்டங்கள்
পর্যবেক্ষণ  কার্যক্রম,கண்காணிப்பு  திட்டம்
প্রিন্টার মনিটর,அச்சுப்பொறியைக் கண்காணிக்கவும்
মনিটর প্রোগ্রাম,நிரல் நிரல்
মনিটর ইউনিট,கண்காணிப்பு அலகு
মনিটর কনসোল,மானிட்டர் கன்சோல்
একচেটিয়া  সমন্বিত বর্তনী,ஒற்றைக்கல்  ஒருங்கிணைந்த மின்சுற்று
মনোলিথিক স্টোরেজ,ஒற்றைக்கல் சேமிப்பு
একচেটিয়া  প্রযুক্তি,ஒற்றைக்கல்  தொழில்நுட்பம்
মনোস্টেবল,மோனோஸ்டபிள்
মনোস্টেবল  মাল্টিভাইব্রেটার,மோனோஸ்டபிள்  மல்டிவைப்ரேட்டர்
মনোস্টেবল ট্রিগার  সার্কিট,மோனோஸ்டபிள் தூண்டுதல்  சுற்று
মরফিম,மார்பிம்
মরফিজম,மோர்பிசம்
সবচেয়ে উল্লেখযোগ্য বিট,மிக முக்கியமான பிட்
সবচেয়ে গুরুত্বপূর্ণ  চরিত্র,மிகவும் இன்றியமையாதது  எழுத்து
মা বোর্ড,தாய் வாரியம்
মা রেজিস্টার,தாய் பதிவு
মাউন্ট,மவுண்ட்
মাউন্ট অ্যাট্রিবিউট,மவுண்ட் பண்புக்கூறு
সরানো,நகர்வு
আন্দোলন ফাইল,இயக்கம் கோப்பு
চলন্ত গড়  পদ্ধতি,சராசரியாக நகர்கிறது  முறை
মাল্টিয়াক্স সিস্টেম,மல்டியாக்ஸ் அமைப்பு
মাল্টিড্রেস  কলিং,மல்டியாட்ரெஸ்  அழைப்பு
মাল্টিড্রেস  কলিং সুবিধা,மல்டியாட்ரெஸ்  அழைப்பு வசதி
মাল্টিড্রেস  নির্দেশ,மல்டியாட்ரெஸ்  வழிமுறைகள்
মাল্টিয়াস্পেক্ট,மல்டியாஸ்பெக்ட்
মাল্টিবাস,மல்டிபஸ்
মাল্টিচিপ,மல்டிசிப்
বহুমাত্রিক  অ্যারে,பல பரிமாண  வரிசை
বহুমাত্রিক  ভাষা,பல பரிமாண  மொழி
মাল্টিডোমেন  অন্তর্জাল,மல்டிடோமைன்  வலைப்பின்னல்
মাল্টিড্রপ লাইন,மல்டிட்ராப் வரி
মাল্টিলমেন্ট  ডিপোল অ্যান্টেনা,பன்முகத்தன்மை  இருமுனை ஆண்டெனா
মাল্টিফ্রিকোয়েন্সি  পালসিং,பன்முக அதிர்வெண்  துடிப்பு
মাল্টিফ্রিকোয়েন্সি  পুশবটন সেট,பன்முக அதிர்வெண்  புஷ்பட்டன் செட்
মাল্টিফ্রিকোয়েন্সি  রিসিভার,பன்முக அதிர்வெண்  பெறுநர்
মাল্টিফ্রিকোয়েন্সি  সংকেত,பன்முக அதிர்வெண்  சிக்னல்
মাল্টিফ্রিকোয়েন্সি  টার্মিনাল,பன்முக அதிர்வெண்  முனையத்தில்
মাল্টিফংশন  পদ্ধতি,மல்டிஃபங்க்ஷன்  அமைப்பு
মাল্টিজব অপারেশন,மல்டிஜோப் செயல்பாடு
মাল্টিলেয়ার ডিভাইস,மல்டிலேயர் சாதனம்
মাল্টিলেভেল ঠিকানা,பல நிலை முகவரி
মাল্টিলেভেল মেমরি,பல நிலை நினைவகம்
মাল্টিলেভেল সুরক্ষা,பல நிலை பாதுகாப்பு
মাল্টিলেভেল  Subroutine,பல நிலை  சப்ரூட்டீன்
মাল্টিলিংকড,மல்டிலிங்க்
মাল্টিমিডিয়া মেল,மல்டிமீடியா அஞ்சல்
মাল্টিমোড  কাউন্টার,மல்டிமோட்  கவுண்டர்
মাল্টিপাস বাছাই,மல்டிபாஸ் வகை
একাধিক অ্যাক্সেস,பல அணுகல்
একাধিক ঠিকানা  নির্দেশ,பல முகவரி  வழிமுறைகள்
একাধিক  অ্যাসাইনমেন্ট,நான்கு  ஒதுக்கீடு
একাধিক চেইন,பல சங்கிலி
একাধিক সংযোগকারী,பல இணைப்பு
একাধিক  ঘোষণা,நான்கு  அறிவிப்பு
একাধিক ডোমেন  অন্তর্জাল,பல டொமைன்  வலைப்பின்னல்
একাধিক কাজ  প্রক্রিয়াজাতকরণ,பல வேலை  செயலாக்கம்
একাধিক দৈর্ঘ্য  কাজ,பல நீளம்  வேலை
একাধিক অপারেশন,பல செயல்பாடு
একাধিক পয়েন্ট লাইন,பல புள்ளி வரி
একাধিক নির্ভুলতা,பல துல்லியம்
একাধিক  প্রোগ্রামিং,நான்கு  நிரலாக்க
একাধিক পাঞ্চিং,பல குத்துதல்
একাধিক  রিগ্রেশন মডেল,நான்கு  பின்னடைவு மாதிரி
একাধিক রাউটিং,பல ரூட்டிங்
একাধিক কাজ  পরিচালনা,பல பணி  மேலாண்மை
একাধিক ইউটিলিটি,பல பயன்பாடு
একাধিক মূল্যবান  যুক্তি,பல மதிப்பு  தர்க்கம்
মাল্টিপ্লেক্স ডেটা  টার্মিনাল,மல்டிபிளக்ஸ் தரவு  முனையத்தில்
মাল্টিপ্লেক্সড বাস,மல்டிபிளெக்ஸ் பஸ்
মাল্টিপ্লেক্সড  অপারেশন,மல்டிபிளெக்ஸ்  செயல்பாடு
মাল্টিপ্লেক্সার,மல்டிபிளெக்சர்
মাল্টিপ্লেক্সার  সিমুলেশন,மல்டிபிளெக்சர்  உருவகப்படுத்துதல்
মাল্টিপ্লেক্সিং,மல்டிபிளெக்சிங்
মাল্টিপ্লেক্স লিঙ্ক,மல்டிபிளக்ஸ் இணைப்பு
মাল্টিপ্লেক্স মোড,மல்டிபிளக்ஸ் பயன்முறை
মাল্টিপ্লেক্স  অপারেশন,மல்டிபிளக்ஸ்  செயல்பாடு
গুণক ফ্যাক্টর,பெருக்கி காரணி
গুণক ভাগ  নিবন্ধন,பெருக்கி அளவு  பதிவு
গুণমান পাঞ্চ  (= গণনা  পাঞ্চ),பஞ்சை பெருக்கவும்  (= கணக்கிடுதல்  பஞ்ச்)
মাল্টিপয়েন্ট সার্কিট,மல்டிபாயிண்ட் சுற்று
মাল্টিপয়েন্ট লিঙ্ক,மல்டிபாயிண்ட் இணைப்பு
মাল্টিপয়েন্ট  অন্তর্জাল,மல்டிபாயிண்ட்  வலைப்பின்னல்
বহুগুণ,பன்முகத்தன்மை
মাল্টিপ্রসেসিং,மல்டிபிராசசிங்
মাল্টিপ্রসেসিং  পদ্ধতি,மல்டிபிராசசிங்  அமைப்பு
মাল্টিপ্রসেসর,மல்டிபிராசசர்
মাল্টিপ্রসেসর ইন্টারলিভিং,மல்டிபிராசசர் இடைமுகம்
মাল্টিপ্রোগ্রামিং,மல்டிபிரோகிராமிங்
মাল্টিপ্রোগ্রামিং  স্মৃতি সুরক্ষা,மல்டிபிரோகிராமிங்  நினைவக பாதுகாப்பு
মাল্টিপ্রোগ্রামিং  পদ্ধতি,மல்டிபிரோகிராமிங்  அமைப்பு
মাল্টিরিল বাছাই,மல்டிரீல் வரிசையாக்கம்
মাল্টিয়ারিং ফাইল,கோப்பு
মাল্টিচেডুল  ব্যক্তিগত লাইন,மல்டிசெட்யூல்  தனிப்பட்ட வரி
মাল্টিস্টেশন,பன்முகத்தன்மை
মাল্টিটাস্ক  অপারেশন,பல்பணி  செயல்பாடு
মাল্টিথ্রেডিং,மல்டித்ரெடிங்
মাল্টিউনিট  প্রসেসর,மல்டியூனிட்  செயலி
মাল্টিউসার সিস্টেম,மல்டியூசர் அமைப்பு
মাল্টিভ্যালড লজিক,பன்முகத்தன்மை கொண்ட தர்க்கம்
মাল্টিভাইব্রেটার,மல்டிவைப்ரேட்டர்
মাল্টিওয়ে অনুসন্ধান  গাছ,மல்டிவே தேடல்  மரம்
পারস্পরিক বর্জন,பரஸ்பர விலக்கு
মিউচুয়াল  তথ্য,பரஸ்பர  தகவல்
মিউচুয়াল জুটি  ক্যাপাসিট্যান্স,பரஸ்பர ஜோடி  கொள்ளளவு
নান্দ,Nand
নান্দ উপাদান,NAND உறுப்பு
ন্যান্ড ফাংশন,NAND செயல்பாடு
ন্যান্ড অপারেশন,NAND செயல்பாடு
ন্যানো প্রসেসর,நானோ செயலி
ন্যানোপ্রোগ্রাম  স্টোর,நானோப்ரோகிராம்  கடை
সংকীর্ণ ব্যান্ড,குறுகிய இசைக்குழு
জাতীয় চরিত্র,தேசிய தன்மை
জাতীয়  প্রয়োজনীয়তা,தேசிய  தேவை
নেটিভ সংযুক্তি,சொந்த இணைப்பு
নেটিভ কোড,சொந்த குறியீடு
নেটিভ সংকলক,சொந்த கம்பைலர்
প্রাকৃতিক বাইনারি,இயற்கை பைனரி
প্রাকৃতিক ফাংশন  জেনারেটর,இயற்கை செயல்பாடு  ஜெனரேட்டர்
স্বভাবিক ভাষা,இயற்கை மொழி
স্বভাবিক ভাষা  পদ্ধতি,இயற்கை மொழி  அமைப்பு
সুই,ஊசி
অবহেলা,மறுப்பு
নেতিবাচক এন্ট্রি,எதிர்மறை நுழைவு
নেতিবাচক প্রতিক্রিয়া,எதிர்மறை கருத்து
নেতিবাচক যুক্তি,எதிர்மறை தர்க்கம்
নেতিবাচক সত্য যুক্তি,எதிர்மறை உண்மையான தர்க்கம்
নেগেন্ট্রপি,எதிர்மறை
মোটেও না  অপারেশন (NOR-  অপারেশন),அதுவுமில்லாமல் இதுவுமில்லாமல்  செயல்பாடு (அல்லது-  செயல்பாடு)
নেপার,நோபர்
নেস্টেড কমান্ড  তালিকা,உள்ளமைக்கப்பட்ட கட்டளை  பட்டியல்
নেস্টেড ম্যাক্রো,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
বাসা স্তর,கூடு நிலை
নেস্টিং স্টোর,கூடு கடை
নেট কাঠামো,நிகர அமைப்பு
নেটওয়ার্কের প্রবেশাধিকার  নিয়ন্ত্রণ,பிணைய அணுகல்  கட்டுப்பாடு
নেটওয়ার্কের প্রবেশাধিকার  মেশিন,பிணைய அணுகல்  இயந்திரம்
নেটওয়ার্কের প্রবেশাধিকার  মূল্য নির্ধারণ,பிணைய அணுகல்  விலை
নেটওয়ার্ক অ্যানালগ,நெட்வொர்க் அனலாக்
নেটওয়ার্ক বিশ্লেষক,நெட்வொர்க் அனலைசர்
অন্তর্জাল  আবেদন,வலைப்பின்னல்  விண்ணப்பம்
অন্তর্জাল  আর্কিটেকচার,வலைப்பின்னல்  கட்டிடக்கலை
অন্তর্জাল  সচেতনতা,வலைப்பின்னல்  விழிப்புணர்வு
অন্তর্জাল  উপাদান,வலைப்பின்னல்  கூறு
অন্তর্জাল  যানজট,வலைப்பின்னல்  நெரிசல்
নেটওয়ার্ক ধ্রুবক,பிணைய மாறிலி
নেটওয়ার্ক নিয়ন্ত্রণ  মোড,பிணைய கட்டுப்பாடு  பயன்முறை
নেটওয়ার্ক নিয়ন্ত্রণ  পর্যায়,பிணைய கட்டுப்பாடு  கட்டம்
নেটওয়ার্ক নিয়ন্ত্রণ  কার্যক্রম  প্রজন্ম,பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை
নেটওয়ার্ক নিয়ন্ত্রণ  সংকেত ইউনিট,பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு
নেটওয়ার্ক ডাটাবেস  পদ্ধতি,நெட்வொர்க் தரவுத்தளம்  அமைப்பு
নেটওয়ার্ক ফ্রন্ট এন্ড,நெட்வொர்க் முன் இறுதியில்
অন্তর্জাল  মিশ্রণ,வலைப்பின்னல்  ஒருங்கிணைப்பு
নেটওয়ার্ক অখণ্ডতা,பிணைய ஒருமைப்பாடு
অন্তর্জাল  আন্তঃসংযোগ,வலைப்பின்னல்  ஒன்றோடொன்று
নেটওয়ার্ক ইন্টারফেস  মেশিন,பிணைய இடைமுகம்  இயந்திரம்
নেটওয়ার্ক স্তর,பிணைய அடுக்கு
নেটওয়ার্ক লোড  বিশ্লেষণ,பிணைய சுமை  பகுப்பாய்வு
নেটওয়ার্ক নোড,பிணைய முனை
নেটওয়ার্ক অপারেটর,நெட்வொர்க் ஆபரேட்டர்
নেটওয়ার্ক পাথ,பிணைய பாதை
নেটওয়ার্ক পোর্ট,நெட்வொர்க் போர்ட்
নেটওয়ার্ক তত্ত্ব,நெட்வொர்க் கோட்பாடு
নেটওয়ার্ক সময়,நெட்வொர்க் நேரம்
নেটওয়ার্ক টপলজি,நெட்வொர்க் டாப்லோஜி
নেটওয়ার্ক ভার্চুয়াল  টার্মিনাল,நெட்வொர்க் மெய்நிகர்  முனையத்தில்
নিরপেক্ষ স্থল,நடுநிலை தரை
নিরপেক্ষ রিলে,நடுநிலை ரிலே
নিরপেক্ষ  সংক্রমণ,நடுநிலை  பரவும் முறை
নতুন ইনপুট সারি,புதிய உள்ளீட்டு வரிசை
নতুন লাইন চরিত্র,புதிய வரி எழுத்து
নতুন প্যাক,புதிய பேக்
নতুন সিঙ্ক,புதிய ஒத்திசைவு
নেক্সাস,நெக்ஸஸ்
নিবল,Nibble
নিকেল বিলম্ব লাইন,நிக்கல் தாமத வரி
নীল পয়েন্টার,இல்லை சுட்டிக்காட்டி
নাইন এর পরিপূরক,ஒன்பது நிரப்பு
নব্বই কলাম  কার্ড,தொண்ணூறு நெடுவரிசை  அட்டை
নিপ,Nip
কোন-কনসোলস  শর্ত,கூட்டங்கள் இல்லை  நிலை
শব্দ  বৈশিষ্ট্য,சத்தம்  பண்பு
শব্দ ফ্যাক্টর,இரைச்சல் காரணி
শব্দ কিলার,சத்தம் கொலையாளி
গোলমাল ল্যাভেল,சத்தம் லாவல்
শোনা যায় না কোডিং,சத்தமில்லாத குறியீட்டு முறை
শব্দ মার্জিন,சத்தம் விளிம்பு
শব্দ ক্রম,இரைச்சல் வரிசை
শব্দ উত্স,இரைச்சல் மூல
শব্দের তাপমাত্রা,இரைச்சல் வெப்பநிலை
গোলমাল মোড,சத்தமில்லாத பயன்முறை
অ-জলবায়ু  শিফট (= যৌক্তিক  শিফট),எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்)
বাইনারি লজিক,பைனரி அல்லாத தர்க்கம்
নন-কোডেড  গ্রাফিক্স,குறியிடப்படாதது  கிராபிக்ஸ்
অ-সহকারী  পাঁজা,ஒத்திசைவற்ற  மூட்டை
অ-সহকারী  মড্যুলেশন  পদ্ধতি,ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு
নন-কমপ্যাক্ট,சுருக்கம் அல்ல
অ-বিবাদ,ஒருங்கிணைக்கப்படாதது
অ-সংযুক্ত  স্টোরেজ,இணைக்கப்படாதது  சேமிப்பு
অবিচ্ছিন্ন  আইটেম,தொடர்ச்சியாக இல்லை  உருப்படி
নন ডেটা সেট  ক্লকিং,தரவு அல்லாத தொகுப்பு  கடிகாரம்
অ-ধ্বংসাত্মক  কার্সার,அழிவில்லாதது  கர்சர்
অ-ধ্বংসাত্মক  পড়ুন,அழிவில்லாதது  படி
অ-ধ্বংসাত্মক  অপারেশন পড়ুন,அழிவில்லாதது  செயல்பாட்டைப் படியுங்கள்
অ -ধ্বংসাত্মক  উচ্চারণ করা,அழிக்காத  படிக்க
অ-নির্ধারণবাদ,நிர்ணயிக்காதது
অ-নির্ধারিত  অটোমেটা,நிர்ணயிக்காத  தன்னியக்க
নন ডায়াল ট্রাঙ্ক,அல்லாத டயல் டிரங்க்
অ-বিচ্ছিন্নতা,பரவாதது
সমতুল্যতা,அல்லாத சமநிலை
সমতুল্যতা  গেট,அல்லாத சமநிலை  வாயில்
সমতুল্যতা  অপারেশন,அல்லாத சமநிலை  செயல்பாடு
অ-সমতা  উপাদান,சமமற்ற தன்மை  உறுப்பு
অ-ইরেজেবল  মধ্যম,அழிக்கப்படாதது  நடுத்தர
অ-ইরেজেবল  প্রোগ্রামযোগ্য  যন্ত্র,அழிக்கப்படாதது  நிரல்படுத்தக்கூடிய  சாதனம்
অ-ইরেজেবল  স্টোরেজ,அழிக்கப்படாதது  சேமிப்பு
নন-এসেপিং কী,மதிப்பிடாத விசை
অ-নির্বাহী  বিবৃতি,செயல்படுத்த முடியாத  அறிக்கை
নন-হায়ারার্কিকাল ক্লাস্টার বিশ্লেষণ,படிநிலை அல்லாத கிளஸ்டர் பகுப்பாய்வு
অ-ইমপ্যাক্ট প্রিন্টার,தாக்கமற்ற அச்சுப்பொறி
অ-ইন্টারেক্টিভ,ஊடாடாத
অ-রৈখিক  বিকৃতি,நேரியல் அல்லாத  சிதைவு
অ-রৈখিক  অপ্টিমাইজেশন,நேரியல் அல்லாத  தேர்வுமுறை
অ-রৈখিক  প্রোগ্রামিং,நேரியல் அல்லாத  நிரலாக்க
অ-রৈখিক  রিগ্রেশন মডেল,நேரியல் அல்லாத  பின்னடைவு மாதிரி
অ-লোডেবল  অক্ষর সেট,ஏற்ற முடியாத  எழுத்து தொகுப்பு
অ-লোড লাইন,ஏற்றப்படாத வரி
অ-লকিং,பூட்டப்படாதது
নন-ম্যাপিং  মোড,மேப்பிங் அல்ல  பயன்முறை
অ-মেমরি  রেফারেন্স  নির্দেশ,நினைவகம் அல்ல  குறிப்பு  வழிமுறைகள்
অ-নেতিবাচক  সংখ্যা,எதிர்மறை அல்லாத  எண்
অ-অপারেশন  নির্দেশ,செயல்படாதது  வழிமுறைகள்
অ-পূর্বনির্ধারিত  বরাদ্দ,சார்பற்ற  ஒதுக்கீடு
অ-প্রক্রিয়াজাতীয়  ভাষা,செயல்முறை அல்லாத  மொழி
অ-প্রক্রিয়াজাতকরণ  ভিত্তিক  ভাষা,செயல்முறை அல்லாதது  நோக்குநிலை  மொழி
অ-উত্পাদনশীল  পোল,உற்பத்தி செய்யப்படாதது  கருத்து கணிப்பு
অ-উত্পাদনশীল  কাজ,உற்பத்தி செய்யப்படாதது  பணி
নন-প্রোগ্রামড  থামো,திட்டமிடப்படாத  நிறுத்த
নন-রিয়েল-টাইম  প্রক্রিয়াজাতকরণ,உண்மையான நேரம் அல்லாத நேரம்  செயலாக்கம்
অ-পুনরুদ্ধারযোগ্য  ত্রুটি,மீட்டெடுக்க முடியாதது  பிழை
