Gujarati,Kannada
1. જીનસ 2. વંશ,1. ಕುಲ 2. ವಂಶ
1. જીવાણુ 2. જીવાણુ,1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು
જીવાણુનાશક,ಕ್ರಿಮಿನಾಶಕ
અંકુરણ,ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ
1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ,1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ
ગીબેરેલિક એસિડ,ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ
ઉગાડવું,ಕೊಯ್ಲು
ટશ,ತುಶ್
1. ગ્લુટેન 2. ખાઉધરાપણું,1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ
ગ્લાયકોલિસિસ,ಗ್ಲೈಕೋಲಿಸಿಸ್
સરસ,Sundara
સુવર્ણ ક્રાંતિ,ಸುವರ್ಣ ಕ್ರಾಂತಿ
1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ,1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ
1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ,1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ
પેન અસંગત,ಪೆನ್ ಅಸಮಂಜಸ
ગ્રેના,ಗ್ರಾನಾ
દાણાદાર,ಗ್ರಾನುಲೇಷನ್
લીલું ખાતર,ಹಸಿರು ಗೊಬ್ಬರ
હરિયાળી ક્રાંતિ,ಹಸಿರು ಕ್ರಾಂತಿ
વૃદ્ધિ અને વિકાસ,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
1. ગમ રોગ,1. ಗಮ್ ರೋಗ
વિષમલિંગી,ಭಿನ್ನಲಿಂಗೀಯ
1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ,1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ
1. ઓલા 2. કરકપાટ 3. કાર્કા,1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ
રોમિલવોચ,ರೋಮಿಲ್ವಾಚ್
ખારા ફોલ્લો,ಲವಣಯುಕ್ತ ಚೀಲ
હેરો,ಹಾರೋ
1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ,1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ
1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ,1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ
1. તોડવું 2. લણણી 3. તોડવું,1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು
1. એગ લેઇંગ 2. એગ ફોર્સ,1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ
સૂકું ઘાસ,ಒಣ ಹುಲ್ಲು
શુષ્ક ફીડ,ಒಣ ಆಹಾರ
ગંજી,ಗಂಜಿ
ઝાકળ,ಮಬ್ಬು
ધૂંધળું,ಮಸುಕಾದ
1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા,1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ
ખાંચનો અંત,ತೋಡು ಕೊನೆಯಲ್ಲಿ
ટોચ કાપણી,ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು
વાડ,ಬೇಲಿ
કસ્ટડીમાં,ಪಾಲನೆ
કુંડલિની,ಕುಂಡಲಿನಿ
હેમેટાઇટ,ಹೆಮಟೈಟ್
1. ઔષધિ 2. ઔષધિ,1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ
1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ,1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ
હર્બિસાઇડ,ಸಸ್ಯನಾಶಕ
આનુવંશિકતા,ಅನುವಂಶಿಕತೆ
આનુવંશિકતા,ಅನುವಂಶಿಕತೆ
ઉભયલિંગી,ಉಭಯಲಿಂಗಿ
હેટરોક્રોમેટિક,ಭಿನ್ನವರ್ಣದ
હેટરોફર્ટિલાઇઝેશન,ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್
1. હાઇબ્રિડોઝ 2. હેટેરોસિસ,1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್
લૈંગિક રંગસૂત્રો,ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು
ઉછેર,ಪೋಷಿಸಿದರು
હેક્સાડેસિમલ,ಹೆಕ್ಸಾಡೆಸಿಮಲ್
ઠંડી નિષ્ક્રિયતા,ಶೀತ ಸುಪ್ತ
ઉચ્ચ ઘનતા વાવેતર,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
1. પિંડલક 2. ટેકરી (ડાંગર),1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ)
હિસ્ટોગ્રામ,ಹಿಸ್ಟೋಗ್ರಾಮ್
ઉચ્ચ તકનીકી બાગાયત,ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ
1. દહીં 2. મધપૂડો,1.ಮೊಸರು 2. ಜೇನುಗೂಡು
1. નીંદણ 2. નીંદણ,1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು
હોલ્ડિંગ,ಹಿಡಿದು
ખાનગી ફાર્મ,ಖಾಸಗಿ ಫಾರ್ಮ್
હોમિયોસ્ટેસિસ,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
વતન,ತಾಯ್ನಾಡು
એકરૂપતા,ಏಕರೂಪತೆ
1. સજાતીય 2. સજાતીય,1. ಏಕರೂಪದ 2. ಏಕರೂಪದ
સહાનુભૂતિશીલ,ಸಹಾನುಭೂತಿಯುಳ್ಳ
સજાતીય,ಹೋಮೋಜೈಗಸ್
1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર,1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್
1. સ્તર 2. ક્ષિતિજ,1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್
બાગાયતી પાક,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત,1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ
