Odiya,Gujarati
ଯାଦଦେଶ,ટોળું
ମୋବାଇଲ୍ |,ફરડ
ଗତିଶୀଳତା |,ગતિશીલતા
ମୋଡ୍,પદ્ધતિ
ମଡେଲ୍,નમૂનો
ମୋଡରେଟର୍,મધ્યસ્થી
ପରିବର୍ତ୍ତନ,ફેરફાર
ମୋଡସ୍ ଅପରେଣ୍ଡି |,મોડસ ઓપરેન્ડી
ମୁଦ୍ରା ଅନୁଦାନ,નાણાકીય અનુદાન
ଟଙ୍କା,ચલણ
ମନିଟର,મોનીટર
ମୋରନୋଗାମି |,એકપૂફી
ମୋନୋଗ୍ରାମ୍ |,પ્રણય
ଏକଚାଟିଆ,ઈજારો
ମନୋଣ୍ଟି |,એકવિધતા
ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |,માસિક પ્રવાસ ડાયરી
ମାସରୁ ମାସ,મહિનો
ନ moral ତିକ,નૈતિક
ମନୋବଳ,મનોબળ
ନ moral ତିକ ସୂକ୍ଷ୍ମତା |,નૈતિકતાના અધકચકા
ମୁଆଟୋରିୟମ୍ |,મોકૂફી
ମୃତ୍ୟୁ,મૃત્યુદર
ବନ୍ଧକ,ગીરો
ଅଧିକାଂଶ ଗୋପନୀୟ |,સૌથી ગુપ્ત
ମାତୃଭାଷା,માતૃભાષા
ଗତି,દરખાસ્ત
ଗତି ଅଧ୍ୟୟନ |,ગતિ અભ્યાસ
ପ୍ରେରଣା,હેતુ
ଉଦ୍ଦେଶ୍ୟ,પ્રયત્નો
ଉଦ୍ଦେଶ୍ୟ,સૂત્ર
ମୁହଁ,મુખપત્ર
ଚଳନଶୀଳ |,જંગમ
ଘୁଞ୍ଚାନ୍ତୁ |,ખસેડવું
ଗତି,ગતિવિધિ
ବହୁମୂଲ୍ୟ,બહુવિધ
ବହୁମୁଖୀ ହୁଅ,વિવિધલક્ષી
ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |,નગરપાલિકા કર
ସଂଗ୍ରହାଳୟ,સંગ્રહાલય
ମୁଷ୍ଟର୍ ରୋଲ୍ |,એકઠા
ମୁଟିସନ୍ |,પરિવર્તન
ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |,પરિવર્તુઓ
ପାରସ୍ପରିକ ବୁ understanding ାମଣା |,આપસી સમજૂતી
ନାମ କାର୍ଡ,નામ -કાર્ડ
ନାର୍କୋଟିକ୍ |,માદક
ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |,વર્ણન -મૂલ્યાંકન
ବର୍ଣ୍ଣନାକାରୀ,વર્ણનકર્તા
ଜାତି,રાષ્ટ્ર
ଜାତୀୟ,રાષ્ટ્રીય
ଜାତୀୟତା,રાષ્ટ્રવાદ
ଜାତୀୟତା,રાષ્ટ્રીયતા
ଜାତୀୟକରଣ,રાષ્ટ્રીયકરણ
ଜାତୀୟ ଭାଷା,રાષ્ટ્રીય ભાષા
ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |,રાષ્ટ્રીય બચત પ્રમાણપત્ર
ଦେଶୀ,મૂળ
ପ୍ରାକୃତିକ,સ્વાભાવિક
ପ୍ରାକୃତିକରଣ,સ્વચ્છીકરણ
ନ al ସେନା ଶକ୍ତି,નૌકાદળ
ନାଭିଗେବଲ୍ |,નૌસેના
ନାଭିଗେସନ୍,સંશોધક
ନାୟସ୍,નાયસ
ଆବଶ୍ୟକ କାର୍ଯ୍ୟ,આવશ્યક પગલાં
ଆବଶ୍ୟକ |,જરૂરી
ନକାରାତ୍ମକ,નકારાત્મક
ଅବହେଳା,ઉપેક્ષા કરવી
ଅବହେଳା,બેદરકારી
ଅବହେଳିତ,નગણ્ય
ବୁ negoti ାମଣା,મંત્રણા -પણું
ବୁ negoti ାମଣା ଯନ୍ତ୍ର,વટાઉ ખત
ବୁ .ାମଣା,વાટાઘાટ
ବୁ that ାମଣାକାରୀ,વાટાઘાટકાર
ନିପୁଟିମ୍,ભત્રીજા
ଜାଲ୍,જાળ
ନିଟ୍ ବିନିଯୋଗ |,ચોખ્ખું રોકાણ
ନିରପେକ୍ଷ |,તુરંત
ସମ୍ବାଦ,સમાચાર
ସମ୍ବାଦପତ୍ର,સમાચારપત્ર
ଖବରକାଗଜ,અખબાર
ସମ୍ବାଦ ପାଠକ,અખબાર વાચક
କିନ୍ନର ପରବର୍ତ୍ତୀ,નજીક ના સગા
ରାତିର କର୍ତ୍ତବ୍ୟ,રાત્રિ ફરજ
ନିଲ୍ ରିପୋର୍ଟ,શૂન્ય અહેવાલ
କ ad୍ୟକ୍ତି ନାହିଁ |,પ્રવેશ કોઈ
କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍),માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર)
ସମ୍ଭ୍ରାନ୍ତ,નામકરણ
ନାମକରଣ ଖର୍ଚ୍ଚ,નામના ખર્ચ
ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ),નજીવા મૂલ્ય (= ચહેરો મૂલ્ય)
ମନୋନୀତ କରନ୍ତୁ |,નિયુક્ત કરવું
ନାମ,નામનિર્દિષ્ટ
ନାମାଙ୍କନ,નામનિર્દિષ્ટ
ଅଣ-ବୟସ,વતની
ଅଣ-ଯୋଗଦାନକାରୀ |,અનુચિત
ଅଣ-ଜରୁରୀ |,અનિવાર્ય નથી
ଅଣ-ଗେଜିଟେଡ୍ |,બિન-રાજપત્રિત
ଅଣ-ସୁଧ ନଥିବା |,બિન-વ્યાજ
ଅଣ-ନ୍ୟାୟିକ |,બિન-અદાલતી
ଅଣ-ମନ୍ତ୍ରୀ,બિન-મંત્રાલયને લગતું
ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |,બિન-વટાવી ન શકાય એવું
ଅଣ-ଅଧିକାରୀ |,બિન-સરકારી
ଅଣ ଦେୟ,ચુકવણી બિન-ચુકવણી
ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |,ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર
ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |,તકરાર કરનાર ભથ્થું
ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |,બિન-પુનરાવર્તિત ખર્ચ
ଫେରସ୍ତ ହୋଇନଥିବା,બિન-રિફંડપાત્ર
ଅଣ-ନିୟମ,બિન-વૈધાનિક
ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |,કરવેરાની આવક
ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |,તકનીકી જગ્યા
ଅଣ-ପାରମ୍ପାରିକ |,બિન-પરાગારૂપ
ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |,અમૌખિક વાર્તાલાપ
କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |,વાંધા પ્રમાણપત્ર
"କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |","કોઈ નફો, કોઈ ખોટ નથી"
ଆଦର୍ଶ,ધોરણ
ସାଧାରଣ,સામાન્ય
ଧୂମପାନ ନକରିବା,ધુમ્રપાન નિષેધ
ଉଲ୍ଲେଖନୀୟ |,નોંધનીય
ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.),લાગુ નથી (એન.એ.)
ଉପଲବ୍ଧ ନାହିଁ (n.a.),ઉપલબ્ધ નથી (એન.એ.)
ଧ୍ୟାନ ଦିଅନ୍ତୁ,નૉૅધ
ନୋଟିସ୍,જાણ
ଆଖିଦୃଶିଆ |,ધ્યાનપાત્ર
ବିଜ୍ଞପ୍ତି,સૂચના
ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର,નિર્દિષ્ટ ક્ષેત્ર
ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |,નોંધ અને મુસદ્દા
Notalt ଦେୟ,કાલ્પનિક પગાર
ବୁ negoti ାମଣା ନୁହେଁ,વાટાઘાટો નથી
ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |,વાટાઘાટો કરી શકાય તેવા સાધન નથી
ନ୍ୟୁକ୍ଲିୟସ୍,બીજક
ନଲ୍,નિરર્થક
ନଲ୍ ଏବଂ ଶୂନ୍ୟ |,રદબાતલ
ସଂଖ୍ୟା,નંબર
ସଂଖ୍ୟା,ક્રમાંક
ସଂଖ୍ୟା,સંખ્યા
ଶପଥ,શપથ
ସହାନୁସାର ଶପଥ କର |,નિષ્ઠા
ଅଫିସରେ ଶପଥ,પદના શપથ
ଆଜ୍ଞା,આજ્edાપાલન
Obituary,નિખાલસ
ବସ୍ତୁ,ઉદ્દેશ
ଆପତ୍ତି,વાંધો
ଉଦ୍ଦେଶ୍ୟ,ઉદ્દેશ
ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |,પદાર્થો અને કારણો
ବାଧ୍ୟତାମୂଳକ,ફરજિયાત
ଅଶ୍ଳୀଳ,અશ્લીલ
ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |,અશ્રદ્ધાળુ હાવભાવ
ପର୍ଯ୍ୟବେକ୍ଷକ,નિરીક્ષક
ପୁରୁଣା,અપ્રચલિત
ବାଧା,અવરોધ
ସ୍ପଷ୍ଟ,સ્પષ્ટ
ବେଳେବେଳେ,પ્રાસંગિક
ସ୍ଥାନ,ભોગવટો
ଦଖଲକାରୀ,કબજેદાર
ବୃତ୍ତି,વ્યવસાય
ଦଖଲ କରନ୍ତୁ |,વસવાટ કરવો
ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |,ઓક્ટ્રોની ફરજ
ଛୁଟି ଦିନ,બંધ દિવસે
ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ,ફરજિયાત
ଆପତ୍ତିଜନକ |,વાંધાજનક
ଅଫର୍,અર્પણ કરવું
ନିଯୁକ୍ତି ପ୍ରଦାନ,નિમણૂકની ઓફર
କାର୍ଯ୍ୟାଳୟ,કચેરી
ଲାଭ କାର୍ଯ୍ୟାଳୟ,નફા
ସରକାରୀ,અધિકારી
ଅଫିସିଆଲ୍,સરકારી પદ
ସରକାରୀ କର୍ତ୍ତବ୍ୟ,સત્તાવાર ફરજ
ଅଧିକାରୀମାନେ,સરકારી
ସରକାରୀ ଭାଷା |,સત્તાવાર ભાષા
ଆନୁଷ୍ଠାନିକ ଭାବରେ |,સત્તાવાર રીતે
ସରକାରୀ ରିପୋର୍ଟ,સરકારી અહેવાલ
ସରକାରୀ ସଂସ୍କରଣ,સત્તાવાર પરિશ્રમ
ଅଧିକାରୀ,કાર્યકારી
ରେକର୍ଡ ବନ୍ଦ,રેકોર્ડ બંધ
ଠିକ ଅଛି (o.k.),ઠીક છે (ઓ.કે.)
ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍,લોકપ્રિય
ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |,હિસાબ અનુદાન
ଦରକାର ଅନୁସାର,માંગને લઈને
କାର୍ଯ୍ୟରତ,ફરજ પર
ଗୋଟିଏପାଖିଆ |,એક તરફ
ଲାଇନ୍ରେ,રેખા પર
ବିଶେଷ କର୍ତ୍ତବ୍ୟ,વિશેષજ્ dutyનિર્દિર
ଚାକିରି ତାଲିମ ଉପରେ |,નોકરીની તાલીમ પર
ଓଲସ୍,જવાબદારી
ଖୋଲା ଦିନ,ચાલુ દિવસ
ଖୋଲା ସିଷ୍ଟମ୍,ખુલ્લી પદ્ધતિ
ଖୋଲିବା,ઉદઘાટન
ସନ୍ତୁଳନ ଖୋଲିବା |,પ્રારંભિક સિલક
ଖୋଲିବା ଘଣ୍ଟା |,ખુલવાનો સમય
ଶିଖିବା,ખુલ્લું શિક્ષણ
ଖୋଲ |,ખુલ્લો પત્ર
ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |,ખુલ્લી યુનિવર્સિટી
ପରିଚାଳନା ମୂଲ୍ୟ,કાર્યરત ખર્ચ
ଅପରେଟିଂ କର୍ମଚାରୀ |,કામકાજક કર્મચારી
ଅପରେସନ୍,સંચાલન
ଅପରେଟର୍ ଲୋଗ୍ |,ક્રિયાશીલ
ମତ,મંતવ્ય
ବିରୋଧୀ,વિરોધ
ବିକଳ୍ପ,વિકલ્પ
ମ oral ଖିକ |,મૌખિક
କ୍ରମ,હુકમ
ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |,ઓર્ડર ચેક
ସଂରକ୍ଷଣର କ୍ରମ,અનામત હુકમ
ଅର୍ଡିନାନ୍ସ,વટહુકમ
ସଂଗଠନ |,સંગઠન
ସଂଗଠନ ଚାର୍ଟ |,સંગઠન -ચાર્ટ
ସଂଗଠକ,સંગઠક
Oriensted,લક્ષી
ମୂଳ,મૂળ
ମୂଳ ବିଭାଗ,મૂળ વિભાગ
ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ,મૂળ વેચાણ ખત
ଓଟେନସେନିବଲ୍ ମାଲିକ |,દેખીતી માલિક
ବିସ୍ଫୋରଣ,મહામારીનું એકદમથી ફાટી નીકળવું
ପୋଷାକ ଭତ୍ତା,સરંજામ ભથ્થું
ବହିର୍ଗତ ବ୍ୟକ୍ତି,વિદાય લેતા સભ્ય
ଯାଉଥିବା ଫାଇଲ,વિદાય કરતી ફાઈલ
ଆଉଟଲେସ୍,ખર્ચ
ଆଉଟଲେଟ୍,બહારનો ભાગ
ବାହ୍ୟରେଖା,રૂપરેખા
ଦୃଷ୍ଟିକୋଣ,શણગારવું
କୋର୍ଟ ବାହାରେ,કોર્ટની બહાર
ପୁରୁଣା,જુનું પુરાણું
କ୍ରମରେ,હુકમ બહાર
ମୁଦ୍ରଣ ବାହାରେ,છાપ ની બહાર
ଟର୍ନରୁ,બદનામી
ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |,વળાંક ફાળવણી
ଆଉଟପୋଷ୍ଟ |,ચોકી
ଆଉଟପୁଟ୍,ઉત્પાદન
ସଠିକ୍ କ୍ରୟ |,સીધી ખરીદી
ଆଉଟସୋର୍ସ,આઉટસોર્સ
ଉଲ୍ଲେଖନୀୟ,ઉત્કૃષ્ટ
ବୟସରୁ ଅଧିକ,વર્ષ કરતાં વધુ
ମୋଟ ଉପରେ,સમગ્ર
ସାମଗ୍ରିକ ନିଅଣ୍ଟ |,સમગ્ર ખોટ
ବିଲିଂ ଉପରେ,વધારે પડતું કમાણી
ଓଭରଚାର୍ଜ,વધારે પડતી વસિયતનામું
ସମୟସୀମା,મુદતી
ଅତ୍ୟଧିକ ସମୟ,વધારે પડતો અંદાજ
ଓଭରହେଡ୍ ଚାର୍ଜ |,વધુ પડતો ખર્ચ
ଓଭରଲେପ୍ |,અતિશય
ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |,અતિ -અગ્રતા અગ્રતા
ଅତ୍ୟଧିକ ନିୟମ,અસ્વીકાર કરવો
ତଦାରଖ,દેખરેખ
ଓଭରଟାଇମ୍ ପେ,અતિ સમય પગાર
ପୂର୍ବାବଲୋକନ,અતિ -મૂલ્યાંકન
ମାଲିକାନା,માલિકી
ପ୍ୟାକେଜ୍,પ packageકિંગ
ପ୍ୟାକେଜ୍ ଡିଲ୍,પેકેજ સોદો
ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |,પેકિંગ અને ચિહ્નિત
ପ୍ୟାକିଂ ତାଲିକା,પેકિંગ યાદી
ଚୁକ୍ତି,સંધિ
ଦେୟ,પગાર
ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |,ભરપાઈ થયેલી મૂડી
ପୁସ୍ତିକା,પત્રિકા
ପ୍ୟାନେଲ୍ |,પેનલ
କାଗଜ,કાગળ
ପାରା,પેરી
ପାରାମାଉଣ୍ଟ,પેરામાઉન્ટ
ପିତାମାତା,પિતૃ
ପିତାମାତା,પેરેંટ
ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |,પિતૃ કચેરી
ସ Pagreecess,શ્રેષ્ઠતા
ପାର୍ ନିସ୍ୟୁ |,પાસુ
ଯୁଗ,સમાનતા
ସଂସଦ,લોકસભા
ଅଂଶ,ભાગ
%,ખંડ ફાઇલ
ଆଂଶିକ,આંશિક
ଭାଗ ନେବା,સહભાગી
ନିର୍ଦ୍ଦିଷ୍ଟ,ચોક્કસ
ବିଶେଷତା,વિગત
ବିଭାଜନ,વિભાજન
ସାଥୀ,ભાગીદાર
ସହଭାଗୀତା କାର୍ଯ୍ୟ,ભાગીદારી -ખત
ଆଂଶିକ ଦେୟ,આંશિક ચુકવણી
ଆଂଶିକ ସମୟ,ભાગ સમય
ପାର୍ଟୀ,પક્ષ
ପାର୍ ମୂଲ୍ୟ,સમાન મૂલ્ય
ପାସ୍ କର |,પસાર
ପାସ୍,માર્ગ
ପାସୱାର୍ଡ,પાસશ
ପେଟେଣ୍ଟ |,પેટન્ટ
ପୃଷ୍ଠପୋଷକ |,આશ્રયદાતા
ଦେୟ,ચૂકવું
ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ,બિલ ચુકવો
ଦେୟ ସେଟିଂ,પગાર પ્રમાણપત્ર
ଦା,પગાર -દિવસ
ଦେୟ,ચૂકવનાર
ଦେୟକାରୀ,ચુકવણીકાર
ଦେୟ,ચુકવણી
ମୂଲ୍ୟ ଦେବା,ચૂકતે કરવું
ଦେୟ କ୍ରମ,પગાર -હુકમ
ଦେୟ ରୋଲ୍ |,પગારપત્રક
ଦେୟ ସ୍କେଲ,પગાર -ધોરણ
ପେକୁନିୟାରି,નાણાકીય
ଦଣ୍ଡ,શિક્ષાપાત્ર
ପେନାଲ୍ କୋଡ୍,દંડ
ଦଣ୍ଡିକର ଆଗ୍ରହ,શિક્ષાત્મક વ્યાજ
ଦଣ୍ଡ ଦିଅ |,શિક્ષા કરવી
ଦଣ୍ଡ,દંડ
ବିଚାରାଧୀନ ଅଛି,બાકી
କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,કલમ ડાઉન હડતાલ
ପେନ୍ସନ୍,પેન્શન
ପେନସନେବଲ୍ |,પેન્શનપાત્ર
ପେନସୋନର୍ |,પેન્શનર
ପେନ୍ସନ୍ ସ୍କିମ୍ |,પેન્શન યોજના
ବାର୍ଷିକ,વાર્ષિક
ପ୍ରତିଭାଲର୍,વ્યક્તિ મુજબ
ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି),માથાદીઠ (= માથા દીઠ)
ଶତକଡା,ટકા
ଚିରସ୍ଥାୟୀ |,બારમાસી
ଅଗ୍ରାଧିକାର କ୍ରୟ |,અગ્રાધિકાર ખરીદી
ପ୍ରଦର୍ଶନ,કામગીરી
କାର୍ଯ୍ୟଦକ୍ଷତା,કામગીરી
ଅବଧି,સમયગાળો
ପର୍ଯ୍ୟାୟକ୍ରିକ |,સામયિક
ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |,સમીક્ષા હેઠળનો સમયગાળો
ମିଥ୍ୟା,જુબાની
ଭତ୍ତା,ખસી
ସ୍ଥାୟୀ,કાયમી
ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |,દરને દીઠ
ଅନୁମତିପ୍ରାପ୍ତ,સ્વીકાર્ય
ଅନୁମତି,પરવાનગી
ଅନୁମତି,પરમિટ
ଅନୁମୋଦିତ,મંજૂરી આપવી
ଚିରସ୍ଥାୟୀ,શાશ્વત
ଚିରସ୍ଥାୟୀତା |,શાશ્વતતા
ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା),પર્કીઝિટ્સ (= પર્ક્સ)
ବ୍ୟକ୍ତିଗତ,અંગત
ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି,વ્યક્તિગત સંપત્તિ
ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |,અંગત ખત
ବ୍ୟକ୍ତିତ୍ୱ,વ્યક્તિત્વ
ପର୍ସା ନନ୍ ଗ୍ରାଟା |,છૂપી વ્યક્તિ
କର୍ମଚାରୀ,કર્મચારી
କର୍ମଚାରୀ ନୀତି,કર્મચારી નીતિ
ଦୃଷ୍ଟିକୋଣ,પરિપ્રેક્ષ્ય
ମନାଇବା,સમજાવટ
ପ୍ରଯୁଜ୍ୟ,પ્રસંગોચિત
ପର୍ସାଲ୍,વાંધો ઉઠાવવો
ନିବେଦନ,દાદ
ପେଟିସୋନର୍,અરજદાર
ପର୍ଯ୍ୟାୟ,તબક્કો
ଫଟୋଗ୍ରାଫ୍,ફોટોગ્રાફ
ଫଟୋଷ୍ଟାଟ,ફોટોસ્ટેટ
ଶାରୀରିକ ଯାଞ୍ଚ,પ્રત્યક્ષ તપાસ
ଶାରୀରିକ ତ୍ରୁଟି,ભૌતિક ખામી
ଶାରୀରିକ ଶିକ୍ଷା,ભૌતિક શિક્ષણ
ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |,શારીરિક રીતે વિકલાંગ
ଶାରୀରିକ ଯାଞ୍ଚ,ભૌતિક ખરાઈ
ଖଣ୍ଡମ,ટુકડો
ଖଣ୍ଡ ହାର,Pieceઘડ દર
ତୀର୍ଥଯାତ୍ରୀ,યાત્રાળુ
ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,પ્રાયોગિક કાર્યક્રમ
ପିନ୍,પિન
ସ୍ଥାନ ସେବା,પ્લેસમેન્ટ સેવા
ଜନ୍ମସ୍ଥାନ,જન્મ સ્થળ
କାର୍ଯ୍ୟ ସ୍ଥାନ,કામનું સ્થાન
ଅଭିଯୋଗକାରୀ,વાદી
ଯୋଜନା,યોજના
ଯୋଜନା,આયોજન
ଉଦ୍ଭିଦ,છોડ
ପ୍ଲେୟାର,ખેલાડી
ନିବେଦନ,અરજી
ନିବେଦନକାରୀ |,વકીલ
Plebiscite,વિનોદ
ପ୍ରତିଶ୍ରୁତି,આશય
ପ୍ଲେନାରୀ ଅଧିବେଶନ |,પૂર્ણ સત્ર
ପ୍ଲେନିକୋଟେରାରି ​​|,સુસ્પષ્ટ
ପ୍ଲିନ୍ ଏରିଆ |,કથિત વિસ્તાર
ନୀତି,નીતિ
ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |,રાજકીય પ્રવૃત્તિ
ମତଦାନ,મતદાન
ପ୍ରଦୂଷଣ,પ્રદૂષણ
ରାଜନ political ତିକ,રાજકીય
ପୁଲ୍,આયોજન
ପୋର୍ଟଫୋଲିଓ,પારફોલિ
ଅବସ୍ଥାନ,પદ
ସକରାତ୍ମକ |,હકારાત્મક
ପୋଷ୍ଟ କରନ୍ତୁ |,પદ
ପୋଷ୍ଟ-ତାରିଖ,મુદ્યા પછીનું
ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |,હકીકત પછીની મંજૂરી
ସ୍ନାତକୋତ୍ତର,અનુગ્રાહી
Pushumomus,મરણોત્તર
ପୋଷ୍ଟ କରିବା,પોસ્ટિંગ
MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |,પોસ્ટ મોર્ટમ પરીક્ષા
ସ୍ଥଗିତ ରଖ |,મોકૂફ રાખવું
ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ),પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
ଶକ୍ତି,શક્તિ
ଓକିଲଙ୍କ ଶକ୍ତି,મુખત્યારનામું
ପ୍ରୟୋଗନୀୟ,વ્યવહારુ
ଅଭ୍ୟାସ କର |,વ્યવહાર
ପୂର୍ବ-ଅଡିଟ୍ |,પૂર્વ -સદ
ସତର୍କତା,સાવચેતી
ଉଦାହରଣ,પૂર્વવર્તી
ପୂର୍ବ,સંકલ્પ
ସଠିକ୍,વિશિષ્ટ
ସଠିକ୍,અટકાવવું
ପୂର୍ବ ସଂକଳ୍ପ,પૂર્વધારણા
ପୂର୍ବ,પુરોગામી
ମୁଖ୍ୟତ। |,મુખ્ય
ଉପକ୍ରମଣିକା,પૂર્વનિર્દી
ପସନ୍ଦ କରନ୍ତୁ |,પ્રાધાન્ય આપવું
କୁସଂସ୍କାର,પૂર્વગ્રહ
ପ୍ରାଥମିକ,પ્રારંભિક
ଅକାଳ,અકાળ
ପରିସର,હદ
ପ୍ରିମିୟମ୍,પ્રીમિયમ
ପ୍ରିପେଡ୍,અનુપૃષ્ટ
ପ୍ରିପେଡ୍ କାର୍ଡ |,પૂર્વસંધલ કાર્ડ
ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ,પૂર્વ-આયોજિત
ଉପପୋଚିତ,Prepતરવું
ପ୍ରି-ରସିଦ ବିଲ୍ |,પુનરાવર્તિત બિલ
ପ୍ରଚାରକ,પરમાધિકાર
Cribe,વર્ણવવું
ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା,નિયત
ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,નિયત સ્વરૂપ
ଉପସ୍ଥାପନା,રજૂઆત
ପୂର୍ବ,અધ્યક્ષરણ કરવું
ରାଷ୍ଟ୍ରପତି,રાષ્ટ્રપતિ
ଦବାନ୍ତୁ |,પ્રેસ
କପି ଦବାନ୍ତୁ |,અખબારી પ્રત
ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |,પત્રકાર ગેલેરી
ଅନୁମାନ କରାଯାଇଥିଲା,માનવામાં આવેલું
ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |,સંભાવી પગાર
ନିରବଚ୍ଛିନ୍ନ,ધારણા હોય તેવું
ପୂର୍ବ,બહાનું
ପରାଜିତ |,પ્રવર્તવું
ପ୍ରତିରୋଧ କର |,અટકાવવું
ପ୍ରତିରୋଧ,નિવારણ
ପ୍ରତିଷେଧକ |,નિવારક
ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି),ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
ମୂଲ୍ୟ,કિંમત નિર્ધારણ
ପ୍ରିମା ଫେସୀ,પ્રથમ
ମୁଖ୍ୟତ। |,મુખ્યત્વે
ପ୍ରାଥମିକ,પ્રાથમિક
ପ୍ରାଥମିକ ରସିଦ,મૂળ પાવતી
ପ୍ରଧାନ,આચાર્યશ્રી
ମୁଖ୍ୟ tor ଣଦାତା |,મુખ્ય દેવાદાર
ପ୍ରିଣ୍ଟର୍,મુદ્રક
ମୁଦ୍ରଣ,મુદ્રણ
ପୂର୍ବ ସୂଚକ,અગાઉનો સંકેત
ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |,અગ્રતા -ધોરણ
କାରାଗାର,જેલ
ବନ୍ଦୀ,કેદી
ଗୋପନୀୟତା,ગુપ્તતા
ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |,ખાનગી અને ગુપ્ત
ସୁବିଧା,વિશેષાધિકાર
ସୁବିଧା କମିଟି |,વિશેષાધિકાર સમિતિ
ପୁରସ୍କାର,ઇનામ
ସମ୍ଭାବନା,સંભાવના
ପ୍ରମାଣ,પ્રોબેટ
ପରୀକ୍ଷା,અજમાયશ
ସମ୍ଭବତ,અજમાયશ
ସମ୍ଭବତ। |,અજમાયશ
ପ୍ରମାଣ କର |,તપાસ
ପ୍ରକ୍ରିୟାଗତ ନିୟମ |,કાર્યપદ્ધતિવિષયક નિયમો
ପ୍ରଣାଳୀ,પદ્ધતિ
ପ୍ରକ୍ରିୟା,કાર્યપ્રણાલી
