Tamil,Kannada
"தலைவர், செய்தி தொடர்பாளர்","ಮುಖ್ಯಸ್ಥ, ವಕ್ತಾರ"
பாம்பு இணைப்பான்,ಹಾವಿನ ಕನೆಕ್ಟರ್
பாம்பு இணைப்பான்,ಹಾವಿನ ಕನೆಕ್ಟರ್
அசையும் கப்பி,ಚಲಿಸಬಲ್ಲ ರಾಟೆ
இயங்கும் வேகம்,ಚಾಲನೆಯಲ್ಲಿರುವ ವೇಗ
திரைப்படங்கள்,ಚಲನಚಿತ್ರಗಳು
திரைப்பட கேமரா,ಚಲನಚಿತ್ರ ಕ್ಯಾಮೆರಾ
படத்தொகுப்பு,ಚಲನಚಿತ್ರ ಟೋನ್
கைபேசி,ಮೊಬೈಲ್
நகரும் அச்சு,ಚಲಿಸುವ ಅಕ್ಷ
நகரும் உடல்,ಚಲಿಸುವ ದೇಹ
நகரும் கோட்டர்,ಚಲಿಸುವ ಕೋಟರ್
நகரும் கட்டணம்,ಚಲಿಸುವ ಚಾರ್ಜ್
நகரும் கொத்து இடமாறு,ಚಲಿಸುವ ಕ್ಲಸ್ಟರ್ ಭ್ರಂಶ
"அசையும் சுருள்-கால்வனோமீட்டர், அசையும் சுருள்-கால்வனோமீட்டர்","ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ-ಗಾಲ್ವನೋಮೀಟರ್, ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ-ಗಾಲ್ವನೋಮೀಟರ್"
நகரும் சுருள் சாதனம்,ಚಲಿಸುವ ಸುರುಳಿ ಸಾಧನ
நகரக்கூடிய சுருள் ஒலிவாங்கி,ಚಲಿಸಬಲ್ಲ ಕಾಯಿಲ್ ಮೈಕ್ರೊಫೋನ್
சால் குண்ட்லி பிக் அப்,ಚಾಲ್ ಕುಂಡ್ಲಿ ಪಿಕ್ ಅಪ್
நகரும் இயக்கி,ಚಲಿಸುವ ಚಾಲಕ
நகரும் கடத்தி மின்காந்த நில அதிர்வு வரைபடம்,ಚಲಿಸುವ ಕಂಡಕ್ಟರ್ ಎಲೆಕ್ಟ್ರೋಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೀಸ್ಮೋಗ್ರಾಫ್
நகரும் நிலையான சக்தி,ಚಲಿಸುವ ನಿರಂತರ ಬಲ
நகரும் அறிவுறுத்தல் அமைப்பு,ಚಲಿಸುವ ಸೂಚನಾ ವ್ಯವಸ್ಥೆ
நகரும் இருமுனை,ಚಲಿಸುವ ದ್ವಿಧ್ರುವಿ
நகரும் தொந்தரவு,ಚಲಿಸುವ ಅಡಚಣೆ
நகரும் உறுப்பு,ಚಲಿಸುವ ಅಂಶ
நகரும் அமைப்பு,ಚಲಿಸುವ ವ್ಯವಸ್ಥೆ
சாலோ கால்வனோமீட்டர்,ಚಲೋ ಗ್ಯಾಲ್ವನೋಮೀಟರ್
"Chal Awake Mechanism, Chal Pluti Mechanism","ಚಲ್ ಅವೇಕ್ ಮೆಕ್ಯಾನಿಸಂ, ಚಲ್ ಪ್ಲುಟಿ ಮೆಕ್ಯಾನಿಸಂ"
இயங்கும் சுமை,ಚಾಲನೆಯಲ್ಲಿರುವ ಲೋಡ್
மிதக்கும் காந்த கால்வனோமீட்டர்,ತೇಲುವ ಮ್ಯಾಗ್ನೆಟ್ ಗ್ಯಾಲ್ವನೋಮೀಟರ್
அசையும் காந்த வர்க்கம்,ಚಲಿಸಬಲ್ಲ ಮ್ಯಾಗ್ನೆಟ್ ವರ್ಗ
நகரும் பொருள்,ಚಲಿಸುವ ವಸ್ತು
"நகரும் ஊடகம், நகரும் பார்வையாளர்","ಚಲಿಸುವ ಮಧ್ಯಮ, ಚಲಿಸುವ ವೀಕ್ಷಕ"
நகரும் பார்வையாளர்,ಚಲಿಸುವ ವೀಕ್ಷಕ
நகரும் பார்வையாளர் முறை,ಚಲಿಸುವ ವೀಕ್ಷಕ ವಿಧಾನ
நகரும் புள்ளி,ಚಲಿಸುವ ಬಿಂದು
நகரும் புள்ளி கட்டணம்,ಚಲಿಸುವ ಪಾಯಿಂಟ್ ಚಾರ್ಜ್
நகரும் துடிப்பு விசை,ಚಲಿಸುವ ಸ್ಪಂದನ ಶಕ್ತಿ
நகரும் வளாக வரைபடம்,ಚಲಿಸುವ ಕ್ಯಾಂಪಸ್ ನಕ್ಷೆ
"நகரக்கூடிய திருகு ஆதாரம், நகரக்கூடிய திருகு ஆதாரம்","ಮೂವಬಲ್ ಸ್ಕ್ರೂ ಪ್ರೂಫ್, ಮೂವಬಲ್ ಸ್ಕ್ರೂ ಪ್ರೂಫ್"
மாறும் பருவகால மாறுபாடு,ಡೈನಾಮಿಕ್ ಕಾಲೋಚಿತ ವ್ಯತ್ಯಾಸ
நகரும் உடல்,ಚಲಿಸುವ ದೇಹ
வீடியோ டிரான்ஸ்மிட்டர்,ವೀಡಿಯೊ ಟ್ರಾನ್ಸ್ಮಿಟರ್
நகரக்கூடிய இலக்கு ரேடார்,ಚಲಿಸಬಲ್ಲ ಗುರಿ ರಾಡಾರ್
நகரும் சுமை,ಚಲಿಸುವ ಹೊರೆ
மோர்ஸ் செயல்பாடு,ಮೋರ್ಸ್ ಕಾರ್ಯ
பிரைம் சின்க்ரோனைசர் துடிப்பு,ಪ್ರಧಾನ ಸಿಂಕ್ರೊನೈಸರ್ ಪಲ್ಸ್
மு,ಮು
mu குணகம்,ಮು ಗುಣಾಂಕ
"மு-உலோகம், எம்-உலோகம்","ಮು-ಲೋಹ, ಎಂ-ಲೋಹ"
மூடு குழாய்,ಮ್ಯೂ-ಡಕ್ಟ್
"மு-மேசன், எம்-மேசன்","ಮು-ಮೆಸನ್, ಎಂ-ಮೆಸನ್"
முல்லர் வட்டம்,ಮುಲ್ಲರ್ ವೃತ್ತ
முல்லர் முறை,ಮುಲ್ಲರ್ ವಿಧಾನ
பல வளங்கள்,ಬಹು ಸಂಪನ್ಮೂಲ
பல்வகை மாதிரி,ಬಹುವರ್ಗ ಮಾದರಿ
பாலிஹெட்ரான்,ಬಹುಮುಖಿ
பல அனோட் குழாய்கள்,ಬಹು ಆನೋಡ್ ಟ್ಯೂಬ್ಗಳು
பல துளை சாதனம்,ಬಹು ರಂಧ್ರ ಸಾಧನ
"multiarr, வீச்சு ஒப்பீட்டாளர்","ಮಲ್ಟಿಆರ್ಆರ್, ವೈಶಾಲ್ಯ ಹೋಲಿಕೆ"
மல்டிபேண்ட் ஆண்டெனா,ಮಲ್ಟಿಬ್ಯಾಂಡ್ ಆಂಟೆನಾ
மல்டிகோர் கிளைஸ்ட்ரான் பெருக்கி,ಮಲ್ಟಿಕೋರ್ ಕ್ಲೈಸ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್
பல நெடுவரிசை கிளைஸ்ட்ரான் முனைகள்,ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್ ನಳಿಕೆಗಳು
பல்லுயிர் கொம்பு,ಬಹುಕೋಶೀಯ ಕೊಂಬು
பலசெல்லுலர் வோல்ட்மீட்டர்,ಬಹುಕೋಶೀಯ ವೋಲ್ಟ್ಮೀಟರ್
மல்டி சேனல் பல்ஸ் ஹைனஸ் அனலைசர்,ಮಲ್ಟಿ ಚಾನೆಲ್ ಪಲ್ಸ್ ಹೈನೆಸ್ ವಿಶ್ಲೇಷಕ
பல சேனல் ரேடியோ டிரான்ஸ்மிட்டர்,ಬಹು ಚಾನೆಲ್ ರೇಡಿಯೊಟ್ರಾನ್ಸ್ಮಿಟರ್
பல சேனல் ஸ்டீரியோ,ಬಹು ಚಾನೆಲ್ ಸ್ಟೀರಿಯೋ
பல சேனல் தொலைபேசி தொடர்பு,ಬಹುಚಾನಲ್ ದೂರವಾಣಿ ಸಂವಹನ
பல சேனல்,ಬಹುಚಾನಲ್
பல சிப் சுற்று,ಬಹು ಚಿಪ್ ಸರ್ಕ್ಯೂಟ್
பல சுற்று,ಬಹು ಸರ್ಕ್ಯೂಟ್
பல கூறுகள்,ಬಹುಘಟಕ
பல தொடர்பு கடிகாரம்,ಬಹು ಸಂಪರ್ಕ ಗಡಿಯಾರ
நிறைய கேபிள்கள்,ಬಹಳಷ್ಟು ಕೇಬಲ್ಗಳು
பாலிசைகஸ்,ಪಾಲಿಜೈಗಸ್
பல முடிவு-சிக்கல்,ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ
பல மின்முனை வால்வு,ಮಲ್ಟಿಎಲೆಕ್ಟ್ರೋಡ್ ಕವಾಟ
பல உறுப்பு வரிசை,ಬಹು ಅಂಶ ರಚನೆ
பல உமிழ்ப்பான் டிரான்சிஸ்டர்கள்,ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್‌ಗಳು
பல பரிமாற்ற அமைப்பு,ಬಹು ವಿನಿಮಯ ವ್ಯವಸ್ಥೆ
பல அதிர்வெண் டிரான்ஸ்மிட்டர்,ಬಹು ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಮಿಟರ್
மல்டிகிரிட் மாற்றி,ಮಲ್ಟಿಗ್ರಿಡ್ ಪರಿವರ್ತಕ
பாலிபோர் கப்ளர்,ಪಾಲಿಪೋರ್ ಸಂಯೋಜಕ
பல ஃப்ளக்ஸ் பரிமாற்றம்,ಬಹು ಹರಿವು ಪ್ರಸರಣ
மல்டிமீட்டர்,ಮಲ್ಟಿಮೀಟರ್
பல முறை பரிமாற்றம்,ಬಹು ಮೋಡ್ ಪ್ರಸರಣ
பன்மைப்படுத்தல்,ಬಹುವಚನ
மல்டிபிளெக்சர்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
மல்டிபிளெக்சர் இடைவெளி ஏற்றுதல்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಮಧ್ಯಂತರ ಲೋಡ್ ಆಗುತ್ತಿದೆ
பல குறுக்கு,ಬಹು ಅಡ್ಡ
பல வரிசையாக்கம்,ಬಹು ವಿಂಗಡಣೆ
பாலிபதி நீக்கம்,ಪಾಲಿಪಾಥಿಕ್ ರದ್ದು
பாலிபதி வரவேற்பு,ಪಾಲಿಪಾಥಿಕ್ ಸ್ವಾಗತ
பல்வழி பரிமாற்றம்,ಬಹುಮಾರ್ಗ ಪ್ರಸರಣ
பாலிஹெட்ரான் ஸ்ட்ரீம்,ಪಾಲಿಹೆಡ್ರನ್ ಸ್ಟ್ರೀಮ್
பலநிலை ஊடகம்,ಬಹು ಹಂತದ ಮಾಧ್ಯಮ
பல கட்ட மாதிரி,ಬಹು ಹಂತದ ಮಾದರಿ
பலகட்ட மின்மாற்றி,ಮಲ್ಟಿಫೇಸ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
மல்டிஃபோட்டான் உறிஞ்சுதல்,ಮಲ್ಟಿಫೋಟಾನ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
மல்டிஃபோட்டான் அயனியாக்கம்,ಮಲ್ಟಿಫೋಟಾನ್ ಅಯಾನೀಕರಣ
பஹுசத்ரி,ಬಹುಛತ್ರಿ
பாலிப்ளோயிடி அறை,ಪಾಲಿಪ್ಲಾಯ್ಡಿ ಚೇಂಬರ್
பல உறிஞ்சுதல்,ಬಹು ಹೊರಹೀರುವಿಕೆ
பல முகவரி,ಬಹು ವಿಳಾಸ
பல முகவரி குறியீடு,ಬಹುವಿಳಾಸ ಕೋಡ್
பல முகவரி அறிவுறுத்தல்,ಬಹುವಿಳಾಸ ಸೂಚನೆ
பல கோணங்கள்,ಬಹು ಕೋನಗಳು
மல்டிபீம் இன்டர்ஃபெரோமீட்டர்,ಮಲ್ಟಿಬೀಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್
பல சுற்று,ಬಹು ಸರ್ಕ್ಯೂಟ್
பல விகிதாச்சாரங்கள்,ಬಹು ಪ್ರಮಾಣದಲ್ಲಿ
"பல தொடர்பு, பல தொடர்பு","ಬಹು ಸಂಪರ್ಕ, ಬಹು ಸಂಪರ್ಕ"
நிறைய மட்டுமே,ಬಹಳಷ್ಟು ಮಾತ್ರ
பல்லுறுப்புக்கோவை சிதைவு,ಬಹುಪದೀಯ ಕೊಳೆತ
பல்லுறுப்புக்கோவை சிதைவு,ಬಹುಪದೀಯ ವಿಘಟನೆ
பல அதிர்வு,ಬಹು ಅನುರಣನ
பல நிரப்பு,ಬಹು ಭರ್ತಿ
மல்டிபிரேம்,ಮಲ್ಟಿಫ್ರೇಮ್
பல வாயில்கள்,ಬಹು ಗೇಟನ್
பல கொம்புகள்,ಬಹು ಕೊಂಬುಗಳು
பல அயனியாக்கம்,ಬಹು ಅಯಾನೀಕರಣ
பல தொடர்பு பலா,ಬಹು ಸಂಪರ್ಕ ಜ್ಯಾಕ್
பல நிலைகள்,ಬಹು ಹಂತಗಳು
பல அளவீடு,ಬಹು ಅಳತೆ
பல பண்பேற்றம்,ಬಹು ಮಾಡ್ಯುಲೇಶನ್
மல்டிநியூட்ரான் செருகல்,ಮಲ್ಟಿನ್ಯೂಟ್ರಾನ್ ಅಳವಡಿಕೆ
பல அணுக் கோட்பாடு,ಬಹು ನ್ಯೂಕ್ಲಿಯೇಟ್ ಸಿದ್ಧಾಂತ
பல்பணி செயல்பாடு,ಬಹುಕಾರ್ಯಕ ಕಾರ್ಯಾಚರಣೆ
பல இணைப்பான்,ಬಹು ಸಂಯೋಜಕ
பல தொற்றுகள்,ಬಹು ಸೋಂಕುಗಳು
பலவழி நிகழ்வு,ಬಹುಮಾರ್ಗ ಘಟನೆ
பல குத்துதல்,ಬಹು ಗುದ್ದಾಟ
பல சுவாச விநியோகம்,ಬಹು ಉಸಿರಾಟದ ವಿತರಣೆ
பல துல்லியம்,ಬಹು ನಿಖರತೆ
பல பழமையான செல்கள்,ಬಹು ಪ್ರಾಚೀನ ಕೋಶಗಳು
பல ப்ரிஸம்,ಬಹು ಪ್ರಿಸ್ಮ್
பல நிரலாக்க,ಬಹು ಪ್ರೋಗ್ರಾಮಿಂಗ್
பல குத்துதல்,ಬಹು ಗುದ್ದಾಟ
பல வரம்பு சுட்டிக்காட்டி,ಬಹು ವ್ಯಾಪ್ತಿಯ ಪಾಯಿಂಟರ್
பல எதிர்வினை,ಬಹು ಪ್ರತಿಕ್ರಿಯೆ
பல பிரதிபலிப்புகள்,ಬಹು ಪ್ರತಿಫಲನಗಳು
பலஅதிர்வு அமைப்பு,ಬಹು ಅನುರಣನ ವ್ಯವಸ್ಥೆ
பல சிதறல்,ಬಹು ಚದುರುವಿಕೆ
நில அதிர்வு அளவி கற்றை,ಸೀಸ್ಮೋಮೀಟರ್ ಕಿರಣ
பல புள்ளி ஸ்கேனிங்,ಬಹು ಪಾಯಿಂಟ್ ಸ್ಕ್ಯಾನಿಂಗ್
பல நட்சத்திரம்,ಬಹು ನಕ್ಷತ್ರ
பல செயல்பாட்டு சுவிட்ச்,ಬಹುಕ್ರಿಯಾತ್ಮಕ ಸ್ವಿಚ್
பல இலக்கு அமைப்பு,ಬಹು ಗುರಿ ವ್ಯವಸ್ಥೆ
"பல சோதனை அமைப்பு, பல சோதனை பதிவு","ಬಹು ಪರೀಕ್ಷಾ ಸೆಟಪ್, ಬಹು ಪರೀಕ್ಷಾ ಲಾಗ್"
பலவழி வளாகம்,ಬಹುಮಾರ್ಗ ಸಂಕೀರ್ಣ
பல இயக்கம்,ಬಹು ಚಲನೆ
மல்டிபிளக்ஸ் எதிரொலி,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಪ್ರತಿಧ್ವನಿ
டியூன் செய்யப்பட்ட ஆண்டெனா,ಟ್ಯೂನ್ ಮಾಡಿದ ಆಂಟೆನಾ
பல டியூன் செய்யப்பட்ட ஆண்டெனா,ಬಹು-ಶ್ರುತಿ ಆಂಟೆನಾ
"பல்லுறுப்புக்கோவை, பல","ಬಹುಪದೋಕ್ತಿ, ಬಹು"
பல்லுறுப்புக்கோவை செயல்பாடு,ಬಹುಪದೀಯ ಕಾರ್ಯ
பாலிஹெட்ரல் திறன்,ಬಹುಮುಖ ಸಾಮರ್ಥ್ಯ
பல தொடு முறை,ಬಹು ಸ್ಪರ್ಶ ವಿಧಾನ
பல்லுயிர் எதிர்ப்பாற்றல்,ಮಲ್ಟಿಎಲೆಕ್ಟ್ರೋಡ್ ರೆಸಿಸಿವಿಟಿ ಆಥರಿಂಗ್
பல-நிலை கற்றை பரிமாற்றம்,ಬಹು-ಹಂತದ ಕಿರಣದ ಪ್ರಸರಣ
பல,ಬಹು
பல கட்டமைப்பு,ಬಹು ರಚನೆ
மல்டிபிளக்ஸ்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್
மல்டிபிளக்ஸ் உபகரணங்கள்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಉಪಕರಣಗಳು
மல்டிபிளக்ஸ் ஹாலோகிராபி,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಹೊಲೊಗ್ರಾಫಿ
மல்டிபிளெக்சர்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
மல்டிபிளெக்சிங்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
மல்டிபிளக்ஸ் இயந்திரம்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಯಂತ್ರ
பெருக்கல்,ಗುಣಾಕಾರ
குணகம்,ಗುಣಾಂಕ
பெருக்கல் காரணி,ಗುಣಾಕಾರ ಅಂಶ
பெருக்கல் நேரம்,ಗುಣಾಕಾರ ಸಮಯ
பெருக்கல் விளைவு,ಗುಣಾಕಾರ ಪರಿಣಾಮ
பல கலவை,ಬಹು ಮಿಶ್ರಣ
அதிகரிக்கும் மழைப்பொழிவு,ಹೆಚ್ಚುತ್ತಿರುವ ಮಳೆ
"பெருக்கல் நீளம், பெருக்கல் நீளம்","ಗುಣಾಕಾರ ಉದ್ದ, ಗುಣಾಕಾರ ಉದ್ದ"
பெருக்கி,ಗುಣಕ
பன்மை,ಬಹುತ್ವ
பெருக்கி,ಗುಣಕ
பெருக்கி முடுக்கி அமைப்பு,ಗುಣಕ ವೇಗವರ್ಧಕ ವ್ಯವಸ್ಥೆ
பெருக்கி பகுப்பாய்வு,ಗುಣಕ ವಿಶ್ಲೇಷಣೆ
பெருக்கி காரணி,ಗುಣಕ ಅಂಶ
பெருக்கல் சமன்பாடு,ಗುಣಾಕಾರ ಸಮೀಕರಣ
பெருக்கி சூத்திரம்,ಗುಣಕ ಸೂತ್ರ
"ஃபோட்டோனலி பெருக்கல், ஃபோட்டோனலி பெருக்கல்","ಮಲ್ಟಿಪ್ಲೈಯರ್ ಫೋಟೊನಲಿ, ಮಲ್ಟಿಪ್ಲೈಯರ್ ಫೋಟೊನಲಿ"
பெருக்கி மதிப்பு,ಗುಣಕ ಮೌಲ್ಯ
விளம்பர தாக்கம்,ಪ್ರಚಾರದ ಪ್ರಭಾವ
"பெருக்கு, பெருக்கு","ಗುಣಿಸಿ, ಗುಣಿಸಿ"
பல தொடர்புள்ள சூப்பர் கண்டக்டர்,ಬಹುಸಂಬಂಧಿತ ಸೂಪರ್ ಕಂಡಕ್ಟರ್
பல அயனியாக்கம்,ಬಹು ಅಯಾನೀಕೃತ
"பெருக்கல் இயந்திரம், பெருக்கல் துளைத்தல்","ಗುಣಾಕಾರ ಯಂತ್ರ, ಗುಣಾಕಾರ ಚುಚ್ಚುವಿಕೆ"
பலமுனை,ಬಹುಧ್ರುವೀಯ
பலமுனை ஆர்மேச்சர்,ಮಲ್ಟಿಪೋಲಾರ್ ಆರ್ಮೇಚರ್
பல்முனை நுண்ணிய,ಬಹುಧ್ರುವೀಯ ಸೂಕ್ಷ್ಮ
பலமுனை,ಪಾಲಿಪೋಲ್
பாலிபோல் பரவல்,ಪಾಲಿಪೋಲ್ ಪ್ರಸರಣ
பாலிபோல் புலம்,ಪಾಲಿಪೋಲ್ ಕ್ಷೇತ್ರ
இருமுனை திருப்பி,ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
பாலிபோல் வரிசை,ಪಾಲಿಪೋಲ್ ಅನುಕ್ರಮ
பலமுனை கதிர்வீச்சு,ಮಲ್ಟಿಪೋಲಾರ್ ವಿಕಿರಣ
பாலிபோலார் பிரதிநிதித்துவம்,ಪಾಲಿಪೋಲಾರ್ ಪ್ರಾತಿನಿಧ್ಯ
பலமுனை தொற்று,ಮಲ್ಟಿಪೋಲಾರ್ ಸೋಂಕು
பல நிரலாக்கம்,ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್
பல நிரல் மேற்பார்வையாளர்,ಬಹು-ಕಾರ್ಯಕ್ರಮದ ಮೇಲ್ವಿಚಾರಕ
பல கட்ட உந்துசக்தி,ಬಹು-ಹಂತದ ಪ್ರೊಪೆಲ್ಲಂಟ್
பல்நோக்கு பிரதிபலிப்புமானி,ಬಹುಪಯೋಗಿ ಪ್ರತಿಫಲಕ ಮಾಪಕ
மல்டிமீட்டர்,ಮಲ್ಟಿಮೀಟರ್
பல ஒத்ததிர்வு வரி,ಬಹು ಅನುರಣನ ಸಾಲು
"பல்லுறுப்புக்கோவை, பல்லுறுப்புக்கோவை","ಬಹುಪದೋಕ್ತಿ, ಬಹುಪದೋಕ್ತಿ"
பல்லுறுப்புக்கோவை பெருக்கி,ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್
பல்லுறுப்புக்கோவை செயல்முறை,ಬಹುಪದೀಯ ಪ್ರಕ್ರಿಯೆ
பல படி படகோட்டுதல்,ಬಹು ಹಂತದ ರೋಯಿಂಗ್
"பலநிலை ராக்கெட், பலநிலை ராக்கெட்","ಮಲ್ಟಿಸ್ಟೇಜ್ ರಾಕೆಟ್, ಮಲ್ಟಿಸ್ಟೇಜ್ ರಾಕೆಟ್"
பல்லுறுப்புக்கோவை மோனோடோனஸ் பெருக்கி,ಬಹುಪದೀಯ ಏಕತಾನತೆಯ ಆಂಪ್ಲಿಫಯರ್
பல அடுக்கு இழை,ಬಹು-ಪದರದ ಫೈಬರ್
மல்டிபாத் பதிவு அமைப்பு,ಮಲ್ಟಿಪಾತ್ ರೆಕಾರ್ಡಿಂಗ್ ಸಿಸ್ಟಮ್
பல அலகு ஆண்டெனா,ಬಹು ಘಟಕ ಆಂಟೆನಾ
பன்மடங்கு,ಬಹುದ್ವಾರಿ
பன்முகத்தன்மை,ಬಹುತ್ವ
மல்டிவால்வ் பெருக்கி,ಮಲ್ಟಿವಾಲ್ವ್ ಆಂಪ್ಲಿಫಯರ್
மல்டிவெக்டர்,ಮಲ್ಟಿವೆಕ್ಟರ್
பல அதிர்வு,ಮಲ್ಟಿವೈಬ್ರೇಟರ್
பல அதிர்வு ஆஸிலேட்டர்,ಮಲ್ಟಿವೈಬ್ರೇಟರ್ ಆಂದೋಲಕ
மல்டிவோல்டேஜ் கேஜ்,ಮಲ್ಟಿವೋಲ್ಟೇಜ್ ಗೇಜ್
பல ஆண்டெனா,ಬಹು ಆಂಟೆನಾ
"muon, mumeson","ಮುವಾನ್, ಮ್ಯೂಮೆಸನ್"
முனி கட்டணம் முனி கட்டணம்,ಮುವಾನಿ ಚಾರ್ಜ್ ಮುಯುನಿ ಚಾರ್ಜ್
மயோனியம்,ಮಯೋನಿಯಮ್
மோசஸ் ஆண்டெனா,ಮೋಸೆಸ್ ಆಂಟೆನಾ
கஞ்சி,ಮುಶ್
பாகா பகுதி பாதை பகுதி,ಬಾಘಾ ಪ್ರದೇಶದ ಮಾರ್ಗ ಪ್ರದೇಶ
ஜாதகம்,ಜಾತಕ
பணி பிழை,ಮಿಷನ್ ದೋಷ
இசை,ಸಂಗೀತ
இசை வடிவம்,ಸಂಗೀತ ರೂಪ
இசை அறை,ಸಂಗೀತ ಕೊಠಡಿ
ஸ்வரா கிராம்,ಸ್ವರ ಗ್ರಾಂ
"இசை, இசை","ಸಂಗೀತ, ಸಂಗೀತ"
இசை ஒலியியல்,ಸಂಗೀತದ ಅಕೌಸ್ಟಿಕ್ಸ್
இசை ஒலியியல்,ಸಂಗೀತದ ಅಕೌಸ್ಟಿಕ್ಸ್
இசை பெட்டி,ಸಂಗೀತ ಪೆಟ್ಟಿಗೆ
குரல் எதிரொலி,ಧ್ವನಿ ಪ್ರತಿಧ್ವನಿ
பாடகி ஜ்வாலா,ಗಾಯಕಿ ಜ್ವಾಲಾ
"கருவி, கருவி, கருவி","ವಾದ್ಯ, ವಾದ್ಯ, ವಾದ್ಯ"
குரல் இடைவெளி,ಗಾಯನ ಮಧ್ಯಂತರ
எதிரொலிக்கும் ஒலி,ಪ್ರತಿಧ್ವನಿಸುವ ಧ್ವನಿ
இசை மதிப்பெண்,ಸಂಗೀತ ಸ್ಕೋರ್
இசை தொனி,ಸಂಗೀತ ಟೋನ್
மாறி துருவமுனைப்பு சுழற்சி,ವೇರಿಯಬಲ್ ಧ್ರುವೀಯತೆಯ ತಿರುಗುವಿಕೆ
அமைதி,ಮೌನ
திருட்டுத்தனமான கட்டுப்பாடு,ರಹಸ್ಯ ನಿಯಂತ್ರಣ
அமைதி உணர்திறன்,ಮೌನ ಸೂಕ್ಷ್ಮತೆ
அமைதி சுவிட்ச்,ಮೌನ ಸ್ವಿಚ್
திருட்டு அமைப்பு,ರಹಸ್ಯ ವ್ಯವಸ್ಥೆ
"பரஸ்பர, பரஸ்பர","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
பரஸ்பர அஜிமுத்,ಪರಸ್ಪರ ಅಜಿಮುತ್
பரஸ்பர கடத்துத்திறன்,ಪರಸ್ಪರ ವಾಹಕತೆ
பரஸ்பர மின்தடை,ಪರಸ್ಪರ ಪ್ರತಿರೋಧ
பரஸ்பர உந்துதல்,ಪರಸ್ಪರ ಪ್ರೇರಣೆ
பரஸ்பர தூண்டல்,ಪರಸ್ಪರ ಇಂಡಕ್ಷನ್
பரஸ்பர சாத்தியமான ஆற்றல்,ಪರಸ್ಪರ ಸಂಭಾವ್ಯ ಶಕ್ತಿ
பரஸ்பர பரஸ்பரம்,ಪರಸ್ಪರ ಪರಸ್ಪರ
பரஸ்பரம் பிரத்தியேகமானது,ಪರಸ್ಪರ ವೈಶಿಷ್ಟ್ಯ
பரஸ்பர நிகழ்வுகள்,ಪರಸ್ಪರ ವಿಶೇಷ ಘಟನೆಗಳು
பரஸ்பர எறிபொருள்கள்,ಪರಸ್ಪರ ಸ್ಪೋಟಕಗಳು
பரஸ்பரம் அணுகக்கூடிய பாதை,ಪರಸ್ಪರ ಪ್ರವೇಶಿಸಬಹುದಾದ ಮಾರ್ಗ
பரஸ்பர பிரத்தியேக அளவீடு,ಪರಸ್ಪರ ಪ್ರತ್ಯೇಕ ಮಾಪನ
முஜிக்,ಮುಜಿಕ್
தண்டு தலை வேகம்,ಬಳ್ಳಿಯ ತಲೆಯ ವೇಗ
எம்வி குழாய்,ಎಂವಿ ಟ್ಯೂಬ್
mylar மின்தேக்கி,ಮೈಲಾರ್ ಕೆಪಾಸಿಟರ್
"கிட்டப்பார்வை, கிட்டப்பார்வை","ಸಮೀಪದೃಷ್ಟಿ, ಸಮೀಪದೃಷ್ಟಿ"
மிரியாஃபோன்,ಮಿರಿಯಾಫೋನ್
N எலக்ட்ரான்கள்,ಎನ್ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
நிலையான தருண குணகம்,ಸ್ಥಿರ ಕ್ಷಣ ಗುಣಾಂಕ
என்-ஷெல்,ಎನ್-ಶೆಲ್
n-மாஸ் பிரச்சனை,ಎನ್-ಮಾಸ್ ಸಮಸ್ಯೆ
N-டிஸ்ப்ளே,ಎನ್-ಡಿಸ್ಪ್ಲೇ
npin டிரான்சிஸ்டர்,npin ಟ್ರಾನ್ಸಿಸ್ಟರ್
