Malayalam,Odiya
ഗല്ലറ്റ്,ଗଲ୍ଲେଟ୍
ഭീമൻ,ଗ୍ୟାବତି
ചസ്റ്റേറ്ററി കോർട്ടെക്സ്,ଗୁଷ୍ଟାନ କୋର୍ଟେକ୍ସ
ഗുസ്റ്റേറ്ററി റിസപ്റ്റർ,ଗୁଷ୍ଟିକର ନିୟମ
ഭരസൂപമായ,ଗୁପ୍ତ
ജിംപാസ്പെർമെ,ଜିମ୍ନୋସ୍ପର୍ମ୍ |
ഗൈനക്കോമാസ്റ്റ്യ,ନାଇନିମାଷ୍ଟିଆିଆ |
Ginoecium,ଗିନୋକାକିୟମ୍ |
ഗറിസര്,ଯିନୁମାନେ |
ആവാസവ്യവസ്ഥ,ବାସସ୍ଥାନ
ആവാസവ്യവസ്ഥയുടെ നാശം,ବାସସ୍ଥାନ କ୍ଷତି |
ഹെമറ്റോമ,ହେମାଟୋମା |
ഹേം (ഹെം),ହେମ (ହେମ)
ഹീമൊക്കോറിയൽ മറുപിന്റ,Haemokorial Playtanta |
ഹീമോകോസൽ,ହେମୋକୋଲ୍ |
ഹൊസൈറ്റ്,ହେମୋସାଇଟ୍ |
ഹീമോഡയാലിസിസ്,ହେମୋଡିଆର୍ ଲସିସ୍ |
ഹീമോഗ്ലോബിൻ,ହେମୋଗ୍ଲୋବିନ |
ഹൊമോലിംഫ്,ହେମୋଲାଇମିମ୍
ഹീമോഫീലിയ,ହେମୋଫିଲିଆ
ഹീമോഫിലസ് മെക്രി,ହେମୋଫିଲସ୍ ଡୁଚି |
ഹീമോഫിലസ് ഇൻഫ്ലുവൻസസാ,ହେମୋଫିଲସ୍ ଇନ୍ଫ୍ଲୁଏଞ୍ଜାଜା |
ഹീമോപൊയിസിസ്,ହାମେମାନସିସ୍
ഹീമോസയിൻ,ହେମୋଜୋଇନ୍ |
ഹഗ്ഫിഷ്,ହାଗଫିସ୍ |
മുടി സെൽ,ହେୟାର କକ୍ଷ |
ഹെയർപിൻ ലൂപ്പ്,ହେୟାରପିନ୍ ଲୁପ୍ |
രോമമുള്ള മൃഗം,ଲୋମଶାଳୀ ପଶୁ
രോമവൃതമായ,ଲୋମଶାଳୀ |
പകുതി ജീവിതം,ଅଧା ଜୀବନ
ഹാൾ മാർക്ക്,ହଲ୍ ଚିହ୍ନ
വിഭാന്തി,ହାଲୁସିନାସନ୍ |
ഭ്രുവകിനോജെൻ,ହାଲୁସିନୋଜେନ
ഹാലോജൻ,ହ୍ୟାଙ୍ଗିନ୍ |
ഹാലോഫീൽ,ହାଲୋଫିଲ
ഹാലോഫൈറ്റ്,ହାଲଫିଟେଟ୍
ഹാലോഫൈറ്റിക് ആവാസ വ്യവസ്ഥ,ହାଲଫାଇଟିକ୍ ବାସସ୍ଥାନ |
ഹാപ്ലോ-ഡിപ്നോണോന്ണ്,ହାପ୍ଲୋ-ଡିପ୍ଲୋମିକ୍ |
ഹാപ്ലോയിഡ്,ହାପ୍ଲାଏଡ୍ |
ഹാപ്ലോയിഡ്-ഡിപ്ലോയിഡ് ഘട്ടം,ହାପ୍ଲୋଏଡ୍-ଡିପ୍ଲଏଡ୍ ପର୍ଯ୍ୟାୟ |
ഹാപ്ലിക്ക്,ହାପ୍ଲୋଣ୍ଟିକ୍ |
ഹാപ്ലോടൈപ്പ്,ହାପ୍ଲୋଟାଇପ୍ |
ഹപ്റ്റോട്ടാസ്റ്റി,ହାପୋଟେଷ୍ଟି |
കഠിനമായ അണ്ണാക്ക്,କଠିନ ପାଲଟି |
കാഠിന്യം,କଠିନ କରିବା
ഹാർഡി വെയ്ൻബർഗ് സന്തുലിതാവസ്ഥ,କଠିନ ୱେନବର୍ଗ ସନ୍ତୁଳନ ସନ୍ତୁଳନ |
ഇഫക്റ്റ് ഇഫക്റ്റ്,ପ୍ରଭାବଗୁଡିକ ପ୍ରଭାବ
ഹേരിയൻ സിസ്റ്റം,ହାଭରିଆ ସିଷ୍ଟମ୍ |
വിരിഞ്ഞ,ହ୍ୟାଚ୍
വിരിഞ്ഞ,ହ୍ୟାଚ୍
ഹസ്റ്റോറിയ,ହାଉଷ୍ଟୋରିଆ
ഹസ്റ്റോറിയം,ହଷ୍ଟୋରିୟମ୍ |
ഹൃദയമിടിപ്പ്,ହୃଦଘାତ
ഹാർട്ട് ലൂംഗ് മെഷീൻ,ହୃଦୟ ଫୁସଫୁସିନ୍ |
ഹൃദയസ്പേശ്,ହୃଦସ୍ ମାଂସପେଶୀ |
ഹൃദയത്തിന്റെ ആകൃതിയിലുള്ള ഭ്രൂണം,ହୃଦୟ ଆକୃତିର
ഹൃദയ ശബ്ദം,ହୃଦୟ ଶବ୍ଦ
ഹാർട്ട് ആർച്ചിൻ,ହୃଦୟ ଉର୍ଚିନ୍ |
ചൂട് കൊല്ലപ്പെട്ട ബുദ്ധിമുട്ട്,ଉତ୍ତାପ ହତ୍ୟା ଚାପ
ചൂട് ഷോക്ക് രീതി,ଉତ୍ତାପ ଶକ୍ ପଦ୍ଧତି |
ഹണ്ട്വുഡ്,ହୃଦୟରେ ହାର୍ଟଉଡ୍ |
ചൂട് .ർജ്ജം,ଉତ୍ତାପ ଶକ୍ତି
ചൂട് ചികിത്സ,ଉତ୍ତାପ ଚିକିତ୍ସା |
കനത്ത പരിക്ക്,ଭାରୀ ଆଘାତ
ഹീലിയാന്തസ്,ହରିଣୀୟ
ഹെലിക്കൽ സ്ട്രാന്റ്,ହେଲିକାଲ୍ ଷ୍ଟ୍ରାଣ୍ଡ୍ |
ഹെലിക്കൽ തരംഗം,ହେଲିକାଲ୍ ତରଙ୍ଗ |
ഹെലിമേസ്,ହେଲିକେଜ୍ |
Helicotrema,ହେଲିକାଲ୍
ഹെലിയോഫൈറ്റ്,ହେଲିଓଫାଇଟ୍ |
ഹെലോബിയോൾ എൻഡോസ്പെർം,ହେଲବିଓଲ୍ ଏଣ୍ଡୋପରମ୍ |
ഹെമറ്റൂറിയ,ହେମାମୁରିଆ |
ഹേം പ്രോട്ടൻ കോംപ്ലക്സ്,ହେମ ପ୍ରୋଟିନ୍ କମ୍ପ୍ଲେକ୍ସ |
ഹെമിസെല്ലുലോസ്,ହେମିସଲୁଲୋଲୋ |
ഹെമിചോർഡാറ്റ,ହେମିସହୋର୍ଡଟା |
ഹെമിഡാക്റ്റൈലസ്,ହେମିଡାକ୍ଟିସସ୍ |
ഹെമിഫ്രാഗ്മ ഹെറോഫില്ലം,ହେମେଫ୍ରାମମା ହେଟେରୋଫିଲେଲମ୍ |
ഹെമിസിഗസ്,ହେମିଜାଇସ୍
ഹീമോഡയാലിസിസ്,ହେମୋଡିଆର୍ ଲସିସ୍ |
ഹീമോഗ്ലോബിൻ,ହେମୋଗ୍ଲୋବିନ |
ഹീമോഗ്ലോബിനുന,ହେମୋଗୋଲୋବିନିନା |
ഹെൻബെയ്ൻ,ହେନବାନ୍ |
ഹെങ്കന്റെ ലൂപ്പ്,ହେନଲେଙ୍କ ଲୁପ୍ |
ഹെപ്പാൻ,ହେପାରିନ୍
കരളു സംബന്ധിച്ച,ହେପାଟିକ୍ |
ഹെപ്പാറ്റിക് കെക്ക,ହେପାଟିକ୍ କାସିଆ |
ഹെപ്പാറ്റിക് പോർട്ടൽ സിസ്റ്റം,ହେପାଟିକ୍ ପୋର୍ଟାଲ୍-ସିଷ୍ଟମ୍ |
ഹെപ്പാറ്റിക്പിഡ,ହେପାଟିକୋସ୍ଡା
ഹെപ്പറ്റൈറ്റിസ്,ହେପାଟାଇଟିସ୍
ഹെപ്പറ്റോസൈറ്റ്,ହାପ୍ଟୋସାଇଟ୍ |
സസ്യസസ്യ പാളി,B ଷଧୀୟ ସ୍ତର |
സസ്യസസ്യമായ ലൈക്കോപോഡ്,B ଷଧୀୟ ଲାଇକୋପୋଡ୍ |
ഹെരിബറിയം,ହର୍ବରିୟମ୍ |
ഹെർബറിയം ഷീറ്റ്,ହର୍ବରିୟମ୍ ସିଟ୍ |
കളനാശിനി സഹിഷ്ണുത,B ଷଧୀୟ ସହନଶୀଳତା |
സസ്യവിദഗ്ദ്ധൻ,ଉଦବୀଭୋରିଆ
സസ്യഭുക്കുക,B ଷଧୀୟ ପଶୁ
സസ്യഭക്ഷണകേന്ദം,ହର୍ବିଭୋରୀ
പാരമ്പര്യ രോഗം,ବଂଶାନୁକ୍ରମିକ ରୋଗ
പാരമ്പര്യ തകരാറ്,ବଂଶାନୁକ୍ରମିକ ବିକୃତି |
പാരമ്പര്യ കുള്ളൻ,ବଂଶାନୁକ୍ରମିକ ବଧାଲିତା |
വംശപാരന്വരം,ବଂଶାନୁକ୍ରମିକ
അധികാരശ്രേണി,ହାଇରାର୍କି |
പാരമ്പര്യ സ്വഭാവം,ବଂଶାନୁକ୍ରମିକ ବର୍ଣ୍ଣ
പാരമ്പര്യകരമായ സ്വഭാവം,ଉତ୍ତରାଧିକାରୀ ଚରିତ୍ର |
ഹെറിറ്റിയ,Horitiera
ഹെർമാഫ്രോഡൈറ്റ്,His ହେମାଫ୍ରୋଡାଇଟ୍ |
ഹെർമാഫ്രോഡിറ്റിസം,ହେର୍ମ୍ହରଡିଟିଜିମ୍ |
സന്യാസി ഞണ്ട്,ହର୍ମିଟ୍ କ୍ରାବ୍ |
ഹീറോയിന്,ହିରୋଇନ୍
ഹെർപ്പസ് സിംപ്ലക്സ് വൈറസ്,ହର୍ପସ୍ ସିମ୍ପ୍ଲେକ୍ସ ଭାଇରସ୍ |
ഹെർപ്പസ് വൈറസ്,ହର୍ପସ୍ ଜୀବାଣୁ |
ഹെസ്പെരിരിയം,ହେସର୍ଡିୟମ୍ |
ഹെറ്ററോല്ലെ,ହେଟେରାଲେଲ୍ |
ഹെട്രോക്രോമാറ്റിൻ,ହେଟେରକ୍ରୋମେଟିନ୍ |
Herterocyst,ହେଟେରବିସଷ୍ଟ |
ഹെറ്റോഡോണ്ട്,ହେଟେରୋଡଣ୍ଟଟ୍ |
വൈവിധ്യമാർന്ന,ହେଟେରୋଜେନସ୍ |
വൈവിധ്യമാർന്ന,ହେଟେରୋଜେନସ୍ |
വിട്ടുകൊടുക്കുക,ହେଟେରୋମେରା |
ഉണര്ത്ത,ହେଟେରୋମାର
ഹെറോഫിലി,ହେଟେରୋଫିରେଲି |
ഹെറ്ററോപ്നുസ്റ്റിസ്,ହେଟେରୋପେନୁଷ୍ଟିସ୍ |
അറ്റത്തേക്കും,ହେଟେରୋସିସ୍ |
ഹെരെറ്റെതലിക്,ହେଟେରୋଟାଲାଲିକ୍ |
ഹെറോട്രോഫ്,ହେଟେରୋଟ୍ରୋଫ୍ |
ഹെറോട്രോഫ്,ହେଟେରୋଟ୍ରୋଫ୍ |
ഹൈറ്റെറോട്രോഫിക് ബാക്ടീരിയ,ହେଟେରୋଟ୍ରୋଫିକ୍ ଜୀବାଣୁ |
ഹെട്രോട്രോഫിക് പോഷകാഹാരം,ହେଟେରୋଟ୍ରୋଫିକ୍ ପୁଷ୍ଟିକର |
ഹിറ്റോട്രോഫി,ହେଟେରୋଟ୍ରୋଫି |
ഹിറ്റോട്രോഫി,ହେଟେରୋଟ୍ରୋଫି |
ഹെറോസിഗോട്ട്,ହେଟେରୋଜୁଗୋଟ୍ |
ഹെറോസായിഗസ് ഉയരം,ହେଟେରୋଜାଇଗସ୍ ଲମ୍ବା |
ഹൊരെട്രോസായിസ്,ହେଟେରୋଜାଇଗୋସ୍ |
ഷഡ്ഭുജാവ്,ଷୋଡଗୋନାଲ୍ ଫ୍ୟାଟିଟ୍ |
ഹെക്സാപ്ലോയിഡ്,Hexaploid
ഹെട്രോക്കിയാസ്,ହେକ୍ସୋକିନାସ୍ |
Hibernaculum,ହାଲାରେଲମ୍ |
ശീതകാലനിദ,ହାଇବରନେସନ୍ |
മറഞ്ഞിരിക്കുന്ന വിശപ്പ്,ଲୁକ୍କାୟିତ ଭୋକ
ഉയർന്ന ഇന്റർസ്റ്റീഷ്യൽ ഓസ്മോളറിറ്റി,ଉଚ୍ଚ ଆନ୍ତ st ରାଜ୍ୟ ଆଲମାରାରିଟି |
ഉയർന്ന പ്രകടനത്തിലെ ലിക്വിഡ് ക്രോമാറ്റോഗ്രാഫി,ଉଚ୍ଚ କାର୍ଯ୍ୟଦକ୍ଷତା ତରଳ କ୍ରୋମାଟୋଗ୍ରାଫି |
ഉയർന്ന വാട്ട്സം,ଉଚ୍ଚ ଭୋକ୍ମ୍
കുല്ളം,ପାହାଡ ବଣ୍ଟ |
മലയോര പ്രതികരണം,ପାହାଡ ପ୍ରତିକ୍ରିୟା
ഹിൽസ,ହିଲସା
ഹിലം,ହିଲମ୍
തലച്ചോറ്,ବାଡେନ ମସ୍ତିଷ୍କ
വിജാഗിരി,Hinge ଯୁଗ
ഹിന്നി,ହିନିରି
ഹിപ്പോകാമ്പസ്,ହିପୋକାମ୍ପସ୍ |
ഹിരുയിഡിൻ,ହିରୁଦିନ୍
ഹിരുഡിനാരിയ,ହିରୁଦିନାରାରିଆ |
ഹിംഗലെ,ଗୋଡାଲେ
ഹിസ്റ്റോഗ്രാം,ହିଷ୍ଟୋଗ୍ରାମ୍
ചരിത്രപരമായ പഠനങ്ങൾ,Historical ତିହାସିକ ଅଧ୍ୟୟନ |
ഹിസ്റ്റോളജി,ହିସାବ
ഹിസ്റ്റൺ,ହାଟନ୍
ഹിസ്റ്റോൺ ഒക്ടറർ,ତାଙ୍କର ପଥର ଅଷ୍ଟ୍ଟାମର୍ |
ഹിസ്റ്റോൺ പ്രോട്ടീൻ,ତାଙ୍କର ପଥର ପ୍ରୋଟିନ୍ |
ചരിത്ര ശാസ്ത്രം,Historical ତିହାସିକ ବିଜ୍ଞାନ |
എച്ച് ഐ വി,ଏଚ୍.ଆଇ.ଭି.
വേഗത്തിൽ പിടിക്കുക,ଶ୍ରଘ୍ର ଧର
സമഗ്ര സമീപനം,ସାମଗ୍ରିକ ଉପାୟ |
പൊള്ളയായ ആന്തരിക അവയവം,ହୋଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ଅଙ୍ଗ |
പൊള്ളയായ കമ്പിളി ബോൾ,ଖାଲି ପଶମ ବଲ୍ |
ഹോളോബ്ലാസ്റ്റിക് പിളർപ്പ്,ହୋଲୋବଲାଷ୍ଟିକ୍ କ୍ଲେଜ୍ |
ഹോൾഓക്രൈൻ ഗ്രന്ഥി,ହୋଲୋକ୍ରାଇନ୍ ଗ୍ରନ୍ଥି |
ഹോളോഫിറ്റിക്,ହୋଲଫିଫିଟିକ୍
ഹോളോസോയിക്,ହୋଲୋଜୋିକ୍ |
ഹോറോസോയിക് പോഷകാഹാരം,ହୋଲୋଜୋଇକ୍ ପୁଷ୍ଟିକର |
ഹോംബോറോക്സ്,ହୋମେନୋବକ୍ସ
ഹോമോസ്റ്റാസിസ് (ഹോമോസ്റ്റാസിസ്),ହୋମାଓଷ୍ଟାସାସ୍ (ହୋମୋଷ୍ଟାସାସ୍)
ഹോംകൂടത്തുമിക്,ମୂଳଦୁଆ
ഹോംതെത്തുമണി,ଘେରିଥୋଥର୍ମସ୍
ഹോമിനിഡ്,ହୋମେନିଡ୍
ഹോമിനിഡേ,ହୋଞ୍ଜିନିଡା
ഹോമിനിയോയിഡ്,ହୋସିନୋଏଡ୍ |
ഹോമോ എറക്റ്റസ്,ହୋମୋ ଇରେକ୍ଟସ୍ |
ഹോമോ ഹബിലിസ്,ହୋମୋ ହବିଲିସ୍ |
ഹോമോ സാപ്പിയൻസ്,ହୋମୋ ସାପିଏନ୍ |
ഹമോമാമി,ହମୋଗାମି
ഹോമോജെന്റിസിക് ആസിഡ് പരിശോധന,ହୋମୋଜିଣ୍ଟିସସିକ୍ ଏସିଡ୍ ପରୀକ୍ଷା |
ഹോമോജെനിസേഷൻ,ସମଲିଙ୍ଗେନାଇଜେସନ୍
ഏകീകൃതമായി,ସମ୍ବାଦୋନିଦ୍
ഹോമോടോതെർമിക്,ହୋମାଇଓଥରମିକ୍ |
ഹോമയോളജി,ସମଲିଙ୍ଗୀ
ഹോമോപോളിമർ,ହୋମୋପୋଲିୟର |
ഹോമോസിഗോസിറ്റി,ସମଲିଙ୍ଗୀ
ഹോമോസിഗോസിറ്റി,ସମଲିଙ୍ଗୀ
ഹോമോസിഗോട്ട്,ସୋମବରଗୋଟେଗୋଟ୍ |
ഹോമോസിഗസ് കുള്ളൻ,ହୋମୋଜାଇଗସ୍ ବଧୂ |
ഹോമോസിഗസ് ഉയരം,ହୋମୋଜାଇଗସ୍ ଉଚ୍ଚତା |
ഹുക്ക് വേം,ହୁକ୍ ପୋକ
ഹോർമോൺ ചികിത്സ,ହରମୋନାଲ ଚିକିତ୍ସା |
ഹോർമോൺ തെറാപ്പി,ହରମୋନ୍ ଥେରାପି |
ഹോർമോൺ-റിസപ്റ്റർ കോംപ്ലക്സ്,ହରମୋନ୍-ରିସେପ୍ଟର ଜଟିଳ |
കൊമ്പുള്ള ടോഡ്,ଶିଙ୍ଗ ଟୋଡ୍ |
കുതിരപ്പൊ ബാറ്റ്,ଘୋଡା ବାଟ
ഹോർട്ടികൾച്ചർ,ଉଦ୍ୟାନ କୃଷି
ആശുപത്രി മാലിന്യങ്ങൾ,ଡାକ୍ତରଖାନା ବର୍ଜ୍ୟବସ୍ତୁ
ആതിഥേയന്,ହୋଷ୍ଟ
ഹോസ്റ്റ് സെൽ,ହୋଷ୍ଟ କକ୍ଷ
ഹോസ്റ്റ്-പാരാസിറ്റിക് ബന്ധം,ହୋଷ୍ଟ-ପରଜୀବୀ ସମ୍ପର୍କ |
ഹോസ്റ്റ് സവിശേഷത,ହୋଷ୍ଟ ନିର୍ଦ୍ଦିଷ୍ଟତା |
ചൂടുള്ള മരുഭൂമി,ଗରମ ମରୁଭୂମି |
ചൂടുള്ള ദുരുപയോഗം സൂപ്പ്,ଗରମ ମିଶ୍ରିତ ସୁପ୍ |
ഹോട്ട് സ്പോട്ട്,ଗରମ ସ୍ପଟ୍
വീട് സൂക്ഷിക്കുന്ന പ്രവർത്തനം,ଘର ରଖୁଥିବା କାର୍ଯ୍ୟ
വീട് സൂക്ഷിക്കുന്ന ജീൻ,ଘର-ରଖିବା ଜିନ୍ |
മനുഷ്യ ശരീരം,ମାନବ ଶରୀର
ഹ്യൂമൻ കോറിയോണിക് ഗോണഡോട്രോപിൻ (എച്ച്സിജി),ମାନବ CHORIONIC TonDODotROPIN (HCG)
മനുഷ്യനിധി,ମାନବ ଜନସଂଖ୍ୟା
മനുഷ്യ ജീനോം,ମାନବ ଜିଦ୍
മനുഷ്യ വളർച്ച ഹോർമോൺ (എച്ച്ജിഎച്ച്),ମାନବ ଅଭିବୃଦ୍ଧି ହରମୋନ୍ (HGH)
മനുഷ്യ ഹോസ്റ്റ്,ମାନବ ହୋଷ୍ଟ |
ഹ്യൂമൻ ഇമ്മ്യൂണോ ഡെഫിഷ്യൻസി വൈറസ് (എച്ച്ഐവി),ମାନବ ଇମ୍ୟୁନୋଟୋସିକୋଇ ଭାଇରସ୍ (ଏଚ୍.ଆଇ.ଭି)
ഹ്യൂമൻ ല്യൂക്കോസൈറ്റിക് ആന്റിജൻ,ମାନବ ସମତଳ ଆଣ୍ଟିଗେନ୍ |
ഹ്യൂമൻ ല്യൂക്കോസൈറ്റ് ആന്റീഷ് കോംപ്ലക്സ്,ମାନବ ଶିକ୍ଷକ ଆଣ୍ଟିରିଟ୍ କମ୍ପ୍ଲେକ୍ସ |
ഹ്യൂമൻ ഐസന്റൽ ലാക്ടറെ,ମାନବ ସ୍ଥାନାନ୍ତର ଲାକ୍ଟୋଜାନ |
മനുഷ്യ ജനസംഖ്യാ സമ്മർദ്ദം,ମାନବ ଜନସଂଖ୍ୟା ଚାପ |
ഹ്യൂമൻ റേസ്,ମାନବ ଜାତି |
ഹ്യൂമറസ്,ହ୍ୟୁମରସ୍ |
ഹ്യൂമിക് ആസിഡ്,ନମ୍ର ଏସିଡ୍ |
നനഞ്ഞ,ଆର୍ଦ୍ର
ഈർപ്പം,ଆର୍ଦ୍ରତା
അപമാനിക്കുക,ହତାଶ
നര്മ്മം,ହାସ୍ୟରସ
ഹ്യൂമസ്,ହ୍ୟୁମସ୍
ഹണ്ടിംഗ്ഡന്റെ രോഗം,ହଣ୍ଟିଙ୍ଗଡନ୍ ରୋଗ |
ഹയാസിൻ,ହାଇକିନ୍ସ |
ഹയാലിൻ,ହାଲିସ୍ |
ഹയാലിൻ തരുണാസ്ഥി,ହାଇଡାଇନ୍ କାର୍ଟିଲେଜ୍ |
ഹീലുറോണിഡേസ്,ହାଇଲୁମେରୋନିଡଜ୍ |
ഹൈബ്രിഡ്,ହାଇବ୍ରିଡ୍ |
ഹൈബ്രിഡ് അദൃശ്യത്വം,ହାଇବ୍ରିଡ୍ ଆସନସିଟି |
എഫ് 1 വിത്തുകളുടെ ഹൈബ്രിഡ്,F1 ମଞ୍ଜି ର ହାଇବ୍ରିଡ୍ |
ഹൈബ്രിഡ് വന്ധ്യത,ହାଇବ୍ରିଡ୍ ଷ୍ଟର୍ଷିଲିଟି |
ഹൈബ്രിഡ് വാഹന സാങ്കേതികവിദ്യ,ହାଇବ୍ରିଡ୍ ଯାନବାୟନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ഹൈഡ്രാൾഡ് എവർ,ହାଇଡ୍ରାଫ୍ ଡିପଦ୍ଧାନ |
ജലാംശം ഷെൽ,ହାଇଡ୍ରେସନ୍ ସେଲ୍ |
ജലവാഹിത്യ,ହାଇଡ୍ରିକ୍
ഹൈഡ്രില്ല,ହାଇଡ୍ରିଲା
ഹൈഡ്രജൻ ബോണ്ട്,ହାଇଡ୍ରୋଜେନ୍ ବଣ୍ଡ |
ഹൈഡ്രജൻ സയനൈഡ്,ହାଇଡ୍ରୋଜେନ୍ ସିଆନ୍ସାଇଡ୍ |
ഹൈഡ്രജൻ ന്യൂക്ലിയസ്,ହାଇଡ୍ରୋଜେନ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
ജലവൈകരണം,ହାଇଡ୍ରୋଲାସେ |
ജലവിശ്വാസ ചക്രം,ହାଇଡ୍ରୋଲୋଜିକାଲ୍ ଚକ୍ର |
ഹൈഡ്രോളിംഗിംഗ്,ହାଇଡ୍ରୋଲସିଂ |
ഹൈഡ്രോലൈറ്റിക് പിളർപ്പ്,ହାଇଡ୍ରୋଲାଇଟିକ୍ ଖଣ୍ଡ ଖଣ୍ଡ |
ഹൈഡ്രോൺസാസ്,ହାଇଦ୍ର୍ରୋନିଷ୍ଟୀ |
ഹൈഡ്രോഫിലിക്,ହାଇଡ୍ରୋଫିଲିକ୍ |
ഹൈഡ്രോഫിലി,ହାଇଡ୍ରୋଫିଲି
ഹൈഡ്രോഫിലി,ହାଇଡ୍ରୋଫିଲି
ഹൈഡ്രോഫോബിക്,ହାଇଡ୍ରୋଫୋବିକ୍ |
ഹൈഡ്രോഫൈറ്റ്,ହାଇଡ୍ରୋଫାଇଟ୍ |
ഹൈഡ്രോപോണിക്സ്,ହାଇଡ୍ରୋପୋନିକ୍ସ |
ഹൈഡ്രോഫിയർ,ହାଇଡ୍ରୋସଫେରର୍ |
ഹൈഡ്രോസ്റ്റാറ്റിക് സമ്മർദ്ദം,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |
ഹൈഡ്രോതർമൽ ഇക്കോസിസ്റ്റം,ହାଇଡ୍ରୋନୋମାଲ୍ ଇକୋସିଷ୍ଟମ୍ |
ഹൈഡ്രോതർമൽ വെന്റ്,ହାଇଡ୍ରୋନୋମାଲ୍ ଭେଣ୍ଟ୍ |
ഹൈഡ്രോക്സൈൽ ഗ്രൂപ്പ്,ହାଇଡ୍ରକ୍ସଲି ଗ୍ରୁପ୍ |
ഹൈഗ്രിക്,ହାଇଗ୍ରାଟିକ୍
ഹൈല (ട്രീ തവള),HALA (ଗଛ ବେଙ୍ଗ)
Home,ହାଇମେନ |
Iod,Hyyid
ഹ്യൂയ്യോഡ് അസ്ഥി,ହାଇ କିଡ୍ ହାଡ |
ഹൈപ്പോത്തിയം,ହାଇପ୍ନାଣ୍ଟିଆମ୍ |
ഹൈപ്പർ കൊളസ്ട്രോൾമിയ,ହାଇପର କୋଲେଷ୍ଟୋରୋଲେମିଆ |
ഹൈപ്പർ ഗ്ലൈസീമിയ,ହାଇପରଗ୍ଲାଇସେମିଆ |
ഹൈപ്പർകെരാറ്റോസിസ്,ହାଇପରକେୟାର ଆକ୍ଟାଟିସ୍ |
ഹൈപ്പർപാറൈറോയിഡിസം,ହାଇପରପୋରାଥାଇଗର୍ମ |
ഹൈപ്പർപ്ലാസിയ,ହାଇପରପ୍ସିଆ
ഹൈപ്പർസെൻസിറ്റിവിറ്റി,ହାଇସେଫର୍ସନାଇଟ୍ସିଟିଭିଟି |
രക്താതിമർദ്ദങ്ങൾ,ଉଚ୍ଚ ରକ୍ତଚାପ
ഹൈപ്പർതൈറോയിഡിസം,ହାଇପରଥାଇରଏଟିଡଜିମ୍
ഹൈപ്പർടോട്ടിക്,ଉଚ୍ଚ ରକ୍ତଚାପ
എസ്യ്പ്പ്,ହାଇଫା
ഹൈഫെൻ,ହାଇଫେର୍ନ |
ഹൈപ്പോകോണ്ട്രിയ,କପବୀଳା
ഹൈപ്പോകോട്ടൈൽ,କପଟୋଟଲ୍
ഹൈപ്പോഗ്ലൈസീമിയ,ହାଇପୋଗ୍ଲାଇସେମିଆ |
ഹിപ്ലോണാഡിസം,ହାଇପଗୋନାଡିଜିମ୍
ഹൈപ്പോജിനസ്,ହାଇପୋରେଜସ୍ |
ഹൈപ്പോജിനി,ମୁପୋଗୀ
ഹൈപ്പോളിംനിയൻ,ହାଇ ଏକ୍ସପ୍ଲିମୋନିଅନ୍
ഹൈപ്പോപാറതിറോയിഡിസം,ହାଇପୋପା ରାଥ୍ୟାରିଏଡାଇଜ୍ରିଜିମ୍ |
ഹൈപ്പോഫറിനാങ്കാരം,ହାଇପୋଫ୍ରିନକ୍ସ |
ഹൈപ്പോം,Sypostome
ഹൈപ്പോം,Sypostome
ഹൈപ്പോതലാലുമസ്,ହାଇପୋଥାଲାମସ୍ |
അനുമാനസം,ଶୁଳୋପାସିସ୍ |
സാങ്കൽപ്പിക കീപ്പ്,କପଟେଟିକାଲ୍ କୋର୍ଡେଟ୍ |
സാങ്കൽപ്പിക നിർദ്ദേശം,କପଟେଟିକାଲ୍ ପ୍ରସ୍ତାବ |
ഹൈപ്പോതൈറോയിഡിസം,ହାଇ ବିଦୋଜିତ
ഹൈപ്പോട്ടണിക്,ହାଇପୋଟୋଟିକ୍ |
ഹൈപ്പോടോണിക് പരിഹാരം,ହାଇପୋଟୋଟିକ୍ ସମାଧାନ |
ഹൈരാക്കോഥീയം,ମୁ arAକୋଟିଆ
ഹിമയുഗം,ବରଫ ଯୁଗ
Ichthyophis,IchHhyphis
തിരിച്ചറിയല്,ପରିଚୟ
Idiogram,ଅଳସୁଆ
Idiogram,ଅଳସୁଆ
ഇഗ്വാന,ଇଗୁଆନା
Ileum,ଇଲିୟମ୍ |
പ്രകാശിപ്പിക്കുന്ന സാമ്പിൾ,ଆଲୋକିତ ନମୁନା |
ദീപക്കാഴ്ച,ଆଲୋକ
പതിഛായ,ପ୍ରତିଛବି |
പുലർച്ചെ സമ്മർദ്ദം,Ibbibit ଚାପ |
പുണ്യ,ବାଧ୍ୟତାମୂଳକ |
അടുക്കുക,Imbricate
ഇമ്യൂണിവേേഷൻ ഇംബ്രേറ്റ് ചെയ്യുക,ଅତ୍ୟାଧୁନିକ ପରିତାଧିକାରୀ |
കുടിയേറ്റക്കാരന്,ପ୍ରବାସୀ
കുടിയേറ്റം,ଇମିଗ୍ରେସନ
കുടിയേറ്റം,ଇମିଗ୍ରେସନ
