Bengali,Punjabi
ইনজেস্ট,ਗ੍ਰਹਿਣ
উপাদান,ਸਮੱਗਰੀ
সূচনা শব্দ (আইডাব্লু),ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ)
অভ্যন্তরীণ কোড,ਅੰਦਰੂਨੀ ਕੋਡ
উদ্ভাবন,ਨਵੀਨਤਾ
ইনপুট,ਇੰਪੁੱਟ
ইনপুট লাইন,ਇਨਪੁਟ ਲਾਈਨ
ইনপুট ইউনিট,ਇਨਪੁਟ ਯੂਨਿਟ
ইনপুট ভোল্টেজ,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
ইনপুট আউটপুট,ਇਨਪੁਟ-ਆਉਟਪੁਟ
.োকান,ਸੰਮਿਲਿਤ ਕਰੋ
সন্নিবেশ ক্ষতি,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
স্থাপন,ਇੰਸਟਾਲੇਸ਼ਨ
তাত্ক্ষণিক ভোল্টেজ,ਤਤਕਾਲ ਵੋਲਟੇਜ
নির্দেশ,ਹਦਾਇਤ
অন্তরক উপাদান,ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
নিরোধক,ਇਨਸੂਲੇਸ਼ਨ
নিরোধক প্রতিরোধ,ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
ইনসুলেটর,ਇਨਸੂਲੇਟਰ
সমন্বিত বর্তনী,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
একীভূত নেটওয়ার্ক,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
ইন্টিগ্রেটার,ਇੰਟੀਗਰੇਟਰ
বুদ্ধি,ਬੁੱਧੀਮਾਨ
তীব্রতা,ਤੀਬਰਤਾ
বক্তৃতা তীব্রতা,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
আন্তঃ চ্যানেল হস্তক্ষেপ,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
ইন্টারলিভ,ਇੰਟਰਲੇਵ
মিথষ্ক্রিয়া,ਗੱਲਬਾਤ ਕਰਨੀ
ইন্টারেক্টিভিটি,ਗੱਲਬਾਤ
ইন্টারকম,ਇੰਟਰਕਾੱਮ
আন্তঃসংযোগ,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
ইন্টারফেস,ਇੰਟਰਫੇਸ
ইন্টারফেস স্ক্যানিং,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
হস্তক্ষেপ,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
হস্তক্ষেপ অঞ্চল,ਦਖਲ ਦਾ ਜ਼ੋਨ
হস্তক্ষেপ চ্যানেল,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
হস্তক্ষেপ ফ্রিকোয়েন্সি,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
ইন্টারফ্রেম,ਅੰਤਰਫ੍ਰੇਮ
ইন্টারলিভ,ਇੰਟਰਲੇਵ
ইন্টারলিভড,ਇੰਟਰਲੇਡ
ইন্টারলিভড স্ট্রিম,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
ইন্টারলিভার,ਇੰਟਰਲੇਵਰ
ইন্টারলিভিং,ਇੰਟਰਲੇਵਿੰਗ
ইন্টারলিভিং,ਇੰਟਰਲੇਵਿੰਗ
ইন্টারলিভিং পিরিয়ড,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
ইন্টারলক সার্কিট,ਇੰਟਰਕੈਕ ਸਰਕਟ
ইন্টারলক সুইচ,ਇੰਟਰਲੌਕ ਸਵਿਚ
ইন্টারলকিং,ਇੰਟਰਲੋਕਿੰਗ
মধ্যবর্তী ব্যর্থতা,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
মধ্যবর্তী ফ্রিকোয়েন্সি,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
মধ্যবর্তী ফ্রিকোয়েন্সি দোলক,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
বিরতি,ਰੁਕ-ਰੁਕ ਕੇ
মাঝে মাঝে বর্তমান,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
ইন্টারমোডুলেশন,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
ইন্টারমোডুলেশন বিকৃতি,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
ইন্টারমোডুলেশন নির্গমন,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
ইন্টারমোডুলেশন পরীক্ষা,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
ইন্টারনেট,ਇੰਟਰਨੈੱਟ
ইন্টারনেট সম্প্রচার,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
ইন্টারনেট চ্যাট,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
ইন্টারনেট প্রোটোকল স্ট্যাক,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
ইন্টারনেট রেডিও,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
ইন্টারনেট স্ট্রিমিং,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
ইন্টারনেট ভিডিও,ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
আন্তঃব্যবহারযোগ্যতা,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
ইন্টারপোলেশন,ਇੰਟਰਪੋਲੇਸ਼ਨ
দোভাষী,ਦੁਭਾਸ਼ੀਏ
বাধা,ਵਿਘਨ
বাধা,ਰੁਕਾਵਟ
বাধা,ਵਿਘਨ
অন্তর,ਅੰਤਰਾਲ
ইন্ট্রাকোডিং,ਇੰਟਰਕੋਡਿੰਗ
ইন্ট্রাফ্রেম,ਇੰਟਰਾਫ੍ਰੇਮ
ইন্ট্রানেট,ਇੰਟਰਨੇਟ
অন্তঃসত্ত্বা,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
অন্তঃসত্ত্বা,ਇੰਟਰਾਵੈਬ
অভ্যন্তরীণ অর্ধপরিবাহী,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
বিপরীতমুখী,ਉਲਟਾ ਮੌਜੂਦਾ
বিপরীত স্থানিক পরিচালনা,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
উল্টানো,ਉਲਟਾ
উল্টানো এল অ্যান্টেনা,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
উল্টানো ভি অ্যান্টেনা,ਉਲਟਾ v ਅਨਟਨਨਾ
বৈদ্যুতিন সংকেতের মেরু বদল,ਇਨਵਰਟਰ
অনিয়মিত,ਅਨਿਯਮਿਤ
অপ্রাসঙ্গিক উপাদান,ਅਸਪਸ਼ਟ ਤੱਤ
বিচ্ছিন্ন নেটওয়ার্ক,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
বিচ্ছিন্ন,ISolator
জামার,ਜੈਮਰ
জ্যামিং,ਜਾਮ
জারগন ফাইল,ਜਾਰਗਨ ਫਾਈਲ
জাভা স্ক্রিপ্ট,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
জিংল,ਜਿੰਗਲ
জিটার,Jitter
যোগদানকারী,ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
যৌথ,ਜੁਆਇੰਟ
সংযুক্ত,ਸ਼ਾਮਲ
জাম্পার,ਜੰਪਰ
জাঙ্ক,ਕਬਾੜ
আজাইরা মেইল,ਬੇਕਾਰ ਚਿਠੀ
কার্নেল,ਕਰਨਲ
চাবি,ਕੁੰਜੀ
কীবোর্ড,ਕੀਬੋਰਡ
কীয়ার,ਕੀਰ
মূল বক্তব্য,ਕੀਨੋਟ
কিলোসাইকেল,ਕਿਲ੍ਹੇ ਚੱਕਰ
কিলোভোল্ট,ਕਿਲ੍ਹੇ
কিলোওয়াট,ਕਿਲੋਟ
গতিবিজ্ঞান,ਕਿਨਮੈਟਿਕਸ
হাঁটু পয়েন্ট ভোল্টেজ,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
গিঁট,ਗੋਬ
জ্ঞানভিত্তিক,ਗਿਆਨ ਅਧਾਰ
জ্ঞান উপস্থাপনা,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
L নেটওয়ার্ক,L ਨੈੱਟਵਰਕ
এল বিভাগ ফিল্টার,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
ল্যাগ এবং সীসা,Lag ਅਤੇ ਅਗਵਾਈ
পিছিয়ে থাকা বর্তমান,Lagging ਮੌਜੂਦਾ
পিছিয়ে থাকা পাওয়ার ফ্যাক্টর,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
স্তরিত,ਲਮੀਨੇਟਡ
প্রদীপ,ਦੀਵੇ
ল্যাপটপ,ਲੈਪਟਾਪ
লেজার ফ্রিকোয়েন্সি,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
সুপ্ত ত্রুটি,ਅਸ਼ੁੱਧ ਗਲਤੀ
সুপ্ত তাপ,ਨਿਰੰਤਰ ਗਰਮੀ
অক্ষাংশ,ਵਿਥਕਾਰ
স্তর,ਪਰਤ
বিন্যাস,ਖਾਕਾ
বিন্যাস পরিকল্পনা,ਲੇਆਉਟ ਯੋਜਨਾ
নেতৃত্ব,ਲੀਡ
শীর্ষস্থানীয় পর্ব,ਪ੍ਰਮੁੱਖ ਪੜਾਅ
ছিদ্র নিরোধক,ਲੀਕ ਸਬੂਤ
ফুটো,ਲੀਕ
ইজারা সার্কিট,ਲੀਜ਼ਡ ਸਰਕਟ
লেন্স,ਲੈਂਸ
স্তর সূচক,ਪੱਧਰ ਸੂਚਕ
আলো নিয়ন্ত্রণ,ਲਾਈਟ ਕੰਟਰੋਲ
হালকা কলম,ਲਾਈਟ ਕਲਮ
বিজলীদণ্ড,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
সীমাবদ্ধ,ਸੀਮਾ
পরিবর্ধক সীমাবদ্ধ,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
লাইন ক্ষতি,ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
লাইন শব্দ,ਲਾਈਨ ਸ਼ੋਰ
দর্শন লাইন,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
লাইন পর্ব,ਲਾਈਨ ਪੜਾਅ
লাইন সংক্রমণ,ਲਾਈਨ ਸੰਚਾਰ
লাইন আনলোড,ਲਾਈਨ ਅਨਲੋਡ
লিনিয়ার কোয়ান্টিজার,ਲੀਨੀਅਰੁਮਾਰੀ
লিনিয়ারিটি,ਰੇਖਾ
লাইন-কোঅ্যাক্সিয়াল,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
লাইন-সমতুল্য,ਲਾਈਨ-ਬਰਾਬਰੀ
লাইন-ফ্রিকোয়েন্সি,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
লাইন-ইমিডেন্স,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
লিঙ্ক,ਲਿੰਕ
লিঙ্কার,ਲਿੰਕ
লিপ-মাইক্রোফোন,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
সরাসরি সম্প্রচার,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
লাইভ সার্কিট,ਲਾਈਵ ਸਰਕਟ
লাইভ প্রোগ্রাম,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
ভার,ਲੋਡ
ধারণ ক্ষমতা,ਲੋਡ ਸਮਰੱਥਾ
বহন ক্ষমতা লোড,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
লোড বৈশিষ্ট্য,ਲੋਡ ਗੁਣ
লোড প্রতিবন্ধকতা,ਲੋਡ ਰੁਕਾਵਟ
লোড,ਲੋਡ ਹੋ ਗਿਆ
লোডার,ਲੋਡਰ
লোড হচ্ছে,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
লোডিং কয়েল,ਕੋਡ ਲੋਡ ਕਰਨਾ
লোড পরীক্ষা,ਲੋਡ-ਟੈਸਟ
লব,ਲੋਬ
লোব অ্যান্টেনা,ਲੋਬੇ ਐਂਟੀਨਾ
স্থানীয় নেটওয়ার্ক,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
স্থানীয় ব্যাটারি,ਸਥਾਨਕ ਬੈਟਰੀ
স্থানীয় দোলক,ਸਥਾਨਕ c ਸਿਲੇਟਰ
লগ,ਲਾਗ
লগ বই,ਲੌਗ ਬੁੱਕ
লগ ইন (লগ অন),ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
লগ অফ (লগ আউট),ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
লগ শিট,ਲਾਗ ਸ਼ੀਟ
লগারিদম,ਲੋਗਰੀਥਮ
লগারিদমিক পরিবর্ধক,ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
লগারিদমিক অনুপাত,ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
লগারিদমিক প্রতিক্রিয়া,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
লগারিদমিক স্কেল,ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
লগিং,ਲਾਗਿੰਗ
যুক্তি,ਤਰਕ
লজিক গেট,ਤਰਕ ਗੇਟ
যুক্তি অপারেশন,ਤਰਕ ਕਾਰਜ
যৌক্তিক,ਲਾਜ਼ੀਕਲ
যৌক্তিক ফ্রেম,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
লোগো সন্নিবেশ,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
দ্রাঘিমাংশ,ਲੰਬਕਾਰ
লুপ,ਲੂਪ
লুপ অ্যান্টেনা,ਲੂਪ ਐਂਟੀਨਾ
লুপ লাভ,ਲੂਪ ਲਾਭ
লুপ পরীক্ষা,ਲੂਪ ਟੈਸਟ
আলগা যোগাযোগ,Oose ਿੱਲਾ ਸੰਪਰਕ
আলগা সংযোজন,Loose ਿੱਲੇ ਕਪਲਿੰਗ
লসলেস অ্যান্টেনা,ਘਾਟੇ ਐਂਟੀਨਾ
ক্ষতিহীন সংকোচনের,ਘਾਟਾ
ক্ষতিগ্রস্থ সংকোচনের,ਘਾਟੀ
জোরে (শব্দ),ਉੱਚਾ (ਆਵਾਜ਼)
লাউডস্পিকার,ਲਾ loud ਥਸਪੀਕਰ
কম কম্পাঙ্ক,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
নিম্ন স্তরের ভাষা,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
কম লোকসান ফিডার,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
কম লোকসান নমনীয় কোক্সিয়াল কেবল,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
কম শব্দ রিসিভার,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
কম কক্ষপথ স্যাটেলাইট,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
লো পাস ফিল্টার,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
কম রিঅ্যাক্ট্যান্স আর্থিং,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
কম প্রতিরোধের পথ,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
লগ,ਲੱਗ
আলোকসজ্জা,ਪ੍ਰਕਾਸ਼
লম্পট,ਬੁਲਾਇਆ ਗਿਆ
ম্যাক্রো ব্লক,ਮੈਕਰੋ ਬਲਾਕ
ম্যাক্রো সংজ্ঞা,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
ম্যাক্রো ভিশন,ਮੈਕਰੋ ਵਿਜ਼ਨ
ম্যাজিক আই,ਜਾਦੂ ਦੀ ਅੱਖ
চৌম্বক,ਚੁੰਬਕ
চৌম্বক ক্ষেত্র,ਚੁੰਬਕੀ ਖੇਤਰ
চৌম্বকীয় প্রবাহ,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
চৌম্বকীয় মেরু,ਚੁੰਬਕੀ ਖੰਭੇ
চৌম্বকীয় ঝড়,ਚੁੰਬਕੀ ਤੂਫਾਨ
চৌম্বকীয় সুইচ,ਚੁੰਬਕੀ ਸਵਿਚ
চৌম্বকীয় টেপ,ਚੁੰਬਕੀ ਟੇਪ
চৌম্বকীয়তা,ਚੁੰਬਕੀ
মেইল মার্জ,ਮੇਲ ਮਰਜ
মেইলিং তালিকা,ਮੇਲਿੰਗ ਲਿਸਟ
প্রধান ক্যারিয়ার,ਮੁੱਖ ਕੈਰੀਅਰ
রক্ষণাবেক্ষণ,ਕਾਇਮ ਰੱਖੋ
রক্ষণাবেক্ষণ,ਰੱਖ ਰਖਾਵ
রক্ষণাবেক্ষণ দল,ਰੱਖ-ਰਖਾਅ ਟੀਮ
সংখ্যাগরিষ্ঠ ক্যারিয়ার,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
যোগাযোগ রিলে করুন,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
মেক-অ্যান্ড-ব্রেক সুইচ,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
পুরুষ সংযোগকারী,ਮਰਦ-ਕੁਨੈਕਟਰ
মানুষ শব্দ করেছে,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
পরিচালন তথ্য সিস্টেম (এমআইএস),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
ম্যানিপুলেটেড,ਹੇਰਾਫੇਰੀ
মূল নিয়ন্ত্রণ,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
ম্যানুয়াল পদ্ধতি,ਮੈਨੁਅਲ ਵਿਧੀ
সুরক্ষা সতর্কতা ম্যানুয়াল,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
ম্যানুয়ালি পরিচালিত,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
প্রস্তুতকারক,ਨਿਰਮਾਤਾ
মুখোশ,ਮਾਸਕ
মাসকি,ਮਾਸਕੀ
মাস্কার,ਮਾਸਕਰ
মাস্কিং,ਮਾਸਕਿੰਗ
মাস্কিং আচরণ,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
অডিওর মাস্কিং প্রভাব,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
থ্রেশহোল্ড মাস্কিং,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
মাস্কিং টোন,ਮਾਸਕਿੰਗ ਟੋਨ
মাস্ট,ਮਸਤ
মাস্ট রেডিয়েটার,ਮਸਤ ਰੇਡੀਏਟਰ
মাস্টার নিয়ন্ত্রণ,ਮਾਸਟਰ ਕੰਟਰੋਲ
মাস্টার অসিলট্রোর,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
ম্যাচ-ইমিডেন্স,ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
ম্যাচিং নেটওয়ার্ক,ਮੈਚਿੰਗ ਨੈਟਵਰਕ
ম্যাচিং স্টাব,ਮੈਚਿੰਗ ਸਟੱਬ
ম্যাচিং ট্রান্সফর্মার,ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
জিনিষ পত্র সরবরাহ,ਪਦਾਰਥਕ-ਖਰੀਦ
ম্যাট্রিক্স,ਮੈਟਰਿਕਸ
সর্বাধিককরণ,ਵੱਧ ਤੋਂ ਵੱਧ
সর্বাধিক চাহিদা সূচক,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
সর্বাধিক শক্তি ঘনত্ব,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
সর্বাধিক সংবেদনশীলতা,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
সর্বাধিক তাপমাত্রা,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
সর্বোচ্চ মূল্য,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
ব্যর্থতার গড় সময়,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
গড় মান,ਮਤਲਬ ਮੁੱਲ
পরিমাপ সংকেত,ਮਾਪਿਆ ਸੰਕੇਤ
মাপা,ਮਾਪ
পরিমাপ যন্ত্র,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
পরিমাপ সরঞ্জাম,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
পরিমাপক যন্ত্রপাতি,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
পরিমাপের ফিতা,ਮਾਪਣ ਟੇਪ
পদ্ধতি,ਵਿਧੀ
মিডিয়া সার্ভার,ਮੀਡੀਆ ਸਰਵਰ
মধ্যম,ਮਾਧਿਅਮ
মাঝারি ফ্রিকোয়েন্সি,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
মাঝারি ফ্রিকোয়েন্সি তরঙ্গ,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
মাঝারি তরঙ্গ (মেগাওয়াট),ਦਰਮਿਆਨੀ ਵੇਵ (MW)
মেগা-ওহম,ਮੈਗਾ-ਓਮ
মেগার,ਮੇਜਰ
স্মৃতি,ਯਾਦਦਾਸ਼ਤ
পরামর্শদাতা,ਸਲਾਹ ਦੇਣਾ
মেনু বার,ਮੇਨੂ ਬਾਰ
বুধ সুইচ,ਮਰਕਰੀ ਸਵਿਚ
মার্জিং,ਮਰਜਣਾ
বার্তা,ਸੁਨੇਹਾ
মেটাডেটা,ਮੈਟਾਡੇਟਾ
ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড,ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ
ধাতব-শেথযুক্ত কেবল,ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ
মিটার,ਮੀਟਰ
মিটারিং প্যানেল,ਮੀਟਰਿੰਗ ਪੈਨਲ
মিকা,ਮੀਕਾ
মাইকা-ইনসুলেশন,ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ
ক্ষুদ্র-,ਮਾਈਕਰੋ-
মাইক্রো উপাদান,ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ
মাইক্রো কম্পিউটার,ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ
মাইক্রো-কন্ট্রোলার,ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ
মাইক্রো-ইলেক্ট্রনিক্স,ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ
মাইক্রোফোন,ਮਾਈਕ੍ਰੋਫੋਨ
মাইক্রোফোনিক্স,ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ
মাইক্রোপ্রসেসর,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
মাইক্রো-ভোল্ট (এমভি),ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ)
মাইক্রোওয়েভ,ਮਾਈਕ੍ਰੋਵੇਵ
মাইক্রোওয়েভ অ্যান্টেনা,ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ
মাইক্রোওয়েভ মরীচি,ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ
মিড-ব্যান্ড,ਮਿਡ-ਬੈਂਡ
স্থানান্তর,ਮਾਈਗ੍ਰੇਸ਼ਨ
মাইগ্রেশন পাথ,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
ক্ষুদ্রাকার,ਛੋਟਾ
মিনিয়েচারাইজড,ਛੋਟਾ
সর্বনিম্ন,ਘੱਟੋ ਘੱਟ
ন্যূনতম তাপমাত্রা,ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ
সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি,ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
সংখ্যালঘু ক্যারিয়ার,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
ভুল,ਗਲਤ
মিশ্রণ,ਰਲਾਉ
মিশ্রিত ফাঁকা,ਮਿਕਸਡ ਖਾਲੀ
মিশ্র সিঙ্ক,ਮਿਸ਼ਰਤ ਸਿੰਕ
মিক্সার,ਮਿਕਸਰ
মিক্সার টিউব,ਮਿਕਸਰ ਟਿ .ਬ
মিশ্রণ,ਮਿਲਾਉਣਾ
মিশ্রণ সার্কিট,ਮਿਕਸਿੰਗ ਸਰਕਟ
স্মৃতিচারণ,Menonic
স্মৃতিসৌধ,ਮਨੀਮੋਨਿਕਸ
মুঠোফোন,ਮੋਬਾਈਲ
মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন,ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ
মোবাইল টিভি,ਮੋਬਾਈਲ ਟੀਵੀ
মোড,ਮੋਡ
ব্যর্থতার মোড,ਅਸਫਲਤਾ ਦਾ .ੰਗ
প্রচারের পদ্ধতি,ਪ੍ਰਸਾਰ ਦਾ .ੰਗ
মডেল,ਮਾਡਲ
মডেম,ਮਾਡਮ
আধুনিক এফএম ট্রান্সমিটার,ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ
আধুনিক প্রবণতা,ਆਧੁਨਿਕ ਰੁਝਾਨ
কনফিগারেশন মোড,ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ
সংশোধন করুন,ਸੋਧ
মডুলেটেড অবিচ্ছিন্ন তরঙ্গ,ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ
মোডুলেটেড সিগন্যাল,ਸੰਦਰੁਕ ਸਿਗਨਲ
মডুলেটেড ওয়েভফর্ম,ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ
মড্যুলেশন,ਸੋਧ
মড্যুলেশন প্রশস্ততা,ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ
মড্যুলেশন ক্ষমতা,ਸੋਧ ਸਮਰੱਥਾ
