Kannada,Punjabi
ಅಳವಡಿಕೆ ಸೂತ್ರ,ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ
ಛೇದಿಸುತ್ತಿದೆ,ਨੂੰ ਕੱਟਣਾ
ಛೇದಿಸುವ ವಕ್ರರೇಖೆ,ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ
ಛೇದಿಸುವ ಸಾಲುಗಳು,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
ಛೇದನ ಕರ್ವ್,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
ಸೆಟ್ಗಳ ಛೇದಕ,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
"ಅಂತರ, ಅಂತರ","ਪਾੜਾ, ਪਾੜਾ"
ಮಧ್ಯಂತರ ಅಂದಾಜು,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ಮಧ್ಯಂತರ ಅಂದಾಜು,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ,"ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ"
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
ನಿಶ್ಚಲತೆ,ਚੁੱਪ
ಖಚಿತವಾಗಿ,ਯਕੀਨਨ
ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ,ਸਥਿਰ ਸਿਸਟਮ
ಟೇಬಲ್,ਮੇਜ਼
ಟೇಬಲ್ ನಿಯೋಜನೆ,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
ಟೇಬಲ್ ನಿಯಂತ್ರಣ,ਟੇਬਲ ਕੰਟਰੋਲ
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
ಟೇಬಲ್ ಸೈಕಲ್,ਟੇਬਲ ਚੱਕਰ
ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ,ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ
ಟೇಬಲ್ ಪಾಯಿಂಟ್,ਸਾਰਣੀ ਬਿੰਦੂ
ಟೇಬಲ್ ನೀತಿ,ਸਾਰਣੀ ਨੀਤੀ
ಮೇಜಿನ ಸ್ಥಾನ,ਟੇਬਲ ਸਥਿਤੀ
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","ਉਲਟ, ਉਲਟ, ਉਲਟ"
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ,ਉਲਟ ਸਬੰਧ
ವಿಲೋಮ ಕಾರ್ಯ,ਉਲਟ ਫੰਕਸ਼ਨ
ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ,ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ
ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ,ਉਲਟ ਅਨੁਪਾਤਕ
ವಿಲೋಮ ನಕ್ಷೆ,ਉਲਟ ਨਕਸ਼ਾ
ಪರಸ್ಪರ ಸಂಖ್ಯೆ,ਪਰਸਪਰ ਸੰਖਿਆ
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ,ਉਲਟ ਕ੍ਰਮਵਾਰ
ವಿಲೋಮ ಅನುಪಾತ,ਉਲਟ ਅਨੁਪਾਤ
ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
ವಿಲೋಮ ಸೂತ್ರ,ਉਲਟ ਫਾਰਮੂਲਾ
ಅನುಕ್ರಮದ ಪ್ರತಿ,ਕ੍ਰਮ ਦੀ ਕਾਪੀ
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
ವಿಲೋಮ ಪರಿವರ್ತನೆ,ਉਲਟ ਪਰਿਵਰਤਨ
ಅಭಾಗಲಬ್ಧ,ਤਰਕਹੀਣ
ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,ਅਸਪਸ਼ਟ ਸੰਖਿਆ
ಅಭಾಗಲಬ್ಧ ಮೂಲ,ਤਰਕਹੀਣ ਜੜ੍ਹ
"ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
ತಿರುಗುವ ವೆಕ್ಟರ್,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ
ತಿರುಗುವಿಕೆಯ ವೇಗ,ਰੋਟੇਸ਼ਨਲ ਵੇਗ
ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.),isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.)
ಸಿಂಕ್ರೆಟಿಸಮ್,ਸਮਕਾਲੀਤਾ
ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
ಪ್ರತ್ಯೇಕ ಬಿಂದು,ਅਲੱਗ ਬਿੰਦੂ
"ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ","isometric, tritezole, ਘਣ, isometric"
ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
ಪುನರಾವರ್ತನೆ,ਦੁਹਰਾਓ
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
ಪುನರಾವರ್ತಿತ ವಿಧಾನ,ਆਵਰਤੀ ਢੰਗ
ಜಾಕೋಬಿಯನ್,ਜੈਕੋਬੀਅਨ
ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್,ਜੈਕੋਬੀ ਸਰਨਿਕ
ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.),ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
ಜಂಟಿ ಸಂಭವನೀಯತೆ,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
ಅಳವಡಿಕೆ,ਸੰਮਿਲਨ
"ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ","ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,ਪਲੂਟੀ ਬੰਦ
"ನ್ಯಾಯ, ಸಮರ್ಥನೆ","ਨਿਆਂ, ਨਿਆਂ"
ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ,ਜਾਇਜ਼ ਠਹਿਰਾਓ
ಕಾರ್ನಾಫ್ ನಕ್ಷೆ,carnafe ਨਕਸ਼ਾ
"ಕಾಳುಗಳು, ಬೂದಿ","ਕਰਨਲ, ਸੁਆਹ"
ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್,ਮੈਪਿੰਗ ਬਿੰਦੂ
"ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್","ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
ಚಲನ ಶಕ್ತಿ,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ","ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
ಸೌತೆಕಾಯಿ,ਖੀਰਾ
ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ,Lagrange ਫੰਕਸ਼ਨ
ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ,Lagrange ਗੁਣਕ
"ಹಲಗೆ, ಹಲಗೆ","ਤਖ਼ਤੀ, ਬੋਰਡ"
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
ದೊಡ್ಡ ಸಂಖ್ಯೆ,ਵੱਡੀ ਗਿਣਤੀ
ವಿಶಿಷ್ಟ ಮೂಲ,ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
ಪಕ್ಕದ ಪುಟ,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
ಲ್ಯಾಟಿನ್ ಚೌಕ,ਲਾਤੀਨੀ ਵਰਗ
"ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ","ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
"ನಿಯಮಗಳು, ತತ್ವಗಳು","ਨਿਯਮ, ਅਸੂਲ"
ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
ಹೊಂದಾಣಿಕೆ ನಿಯಮ,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
ಘಾತೀಯ ನಿಯಮ,ਵਿਆਖਿਆ ਨਿਯਮ
ಜಡತ್ವ ಕಾನೂನು,ਜੜਤਾ ਕਾਨੂੰਨ
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
ಸಂಭವನೀಯತೆಯ ನಿಯಮ,ਸੰਭਾਵਨਾ ਨਿਯਮ
"ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
ಘಾತಗಳ ಕಾನೂನು,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
ವೇಗ ನಿಯಮಗಳು,ਗਤੀ ਦੇ ਨਿਯਮ
"ಪದರ, ಮಟ್ಟ","ਪਰਤ, ਪੱਧਰ"
ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ,ਅੱਗੇ ਗੁਣਾਕ
ಮುಂಭಾಗದ ಕರ್ಣೀಯ,ਸਾਹਮਣੇ ਵਿਕਰਣ
ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
ಮುಂಭಾಗದ ಪೋಸ್ಟ್,ਸਾਹਮਣੇ ਪੋਸਟ
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
ಕನಿಷ್ಠ ಘಟಕಗಳು,ਘੱਟੋ-ਘੱਟ ਭਾਗ
ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
ಎಡ ಸೆಟ್,ਖੱਬੇ ਸੈੱਟ
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ਘੜੀ ਦੇ ਉਲਟ
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
ಎಡ ವಿಲೋಮ,ਖੱਬੇ ਉਲਟ
ಎಡ ಗುಣಾಕಾರ,ਖੱਬਾ ਗੁਣਾ
ಲೈಬ್ನಿಜ್ ಸೂತ್ರ,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
ಉದ್ದ,ਲੰਬਾਈ
ತುಂಗಕ್ಕುಡಿ,ਤੁੰਗਕੁੜੀ
ಟ್ರಾಗಸ್ ಕರ್ವ್,tragus ਕਰਵ
ಶ್ವಾಸಕೋಶದ ಮೀನು,ਲੰਗਫਿਸ਼
ಮಟ್ಟದ ಕರ್ವ್,ਪੱਧਰ ਕਰਵ
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
ಕಾಲಾನುಕ್ರಮವಾಗಿ,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
ನಿಘಂಟು ಆದೇಶ,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
"ಮಿತಿ, ಕನಿಷ್ಠ","ਸੀਮਾ, ਸੀਮਾ"
"ಕನಿಷ್ಠ, ವಿಪರೀತ","ਸੀਮਾਂਤ, ਅਤਿਅੰਤ"
ಕನಿಷ್ಠ ಮೌಲ್ಯ,ਸੀਮਾਂਤ ਮੁੱਲ
ಕನಿಷ್ಠ ವೇಗ,ਸੀਮਾਂਤ ਗਤੀ
ಸರಾಸರಿ ಶ್ರೇಣಿ,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
ಏಕೀಕರಣದ ಮಿತಿ,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
ಅನುಕ್ರಮ ಮಿತಿ,ਕ੍ਰਮ ਸੀਮਾ
"ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು","ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ"
ಕನಿಷ್ಠ ವೇಗ,ਸੀਮਾਂਤ ਗਤੀ
"ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
ರೇಖೀಯ ಬಿಜವಲ್ಲಿ,ਰੇਖਿਕ ਬਿਜਵੱਲੀ
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
ರೇಖೀಯ ಅಂದಾಜು,ਰੇਖਿਕ ਅਨੁਮਾਨ
ರೇಖೀಯ ಲಕ್ಷಣ,ਰੇਖਿਕ ਲੱਛਣ
ರೇಖೀಯ ಗುಣಾಂಕ,ਰੇਖਿਕ ਗੁਣਾਂਕ
ಆಘಾತ ಶೇಖರಣೆ,ਸਦਮਾ ਇਕੱਠਾ
ಆಘಾತ ನಿರ್ಬಂಧ,ਸਦਮਾ ਪਾਬੰਦੀ
ರೇಖೀಯ ಅವಲಂಬನೆ,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
"ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ","ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ"
"ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ","ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ"
ರೇಖೀಯ ಏಕರೂಪತೆ,ਰੇਖਿਕ ਸਮਰੂਪਤਾ
ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ
ರೇಖೀಯ ಕಾರ್ಯ,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
ರೇಖೀಯ ಕಾರ್ಯ,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
ರೇಖೀಯ ಗುಂಪು,ਰੇਖਿਕ ਸਮੂਹ
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
ರೇಖೀಯ ಅಸಮಾನತೆ,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್,ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
"ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ","ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,ਰੇਖਿਕ ਮੈਪਿੰਗ
ರೇಖೀಯ ಕ್ರಮ,ਰੇਖਿਕ ਕ੍ਰਮ
ರೇಖೀಯ ಧಾರಾವಾಹಿ,ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
"ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ","ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ"
ರೇಖೀಯ ಜನಸಂಖ್ಯೆ,ਰੇਖਿਕ ਆਬਾਦੀ
ರೇಖೀಯ ಉಪಸ್ಥಳ,ਰੇਖਿਕ ਉਪਸਪੇਸ
ರೇಖೀಯ ರೂಪಾಂತರ,ਰੇਖਿਕ ਪਰਿਵਰਤਨ
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು,ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ
ರೇಖೀಯ ವೇಗ,ਰੇਖਿਕ ਵੇਗ
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,ਲਾਈਨ ਅਟੁੱਟ
ಛೇದನದ ಸಾಲು,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
ಹಿಂಜರಿತದ ಸಾಲು,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್,ਸਥਾਨਿਕ ਵੈਕਟਰ
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,ਸਥਾਨਕ ਸਰਵੋਤਮ
"ಲೋಕಸ್, ಲೋಕಸ್","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
ಲಾಗ್ ಲಾಗ್ ಲಾಗ್,ਲਾਗ ਲਾਗ ਲਾਗ
"ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್","ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ,ਲਘੂਗਣਕ ਗਣਨਾ
"ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್","ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ"
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್,ਲਘੂਗਣਕ ਅੰਤਰ
"ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್","ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ"
"ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ","ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ"
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,ਲਘੂਗਣਕ ਸਬੰਧ
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,ਲਘੂਗਣਕ ਸਕੇਲ
