Assamese,Gujarati
ইন্টিগ্ৰেটৰ,ઇન્ટિગ્રેટર
অবিচ্ছেদ্য উপাদান,અભિન્ન ઘટક
অখণ্ড-অভেদ সমীকৰণ,અભિન્ન-વિભેદક સમીકરણ
"ইন্টাৰচেপচন, ইন্টাৰচেপ্ট","અવરોધ, અવરોધ"
কমিউটেটিভ অপাৰেচন,વિનિમયાત્મક કામગીરી
বিনিময়যোগ্য,વિનિમયક્ષમ
আন্তঃশ্ৰেণী সম্পৰ্ক,આંતરવર્ગીય સહસંબંધ
আন্তঃসম্পৰ্ক,પરસ્પર સંબંધ
সম্পৰ্ক সহগ,સહસંબંધ ગુણાંક
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા"
আন্তঃনিৰ্ভৰশীল,પરસ્પર નિર્ભર
সুত,વ્યાજ
আন্তঃপৃষ্ঠ পৃষ্ঠা,ઈન્ટરફેસ પાનું
আন্তঃপৃষ্ঠ কোণ,ઇન્ટરફેસ કોણ
অবিচ্ছেদ্য,અભિન્ન
সংহত,સંકલિત
"inner, inner, inner (adj.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","આંતરિક, આંતરિક, આંતરિક (વિ.), આંતરિક, આંતરિક, આંતરિક (વિ.)"
অভ্যন্তৰীণ কোণ,આંતરિક કોણ
অভ্যন্তৰীণ অঞ্চল,આંતરિક ઝોન
আন্তঃপ্ৰদেশ,આંતર-પ્રાંત
আভ্যন্তৰীণ উপাদানসমূহ,આંતરિક ઘટકો
চেটৰ ভিতৰৰ অংশ,સેટનો આંતરિક ભાગ
অভ্যন্তৰীণ কোণৰ সন্মুখীন হোৱা,આંતરિક કોણનો સામનો કરવો
ভিতৰত,અંદર
অভ্যন্তৰীণ বিন্দু,આંતરિક બિંદુ
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક"
মধ্যৱৰ্তী বিন্দু,મધ્યવર્તી બિંદુ
মধ্যৱৰ্তী মূল্য উপপাদ্য,મધ્યવર્તી મૂલ્ય પ્રમેય
আভ্যন্তৰীণ দ্বিখণ্ড,આંતરિક દ્વિભાજક
আন্তঃপ্ৰক্ষেপণ,ઇન્ટરપોલેશન
সন্নিৱিষ্ট কৰা সূত্ৰ,નિવેશ સૂત્ર
ছেদ কৰা,આંતરછેદ
ছেদ কৰা বক্ৰ,છેદતો વળાંક
ছেদ কৰা ৰেখা,છેદતી રેખાઓ
"ছেদ, ছেদ, ছেদ","આંતરછેદ, આંતરછેદ, આંતરછેદ"
ছেদক বক্ৰ,આંતરછેદ વળાંક
বক্ৰৰ ছেদ,વણાંકોનું આંતરછેદ
গোটৰ ছেদ,સમૂહોનું આંતરછેદ
"ফাঁক, ফাঁক","ગેપ, ગેપ"
ব্যৱধান অনুমান,અંતરાલ અંદાજ
ব্যৱধান অনুমান,અંતરાલ અંદાજ
ব্যৱধানৰ মাজৰ বিন্দু,અંતરાલ મધ્ય બિંદુ
ইন্ট্ৰা-ছেকচনেল ইফেক্ট,"આંતર-વિભાગીય અસર, આંતર-વિભાગીય અસર"
আন্তঃশ্ৰেণী সম্পৰ্ক,આંતરવર્ગીય સહસંબંધ
নিস্তব্ধতা,શાંતિ
নিশ্চয়,ચોક્કસ
ফিক্সড চিষ্টেম,સ્થિર સિસ્ટમ
মেজ,ટેબલ
টেবুল নিযুক্তি,ટેબલ સોંપણી
টেবুল নিয়ন্ত্ৰণ,ટેબલ નિયંત્રણ
টেবুল নিয়ন্ত্ৰণ মডেল,ટેબલ નિયંત્રણ મોડેલ
টেবুল নিয়ন্ত্ৰণ ব্যৱস্থা,ટેબલ નિયંત્રણ સિસ્ટમ
টেবুল চক্ৰ,ટેબલ ચક્ર
টেবুল ধৰি ৰখা খৰচ,ટેબલ હોલ્ડિંગ ખર્ચ
টেবুল পইণ্ট,ટેબલ પોઈન્ટ
টেবুল নীতি,ટેબલ નીતિ
টেবুলৰ অৱস্থান,ટેબલ સ્થિતિ
"বিপৰীত, বিপৰীত, বিপৰীত","વ્યસ્ત, વિપરીત, વિરુદ્ધ"
বিপৰীত সম্পৰ্ক,વ્યસ્ત સહસંબંધ
বিপৰীত ফলন,વ્યસ્ત કાર્ય
হাইপাৰবলিক ফাংচন প্ৰতি ফেন,ફોમ દીઠ હાઇપરબોલિક કાર્ય
বিপৰীতভাৱে সমানুপাতিক,વ્યસ્ત પ્રમાણમાં
বিপৰীত মানচিত্ৰ,વ્યસ્ત નકશો
পাৰস্পৰিক সংখ্যা,પારસ્પરિક સંખ્યા
বিপৰীত মেট্ৰিক্স,વ્યસ્ત મેટ્રિક્સ
বিপৰীত ক্ৰমবিন্যাস,વ્યસ્ત ક્રમચય
বিপৰীত অনুপাত,વ્યસ્ત ગુણોત્તર
বিপৰীত ত্ৰিকোণমিতিক ফলন,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
বিপৰীত সূত্ৰ,વ્યસ્ત સૂત્ર
ক্ৰমৰ কপি,ક્રમની નકલ
বিপৰীত মেট্ৰিক্স,વ્યસ્ત મેટ્રિક્સ
বিপৰীত ৰূপান্তৰ,વ્યસ્ત રૂપાંતર
অযুক্তিকৰ,અતાર્કિક
অযুক্তিকৰ সমীকৰণ,અતાર્કિક સમીકરણ
অযুক্তিকৰ প্ৰকাশ,અતાર્કિક અભિવ્યક્તિ
অযুক্তিকৰ সংখ্যা,અતાર્કિક સંખ્યા
অযুক্তিকৰ মূল,અતાર્કિક મૂળ
"অপ্ৰত্যাহাৰযোগ্য, অকমাব নোৱাৰা, অতুলনীয়","અફર, અફર, અફર"
ঘূৰ্ণনশীল ভেক্টৰ,રોટેશનલ વેક્ટર
ঘূৰ্ণনশীল ভেক্টৰ ফলন,રોટેશનલ વેક્ટર કાર્ય
ঘূৰ্ণনৰ বেগ,રોટેશનલ વેગ
সমমিতি (v.) সোঁ ৰেখা (v.),આઇસોમેટ્રિક (v.) જમણી રેખા (v.)
syncretism,સુમેળ
বিচ্ছিন্ন আৱশ্যকীয় অদ্ভুততা,અલગ હિતાવહ વિચિત્રતા
বিচ্ছিন্ন বিন্দু,અલગ બિંદુ
"সমমিতি, ট্ৰাইটেজ’ল, ঘন, সমমিতি","isometric, tritezole, cubic, isometric"
isosceles বিন্যাস,સમદ્વિબાજુ રૂપરેખાંકન
পুনৰাবৃত্তিমূলক অখণ্ড,પુનરાવર્તિત અભિન્ન
পুনৰাবৃত্তিমূলক সন্নিৱিষ্ট,પુનરાવર્તિત નિવેશ
পুনৰাবৃত্তি,પુનરાવર્તન
পুনৰাবৃত্তি সূত্ৰ,પુનરાવર્તન સૂત્ર
পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ,પુનરાવર્તિત એકીકરણ સૂત્ર
পুনৰাবৃত্তিমূলক পদ্ধতি,પુનરાવર્તિત પ્રક્રિયા
পুনৰাবৃত্তিমূলক পদ্ধতি,પુનરાવર્તિત પદ્ધતિ
jacobian,જેકોબિયન
জাকোবি সাৰনিক,જેકોબી સાર્નિક
জেকবি মেট্ৰিক্স,જેકોબી મેટ્રિક્સ
গোটৰ সংমিশ্ৰণ,સમૂહોનું સંયોજન
"সংযোগ, সংযোগ (ed.) সংযোগ (v.)",સંયુક્ત (v.) સંયુક્ત (v.)
সংযোগ ঘনত্বৰ কাৰ্য্য,સંયુક્ત ઘનતા કાર્ય
সংযুক্ত কম্পাঙ্ক কাৰ্য্য,સંયુક્ત આવર્તન કાર્ય
যৌথ নিৰ্ভৰশীল চলক,સંયુક્ત આશ્રિત ચલ
যৌগিক সম্ভাৱনা,સંયુક્ત સંભાવના
সন্নিৱিষ্ট কৰা,ઉમેરવુ
"কুঠাৰ, জাম্প, প্লুটি","કોદાળી, કૂદકો, પ્લુટી"
প্লুটি বিচ্ছিন্নতা,પ્લુટી વિરામ
"ন্যায়পৰায়ণতা, ন্যায্যতা","ન્યાયીપણું, વાજબીપણું"
ন্যায্যতা দিয়া,વાજબી ઠેરવવું
carnafe মানচিত্ৰ,carnafe નકશો
"গুটি, ছাই","કર્નલો, રાખ"
মেপিং পইণ্ট,મેપિંગ બિંદુ
"বিশুদ্ধ গতিশীলতা, বিশুদ্ধ গতিশীলতা","પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ"
গতিশক্তি,ગતિ ઊર્જા
"গতিবিদ্যা, গতিবিদ্যা","ગતિશાસ્ત્ર, ગતિશાસ્ત્ર"
কলমোগ’ৰফ-স্মিৰ্নভ পৰীক্ষা,કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ
ক্ৰ&#39;নেকাৰ বদ্বীপ,ક્રોનેકર ડેલ્ટા
তিঁয়হ,કાકડી
লেগ্ৰেঞ্জ ফাংচন,Lagrange કાર્ય
লেগ্ৰেঞ্জ বহুগুণক,લેગ્રેન્જ ગુણક
"তক্তা, বোৰ্ড","પાટિયું, બોર્ડ"
লেপ্লেচ ৰূপান্তৰ,લેપ્લેસ ટ્રાન્સફોર્મ
ডাঙৰ সংখ্যা,મોટી સંખ્યા
বৈশিষ্ট্যপূৰ্ণ উৎপত্তি,લાક્ષણિક મૂળ
কাষৰ পৃষ্ঠা,બાજુનું પૃષ્ઠ
লেটিন বৰ্গক্ষেত্ৰ,લેટિન ચોરસ
"নাভিৰ ৰচী, লেটাছ মলদ্বাৰ","નાભિની દોરી, લેટસ ગુદામાર્ગ"
"নিয়ম, নীতি","નિયમો, સિદ્ધાંતો"
বেগ সংমিশ্ৰণ নিয়ম,વેગ સંયોજન નિયમ
সামঞ্জস্যতা নিয়ম,સુસંગતતા નિયમ
হ্ৰাস পোৱা ৰিটাৰ্ণৰ নিয়ম,ઘટતા વળતરનો નિયમ
মাধ্যাকৰ্ষণৰ নিয়ম,ગુરુત્વાકર્ષણનો નિયમ
গোটৰ বাবে সমৰূপতা নিয়ম,જૂથ માટે હોમોમોર્ફિઝમનો નિયમ
আঙঠিৰ বাবে সমৰূপতা নিয়ম,રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ
বৃদ্ধি পোৱা খৰচৰ আইন,વધતી કિંમતનો કાયદો
ঘাতকৰণ নিয়ম,ઘાતીકરણ નિયમ
জড়তা নিয়ম,જડતા કાયદો
বৃহৎ সংখ্যাৰ নিয়ম,મોટી સંખ્યામાં કાયદો
সম্ভাৱনা নিয়ম,સંભાવના નિયમ
"চাইন নিয়ম, চাইন নিয়ম","સાઈન નિયમ, સાઈન નિયમ"
সূচকৰ নিয়ম,ઘાતાંકનો કાયદો
গতিৰ নিয়ম,ઝડપ નિયમો
"স্তৰ, স্তৰ","સ્તર, સ્તર"
ফৰৱাৰ্ড সহগ,આગળ ગુણાંક
সন্মুখৰ তিৰ্যক,આગળનો કર્ણ
ফৰৱাৰ্ড উপ-মেট্ৰিক্স,ફોરવર્ડ સબ-મેટ્રિક્સ
ফ্ৰন্ট পোষ্ট,ફ્રન્ટ પોસ્ટ
"নূন্যতম, নূন্যতম, নূন্যতম","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
কম সাধাৰণ সাধাৰণ (LCM),લેસ્ટ કોમન કોમન (LCM)
নূন্যতম উপাদানসমূহ,ન્યૂનતમ ઘટકો
সৰ্বনিম্ন শ্ৰেণী,સૌથી નીચો વર્ગ
নূন্যতম ওভাৰহেড সীমা,ન્યૂનતમ ઓવરહેડ મર્યાદા
বাওঁফালে ছেট কৰা হৈছে,ડાબો સમૂહ
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,ઘડિયાળની વિરુદ્ધ દિશામાં
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
বাওঁফালৰ বিপৰীত,ડાબું ઊલટું
বাওঁফালৰ গুণন,ડાબું ગુણાકાર
লাইবনিজৰ সূত্ৰ,લીબનીઝ સૂત્ર
দৈৰ্ঘ্য,લંબાઈ
টুংগাকুদি,તુંગાક્કુડી
ট্ৰেগাছ বক্ৰ,ત્રાંસી વળાંક
হাওঁফাওঁৰ মাছ,લંગફિશ
স্তৰৰ বক্ৰ,સ્તર વળાંક
আত্মবিশ্বাসৰ স্তৰ,આત્મવિશ્વાસનું સ્તર
তাৎপৰ্য্যৰ স্তৰ,મહત્વનું સ્તર
কালক্ৰমিকভাৱে,કાલક્રમિક રીતે
অভিধানৰ ক্ৰম,શબ્દકોશ ક્રમ
সম্ভাৱনা ফলন,સંભાવના કાર્ય
সম্ভাৱনা অনুপাত পৰীক্ষা,સંભાવના ગુણોત્તર પરીક્ષણ
"সীমা, প্ৰান্তীয়","મર્યાદા, સીમાંત"
"প্ৰান্তীয়, চৰম","સીમાંત, આત્યંતિક"
প্ৰান্তীয় মূল্য,સીમાંત મૂલ્ય
প্ৰান্তীয় বেগ,સીમાંત વેગ
গড়ত পৰিসৰ,સરેરાશ શ્રેણી
সংহতিৰ সীমা,એકીકરણની મર્યાદા
ক্ৰমৰ সীমা,ક્રમ મર્યાદા
"ক্লাষ্টাৰ পইণ্ট, সীমা বিন্দু","ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ"
প্ৰান্তীয় বেগ,સીમાંત વેગ
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","રેખા, રેખા, લંબગોળ"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","રેખીય, રેખીય, રેખીય"
ৰৈখিক বিজাবল্লী,રેખીય બિજવલ્લી
ৰৈখিক বীজগণিতীয় সমীকৰণ,રેખીય બીજગણિત સમીકરણ
ৰৈখিক আনুমানিককৰণ,રેખીય અંદાજ
ৰৈখিক এছিম্পট&#39;ট,રેખીય એસિમ્પ્ટોટ
ৰৈখিক সহগ,રેખીય ગુણાંક
শ্বক সঞ্চয়,આંચકો સંચય
শ্বক নিষেধাজ্ঞা,આઘાત પ્રતિબંધ
ৰৈখিক নিৰ্ভৰশীলতা,રેખીય અવલંબન
ৰৈখিক অৱভেদ্য সমীকৰণ,રેખીય વિભેદક સમીકરણ
"ৰৈখিক মাত্ৰা, ৰৈখিক জোখ, ৰৈখিক দৈৰ্ঘ্য-প্ৰস্থ","લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ"
"ৰৈখিক সমীকৰণ, দ্বিঘাত সমীকৰণ","રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ"
ৰৈখিক সমতা,રેખીય એકરૂપતા
ৰৈখিক ভগ্নাংশ ৰূপান্তৰ,રેખીય અપૂર્ણાંક રૂપાંતર
ৰৈখিক ফলন,રેખીય કાર્ય
ৰৈখিক ফলন,રેખીય કાર્ય
ৰৈখিক গোট,રેખીય જૂથ
ৰৈখিক স্বাধীনতা,રેખીય સ્વતંત્રતા
ৰৈখিক স্বাধীন সম্পৰ্ক,રેખીય સ્વતંત્ર સંબંધ
ৰৈখিক বৈষম্য,રેખીય અસમાનતા
ৰৈখিক অসমজাতীয় অৱভেদ্য সমীকৰণ,રેખીય બિન-સમાન વિભેદક સમીકરણ
ৰৈখিক অখণ্ড সমীকৰণ,રેખીય અભિન્ન સમીકરણ
ৰৈখিক আন্তঃপ্ৰক্ষেপণ,રેખીય પ્રક્ષેપ
ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ,લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ
"এককভাৱে, ৰৈখিকভাৱে","એકવચનમાં, રેખીય રીતે"
ৰৈখিকভাৱে নিৰ্ভৰশীল,રેખીય રીતે નિર્ભર
ৰৈখিকভাৱে স্বাধীন,રેખીય રીતે સ્વતંત્ર
ৰৈখিক মেপিং,રેખીય મેપિંગ
ৰৈখিক ক্ৰম,રેખીય ક્રમ
ৰৈখিক ক্ৰমিককৰণ,રેખીય ક્રમાંકન
ৰৈখিক প্ৰগ্ৰেমিং,રેખીય પ્રોગ્રામિંગ
ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম,લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ
ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,રેખીય પ્રોગ્રામિંગ સમસ્યા
ৰৈখিক ৰিগ্ৰেছন,રેખીય રીગ્રેસન
ৰৈখিক ৰিগ্ৰেছন সহগ,રેખીય રીગ્રેસન ગુણાંક
"ৰৈখিক সম্পৰ্ক, ঘাতীয় সম্পৰ্ক","રેખીય સંબંધ, ઘાતાંકીય સંબંધ"
ৰৈখিক জনসংখ্যা,રેખીય વસ્તી
ৰৈখিক উপস্থান,રેખીય સબસ્પેસ
ৰৈখিক ৰূপান্তৰ,રેખીય પરિવર્તન
ৰৈখিক ৰিগ্ৰেছন,રેખીય રીગ્રેસન
ৰৈখিক অৱভেদ্য অনুমান,રેખીય વિભેદક અંદાજ
ৰৈখিক বেগ,રેખીય વેગ
ৰেখাৰ অবিচ্ছেদ্য,રેખા અભિન્ન
ছেদক ৰেখা,આંતરછેદની રેખા
ৰিগ্ৰেছনৰ ৰেখা,રીગ્રેસનની રેખા
স্থানীয় ভেক্টৰ,અવકાશી વેક્ટર
স্থানীয় অনুকূল,સ્થાનિક શ્રેષ્ઠ
"locus, লোকাছ","લોકસ, લોકસ"
লগ লগ লগ,લોગ લોગ લોગ
"লগাৰিদমিক, লগাৰিদমিক","લઘુગણક, લઘુગણક"
লগাৰিদমিক সঠিকতা,લઘુગણક ચોકસાઈ
লগাৰিদম গণনা,લઘુગણક ગણતરી
"লগাৰিদমিক বক্ৰ, লগাৰিদমিক বক্ৰ","લઘુગણક વળાંક, લઘુગણક વળાંક"
লগাৰিদমিক ডেৰাইভেটিভ,લઘુગણક વ્યુત્પન્ન
লগাৰিদমিক ডিফাৰেন্সিয়েল,લઘુગણક વિભેદક
"লগাৰিদমিক ফলন, লগাৰিদমিক ফলন","લઘુગણક કાર્ય, લઘુગણક કાર્ય"
"লগাৰিদমিক গড়, জ্যামিতিক গড়","લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ"
লগাৰিদমিক স্বাভাৱিক বিতৰণ,લઘુગણક સામાન્ય વિતરણ
লগাৰিদমিক সম্পৰ্ক,લઘુગણક સંબંધ
লগাৰিদমিক স্কেল,લઘુગણક સ્કેલ
"লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা","લઘુગણક શ્રેણી, લઘુગણક શ્રેણી"
"লগাৰিদমিক সৰ্পিল, লগাৰিদমিক সৰ্পিল","લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર"
"লগাৰিদম টেবুল, লগাৰিদমিক টেবুল","લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક"
"লগাৰিদম, লগাৰিদম","લઘુગણક, લઘુગણક"
তর্ক শাস্ত্র,તર્કશાસ્ત્ર
যুক্তিগতভাৱে সমতুল্য,તાર્કિક રીતે સમકક્ષ
"বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ","ગ્રોથ કર્વ, પર્લ-રીડ કર્વ"
"log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ","સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો"
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","રેખાંશ, રેખાંશ"
"লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ","loop, loop, noose (no.), loop (ver.), praspanda"
"নিৰ্বাচনী প্ৰচাৰ, লটাৰী","ચૂંટણી પ્રચાર, લોટરી"
আণ্ডাৰলাইন কৰক,રેખાંકિત
নিম্ন সীমা,ના જેટલું કે તેનાથી ઓછું
লো ৰিমেন-ইন্টিগ্ৰেল,લો રીમેન-ઇન્ટિગ્રલ
কম ৰাশি,ઓછી રકમ
ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা,ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે
mclarin বিয়পি পৰে,mclarin ફેલાય છે
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર"
যাদু বৰ্গক্ষেত্ৰ,જાદુઈ ચોરસ
ৰেডিয়েন্ট সীমা,તેજસ્વી મર્યાદા
মেইলিং প্ৰশ্নাৱলী,મેઇલિંગ પ્રશ્નાવલી
ডাকযোগে জৰীপ কৰা,મેઇલ દ્વારા સર્વેક્ષણ
ওভাৰহেড সীমা,ઓવરહેડ મર્યાદા
দীঘল চাপ,લાંબી ચાપ
বাউণ্ড ছেট,બંધાયેલ સમૂહ
বহুমূলীয়া ফলন,બહુમૂલ્ય કાર્ય
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","નકશો, નકશો, નકશો"
গোটত মেপিং কৰা,સેટમાં મેપિંગ
গোটসমূহৰ মেপিং,સેટનું મેપિંગ
প্ৰান্তীয় সম্ভাৱনা,સીમાંત સંભાવના
গাণিতিক বিশ্লেষণ,ગાણિતિક વિશ્લેષણ
গাণিতিক যুক্তি,અંકગણિત તર્ક
গাণিতিক কেন্দ্ৰ,ગાણિતિક કેન્દ્ર
গাণিতিক জটিলতা,ગાણિતિક જટિલતા
গাণিতিক অৰ্থনীতি,ગાણિતિક અર્થશાસ્ત્ર
গাণিতিক প্ৰত্যাশা,ગાણિતિક અપેક્ષા
গাণিতিক ৰূপ,ગાણિતિક સ્વરૂપ
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ"
গাণিতিক পৰিচয়সমূহ,ગાણિતિક ઓળખ
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","ગાણિતિક તર્ક, ગાણિતિક તર્ક"
গাণিতিক আৰ্হি,ગાણિતિક મોડેલ
গাণিতিক উদ্দেশ্য,ગાણિતિક ઉદ્દેશ
মেট্ৰিক্স তিৰ্যকীকৰণ,મેટ્રિક્સ કર્ણકરણ
মেট্ৰিক্স বিপৰীত,મેટ્રિક્સ વ્યસ્ત
মেট্ৰিক্স ওলোটা,મેટ્રિક્સ વ્યુત્ક્રમ
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
মেট্ৰিক্স পদ্ধতি,મેટ્રિક્સ પદ્ધતિ
মেট্ৰিক্স গুণন,મેટ્રિક્સ ગુણાકાર
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,સ્થિરાંકોનું મેટ્રિક્સ
প্ৰধান মেট্ৰিক্স,પ્રભાવશાળી મેટ્રિક્સ
মেট্ৰিক্স অপাৰেটৰ,મેટ્રિક્સ ઓપરેટર
মেট্ৰিক্স বহুপদ,મેટ્રિક્સ બહુપદી
মেট্ৰিক্স প্ৰিন্টিং,મેટ્રિક્સ પ્રિન્ટીંગ
মেট্ৰিক্স উৎপাদন,મેટ્રિક્સ ઉત્પાદન
সৰ্বাধিক কৰা হৈছে,મહત્તમ
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","મહત્તમ, મહત્તમ, સર્વોચ્ચ"
সৰ্বোচ্চ নিৰপেক্ষ মান,મહત્તમ નિરપેક્ષ મૂલ્ય
সৰ্বোচ্চ F-অনুপাত,મહત્તમ F- ગુણોત્તર
সৰ্বোচ্চ সম্ভাৱনা,મહત્તમ સંભવિત
মহলপিষ্ঠা,મહાલપિસ્તા
মহান সিদ্ধান্ত,મહાન નિષ્કર્ષ
ফাংচনৰ সৰ্বোচ্চ,કાર્યની મહત્તમ
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ
গড় বিচ্যুতি,સરેરાશ વિચલન
বিচ্যুতি বৰ্গ গড়,વિચલન સ્ક્વેર મીન
বৰ্গ গড় ভুল,ચોરસ સરેરાશ ભૂલ
"গড়, গড় মূল্য","સરેરાશ, સરેરાશ મૂલ્ય"
গড় উপপাদ্য,સરેરાશ પ્રમેય
বুদবুদযুক্ত জোখ,બબલી માપન
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","મધ્ય, મધ્ય, મધ્ય, મધ્ય"
মধ্যম কেন্দ্ৰ,મધ્ય કેન્દ્ર
মধ্যম বক্ৰ,મધ્ય વળાંક
মেছ&#39;থেলিঅ&#39;মা,મેસોથેલિયોમા
বাৰ্তা,સંદેશ
"কাষ্টম, পদ্ধতি","કસ્ટમ, પદ્ધતિ"
ডিলিচন পদ্ধতি,કાઢી નાખવાની પદ્ધતિ
ওলোটা পদ্ধতি,વ્યુત્ક્રમ પદ્ધતિ
পুনৰাবৃত্তি পদ্ধতি,પુનરાવર્તન પદ્ધતિ
নূন্যতম বৰ্গক্ষেত্ৰ,ઓછામાં ઓછો ચોરસ
টৰ্ক পদ্ধতি,ટોર્ક પદ્ધતિ
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,સમાન ત્રિકોણ પદ્ધતિ
ঢাল অৱনমিত পদ্ধতি,ઢાળ ઉતરવાની પદ્ધતિ
সংকলন পদ্ধতি,સંકલન પદ્ધતિ
অনিৰ্দিষ্ট সহগ পদ্ধতি,અનિર્ધારિત ગુણાંક પદ્ધતિ
দূৰত্বৰ জনসংখ্যা,અંતર વસ્તી
মেট্ৰিক ব্যৱস্থা,મેટ્રિક સિસ્ટમ
মেট্ৰিক একক,મેટ્રિક એકમ
মাইক্ৰ’ তত্ত্ব,સૂક્ષ્મ સિદ્ધાંત
মাজ,મધ્ય
মধ্যমীয়া,મધ્ય
কেন্দ্ৰীয় বিন্দু,કેન્દ્રીય બિંદુ
মধ্যবিন্দুৰ সূত্ৰ,મધ્યબિંદુ સૂત્ર
নূন্যতম বহুপদ,ન્યૂનતમ બહુપદી
ন্যূনতম তত্ত্ব,લઘુત્તમ સિદ્ધાંત
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો"
নিম্ন বিন্দু,નીચા બિંદુ
নূন্যতম বহুপদ,ઓછામાં ઓછા બહુપદી
কাৰ্য্যৰ নূন্যতম,કાર્યનું ન્યૂનતમ
চুটি চাপ,ટૂંકા ચાપ
চুটি চিঠি,ટૂંકો પત્ર
সীমাবদ্ধ উপগোট,બાઉન્ડેડ સબસેટ
"বিয়োগ, ঋণ","માઈનસ, દેવું"
বিয়োগ চিহ্ন,બાદબાકીનું ચિહ્ન
মিশ্ৰিত ভগ্নাংশ,મિશ્ર અપૂર્ણાંક
বিকল্প যন্ত্ৰ,વૈકલ્પિક ઉપકરણ
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ"
"মডুলাছ, মডুলাছ","મોડ્યુલસ, મોડ્યુલસ"
জটিল সংখ্যাৰ মডুলাছ,જટિલ સંખ્યાનું મોડ્યુલસ
মুহূৰ্ত,ક્ષણ
টৰ্ক ফাংচন,ટોર્ક કાર્ય
বলৰ মুহূৰ্ত,બળની ક્ષણ
কম্পাঙ্ক-বিতৰণ ক্ষমতা,આવર્તન-વિતરણ ક્ષણ
জড়তাৰ মুহূৰ্ত,જડત્વની ક્ષણ
গতিশীলতা মুহূৰ্ত,મોમેન્ટમ ક્ષણ
ইম্পলছ,આવેગ
এটা পোষ্ট,એક પોસ્ટ
একক সংহতি,એકલ સંકલન
"সমতা, একৰূপতা","એકરૂપતા, મોનોમોર્ફિઝમ"
এককক্ষী,મોનોક્યુલર
একদিশীয় আৰোহী ক্ৰম,દિશાહીન ચડતો ક્રમ
