Marathi,Punjabi
व्यस्त मल्टीप्लेक्सर,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
व्यस्त स्कॅनिंग,ਉਲਟ ਸਕੈਨਿੰਗ
उलट फाइल,ਉਲਟਾ ਫਾਇਲ
उलट यादी फाइल,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
उलट पृष्ठ सारणी,ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ
"1. इंटरचेंजर, 2. प्रतीक","1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ"
इंटरनेट ऑपरेशन,ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ
इंटरपोलेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
व्याख्या,ਵਿਆਖਿਆ
"1. दुभाषी, 2. भेदभाव, 3. स्मृती हस्तांतरणकर्ता","1. ਦੁਭਾਸ਼ੀਏ, 2. ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ, 3. ਮਿਮੋਨਿਕ ਟ੍ਰਾਂਸਫਰ ਕਰਨ ਵਾਲਾ"
आंतरप्रक्रिया संप्रेषण,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
अंतरायक,ਅੰਤਰਯਾਕ
व्यत्यय हँडलर,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
कव्हर व्यत्यय आणणे,ਵਿਘਨ ਕਵਰ
व्यत्यय सिग्नल,ਰੁਕਾਵਟ ਸਿਗਨਲ
व्यत्यय वेक्टर,ਰੁਕਾਵਟ ਵੈਕਟਰ
व्यत्यय,ਵਿਘਨ
छेदनबिंदू,ਚੌਰਾਹੇ
"1.इंटरनेट, 2.इंट्रानेट","1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ"
अपरिवर्तनीय,ਅਟੱਲ
इन्व्हेंटरी मुख्य फाइल,ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ
व्यस्त मल्टीप्लेक्सर,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
व्यस्त स्कॅनिंग,ਉਲਟ ਸਕੈਨਿੰਗ
उलट फाइल,ਉਲਟਾ ਫਾਇਲ
उलट यादी फाइल,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
उलट पृष्ठ सारणी,ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ
"1. इंटरचेंजर, 2. प्रतीक","1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ"
कार्य व्यवस्थापन,ਕਾਰਜ ਪ੍ਰਬੰਧਨ
क्रियाभिमुख भाषा,ਕਾਰਵਾਈ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
कार्य प्राधान्य,ਕੰਮ ਦੀ ਤਰਜੀਹ
नोकरीचे वेळापत्रक,ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ
कार्य अनुक्रम,ਕਾਰਜ ਕ੍ਰਮ
कामाचे वेळापत्रक,ਕੰਮ ਦਾ ਕਾਰਜਕ੍ਰਮ
अंतर्भूत,ਸੰਮਿਲਨ
संयुक्त छायाचित्रण गट (JPG),ਜੁਆਇੰਟ ਫੋਟੋਗ੍ਰਾਫੀ ਗਰੁੱਪ (JPG)
मासिक,ਮੈਗਜ਼ੀਨ
आनंदाची काठी,ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ
"1.आकलन, 2.निर्णय","1. ਮੁਲਾਂਕਣ, 2. ਫੈਸਲਾ"
उडी,ਛਾਲ
उडी सूचना,ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ
जम्पर,ਜੰਪਰ
"1. संगम, 2. तह, 3. संयुक्त","1. ਸੰਗਮ, 2. ਸੰਧੀ, 3. ਸੰਯੁਕਤ"
कचरा,ਰੱਦੀ
औचित्य,ਜਾਇਜ਼
किलो बाइट,ਕਿਲੋ ਬਾਈਟ
कार्नॉफ नकाशा,Karnoff ਨਕਸ਼ਾ
कार्नोफ चित्र,karnoff ਤਸਵੀਰ
KB (किलोग्राम बाइट),KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ)
"1. आष्टी, 2. कर्नल, 3. कर्नल","1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ"
आठ मोड,ਅੱਠ ਮੋਡ
अनुकूलता,ਅਨੁਕੂਲਤਾ
की,ਕੁੰਜੀ
कीबोर्ड,ਕੀਬੋਰਡ
"1.की बाउन्स, 2.की नाकारणे","1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ"
की क्लिक,ਕੁੰਜੀ ਕਲਿੱਕ
की कॉम्प्रेशन,ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ
"1.की डिस्क, 2.की डिस्क","1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ"
की एन्कोडिंग,ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ
मुख्य क्षेत्र,ਮੁੱਖ ਖੇਤਰ
"1.की फाइल, 2.की फाइल","1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ"
मुख्य रचना,ਮੁੱਖ ਬਣਤਰ
मुख्य व्यवस्थापन,ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ
की पॅड,ਕੁੰਜੀ ਪੈਡ
की पॅड,ਕੁੰਜੀ ਪੈਡ
मुख्य वाक्यांश,ਮੁੱਖ ਵਾਕਾਂਸ਼
की नाडी,ਕੁੰਜੀ ਨਬਜ਼
की पंचर,ਕੁੰਜੀ puncher
की क्रमवारी,ਕੁੰਜੀ ਲੜੀਬੱਧ
"1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर","1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ"
पत्ता हस्तांतरण की,ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ
"1. डिस्क की, 2. डिस्क की","1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ"
फ्लॉपी की,ਫਲਾਪੀ ਕੁੰਜੀ
टेप की,ਟੇਪ ਕੁੰਜੀ
मुख्य संज्ञा,ਮੁੱਖ ਸ਼ਬਦ
"1.किक, 2.थांप","1.ਲੱਤੀ, 2.ਥੰਪ"
झोपडी,ਝੌਂਪੜੀ
किलो बिट,ਕਿਲੋ ਬਿੱਟ
गाठ,ਗੰਢ
ज्ञान आधारित माहिती सेवा,ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ
ज्ञान शोध,ਗਿਆਨ ਦੀ ਖੋਜ
ज्ञान शोध डेटाबेस,ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ
ज्ञान अभियांत्रिकी,ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ
ज्ञान व्यवस्थापन,ਗਿਆਨ ਪ੍ਰਬੰਧਨ
ज्ञान कार्यकर्ता,ਗਿਆਨ ਕਰਮਚਾਰੀ
लॅन अडॅप्टर,ਲੈਨ ਅਡਾਪਟਰ
"1.LAN सर्व्हर, 2.LAN सर्व्हर","1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ"
LAN कामाची जागा,LAN ਕੰਮ ਵਾਲੀ ਥਾਂ
क्षैतिज चित्र,ਖਿਤਿਜੀ ਤਸਵੀਰ
"1.क्षैतिज प्रतिमा, 2.लँडस्केप","1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ"
इंग्रजी,ਭਾਸ਼ਾ
भाषा प्रशिक्षक,ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ
भाषा प्रोसेसर,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
"1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक","1.Language Transferr, 2.Language Translator"
लॅपटॉप,ਲੈਪਟਾਪ
सर्वसमावेशक एकत्रीकरण (LSI),ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI)
मास इंटिग्रेशन (LSI),ਪੁੰਜ ਏਕੀਕਰਣ (LSI)
लेसर,ਲੇਜ਼ਰ
लेसर प्रिंटर,ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ
लास्ट इनपुट फर्स्ट इश्यू (LIFO),ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO)
थर,ਪਰਤ
"खाका, मांडणी","ਖਾਕਾ, ਖਾਕਾ"
"1. पाने, 2. पाने, 3. पत्र","1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ"
लीफ नोड,ਪੱਤਾ ਨੋਡ
पानांची जागा,ਪੱਤਾ ਸਪਾਟ
भाडेपट्टी,ਲੀਜ਼
"1. लीज चॅनेल, 2. लीज सिस्टम","1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ"
"1.लाइन,2.लीश लाईन","1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ"
किमान अर्थपूर्ण बिट shell.sb),ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb)
किमान लक्षणीय स्कोअर,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
"1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम","1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ"
"1. लेमा, 2. प्रमेय","1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ"
अक्षर गुणवत्ता (LQ),ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ)
शब्दशः,ਸ਼ਬਦਾਵਲੀ
शब्दकोषशास्त्र,ਕੋਸ਼ ਵਿਗਿਆਨ
"1.संग्रहण,2.लायब्ररी","1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ"
"1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग","1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ"
लायब्ररी निर्देशिका,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
"1. परवाना करार, 2. परवाना करार","1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ"
प्रकाश उत्सर्जक डायोड्स (एलईडी),ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs)
हलकी बंदूक,ਹਲਕਾ ਬੰਦੂਕ
हलकी पेन,ਹਲਕਾ ਕਲਮ
रेखीय अडॅप्टर,ਰੇਖਿਕ ਅਡਾਪਟਰ
ओळ संपादन,ਲਾਈਨ ਸੰਪਾਦਨ
"1.लाइन प्रिंटर, 2.लाइन प्रिंटर","1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ"
"१.रेखीय, २.रेखीय","1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ"
लाइन्स प्रति मिनिट (LPM),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
"1. दुवा, दुवा, 2. साखळी,3. बंध","1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ"
साखळीबद्ध यादी,ਜੰਜੀਰੀ ਸੂਚੀ
लिनक्स,ਲੀਨਕਸ
"1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)","1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)"
यादी प्रक्रिया,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
"1.अक्षर, 2.अक्षर","1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ"
"1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल","1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ"
थेट गाठ,ਲਾਈਵ ਗੰਢ
"1.लोड, 2.लोड","1. ਲੋਡ, 2. ਲੋਡ"
"1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर","1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ"
"1.स्थानिक, 2.स्थानिक","1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ"
स्थानिक प्रवेश,ਸਥਾਨਕ ਪਹੁੰਚ
लोकल एरिया नेटवर्क (LAN),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN)
स्थानिक स्पष्टता,ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ
"1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय","1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ"
स्थानिक स्मृती,ਸਥਾਨਕ ਮੈਮੋਰੀ
स्थानिक मोड,ਸਥਾਨਕ ਮੋਡ
स्थानिक व्हेरिएबल,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
"पळवाट, लॉक","ਲੂਪ, ਲਾਕ"
लूप फाइल,ਲੂਪ ਫਾਈਲ
सत्र सुरू,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
मुदत समाप्त,ਮਿਆਦ ਦੇ ਅੰਤ
संलेखन,ਲੇਖਕ
तर्क विश्लेषक,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
लॉजिक बॉम्ब,ਤਰਕ ਬੰਬ
लॉजिक कार्ड,ਤਰਕ ਕਾਰਡ
लॉजिक चार्ट (फ्लोचार्ट),ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ)
लॉजिक सर्किट,ਤਰਕ ਸਰਕਟ
तर्कशास्त्र रचना,ਤਰਕ ਡਿਜ਼ਾਈਨ
तर्कशास्त्र आकृती,ਤਰਕ ਚਿੱਤਰ
तार्किक फ्लोचार्ट,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
तर्कशास्त्र कार्य,ਤਰਕ ਫੰਕਸ਼ਨ
लॉजिक गेट,ਤਰਕ ਗੇਟ
"1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग","1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ"
तर्क विस्थापन,ਤਰਕ ਵਿਸਥਾਪਨ
तर्क स्थिती,ਤਰਕ ਸਥਿਤੀ
लॉजिक स्विच,ਤਰਕ ਸਵਿੱਚ
तर्कशास्त्र युनिट,ਤਰਕ ਇਕਾਈ
तार्किक,ਲਾਜ਼ੀਕਲ
तार्किक संयोजन,ਲਾਜ਼ੀਕਲ ਜੋੜ
तार्किक डेटा संरचना,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
तार्किक आकृती,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
तार्किक अभिव्यक्ती,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
तार्किक फ्लोचार्ट,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
लॉजिकल IF (तार्किक असल्यास),ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ)
तर्कशुद्ध ऑपरेशन,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
तर्कसंगत ऑपरेटर,ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ
तर्कसंगत कनेक्शन,ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ
तार्किक योजना,ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ
"1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण","1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ"
तार्किक नमुना,ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ
तार्किक मूल्य,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
लॉजिकल व्हेरिएबल,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
विहंगावलोकन प्राप्त केले,ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ
पूर्वावलोकन सेट,ਝਲਕ ਸੈੱਟ
निरीक्षण,ਨਿਰੀਖਣ
"1.लूप, 2.लूप","1.ਲੂਪ, 2.ਲੂਪ"
पळवाट नियंत्रण,ਲੂਪ ਕੰਟਰੋਲ
लूप आरंभीकरण,ਲੂਪ ਸ਼ੁਰੂਆਤ
लूप भिन्नता,ਲੂਪ ਪਰਿਵਰਤਨ
"1.लूप नेटवर्क, 2.लूप नेटवर्क","1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ"
लूप आरंभीकरण,ਲੂਪ ਸ਼ੁਰੂਆਤ
लूप एंडिंग,ਲੂਪ-ਐਂਡ
काउंटर-लूप चाचणी,ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ
सैलपणे जोडलेले,ਢਿੱਲੀ ਜੋੜੀ
दोषरहित कॉम्प्रेशन,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
हॅसे कॉम्प्रेशन,ਹੈਸ ਕੰਪਰੈਸ਼ਨ
कमी बाइट,ਘੱਟ ਬਾਈਟ
निम्न पातळीची भाषा,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
कमी पास फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"1.कमी कंडिशन, 2. खाली बांधलेले","1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ"
"1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)","1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)"
"1. मशीन, 2. मशीन","1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ"
मशीन पत्ता,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
"1. मशीन कोड, 2. मशीन कोड","1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ"
मशीन चाक,ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ
यांत्रिक भाषा,ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ
यांत्रिक सॉफ्टवेअर,ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ
डिव्हाइस त्रुटी,ਜੰਤਰ ਗਲਤੀ
मशीन निष्क्रिय वेळ,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
मशीन भाषा,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
मॅन्युअल,ਮੈਨੁਅਲ
मशीन सेन्स,ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ
"1.मशीन लँग्वेज, 2.मशीन लँग्वेज","1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ"
मशीन लर्निंग,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
मशीन ऑपरेशन,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
मशीन भाषा,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
मशीन कामगिरी,ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ
मशीन सिम्युलेशन,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
मशीन अपहरण वेळ,ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ
मशीन भाषांतर,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
मशीन शब्द,ਮਸ਼ੀਨ ਸ਼ਬਦ
मॅक्रो सूचना,ਮੈਕਰੋ ਹਦਾਇਤ
मॅक्रो स्केल,ਮੈਕਰੋ ਸਕੇਲ
मास असेंबलिंग कार्यक्रम,ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
एकूण कॉल,ਕੁੱਲ ਕਾਲ
"1.मॅक्रो कोड, 2.मॅक्रो कोड","1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ"
मॅक्रो कमांड,ਮੈਕਰੋ ਕਮਾਂਡ
मॅक्रो घोषणा,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
मॅक्रो व्याख्या,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
मॅक्रो फ्लो चार्ट,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
मॅक्रो जनरेटर,ਮੈਕਰੋ ਜਨਰੇਟਰ
मॅक्रो सूचना,ਮੈਕਰੋ ਹਦਾਇਤ
ढोबळ भाषा,ਕੁੱਲ ਭਾਸ਼ਾ
मॅक्रो लायब्ररी,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
मॅक्रो पॅरामीटर,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
मॅक्रो प्रक्रिया,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर","1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ"
मॅक्रो प्रोग्रामिंग,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
एकूण प्रोटोटाइप,ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ
"1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग","1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ"
मेगाबाइट (MB),ਮੈਗਾਬਾਈਟ (MB)
जादूचे प्रतीक,ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ
जादूची संख्या,ਮੈਜਿਕ ਨੰਬਰ
चुंबकीय बबल मेमरी,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
चुंबकीय कार्ड,ਚੁੰਬਕੀ ਕਾਰਡ
"1.मॅग्नेटिक सेल, 2.चुंबकीय सेल","1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ"
चुंबकीय चिन्ह,ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ
चुंबकीय कोर स्टोरेज,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
"1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क","1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ"
चुंबकीय डिस्क पत्ता,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
चुंबकीय डिस्क मेमरी,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
चुंबकीय ड्रम,ਚੁੰਬਕੀ ਡਰੱਮ
"1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग","1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ"
चुंबकीय शीर्ष,ਚੁੰਬਕੀ ਸਿਖਰ
चुंबकीय शाई,ਚੁੰਬਕੀ ਸਿਆਹੀ
मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
चुंबकीय माध्यम,ਚੁੰਬਕੀ ਮਾਧਿਅਮ
चुंबकीय वाचन,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
चुंबकीय रेकॉर्डिंग,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
चुंबकीय संचयन,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
चुंबकीय पट्टी,ਚੁੰਬਕੀ ਪੱਟੀ
चुंबकीय टेप,ਚੁੰਬਕੀ ਟੇਪ
चुंबकीय टेप काडतूस,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
चुंबकीय टेप ड्राइव्ह,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
चुंबकीय टेप अग्रदूत,ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ
चुंबकीय टेप ग्रंथपाल,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
चुंबकीय टेप प्रवेश,ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ
चुंबकीय टेप युनिट,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
"1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म","1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ"
चुंबकीय मार्ग,ਚੁੰਬਕੀ ਮਾਰਗ
चुंबकीय ऑप्टिकल स्टोरेज,ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼
"1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर","1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ"
चुंबकीय विकृती,ਚੁੰਬਕੀ ਵਿਗਾੜ
चुंबकीय विकृत टॅबलेट,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ
"1. मेल बॉक्स, 2. मेल बॉक्स","1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ"
मेल विलीनीकरण,ਮੇਲ ਅਭੇਦ
"1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक","1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ"
मुख्य चौकट,ਮੁੱਖ ਫਰੇਮ
"1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा","1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ"
"1.मुख्य मेमरी, 2.मुख्य मेमरी","1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ"
