Punjabi,Gujarati
ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ,સંકર સર્કિટ
ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਗਰੇਟ ਸਰਕਟ,વર્ણમાલિક સર્કિટ
ਹਾਈਡ੍ਰੋਮੀਟਰ,જળમાર્ગ
ਹਾਈਪਰ,અતિશયોક્તિ
ਹਾਈਪਰ ਮੀਡੀਆ,અતિસિપરી માધ્યમ
ਹਾਈਪਰ ਟੈਕਸਟ,અસાધારણ લખાણ
ਹਾਈਪਰਲਿੰਕ,અતિશયોક્તિ
ਆਈਕਾਨ,મૂર્તિ
ਪਛਾਣ,ઓળખ
ਪਛਾਣਕਰਤਾ,ઓળખકર્તા
ਅਗਿਆਤ,સળગવું
ਇਗਨੀਸ਼ਨ,પ્રભુત્વ
ਪ੍ਰਕਾਸ਼,રોશની
ਪ੍ਰਕਾਸ਼,રોશની
ਚਿੱਤਰ,તસવીર
ਚਿੱਤਰ ਐਂਟੀਨਾ,છબી
ਚਿੱਤਰ ਕੈਪਚਰ,છબી
ਚਿੱਤਰ icon્ icon ਕਕੋਪ,છબી -આઇકોનોસ્કોપ
ਚਿੱਤਰ ਦਾ ਨਕਸ਼ਾ,તસવીર
ਚਿੱਤਰ ਆਰਥਿਕਨ,તસવીર
ਚਿੱਤਰ ਪ੍ਰੋਸੈਸਿੰਗ,તસવીર
ਚਿੱਤਰ ਸੈੱਟਟਰ,છબી રચિત
ਕਾਲਪਨਿਕ,કાલ્પનિક
ਰੁਕਾਵਟ,અવરોધ
ਰੁਕਾਵਟ ਨਾਲ ਮੇਲ ਖਾਂਦਾ,અવરોધ
ਰੁਕਾਵਟ ਸਰਕਟ,અવરોધ
ਰੁਕਾਵਟ ਮੇਲ ਨਹੀਂ ਖਾਂਦੀ,અવરોધ
ਖਾਲੀ ਥਾਂ ਦੀ ਰੋਕਥਾਮ,ખાલી જગ્યાનો અવરોધ
ਰੁਕਾਵਟ ਤਬਦੀਲੀ,અવરોધ -પરિવર્તન
ਆਯਾਤ,આયાત
ਪ੍ਰਭਾਵਿਤ,ગર્ભિત
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,પ્રભાવિત કરવું
ਭਾਵਨਾ,આવેશ
ਪ੍ਰੇਰਣਾ ਜਵਾਬ,મતાધિકાર પ્રતિભાવ
ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ,અશુદ્ધ વાહકતા
ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ,અશુદ્ધતા
ਅਕਿਰਿਆਸ਼ੀਲ,નિષ્ક્રિય
ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ,નિષ્ક્રિય બારી
ਅਯੋਗ,અશ્રાયત
ਇਨਕੈਂਡੀਸੈਂਸ,અગ્નિથી બનેલું
ਘਟਨਾ ਰੇ,ઘટના કિરણ
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,સમાવેશ
ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ,આવતો સંકેત
ਸੰਕੇਤਕ,સૂચક
ਸਵਦੇਸ਼ੀ,સ્વદેશી
ਸ਼ਾਮਲ,ઇજા
ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ,સંલગ્ન-રિએક્ટન્સ
ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ,સળગેલી સામગ્રી
ਇਨਫੋਰ ਪੈਚ,Infor પેચ
ਜਾਣਕਾਰੀ,જાણ
ਜਾਣਕਾਰੀ architect ਾਂਚਾ,માહિતી સ્થાપત્ય
ਜਾਣਕਾਰੀ,માહિતી
ਜਾਣਕਾਰੀ ਅੰਕ,માહિતી અંક
ਜਾਣਕਾਰੀ ਕਿਓਸਕ,માહિતી કિઓસ્ક
ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ,માહિતી પ્રક્રિયા
ਸੂਚਨਾ ਤਕਨੀਕ,માહિતી પ્રૌદ્યોગિકી
ਇਨਫੋਟੇਨਮੈਂਟ,રોષ
ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ,ઇજાગ્રસ્ત રેએડિએશન
ਬੁਨਿਆਦੀ .ਾਂਚਾ,ઈન્ફ્રાસ્ટ્રક્ચર
ਗ੍ਰਹਿਣ,પીપવું
ਸਮੱਗਰੀ,ઘટકો
ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ),પ્રારંભિક શબ્દ (આઇડબ્લ્યુ)
ਅੰਦਰੂਨੀ ਕੋਡ,આંતરિક કોડ
ਨਵੀਨਤਾ,નવીનીકરણ
ਇੰਪੁੱਟ,નિઘન
ਇਨਪੁਟ ਲਾਈਨ,ઇનપુટ રેખા
ਇਨਪੁਟ ਯੂਨਿਟ,ઇનપુટ એકમ
ਇੰਪੁੱਟ ਵੋਲਟੇਜ,આવતો વિજપ્રવાહ
ਇਨਪੁਟ-ਆਉਟਪੁਟ,ઇનપુટ આઉટપુટ
ਸੰਮਿਲਿਤ ਕਰੋ,દાખલ કરવું
ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ,દાખલ કરવું
ਇੰਸਟਾਲੇਸ਼ਨ,ગોઠવણી
ਤਤਕਾਲ ਵੋਲਟੇਜ,તત્કાલ વોલ્ટેજ
ਹਦਾਇਤ,સૂચના
ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ,ઇન્સ્યુલેટીવ સામગ્રી
ਇਨਸੂਲੇਸ਼ਨ,ઉન્મત્ત
ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ,ઇન્સ્યુલેશન પ્રતિકાર
ਇਨਸੂਲੇਟਰ,અલગ પાડનાર
ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,ઇન્ટિગ્રેટેડ સર્કિટ
ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ,એકીકૃત નેટવર્ક
ਇੰਟੀਗਰੇਟਰ,સંક્રમક
ਬੁੱਧੀਮਾਨ,બાતમી
ਤੀਬਰਤਾ,તીવ્રતા
ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ,વાણી -વાણી
ਅੰਤਰ ਚੈਨਲ ਦਖਲ,આંતર ચેનલ દખલ
ਇੰਟਰਲੇਵ,ઇન્ટરલેવ
ਗੱਲਬਾਤ ਕਰਨੀ,ક્રિયાપ્રતિક્રિયા
ਗੱਲਬਾਤ,ક્રિયાપ્રતિક્રિયા
ਇੰਟਰਕਾੱਮ,અંતર્ગત
ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ,સંબંધ
ਇੰਟਰਫੇਸ,પ્રસારણ
ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ,ઇન્ટરફેસ -સ્કેનીંગ
ਦਖ਼ਲਅੰਦਾਜ਼ੀ,હસ્તક્ષેપ
ਦਖਲ ਦਾ ਜ਼ੋਨ,આંતરતાનો વિસ્તાર
ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ,દખલ કરવી
ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ,દખલ કરવાની આવર્તન
ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,રેડિયો આવર્તન સંકેત દખલ
ਅੰਤਰਫ੍ਰੇਮ,અંતર્દ્ય
ਇੰਟਰਲੇਵ,ઇન્ટરલેવ
ਇੰਟਰਲੇਡ,અંતરે
ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ,સંગ્રહિત પ્રવાહ
ਇੰਟਰਲੇਵਰ,મેલીકટર
ਇੰਟਰਲੇਵਿੰਗ,સાંધા
ਇੰਟਰਲੇਵਿੰਗ,સાંધા
ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ,અંતર્ઘોષ સમય
ਇੰਟਰਕੈਕ ਸਰਕਟ,અંતરાલ
ਇੰਟਰਲੌਕ ਸਵਿਚ,અંતરીલ સ્વીચ
ਇੰਟਰਲੋਕਿੰਗ,એકસમાન
ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ,મધ્યવર્તી નિષ્ફળતા
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,મધ્યવર્તી આવર્તન
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,મધ્યવર્તી આવર્તન ઓસિલેટર
ਰੁਕ-ਰੁਕ ਕੇ,તૂટક તૂટક
ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ,તૂટક તૂટક વર્તમાન
ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ,આંતરસંલાલ
ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ,અંતર્જ્ulationાન
ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ,અંતર્દૃષ્ટિનું ઉત્સર્જન
ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ,આંતરસંલાવે પરીક્ષણ
ਇੰਟਰਨੈੱਟ,ઈનકાર
ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ,ઇન્ટરનેટ બ્રોડકાસ્ટિંગ
ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ,ઇન્ટરનેટ
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ,ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ,ઇન્ટરનેટ રેડિયો
ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ,ઇન્ટરનેટ સ્ટ્રીમિંગ
ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ,ઇન્ટરનેટ વિડિઓ
ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ,ભાષાંતરક્ષમતા
ਇੰਟਰਪੋਲੇਸ਼ਨ,પ્રક્ષેપણ
ਦੁਭਾਸ਼ੀਏ,દુભાષિયા
ਵਿਘਨ,અટકાવવું
ਰੁਕਾਵਟ,અટકાયત
ਵਿਘਨ,ખલેલકાર
ਅੰਤਰਾਲ,અંતરાલ
ਇੰਟਰਕੋਡਿੰਗ,સાંકળ
ਇੰਟਰਾਫ੍ਰੇਮ,અંદરનો ભાગ
ਇੰਟਰਨੇਟ,જાડું
ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ,પુનરાવર્તન
ਇੰਟਰਾਵੈਬ,એક જાતની
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,અંતર્ગત સેમિકન્ડક્ટર
ਉਲਟਾ ਮੌਜੂਦਾ,વિપરીત પ્રવાહ
ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ,Verse ંધી અવકાશી સંચાલન
ਉਲਟਾ,Vertંધું
ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ,Ver ંધી એલ એન્ટેના
ਉਲਟਾ v ਅਨਟਨਨਾ,Ver ંધી વી એન્ટેના
ਇਨਵਰਟਰ,Inલટું
ਅਨਿਯਮਿਤ,અનિયમિત
ਅਸਪਸ਼ਟ ਤੱਤ,અપ્રસ્તુત તત્વ
ਇਕੱਲਤਾ ਨੈਟਵਰਕ,અલગ -અલગ નેટવર્ક
ISolator,અલગ પાડનાર
ਜੈਮਰ,ઘાટ
ਜਾਮ,જખમ
ਜਾਰਗਨ ਫਾਈਲ,કલાલ
ਜਾਵਾ ਸਕ੍ਰਿਪਟ,જાવા સ્ક્રિપ્ટ
ਜਿੰਗਲ,ઝબૂકવું
Jitter,ગફલત
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ,જોડાણ કરનાર
ਜੁਆਇੰਟ,સંયુક્ત
ਸ਼ਾਮਲ,મેનું
ਜੰਪਰ,ગડબડી
ਕਬਾੜ,કચરો
ਬੇਕਾਰ ਚਿਠੀ,નકામો મેઇલ
ਕਰਨਲ,કર્કશ
ਕੁੰਜੀ,મુખ્ય
ਕੀਬੋਰਡ,પાટિયું
ਕੀਰ,ક keyંગું
ਕੀਨੋਟ,મહત્ત્વ
ਕਿਲ੍ਹੇ ਚੱਕਰ,કિલોસાયકલ
ਕਿਲ੍ਹੇ,કિલોવોલ્ટ
ਕਿਲੋਟ,કિલોવોટ
ਕਿਨਮੈਟਿਕਸ,સંયોજક
ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ,ઘૂંટણ
ਗੋਬ,મૂઠ
ਗਿਆਨ ਅਧਾਰ,જ્ઞાન પૃષ્ટ
ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ,જ્ knowledgeાન પ્રતિનિધિત્વ
L ਨੈੱਟਵਰਕ,એલ નેટવર્ક
L ਸੈਕਸ਼ਨ ਫਿਲਟਰ,એલ વિભાગ ફિલ્ટર
Lag ਅਤੇ ਅਗਵਾਈ,લેગ અને લીડ
Lagging ਮੌਜੂਦਾ,પાછળ
ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ,પાછળ પાવર પરિબળ
ਲਮੀਨੇਟਡ,સ્તુતિશીલ
ਦੀਵੇ,દીવો
ਲੈਪਟਾਪ,લેપટોપ
ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ,લેસર આવર્તન
ਅਸ਼ੁੱਧ ਗਲਤੀ,સુવ્યવસ્થિત ભૂલ
ਨਿਰੰਤਰ ਗਰਮੀ,આંતરિક ઉષ્મા
ਵਿਥਕਾਰ,અક્ષરશ
ਪਰਤ,સ્તર
ਖਾਕਾ,બાંધકામ
ਲੇਆਉਟ ਯੋਜਨਾ,ગોઠવણ યોજના
ਲੀਡ,દોરી
ਪ੍ਰਮੁੱਖ ਪੜਾਅ,અગ્રણી તબક્કો
ਲੀਕ ਸਬੂਤ,પ્રૂફ
ਲੀਕ,રખડુ
ਲੀਜ਼ਡ ਸਰਕਟ,લીઝ્ડ સર્કિટ
ਲੈਂਸ,લેન્સ
ਪੱਧਰ ਸੂਚਕ,કક્ષાના સૂચક
ਲਾਈਟ ਕੰਟਰੋਲ,પ્રકાશ નિયંત્રણ
ਲਾਈਟ ਕਲਮ,પ્રકાશ કલમ
ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ,લાઈટનિંગ એરેસ્ટર
ਸੀਮਾ,મર્યાદા
ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ,મર્યાદિત એમ્પ્લીફાયર
ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ,હારી જવું
ਲਾਈਨ ਸ਼ੋਰ,વાક્યનો અવાજ
ਨਜ਼ਰ ਦੀ ਲਾਈਨ,દૃષ્ટિની લાઇન
ਲਾਈਨ ਪੜਾਅ,હરોળ
ਲਾਈਨ ਸੰਚਾਰ,મહત્ત્વ
ਲਾਈਨ ਅਨਲੋਡ,રેખા
ਲੀਨੀਅਰੁਮਾਰੀ,રેખીય ક્વોન્ટીઝર
ਰੇਖਾ,સુશોભન
ਲਾਈਨ-ਕੋਐਕਸਿਆਲ,રેખાને લગતું
ਲਾਈਨ-ਬਰਾਬਰੀ,રેખા-ક્ષેત્રાકાર
ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ,રેખાખરની આવર્તન
ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ,વાક્ય-અવબાધ
ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ,રેખા-ચતુર્થાંશ
ਲਿੰਕ,સંબંધ
ਲਿੰਕ,કોરી
ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ,જિદ્દી
ਲਾਈਵ ਪ੍ਰਸਾਰਣ,જીવંત પ્રસારણ
ਲਾਈਵ ਸਰਕਟ,જીવંત સરકી
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,જીવંત કાર્યક્રમ
ਲੋਡ,બોજો
ਲੋਡ ਸਮਰੱਥਾ,ભારક્ષમતા
ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ,ભાર વહન ક્ષમતા
ਲੋਡ ਗੁਣ,ભાર લાક્ષણિકતા
ਲੋਡ ਰੁਕਾਵਟ,ભાર અટકાવવું
ਲੋਡ ਹੋ ਗਿਆ,ભરેલું
ਲੋਡਰ,લોહિયો
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,ભારણ
ਕੋਡ ਲੋਡ ਕਰਨਾ,કોઇલ લોડિંગ
ਲੋਡ-ਟੈਸਟ,ભાર-પરીક્ષા
ਲੋਬ,ઝઘડો
ਲੋਬੇ ਐਂਟੀਨਾ,Loંચી એન્ટેના
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,સ્થાનિક ક્ષેત્ર નેટવર્ક
ਸਥਾਨਕ ਬੈਟਰੀ,સ્થાનિક બેટરી
ਸਥਾਨਕ c ਸਿਲੇਟਰ,સ્થાનિક ઓસિલેટર
ਲਾਗ,લોગ
ਲੌਗ ਬੁੱਕ,લોગ -બુક
ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ),લ log ગ ઇન કરો (લ log ગ ઇન)
ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ),લ log ગ ઓફ (લ log ગ આઉટ)
ਲਾਗ ਸ਼ੀਟ,લોગશીલી
ਲੋਗਰੀਥਮ,મસાલેદાર
ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ,લોગરીધમિક એમ્પ્લીફાયર
ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ,લોગરીધમિક ગુણોત્તર
ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ,લોગરીધમિક પ્રતિભાવ
ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ,લૌકિક ધોરણ
ਲਾਗਿੰਗ,ફાંટો
ਤਰਕ,તર્કશાસ્ત્ર
ਤਰਕ ਗੇਟ,તર્ક -દ્વાર
ਤਰਕ ਕਾਰਜ,તર્કશાસ્ત્ર
ਲਾਜ਼ੀਕਲ,તાર્કિક
ਲਾਜ਼ੀਕਲ ਫਰੇਮ,તાર્કિક રચના
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,લોગો દાખલ કરનાર
ਲੰਬਕਾਰ,રેખાંશ
ਲੂਪ,ફટકો
ਲੂਪ ਐਂਟੀਨਾ,લૂપ એન્ટેના
ਲੂਪ ਲਾਭ,લૂપ ફાયદો
ਲੂਪ ਟੈਸਟ,લૂપ પરીક્ષણ
Oose ਿੱਲਾ ਸੰਪਰਕ,છૂટક સંપર્ક
Loose ਿੱਲੇ ਕਪਲਿੰਗ,સંતાપ
ਘਾਟੇ ਐਂਟੀਨਾ,લોસલેસ એન્ટેના
ਘਾਟਾ,લોસલેસ કમ્પ્રેશન
ਘਾਟੀ,હારી સંકોચન
ਉੱਚਾ (ਆਵਾਜ਼),લાઉડનેસ (ધ્વનિ)
ਲਾ loud ਥਸਪੀਕਰ,લાઉડ સ્પીકર
ਘੱਟ ਬਾਰੰਬਾਰਤਾ,ઓછી આવર્તન
ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,નીચા કક્ષાની ભાષા
ਘੱਟ ਘਾਟੇ ਫੀਡਰ,ઓછું ખોટ ફીડર
ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ,ઓછી ખોટ લવચીક કોક્સિયલ કેબલ
ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,નીચા અવાજ પ્રાપ્તકર્તા
ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ,નીચા ઓર્બિટિંગ ઉપગ્રહ
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,નીચા પાસ ફિલ્ટર
ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ,ઓછી પ્રતિક્રિયા આપવાની કમાણી
ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ,ઓછો પ્રતિકાર માર્ગ
ਲੱਗ,ખસી કરવું
ਪ੍ਰਕਾਸ਼,ભ્રષ્ટતા
ਬੁਲਾਇਆ ਗਿਆ,ગઠ્ઠો લગાડવો
ਮੈਕਰੋ ਬਲਾਕ,પારકાન
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,મેક્રો વ્યાખ્યા
ਮੈਕਰੋ ਵਿਜ਼ਨ,બનાવટ
ਜਾਦੂ ਦੀ ਅੱਖ,જાદુઈ આંખ
ਚੁੰਬਕ,ચુંબક
ਚੁੰਬਕੀ ਖੇਤਰ,ચુંબકીય ક્ષેત્ર
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,ચુંબકીય પ્રવાહ
ਚੁੰਬਕੀ ਖੰਭੇ,ચુંબકીય ધ્રુવ
ਚੁੰਬਕੀ ਤੂਫਾਨ,ચુંબકીય તોફાન
ਚੁੰਬਕੀ ਸਵਿਚ,ચુંબકીય સ્વીચ
ਚੁੰਬਕੀ ਟੇਪ,ચુંબકીય ટેપ
ਚੁੰਬਕੀ,ચુંબનત્વ
ਮੇਲ ਮਰਜ,ટપાલ મક્કો
ਮੇਲਿੰਗ ਲਿਸਟ,ટપાલ યાદી
ਮੁੱਖ ਕੈਰੀਅਰ,મુખ્ય વાહક
ਕਾਇਮ ਰੱਖੋ,જાળવી
ਰੱਖ ਰਖਾਵ,જાળવણી
ਰੱਖ-ਰਖਾਅ ਟੀਮ,જાળવણી ટીમ
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,બહુમતી
ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ,સંપર્ક રિલે બનાવો
ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ,બનાવટની સ્વીચ
ਮਰਦ-ਕੁਨੈਕਟਰ,પુરુષ-જોડકવાર
ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ,માણસે અવાજ કર્યો
ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ),મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ)
ਹੇਰਾਫੇਰੀ,ચાલાકીભર્યું
ਮੈਨੁਅਲ ਕੰਟਰੋਲ,હસ્તકલા નિયંત્રણ
ਮੈਨੁਅਲ ਵਿਧੀ,પદ્ધતિ પદ્ધતિ
ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼,સલામતી માર્ગદર્શિકા
ਹੱਥੀਂ ਚਲਾਏ ਗਏ,મેન્યુઅલી સંચાલિત
ਨਿਰਮਾਤਾ,ઉત્પાદક
ਮਾਸਕ,મહોરું
ਮਾਸਕੀ,મસકી
ਮਾਸਕਰ,માસ્ક
ਮਾਸਕਿੰਗ,છુપાયેલો
ਮਾਸਕਿੰਗ ਵਰਤਾਓ,માસ્કીંગ વર્તન
ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ,Audio ડિઓ -માસ્કિંગ અસર
ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ,માસ્કિંગ થ્રેશોલ્ડ
ਮਾਸਕਿੰਗ ਟੋਨ,માસ્કીંગ સ્વર
ਮਸਤ,મસ્ત
ਮਸਤ ਰੇਡੀਏਟਰ,મસ્ત -રેડિયેટર
ਮਾਸਟਰ ਕੰਟਰੋਲ,મુખ્ય નિયંત્રણ
ਮਾਸਟਰ ਓਸਕਿਲਟਰ,માસ્ટર ઓસિલાટોર
ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ,મેચ-અવબાધ
ਮੈਚਿੰਗ ਨੈਟਵਰਕ,મેચિંગ નેટવર્ક
ਮੈਚਿੰਗ ਸਟੱਬ,મેચિંગ સ્ટબ
ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ,મેચિંગ ટ્રાન્સફોર્મર
ਪਦਾਰਥਕ-ਖਰੀਦ,ભૌતિક-તૈયારી
ਮੈਟਰਿਕਸ,માળખું
ਵੱਧ ਤੋਂ ਵੱਧ,મહત્તમ
ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ,મહત્તમ માંગ સૂચક
ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ,મહત્તમ શક્તિ ઘનતા
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,મહત્તમ સંવેદનશીલતા
ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ,મહત્તમ તાપમા
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ,મહત્તમ ઉપયોગી આવર્તન
ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ,મહત્તમ મૂલ્ય
ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ,નિષ્ફળતાનો સરેરાશ સમય
ਮਤਲਬ ਮੁੱਲ,સરેરાશ કિંમત
ਮਾਪਿਆ ਸੰਕੇਤ,માપેલ સંકેત
ਮਾਪ,માપ
ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ,માપવાનું સાધન
ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ,માપવાની સાધનસામગ્રી
ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ,માપવાનું સાધન
ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ,ક્ષેત્રની શક્તિનું સાધન માપવા
ਮਾਪਣ ਟੇਪ,માપવાની ટેપ
ਵਿਧੀ,યંત્ર
ਮੀਡੀਆ ਸਰਵਰ,માધ્યમ સર્વર
ਮਾਧਿਅਮ,માધ્યમ
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ,મધ્યમ આવર્તન
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ,મધ્યમ આવર્તન તરંગ
ਦਰਮਿਆਨੀ ਵੇਵ (MW),મધ્યમ તરંગ (મેગાવોટ)
ਮੈਗਾ-ਓਮ,મેગા-ઓહમ
ਮੇਜਰ,મેગર
ਯਾਦਦਾਸ਼ਤ,યાદ
ਸਲਾਹ ਦੇਣਾ,માર્ગદર્શન
ਮੇਨੂ ਬਾਰ,લૈંગિક પટ્ટી
ਮਰਕਰੀ ਸਵਿਚ,ક્રુ -સ્વીચ
ਮਰਜਣਾ,વિલીનીકરણ
ਸੁਨੇਹਾ,સંદેશ
ਮੈਟਾਡੇਟਾ,મેટાડેટા
ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ,ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ
ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ,ધાતુની આવરણવાળી કેબલ
ਮੀਟਰ,મીટર
ਮੀਟਰਿੰਗ ਪੈਨਲ,મીટરિંગ પેનલ
ਮੀਕਾ,માઇકલ
ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ,માઇકલ-ઇન્સ્યુલેશન
ਮਾਈਕਰੋ-,સૂક્ષ્મ
ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ,સૂક્ષ્મ ઘટક
