Odiya,Assamese
"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |","লগাৰিদম টেবুল, লগাৰিদমিক টেবুল"
"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |","লগাৰিদম, লগাৰিদম"
ତର୍କ,তর্ক শাস্ত্র
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,যুক্তিগতভাৱে সমতুল্য
"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |","বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ"
"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |","log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ"
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |","লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ"
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |","নিৰ্বাচনী প্ৰচাৰ, লটাৰী"
ଅଣ୍ଡରଲାଇନ୍ |,আণ্ডাৰলাইন কৰক
ନିମ୍ନ ବନ୍ଧା |,নিম্ন সীমা
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,লো ৰিমেন-ইন্টিগ্ৰেল
କମ୍ ରାଶି,কম ৰাশি
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা
mclarin ବିସ୍ତାର |,mclarin বিয়পি পৰে
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |","মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ"
ମ୍ୟାଜିକ୍ ବର୍ଗ,যাদু বৰ্গক্ষেত্ৰ
ଉଜ୍ଜ୍ୱଳ ସୀମା |,ৰেডিয়েন্ট সীমা
ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |,মেইলিং প্ৰশ্নাৱলী
ମେଲ ଦ୍ୱାରା ସର୍ଭେ |,ডাকযোগে জৰীপ কৰা
ଓଭରହେଡ୍ ସୀମା |,ওভাৰহেড সীমা
ଲମ୍ବା ଆର୍କ,দীঘল চাপ
ବନ୍ଧା ସେଟ୍ |,বাউণ্ড ছেট
ବହୁମୁଖୀ କାର୍ଯ୍ୟ,বহুমূলীয়া ফলন
"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର","মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ"
ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |,গোটত মেপিং কৰা
ସେଟ୍ ମାନଚିତ୍ର,গোটসমূহৰ মেপিং
ସାଂଘାତିକ ସମ୍ଭାବନା |,প্ৰান্তীয় সম্ভাৱনা
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,গাণিতিক বিশ্লেষণ
ଗାଣିତିକ ତର୍କ,গাণিতিক যুক্তি
ଗାଣିତିକ କେନ୍ଦ୍ର,গাণিতিক কেন্দ্ৰ
ଗାଣିତିକ ଜଟିଳତା |,গাণিতিক জটিলতা
ଗାଣିତିକ ଅର୍ଥନୀତି,গাণিতিক অৰ্থনীতি
ଗାଣିତିକ ଆଶା,গাণিতিক প্ৰত্যাশা
ଗାଣିତିକ ରୂପ |,গাণিতিক ৰূপ
"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |","গাণিতিক বিন্যাস, গাণিতিক বিন্যাস"
ଗାଣିତିକ ପରିଚୟ,গাণিতিক পৰিচয়সমূহ
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
ଗାଣିତିକ ମଡେଲ୍ |,গাণিতিক আৰ্হি
ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |,গাণিতিক উদ্দেশ্য
ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |,মেট্ৰিক্স তিৰ্যকীকৰণ
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,মেট্ৰিক্স বিপৰীত
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,মেট্ৰিক্স ওলোটা
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,মেট্ৰিক্স পদ্ধতি
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,মেট্ৰিক্স গুণন
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,প্ৰধান মেট্ৰিক্স
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,মেট্ৰিক্স অপাৰেটৰ
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,মেট্ৰিক্স বহুপদ
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,মেট্ৰিক্স প্ৰিন্টিং
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,মেট্ৰিক্স উৎপাদন
ସର୍ବାଧିକ,সৰ্বাধিক কৰা হৈছে
"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ","সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ"
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,সৰ্বোচ্চ নিৰপেক্ষ মান
ସର୍ବାଧିକ F- ଅନୁପାତ |,সৰ্বোচ্চ F-অনুপাত
ସର୍ବାଧିକ ସମ୍ଭାବନା |,সৰ্বোচ্চ সম্ভাৱনা
ମହଲପିସ୍ତା,মহলপিষ্ঠা
ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ,মহান সিদ্ধান্ত
ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,ফাংচনৰ সৰ্বোচ্চ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,মেক্সৱেল-বল্টছমেন পৰিসংখ্যা
ଅର୍ଥ ବିଚ୍ୟୁତି |,গড় বিচ্যুতি
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,বিচ্যুতি বৰ্গ গড়
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,বৰ্গ গড় ভুল
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ","গড়, গড় মূল্য"
ଅର୍ଥ ତତ୍ତ୍। |,গড় উপপাদ্য
ବବୁଲି ମାପ |,বুদবুদযুক্ত জোখ
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |","মধ্যম, মধ্যম, মধ্যম, মধ্যম"
ମଧ୍ୟମ କେନ୍ଦ୍ର |,মধ্যম কেন্দ্ৰ
ମଧ୍ୟମ ବକ୍ର,মধ্যম বক্ৰ
ମେସୋଥେଲିଓମା |,মেছ&#39;থেলিঅ&#39;মা
ବାର୍ତ୍ତା |,বাৰ্তা
"କଷ୍ଟମ୍, ପଦ୍ଧତି","কাষ্টম, পদ্ধতি"
ବିଲୋପ ପଦ୍ଧତି,ডিলিচন পদ্ধতি
ଓଲଟା ପଦ୍ଧତି |,ওলোটা পদ্ধতি
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,পুনৰাবৃত্তি পদ্ধতি
ସର୍ବନିମ୍ନ ବର୍ଗ,নূন্যতম বৰ্গক্ষেত্ৰ
ଟର୍କ ପଦ୍ଧତି |,টৰ্ক পদ্ধতি
ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |,একেধৰণৰ ত্ৰিভুজ পদ্ধতি
ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |,ঢাল অৱনমিত পদ্ধতি
ସଂକଳନ ପଦ୍ଧତି |,সংকলন পদ্ধতি
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |,অনিৰ্দিষ্ট সহগ পদ্ধতি
ଦୂରତା ଜନସଂଖ୍ୟା |,দূৰত্বৰ জনসংখ্যা
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,মেট্ৰিক ব্যৱস্থা
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,মেট্ৰিক একক
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,মাইক্ৰ’ তত্ত্ব
ମଧ୍ୟମ,মাজ
ମଧ୍ୟମ,মধ্যমীয়া
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,কেন্দ্ৰীয় বিন্দু
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,মধ্যবিন্দুৰ সূত্ৰ
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,নূন্যতম বহুপদ
ମିନିମା ସିଦ୍ଧାନ୍ତ |,ন্যূনতম তত্ত্ব
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন"
ନିମ୍ନ ବିନ୍ଦୁ |,নিম্ন বিন্দু
ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |,নূন্যতম বহুপদ
କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ,কাৰ্য্যৰ নূন্যতম
କ୍ଷୁଦ୍ର ଆର୍କ,চুটি চাপ
କ୍ଷୁଦ୍ର ଅକ୍ଷର,চুটি চিঠি
ସୀମାବଦ୍ଧ ଉପସେଟ |,সীমাবদ্ধ উপগোট
"ମାଇନସ୍, debt ଣ","বিয়োগ, ঋণ"
ମାଇନସ୍ ଚିହ୍ନ,বিয়োগ চিহ্ন
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,মিশ্ৰিত ভগ্নাংশ
ବିକଳ୍ପ ଉପକରଣ,বিকল্প যন্ত্ৰ
"ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |","ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ"
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","মডুলাছ, মডুলাছ"
ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,জটিল সংখ্যাৰ মডুলাছ
ମୁହୂର୍ତ୍ତ,মুহূৰ্ত
ଟର୍କ କାର୍ଯ୍ୟ,টৰ্ক ফাংচন
ବଳର ମୁହୂର୍ତ୍ତ,বলৰ মুহূৰ্ত
ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |,কম্পাঙ্ক-বিতৰণ ক্ষমতা
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,জড়তাৰ মুহূৰ্ত
ମୁହୂର୍ତ୍ତ,গতিশীলতা মুহূৰ্ত
ପ୍ରେରଣା |,ইম্পলছ
ଏକ ପୋଷ୍ଟ,এটা পোষ্ট
ଏକକ ଏକୀକରଣ,একক সংহতি
"ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |","সমতা, একৰূপতা"
ମୋନୋକୁଲାର୍ |,এককক্ষী
ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |,একদিশীয় আৰোহী ক্ৰম
ଖୋଲାଖୋଲି |,আউটৰাইট
ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |,একদিশে অৰ্ধচন্দ্ৰ জাল
ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |,এককভাৱে বৃদ্ধি কৰা ক্ৰম
ଅଲଗା କାର୍ଯ୍ୟ,একচলকীয় ফলন
ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |,মন্টে-কাৰ্লো গণনা
ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |,মণ্টে-কাৰ্লো পদ্ধতি
ମୋରା (କ୍ରୀଡା),মোৰা (ক্রীড়া)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,মৃত্যুৰ পৰিসংখ্যা
ବହୁତ ସମ୍ଭାବନା,যতদূৰসম্ভৱ
ଗତି,গতি
ଗତିଶୀଳ ଅର୍ଥ |,চলন্ত গড়
M- ଜନସଂଖ୍ୟା |,এম-জনসংখ্যা
ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |,অখণ্ডৰ M-পৰীক্ষা
ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |,একাধিক সিদ্ধান্ত-সমস্যা
ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |,বহুপদ স্বাভাৱিক বিতৰণ
ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,বহুপদ যাদৃচ্ছিক চলক
ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |,মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা
ବହୁଭୂତ,বহুপদ
ବହୁଭୂତ ବଣ୍ଟନ |,বহুপদ বিতৰণ
"ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)","বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)"
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,বহু পছন্দৰ সমস্যা
ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |,কনফেডাৰেট প্ৰদেশসমূহ
ଏକାଧିକ ସମ୍ପର୍କ,একাধিক সম্পৰ্ক
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,একাধিক কম্পাঙ্ক টেবুল
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,একাধিক অখণ্ড
ଏକାଧିକ ଏକୀକରଣ,একাধিক সংহতি
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,বহুবিধ ৰিগ্ৰেছন
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,বহুবিধ ৰিগ্ৰেছন সহগ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
ଏକାଧିକ ମୂଳ,বহু মূল
ଗୁଣନ,গুণন
(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |,(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন
(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |,(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন
ଗୁଣନ କାରକ |,গুণন গুণক
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,গুণনীয়ক ফলন
ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |,গুণগত গোট
ବହୁଗୁଣ ଓଲଟା |,বহুগুণী বিপৰীতমুখী
ବହୁବଚନତା |,বহুত্ব
ବହୁବଚନତା |,বহুত্ব
ଶୂନ୍ୟର ଗୁଣ,শূন্যৰ বহুগুণতা
ଗୁଣକ,বহুগুণক
"ଗୁଣ କର, ଗୁଣ କର |","গুণ কৰা, গুণ কৰা"
ଏକାଧିକ ବଣ୍ଟନ |,একাধিক বিতৰণ
ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |,বহুচলকীয় স্বাভাৱিক বিতৰণ
ବହୁବିଧ ଜନସଂଖ୍ୟା |,বহুবিকল্পিত জনসংখ্যা
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","পাৰস্পৰিক, পাৰস্পৰিক"
ନାବଲା |,নবলা
ନାପିରିଆ |,নাপিৰীয়া
"napier logarithm, napier logarithm |","নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম"
"ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |","প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম"
"ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍","ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা"
ନାଟିକାଲ୍ ମାଇଲ୍ |,নটিকেল মাইল
n-vim,ন-ভিম
n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |,n-vim ভেক্টৰ-স্পেচ
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা
ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |,প্ৰয়োজনীয় নিষেধাজ্ঞা
ନିଷେଧ |,নিষেধাজ্ঞা
"ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ","ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
କ୍ରେଡିଟ୍ ବକ୍ରତା,ক্ৰেডিট বক্ৰতা
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |,ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা
ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |,ঋণাত্মক স্থিৰ মেট্ৰিক্স
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা
"ପଡ଼ୋଶୀ, ନିକଟତର","চুবুৰী, সান্নিধ্য"
"ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |","একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ"
ନିଟ୍ ଜନ୍ମ ହାର,নেট জন্মৰ হাৰ
ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |,নিউটানি মেকানিক্স
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |,নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,নিউটনৰ গতিৰ নিয়ম
ନାମ ଆସାଇନମେଣ୍ଟ,নাম নিযুক্তি
ନେମାନ-ପିଆରସନ-ନୀତି |,নেইমান-পিয়ৰচন-প্ৰিন্সিপল
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |,শূন্য বিভৱ মৌল
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,শূন্য বিভৱ মেট্ৰিক্স
"ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |","ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ"
ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |,আন-আবেলি গ্ৰুপ
ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |,আপেক্ষিকতাবাদী অভিসৰণ
ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |,অতিক্ৰমণীয়
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,অক্ষুণ্ণ
ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |,অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
aghan,আঘন
ଘନ ଏଗ୍ରିଗେଟ୍ |,ঘন সমষ্টি
ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |,বিন্দুৰ অগণন অসীমতা
ଅଗଣିତ ସେଟ୍ |,অগণ্য ছেট
ତୁଳନାତ୍ମକ,অতুলনীয়
ଅଣ-ଉପସେଟ |,অ-উপগোট
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,ইউক্লিডিয়ান জ্যামিতি
"ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ","অসমতাপূৰ্ণ, অসমতাপূৰ্ণ"
ବିଚ୍ଛେଦ ନୁହେଁ |,অ-ছেদক
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,অৰৈখিক বীজগণিতীয় সমীকৰণ
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,অৰৈখিক অৱভেদ্য সমীকৰণ
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,অৰৈখিক সমীকৰণ
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,অৰৈখিক প্ৰগ্ৰেমিং
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,অৰৈখিক ৰিগ্ৰেছন
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,অৰৈখিক সম্পৰ্ক
ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা
ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,অঋণাত্মক চলক
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,নন-পেৰামেট্ৰিক পৰীক্ষা
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,বিপৰীত মেট্ৰিক্স
ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,অসমতাপূৰ্ণ মেট্ৰিক্স
ଅମୂଳକ,গুৰুত্বহীন
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,অ-শূন্য নিৰ্ণায়ক
ଖାଲି,খালী
ଅଣ-ଉପସେଟ |,অ-উপগোট
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,অ-শূন্য নিৰ্ণায়ক
କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |,বা পৰিপূৰক গেট
"ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |","স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক"
ସାଧାରଣ ତ୍ୱରଣ |,স্বাভাৱিক ত্বৰণ
ସାଧାରଣ କୋଣ,স্বাভাৱিক কোণ
ସାଧାରଣ ବକ୍ର,স্বাভাৱিক বক্ৰ
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
ସାଧାରଣ ବଣ୍ଟନ |,স্বাভাৱিক বিতৰণ
ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ,স্বাভাৱিক বিতৰণ ফলন
ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |,মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,স্বাভাৱিক কম্পাঙ্ক
ସାଧାରଣ ବକ୍ର,স্বাভাৱিক বক্ৰ
ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
ନର୍ମାଲାଇଜର୍,নৰ্মেলাইজাৰ
ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |,স্বাভাৱিক মেট্ৰিক্স
ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର,সাধাৰণ সম্ভাৱনা বক্ৰ
ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |,স্বাভাৱিক সম্ভাৱনা বিতৰণ
"ସାଧାରଣ ସବ୍ ଗ୍ରୁପ୍, ନିର୍ଦ୍ଦିଷ୍ଟ ସବ୍ ଗ୍ରୁପ୍ |","সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট"
ମାନକ ର line ଖ୍ୟ ସ୍ଥାନ |,প্ৰামাণিককৃত ৰৈখিক স্থান
ଭେକ୍ଟର ମାନକ,ভেক্টৰ মানদণ্ড
"ଗେଟ୍ ନୁହେଁ, ଗେଟ୍ ନୁହେଁ |","GATE নহয়, GATE নহয়"
ରାତିର ଘନ ଏଗ୍ରିଗେଟ୍ |,নিশাৰ ঘন সমষ্টি
ଶୂନ୍ୟ ଅନୁମାନ,শূন্য অনুমান
ଶୂନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ,শূন্য মেট্ৰিক্স
ଖାଲି ସେଟ୍ |,খালী ছেট
ଶୂନ୍ୟ ଭେକ୍ଟର |,শূন্য ভেক্টৰ
ସଂଖ୍ୟା,সংখ্যা
ସଂଖ୍ୟା ଅକ୍ଷ,সংখ্যা অক্ষ
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,সংখ্যা ব্যৱস্থা
"ସାଂଖ୍ୟିକ (ନା), ସାଂଖ୍ୟିକ (V.)","সংখ্যাগত (নং), সংখ্যাগত (V.)"
"ସଂଖ୍ୟାକୁ, ସଂଖ୍ୟାକୁ","সংখ্যা কৰা, সংখ্যা কৰা"
ଭାଗ,অংশ
ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା,সংখ্যাগত সহগ
ସାଂଖ୍ୟିକ ଗଣନା,সংখ্যাগত গণনা
ସାଂଖ୍ୟିକ ଭିନ୍ନତା |,সংখ্যাগত পাৰ্থক্য
ସାଂଖ୍ୟିକ ପଦ୍ଧତି |,সংখ্যাগত পদ্ধতি
"n- ଭେକ୍ଟର୍, n- ଭେକ୍ଟର୍ |","n-ভেক্টৰ, n-ভেক্টৰ"
n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-ভেক্টৰ স্থান
