Tamil,Bengali
ஒத்த முக்கோண முறை,অনুরূপ ত্রিভুজ পদ্ধতি
சாய்வு இறங்கும் முறை,ঢাল অবতরণ পদ্ধতি
தொகுத்தல் முறை,সংকলন পদ্ধতি
தீர்மானிக்கப்படாத குணக முறை,অনির্ধারিত সহগ পদ্ধতি
தூர மக்கள் தொகை,দূরত্ব জনসংখ্যা
மெட்ரிக் அமைப்பு,মেট্রিক সিস্টেম
மெட்ரிக் அலகு,মেট্রিক ইউনিট
நுண் கோட்பாடு,মাইক্রো তত্ত্ব
நடுத்தர,মধ্য
சராசரி,মধ্যমা
மைய புள்ளி,কেন্দ্রীয় বিন্দু
நடுப்புள்ளி சூத்திரம்,মধ্যবিন্দু সূত্র
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ন্যূনতম বহুপদ
குறைந்தபட்ச கோட்பாடு,মিনিমা তত্ত্ব
"குறைந்தபட்ச, குறைந்த, குறைந்த","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
குறைந்த புள்ளி,নিচু বিন্দু
குறைந்தது பல்லுறுப்புக்கோவை,অন্তত বহুপদ
குறைந்தபட்ச செயல்பாடு,ন্যূনতম ফাংশন
குறுகிய வில்,সংক্ষিপ্ত চাপ
குறுகிய கடிதம்,ছোট চিঠি
கட்டுப்படுத்தப்பட்ட துணைக்குழு,আবদ্ধ উপসেট
"கழித்தல், கடன்","বিয়োগ, ঋণ"
கழித்தல் அடையாளம்,ঋণচিহ্ন
கலப்பு பின்னம்,মিশ্র ভগ্নাংশ
மாற்று சாதனம்,বিকল্প ডিভাইস
"முறை, முறை, முறை, முறை, முறை, முறை","মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড"
"மாடுலஸ், மாடுலஸ்","মডুলাস, মডুলাস"
சிக்கலான எண்ணின் மாடுலஸ்,জটিল সংখ্যার মডুলাস
கணம்,মুহূর্ত
முறுக்கு செயல்பாடு,টর্ক ফাংশন
சக்தியின் தருணம்,শক্তির মুহূর্ত
அதிர்வெண்-பகிர்வு தருணம்,ফ্রিকোয়েন্সি-বন্টন মুহূর্ত
சடத்துவ திருப்பு திறன்,নিষ্ক্রিয়তা মুহূর্ত
வேகமான தருணம்,গতির মুহূর্ত
உந்துவிசை,আবেগ
ஒரு பதவி,একটি পোস্ট
ஒற்றை ஒருங்கிணைப்பு,একক ইন্টিগ্রেশন
"ஒருமைப்பாடு, ஒருமைப்பாடு","একজাতীয়তা, মনোমরফিজম"
ஒருமுகமான,একক
ஒரு திசை ஏறும் வரிசை,একমুখী আরোহী ক্রম
அப்பட்டமான,সরাসরি
ஒரே திசையில் பிறை கண்ணி,unidirectionally অর্ধচন্দ্রাকার জাল
ஏகமாக அதிகரிக்கும் வரிசை,monotically ক্রমবর্ধমান
மாறாத செயல்பாடு,univariate ফাংশন
மான்டே-கார்லோ கணக்கீடு,মন্টে-কার্লো গণনা
மான்டே-கார்லோ முறை,মন্টে-কার্লো পদ্ধতি
மோரா (விளையாட்டு),মোরা (খেলাধুলা)
இறப்பு புள்ளிவிவரங்கள்,মৃত্যুর পরিসংখ্যান
பெரும்பாலும்,সম্ভবত
இயக்கம்,গতি
நகரும் சராசரி,চলন্ত গড়
எம்-மக்கள் தொகை,এম-জনসংখ্যা
ஒருங்கிணைப்பின் எம்-சோதனை,এম-টেস্ট অফ ইন্টিগ্রাল
பல முடிவு-சிக்கல்,একাধিক সিদ্ধান্ত-সমস্যা
பல்லுறுப்புக்கோவை இயல்பான பரவல்,বহুপদী স্বাভাবিক বন্টন
பல்லுறுப்புக்கோவை சீரற்ற மாறி,বহুপদী র্যান্ডম পরিবর্তনশীল
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,মাল্টিপ্লেক্স পরিবহন সমস্যা
பல்லுறுப்புக்கோவை,বহুপদ
பல்லுறுப்புக்கோவை பரவல்,বহুপদী বন্টন
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)"
பல தேர்வு பிரச்சனை,একাধিক পছন্দ সমস্যা
கூட்டமைப்பு மாகாணங்கள்,কনফেডারেট প্রদেশগুলি
பல தொடர்பு,একাধিক পারস্পরিক সম্পর্ক
பல அதிர்வெண் அட்டவணை,একাধিক ফ্রিকোয়েন্সি টেবিল
பல ஒருங்கிணைந்த,একাধিক অবিচ্ছেদ্য
பல ஒருங்கிணைப்பு,একাধিক ইন্টিগ্রেশন
பல பின்னடைவு,একাধিক সংশ্লেষণ
பல பின்னடைவு பகுப்பாய்வு,একাধিক রিগ্রেশন বিশ্লেষণ
பல பின்னடைவு குணகம்,একাধিক রিগ্রেশন সহগ
பல பின்னடைவு சமன்பாடு,একাধিক রিগ্রেশন সমীকরণ
பல வேர்,বহুমূল
பெருக்கல்,গুণ
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(নির্ধারকের) কলামার গুণ
(தீர்மானியின்) நேரியல் பெருக்கல்,(নির্ধারকের) রৈখিক গুণ
பெருக்கல் காரணி,গুণনীয়ক
பெருக்கல் செயல்பாடு,গুণক ফাংশন
தரமான குழு,গুণগত গ্রুপ
பெருக்கல் தலைகீழ்,গুণক বিপরীত
பன்மை,বহুত্ব
பன்மை,বহুত্ব
பூஜ்ஜியங்களின் பெருக்கம்,শূন্যের বহুগুণ
பெருக்கி,গুণক
"பெருக்கு, பெருக்கு","গুণ করা, গুণ করা"
பல விநியோகம்,একাধিক বিতরণ
பல சாதாரண விநியோகம்,একাধিক স্বাভাবিক বিতরণ
பலதரப்பட்ட மக்கள் தொகை,বহুমুখী জনসংখ্যা
"பரஸ்பர, பரஸ்பர","পারস্পরিক, পারস্পরিক"
நப்லா,নাবলা
நாபிரியா,নাপিরিয়া
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","নেপিয়ার লগারিদম, নেপিয়ার লগারিদম"
"இயற்கை மடக்கை, இயற்கை மடக்கை","প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম"
"நேர் முழு எண், நேர் முழு எண்","ধনাত্মক পূর্ণসংখ্যা, ধনাত্মক পূর্ণসংখ্যা"
கடல் மைல்,নটিক্যাল মাইল
n-vim,n-ভিম
n-vim திசையன்-வெளி,n-ভিম ভেক্টর-স্পেস
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,প্রয়োজনীয় এবং পর্যাপ্ত বিধিনিষেধ
தேவையான கட்டுப்பாடுகள்,প্রয়োজনীয় বিধিনিষেধ
தடை,নিষেধাজ্ঞা
"எதிர்மறை, எதிர்மறை, எதிர்மறை","নেতিবাচক, নেতিবাচক, নেতিবাচক"
கடன் வளைவு,ক্রেডিট বক্রতা
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,নেতিবাচক নির্দিষ্ট একজাতীয়তা
எதிர்மறை நிலையான அணி,ঋণাত্মক স্থির ম্যাট্রিক্স
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,নেতিবাচক আধা-নির্দিষ্ট একজাতীয়তা
"அக்கம், அருகாமை","প্রতিবেশী, নৈকট্য"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","একাধিক স্যাম্পলিং, ইনক্লুসিভ স্যাম্পলিং"
நிகர பிறப்பு விகிதம்,নেট জন্মহার
நியூட்டனி இயக்கவியல்,নিউটানি মেকানিক্স
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,নিউটনের বিভক্ত পার্থক্য সূত্র
நியூட்டனின் இயக்க விதிகள்,নিউটনের গতির সূত্র
பெயர் ஒதுக்கீடு,নাম নিয়োগ
நெய்மன்-பியர்சன்-கொள்கை,নেইমান-পিয়ারসন-নীতি
பூஜ்ஜிய சாத்தியமான உறுப்பு,শূন্য সম্ভাব্য উপাদান
பூஜ்ஜிய சாத்தியமான அணி,শূন্য সম্ভাব্য ম্যাট্রিক্স
"முனை, முனை, இலை, நுனி, வடிகட்டி","নোড, নোড, পাতা, নিব, ফিল্টার"
அன்-அபேலி குழு,আন-আবেলি গ্রুপ
சார்பியல் ஒருங்கிணைப்பு,আপেক্ষিক অভিসরণ
ஆழ்நிலை,অতীন্দ্রিয়
ஊழலற்ற,অবিকৃত
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,আনকোরাপ্টেড বেসিস সামঞ্জস্যপূর্ণ সমাধান
அகன்,আগান
அடர்த்தியான மொத்த,ঘন সমষ্টি
புள்ளிகளின் எண்ணற்ற முடிவிலி,পয়েন্টের অগণিত অসীমতা
கணக்கிட முடியாத தொகுப்பு,অগণিত সেট
ஒப்பிட முடியாத,অতুলনীয়
அல்லாத துணைக்குழு,অ উপসেট
யூக்ளிடியன் வடிவியல்,ইউক্লিডিয়ান জ্যামিতি
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
குறுக்கிடாத,অ ছেদকারী
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,অ-রৈখিক বীজগণিত সমীকরণ
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
நேரியல் அல்லாத சமன்பாடு,অ-রৈখিক সমীকরণ
நேரியல் அல்லாத நிரலாக்கம்,নন-লিনিয়ার প্রোগ্রামিং
நேரியல் அல்லாத பின்னடைவு,নন-লিনিয়ার রিগ্রেশন
நேரியல் அல்லாத உறவு,অ-রৈখিক সম্পর্ক
எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்,অ ঋণাত্মক পূর্ণসংখ্যা অ ঋণাত্মক পূর্ণসংখ্যা
எதிர்மறை அல்லாத மாறி,অ নেতিবাচক পরিবর্তনশীল
அளவுரு அல்லாத சோதனை,অ-প্যারামেট্রিক পরীক্ষা
நிகழ்தகவு இல்லாத அணுகுமுறை,অ-সম্ভাব্য পদ্ধতি
தலைகீழ் அணி,বিপরীত ম্যাট্রিক্স
சமச்சீரற்ற அணி,অপ্রতিসম ম্যাট্রিক্স
முக்கியமற்ற,তুচ্ছ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,অ-শূন্য নির্ধারক
காலியாக,খালি
அல்லாத துணைக்குழு,অ উপসেট
பூஜ்ஜியமற்ற தீர்மானிப்பான்,অ-শূন্য নির্ধারক
அல்லது நிரப்பு வாயில்கள்,বা পরিপূরক গেট
"சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண","স্বাভাবিক, স্বাভাবিক, মান, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক"
சாதாரண முடுக்கம்,স্বাভাবিক ত্বরণ
சாதாரண கோணம்,স্বাভাবিক কোণ
சாதாரண வளைவு,স্বাভাবিক বক্ররেখা
சாதாரண அடர்த்தி செயல்பாடு,স্বাভাবিক ঘনত্ব ফাংশন
சாதாரண விநியோகம்,স্বাভাবিক বন্টন
சாதாரண விநியோக செயல்பாடு,স্বাভাবিক বন্টন ফাংশন
மேட்ரிக்ஸின் இயல்பான வடிவம்,ম্যাট্রিক্সের স্বাভাবিক ফর্ম
சாதாரண அதிர்வெண்,স্বাভাবিক ফ্রিকোয়েন্সি
இயல்பாக்கப்பட்ட வளைவு,স্বাভাবিক বক্ররেখা
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
இயல்பாக்குபவர்,নরমালাইজার
சாதாரண அணி,স্বাভাবিক ম্যাট্রিক্স
சாதாரண நிகழ்தகவு வளைவு,স্বাভাবিক সম্ভাবনা বক্ররেখা
சாதாரண நிகழ்தகவு விநியோகம்,স্বাভাবিক সম্ভাবনা বন্টন
"சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு","সাধারণ উপগোষ্ঠী, নির্দিষ্ট উপগোষ্ঠী"
தரப்படுத்தப்பட்ட நேரியல் இடம்,প্রমিত রৈখিক স্থান
திசையன் தரநிலை,ভেক্টর স্ট্যান্ডার্ড
"வாயில் அல்ல, வாயில் அல்ல","গেট নয়, গেট নয়"
இரவுநேர அடர்த்தியான மொத்த,নিশাচর ঘন সমষ্টি
பூஜ்ய கருதுகோள்,শূন্য অনুমান
பூஜ்ஜிய அணி,শূন্য ম্যাট্রিক্স
வெற்று தொகுப்பு,ফাঁকা সেট
பூஜ்ஜிய திசையன்,শূন্য ভেক্টর
எண்,সংখ্যা
எண் அச்சு,সংখ্যা অক্ষ
எண் அமைப்பு,সংখ্যা সিস্টেম
"எண் (எண்), எண் (வி.)","সংখ্যাসূচক (নং), সংখ্যাসূচক (V.)"
"எண், எண்","সংখ্যায়, সংখ্যায়"
பகுதி,অংশ
எண் குணகம்,সংখ্যাগত সহগ
எண் கணக்கீடு,সংখ্যাগত গণনা
எண் வேறுபாடு,সংখ্যাগত পার্থক্য
எண் முறை,সংখ্যাগত পদ্ধতি
"n-வெக்டார், n-வெக்டார்","n-ভেক্টর, n-ভেক্টর"
n-வெக்டார் இடம்,n-ভেক্টর স্থান
"பொருள், உடல், பொருள்","বস্তু, শরীর, বস্তু"
புறநிலை செயல்பாடு,উদ্দেশ্য ফাংশন
"சாய்ந்த, சாய்ந்த","oblique, oblique"
சாய்ந்த அறிகுறி,তির্যক অ্যাসিম্পটোট
சாய்ந்த அச்சு,তির্যক অক্ষ
"குறுக்கு வெட்டு, குறுக்கு வெட்டு","ক্রস বিভাগ, ক্রস বিভাগ"
கவனிப்பு,পর্যবেক্ষণ
கவனிக்கப்பட்ட அதிர்வெண்,পর্যবেক্ষিত ফ্রিকোয়েন্সি
மழுங்கிய கோணம்,স্থূলকোণ
எண்கோணம்,অষ্টভুজ
எண்கோணம்,অষ্টভুজ
எண்ம அமைப்பு,অক্টাল সিস্টেম
எண்கோணம்,অক্ট্যান্ট
ஒற்றைப்படை,অস্বাভাবিক
சமச்சீரற்ற வளைவு,অপ্রতিসম বক্ররেখা
ஒற்றைப்படை எண்,বিজোড় সংখ্যা
ஒற்றைப்படை வரிசைமாற்றம்,বিজোড় স্থানান্তর
ஒற்றைப்படை பல்லுறுப்புக்கோவை,অদ্ভুত বহুপদ
"ogive, பைலான்","ogive, pylon"
தனி சங்கம்,একাকী সমিতি
ஒரு செயல்பாடு,এক-এক ফাংশন
ஒற்றை வரைபடம்,একক মানচিত্র
ஒரு வழி வகைப்பாடு,একমুখী শ্রেণীবিভাগ
ஒன்றுடன் ஒன்று வரைபடம்,ওভারল্যাপ মানচিত্র
"திறந்த, திறந்த (v.)","খোলা, খোলা (v.)"
திறந்த கோளம்,খোলা গোলক
திறந்த இடைவெளி,খোলা ব্যবধান
திறந்த அரைக்கோடு,খোলা সেমিলাইন
திறந்த தொகுப்பு,খোলা সেট
செயல்படும்,অপারেটিং
செயல்பாட்டு அறிவியல்,অপারেশন বিজ্ঞান
செயல்பாட்டு அறிவியல்,অপারেশন বিজ্ঞান
"இயக்குபவர், இயக்குபவர், இயக்குபவர்","অপারেটর, অপারেটর, অপারেটর"
எதிர் கோணம்,বিপরীত কোণ
எதிர் நிகழ்வு,বিপরীত ঘটনা
உகந்த அடிப்படை நிலையான தீர்வு,সর্বোত্তম বেস সামঞ্জস্যপূর্ণ সমাধান
உகந்த நிலை,সর্বোত্তম অবস্থা
உகந்த வெளியீட்டு அளவு,সর্বোত্তম আউটপুট আকার
உகந்த மதிப்பு,সর্বোত্তম মান
"உகந்த, உகந்த","সর্বোত্তম, সর্বোত্তম"
வர்க்கம்,ক্লাস
"ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்","অর্ডার, অর্ডার, পাওয়ার, রেডিক্স, গ্রুপ নম্বর"
ஆர்டர் செய்யப்பட்ட ஜோடி,অর্ডার করা জোড়া
"வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு","সাজানো সেট, সাজানো সেট"
"வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்","বাছাই, বাছাই"
"தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை","নির্ধারকের আদেশ, নির্ধারকের আদেশ"
குழு தரம்,গ্রুপ গ্রেড
அணி வரிசை,ম্যাট্রিক্সের ক্রম
உறுப்புகளின் குழு,উপাদানের গ্রুপ
வேறுபட்ட சமன்பாட்டின் வரிசை,ডিফারেনশিয়াল সমীকরণের ক্রম
செயல்பாட்டு வரிசை,অপারেশন ক্রম
பூஜ்ஜிய வரிசை,শূন্য আদেশ
வரிசை எண்கள்,পূরণবাচক সংখ্যা
எளிய வேறுபாடு சமன்பாடு,সহজ ডিফারেনশিয়াল সমীকরণ
தரம்,শ্রেণী
தழுவல்,অভিযোজনযোগ্যতা
நோக்குநிலை,অভিযোজন
பக்க நோக்குநிலை,পৃষ্ঠা অভিযোজন
"தோற்றம், தோற்றம், தோற்றம்","উৎপত্তি, উৎপত্তি, উৎপত্তি"
தோற்றப் புள்ளி,মূল বিন্দু
ஆட்டுக்குட்டி மையம்,ভেড়ার বাচ্চা কেন্দ্র
"செங்குத்து கோணம், செங்குத்தாக","উল্লম্ব কৌণিক, লম্ব"
ஆர்த்தோகனல் அச்சு,অর্থোগোনাল অক্ষ
ஆட்டுக்குட்டி குடும்பம்,ল্যাম্বিক পরিবার
"லும்பிக் குழு, லும்பிக் குழு","লুম্বিক গ্রুপ, লুম্বিক গ্রুপ"
ஆர்த்தோகனாலிட்டி நிலை,অর্থগোনালিটি অবস্থা
அணிதிரட்டல்,সচলতা
orthogonal matrix,অর্থোগোনাল ম্যাট্রিক্স
"orthonormal, சாதாரண orthonormal","orthonormal, normal orthonormal"
சாதாரண செங்குத்து அடிப்படை,স্বাভাবিক উল্লম্ব ভিত্তি
அலைவு,দোলন
செயல்பாட்டின் அலைவு,ফাংশনের দোলন
ஊசலாட்ட செயல்பாடு,দোলক ফাংশন
அஸ்லேஷி,asleshi
வெளிப்புற தயாரிப்பு,বাহ্যিক পণ্য
"வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்","আউটপুট, আউটপুট, আউটপুট, বহিঃপ্রবাহ"
மிகைப்படுத்தப்பட்ட நிறுவனம்,অতিরিক্ত নির্ধারিত সত্তা
ஜோடி ஒப்பீடு,জোড়া তুলনা
இணைபிரியாத,যুগল বিচ্ছিন্ন
ஜோடி சுதந்திரமான,দম্পতি স্বাধীন
இணை விசை,সমান্তরাল বল
இணைகரம்,সমান্তরাল বৃত্ত
சக்தி இணையான வரைபடம்,বল সমান্তরালগ্রাম
வேகம் இணையான வரைபடம்,বেগ সমান্তরালগ্রাম
இணைகரம்,সমান্তরাল বৃত্ত
"அளவுரு, குறுக்குவெட்டு விகிதம், அளவுரு","প্যারামিটার, ইন্টারসেকশন রেশিও, প্যারামিটার"
தரமற்ற,অ-মানক
விநியோக அளவுரு,বিতরণ পরামিতি
அளவுரு,প্যারামিটার
அளவுரு ஒருங்கிணைப்புகள்,পরামিতি স্থানাঙ্ক
அளவுரு வளைவு,প্যারামেট্রিক বক্ররেখা
அளவுரு சமன்பாடு,প্যারামেট্রিক সমীকরণ
பாராமெட்ரிக் லீனியர் புரோகிராமிங்,প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং
அளவுரு முறை,পরামিতি পদ্ধতি
அளவுரு புறநிலை செயல்பாடு,প্যারামেট্রিক উদ্দেশ্য ফাংশন
அளவுரு நிரலாக்கம்,প্যারামিটার প্রোগ্রামিং
அளவுரு பிரதிநிதித்துவம்,পরামিতি উপস্থাপনা
அளவுருவாக்கம்,প্যারামিটারাইজেশন
"அடைப்புக்குறி, பிணைப்பு","বন্ধনী, বাঁধাই"
அடைப்புக்குறி,বন্ধনী
பெற்றோர் மக்கள் தொகை,পিতামাতার জনসংখ্যা
pareto-வளைவு,pareto-বক্ররেখা
சமநிலை சரிபார்ப்பு,সমতা পরীক্ষা
பகுதி கலப்பு,আংশিক সংকরায়ন
பகுதி தொடர்பு,আংশিক সম্পর্ক
பகுதி வழித்தோன்றல்கள்,আংশিক অন্তরকলন
பகுதி வேறுபாடு சமன்பாடு,আংশিক ডিফারেনশিয়াল সমীকরণ
பகுதி வேறுபாடு,আংশিক পার্থক্য
பகுதி பின்னம்,ভগ্নাংশ ভগ্নাংশ
பகுதி ஒருங்கிணைப்பு,আংশিক একীকরণ
பகுதி வரிசைப்படுத்தப்பட்டது,আংশিকভাবে সাজানো
பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு,আংশিক আদেশ সেট
பகுதி ஒழுங்கு,আংশিক আদেশ
பகுதி பின்னடைவு குணகம்,আংশিক রিগ্রেশন সহগ
பகுதி தொகை,আংশিক যোগফল
துகள்,কণা
குறிப்பிட்ட சூழ்நிலை,নির্দিষ্ট পরিস্থিতি
சிறப்பு ஒருங்கிணைப்பு,বিশেষ অবিচ্ছেদ্য
சிறப்பு கலப்பை,বিশেষ লাঙ্গল
"பிரிவு, விநியோகம்","বিভাজন, বিতরণ"
மெட்ரிக்குகளின் பிரிவு,ম্যাট্রিক্সের বিভাজন
துறை மதிப்பு,বিভাগীয় মান
பாஸ்கல் முக்கோணம்,প্যাসকেল ত্রিভুজ
"படம், ஒரு மதிப்பு, படிவம், முறை","চিত্র, প্রতি মান, প্রতি ফর্ম, প্যাটার্ন"
எதிர் செயல்பாடு,পাল্টা ফাংশন
நகல் பிரச்சனை,কপি সমস্যা
சுமை வேகம்,পেলোড বেগ
கட்டணம் செயல்பாடு,পেমেন্ট ফাংশন
கட்டண அணி,পেমেন্ট ম্যাট্রিক্স
p-அடிப்படை,p-বেস
p-எழுத்து,p-অক্ষর
பியானோ-வளைவு,পিয়ানো-বক্ররেখা
பியானோ குழுமம்,পিয়ানো ensemble
கால சமன்பாடு,শব্দ সমীকরণ
சதவீதம்,শতাংশ
சதவிதம்,শতাংশ
சதவீத பிழை,শতাংশ ত্রুটি
சதவீத அதிர்வெண்,শতাংশ ফ্রিকোয়েন্সি
சதவீதம் அதிகரிப்பு,শতাংশ বৃদ্ধি
துல்லியம் சதவீதம்,নির্ভুলতা শতাংশ
சதவீத தேய்மானம்,শতাংশ অবচয়
சதவீதம்,শতাংশ
சரியான கன சதுரம்,নিখুঁত ঘনক্ষেত্র
சிறந்த வாயு,আদর্শ গ্যাস
சரியான எண்,নিখুঁত সংখ্যা
சரியான தொகுப்பு,নিখুঁত সেট
சரியான சதுரம்,পারফেক্ট বর্গ
சரியான சதுர வெளிப்பாடு,নিখুঁত বর্গাকার অভিব্যক্তি
சுற்றளவு,পরিধি
"காலம், காலம், கால இடைவெளி, கால அட்டவணை (முக்கோணவியல்), காலம், காலம்","সময়কাল, সময়কাল, পর্যায়ক্রম, পর্যায়ক্রমিক সূচক (ত্রিকোণমিতি), সময়কাল, সময়কাল"
கால வளைவு,পর্যায়ক্রমিক বক্ররেখা
மீண்டும் மீண்டும் தொந்தரவுகள்,পুনরাবৃত্ত ব্যাঘাত
கால செயல்பாடு,পর্যায়ক্রমিক ফাংশন
தொடர் இயக்கம்,পুনরাবৃত্ত গতি
சுழற்சி காலம்,ঘূর্ণন সময়কাল
சுழற்சி காலம்,ঘূর্ণন সময়কাল
அதிர்வெண் வளைவு,ফ্রিকোয়েন্সি বক্ররেখা
"புற, புற, புற","পেরিফেরাল, পেরিফেরাল, পেরিফেরাল"
"அனுமதிக்கப்பட்ட, அனுமதிக்கப்பட்ட","অনুমতিযোগ্য, অনুমোদিত"
அசுத்தத்தின் அனுமதிக்கப்பட்ட வரம்பு,অপবিত্রতার অনুমতিযোগ্য সীমা
வரிசைமாற்றம்,স্থানান্তর
வரிசைமாற்ற குழு,স্থানান্তর গ্রুপ
வரிசைமாற்ற அணி,পারমিউটেশন ম্যাট্রিক্স
வரிசைமாற்ற முறை,স্থানান্তর পদ্ধতি
செங்குத்தாக,খাড়া
தாமதம்,বিলম্ব
"செங்குத்தாக, செங்குத்தாக","উল্লম্বভাবে, উল্লম্বভাবে"
செங்குத்து விமானம்,উল্লম্ব সমতল
பணியாளர் நியமன பிரச்சனை,কর্মচারী নিয়োগের সমস্যা
pert,pert
எரிச்சல்,বিরক্তি
எரிச்சல்,বিরক্তি
எரிச்சலூட்டும் பிரச்சனை,বিরক্তিকর সমস্যা
"கட்டம், கட்டம், கோணம்","পর্যায়, পর্যায়, কোণ"
கோணம்,কোণ
அவ்வப்போது,সময় সময়
கலை இடப்பெயர்ச்சி,শিল্প স্থানচ্যুতি
உடல் வானியல்,শারীরিক জ্যোতির্বিদ্যা
உடல் மாறிலி,শারীরিক ধ্রুবক
உடல் அளவுரு,শারীরিক পরামিতি
உடல் ஊசல்,শারীরিক পেন্ডুলাম
உடல் அளவு,শারীরিক পরিমাণ
இயற்பியல்,পদার্থবিদ্যা
ஓவியம்,ছবি
ஓவியன்,ছবি
பிரிவு தொடர் செயல்பாடு,বিভাগীয়ভাবে অবিচ্ছিন্ন ফাংশন
பகுதி நேரியல்,বিভাগীয়ভাবে রৈখিক
பிரிக்கப்பட்ட நேரியல் செயல்பாடு,সেগমেন্টেড লিনিয়ার ফাংশন
துண்டு துண்டு,টুকরো টুকরো
வட்டம்,বৃত্ত
வழிகாட்டி மக்கள்தொகை கணக்கெடுப்பு,ম্যানুয়াল আদমশুমারি
வழிகாட்டி ஆய்வு,গাইড জরিপ
"பிவோட், ரிவெட்","pivot, rivet"
அடிப்படை உறுப்பு,ভিত্তি উপাদান
பிளாங்க் மாறிலி,প্ল্যাঙ্ক ধ্রুবক
பிளாங்க் சட்டம்,প্ল্যাঙ্কের আইন
"தரை, நிலை",মেঝে স্তর
கோப்லனர் கோணம்,কপ্ল্যানার কোণ
தட்டையான எல்லை,সমতল সীমানা
தட்டையான வளைவு,সমতল বক্ররেখা
படத்தை சமநிலையாக,ইমেজ চেপ্টা
விமான வடிவியல்,সমতল জ্যামিতি
கோப்ளனார் இயக்கம்,কপ্ল্যানার গতি
திட்ட விமானம்,অভিক্ষেপ সমতল
அறிவுறுத்தல் தளம்,নির্দেশের মেঝে
சமச்சீர் விமானம்,প্রতিসাম্য সমতল
கோள்,গ্রহ
செயற்கை ஒளிவட்டம்,কৃত্রিম হ্যালো
கிரக இயக்கம்,গ্রহের গতি
கிரக அமைப்பு,গ্রহ ব্যবস্থা
விமான முக்கோணவியல்,সমতল ত্রিকোণমিতি
தட்டையான அலை,সমতল তরঙ্গ
திட்டமிடல் அடிவானம்,পরিকল্পনা দিগন্ত
பிளாஸ்மா,প্লাজমা
"நெகிழ்வான, பிளாஸ்டிக்","নমনীয়, প্লাস্টিক"
தட்டையான சாய்வு,সমতল প্রবণতা
சமதளம்,সমতলতা
"சதி, பகுதி, சதி, சதி","প্লট, এলাকা, প্লট, প্লট"
சதி,চক্রান্ত করা
திட்டமிடப்பட்ட அதிர்வெண் விநியோகம்,প্লট করা ফ্রিকোয়েন্সি বিতরণ
சதி செய்பவர்,চক্রান্তকারী
வரைவு,খসড়া
வளைவைத் திட்டமிடுதல்,বক্ররেখা পরিকল্পনা
"கூடுதலாக, பணம்","প্লাস, টাকা"
"கூட்டல்-வடிவம், கூட்டல்-வடிவம்","plus-form, plus-form"
எல்லையற்ற புள்ளி,অসীম বিন্দু
புள்ளி மதிப்பீடு,পয়েন্ট অনুমান
புள்ளி மதிப்பீடு,পয়েন্ট অনুমান
புள்ளி நிறை,বিন্দু ভর
கொத்து புள்ளி,ক্লাস্টার পয়েন্ট
பகுப்பாய்வு புள்ளி,বিশ্লেষণ বিন্দু
சுருக்க புள்ளி,কম্প্যাকশন পয়েন্ট
நிகழ்வு புள்ளி,ঘটনা বিন্দু
எல்லையற்ற தொடர்ச்சி புள்ளி,অসীম বিচ্ছিন্নতা বিন্দু
வெட்டும் புள்ளி,ছেদ বিন্দু
