Assamese,Bengali
অবিচ্ছেদ্য প্ৰতিনিধিত্ব,অবিচ্ছেদ্য প্রতিনিধিত্ব
অবিচ্ছেদ্য চিহ্ন,অবিচ্ছেদ্য চিহ্ন
সংহত কৰক,সংহত করা
সংহত শোষণ সহগ,সমন্বিত শোষণ সহগ
সংহতি কাৰক,ইন্টিগ্রেশন ফ্যাক্টর
সংহতি,মিশ্রণ
ডিফাৰেন্সিয়েলৰ দ্বাৰা সংহতি,ডিফারেনশিয়াল দ্বারা একীকরণ
ছেগমেণ্টেল সংহতি,সেগমেন্টাল ইন্টিগ্রেশন
যুক্তিবাদৰ দ্বাৰা সংহতি,যৌক্তিকতা দ্বারা একীকরণ
প্ৰতিস্থাপনৰ দ্বাৰা সংহতি,প্রতিস্থাপন দ্বারা একীকরণ
প্ৰগতিশীল সমতুল্যতাৰ দ্বাৰা সংহতি,প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন
স্তৰভিত্তিক সংহতি,অনুক্রমিক একীকরণ
ভেক্টৰ সংহতি,ভেক্টর ইন্টিগ্রেশন
বন্ধ পৃষ্ঠাত সংহতি,বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন
ইন্টিগ্ৰেটৰ,ইন্টিগ্রেটর
অবিচ্ছেদ্য উপাদান,অবিচ্ছেদ্য উপাদান
অখণ্ড-অভেদ সমীকৰণ,অখণ্ড-পার্থক্য সমীকরণ
"ইন্টাৰচেপচন, ইন্টাৰচেপ্ট",আটক
কমিউটেটিভ অপাৰেচন,পরিবর্তনমূলক অপারেশন
বিনিময়যোগ্য,বিনিময়যোগ্য
আন্তঃশ্ৰেণী সম্পৰ্ক,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
আন্তঃসম্পৰ্ক,পারস্পরিক সম্পর্ক
সম্পৰ্ক সহগ,পারস্পরিক সম্পর্ক সহগ
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
আন্তঃনিৰ্ভৰশীল,পরস্পর নির্ভরশীল
সুত,স্বার্থ
আন্তঃপৃষ্ঠ পৃষ্ঠা,ইন্টারফেস পৃষ্ঠা
আন্তঃপৃষ্ঠ কোণ,ইন্টারফেস কোণ
অবিচ্ছেদ্য,অবিচ্ছেদ্য
সংহত,সমন্বিত
"inner, inner, inner (adj.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)"
অভ্যন্তৰীণ কোণ,অভ্যন্তরীণ কোণ
অভ্যন্তৰীণ অঞ্চল,অভ্যন্তরীণ অঞ্চল
আন্তঃপ্ৰদেশ,আন্তঃপ্রদেশ
আভ্যন্তৰীণ উপাদানসমূহ,অভ্যন্তরীণ উপাদান
চেটৰ ভিতৰৰ অংশ,সেটের অভ্যন্তর
অভ্যন্তৰীণ কোণৰ সন্মুখীন হোৱা,অভ্যন্তর কোণ সম্মুখীন
ভিতৰত,ভিতরে
অভ্যন্তৰীণ বিন্দু,অভ্যন্তরীণ পয়েন্ট
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
মধ্যৱৰ্তী বিন্দু,মধ্যবর্তী বিন্দু
মধ্যৱৰ্তী মূল্য উপপাদ্য,মধ্যবর্তী মান উপপাদ্য
আভ্যন্তৰীণ দ্বিখণ্ড,অভ্যন্তরীণ দ্বিখণ্ডক
আন্তঃপ্ৰক্ষেপণ,ইন্টারপোলেশন
সন্নিৱিষ্ট কৰা সূত্ৰ,সন্নিবেশ সূত্র
ছেদ কৰা,ছেদ করা
ছেদ কৰা বক্ৰ,ছেদকারী বক্ররেখা
ছেদ কৰা ৰেখা,ছেদকারী লাইন
"ছেদ, ছেদ, ছেদ","ছেদ, ছেদ, ছেদ"
ছেদক বক্ৰ,ছেদ বক্ররেখা
বক্ৰৰ ছেদ,বক্ররেখার ছেদ
গোটৰ ছেদ,সেটের ছেদ
"ফাঁক, ফাঁক","ফাঁক, ফাঁক"
ব্যৱধান অনুমান,ব্যবধান অনুমান
ব্যৱধান অনুমান,ব্যবধান অনুমান
ব্যৱধানৰ মাজৰ বিন্দু,ব্যবধান মধ্য বিন্দু
ইন্ট্ৰা-ছেকচনেল ইফেক্ট,"আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব"
আন্তঃশ্ৰেণী সম্পৰ্ক,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
নিস্তব্ধতা,নিস্তব্ধতা
নিশ্চয়,নিশ্চিত
ফিক্সড চিষ্টেম,স্থির ব্যবস্থা
মেজ,টেবিল
টেবুল নিযুক্তি,টেবিল অ্যাসাইনমেন্ট
টেবুল নিয়ন্ত্ৰণ,টেবিল নিয়ন্ত্রণ
টেবুল নিয়ন্ত্ৰণ মডেল,টেবিল নিয়ন্ত্রণ মডেল
টেবুল নিয়ন্ত্ৰণ ব্যৱস্থা,টেবিল নিয়ন্ত্রণ ব্যবস্থা
টেবুল চক্ৰ,টেবিল চক্র
টেবুল ধৰি ৰখা খৰচ,টেবিল রাখা খরচ
টেবুল পইণ্ট,টেবিল পয়েন্ট
টেবুল নীতি,টেবিল নীতি
টেবুলৰ অৱস্থান,টেবিল অবস্থান
"বিপৰীত, বিপৰীত, বিপৰীত","বিপরীত, বিপরীত, বিপরীত"
বিপৰীত সম্পৰ্ক,বিপরীত পারস্পরিক সম্পর্ক
বিপৰীত ফলন,বিপরীত ফাংশন
হাইপাৰবলিক ফাংচন প্ৰতি ফেন,ফেনা প্রতি হাইপারবোলিক ফাংশন
বিপৰীতভাৱে সমানুপাতিক,ব্যস্তানুপাতিক
বিপৰীত মানচিত্ৰ,বিপরীত মানচিত্র
পাৰস্পৰিক সংখ্যা,পারস্পরিক সংখ্যা
বিপৰীত মেট্ৰিক্স,বিপরীত ম্যাট্রিক্স
বিপৰীত ক্ৰমবিন্যাস,বিপরীত ক্রমাগত
বিপৰীত অনুপাত,বিপরীত অনুপাত
বিপৰীত ত্ৰিকোণমিতিক ফলন,বিপরীত ত্রিকোণমিতিক ফাংশন
বিপৰীত সূত্ৰ,বিপরীত সূত্র
ক্ৰমৰ কপি,অনুক্রমের অনুলিপি
বিপৰীত মেট্ৰিক্স,বিপরীত ম্যাট্রিক্স
বিপৰীত ৰূপান্তৰ,বিপরীত রূপান্তর
অযুক্তিকৰ,অযৌক্তিক
অযুক্তিকৰ সমীকৰণ,অযৌক্তিক সমীকরণ
অযুক্তিকৰ প্ৰকাশ,অযৌক্তিক অভিব্যক্তি
অযুক্তিকৰ সংখ্যা,অমূলদ সংখ্যা
অযুক্তিকৰ মূল,অযৌক্তিক মূল
"অপ্ৰত্যাহাৰযোগ্য, অকমাব নোৱাৰা, অতুলনীয়","irrevocable, irreducible, unequaled"
ঘূৰ্ণনশীল ভেক্টৰ,ঘূর্ণনশীল ভেক্টর
ঘূৰ্ণনশীল ভেক্টৰ ফলন,ঘূর্ণনশীল ভেক্টর ফাংশন
ঘূৰ্ণনৰ বেগ,ঘূর্ণন বেগ
সমমিতি (v.) সোঁ ৰেখা (v.),আইসোমেট্রিক (v.) ডান লাইন (v.)
syncretism,সমন্বয়বাদ
বিচ্ছিন্ন আৱশ্যকীয় অদ্ভুততা,বিচ্ছিন্ন অপরিহার্য অদ্ভুততা
বিচ্ছিন্ন বিন্দু,বিচ্ছিন্ন বিন্দু
"সমমিতি, ট্ৰাইটেজ’ল, ঘন, সমমিতি","আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক"
isosceles বিন্যাস,সমদ্বিবাহু কনফিগারেশন
পুনৰাবৃত্তিমূলক অখণ্ড,পুনরাবৃত্তিমূলক অবিচ্ছেদ্য
পুনৰাবৃত্তিমূলক সন্নিৱিষ্ট,পুনরাবৃত্তিমূলক সন্নিবেশ
পুনৰাবৃত্তি,পুনরাবৃত্তি
পুনৰাবৃত্তি সূত্ৰ,পুনরাবৃত্তি সূত্র
পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ,পুনরাবৃত্ত একীকরণ সূত্র
পুনৰাবৃত্তিমূলক পদ্ধতি,পুনরাবৃত্ত পদ্ধতি
পুনৰাবৃত্তিমূলক পদ্ধতি,পুনরাবৃত্ত পদ্ধতি
jacobian,জ্যাকোবিয়ান
জাকোবি সাৰনিক,জ্যাকবি সারনিক
জেকবি মেট্ৰিক্স,জ্যাকোবি ম্যাট্রিক্স
গোটৰ সংমিশ্ৰণ,সেটের সংমিশ্রণ
"সংযোগ, সংযোগ (ed.) সংযোগ (v.)","যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)"
সংযোগ ঘনত্বৰ কাৰ্য্য,যৌথ ঘনত্ব ফাংশন
সংযুক্ত কম্পাঙ্ক কাৰ্য্য,সম্মিলিত ফ্রিকোয়েন্সি ফাংশন
যৌথ নিৰ্ভৰশীল চলক,যৌথ নির্ভরশীল পরিবর্তনশীল
যৌগিক সম্ভাৱনা,যৌথ সম্ভাবনা
সন্নিৱিষ্ট কৰা,সন্নিবেশ
"কুঠাৰ, জাম্প, প্লুটি","কোদাল, লাফ, প্লুটি"
প্লুটি বিচ্ছিন্নতা,প্লুটি বিচ্ছিন্নতা
"ন্যায়পৰায়ণতা, ন্যায্যতা","ন্যায়পরায়ণতা, ন্যায্যতা"
ন্যায্যতা দিয়া,ন্যায্যতা
carnafe মানচিত্ৰ,carnafe মানচিত্র
"গুটি, ছাই","কার্নেল, ছাই"
মেপিং পইণ্ট,ম্যাপিং পয়েন্ট
"বিশুদ্ধ গতিশীলতা, বিশুদ্ধ গতিশীলতা","বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা"
গতিশক্তি,গতিসম্পর্কিত শক্তি
"গতিবিদ্যা, গতিবিদ্যা","গতিবিদ্যা, গতিবিদ্যা"
কলমোগ’ৰফ-স্মিৰ্নভ পৰীক্ষা,কলমোগোরফ-স্মিরনভ পরীক্ষা
ক্ৰ&#39;নেকাৰ বদ্বীপ,ক্রোনেকার ব-দ্বীপ
তিঁয়হ,শসা
লেগ্ৰেঞ্জ ফাংচন,ল্যাগ্রেঞ্জ ফাংশন
লেগ্ৰেঞ্জ বহুগুণক,Lagrange গুণক
"তক্তা, বোৰ্ড","তক্তা, বোর্ড"
লেপ্লেচ ৰূপান্তৰ,ল্যাপ্লেস রূপান্তর
ডাঙৰ সংখ্যা,বড় সংখ্যা
বৈশিষ্ট্যপূৰ্ণ উৎপত্তি,চরিত্রগত উৎপত্তি
কাষৰ পৃষ্ঠা,পাশের পৃষ্ঠা
লেটিন বৰ্গক্ষেত্ৰ,ল্যাটিন বর্গক্ষেত্র
"নাভিৰ ৰচী, লেটাছ মলদ্বাৰ","আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম"
"নিয়ম, নীতি","নিয়ম, নীতি"
বেগ সংমিশ্ৰণ নিয়ম,বেগ সংমিশ্রণের নিয়ম
সামঞ্জস্যতা নিয়ম,সামঞ্জস্যের নিয়ম
হ্ৰাস পোৱা ৰিটাৰ্ণৰ নিয়ম,হ্রাস রিটার্ন নিয়ম
মাধ্যাকৰ্ষণৰ নিয়ম,মাধ্যাকর্ষণ আইন
গোটৰ বাবে সমৰূপতা নিয়ম,গ্রুপের জন্য হোমোমরফিজম নিয়ম
আঙঠিৰ বাবে সমৰূপতা নিয়ম,রিং জন্য homomorphism নিয়ম
বৃদ্ধি পোৱা খৰচৰ আইন,ক্রমবর্ধমান ব্যয়ের আইন
ঘাতকৰণ নিয়ম,ব্যাখ্যার নিয়ম
জড়তা নিয়ম,জড়তা আইন
বৃহৎ সংখ্যাৰ নিয়ম,বড় সংখ্যার আইন
সম্ভাৱনা নিয়ম,সম্ভাবনা নিয়ম
"চাইন নিয়ম, চাইন নিয়ম","সাইন নিয়ম, সাইন নিয়ম"
সূচকৰ নিয়ম,সূচকের আইন
গতিৰ নিয়ম,গতির নিয়ম
"স্তৰ, স্তৰ","স্তর, স্তর"
ফৰৱাৰ্ড সহগ,ফরোয়ার্ড সহগ
সন্মুখৰ তিৰ্যক,সামনের তির্যক
ফৰৱাৰ্ড উপ-মেট্ৰিক্স,ফরওয়ার্ড সাব-ম্যাট্রিক্স
ফ্ৰন্ট পোষ্ট,সামনে পোস্ট
"নূন্যতম, নূন্যতম, নূন্যতম","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
কম সাধাৰণ সাধাৰণ (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
নূন্যতম উপাদানসমূহ,ন্যূনতম উপাদান
সৰ্বনিম্ন শ্ৰেণী,সর্বনিম্ন শ্রেণী
নূন্যতম ওভাৰহেড সীমা,ন্যূনতম ওভারহেড সীমা
বাওঁফালে ছেট কৰা হৈছে,বাম সেট
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,ঘড়ির কাঁটার বিপরীত দিকে
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু,ঘড়ির কাঁটার বিপরীতে স্ক্রু
বাওঁফালৰ বিপৰীত,বাম বিপরীত
বাওঁফালৰ গুণন,বাম গুণন
লাইবনিজৰ সূত্ৰ,লাইবনিজ সূত্র
দৈৰ্ঘ্য,দৈর্ঘ্য
টুংগাকুদি,তুঙ্গাক্কুদি
ট্ৰেগাছ বক্ৰ,tragus বক্ররেখা
হাওঁফাওঁৰ মাছ,lungfish
স্তৰৰ বক্ৰ,স্তর বক্ররেখা
আত্মবিশ্বাসৰ স্তৰ,আত্মবিশ্বাস এর ধাপ
তাৎপৰ্য্যৰ স্তৰ,তাত্পর্যের স্তর
কালক্ৰমিকভাৱে,কালানুক্রমিকভাবে
অভিধানৰ ক্ৰম,অভিধান আদেশ
সম্ভাৱনা ফলন,সম্ভাবনা ফাংশন
সম্ভাৱনা অনুপাত পৰীক্ষা,সম্ভাব্যতা অনুপাত পরীক্ষা
"সীমা, প্ৰান্তীয়","সীমা, প্রান্তিক"
"প্ৰান্তীয়, চৰম","প্রান্তিক, চরম"
প্ৰান্তীয় মূল্য,প্রান্তিক মান
প্ৰান্তীয় বেগ,প্রান্তিক বেগ
গড়ত পৰিসৰ,গড় পরিসীমা
সংহতিৰ সীমা,একীকরণের সীমা
ক্ৰমৰ সীমা,ক্রম সীমা
"ক্লাষ্টাৰ পইণ্ট, সীমা বিন্দু","ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
প্ৰান্তীয় বেগ,প্রান্তিক বেগ
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","রেখা, রেখা, উপবৃত্ত"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","রৈখিক, রৈখিক, রৈখিক"
ৰৈখিক বিজাবল্লী,রৈখিক বিজবল্লী
ৰৈখিক বীজগণিতীয় সমীকৰণ,রৈখিক বীজগণিত সমীকরণ
ৰৈখিক আনুমানিককৰণ,রৈখিক অনুমান
ৰৈখিক এছিম্পট&#39;ট,লিনিয়ার অ্যাসিম্পটোট
ৰৈখিক সহগ,রৈখিক সহগ
শ্বক সঞ্চয়,শক জমা
শ্বক নিষেধাজ্ঞা,শক সীমাবদ্ধতা
ৰৈখিক নিৰ্ভৰশীলতা,রৈখিক নির্ভরতা
ৰৈখিক অৱভেদ্য সমীকৰণ,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
"ৰৈখিক মাত্ৰা, ৰৈখিক জোখ, ৰৈখিক দৈৰ্ঘ্য-প্ৰস্থ","রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
"ৰৈখিক সমীকৰণ, দ্বিঘাত সমীকৰণ","রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
ৰৈখিক সমতা,রৈখিক একজাতীয়তা
ৰৈখিক ভগ্নাংশ ৰূপান্তৰ,রৈখিক ভগ্নাংশ রূপান্তর
ৰৈখিক ফলন,লিনিয়ার ফাংশন
ৰৈখিক ফলন,লিনিয়ার ফাংশন
ৰৈখিক গোট,লিনিয়ার গ্রুপ
ৰৈখিক স্বাধীনতা,রৈখিক স্বাধীনতা
ৰৈখিক স্বাধীন সম্পৰ্ক,রৈখিক স্বাধীন সম্পর্ক
ৰৈখিক বৈষম্য,রৈখিক অসমতা
ৰৈখিক অসমজাতীয় অৱভেদ্য সমীকৰণ,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
ৰৈখিক অখণ্ড সমীকৰণ,রৈখিক অবিচ্ছেদ্য সমীকরণ
ৰৈখিক আন্তঃপ্ৰক্ষেপণ,রৈখিক ক্ষেপক
ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
"এককভাৱে, ৰৈখিকভাৱে","singularly, linearly"
ৰৈখিকভাৱে নিৰ্ভৰশীল,রৈখিকভাবে নির্ভরশীল
ৰৈখিকভাৱে স্বাধীন,রৈখিকভাবে স্বাধীন
ৰৈখিক মেপিং,লিনিয়ার ম্যাপিং
ৰৈখিক ক্ৰম,লিনিয়ার অর্ডার
ৰৈখিক ক্ৰমিককৰণ,রৈখিক ক্রমিককরণ
ৰৈখিক প্ৰগ্ৰেমিং,রৈখিক প্রোগ্রামিং
ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,লিনিয়ার প্রোগ্রামিং সমস্যা
ৰৈখিক ৰিগ্ৰেছন,লিনিয়ার রিগ্রেশন
ৰৈখিক ৰিগ্ৰেছন সহগ,রৈখিক রিগ্রেশন সহগ
"ৰৈখিক সম্পৰ্ক, ঘাতীয় সম্পৰ্ক","রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক"
ৰৈখিক জনসংখ্যা,রৈখিক জনসংখ্যা
ৰৈখিক উপস্থান,লিনিয়ার সাবস্পেস
ৰৈখিক ৰূপান্তৰ,রৈখিক রূপান্তর
ৰৈখিক ৰিগ্ৰেছন,লিনিয়ার রিগ্রেশন
ৰৈখিক অৱভেদ্য অনুমান,লিনিয়ার ডিফারেনশিয়াল অনুমান
ৰৈখিক বেগ,রৈখিক বেগ
ৰেখাৰ অবিচ্ছেদ্য,লাইন অবিচ্ছেদ্য
ছেদক ৰেখা,ছেদ লাইন
ৰিগ্ৰেছনৰ ৰেখা,রিগ্রেশন লাইন
স্থানীয় ভেক্টৰ,স্থানিক ভেক্টর
স্থানীয় অনুকূল,স্থানীয় সর্বোত্তম
"locus, লোকাছ","locus, locus"
লগ লগ লগ,লগ লগ লগ
"লগাৰিদমিক, লগাৰিদমিক","লগারিদমিক, লগারিদমিক"
লগাৰিদমিক সঠিকতা,লগারিদমিক নির্ভুলতা
লগাৰিদম গণনা,লগারিদম গণনা
"লগাৰিদমিক বক্ৰ, লগাৰিদমিক বক্ৰ","লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা"
লগাৰিদমিক ডেৰাইভেটিভ,লগারিদমিক ডেরিভেটিভ
লগাৰিদমিক ডিফাৰেন্সিয়েল,লগারিদমিক ডিফারেনশিয়াল
"লগাৰিদমিক ফলন, লগাৰিদমিক ফলন","লগারিদমিক ফাংশন, লগারিদমিক ফাংশন"
"লগাৰিদমিক গড়, জ্যামিতিক গড়","লগারিদমিক গড়, জ্যামিতিক গড়"
লগাৰিদমিক স্বাভাৱিক বিতৰণ,লগারিদমিক স্বাভাবিক বন্টন
লগাৰিদমিক সম্পৰ্ক,লগারিদমিক সম্পর্ক
লগাৰিদমিক স্কেল,লগারিদমিক স্কেল
"লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা","লগারিদম সিরিজ, লগারিদম সিরিজ"
"লগাৰিদমিক সৰ্পিল, লগাৰিদমিক সৰ্পিল","লগারিদমিক সর্পিল, লগারিদমিক সর্পিল"
"লগাৰিদম টেবুল, লগাৰিদমিক টেবুল","লগারিদম টেবিল, লগারিদম টেবিল"
"লগাৰিদম, লগাৰিদম","লগারিদম, লগারিদম"
তর্ক শাস্ত্র,যুক্তিবিদ্যা
যুক্তিগতভাৱে সমতুল্য,যৌক্তিকভাবে সমতুল্য
"বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ","গ্রোথ কার্ভ, পার্ল-রিড কার্ভ"
"log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ","লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন"
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
"লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ","loop, loop, noose (no.), loop (ver.), praspanda"
"নিৰ্বাচনী প্ৰচাৰ, লটাৰী","নির্বাচনী প্রচারণা, লটারি"
আণ্ডাৰলাইন কৰক,আন্ডারলাইন
নিম্ন সীমা,নিম্ন সীমা
লো ৰিমেন-ইন্টিগ্ৰেল,লো রিম্যান-ইনটিগ্রাল
কম ৰাশি,কম যোগফল
ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা,ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে
mclarin বিয়পি পৰে,ম্যাকলারিন ছড়িয়ে পড়ে
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর"
যাদু বৰ্গক্ষেত্ৰ,জাদু বর্গ
ৰেডিয়েন্ট সীমা,উজ্জ্বল সীমা
মেইলিং প্ৰশ্নাৱলী,মেইলিং প্রশ্নাবলী
ডাকযোগে জৰীপ কৰা,মেইল দ্বারা জরিপ
ওভাৰহেড সীমা,ওভারহেড সীমা
দীঘল চাপ,দীর্ঘ চাপ
বাউণ্ড ছেট,আবদ্ধ সেট
বহুমূলীয়া ফলন,বহুমূল্য ফাংশন
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","মানচিত্র, মানচিত্র, মানচিত্র"
গোটত মেপিং কৰা,সেটে ম্যাপিং
গোটসমূহৰ মেপিং,সেট ম্যাপিং
প্ৰান্তীয় সম্ভাৱনা,প্রান্তিক সম্ভাবনা
গাণিতিক বিশ্লেষণ,গাণিতিক বিশ্লেষণ
গাণিতিক যুক্তি,গাণিতিক যুক্তি
গাণিতিক কেন্দ্ৰ,গাণিতিক কেন্দ্র
গাণিতিক জটিলতা,গাণিতিক জটিলতা
গাণিতিক অৰ্থনীতি,গাণিতিক অর্থনীতি
গাণিতিক প্ৰত্যাশা,গাণিতিক প্রত্যাশা
গাণিতিক ৰূপ,গাণিতিক ফর্ম
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","গাণিতিক গঠন, গাণিতিক বিন্যাস"
গাণিতিক পৰিচয়সমূহ,গাণিতিক পরিচয়
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
গাণিতিক আৰ্হি,গানিতিক প্রতিমাণ
গাণিতিক উদ্দেশ্য,গাণিতিক অভিপ্রায়
মেট্ৰিক্স তিৰ্যকীকৰণ,ম্যাট্রিক্স তির্যককরণ
মেট্ৰিক্স বিপৰীত,ম্যাট্রিক্স বিপরীত
মেট্ৰিক্স ওলোটা,ম্যাট্রিক্স ইনভার্সন
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি
মেট্ৰিক্স পদ্ধতি,ম্যাট্রিক্স পদ্ধতি
মেট্ৰিক্স গুণন,ম্যাট্রিক্স গুণ
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,ধ্রুবকের ম্যাট্রিক্স
প্ৰধান মেট্ৰিক্স,প্রভাবশালী ম্যাট্রিক্স
মেট্ৰিক্স অপাৰেটৰ,ম্যাট্রিক্স অপারেটর
মেট্ৰিক্স বহুপদ,ম্যাট্রিক্স বহুপদী
মেট্ৰিক্স প্ৰিন্টিং,ম্যাট্রিক্স প্রিন্টিং
মেট্ৰিক্স উৎপাদন,ম্যাট্রিক্স পণ্য
সৰ্বাধিক কৰা হৈছে,সর্বাধিক করা
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
সৰ্বোচ্চ নিৰপেক্ষ মান,সর্বোচ্চ পরম মান
সৰ্বোচ্চ F-অনুপাত,সর্বোচ্চ F-অনুপাত
সৰ্বোচ্চ সম্ভাৱনা,সর্বোচ্চ সম্ভাবনা
মহলপিষ্ঠা,মহলপিষ্ট
মহান সিদ্ধান্ত,মহান উপসংহার
ফাংচনৰ সৰ্বোচ্চ,ফাংশনের সর্বোচ্চ
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
গড় বিচ্যুতি,বিচ্যুতি
বিচ্যুতি বৰ্গ গড়,বিচ্যুতি স্কয়ার গড়
বৰ্গ গড় ভুল,বর্গক্ষেত্র মানে ত্রুটি
"গড়, গড় মূল্য","গড়, গড় মান"
গড় উপপাদ্য,মানে উপপাদ্য
বুদবুদযুক্ত জোখ,বুদবুদ পরিমাপ
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
মধ্যম কেন্দ্ৰ,মধ্যম কেন্দ্র
মধ্যম বক্ৰ,মধ্য বক্ররেখা
মেছ&#39;থেলিঅ&#39;মা,মেসোথেলিওমা
বাৰ্তা,বার্তা
"কাষ্টম, পদ্ধতি","কাস্টম, পদ্ধতি"
ডিলিচন পদ্ধতি,মুছে ফেলার পদ্ধতি
ওলোটা পদ্ধতি,বিপরীত পদ্ধতি
পুনৰাবৃত্তি পদ্ধতি,পুনরাবৃত্তি পদ্ধতি
নূন্যতম বৰ্গক্ষেত্ৰ,অন্তত বর্গ
টৰ্ক পদ্ধতি,টর্ক পদ্ধতি
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,অনুরূপ ত্রিভুজ পদ্ধতি
ঢাল অৱনমিত পদ্ধতি,ঢাল অবতরণ পদ্ধতি
সংকলন পদ্ধতি,সংকলন পদ্ধতি
অনিৰ্দিষ্ট সহগ পদ্ধতি,অনির্ধারিত সহগ পদ্ধতি
দূৰত্বৰ জনসংখ্যা,দূরত্ব জনসংখ্যা
মেট্ৰিক ব্যৱস্থা,মেট্রিক সিস্টেম
মেট্ৰিক একক,মেট্রিক ইউনিট
মাইক্ৰ’ তত্ত্ব,মাইক্রো তত্ত্ব
মাজ,মধ্য
মধ্যমীয়া,মধ্যমা
কেন্দ্ৰীয় বিন্দু,কেন্দ্রীয় বিন্দু
মধ্যবিন্দুৰ সূত্ৰ,মধ্যবিন্দু সূত্র
নূন্যতম বহুপদ,ন্যূনতম বহুপদ
ন্যূনতম তত্ত্ব,মিনিমা তত্ত্ব
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
নিম্ন বিন্দু,নিচু বিন্দু
নূন্যতম বহুপদ,অন্তত বহুপদ
কাৰ্য্যৰ নূন্যতম,ন্যূনতম ফাংশন
চুটি চাপ,সংক্ষিপ্ত চাপ
চুটি চিঠি,ছোট চিঠি
সীমাবদ্ধ উপগোট,আবদ্ধ উপসেট
"বিয়োগ, ঋণ","বিয়োগ, ঋণ"
বিয়োগ চিহ্ন,ঋণচিহ্ন
