Malayalam,Kannada
ഉഴുതുമണ്ണ്,ನೇಗಿಲು ಮಣ್ಣು
പ്ലം കല്ല്,ಪ್ಲಮ್ ಕಲ್ಲು
പോഡ്സോൾ,ಪೊಡ್ಜೋಲ್
ചൂണ്ടിക്കാണിക്കുന്നു,ಸೂಚಿಸುತ್ತಿದೆ
ബഹുഭുജ മതിൽ,ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ
പോർ സ്പേസ്,ರಂಧ್ರದ ಜಾಗ
തുറമുഖം,ಬಂದರು
പോസിറ്റീവ് വെന്റിലേഷൻ,ಧನಾತ್ಮಕ ವಾತಾಯನ
പുൽമേടുള്ള മണ്ണ്,ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು
കൃത്യത,ನಿಖರತೆ
പ്രാഥമിക കണിക,ಪ್ರಾಥಮಿಕ ಕಣ
പ്രിസ്മാറ്റിക് ഘടന,ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ
ഉൽപ്പാദനപരമായ ജോലി,ಉತ್ಪಾದಕ ಕೆಲಸ
പദ്ധതിയുടെ ന്യായീകരണം,ಯೋಜನೆಯ ಸಮರ್ಥನೆ
സംരക്ഷണ പ്രവർത്തനം,ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ
കപട-മൈസീലിയം,ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್
പുഡിൽ,ಕೊಚ್ಚೆಗುಂಡಿ
പഗ്ഗിംഗ്,ಪಗ್ಗಿಂಗ್
പ്യൂമിസ്,ಪ್ಯೂಮಿಸ್
പഞ്ച്യോൺ,ಪಂಚೆಯಾನ್
പാവ,ಬೊಂಬೆ
പുട്ട്ലോഗ്,ಪುಟ್ಲಾಗ್
പുട്ട്ലോഗ് സ്കാർഫോൾഡ്,ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
അളവ് തൂക്ക നിരീക്ഷകൻ,ಪ್ರಮಾಣ ಸರ್ವೇಯರ್
ക്വാറി സ്രവം,ಕ್ವಾರಿ ಸಾಪ್
കടവ,ಕ್ವೇ
രാജ്ഞി അടച്ചുപൂട്ടൽ,ರಾಣಿ ಮುಚ್ಚುವಿಕೆ
ക്വോയിൻ,ಕ್ವೊಯಿನ್
റാഫ്റ്റ് അടിത്തറ,ರಾಫ್ಟ್ ಅಡಿಪಾಯ
റാക്കർ,ರೇಕರ್
റാക്കിംഗ്,ರೇಕಿಂಗ್
റാക്കിംഗ് ബോണ്ട്,ರಾಕಿಂಗ್ ಬಾಂಡ್
റാക്കിംഗ് ഫ്ലാഷിംഗ്,ಮಿನುಗುವ ರೇಕಿಂಗ್
അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്,ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು
വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്,ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ
ചുവന്ന ഭൂമി,ಕೆಂಪು ಭೂಮಿ
ചുവന്ന പശിമരാശി,ಕೆಂಪು ಲೋಮ್
റെഗുലേറ്റർ,ನಿಯಂತ್ರಕ
റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്,ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು
തിരിച്ചടവ് കരാർ,ಮರುಪಾವತಿ ಒಪ್ಪಂದ
ശേഷിക്കുന്ന ചുരുങ്ങൽ,ಉಳಿದ ಕುಗ್ಗುವಿಕೆ
ശേഷിക്കുന്ന മണ്ണ്,ಉಳಿಕೆ ಮಣ್ಣು
വെളിപ്പെടുത്തുക,ಬಹಿರಂಗಪಡಿಸಿ
പിൻ വെളിപ്പെടുത്തുക,ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ
സമനില വെളിപ്പെടുത്തുക,ರಿವೀಲ್ ಟೈ
റിഡ്ജ്,ರಿಡ್ಜ್
റിഡ്ജ് ക്യാപ്പിംഗ്,ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್
നദി,ನದಿ
റോഡ് സ്റ്റെഡ്,ರೋಡ್ ಸ್ಟೇಡ್
പരുക്കൻ പ്ലാസ്റ്റർ,ಒರಟು ಪ್ಲಾಸ್ಟರ್
അവശിഷ്ടങ്ങൾ,ಅವಶೇಷಗಳು
അവശിഷ്ടങ്ങൾ,ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
അവശിഷ്ടങ്ങൾ ചുവരുകൾ,ಅವಶೇಷಗಳ ಗೋಡೆ
റണ്ണിംഗ് മെഷർമെന്റ്,ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ
സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി,ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
ഉപ്പ് ഗ്ലേസ്,ಉಪ್ಪು ಮೆರುಗು
സാമ്പിൾ വലിപ്പം,ಮಾದರಿ ಅಳತೆ
സാമ്പിൾ വിതരണം,ಮಾದರಿ ವಿತರಣೆ
സാമ്പിൾ പിശക്,ಮಾದರಿ ದೋಷ
മണല്,ಮರಳು
സാൻഡ് ഫിനിഷ്,ಮರಳು ಮುಕ್ತಾಯ
മണൽ കൈ മോൾഡിംഗ്,ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್
സാൻഡിംഗ്,ಮರಳುಗಾರಿಕೆ
പൂരിത മണ്ണ്,ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು
പൂരിത മണ്ണ് പേസ്റ്റ്,ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್
സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്,ಶುದ್ಧತ್ವ ಸಾರ
സാച്ചുറേഷൻ ശതമാനം,ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು
സോസർ ഡോം,ಸಾಸರ್ ಗುಮ್ಮಟ
സ്കാർഫോൾഡ്,ಸ್ಕ್ಯಾಫೋಲ್ಡ್
ഷിസ്റ്റ്,ಸ್ಕಿಸ್ಟ್
കടൽ തുറമുഖം,ಸಮುದ್ರ ಬಂದರು
രഹസ്യ ഗട്ടർ,ರಹಸ್ಯ ಗಟಾರ
രണ്ടാമത്,ಎರಡನೇ
സെഡിമെന്റേഷൻ വിശകലനം,ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ
അർദ്ധ കൃത്രിമ തുറമുഖം,ಅರೆ ಕೃತಕ ಬಂದರು
സെമി ടൈഡൽ ഡോക്ക്,ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್
സെനൈൽ,ವಯಸ್ಸಾದ
ഷെയ്ൽ,ಶೇಲ್
ഷീറ്റ് കൂമ്പാരം,ಹಾಳೆಯ ರಾಶಿ
ചുരുങ്ങൽ പരിധി,ಕುಗ್ಗುವಿಕೆ ಮಿತಿ
ഷട്ടറിംഗ്,ಶಟರಿಂಗ್
സിയാലിറ്റിക് മണ്ണ്,ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು
സീറോസെം,ಸಿರೋಜೆಮ್
സിൽ,ಸಿಲ್
ചെളി,ಹೂಳು
ഏക മാംസ രക്തം,ಏಕ ಮಾಂಸದ ರಕ್ತ
ഒറ്റ തരി ഘടന,ಏಕ ಹರಳಿನ ರಚನೆ
എല്ലിൻറെ മണ്ണ്,ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು
സ്കിർട്ടിംഗ്,ಸ್ಕರ್ಟಿಂಗ್
സ്ലീപ്പർ മതിൽ,ಸ್ಲೀಪರ್ ಗೋಡೆ
സൈഡ് ഗട്ടർ,ಸೈಡ್ ಗಟರ್
സ്ലൈഡ് നിയമം,ಸ್ಲೈಡ್ ನಿಯಮ
സ്ലിപ്പ് ഡോക്ക്,ಸ್ಲಿಪ್ ಡಾಕ್
സ്മോനിസ,ಸ್ಮೋನಿಜಾ
കുതിർക്കുന്നു,ನೆನೆಯುವುದು
മണ്ണ് അസോസിയേഷൻ,ಮಣ್ಣಿನ ಸಂಘ
മണ്ണ് ക്ലാസ്,ಮಣ್ಣಿನ ವರ್ಗ
മണ്ണിന്റെ സമുച്ചയം,ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ
മണ്ണിന്റെ സ്ഥിരത,ಮಣ್ಣಿನ ಸ್ಥಿರತೆ
മണ്ണിന്റെ കുടുംബം,ಮಣ್ಣಿನ ಕುಟುಂಬ
മണ്ണ് ഫ്രെയിം വർക്ക്,ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ
മണ്ണിലെ ഈർപ്പം,ಮಣ್ಣಿನ ತೇವಾಂಶ
മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ,ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ
മണ്ണിന്റെ ഈർപ്പം കുറവ്,ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ
മണ്ണിന്റെ രൂപഘടന,ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ
മണ്ണിന്റെ കണിക,ಮಣ್ಣಿನ ಕಣ
മണ്ണിന്റെ ഘട്ടം,ಮಣ್ಣಿನ ಹಂತ
മണ്ണിന്റെ പ്രൊഫൈൽ,ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್
മണ്ണിന്റെ പ്രതികരണം,ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ
മണ്ണ് വേർതിരിക്കുന്നു,ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ
മണ്ണ് പരമ്പര,ಮಣ್ಣಿನ ಸರಣಿ
മണ്ണ് പരിഹാരം,ಮಣ್ಣಿನ ಪರಿಹಾರ
മണ്ണിന്റെ ഘടന,ಮಣ್ಣಿನ ರಚನೆ
മണ്ണിന്റെ ഘടന,ಮಣ್ಣಿನ ರಚನೆ
മണ്ണിന്റെ തരം,ಮಣ್ಣಿನ ಪ್ರಕಾರ
സോലം,ಸೋಲಮ್
സോർപ്ഷൻ,ಸೋರ್ಪ್ಶನ್
സ്പാൾസ്,ಸ್ಪ್ಯಾಲ್ಸ್
പ്രത്യേക അയോൺ പ്രഭാവം,ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ
ചതുരാകൃതിയിലുള്ള പാടശേഖരം,ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ,ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
സ്ഥിരതയുള്ള ഒഴുക്ക്,ಸ್ಥಿರ ಹರಿವು
സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്,ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ
ഒട്ടിപ്പിടിക്കുക,ಜಿಗುಟುತನ
സ്റ്റിക്കിംഗ് പോയിന്റ്,ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು
കല്ല്,ಕಲ್ಲು
സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്,ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
സ്ട്രാപ്പ് ഹിഞ്ച്,ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್
വൈക്കോൽ ബോർഡ്,ಒಣಹುಲ್ಲಿನ ಹಲಗೆ
ധാര,ಸ್ಟ್ರೀಮ್
സമ്മർദ്ദം,ಒತ್ತಡ
സ്ട്രെച്ചർ,ಸ್ಟ್ರೆಚರ್
സ്ട്രെച്ചർ ബോണ്ട്,ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್
സ്ട്രെച്ചർ കോഴ്സ്,ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್
സ്ട്രിംഗ്,ಸ್ಟ್ರಿಂಗ್
സ്ട്രിംഗ് കോഴ്സ്,ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್
ഘടന ഘടകം,ರಚನಾತ್ಮಕ ಅಂಶ
ഘടനാ സൂചിക,ರಚನೆ ಸೂಚ್ಯಂಕ
സ്റ്റക്കോ,ಗಾರೆ
സ്റ്റഡ്,ಸ್ಟಡ್
സ്റ്റൈലോബേറ്റ്,ಸ್ಟೈಲೋಬೇಟ್
ഉപ മണ്ണ്,ಉಪ ಮಣ್ಣು
ഉപ ഘടന,ಉಪ ರಚನೆ
സമ്മേഷൻ വക്രം,ಸಂಕಲನ ಕರ್ವ್
സൺ മൈക്ക,ಸೂರ್ಯ ಮೈಕಾ
സൂപ്പർ ഘടന,ಸೂಪರ್ ರಚನೆ
സർവേയർ,ಸರ್ವೇಯರ್
എസ്-മൂല്യം,ಎಸ್-ಮೌಲ್ಯ
കൊള്ളമുതൽ,ತೋರಣ
സ്വാൻ കഴുത്ത്,ಸ್ವಾನ್ ಕುತ್ತಿಗೆ
കൂടാരം,ಗುಡಾರ
ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്,ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
ടാങ്കിംഗ്,ಟ್ಯಾಂಕಿಂಗ್
ടെമ്പിയറ്റോ,ಟೆಂಪಿಯೆಟ್ಟೊ
ടെമ്പറിംഗ്,ಟೆಂಪರಿಂಗ್
ടെംപ്ലേറ്റ്,ಟೆಂಪ್ಲೇಟ್
ടെംപ്ലേറ്റ്,ಟೆಂಪ್ಲೇಟ್
ടെപ്പിഡാരിയം,ಟೆಪಿಡೇರಿಯಮ್
ടെറാക്കോട്ട,ಟೆರಾಕೋಟಾ
ടെറ റോസ,ಟೆರ್ರಾ ರೋಸಾ
ടെറാസോ,ಟೆರಾಝೋ
ടെട്ര ശൈലി,ಟೆಟ್ರಾ ಶೈಲಿ
പരിധി പരിധി മൂല്യം,ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ
തൊണ്ട,ಗಂಟಲು
കല്ലിലൂടെ,ಕಲ್ಲಿನ ಮೂಲಕ
ടൈഡൽ ബേസിൻ,ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ
ടൈ ബാർ,ಟೈ ಬಾರ್
ബീം കെട്ടുക,ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ
വടി കെട്ടുക,ಕಟ್ಟಿದ ಸಲಾಕೆ
ടയർ,ಟಿರ್ಸ್
സഹിഷ്ണുത,ಸಹಿಷ್ಣುತೆ
പല്ലുവേദന,ಹಲ್ಲುಜ್ಜುವುದು
മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്,ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು
ആകെ പൊറോസിറ്റി,ಒಟ್ಟು ಸರಂಧ್ರತೆ
ട്രേസറി,ಟ್ರೇಸರಿ
ട്രെയിൻ പ്രതിരോധം,ರೈಲು ಪ್ರತಿರೋಧ
ട്രാൻസെപ്റ്റ്,ಟ್ರಾನ್ಸೆಪ್ಟ್
പരിവർത്തന മണ്ണ്,ಪರಿವರ್ತನೆಯ ಮಣ್ಣು
ട്രാൻസോം,ಟ್ರಾನ್ಸಮ್
മണ്ണ് ഗതാഗതം,ಸಾರಿಗೆ ಮಣ್ಣು
പോഷകനദി,ಉಪನದಿ
ട്രിഫോറിയം,ಟ್ರಿಫೊರಿಯಮ್
ട്രൈഗ്ലിഫ്,ಟ್ರೈಗ್ಲಿಫ್
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು
പ്രക്ഷുബ്ധമായ ഒഴുക്ക്,ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು
ടററ്റ്,ತಿರುಗು ಗೋಪುರ
ടൈംപാർ നമ്പർ,ಟೈಂಪರ್ ಸಂಖ್ಯೆ
ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി,ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
ആത്യന്തിക പിഎച്ച്,ಅಂತಿಮ ಪಿಎಚ್
ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ,ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ,ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
അണ്ടർക്രോഫ്റ്റ്,ಅಂಡರ್ಕ್ರಾಫ್ಟ್
നിറയാത്ത സുഷിരം,ತುಂಬದ ಸರಂಧ್ರತೆ
ഏകീകൃത ഒഴുക്ക്,ಏಕರೂಪದ ಹರಿವು
യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്,ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി,ಅನುತ್ಪಾದಕ ಕೆಲಸ
അപൂരിത മണ്ണ്,ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು
അസ്ഥിരമായ ഒഴുക്ക്,ಅಸ್ಥಿರ ಹರಿವು
മുകളിലെ പ്ലാസ്റ്റിക് പരിധി,ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ
താഴ്വര ഗട്ടർ,ಕಣಿವೆ ಗಟಾರ
നിലവറ,ವಾಲ್ಟ್
വെറ്റേറിയം,ವೆಟೇರಿಯಮ್
വെന്റിലേഷൻ,ವಾತಾಯನ
വെന്റിലേറ്റർ,ವೆಂಟಿಲೇಟರ್
വരംദഹ്,ವೆರಾಮದಾಹ್
വെസ്റ്റിബ്യൂൾ,ವೆಸ್ಟಿಬುಲ್
വില്ല,ವಿಲ್ಲಾ
