Bengali,Marathi
অদ্ভুত ফ্যাক্টর,विषम घटक
বিজোড় ভগ্নাংশ,विषम अंश
অযৌক্তিক সর্বোচ্চ,अवास्तव सर्वोच्च
অযৌক্তিক সর্বনিম্ন,अवास्तव सर्वात कमी
যৌগিক ঘূর্ণন,कंपाऊंड रोटेशन
সংশোধন ম্যাট্রিক্স,सुधारणा मॅट्रिक्स
আবেগ,आवेग
আবেগপ্রবণ শক্তি,आवेगपूर्ण शक्ती
আবেগপ্রবণ চাপ,आवेगपूर्ण दबाव
আবেগপ্রবণ চাপ,आवेगपूर्ण ताण
আবেগপ্রবণ রেঞ্চ,आवेगपूर्ण पाना
চার্জ করা খরচ,आकारलेली किंमत
অপর্যাপ্ততা,अपुरेपणा
ঘটনার তরঙ্গ,घटना लहर
ভেক্টর গ্রেডিয়েন্ট,वेक्टर ग्रेडियंट
শ্রেণীর তাপমাত্রা,वर्ग तापमान
"আতি, নটি","आती, नाती"
"inclined, inclined, bent","कललेला, कललेला, वाकलेला"
আনত তল,कलते विमान
"অধীনে, অন্তর্ভুক্ত","अंतर्गत, समाविष्ट"
"অন্তর্ভুক্ত, অন্তর্ভুক্ত, অন্তর্ভুক্ত, অন্তর্ভুক্ত, অন্তর্ভুক্ত","समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे"
অসম্পূর্ণ গামা ফাংশন,अपूर्ण गामा कार्य
অসঙ্গতি,विसंगती
"অসঙ্গতিপূর্ণ, বিরোধী","विसंगत, विरोधी"
অসামঞ্জস্যপূর্ণ নমুনা,विसंगत नमुने
অসামঞ্জস্যপূর্ণ শরীর,विसंगत शरीर
"অপবিত্র, ভুল","अशुद्ध, चुकीचे"
ভুল সিদ্ধান্ত,चुकीचा निर्णय
বৃদ্ধি,वाढ
ক্রমবর্ধমান ফাংশন,वाढते कार्य
বৃদ্ধি,वाढ
অনিশ্চিত,अनिश्चित
অনির্ধারিত ফর্ম,अनिश्चित फॉर्म
অনির্দিষ্ট অবিচ্ছেদ্য,अनिश्चित अविभाज्य
অনির্দিষ্ট ম্যাট্রিক্স,अनिश्चित मॅट्रिक्स
অনির্দিষ্ট দ্বিধাতুর একজাতীয়তা,अनिश्चित द्विधातु एकसमानता
স্বাধীনতা,स्वातंत्र्य
স্বাধীন ঘটনা,स्वतंत्र घटना
স্বাধীন ফাংশন,स्वतंत्र कार्य
স্বাধীন এলোমেলো পরিবর্তনশীল,स्वतंत्र यादृच्छिक चल
স্বাধীন চলক,स्वतंत्र अव्यक्त
মুক্ত চিন্তাবিদ,मनमोकळा विचार करणारा
অনিশ্চয়তা,अनिश्चितता
"অনির্ধারিত, অনির্ধারিত, অনিশ্চিত, অসীম","अनिश्चित, अनिश्चित, अनिश्चित, असीम"
অনির্ধারিত সমীকরণ,अनिश्चित समीकरण
"undetermined form, undetermined form","अनिर्धारित फॉर्म, अनिर्धारित फॉर्म"
"সূচক, নির্দেশক, সূচক, পরিচালক, নির্দেশক (v.)","घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)"
সেট দ্বারা অবহিত,सेटद्वारे माहिती दिली
অবহিত পরিবার,माहिती कुटुंब
সূচক,निर्देशांक
উপগোষ্ঠী সূচক,उपसमूह निर्देशांक
পয়েন্টার সেট,पॉइंटर सेट
প্রতীক,चिन्ह
সূচকীয় সমীকরণ,घातांकीय समीकरण
উদাসীনতা বক্ররেখা,उदासीनता वक्र
পরোক্ষ পার্থক্য,अप्रत्यक्ष फरक
পরোক্ষ প্রমাণ,अप्रत्यक्ष पुरावा
প্রধান,अविभाज्य
"আগমন, আনয়ন, আবেশ","आगमन, प्रेरण, प्रेरण"
প্রবর্তক,आगमनात्मक
প্রবর্তক চিত্র,प्रेरक प्रतिमा
প্রবর্তক সংজ্ঞা,प्रेरक व्याख्या
প্রবর্তক অনুমান,आगमनात्मक अंदाज
"অসমতা, অসমতা","असमानता, असमानता"
অসমতা সীমাবদ্ধতা,असमानता निर्बंध
অসমতা,असमानता
জড়তা,जडत्व
জড়তা বল,जडत्व शक्ती
জড়,जडत्व
অযৌক্তিক পার্থক্য,अचूक फरक
রূপান্তর বিন্দু,रूपांतरण बिंदू
"সর্বনিম্ন, সর্বশ্রেষ্ঠ নিম্ন সীমা","सर्वात कमी, सर्वात मोठी खालची सीमा"
"অসীম, অসীম","अनंत, अनंत"
অসীম,अमर्याद
অসীম ভেক্টর স্থান,असीम वेक्टर जागा
অসীম খেলা,अनंत खेळ
অসীম দল,अनंत गट
অসীম অবিচ্ছেদ্য,अनंत अविभाज्य
অসীম জনসংখ্যা,असीम लोकसंख्या
অসীম সিরিজ,अनंत मालिका
অসীম সেট,अनंत संच
"infinite subtle, infinitesimal","अमर्याद सूक्ष्म, अमर्याद"
মৌলিক উপাদান,मूलभूत घटक
অসীম জনসংখ্যা,असीम लोकसंख्या
"অসীম, অসীম","अनंत, अनंत"
"অসীম, অসীম","अनंत, अनंत"
মুদ্রাস্ফীতি ফ্যাক্টর,महागाई घटक
পরিবর্তনশীল স্পর্শক,परिवर्तनीय स्पर्शिका
বিপরীত ফোকাস,उलट फोकस
অবশ্যই পরিবর্তন,अर्थातच बदल
ফাংশনের ডেরিভেটিভ,फंक्शनचे व्युत्पन्न
সিগমা ম্যাট্রিক্স,सिग्मा मॅट्रिक्स
তথ্য সম্পদ,माहिती संसाधने
তথ্য বিজ্ঞান,माहिती विज्ञान
"disparate, disproportionate","विषम, विषम"
অ-সমজাতীয় সমীকরণ,एकसंध नसलेले समीकरण
অ আঘাতমূলক শরীর,नॉन-ट्रॉमॅटिक शरीर
"প্রাথমিক, প্রাথমিক, প্রাথমিক","प्रारंभिक, प्रारंभिक, प्रारंभिक"
"প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা","प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध"
শুরুর রেখা,सुरुवातीची ओळ
প্রারম্ভিক বিন্দু,प्रारंभ बिंदू
প্রাথমিক সমাধান,प्रारंभिक उपाय
প্রাথমিক বেগ,प्रारंभिक वेग
একক মানচিত্র,एकच नकाशा
একক ম্যাপিং,एकल मॅपिंग
ডিফারেনশিয়াল গুণন,विभेदक गुणाकार
অভ্যন্তরীণ পয়েন্ট,आतील बिंदू
অভ্যন্তরীণ পণ্য,अंतर्गत उत्पादन
"ইনপুট (n.), ইনপুট (v.)","इनपुट (n.), इनपुट (v.)"
তথ্য অন্তর্ভুক্তী,इनपुट डेटा
বিনিয়োগ গেটওয়ে,गुंतवणुकीचे प्रवेशद्वार
বিনিয়োগ আউটপুট বিশ্লেষণ,गुंतवणूक उत्पादन विश्लेषण
ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম,इनपुट आउटपुट नियंत्रण प्रणाली
ইনপুট আউটপুট সিস্টেম,इनपुट आउटपुट सिस्टम
বিনিয়োগের পরিমাণ,गुंतवणूक खंड
"ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার","गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर"
ইনপুট টার্মিনাল,इनपुट टर्मिनल
"ভিতরে, নীচে","आत, खाली"
মুহূর্ত,क्षण
"তাৎক্ষণিক, তাৎক্ষণিক","तात्काळ, तात्काळ"
তাত্ক্ষণিক ত্বরণ,तात्काळ प्रवेग
তাত্ক্ষণিক ঘূর্ণন,झटपट रोटेशन
তাত্ক্ষণিক কেন্দ্র,त्वरित केंद्र
ক্ষণিক বেগ,तात्काळ वेग
তাত্ক্ষণিক ভলিউম,तात्काळ खंड
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","पूर्ण संख्या, पूर्णांक"
পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং,पूर्णांक रेखीय प्रोग्रामिंग
অখণ্ডতা,अखंडता
সংহত,अविभाज्य
ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ,अविभाज्य विभेदक समीकरण
সংহত সমীকরণ,अविभाज्य समीकरण
অবিচ্ছেদ্য ফাংশন,अविभाज्य कार्य
"integral, integer","अविभाज्य, पूर्णांक"
ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস,इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस
অবিচ্ছেদ্য বক্ররেখা,अविभाज्य वक्र
পূর্ণসংখ্যা ডোমেইন,पूर्णांक डोमेन
অবিচ্ছেদ্য সমীকরণ,अविभाज्य समीकरण
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","पूर्ण संख्या, पूर्णांक"
প্রথম ধরনের অবিচ্ছেদ্য,प्रथम प्रकारचा अविभाज्य
অবিচ্ছেদ্য প্রতিনিধিত্ব,अविभाज्य प्रतिनिधित्व
অবিচ্ছেদ্য চিহ্ন,अविभाज्य चिन्ह
সংহত করা,समाकलित करा
সমন্বিত শোষণ সহগ,एकात्मिक शोषण गुणांक
ইন্টিগ্রেশন ফ্যাক্টর,एकीकरण घटक
মিশ্রণ,एकीकरण
ডিফারেনশিয়াল দ্বারা একীকরণ,भिन्नता द्वारे एकत्रीकरण
সেগমেন্টাল ইন্টিগ্রেশন,विभागीय एकत्रीकरण
যৌক্তিকতা দ্বারা একীকরণ,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
প্রতিস্থাপন দ্বারা একীকরণ,प्रतिस्थापनाद्वारे एकत्रीकरण
প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন,प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण
অনুক্রমিক একীকরণ,श्रेणीबद्ध एकीकरण
ভেক্টর ইন্টিগ্রেশন,वेक्टर एकत्रीकरण
বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন,बंद पृष्ठावर एकत्रीकरण
ইন্টিগ্রেটর,इंटिग्रेटर
অবিচ্ছেদ্য উপাদান,अविभाज्य घटक
অখণ্ড-পার্থক্য সমীকরণ,अभिन्न-विभेद समीकरण
আটক,व्यत्यय
পরিবর্তনমূলক অপারেশন,बदली ऑपरेशन
বিনিময়যোগ্য,अदलाबदल करण्यायोग्य
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,आंतरवर्गीय सहसंबंध
পারস্পরিক সম্পর্ক,परस्पर संबंध
পারস্পরিক সম্পর্ক সহগ,सहसंबंध गुणांक
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","परस्परावलंबन, परस्परावलंबन"
পরস্পর নির্ভরশীল,परस्परावलंबी
স্বার্থ,व्याज
ইন্টারফেস পৃষ্ঠা,इंटरफेस पृष्ठ
ইন্টারফেস কোণ,इंटरफेस कोन
অবিচ্ছেদ্য,अविभाज्य
সমন্বিত,एकात्मिक
"অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)","आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)"
অভ্যন্তরীণ কোণ,आतील कोन
অভ্যন্তরীণ অঞ্চল,अंतर्गत क्षेत्र
আন্তঃপ্রদেশ,आंतर-प्रांत
অভ্যন্তরীণ উপাদান,अंतर्गत घटक
সেটের অভ্যন্তর,सेटचे आतील भाग
অভ্যন্তর কোণ সম্মুখীন,आतील कोन समोर
ভিতরে,आत
অভ্যন্তরীণ পয়েন্ট,आतील बिंदू
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","मध्यवर्ती, दुय्यम, मध्यम, मध्य"
মধ্যবর্তী বিন্দু,मध्यवर्ती बिंदू
মধ্যবর্তী মান উপপাদ্য,मध्यवर्ती मूल्य प्रमेय
অভ্যন্তরীণ দ্বিখণ্ডক,अंतर्गत दुभाजक
ইন্টারপোলেশন,इंटरपोलेशन
সন্নিবেশ সূত্র,अंतर्भूत सूत्र
ছেদ করা,छेदन करणारा
ছেদকারী বক্ররেখা,छेदन करणारा वक्र
ছেদকারী লাইন,छेदणाऱ्या रेषा
"ছেদ, ছেদ, ছেদ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
ছেদ বক্ররেখা,छेदनबिंदू वक्र
বক্ররেখার ছেদ,वक्र छेदनबिंदू
সেটের ছেদ,संचांचे छेदनबिंदू
"ফাঁক, ফাঁক","अंतर, अंतर"
ব্যবধান অনুমান,मध्यांतर अंदाज
ব্যবধান অনুমান,मध्यांतर अंदाज
ব্যবধান মধ্য বিন্দু,मध्यांतर मध्य बिंदू
"আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব","आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव"
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,आंतरवर्गीय सहसंबंध
নিস্তব্ধতা,शांतता
নিশ্চিত,खात्रीने
স্থির ব্যবস্থা,निश्चित प्रणाली
টেবিল,टेबल
টেবিল অ্যাসাইনমেন্ট,टेबल असाइनमेंट
টেবিল নিয়ন্ত্রণ,टेबल नियंत्रण
টেবিল নিয়ন্ত্রণ মডেল,टेबल नियंत्रण मॉडेल
টেবিল নিয়ন্ত্রণ ব্যবস্থা,टेबल नियंत्रण प्रणाली
টেবিল চক্র,टेबल सायकल
টেবিল রাখা খরচ,टेबल ठेवण्याची किंमत
টেবিল পয়েন্ট,टेबल पॉइंट
টেবিল নীতি,टेबल धोरण
টেবিল অবস্থান,टेबल स्थिती
"বিপরীত, বিপরীত, বিপরীত","व्यस्त, उलट, विरुद्ध"
বিপরীত পারস্পরিক সম্পর্ক,व्यस्त सहसंबंध
বিপরীত ফাংশন,व्यस्त कार्य
ফেনা প্রতি হাইপারবোলিক ফাংশন,हायपरबोलिक फंक्शन प्रति फोम
ব্যস্তানুপাতিক,व्यस्त प्रमाणात
বিপরীত মানচিত্র,व्यस्त नकाशा
পারস্পরিক সংখ্যা,परस्पर संख्या
বিপরীত ম্যাট্রিক্স,व्यस्त मॅट्रिक्स
বিপরীত ক্রমাগত,व्यस्त क्रमपरिवर्तन
বিপরীত অনুপাত,व्यस्त गुणोत्तर
বিপরীত ত্রিকোণমিতিক ফাংশন,व्यस्त त्रिकोणमितीय कार्य
বিপরীত সূত্র,व्यस्त सूत्र
অনুক্রমের অনুলিপি,क्रमाची प्रत
বিপরীত ম্যাট্রিক্স,व्यस्त मॅट्रिक्स
বিপরীত রূপান্তর,व्यस्त रूपांतरण
অযৌক্তিক,तर्कहीन
অযৌক্তিক সমীকরণ,तर्कहीन समीकरण
অযৌক্তিক অভিব্যক্তি,तर्कहीन अभिव्यक्ती
অমূলদ সংখ্যা,अपरिमेय संख्या
অযৌক্তিক মূল,तर्कहीन मूळ
"irrevocable, irreducible, unequaled","अपरिवर्तनीय, अपरिवर्तनीय, असमान"
ঘূর্ণনশীল ভেক্টর,रोटेशनल वेक्टर
ঘূর্ণনশীল ভেক্টর ফাংশন,रोटेशनल वेक्टर फंक्शन
ঘূর্ণন বেগ,रोटेशनल वेग
আইসোমেট্রিক (v.) ডান লাইন (v.),सममितीय (v.) उजवी रेषा (v.)
সমন্বয়বাদ,समक्रमण
বিচ্ছিন্ন অপরিহার্য অদ্ভুততা,पृथक अनिवार्य विचित्रता
বিচ্ছিন্ন বিন্দু,अलग बिंदू
"আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক","isometric, tritezole, cubic, isometric"
সমদ্বিবাহু কনফিগারেশন,समद्विभुज कॉन्फिगरेशन
পুনরাবৃত্তিমূলক অবিচ্ছেদ্য,पुनरावृत्ती अविभाज्य
পুনরাবৃত্তিমূলক সন্নিবেশ,पुनरावृत्ती समाविष्ट करणे
পুনরাবৃত্তি,पुनरावृत्ती
পুনরাবৃত্তি সূত্র,पुनरावृत्ती सूत्र
পুনরাবৃত্ত একীকরণ সূত্র,आवर्ती एकीकरण सूत्र
পুনরাবৃত্ত পদ্ধতি,पुनरावृत्ती प्रक्रिया
পুনরাবৃত্ত পদ্ধতি,पुनरावृत्ती पद्धत
জ্যাকোবিয়ান,जेकोबियन
জ্যাকবি সারনিক,जेकोबी सारनिक
জ্যাকোবি ম্যাট্রিক্স,जेकोबी मॅट्रिक्स
সেটের সংমিশ্রণ,संचांचे संयोजन
"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)",संयुक्त (v.) संयुक्त (v.)
যৌথ ঘনত্ব ফাংশন,संयुक्त घनता कार्य
সম্মিলিত ফ্রিকোয়েন্সি ফাংশন,एकत्रित वारंवारता कार्य
যৌথ নির্ভরশীল পরিবর্তনশীল,संयुक्त अवलंबून चल
যৌথ সম্ভাবনা,संयुक्त संभाव्यता
সন্নিবেশ,अंतर्भूत
"কোদাল, লাফ, প্লুটি","कुदळ, उडी, प्लुटी"
প্লুটি বিচ্ছিন্নতা,प्लुटी खंडितता
"ন্যায়পরায়ণতা, ন্যায্যতা","न्याय्यता, औचित्य"
ন্যায্যতা,समर्थन करणे
carnafe মানচিত্র,carnafe नकाशा
"কার্নেল, ছাই","कर्नल, राख"
ম্যাপিং পয়েন্ট,मॅपिंग पॉइंट
"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা","पायरोडायनामिक्स, प्युरिन डायनॅमिक्स"
গতিসম্পর্কিত শক্তি,गतीज ऊर्जा
"গতিবিদ্যা, গতিবিদ্যা","गतीशास्त्र, गतीशास्त्र"
কলমোগোরফ-স্মিরনভ পরীক্ষা,कोल्मोगोरोफ-स्मिरनोव्ह चाचणी
ক্রোনেকার ব-দ্বীপ,क्रोनेकर डेल्टा
শসা,काकडी
ল্যাগ্রেঞ্জ ফাংশন,Lagrange कार्य
Lagrange গুণক,Lagrange गुणक
"তক্তা, বোর্ড","फळी, फळी"
ল্যাপ্লেস রূপান্তর,Laplace परिवर्तन
বড় সংখ্যা,मोठी संख्या
চরিত্রগত উৎপত্তি,वैशिष्ट्यपूर्ण मूळ
পাশের পৃষ্ঠা,बाजूचे पान
ল্যাটিন বর্গক্ষেত্র,लॅटिन चौरस
"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম","नाळ, लॅटस गुदाशय"
"নিয়ম, নীতি","नियम, तत्त्वे"
বেগ সংমিশ্রণের নিয়ম,वेग संयोजन नियम
সামঞ্জস্যের নিয়ম,सुसंगतता नियम
হ্রাস রিটার্ন নিয়ম,परतावा कमी करणारा नियम
মাধ্যাকর্ষণ আইন,गुरुत्वाकर्षणाचा नियम
গ্রুপের জন্য হোমোমরফিজম নিয়ম,गटासाठी होमोमॉर्फिज्म नियम
রিং জন্য homomorphism নিয়ম,रिंगांसाठी होमोमॉर्फिजम नियम
ক্রমবর্ধমান ব্যয়ের আইন,वाढत्या खर्चाचा कायदा
ব্যাখ্যার নিয়ম,घातांक नियम
জড়তা আইন,जडत्व कायदा
বড় সংখ্যার আইন,मोठ्या संख्येचा कायदा
সম্ভাবনা নিয়ম,संभाव्यता नियम
"সাইন নিয়ম, সাইন নিয়ম","साइन नियम, साइन नियम"
সূচকের আইন,घातांकांचा नियम
গতির নিয়ম,गती नियम
"স্তর, স্তর","स्तर, स्तर"
ফরোয়ার্ড সহগ,फॉरवर्ड गुणांक
সামনের তির্যক,समोरचा कर्ण
ফরওয়ার্ড সাব-ম্যাট্রিক্স,फॉरवर्ड सब-मॅट्रिक्स
সামনে পোস্ট,समोर पोस्ट
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","किमान, किमान, किमान"
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),सर्वात कमी सामान्य (LCM)
ন্যূনতম উপাদান,किमान घटक
সর্বনিম্ন শ্রেণী,सर्वात खालचा वर्ग
ন্যূনতম ওভারহেড সীমা,किमान ओव्हरहेड मर्यादा
বাম সেট,डावा संच
ঘড়ির কাঁটার বিপরীত দিকে,घड्याळाच्या उलट दिशेने
ঘড়ির কাঁটার বিপরীতে স্ক্রু,घड्याळाच्या उलट दिशेने स्क्रू
বাম বিপরীত,डावीकडे उलट
বাম গুণন,बाकी गुणाकार
লাইবনিজ সূত্র,लीबनिझ सूत्र
দৈর্ঘ্য,लांबी
তুঙ্গাক্কুদি,तुंगाक्कुडी
tragus বক্ররেখা,ट्रॅगस वक्र
lungfish,फुफ्फुसाचा मासा
স্তর বক্ররেখা,पातळी वक्र
আত্মবিশ্বাস এর ধাপ,आत्मविश्वास पातळी
তাত্পর্যের স্তর,महत्त्व पातळी
কালানুক্রমিকভাবে,कालक्रमानुसार
অভিধান আদেশ,शब्दकोश क्रम
সম্ভাবনা ফাংশন,संभाव्यता कार्य
সম্ভাব্যতা অনুপাত পরীক্ষা,संभाव्यता प्रमाण चाचणी
"সীমা, প্রান্তিক","मर्यादा, किरकोळ"
"প্রান্তিক, চরম","किरकोळ, अत्यंत"
প্রান্তিক মান,किरकोळ मूल्य
প্রান্তিক বেগ,सीमांत वेग
গড় পরিসীমা,सरासरी श्रेणी
একীকরণের সীমা,एकत्रीकरणाची मर्यादा
ক্রম সীমা,अनुक्रम मर्यादा
"ক্লাস্টার পয়েন্ট, সীমা বিন্দু","क्लस्टर पॉइंट, लिमिट पॉइंट"
প্রান্তিক বেগ,सीमांत वेग
"রেখা, রেখা, উপবৃত্ত","रेषा, रेषा, लंबवर्तुळ"
"রৈখিক, রৈখিক, রৈখিক","रेखीय, रेखीय, रेखीय"
রৈখিক বিজবল্লী,रेखीय बिजवल्ली
রৈখিক বীজগণিত সমীকরণ,रेखीय बीजगणितीय समीकरण
রৈখিক অনুমান,रेखीय अंदाजे
লিনিয়ার অ্যাসিম্পটোট,रेखीय लक्षण
রৈখিক সহগ,रेखीय गुणांक
শক জমা,शॉक जमा
শক সীমাবদ্ধতা,शॉक निर्बंध
রৈখিক নির্ভরতা,रेखीय अवलंबित्व
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,रेखीय भिन्न समीकरण
"রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ","रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी"
"রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ","रेखीय समीकरण, चतुर्भुज समीकरण"
রৈখিক একজাতীয়তা,रेखीय एकसंधता
রৈখিক ভগ্নাংশ রূপান্তর,रेखीय अपूर्णांक रूपांतरण
লিনিয়ার ফাংশন,रेखीय कार्य
লিনিয়ার ফাংশন,रेखीय कार्य
লিনিয়ার গ্রুপ,रेखीय गट
রৈখিক স্বাধীনতা,रेखीय स्वातंत्र्य
রৈখিক স্বাধীন সম্পর্ক,रेखीय स्वतंत्र संबंध
রৈখিক অসমতা,रेखीय असमानता
রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ,रेखीय नॉन-एकसंध विभेदक समीकरण
রৈখিক অবিচ্ছেদ্য সমীকরণ,रेखीय अविभाज्य समीकरण
রৈখিক ক্ষেপক,रेखीय प्रक्षेपण
লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
"singularly, linearly","एकेरी, रेखीय"
রৈখিকভাবে নির্ভরশীল,रेखीय अवलंबून
রৈখিকভাবে স্বাধীন,रेखीय स्वतंत्र
লিনিয়ার ম্যাপিং,रेखीय मॅपिंग
লিনিয়ার অর্ডার,रेखीय क्रम
রৈখিক ক্রমিককরণ,रेखीय क्रमिकरण
রৈখিক প্রোগ্রামিং,रेखीय प्रोग्रामिंग
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,रेखीय प्रोग्रामिंग अल्गोरिदम
লিনিয়ার প্রোগ্রামিং সমস্যা,रेखीय प्रोग्रामिंग समस्या
লিনিয়ার রিগ্রেশন,रेखीय प्रतिगमन
রৈখিক রিগ্রেশন সহগ,रेखीय प्रतिगमन गुणांक
"রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক","रेखीय संबंध, घातांकीय संबंध"
রৈখিক জনসংখ্যা,रेखीय लोकसंख्या
লিনিয়ার সাবস্পেস,रेखीय उपस्थान
রৈখিক রূপান্তর,रेखीय परिवर्तन
লিনিয়ার রিগ্রেশন,रेखीय प्रतिगमन
লিনিয়ার ডিফারেনশিয়াল অনুমান,रेखीय विभेदक अंदाज
রৈখিক বেগ,रेखीय वेग
লাইন অবিচ্ছেদ্য,ओळ अविभाज्य
ছেদ লাইন,छेदनबिंदूची ओळ
রিগ্রেশন লাইন,प्रतिगमन ओळ
স্থানিক ভেক্টর,अवकाशीय वेक्टर
স্থানীয় সর্বোত্তম,स्थानिक इष्टतम
"locus, locus","locus, locus"
লগ লগ লগ,लॉग लॉग लॉग
"লগারিদমিক, লগারিদমিক","लॉगरिदमिक, लॉगरिदमिक"
লগারিদমিক নির্ভুলতা,लॉगरिदमिक अचूकता
লগারিদম গণনা,लॉगरिथम गणना
"লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা","लॉगरिदमिक वक्र, लॉगरिदमिक वक्र"
লগারিদমিক ডেরিভেটিভ,लॉगरिदमिक व्युत्पन्न
লগারিদমিক ডিফারেনশিয়াল,लॉगरिदमिक भिन्नता
"লগারিদমিক ফাংশন, লগারিদমিক ফাংশন","लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन"
"লগারিদমিক গড়, জ্যামিতিক গড়","लॉगरिदमिक मीन, भौमितिक मीन"
লগারিদমিক স্বাভাবিক বন্টন,लॉगरिदमिक सामान्य वितरण
লগারিদমিক সম্পর্ক,लॉगरिदमिक संबंध
লগারিদমিক স্কেল,लॉगरिदमिक स्केल
"লগারিদম সিরিজ, লগারিদম সিরিজ","लॉगरिदम मालिका, लॉगरिदमिक मालिका"
"লগারিদমিক সর্পিল, লগারিদমিক সর্পিল","लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल"
"লগারিদম টেবিল, লগারিদম টেবিল","लॉगरिदम सारणी, लॉगरिदमिक सारणी"
"লগারিদম, লগারিদম","लॉगरिदम, लॉगरिदम"
যুক্তিবিদ্যা,तर्कशास्त्र
যৌক্তিকভাবে সমতুল্য,तार्किकदृष्ट्या समतुल्य
"গ্রোথ কার্ভ, পার্ল-রিড কার্ভ","वाढ वक्र, पर्ल-रीड वक्र"
"লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন","लॉग सामान्य वितरण, लॉग सामान्य वितरण"
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","रेखांश, रेखांश"
"loop, loop, noose (no.), loop (ver.), praspanda","लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना"
"নির্বাচনী প্রচারণা, লটারি","निवडणूक प्रचार, लॉटरी"
আন্ডারলাইন,अधोरेखित
নিম্ন সীমা,कमी बंधन
লো রিম্যান-ইনটিগ্রাল,कमी Riemann-Integral
কম যোগফল,कमी रक्कम
ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে,खालील त्रिकोणी मॅट्रिक्स
ম্যাকলারিন ছড়িয়ে পড়ে,mclarin पसरला
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর","माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक"
জাদু বর্গ,जादूचा चौरस
উজ্জ্বল সীমা,तेजस्वी मर्यादा
মেইলিং প্রশ্নাবলী,मेलिंग प्रश्नावली
মেইল দ্বারা জরিপ,मेलद्वारे सर्वेक्षण
ওভারহেড সীমা,ओव्हरहेड मर्यादा
দীর্ঘ চাপ,लांब चाप
আবদ্ধ সেট,बद्ध सेट
বহুমূল্য ফাংশন,बहुमूल्य कार्य
"মানচিত্র, মানচিত্র, মানচিত্র","नकाशा, नकाशा, नकाशा"
সেটে ম্যাপিং,सेटमध्ये मॅपिंग
সেট ম্যাপিং,संचांचे मॅपिंग
প্রান্তিক সম্ভাবনা,किरकोळ संभाव्यता
