Malayalam,Hindi
മൈക്രോ സ്ട്രിപ്പ് ആന്റിന,सूक्ष्म पट्टी ऐंटेना
മൈക്രോ സ്ട്രിപ്പ് ട്രാൻസ്മിഷൻ ലൈൻ,सूक्ष्म पट्टी संचरण लाइन
"മൈക്രോവേവ്, മൈക്രോവേവ്","सूक्ष्म तरंग, माइक्रोवेव"
മൈക്രോവേവ് ആംപ്ലിഫയർ,सूक्ष्म तरंग प्रवर्धक
മൈക്രോവേവ് ആന്റിന,सूक्ष्म तरंग ऐंटेना
മൈക്രോ വേവ് ലിങ്ക്,सूक्ष्म तरंग कड़ी
മൈക്രോവേവ് ട്രാൻസ്മിഷൻ വിൻഡോ,सूक्ष्म तरंग संचरण विंडो
മൈക്രോവേവ് ട്യൂബ്,सूक्ष्म तरंग नली
മിഡ് ബാൻഡ് ശ്രേണി,मध्य बैंड परास
മിഡി (ഇൻസ്ട്രുമെന്റൽ ഡിജിറ്റൽ ഇന്റർഫേസ്),एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक)
മില്ലർ ഇഫക്റ്റ് കപ്പാസിറ്റൻസ്,मिलर प्रभाव धारिता
മില്ലർ ഇന്റഗ്രേറ്റർ,मिलर समाकलित्र
മില്ലർ കോൾ ബേസ്,मिलर काल आधार
മില്ലർ സിദ്ധാന്തം,मिलर प्रमेय
മില്ലിമീറ്റർ,मिलीआमीटर
മില്ലി ആമ്പിയർ,मिली ऐम्पीयर
മില്ലി ഹെൻറി,मिली हेनरी
മിൽമാന്റെ സിദ്ധാന്തം,मिलमैन प्रमेय
ചുരുക്കുന്നു,लघुकरण
ന്യൂനപക്ഷ കാരിയർ,अल्पसंख्यक वाहक
ന്യൂനപക്ഷ കാരിയർ സ്ട്രീം,अल्पसंख्यक वाहक धारा
Minterm,मिनटर्म
കുറയ്ക്കൽ,व्यवकल्य
എം.പി.എസ്.,मि.प.स.
തെറ്റായ ക്രമീകരണം,अपसंरेखण
അബ്ലേഷൻ,अपस्वरण
മിക്സർ,मिश्रक
എം.എം.യു (മെമ്മറി മാനേജ്മെന്റ് യൂണിറ്റ്),एम.एम.यू. (स्मृति प्रबंधन इकाई)
ഓർമ്മപ്പെടുത്തൽ,स्मरक
ചലിക്കുന്ന ഇലക്ട്രോണുകൾ,गतिशील इलेक्ट्रॉन
ചലനാത്മകത,गतिशीलता
മോഡൽ വ്യതിചലനം,मोडीय विक्षेपण
മോഡ്,विधा
മാതൃക,निदर्श
മോഡം,मोडेम
മാറ്റമില്ലാത്ത ഫ്രീക്വൻസി മോഡുലേഷൻ കോഡിംഗ്,अपरिवर्तित आवृत्ति मॉडुलन कोडन
മോഡുലാർ ഡിസൈൻ,मॉडुलीय अभिकल्प
മോഡുലേറ്റ് ചെയ്തു,मॉडुलित
മോഡുലേഷൻ,मॉडुलन
മോഡുലേഷൻ ഡെപ്ത്,मॉडुलन गहराई
മോഡുലേഷൻ സൂചിക,मॉडुलन सूचकांक
മോഡുലേഷൻ ശതമാനം,मॉडुलन प्रतिशत
മൊഡ്യൂൾ,मॉड्यूल
മോഡുലസ് n മൾട്ടിപ്ലയർ,मापांक एन गुणक
കാൽക്കുലേറ്റർ മോഡുലസ്,गणक मापांक
തന്മാത്ര,अणु
പ്രേരണ,संवेग
മോണിറ്റർ,मॉनिटर
മോണോക്രോമാറ്റിക്,एकवर्णी
മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ,एकवर्णी प्रदर्श
മോണോലിത്തിക്ക് (IC),एकाश्मीय (आई.सी.)
ഒറ്റ പൾസ്,एकल स्पंद
മോണോസ്റ്റേഷണറി മൾട്ടിവൈബ്രേറ്റർ,एकस्थितिक बहुकंपित्र
ഏകരൂപം,एकरूपता
മൂറിന്റെ നിയമം,मूर-नियम
മോഴ്സ് കോഡ്,मोर्स कोड
മോസ്ഫെറ്റ്,मॉसफेट
ഏറ്റവും അർത്ഥവത്തായ കഥാപാത്രം,सार्थकतम संप्रतीक
മദർ ബോർഡ്,मदर बोर्ड
മോട്ടോർ,मोटर
മോട്ടോർ പ്രവർത്തനം,मोटर क्रिया
കുറ്റപ്പെടുത്തൽ,आरोपण
മൗസ്,माउस
ചലിക്കുന്ന കുണ്ഡലി ഉച്ചഭാഷിണി,चल कुंडली लाउडस्पीकर
റണ്ണിംഗ് മീറ്റർ,चलकुंली मीटर
സാംപെഗ്,समपेग
എം.പി.യു,एम.पी.यू.
എം.എസ്.ഡി (ഏറ്റവും ഉയർന്ന സ്കോർ),एम.एस.डी. (सार्थकतम अंक)
MS വിൻഡോസ്,एम.एस.विंडोज
എം.ടി.ബി.എഫ്. (വ്യത്യാസം പരാജയ ശരാശരി),एम.टी.बी.एफ. (अंतर विफलता माध्यकाल)
മൾട്ടി കോളം ക്ലൈസ്ട്രോൺ,बहुकोटर क्लाइस्ट्रॉन
പോളിമർ കണക്റ്റർ,बहुचालक संबंधक
മൾട്ടിമീഡിയ,मल्टीमीडिया
മൾട്ടിമീറ്റർ,बहुमापक
മൾട്ടിപ്പിൾ എമിറ്റർ ട്രാൻസിസ്റ്റർ,बहुउत्सर्जक ट्रांजिस्टर
മൾട്ടിട്രേസിംഗ്,बहुअनुरेख
യോഗ്യത,गुण्य
ഗുണനം,गुणक
മൾട്ടി റിസോഴ്സ്,बहु संसाधन
മൾട്ടിപ്രോഗ്രാമിംഗ്,बहु-क्रमादेशन
ഒന്നിലധികം ശ്രേണി,बहुपरास
ബഹുപദ ആംപ്ലിഫയർ,बहुपद प्रवर्धक
മൾട്ടിഫങ്ഷൻ,बहुक्रियन
നിശബ്ദമാക്കുക,मूक
പരസ്പര സവിശേഷതകൾ,अन्योन्य अभिलक्षण
പരസ്പര ചാലകത,अन्योन्य चालकत्व
പരസ്പര ബന്ധനം,अन्योन्य युग्मन
പരസ്പര പ്രചോദനം,अन्योन्य प्रेरकत्व
പരസ്പരബന്ധം,अन्योन्य प्रतिघात
മൈലാർ പി.സി. വിതയ്ക്കുക,माइलर पी.सी. बोई
N-കാര്യം,N-द्रव्य
NAMPS,एन.ए.एम.पी.एस.
നന്ദ്-നന്ദ് സർക്യൂട്ട്,नैंड-नैंड परिपथ
"നാനോ സെക്കൻഡ് (- to, )","नैनो सेंकड (- से, )"
നേപ്പിയർ നിയമം,नेपियर नियम
ഇടുങ്ങിയ ബാൻഡ്,संकीर्ण बैंड
ഇടുങ്ങിയ ബാൻഡ് ശബ്ദം,संकीर्ण बैंड रव
ഇടുങ്ങിയ ബാൻഡ് പാർക് ശബ്ദം,संकीर्ण बैंड पारक रव
സ്വദേശി വ്യാഖ്യാതാവ്,मूल अनुभाषक
സ്വാഭാവിക കണക്കുകൂട്ടൽ,प्राकृतिक गणन
സ്വാഭാവിക ആവൃത്തി,प्राकृतिक आवृत्ति
സ്വാഭാവിക ലോഗരിതം,प्राकृतिक लघुगणक
അടുത്ത വിളി,निकटकॉल
വിറയലിനടുത്ത്,निकट झंप
"സൂചി വെലോസിറ്റി, ഇൻവെന്ററി വെലോസിറ്റി","नीडल वेग, सूची वेग"
നിരോധനം,निषेध
നിരോധന അറിയിപ്പ്,निषेध सूचन
നിരോധന ചിഹ്നം,निषेध प्रतीक
നെഗറ്റീവ് ഗേറ്റ്,ऋणात्मक गेट
നെഗറ്റീവ് എൻഡ് ഗേറ്റ്,ऋणात्मक एंड गेट
നെഗറ്റീവ് ബോണ്ട്,ऋणात्मक बंधन
നെഗറ്റീവ് ഷേറിംഗ്,ऋणात्मक कर्त्तन
നെഗറ്റീവ് കോർ,ऋणात्मक कोर
നെഗറ്റീവ് എമിറ്റർ ട്രെയിലിംഗ്,ऋणात्मक उत्सर्जक अनुगामी
നെഗറ്റീവ് പുനർനിക്ഷേപം,ऋणात्मक पुनर्निवेश
നെഗറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,ऋणात्मक पुनर्निवेश प्रवर्धक
നെഗറ്റീവ് വാദം,ऋणात्मक तर्क
നെഗറ്റീവ് OR ഗേറ്റ്,ऋणात्मक ऑर गेट
നെഗറ്റീവ് പോളാരിറ്റി,ऋणात्मक ध्रुवता
നെഗറ്റീവ് പ്രതിരോധം,ऋणात्मक प्रतिरोध
നെഗറ്റീവ് പ്രതിരോധ മേഖല,ऋणात्मक प्रतिरोध क्षेत्र
നെഗറ്റീവ് വിതരണം,ऋणात्मक प्रदाय
നെഗറ്റീവ് താപനില,ऋणात्मक ताप
നെഗറ്റീവ് താപനില ഗുണകം,ऋणात्मक ताप गुणांक
നെഗറ്റീവ് ട്രാൻസ്മിഷൻ,ऋणात्मक संचरण
നെഗറ്റീവ് വൃക്ഷം,ऋणात्मक ट्री
നെഗറ്റീവ് ടണൽ ഡയോഡ്,ऋणात्मक टनल डायोड
നെഗറ്റീവ് തെറ്റ്,ऋणात्मक मिथ्या
നെഗറ്റീവ് സത്യം,ऋणात्मक सत्य
നിസ്സാരമായ,उपेक्षणीय
നെമാറ്റിക് ഫ്ലൂയിഡ് ക്രിസ്റ്റൽ,नेमेटिक द्रव क्रिस्टल
നെഗറ്റീവ് മോഡ്,निमेटिव विधा
നിയോൺ വിളക്ക്,न्योन लैंप
നാപ്പർ,नेपर
കൂടുകൂട്ടിയ ശാഖ,नीड़ित शाखन
നെസ്റ്റഡ് വർക്ക് ഫ്ലാഗ്,नीड़ित कार्य पताका
കൂടുകെട്ടൽ,नीड़न
കേവല അശുദ്ധി ഏകാഗ്രത,पूर्ण अपद्रव्य सांद्रता
നെറ്റ് ലിസ്റ്റ്,नेट सूची
"നെറ്റ്വർക്ക്, നെറ്റ്വർക്ക്","जाल, नेटवर्क"
നെറ്റ്വർക്ക് ഡ്രൈവ്,नेटवर्क ड्राइव
നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ,नेटवर्क परिचालक
നെറ്റ്വർക്ക് മോഡൽ,नेटवर्क मॉडल
നെറ്റ്വർക്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,नेटवर्क प्रचालन तंत्र
നെറ്റ്വർക്ക് സെർവർ,नेटवर्क परिसेवक
നെറ്റ്വർക്ക് ഘടന,नेटवर्क संरचना
നെറ്റ്വർക്ക് സിദ്ധാന്തം,नेटवर्क सिद्धांत
നെറ്റ്വർക്ക് ടോപ്പോളജി,नेटवर्क सांस्थितिकी
മൂഡി,उदासीन
ന്യൂട്രൽ ലൈൻ,उदासीन रेखा
വിഷാദ മേഖല,उदासीन क्षेत्र
ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്,निष्प्रभावन परिपथ
ന്യൂട്രലൈസേഷൻ,निष्प्रभावन
ന്യൂട്രോൺ,न्यूट्रॉन
അടുത്ത തലമുറ സിപിയു,अगली पीढ़ी सी.पी.यू.
പുതിയ വരി പ്രതീകം,नई पंक्ति संप्रतीक
ന്യൂസിലാൻഡ് വൈറസ്,न्यूजीलैंड वायरस
അടുത്ത ഘട്ടം,अगली अवस्था
അടുത്ത ഘട്ട സമവാക്യം,अगली अवस्था समीकरण
അടുത്ത ഘട്ട പട്ടിക,अगली अवस्था सारणी
നുള്ളി,निबल
nibble മെമ്മറി ചിപ്പ്,निबल स्मृति चिप
nibble മൾട്ടിപ്ലക്സർ,निबल बहुसंकेतक
നിക്കോളാസ് ചാർട്ട്,निकोलस चार्ट
രാത്രി പ്രഭാവം,रात्रि प्रभाव
ഒമ്പത് പാത ടേപ്പ്,नौ पथ टेप
ഒമ്പതിന്റെ പൂരകം,नौ-पूरक
en മോസ്,एन मॉस
en മോസ് വിപരീതം,एन मॉस प्रतिलोमी
ഒരു കൂട്ട പ്രക്രിയ,एन मॉस प्रक्रम
en മോസ് ഘടന,एन मॉस संरचना
en മോസ് ട്രാൻസിസ്റ്റർ,एन मॉस ट्रांजिस्टर
സീറോ ലോഡ് കറന്റ്,शून्य लोड धारा
crimped കേബിൾ,ऐंठन रहित केबल
നോഡുലാർ,नोडीय
"നോഡ്, നോഡ്","नोड, आसंधि"
നോഡ് ഡിഗ്രഡേഷൻ,नोड निम्निकरण
ശബ്ദം,रव
ശബ്ദ ഹിമപാതം,रव अवधाव
നോയ്സ് ബാൻഡ് വിപുലീകരണം,रव बैंड विस्तार
ശബ്ദം പൊട്ടി,रव प्रस्फोट
ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ,रव निरस्त माइक्रोफोन
ശബ്ദ ഗുണിതം,रव गुणक
നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,रव पुनर्निवेश प्रवर्धक
ravank,रवांक
ശബ്‌ദം ബാധിക്കില്ല,रव अप्रभावित
ശബ്ദായമാനമായ പ്രേരണ,रव आवेग
ശബ്ദ പരിമിതി,रव सीमक
ശബ്ദ മാർജിൻ,रव उपांत
ശബ്ദം അളക്കൽ,रव मापन
ശബ്ദ വിഭജനം,रव विभाजन
ശബ്ദ അളവ്,रव क्वांटमीकरण
"ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ","रव न्यूनीकरण, रव न्यूनन"
ശബ്ദ പ്രതിരോധം,रव प्रतिरोध
ശബ്ദ പ്രാതിനിധ്യം,रव रूपण
നോയ്സ് സ്പൈക്ക്,रव स्पाइक
ശബ്ദ താപനില,रव ताप
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്,"रवक फ्लॉपी, डिस्क ड्राइव"
നാമമാത്രമായ പ്രതിരോധം,नामीय प्रतिबाधा
ഫോക്കൽ മൂല്യം,नाभीय मूल्य
നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ,अरैखिक विरूपण
മാറ്റമില്ലാത്തത്,अविकरणी
അനുരണനമില്ലാത്ത,अनुनादहीन/अननुनादी
നോൺ-റെസോണന്റ് ആന്റിന,अननुनादी ऐंटेना
നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ,अक्षतिपूरित संक्रियात्मक प्रवर्धक
പൂരകമല്ലാത്തത്,असंपूरक
വൈദ്യുതചാലകം,अचालक
അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന,असंलग्न आँकड़ा संरचना
ആക്രമണാത്മക ഓട്ടം,आक्रांतिक धाव
വഴിതിരിച്ചുവിടൽ മോഡ്,प्रव्यपजनन विधा
നശിക്കാത്ത വായന,अविनाशी पठन
dosless പാർട്ടീഷൻ സന്ദേശം,डॉस रहित विभाजन संदेश
കൃത്യമല്ലാത്ത പ്രസ്താവന,अनिष्याद्य कथन
മോശം പ്രകടനം,अनादर्श निष्पादन
അസംഘത് മുദ്രക്,असंघट्ट मुट्रक
ഇൻഡക്റ്റീവ് ജാതകം,प्रेरणहीन कुंडली
നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ,अप्रतीपन प्रवर्धक
വിപരീത ശരാശരി ആംപ്ലിഫയർ,अप्रतिलोम माध्य प्रवर्धक
വിപരീത ബഫർ,अप्रतिलोम बफर
വിപരീത താരതമ്യക്കാർ,अप्रतिलोम तुलनक
വിപരീത കോൺഫിഗറേഷൻ,अप्रतिलोम विन्यास
വിപരീത കംപൈലർ ആംപ്ലിഫയർ,अप्रतिलोम संकलक प्रवर्धक
വിപരീത വോൾട്ടേജ്,अप्रतिलोमी वोल्टता
നോൺ-ലീനിയർ,अरैखिक
നോൺ-ലീനിയർ കപ്പാസിറ്റർ,अरैखिक संधारित्र
നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം,अरैखिक परिपथ विश्लेषण
നോൺ-ലീനിയർ ഘടകം,अरैखिक घटक
നോൺ-ലീനിയർ ലോഡ് ലൈൻ,अरैखिक लोड लाइन
നോൺ-ലീനിയർ മോഡുലേഷൻ,अरैखिक मॉडुलन
നോൺ-ലീനിയർ പ്രതിരോധം,अरैखिक प्रतिरोध
നോൺ-ലീനിയർ സിസ്റ്റം,अरैखिक प्रणाली
നോൺ-ലീനിയറിറ്റി,अरैखिकता
നോൺ-ലീനിയറിറ്റി പിശക്,अरैखिकता त्रुटि
സാധാരണ ആവൃത്തി,प्रसामान्यीकृत आवृत्ति
ആവർത്തിക്കാത്ത,अनावर्ती
പ്രതികരിക്കാത്ത ഭാഷ,अप्रतिक्रियात्मक भाषा
ആവർത്തന സംവിധാനം,अपुनरावृत्ति प्रणाली
സിസ്റ്റമില്ലാത്ത ഡിസ്ക്,तंत्ररहित डिस्क
സീരിയൽ കോഡ്,अक्रमबद्ध कोड
നോൺ-ഉപരിതലം,असतहीय
അസ്ഥിരമല്ലാത്ത സംഭരണം,अवाष्पशील भंडारण
നോർ,नॉर
നോർ പ്രവർത്തനം,नॉर फलन
ഗേറ്റുമല്ല,नॉर गेट
നോർ ലാച്ച്,नॉर लैच
നോർ ഓപ്പറേഷൻ,नॉर संक्रिया
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,सामान्य घनत्व फलन
ഫ്ലട്ടർ ശബ്ദം,स्फुरण रव
സാധാരണ സാമ്പിൾ,सामान्य प्रतिचयन
നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം,प्रसामान्यीकृत प्रवेश्यता
സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്,सामान्यतः बंद मासफेट
അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്,नॉर-नॉर नेटवर्क
നോർട്ടൺ മോഡലുകൾ,नॉर्टन मॉडल
ഉത്തര കാന്തികധ്രുവം,उत्तरी चुंबकीय ध्रुव
നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്,नॉर्टन प्र.धा.
നോർട്ടൺ ആംപ്ലിഫയർ,नॉर्टन प्रवर्धक
നോർട്ടൺ സർക്യൂട്ട്,नॉर्टन परिपथ
നോർട്ടൺ ഡി.ഡി.,नॉर्टन दि.धा.
നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്,नॉर्टन समतुल्य परिपथ
നോർട്ടൺ വിപരീതവും വിപരീതവും,नॉर्टन प्रतिलोमी और अप्रतिलोमी
നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ,नॉर्टन संक्रियात्मक प्रवर्धक
നോർട്ടൺ യൂട്ടിലിറ്റി,नॉर्टन उपयोगिता
അല്ല,नॉट
പ്രവർത്തനമല്ല,नॉट फलन
ഗേറ്റ് അല്ല,नॉट गेट
പ്രവർത്തനമല്ല,नॉट संक्रिया
നൊട്ടേഷൻ രീതി,"संकेत पद्धति, अंकन पद्धति"
ഗ്രോവ് ആന്റിന,खाँच ऐंटेना
ഗ്രോവ് ഫിൽട്ടർ,खाँच फिल्टर
npn ട്രാൻസിസ്റ്റർ,एन.पी.एन. ट्रांजिस्टर
NTSC ഇന്റർഫേസ്,एन.टी.एस.सी. अंतरारपृष्ठ
n-തരം മാലിന്യങ്ങൾ,एन-प्ररूप अपद्रव्य
n-തരം പദാർത്ഥം,एन-प्ररूप द्रव्य
അണുകേന്ദ്രം,न्यूक्लियस
പൂജ്യം,शून्य
ഒഴിവുള്ള സർക്കിൾ,रिक्ति चक्र
പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്,शून्य ऑफसेट वोल्टता
ഒഴിവുള്ള സൂചകം,रिक्ति सूचक
നമ്പർ അടിസ്ഥാനം,संख्या आधार
നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം,संख्या आधारित रूपांतरण
പോയിന്റ് കേടുപാടുകൾ,अंक क्षति
നമ്പർ ലൂപ്പ് കീ,संख्या पाश कुंजी
നമ്പർ സിസ്റ്റം,संख्या पद्धति
സംഖ്യാ കോ-പ്രോസസർ,संख्यात्मक सह प्रक्रमक
സംഖ്യാ കീ പാഡ്,संख्यात्मक कुंजी पैड
സംഖ്യാ അപ്പെർച്ചർ,संख्यात्मक द्वारक
സംഖ്യാ ദൂരം,संख्यात्मक दूरी
നുവികോൺ,न्यूवीकॉन
നിക്വിസ്റ്റ്,नाइक्विस्ट
nyquist ബാൻഡ് വിപുലീകരണം,नाइक्विस्ट बैंड विस्तार
nyquist മാനദണ്ഡം,नाइक्विस्ट निकष
നൈക്വിസ്റ്റ് ഇടവേള,नाइक्विस्ट अंतराल
നിക്വിസ്റ്റ് പൾസ്,नाइक्विस्ट स्पंद
നിക്വിസ്റ്റ് നിരക്ക്,नाइक्विस्ट दर
nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം,नाइक्विस्ट स्थायित्व निकष
നിക്വിസ്റ്റ് സിദ്ധാന്തം,नाइक्विस्ट प्रमेय
ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ,वस्तुनिष्ठ माड़्यूल
വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം,वस्तुनिष्ठ प्रोग्राम
ഒബ്ജക്റ്റീവ് ലെൻസ്,अभिदृश्य लेंस
ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്,वस्तु अभिमुखित प्रोग्रामन
അഷ്ടകം,अष्टक
എൺപത് ബസ് റിസീവർ-അയച്ചു,अष्टीय बस ग्राही-प्रेषित
ഒക്ടൽ നമ്പർ സിസ്റ്റം,अष्टीय अंक पद्धति
അഷ്ടകം,सप्तक
വിചിത്രമായ പ്രവർത്തനം,विषम फलन
"വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം","विषम पैरिटी, विषम सादृश्य"
"ഓഡോമീറ്റർ, പാത്തോമീറ്റർ","ओडोमीटर, पथमापी"
ഓഫ് ലൈൻ,ऑफ लाइन
വാക്കേതര പ്രതികരണം,अक्षेतर अनुक्रिया
"അപാകത, ഓഫ്സെറ്റ്","अतर्लव, ऑफसेट"
ഓഫ്സെറ്റ് ആംഗിൾ,ऑफसेट कोण
ഓഫ്സെറ്റ് സ്ട്രീം,ऑफसेट धारा
ഓഫ്സെറ്റ് പിശക്,ऑफसेट त्रुटि
ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ,ऑफसेट समांकृतन
ഓഫ്സെറ്റ് വോൾട്ടേജ്,ऑफसेट वोल्टता
ഓം,ओम
ഓമിക് കോൺടാക്റ്റ്,ओमीय संपर्क
ഓമിക് ഫീൽഡ്,ओमीय क्षेत्र
"ohmmeter, ohmmeter","ओममीटर, ओममापी"
ഓമിന്റെ നിയമം,ओम नियम
ഓംസ് പെർ വോൾട്ടിന്,ओम प्रति वोल्ट
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,तेल परिपथ वियोजक
സർവ്വദിശ,सर्वदिशिक
സർവ്വവ്യാപി,सर्वविधा
ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്),ओ.एम.आर. (प्रकाशीय आच्छादित पठन)
"ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്","ऑन प्रतिरोध, ON प्रतिरोध"
സംസ്ഥാനത്ത്,ऑन अवस्था
ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ,चिप निहित विकोडक
ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,वन शट एकस्थैतिक बहुकंपित्र
ഒറ്റ-പാസ് അസംബ്ലർ,एक-पारण कोडांतर
നിലവിലെ പ്രതിരോധം,चालू प्रतिरोध
ഒരു ട്രാവലർ രജിസ്റ്റർ,एक पथिक पंजी नियंत्रक
ഓൺലൈൻ സംവിധാനം,ऑन-लाइन तंत्र
"ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ","चालू-बंद नियंत्रक, ऑन-ऑफ नियंत्रक"
ഓൺ-ഓഫ് കീയിംഗ്,चालू-बंद कुंजीयन
പ്രവർത്തന ആംപ്ലിഫയർ,संक्रियातमक प्रवर्धक
പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ,संक्रियात्मक माध्य प्रवर्धक
പ്രവർത്തന താരതമ്യം,संक्रियात्मक तुलनक
പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ,संक्रियात्मक प्रवर्धक गुणक
പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ,संक्रियात्मक सोफनी प्रवर्धक
തുറന്ന കളക്ടർ,विवृत संग्राहक
തുറന്ന നിക്ഷേപം,विवृत निवेश
ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്,"विवृत पाश, विवृत लूप"
തുറന്ന വയർ ലൈൻ,विवृत तार लाइन
ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ,विवृत परिपथ प्राचल
ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം,विवृत परिपथित प्रतिबाधा
തുറന്ന ലൂപ്പ് നേട്ടം,विवृत पाश लब्धि
ഓപ്പറാൻറ്,संकार्य
പ്രവർത്തന ആംഗിൾ,संक्रियक कोण
സജീവമാക്കൽ മോഡ്,संक्रियण विधा
പ്രവർത്തന പോയിന്റ്,प्रचालन बिंदु
ലോജിസ്റ്റിക്,प्रचालन तंत्र
പ്രവർത്തന ആവൃത്തി,संक्रियात्मक आवृत्ति
"പ്രവർത്തനം, പ്രവർത്തനം","प्रचालन, संक्रिया"
പ്രവർത്തന കോഡ്,संक्रिया कोड
പ്രവർത്തന ആംപ്ലിഫയർ,संक्रियात्मक प्रवर्धक
ഓപ്പറേറ്റർ,परिचालक
ഒപ്റ്റിക്കൽ ബീം,प्रकाशकीय किरण
ഒപ്റ്റിക്കൽ ആശയവിനിമയം,प्रकाशीय संचार
ഒപ്റ്റിക്കൽ ഡിസ്ക്,प्रकाशीय डिस्क
ഒപ്റ്റിക്കൽ കോഡെക്,प्रकाशीय कोडक
ഒപ്റ്റിക്കൽ ഫൈബർ,प्रकाशीय तंतु
ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്,प्रकाशीय अंतःक्षेपण
"ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ","प्रकाशीय उत्तापमापी, पाइरोमीटर"
ഒപ്റ്റിക്കൽ റെക്കോർഡർ,प्रकाशीय अभिलेखित्र
ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്,प्रकाशकीय अभिलेखन
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,प्रकाशीय क्रमवीक्षण
ഒപ്റ്റിക്കൽ സ്ക്വയർ,प्रकाशीय वर्गपट
ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം,प्रकाशीय भंडारण युक्ति
ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ,प्रकाशीय युग्मित विलगक
"ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്","इष्टतम अभिनति, इष्टतम बायस"
ഒപ്റ്റിമൽ ഫിൽട്ടർ,इष्टतम फिल्टर
ഒപ്റ്റിമൽ സിസ്റ്റം,इष्टतम तंत्र
ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി,इष्टतम कार्यकारी आवृत्ति
ഒപ്റ്റിക്കൽ കപ്ലർ,प्रकाशकीय युग्मक
ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം,प्रकाश इलेक्ट्रॉनिकी युक्ति
ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്,प्रकाशीय इलेक्ट्रॉनिकी
അല്ലെങ്കിൽ ഗേറ്റ്,ऑर गेट
ക്ലാസ്,कक्षा
ഫിൽട്ടർ ക്രമം,फिल्टर-क्रम
സമവാക്യത്തിന്റെ ക്രമം,समीकरण कोटि
ലളിതമായ ബീം,साधारण किरण
സാമ്പത്തിക,आर्थिकान
ലംബമായ ചലനാത്മകം,लंब गतिक
ഓർത്തോഗണൽ കോഡ്,लंबकोणिक कोड
ലേറ്റൻസി തത്വം,लंबिकता सिद्धांत
