Punjabi,Odiya
ਇੰਟਰਨੈੱਟ,ଇଣ୍ଟରନେଟ୍ |
ਇੰਟਰਨੈੱਟ ਇੰਜੀਨੀਅਰਿੰਗ ਵਰਕਿੰਗ ਗਰੁੱਪ (IETF),ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ୱାର୍କିଂ ଗ୍ରୁପ୍ (IETF)
ਇੰਟਰਨੈੱਟ ਐਕਸਪਲੋਰਰ,ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |
ਇੰਟਰਨੈੱਟ ਦੀ ਖੋਜ,ଇଣ୍ଟରନେଟ୍ ଅନୁସନ୍ଧାନ |
ਇੰਟਰਨੈੱਟ ਮਾਸਿਕ ਰਿਪੋਰਟ,ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |
ਇੰਟਰਨੈਟ ਪੈਕੇਟ ਐਕਸਚੇਂਜ,ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |
ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (IP),ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP)
"1.ਇੰਟਰਨੈੱਟ ਮੈਨੂਅਲ, 2.ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ","1. ଇଣ୍ଟରନେଟ୍ ମାନୁଆଲ୍, 2. ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ |"
ਇੰਟਰਨੈੱਟ ਬ੍ਰੌਡਕਾਸਟ ਡਾਇਲਾਗ (IRC),ଇଣ୍ଟରନେଟ୍ ବ୍ରୋଡକାଷ୍ଟ ସଂଳାପ (IRC)
ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਪ੍ਰਦਾਤਾ,ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |
ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਸੂਚੀ,ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |
ਇੰਟਰਨੈੱਟ ਸਮਾਜ,ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |
"1. ਇੰਟਰਨੈਟ ਡਿਵਾਈਸ, 2. ਡਿਵਾਈਸ","1. ଇଣ୍ଟରନେଟ୍ ଉପକରଣ, 2. ଉପକରଣ |"
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
ਇੰਟਰਪੋਲੇਸ਼ਨ,ଇଣ୍ଟରପୋଲେସନ୍ |
ਵਿਆਖਿਆ,ବ୍ୟାଖ୍ୟା
"1. ਦੁਭਾਸ਼ੀਏ, 2. ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ, 3. ਮਿਮੋਨਿਕ ਟ੍ਰਾਂਸਫਰ ਕਰਨ ਵਾਲਾ","1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
ਅੰਤਰਯਾਕ,antarayak
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,ବାଧା ନିୟନ୍ତ୍ରକ |
ਵਿਘਨ ਕਵਰ,ବାଧା କଭର୍ |
ਰੁਕਾਵਟ ਸਿਗਨਲ,ବାଧା ସଙ୍କେତ
ਰੁਕਾਵਟ ਵੈਕਟਰ,ଭେକ୍ଟର ବାଧା
ਵਿਘਨ,ବାଧା
ਚੌਰਾਹੇ,ଛକ
"1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
ਅਟੱਲ,ଅକ୍ଷୟ
ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
ਉਲਟ ਸਕੈਨਿੰਗ,ଓଲଟା ସ୍କାନିଂ |
ਉਲਟਾ ਫਾਇਲ,ଓଲଟା ଫାଇଲ୍ |
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ପ୍ରତୀକ"
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
ਇੰਟਰਪੋਲੇਸ਼ਨ,ଇଣ୍ଟରପୋଲେସନ୍ |
ਵਿਆਖਿਆ,ବ୍ୟାଖ୍ୟା
"1. ਦੁਭਾਸ਼ੀਏ, 2. ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ, 3. ਮਿਮੋਨਿਕ ਟ੍ਰਾਂਸਫਰ ਕਰਨ ਵਾਲਾ","1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
ਅੰਤਰਯਾਕ,antarayak
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,ବାଧା ନିୟନ୍ତ୍ରକ |
ਵਿਘਨ ਕਵਰ,ବାଧା କଭର୍ |
ਰੁਕਾਵਟ ਸਿਗਨਲ,ବାଧା ସଙ୍କେତ
ਰੁਕਾਵਟ ਵੈਕਟਰ,ଭେକ୍ଟର ବାଧା
ਵਿਘਨ,ବାଧା
ਚੌਰਾਹੇ,ଛକ
"1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
ਅਟੱਲ,ଅକ୍ଷୟ
ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
ਉਲਟ ਸਕੈਨਿੰਗ,ଓଲଟା ସ୍କାନିଂ |
ਉਲਟਾ ਫਾਇਲ,ଓଲଟା ଫାଇଲ୍ |
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ସାଇମ୍ବଲ୍ |"
ਕਾਰਜ ਪ੍ਰਬੰਧਨ,କାର୍ଯ୍ୟ ପରିଚାଳନା
ਕਾਰਵਾਈ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,କାର୍ଯ୍ୟ ଭିତ୍ତିକ ଭାଷା |
ਕੰਮ ਦੀ ਤਰਜੀਹ,କାର୍ଯ୍ୟ ପ୍ରାଥମିକତା |
ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ,କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ
ਕਾਰਜ ਕ੍ਰਮ,କାର୍ଯ୍ୟ କ୍ରମ
ਕੰਮ ਦਾ ਕਾਰਜਕ੍ਰਮ,କାର୍ଯ୍ୟ ସୂଚୀ
ਸੰਮਿਲਨ,ସନ୍ନିବେଶ
ਜੁਆਇੰਟ ਫੋਟੋਗ੍ਰਾਫੀ ਗਰੁੱਪ (JPG),ମିଳିତ ଫଟୋଗ୍ରାଫି ଗ୍ରୁପ୍ (JPG)
ਮੈਗਜ਼ੀਨ,ପତ୍ରିକା
ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ,ଆନନ୍ଦ ବାଡ଼ି
"1. ਮੁਲਾਂਕਣ, 2. ਫੈਸਲਾ","1. ମୂଲ୍ୟାଙ୍କନ, 2. ନିଷ୍ପତ୍ତି"
ਛਾਲ,ଡେଇଁପଡ |
ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
ਜੰਪਰ,ଜମ୍ପର୍ |
"1. ਸੰਗਮ, 2. ਸੰਧੀ, 3. ਸੰਯੁਕਤ","1. ମିଳନ, 2. ଚୁକ୍ତି, 3. ମିଳିତ |"
ਰੱਦੀ,ଚମତ୍କାର
ਜਾਇਜ਼,ଯଥାର୍ଥତା |
ਕਿਲੋ ਬਾਈਟ,କିଲୋ ବାଇଟ୍ |
Karnoff ਨਕਸ਼ਾ,କର୍ନୋଫ୍ ମାନଚିତ୍ର
karnoff ਤਸਵੀਰ,କର୍ଣ୍ଣଫ୍ ଚିତ୍ର |
KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ),କେବି (କିଲୋଗ୍ରାମ ବାଇଟ୍)
"1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ","1. ଆଶ୍ଟି, 2. କର୍ଣ୍ଣଲ, 3. କଲ"
ਅੱਠ ਮੋਡ,ଆଠ ମୋଡ୍ |
ਅਨੁਕੂਲਤਾ,ଏକୀକରଣ
ਕੁੰਜੀ,ଚାବି
ਕੀਬੋਰਡ,କୀବୋର୍ଡ୍
"1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ","1. କି ବାଉନ୍ସ, 2. କେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |"
ਕੁੰਜੀ ਕਲਿੱਕ,କି କ୍ଲିକ୍ କରନ୍ତୁ |
ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ,କି ସଙ୍କୋଚନ
"1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ","1.କି ଡିସ୍କ, 2.କି ଡିସ୍କ"
ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ,କି ଏନକୋଡିଂ |
ਮੁੱਖ ਖੇਤਰ,ମୁଖ୍ୟ କ୍ଷେତ୍ର |
"1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ","1.କି ଫାଇଲ୍, 2.କି ଫାଇଲ୍ |"
ਮੁੱਖ ਬਣਤਰ,ମୁଖ୍ୟ ଗଠନ
ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ,କି ପରିଚାଳନା
ਕੁੰਜੀ ਪੈਡ,କି ପ୍ୟାଡ୍ |
ਕੁੰਜੀ ਪੈਡ,କି ପ୍ୟାଡ୍ |
ਮੁੱਖ ਵਾਕਾਂਸ਼,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
ਕੁੰਜੀ ਨਬਜ਼,କି ନାଡ
ਕੁੰਜੀ puncher,କି ପଞ୍ଚର୍ |
ਕੁੰਜੀ ਲੜੀਬੱਧ,କି ପ୍ରକାର
"1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ","1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |"
ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ,ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |
"1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ","1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |"
ਫਲਾਪੀ ਕੁੰਜੀ,ଫ୍ଲପି କି
ਟੇਪ ਕੁੰਜੀ,ଟେପ୍ କି
ਮੁੱਖ ਸ਼ਬਦ,ମୁଖ୍ୟ ଶବ୍ଦ
"1.ਲੱਤੀ, 2.ਥੰਪ","1. କିକ୍, 2. ଥମ୍ପ୍"
ਝੌਂਪੜੀ,ହାଟ
ਕਿਲੋ ਬਿੱਟ,କିଲୋ ବିଟ୍ |
ਗੰਢ,ନୋଟ୍
ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
ਗਿਆਨ ਦੀ ਖੋਜ,ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |
ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ,ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |
ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
ਗਿਆਨ ਪ੍ਰਬੰਧਨ,ଜ୍ଞାନ ପରିଚାଳନା
ਗਿਆਨ ਕਰਮਚਾਰੀ,ଜ୍ଞାନ କର୍ମୀ |
ਲੈਨ ਅਡਾਪਟਰ,ଲାନ୍ ଆଡାପ୍ଟର |
"1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ","1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |"
LAN ਕੰਮ ਵਾਲੀ ਥਾਂ,LAN କର୍ମକ୍ଷେତ୍ର |
ਖਿਤਿਜੀ ਤਸਵੀਰ,ଭୂସମାନ୍ତର ଚିତ୍ର |
"1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ","1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |"
ਭਾਸ਼ਾ,ଭାଷା
ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ,ଭାଷା ଶିକ୍ଷକ
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,ଭାଷା ସଞ୍ଚାଳକ
"1.Language Transferr, 2.Language Translator","1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |"
ਲੈਪਟਾਪ,ଲାପଟପ୍
ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI),ବିସ୍ତୃତ ଏକୀକରଣ (LSI)
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),ମାସ ଏକୀକରଣ (LSI)
ਲੇਜ਼ਰ,ଲେଜର
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
ਪਰਤ,ସ୍ତର
"ਖਾਕਾ, ਖਾਕਾ","ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
"1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ","1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
ਪੱਤਾ ਨੋਡ,ପତ୍ର ନୋଡ୍ |
ਪੱਤਾ ਸਪਾਟ,ପତ୍ର ଦାଗ |
ਲੀਜ਼,ଲିଜ୍
"1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ","1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
"1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ","1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
"1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ","1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |"
"1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ","1. ଲେମା, 2. ତତ୍ତ୍। |"
ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
ਸ਼ਬਦਾਵਲੀ,verbatim
ਕੋਸ਼ ਵਿਗਿਆਨ,ଲେକ୍ସିକୋଲୋଜି |
"1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ","1. archive, 2. ଲାଇବ୍ରେରୀ |"
"1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ","1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |"
ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
"1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ","1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |"
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି)
ਹਲਕਾ ਬੰਦੂਕ,ହାଲୁକା ବନ୍ଧୁକ |
ਹਲਕਾ ਕਲਮ,ହାଲୁକା କଲମ |
ਰੇਖਿਕ ਅਡਾਪਟਰ,ର line ଖ୍ୟ ଆଡାପ୍ଟର |
ਲਾਈਨ ਸੰਪਾਦਨ,ରେଖା ସମ୍ପାଦନା |
"1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ","1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |"
"1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ","1. ଲାଇନ୍, 2. ଲାଇନ୍"
ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
"1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ","1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
ਜੰਜੀਰੀ ਸੂਚੀ,ଶୃଙ୍ଖଳିତ ତାଲିକା |
ਲੀਨਕਸ,ଲିନକ୍ସ
"1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)","1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ","1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
"1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ","1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
ਲਾਈਵ ਗੰਢ,ଜୀବନ୍ତ ଗଣ୍ଠି |
"1. ਲੋਡ, 2. ਲੋਡ","1. ଲୋଡ୍, 2. ଲୋଡ୍"
"1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ","1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
"1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ","1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
ਸਥਾਨਕ ਪਹੁੰਚ,ସ୍ଥାନୀୟ ପ୍ରବେଶ
ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
"1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ","1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
ਸਥਾਨਕ ਮੈਮੋਰੀ,ସ୍ଥାନୀୟ ସ୍ମୃତି
ਸਥਾਨਕ ਮੋਡ,ସ୍ଥାନୀୟ ମୋଡ୍ |
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"ਲੂਪ, ਲਾਕ","ଲୁପ୍, ଲକ୍ |"
ਲੂਪ ਫਾਈਲ,ଲୁପ୍ ଫାଇଲ୍ |
ਸੈਸ਼ਨ ਸ਼ੁਰੂ,ଅଧିବେଶନ ଆରମ୍ଭ
ਮਿਆਦ ਦੇ ਅੰਤ,ଅବଧି ଶେଷ
ਲੇਖਕ,ଲେଖକ
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
ਤਰਕ ਬੰਬ,ଲଜିକ୍ ବୋମା |
ਤਰਕ ਕਾਰਡ,ଲଜିକ୍ କାର୍ଡ |
ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
ਤਰਕ ਸਰਕਟ,ଲଜିକ୍ ସର୍କିଟ୍ |
ਤਰਕ ਡਿਜ਼ਾਈਨ,ତାର୍କିକ ଡିଜାଇନ୍ |
ਤਰਕ ਚਿੱਤਰ,ତାର୍କିକ ଚିତ୍ର
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
ਤਰਕ ਫੰਕਸ਼ਨ,ତାର୍କିକ କାର୍ଯ୍ୟ
ਤਰਕ ਗੇਟ,ତାର୍କିକ ଫାଟକ
"1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ","1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
ਤਰਕ ਵਿਸਥਾਪਨ,ତର୍କ ବିସ୍ଥାପନ |
ਤਰਕ ਸਥਿਤੀ,ତର୍କ ସ୍ଥିତି |
ਤਰਕ ਸਵਿੱਚ,ଲଜିକ୍ ସୁଇଚ୍ |
ਤਰਕ ਇਕਾਈ,ତର୍କ ଏକକ |
ਲਾਜ਼ੀਕਲ,ଯୁକ୍ତିଯୁକ୍ତ
ਲਾਜ਼ੀਕਲ ਜੋੜ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,ତାର୍କିକ ଚିତ୍ର
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ),ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,ତାର୍କିକ ମୂଲ୍ୟ
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ,ପୂର୍ବାବଲୋକନ
ਝਲਕ ਸੈੱਟ,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
ਨਿਰੀਖਣ,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.ਲੂਪ, 2.ਲੂਪ","1.loop, 2.loop"
ਲੂਪ ਕੰਟਰੋਲ,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
ਲੂਪ ਸ਼ੁਰੂਆਤ,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
ਲੂਪ ਪਰਿਵਰਤਨ,ଲୁପ୍ ଭେରିଏସନ |
"1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
ਲੂਪ ਸ਼ੁਰੂਆਤ,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
ਲੂਪ-ਐਂਡ,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
