Tamil,Gujarati
பெரிய எண்,મોટી સંખ્યા
பண்பு தோற்றம்,લાક્ષણિક મૂળ
பக்க பக்கம்,બાજુનું પૃષ્ઠ
லத்தீன் சதுரம்,લેટિન ચોરસ
"தொப்புள் கொடி, லேடஸ் மலக்குடல்","નાભિની દોરી, લેટસ ગુદામાર્ગ"
"விதிகள், கொள்கைகள்","નિયમો, સિદ્ધાંતો"
வேக சேர்க்கை விதி,વેગ સંયોજન નિયમ
பொருந்தக்கூடிய விதி,સુસંગતતા નિયમ
வருமானத்தை குறைக்கும் விதி,ઘટતા વળતરનો નિયમ
ஈர்ப்பு விதி,ગુરુત્વાકર્ષણનો નિયમ
குழுவிற்கான ஹோமோமார்பிசம் விதி,જૂથ માટે હોમોમોર્ફિઝમનો નિયમ
மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி,રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ
விலை உயர்வு சட்டம்,વધતી કિંમતનો કાયદો
விரிவாக்க விதி,ઘાતીકરણ નિયમ
செயலற்ற சட்டம்,જડતા કાયદો
பெரிய எண்களின் சட்டம்,મોટી સંખ્યામાં કાયદો
நிகழ்தகவு விதி,સંભાવના નિયમ
"சைன் விதி, சைன் விதி","સાઈન નિયમ, સાઈન નિયમ"
அடுக்குகளின் சட்டம்,ઘાતાંકનો કાયદો
வேக விதிகள்,ઝડપ નિયમો
"அடுக்கு, நிலை","સ્તર, સ્તર"
முன்னோக்கி குணகம்,આગળ ગુણાંક
முன் மூலைவிட்டம்,આગળનો કર્ણ
முன்னோக்கி துணை அணி,ફોરવર્ડ સબ-મેટ્રિક્સ
முன் இடுகை,ફ્રન્ટ પોસ્ટ
"குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
குறைந்த பொதுவான பொதுவான (LCM),લેસ્ટ કોમન કોમન (LCM)
குறைந்தபட்ச கூறுகள்,ન્યૂનતમ ઘટકો
குறைந்த வகுப்பு,સૌથી નીચો વર્ગ
குறைந்தபட்ச மேல்நிலை வரம்பு,ન્યૂનતમ ઓવરહેડ મર્યાદા
இடது தொகுப்பு,ડાબો સમૂહ
எதிரெதிர் திசையில்,ઘડિયાળની વિરુદ્ધ દિશામાં
எதிரெதிர் திசையில் திருகு,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
இடது தலைகீழ்,ડાબું ઊલટું
இடது பெருக்கல்,ડાબું ગુણાકાર
லீப்னிஸ் சூத்திரம்,લીબનીઝ સૂત્ર
நீளம்,લંબાઈ
துங்கக்குடி,તુંગાક્કુડી
tragus வளைவு,ત્રાંસી વળાંક
நுரையீரல் மீன்,લંગફિશ
நிலை வளைவு,સ્તર વળાંક
தன்னம்பிக்கை அளவு,આત્મવિશ્વાસનું સ્તર
முக்கியத்துவம் நிலை,મહત્વનું સ્તર
காலவரிசைப்படி,કાલક્રમિક રીતે
அகராதி ஒழுங்கு,શબ્દકોશ ક્રમ
நிகழ்தகவு செயல்பாடு,સંભાવના કાર્ય
நிகழ்தகவு விகித சோதனை,સંભાવના ગુણોત્તર પરીક્ષણ
"வரம்பு, விளிம்பு","મર્યાદા, સીમાંત"
"விளிம்பு, தீவிர","સીમાંત, આત્યંતિક"
விளிம்பு மதிப்பு,સીમાંત મૂલ્ય
விளிம்பு வேகம்,સીમાંત વેગ
சராசரி வரம்பு,સરેરાશ શ્રેણી
ஒருங்கிணைப்பு வரம்பு,એકીકરણની મર્યાદા
வரிசை வரம்பு,ક્રમ મર્યાદા
"கொத்து புள்ளி, வரம்பு புள்ளி","ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ"
விளிம்பு வேகம்,સીમાંત વેગ
"கோடு, கோடு, நீள்வட்டம்","રેખા, રેખા, લંબગોળ"
"நேரியல், நேரியல், நேரியல்","રેખીય, રેખીય, રેખીય"
நேரியல் பிஜவல்லி,રેખીય બિજવલ્લી
நேரியல் இயற்கணித சமன்பாடு,રેખીય બીજગણિત સમીકરણ
நேரியல் தோராயம்,રેખીય અંદાજ
நேரியல் அறிகுறி,રેખીય એસિમ્પ્ટોટ
நேரியல் குணகம்,રેખીય ગુણાંક
அதிர்ச்சி குவிப்பு,આંચકો સંચય
அதிர்ச்சி கட்டுப்பாடு,આઘાત પ્રતિબંધ
நேரியல் சார்பு,રેખીય અવલંબન
நேரியல் வேறுபாடு சமன்பாடு,રેખીય વિભેદક સમીકરણ
"நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்","લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ"
"நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு","રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ"
நேரியல் ஒருமைப்பாடு,રેખીય એકરૂપતા
நேரியல் பகுதி மாற்றம்,રેખીય અપૂર્ણાંક રૂપાંતર
நேரியல் செயல்பாடு,રેખીય કાર્ય
நேரியல் செயல்பாடு,રેખીય કાર્ય
நேரியல் குழு,રેખીય જૂથ
நேரியல் சுதந்திரம்,રેખીય સ્વતંત્રતા
நேரியல் சுயாதீன உறவு,રેખીય સ્વતંત્ર સંબંધ
நேரியல் சமத்துவமின்மை,રેખીય અસમાનતા
நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு,રેખીય બિન-સમાન વિભેદક સમીકરણ
நேரியல் ஒருங்கிணைந்த சமன்பாடு,રેખીય અભિન્ન સમીકરણ
நேரியல் இடைச்செருகல்,રેખીય પ્રક્ષેપ
நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு,લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ
"ஒருமையில், நேர்கோட்டில்","એકવચનમાં, રેખીય રીતે"
நேரியல் சார்ந்தது,રેખીય રીતે નિર્ભર
நேரியல் சார்பற்ற,રેખીય રીતે સ્વતંત્ર
நேரியல் மேப்பிங்,રેખીય મેપિંગ
நேரியல் வரிசை,રેખીય ક્રમ
நேரியல் வரிசையாக்கம்,રેખીય ક્રમાંકન
நேரியல் நிரலாக்க,રેખીય પ્રોગ્રામિંગ
நேரியல் நிரலாக்க அல்காரிதம்,લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ
நேரியல் நிரலாக்க சிக்கல்,રેખીય પ્રોગ્રામિંગ સમસ્યા
நேரியல் பின்னடைவு,રેખીય રીગ્રેસન
நேரியல் பின்னடைவு குணகம்,રેખીય રીગ્રેસન ગુણાંક
"நேரியல் உறவு, அதிவேக உறவு","રેખીય સંબંધ, ઘાતાંકીય સંબંધ"
நேரியல் மக்கள் தொகை,રેખીય વસ્તી
நேரியல் துணைவெளி,રેખીય સબસ્પેસ
நேரியல் மாற்றம்,રેખીય પરિવર્તન
நேரியல் பின்னடைவு,રેખીય રીગ્રેસન
நேரியல் வேறுபாடு மதிப்பீடு,રેખીય વિભેદક અંદાજ
நேரியல் வேகம்,રેખીય વેગ
ஒருங்கிணைந்த வரி,રેખા અભિન્ન
வெட்டும் கோடு,આંતરછેદની રેખા
பின்னடைவு வரி,રીગ્રેસનની રેખા
இடஞ்சார்ந்த திசையன்,અવકાશી વેક્ટર
உள்ளூர் உகந்தது,સ્થાનિક શ્રેષ્ઠ
"இடம், இடம்","લોકસ, લોકસ"
பதிவு பதிவு பதிவு,લોગ લોગ લોગ
"மடக்கை, மடக்கை","લઘુગણક, લઘુગણક"
மடக்கை துல்லியம்,લઘુગણક ચોકસાઈ
மடக்கை கணக்கீடு,લઘુગણક ગણતરી
"மடக்கை வளைவு, மடக்கை வளைவு","લઘુગણક વળાંક, લઘુગણક વળાંક"
மடக்கை வழித்தோன்றல்,લઘુગણક વ્યુત્પન્ન
மடக்கை வேறுபாடு,લઘુગણક વિભેદક
"மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு","લઘુગણક કાર્ય, લઘુગણક કાર્ય"
"மடக்கை சராசரி, வடிவியல் சராசரி","લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ"
மடக்கை இயல்பான பரவல்,લઘુગણક સામાન્ય વિતરણ
மடக்கை உறவு,લઘુગણક સંબંધ
மடக்கை அளவுகோல்,લઘુગણક સ્કેલ
"மடக்கைத் தொடர், மடக்கைத் தொடர்","લઘુગણક શ્રેણી, લઘુગણક શ્રેણી"
"மடக்கைச் சுழல், மடக்கைச் சுழல்","લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર"
"மடக்கை அட்டவணை, மடக்கை அட்டவணை","લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક"
"மடக்கை, மடக்கை","લઘુગણક, લઘુગણક"
தர்க்கம்,તર્કશાસ્ત્ર
தர்க்கரீதியாக சமமானது,તાર્કિક રીતે સમકક્ષ
"வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு","ગ્રોથ કર્વ, પર્લ-રીડ કર્વ"
"பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்","સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો"
"தீர்க்கரேகை, தீர்க்கரேகை","રેખાંશ, રેખાંશ"
"கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த","loop, loop, noose (no.), loop (ver.), praspanda"
"தேர்தல் பிரச்சாரம், லாட்டரி","ચૂંટણી પ્રચાર, લોટરી"
அடிக்கோடு,રેખાંકિત
குறைந்த எல்லை,ના જેટલું કે તેનાથી ઓછું
லோ ரீமான்-இன்டெக்ரல்,લો રીમેન-ઇન્ટિગ્રલ
குறைந்த தொகை,ઓછી રકમ
பின்வரும் முக்கோண அணி,ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે
மெக்லாரின் பரவுகிறது,mclarin ફેલાય છે
"மாயா எண், மந்திர எண், ஆயுள் எண்","માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર"
மந்திர சதுரம்,જાદુઈ ચોરસ
கதிரியக்க வரம்பு,તેજસ્વી મર્યાદા
அஞ்சல் வினாத்தாள்,મેઇલિંગ પ્રશ્નાવલી
அஞ்சல் மூலம் ஆய்வு,મેઇલ દ્વારા સર્વેક્ષણ
மேல்நிலை வரம்பு,ઓવરહેડ મર્યાદા
நீண்ட வில்,લાંબી ચાપ
கட்டுப்பட்ட தொகுப்பு,બંધાયેલ સમૂહ
பலமதிப்பு செயல்பாடு,બહુમૂલ્ય કાર્ય
"வரைபடம், வரைபடம், வரைபடம்","નકશો, નકશો, નકશો"
தொகுப்புகளாக மேப்பிங்,સેટમાં મેપિંગ
தொகுப்புகளின் மேப்பிங்,સેટનું મેપિંગ
விளிம்பு நிகழ்தகவு,સીમાંત સંભાવના
கணித பகுப்பாய்வு,ગાણિતિક વિશ્લેષણ
எண்கணித தர்க்கம்,અંકગણિત તર્ક
கணித மையம்,ગાણિતિક કેન્દ્ર
கணித சிக்கலானது,ગાણિતિક જટિલતા
கணித பொருளாதாரம்,ગાણિતિક અર્થશાસ્ત્ર
கணித எதிர்பார்ப்பு,ગાણિતિક અપેક્ષા
கணித வடிவம்,ગાણિતિક સ્વરૂપ
"கணித உருவாக்கம், கணித வடிவம்","મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ"
கணித அடையாளங்கள்,ગાણિતિક ઓળખ
"கணித தர்க்கம், கணித தர்க்கம்","ગાણિતિક તર્ક, ગાણિતિક તર્ક"
கணித மாதிரி,ગાણિતિક મોડેલ
கணித நோக்கம்,ગાણિતિક ઉદ્દેશ
அணி மூலைவிட்டமாக்கல்,મેટ્રિક્સ કર્ણકરણ
அணி தலைகீழ்,મેટ્રિક્સ વ્યસ્ત
அணி தலைகீழ்,મેટ્રિક્સ વ્યુત્ક્રમ
அணி சுழல்நிலை முறை,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
அணி முறை,મેટ્રિક્સ પદ્ધતિ
அணி பெருக்கல்,મેટ્રિક્સ ગુણાકાર
மாறிலிகளின் அணி,સ્થિરાંકોનું મેટ્રિક્સ
மேலாதிக்க அணி,પ્રભાવશાળી મેટ્રિક્સ
மேட்ரிக்ஸ் ஆபரேட்டர்,મેટ્રિક્સ ઓપરેટર
அணி பல்லுறுப்புக்கோவை,મેટ્રિક્સ બહુપદી
அணி அச்சிடுதல்,મેટ્રિક્સ પ્રિન્ટીંગ
அணி தயாரிப்பு,મેટ્રિક્સ ઉત્પાદન
அதிகபட்சம்,મહત્તમ
"அதிகபட்சம், அதிகபட்சம், உயர்ந்தது","મહત્તમ, મહત્તમ, સર્વોચ્ચ"
அதிகபட்ச முழுமையான மதிப்பு,મહત્તમ નિરપેક્ષ મૂલ્ય
அதிகபட்ச F- விகிதம்,મહત્તમ F- ગુણોત્તર
அதிகபட்ச திறன்,મહત્તમ સંભવિત
மஹால்பிஸ்தா,મહાલપિસ્તા
பெரிய முடிவு,મહાન નિષ્કર્ષ
செயல்பாட்டின் அதிகபட்சம்,કાર્યની મહત્તમ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ
விலகல் என்று பொருள்,સરેરાશ વિચલન
விலகல் சதுரம் சராசரி,વિચલન સ્ક્વેર મીન
சதுர சராசரி பிழை,ચોરસ સરેરાશ ભૂલ
"சராசரி, சராசரி மதிப்பு","સરેરાશ, સરેરાશ મૂલ્ય"
அதாவது தேற்றம்,સરેરાશ પ્રમેય
குமிழி அளவீடு,બબલી માપન
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","મધ્ય, મધ્ય, મધ્ય, મધ્ય"
சராசரி மையம்,મધ્ય કેન્દ્ર
இடைநிலை வளைவு,મધ્ય વળાંક
மீசோதெலியோமா,મેસોથેલિયોમા
செய்தி,સંદેશ
"வழக்கம், முறை","કસ્ટમ, પદ્ધતિ"
நீக்குதல் முறை,કાઢી નાખવાની પદ્ધતિ
தலைகீழ் முறை,વ્યુત્ક્રમ પદ્ધતિ
மீண்டும் மீண்டும் முறை,પુનરાવર્તન પદ્ધતિ
குறைந்தபட்ச சதுரம்,ઓછામાં ઓછો ચોરસ
முறுக்கு முறை,ટોર્ક પદ્ધતિ
ஒத்த முக்கோண முறை,સમાન ત્રિકોણ પદ્ધતિ
சாய்வு இறங்கும் முறை,ઢાળ ઉતરવાની પદ્ધતિ
தொகுத்தல் முறை,સંકલન પદ્ધતિ
தீர்மானிக்கப்படாத குணக முறை,અનિર્ધારિત ગુણાંક પદ્ધતિ
தூர மக்கள் தொகை,અંતર વસ્તી
மெட்ரிக் அமைப்பு,મેટ્રિક સિસ્ટમ
மெட்ரிக் அலகு,મેટ્રિક એકમ
நுண் கோட்பாடு,સૂક્ષ્મ સિદ્ધાંત
நடுத்தர,મધ્ય
சராசரி,મધ્ય
மைய புள்ளி,કેન્દ્રીય બિંદુ
நடுப்புள்ளி சூத்திரம்,મધ્યબિંદુ સૂત્ર
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ન્યૂનતમ બહુપદી
குறைந்தபட்ச கோட்பாடு,લઘુત્તમ સિદ્ધાંત
"குறைந்தபட்ச, குறைந்த, குறைந்த","ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો"
குறைந்த புள்ளி,નીચા બિંદુ
குறைந்தது பல்லுறுப்புக்கோவை,ઓછામાં ઓછા બહુપદી
குறைந்தபட்ச செயல்பாடு,કાર્યનું ન્યૂનતમ
குறுகிய வில்,ટૂંકા ચાપ
குறுகிய கடிதம்,ટૂંકો પત્ર
கட்டுப்படுத்தப்பட்ட துணைக்குழு,બાઉન્ડેડ સબસેટ
"கழித்தல், கடன்","માઈનસ, દેવું"
கழித்தல் அடையாளம்,બાદબાકીનું ચિહ્ન
கலப்பு பின்னம்,મિશ્ર અપૂર્ણાંક
மாற்று சாதனம்,વૈકલ્પિક ઉપકરણ
"முறை, முறை, முறை, முறை, முறை, முறை","મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ"
"மாடுலஸ், மாடுலஸ்","મોડ્યુલસ, મોડ્યુલસ"
சிக்கலான எண்ணின் மாடுலஸ்,જટિલ સંખ્યાનું મોડ્યુલસ
கணம்,ક્ષણ
முறுக்கு செயல்பாடு,ટોર્ક કાર્ય
சக்தியின் தருணம்,બળની ક્ષણ
அதிர்வெண்-பகிர்வு தருணம்,આવર્તન-વિતરણ ક્ષણ
சடத்துவ திருப்பு திறன்,જડત્વની ક્ષણ
வேகமான தருணம்,મોમેન્ટમ ક્ષણ
உந்துவிசை,આવેગ
ஒரு பதவி,એક પોસ્ટ
ஒற்றை ஒருங்கிணைப்பு,એકલ સંકલન
"ஒருமைப்பாடு, ஒருமைப்பாடு","એકરૂપતા, મોનોમોર્ફિઝમ"
ஒருமுகமான,મોનોક્યુલર
ஒரு திசை ஏறும் வரிசை,દિશાહીન ચડતો ક્રમ
அப்பட்டமான,સંપૂર્ણ
ஒரே திசையில் பிறை கண்ணி,દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ
ஏகமாக அதிகரிக்கும் வரிசை,મોનોટિકલી વધતો ક્રમ
மாறாத செயல்பாடு,અવિભાજ્ય કાર્ય
மான்டே-கார்லோ கணக்கீடு,મોન્ટે-કાર્લો ગણતરી
மான்டே-கார்லோ முறை,મોન્ટે-કાર્લો પદ્ધતિ
மோரா (விளையாட்டு),મોરા (રમત)
இறப்பு புள்ளிவிவரங்கள்,મૃત્યુના આંકડા
பெரும்பாலும்,મોટે ભાગે
இயக்கம்,ગતિ
நகரும் சராசரி,મૂવિંગ મીન
எம்-மக்கள் தொகை,M-વસ્તી
ஒருங்கிணைப்பின் எம்-சோதனை,એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ
பல முடிவு-சிக்கல்,બહુવિધ નિર્ણય-સમસ્યા
பல்லுறுப்புக்கோவை இயல்பான பரவல்,બહુપદી સામાન્ય વિતરણ
பல்லுறுப்புக்கோவை சீரற்ற மாறி,બહુપદી રેન્ડમ ચલ
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,મલ્ટિપ્લેક્સ પરિવહન સમસ્યા
பல்லுறுப்புக்கோவை,બહુપદી
பல்லுறுப்புக்கோவை பரவல்,બહુપદી વિતરણ
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)"
பல தேர்வு பிரச்சனை,બહુવિધ પસંદગીની સમસ્યા
கூட்டமைப்பு மாகாணங்கள்,સંઘીય પ્રાંતો
பல தொடர்பு,બહુવિધ સહસંબંધ
பல அதிர்வெண் அட்டவணை,બહુવિધ આવર્તન કોષ્ટક
பல ஒருங்கிணைந்த,બહુવિધ અભિન્ન
பல ஒருங்கிணைப்பு,બહુવિધ એકીકરણ
பல பின்னடைவு,બહુવિધ રીગ્રેસન
பல பின்னடைவு பகுப்பாய்வு,બહુવિધ રીગ્રેસન વિશ્લેષણ
பல பின்னடைவு குணகம்,બહુવિધ રીગ્રેશન ગુણાંક
பல பின்னடைவு சமன்பாடு,બહુવિધ રીગ્રેસન સમીકરણ
பல வேர்,બહુમૂળ
பெருக்கல்,ગુણાકાર
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર
(தீர்மானியின்) நேரியல் பெருக்கல்,(નિર્ધારકનું) રેખીય ગુણાકાર
பெருக்கல் காரணி,ગુણાકાર પરિબળ
பெருக்கல் செயல்பாடு,ગુણાકાર કાર્ય
தரமான குழு,ગુણાત્મક જૂથ
பெருக்கல் தலைகீழ்,ગુણાકાર વ્યસ્ત
பன்மை,બહુમતી
பன்மை,બહુમતી
பூஜ்ஜியங்களின் பெருக்கம்,શૂન્યની ગુણાકાર
பெருக்கி,ગુણક
"பெருக்கு, பெருக்கு","ગુણાકાર, ગુણાકાર"
பல விநியோகம்,બહુવિધ વિતરણ
பல சாதாரண விநியோகம்,બહુવિધ સામાન્ય વિતરણ
பலதரப்பட்ட மக்கள் தொகை,બહુવિધ વસ્તી
"பரஸ்பர, பரஸ்பர","પરસ્પર, પરસ્પર"
நப்லா,નાબલા
நாபிரியா,નાપીરીયા
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","નેપિયર લઘુગણક, નેપિયર લઘુગણક"
"இயற்கை மடக்கை, இயற்கை மடக்கை","કુદરતી લઘુગણક, કુદરતી લઘુગણક"
"நேர் முழு எண், நேர் முழு எண்","ધન પૂર્ણાંક, ધન પૂર્ણાંક"
கடல் மைல்,નોટિકલ માઇલ
n-vim,n-vim
n-vim திசையன்-வெளி,n-vim વેક્ટર-સ્પેસ
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,જરૂરી અને પર્યાપ્ત પ્રતિબંધો
தேவையான கட்டுப்பாடுகள்,જરૂરી પ્રતિબંધો
தடை,પ્રતિબંધ
"எதிர்மறை, எதிர்மறை, எதிர்மறை","નકારાત્મક, નકારાત્મક, નકારાત્મક"
கடன் வளைவு,ક્રેડિટ વક્રતા
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,નકારાત્મક ચોક્કસ એકરૂપતા
எதிர்மறை நிலையான அணி,નકારાત્મક નિશ્ચિત મેટ્રિક્સ
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,નકારાત્મક અર્ધનિશ્ચિત સજાતીય
"அக்கம், அருகாமை","પડોશ, નિકટતા"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","મલ્ટિપલ સેમ્પલિંગ, ઇન્ક્લુઝિવ સેમ્પલિંગ"
நிகர பிறப்பு விகிதம்,ચોખ્ખો જન્મ દર
நியூட்டனி இயக்கவியல்,ન્યૂટેની મિકેનિક્સ
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
நியூட்டனின் இயக்க விதிகள்,ન્યુટનના ગતિના નિયમો
பெயர் ஒதுக்கீடு,નામ સોંપણી
நெய்மன்-பியர்சன்-கொள்கை,નેઇમન-પિયર્સન-સિદ્ધાંત
பூஜ்ஜிய சாத்தியமான உறுப்பு,શૂન્ય સંભવિત તત્વ
பூஜ்ஜிய சாத்தியமான அணி,શૂન્ય સંભવિત મેટ્રિક્સ
"முனை, முனை, இலை, நுனி, வடிகட்டி","નોડ, નોડ, પર્ણ, નિબ, ફિલ્ટર"
அன்-அபேலி குழு,એન-અબેલી જૂથ
சார்பியல் ஒருங்கிணைப்பு,રિલેટિવિસ્ટિક કન્વર્જન્સ
ஆழ்நிலை,ગુણાતીત
ஊழலற்ற,અશુદ્ધ
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,અનકરપ્ટેડ બેઝિસ કોન્સ્ટન્ટ સોલ્યુશન
அகன்,અઘાન
அடர்த்தியான மொத்த,ગાઢ એકંદર
புள்ளிகளின் எண்ணற்ற முடிவிலி,પોઈન્ટની અગણિત અનંતતા
கணக்கிட முடியாத தொகுப்பு,અસંખ્ય સમૂહ
ஒப்பிட முடியாத,અજોડ
அல்லாத துணைக்குழு,બિન-સબસેટ
யூக்ளிடியன் வடிவியல்,યુક્લિડિયન ભૂમિતિ
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","અપ્રમાણસર, અપ્રમાણસર"
குறுக்கிடாத,બિન છેદાય છે
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,બિન-રેખીય બીજગણિત સમીકરણો
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,બિન-રેખીય વિભેદક સમીકરણ
நேரியல் அல்லாத சமன்பாடு,બિન-રેખીય સમીકરણ
நேரியல் அல்லாத நிரலாக்கம்,બિન-રેખીય પ્રોગ્રામિંગ
நேரியல் அல்லாத பின்னடைவு,બિન-રેખીય રીગ્રેસન
நேரியல் அல்லாத உறவு,બિન-રેખીય સંબંધ
எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்,બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક
எதிர்மறை அல்லாத மாறி,બિન-નેગેટિવ ચલ
அளவுரு அல்லாத சோதனை,બિન-પેરામેટ્રિક પરીક્ષણ
நிகழ்தகவு இல்லாத அணுகுமுறை,બિન-સંભવિત અભિગમ
தலைகீழ் அணி,વ્યસ્ત મેટ્રિક્સ
சமச்சீரற்ற அணி,અસમપ્રમાણ મેટ્રિક્સ
முக்கியமற்ற,નજીવા
பூஜ்ஜியமற்ற தீர்மானிப்பான்,બિન-શૂન્ય નિર્ણાયક
காலியாக,ખાલી
அல்லாத துணைக்குழு,બિન-સબસેટ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,બિન-શૂન્ય નિર્ણાયક
அல்லது நிரப்பு வாயில்கள்,અથવા પૂરક દરવાજા
"சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண","સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
சாதாரண முடுக்கம்,સામાન્ય પ્રવેગક
சாதாரண கோணம்,સામાન્ય કોણ
சாதாரண வளைவு,સામાન્ય વળાંક
சாதாரண அடர்த்தி செயல்பாடு,સામાન્ય ઘનતા કાર્ય
சாதாரண விநியோகம்,સામાન્ય વિતરણ
சாதாரண விநியோக செயல்பாடு,સામાન્ય વિતરણ કાર્ય
மேட்ரிக்ஸின் இயல்பான வடிவம்,મેટ્રિક્સનું સામાન્ય સ્વરૂપ
சாதாரண அதிர்வெண்,સામાન્ય આવર્તન
இயல்பாக்கப்பட்ட வளைவு,સામાન્યકૃત વળાંક
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
இயல்பாக்குபவர்,નોર્મલાઇઝર
சாதாரண அணி,સામાન્ય મેટ્રિક્સ
சாதாரண நிகழ்தகவு வளைவு,સામાન્ય સંભાવના વળાંક
சாதாரண நிகழ்தகவு விநியோகம்,સામાન્ય સંભાવના વિતરણ
"சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு","સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ"
தரப்படுத்தப்பட்ட நேரியல் இடம்,પ્રમાણિત રેખીય જગ્યા
திசையன் தரநிலை,વેક્ટર ધોરણ
"வாயில் அல்ல, வாயில் அல்ல","ગેટ નહીં, ગેટ નહીં"
இரவுநேர அடர்த்தியான மொத்த,નિશાચર ગાઢ એકંદર
பூஜ்ய கருதுகோள்,નલ પૂર્વધારણા
பூஜ்ஜிய அணி,શૂન્ય મેટ્રિક્સ
வெற்று தொகுப்பு,ખાલી સેટ
பூஜ்ஜிய திசையன்,શૂન્ય વેક્ટર
எண்,સંખ્યા
எண் அச்சு,સંખ્યા અક્ષ
எண் அமைப்பு,સંખ્યા પદ્ધતિ
"எண் (எண்), எண் (வி.)","સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)"
"எண், எண்","નંબર માટે, નંબર માટે"
பகுதி,ભાગ
எண் குணகம்,સંખ્યાત્મક ગુણાંક
எண் கணக்கீடு,સંખ્યાત્મક ગણતરી
எண் வேறுபாடு,સંખ્યાત્મક તફાવત
எண் முறை,સંખ્યાત્મક પદ્ધતિ
"n-வெக்டார், n-வெக்டார்","n-વેક્ટર, n-વેક્ટર"
n-வெக்டார் இடம்,n-વેક્ટર જગ્યા
"பொருள், உடல், பொருள்","પદાર્થ, શરીર, પદાર્થ"
புறநிலை செயல்பாடு,ઉદ્દેશ્ય કાર્ય
"சாய்ந்த, சாய்ந்த","ત્રાંસુ, ત્રાંસુ"
