Marathi,Hindi
मायकोलॉजिस्ट,कवक विज्ञानी
नॅनोटेक्नॉलॉजी,अतिसूक्ष्मप्रौद्योगिकी
नेपिफॉर्म,कुंभीरूप
मादक,स्वापक
नॅस्टिक चळवळ,अनुकुंचनीय गति
राष्ट्रीय प्रात्यक्षिक,राष्ट्रीय प्रदर्शन
राष्ट्रीयीकरण (जमीन),भूमि का राष्ट्रीयकरण
नैसर्गिक,"प्राकृतिक, प्राकृत"
नैसर्गिक इरोशन,प्राकृतिक अपरदन
नैसर्गिक शेती,प्राकृतिक खेती
नैसर्गिक संसाधने,प्राकृतिक संसाधन
नैसर्गिक निवड,प्राकृतिक वरण
नैसर्गिक वनस्पती,प्राकृतिक वनस्पति
मान (हॉर्ट),वृंत
नेक्रोसिस,ऊतकक्षय
अमृत,मकरंद
नकारात्मक le लेलोपॅथी,ऋणात्मक ऐलीलोपैथी
नेमाटाइड,सूत्रकृमिनाशी
नेमाटोड प्रतिरोधक रूटस्टॉक,सूत्रकृमिरोधी मूलवृंत
नेमाटोलॉजी,सूत्रकृमिविज्ञान
निओटेनी,चिरडिंभता
निव्वळ आत्मसात दर (एनएआर),नेट स्वांगीकरण दर
निव्वळ फायदा,कुल लाभ
निव्वळ उत्पन्न (शेती उत्पन्न),कुल आय (फार्म आय)
निव्वळ सिंचनाची आवश्यकता,कुल सिंचाई आवश्यकता
निव्वळ उत्पादकता,कुल उत्पादकता
निव्वळ परतावा,कुल प्रतिफल
नेटिंग,"जाली लगाना, जाली से पकड़ना"
मज्जातंतू,"न्यूरॉन, तंत्रिकोशिका"
तटस्थ,"निष्प्रभावी, उदासीन"
तटस्थता,उदासीनता
तटस्थीकरण,"उदासीनीकरण, निष्प्रभावीकरण"
तटस्थ माती,उदासीन मृदा
न्यूट्रॉन ओलावा मीटर,न्यूट्रॉन नमीमापी
कोनाडा,"निकेत, कर्मस्थिति, कर्मता"
निकोटीन,निकोटिन
रात्रीची माती,"मल, विष्ठा"
नायट्रेट आत्मसात,नाइट्रेट स्वांगीकरण
नायट्रेट कपात,नाइट्रेट अवकरण
नायट्रेट विषाक्तता,नाइट्रेट विषाक्तता
नायट्रे,"शोरा, नाइटर"
नायट्रीफिकेशन इनहिबिटर,नाइट्रीकरण संदमक
नायट्रोजन आत्मसात,नाइट्रोजन स्वांगीकरण
नायट्रोजन चक्र,नाइट्रोजन चक्र
नायट्रोजनची कमतरता,नाइट्रोजन न्यूनता
नायट्रोजन फिक्सेशन,नाइट्रोजन स्थिरीकरण
नायट्रोजनस,नाइट्रोजनी
नोबिलायझेशन,उत्कृष्टीकरण
उदात्त छडी,"पौंडा, मोटा गन्ना"
रात्री,रात्रिचर
नोड,"गांठ, पर्वसंधि, नोड"
नोड्युलेटेड वनस्पती,ग्रांथिल (मूल) पादप
नोड्युलेशन,ग्रंथन
नोड्यूल,ग्रंथि
भटक्या विमुक्त,"घुमंतू, चलवाही, खानाबदोश"
नामांकन,नाम पद्धति
नॉन le लिक,अविकल्पी
नॉन केशिका छिद्र,अकेशिका रंध्र
प्रतिस्पर्धी पीक,अप्रतिस्पर्धी सस्य
मूर्खपणाचे उत्परिवर्तन,निरर्थक उत्परिवर्तन
महत्त्वपूर्ण नाही,असार्थक
नॉन-एसीड फॉर्मिंग खत,अनम्लकारी उर्वरक
नॉन-कंजुगेशन,अयुग्मन
नॉन-डिस्क्रिप्ट (प्राणी),अज्ञातकुल (पशु)
अनावश्यक घटक,अनावश्यक तत्व
नॉन-होमोजेनस,असमांग
नॉन-होमोलॉजी,"असमधर्मी, असमजात"
नॉन-ध्रुवीय कंपाऊंड,अध्रुवीय यौगिक
नूतनीकरणयोग्य उर्जा,अनवीकरणीय ऊर्जा
नॉन-निवडक संपर्क हर्बिसाईड,अवरणात्मक स्पर्श शाकनाशी
निवडक नसलेली औषधी वनस्पती,अवरणात्मक शाकनाशी
नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन,असहजीवी नाइट्रोजन स्थिरीकरण
सामान्य वितरण,सामान्य वितरण
सामान्य रोपे,सामान्य पौध
सामान्य उपाय,सामान्य विलयन
सामान्यीकरण,सामान्यीकरण
उत्तर ब्लॉटिंग,नार्दर्न शोषण
सूचित रोग,"सूचनीय रोग, विज्ञाप्य रोग"
नो-टू-लागवड,बिना जुताई के बुवाई
हानिकारक तण,अनिष्टकारी खरपतवार
विभक्त चुंबकीय,नाभिकीय चुंबकीय अनुनाद
न्यूक्लिय acid सिड,न्यूक्लिक अम्ल
न्यूक्लियोबॅक्टर,न्यूक्लियोबैक्टर
न्यूक्लियोलस,"न्यूक्लियोलस, केंद्रिका"
न्यूक्लियोटाइड,न्यूक्लियोटाइड
न्यूक्लियस,केन्द्रक
शून्य गृहीतक,निराकरणीय परिकल्पना
न्युलिसोमिक,शून्यसूत्री
शून्य-मस्त,शून्य उत्परिवर्तन
नर्स सेल,धात्री कोशिका
नर्स पीक,"पोषक फसल, पोषक सस्य"
रोपवाटीका,"रोपणी, नर्सरी, पौधशाला"
नट,"दृढ़ फल, गुठली, दृढ़कण"
पौष्टिक सायकलिंग,पोषक चक्र
पौष्टिक कमतरतेची लक्षणे,पोषक न्यूनता लक्षण
पोषण,पोषण
पौष्टिक मूल्य,पोषण मान
पौष्टिक मूल्य निर्देशांक,पोषण मान सूचकांक
शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे,उभयनिष्ठ
नागाई कापूर,ककरोंदा
नार्सिसस,नर्गिस
निगेला,कलौंजी
नायजर,रामतिल
रात्री चमेली,रात की रानी
निपा पाम,गोफल
नट गवत,सागरमोथा
नट झुडूप,मोथा
जायफळ,जायफल
नेमाटोड,सूत्रकृमि
नट भुंगा,नट घुन
नेमाटोलॉजिस्ट,सूत्रकृमि विज्ञानी
बंधनकारक एरोब,अविकल्पी वायुजीव
अनारॉब्स बंधनकारक,अविकल्पी अवायुजीव
परजीवी बंधनकारक,अविकल्पी परजीवी
बंधनकारक,अविकल्पी
ऑफ-टाइप झाडे,अवांछित पौधे
तेल केक,खली
ओकाझाकी तुकडा,ओकाजाकी खंड
Oleructurt,"शाकभाजी उत्पादन, शाकभाजी संवर्धन"
ऑलिगोजेन,अल्पजीन
ऑलिगोन्यूक्लियोटाइड,अल्पन्यूक्लियोटाइड
ऑलिव तेल,जैतून का तेल
ओमेगा -3-फॅटी acid सिड,ओमेगा-3-वसीय अम्ल
सर्वव्यापी,सर्वाहारी
ऑन्कोजेन,अर्बुद जीन
ऑन्कोजेनिक विषाणू,अर्बुदजनक विषाणु
ऑन्कोलॉजी,"कैंसर विज्ञान, अर्बुदविज्ञान"
शेती संशोधन,प्रक्षेत्र पर अनुसंधान
ओओसाइट,अडंक
ऑपरेटिंग किंमत,प्रचालन लागत
ओपेरॉन,"ओपेरॉन, प्रचालेक"
संधी पीक,अवसरी सस्यन
इष्टतम डोस,इष्टतम मात्रा
इष्टतम आर्थिक डोस,इष्टतम आर्थिक मात्रा
फळबागाची कार्यक्षमता,फलोद्यान की दक्षता
सेंद्रिय शेती,जैविक कृषि
सेंद्रिय कोलोइड्स,"कार्बनिक कोलॉइड्स, कार्बनिक कलिल"
सेंद्रिय शेती,जैविक खेती
सेंद्रिय खत,जैविक खाद
सेंद्रिय पदार्थ,"जैविक पदार्थ, कार्बनिक पदार्थ"
सेंद्रिय नायट्रोजन (माती),जैविक नाइट्रोजन (मृदा)
सेंद्रिय फॉस्फरस,जैविक फॉस्फोरस
सेंद्रिय माती,"कार्बनिक मृदा, जैविक मृदा"
सेंद्रिय कचरा,जैविक अपशिष्ट
सेंद्रिय,"जैविक, कार्बनिक"
संघटित विपणन,संगठित विपणन
ऑर्गोजेनेसिस,अंग विकास
ऑर्गेनोलेप्टिक मूल्यांकन,इंद्रियग्राही मूल्यांकन
ऑर्नेथोलॉजी,पक्षिविज्ञान
ऑर्थोडॉक्स बियाणे,सुसाध्य बीज
ऑर्थोगोनल बहुपद समीकरण,लांबिक बहुपद समीकरण
ऑस्मोसिस,परासरण
ओस्मोटिक प्रभाव,परासरणी प्रभाव
ओस्मोटिक संभाव्यता,परासरणी विभव
उद्रेक,"उद्भेद, फैलना"
बाहेर प्रजनन,बहिः प्रजनन
ओव्हन,"अवन, बंद चूल्हा"
ओव्हरविंटर,शिशिर लंघन
आच्छादित पिढी,अतिव्यापी पीढ़ी
ओव्हम,अंडाणु
ऑक्सिडेशन,ऑक्सीकरण
ऑक्सिलोफाईट्स,अम्लोद्भिद्
ओट्स,जई
तेल पाम,तेल ताड़
ओलेंदर,कनेर
ऑलिव्ह,जैतून
कांदा,प्याज
अफू खसखस,पोस्त
"ओरिएंटल विमान, युरोपियन विमान वृक्ष",चिनार
पॅकिंग,पैकिंग
पॅडॉक,बाड़ा
जोडी पंक्ती लावणी,युगल पंक्ति बुवाई
स्वादिष्टता,"खाद्यता, स्वादिष्टता"
पॅनिकल,"पुष्पगुच्छ, यौगिक असीमाक्ष"
पॅरासेंट्रिक इनव्हर्जन,पराकेंद्री प्रतिलोमन
पॅरामीटर,प्राचल
परजीवी,परजीवी
पार्बिलिंग,अंशक्वथनन
पॅरेन्कायमा,मृदूतक
पालक रॉक,"जनक शैल, मूल शैल"
परमाणु दुष्काळ,"स्थायी अनावृष्टि, स्थायी सूखा"
पार्थेनोजेनेसिस,अनिषेकजनन
आंशिक घटक उत्पादकता,आंशिक कारक उत्पादकता
सहभागी ग्रामीण मूल्यांकन,सहभागी ग्रामीण आकलन
कण घनता,कण घनत्व
निष्क्रिय शोषण,निष्क्रिय अवशोषण
कुरण,चरागाह
कुरण,पाश्चुरीकरण
पीसीआर (पॉलिमरेज चेन रिएक्शन),पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया)
शेतकरी शेती,भूस्वामित्व खेती
पीट (माती),पीट (मृदा)
पेड,पेड
पेडीकल,"पुष्पवृंत, वृंत"
वंशावळ,वंशावली
पेडोजेनेसिस,मृदाजनन
पेडोलॉजी,मृदाविज्ञान
सोल,छिलका उतारना
सोलणे,"छीलना, विशल्कन"
पेलेटिंग,टिकियाकरण
पाझर,अंतःस्रवण
बारमाही,बहुवर्षीय पादप
पेरीसेंट्रिक इनव्हर्जन,परिकेंद्री प्रतिलोमन
पेरी-शहरी,परिनगरीय
पारगम्यता,पारगम्यता
पर्माकल्चर,स्थायी कृषि
कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी),स्थायी म्लानि बिंदु
परवानगी गुणांक,पारगम्यता गुणांक
पारगम्यता दर,पारगम्यता दर
परमममीटर,पारगम्यतामापी
सतत औषधी वनस्पती,दीर्घस्थायी शाकनाशी
कीटकनाशक,पीड़कनाशी
पेट्रोफाइट,शैलोद्भिद्
फेज,"विभोजी, फाज"
टप्प्याटप्प्याने लागवड,समयांतराल बुवाई
Phasmid,"फैस्मिड, प्रणाभक"
फेलोजेन,कागजन
फिनोलिक संयुगे,फिनोलिक यौगिक
फेनोलॉजी,"रूपानुकृति विज्ञान, फलोद्गदिकी"
फेनोटाइप,"लक्षण प्ररूप, समलक्षणी, लक्षण"
फेरोमोन,फीरोमोन
फ्लोम,"पोषवाह, फ्लोएम"
फॉस्फेट फिक्सेशन,फॉस्फेट स्थिरीकरण
फॉस्फेट रॉक,फॉस्फेट शैल
फॉस्फेट विद्रव्य,फॉस्फेट विलयीकरण
फॉस्फेट विद्रव्य,फॉस्फेट विलयीकरण
फॉस्फेटाइड,फॉस्फेटाइड
फॉस्फो-जिप्सम,फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम
फॉस्फोलिपिड,फॉस्फोलिपिड
फॉस्फोरिलेशन,फॉस्फोरिलीकरण
फोटो स्पेक्ट्रोमीटर,प्रकाश वर्णक्रमापी
फोटोआटोट्रोफ,प्रकाशस्वपोषी
फोटोकॉमिकल प्रतिक्रिया,प्रकाश रासायनिक अभिक्रिया
फोटोडसॅम्पोजिशन,प्रकाशिक अपघटन
फोटोमेट्री,प्रकाशमिति
फोटोमॉर्फोजेनेसिस,प्रकाशीय संरचना विकास
फोटॉन,फोटॉन
फोटो-ऑक्सिडेशन,प्रकाश ऑक्सीकरण
फोटोपेरिओड,"दीप्तिकाल, प्रकाशकाल"
फोटोपेरिओडिझम,दीप्तिकालिता
फोटोफोस्फोरिलेशन,प्रकाशीय फॉस्फोरिलीकरण
फोटोरिएक्टिव्हिटी,प्रकाश पुनर्सक्रियण
फोटोरसेप्टर,प्रकाशग्राही
फोटोरस्पिरेशन,प्रकाशीय श्वसन
प्रकाशसंश्लेषण,प्रकाश संश्लेषण
प्रकाशसंश्लेषक कार्यक्षमता,प्रकाश संश्लेषी दक्षता
प्रकाशसंश्लेषक quotent,प्रकाश संश्लेषी गुणांक
प्रकाशसंश्लेषण,प्रकाश संश्लेषी सक्रिय विकिरण
फोटोट्रोपिझम,प्रकाशानुवर्तन
फिलॉडी,पर्णाभता
फिलोटॅक्सी,पर्णविन्यास
शारीरिक हवामान,भौतिक अपक्षय
शारीरिक विकृती,कार्यिकीय विकार
शारीरिक दुष्काळ,कार्यिकीय शुष्कता
शारीरिक तोटा,कार्यिकीय भार ह्रास
शारीरिक परिपक्वता,कार्यिकीय परिपक्वता
फायटोक्रोम,पादपवर्णक
फायटोएक्सट्रॅक्शन,पादप निष्कर्षण
फायटोमास,पादप भार
फायटोनमॅटोड,पादप सूत्रकृमि
फायटोरमेडिएशन,पादप उपचार
फायटोसिडोफोर,पादप सिडरोफोर
फायटोटॉक्सिक,पादप विषालु
फायटोट्रॉन,फाइटोट्रोन
चित्र,चित्रालेख
पाई आकृती,पाइ आरेख
पायझोमीटर,दाबमापी
पिचर शेती,घट खेती
प्लेसमेंट (खत),"अवस्थापन, निवेशन (उर्वरक)"
प्लेसेंटा,"बीजांडआसन (पौधों में), अपरा, प्लेसेंटा"
फळी,"सुहागा, पाटा फेरना"
वनस्पती प्रजनन,पादप प्रजनन
वनस्पतीची घनता,पादप सघनता
वनस्पती पर्यावरणशास्त्र,पादप पारिस्थितिकी
वनस्पती वाढीचा प्रवर्तक,पादप वृद्धिकारक
वनस्पती वाढीचे नियामक,पादप वृद्धि नियामक
वनस्पती परिचय,पादप प्रवेशन
पोषक वनस्पती,पादप पोषक (तत्व)
वनस्पती पोषण,पादप पोषण
वनस्पती अलग ठेवणे नियमन,पादप संगरोध नियमन
वनस्पती ऊतक चाचणी,पादप ऊतक परीक्षण
वृक्षारोपण पिके,"रोपणी फसलें, बागानी फसलें"
लागवड करणारा,"प्लांटर, रोपण यंत्र"
लागवड सामग्री,रोपण सामग्री
लागवड प्रमाण,रोपण अनुपात
प्लाझ्मा,प्रद्रव्य
प्लाझ्मा झिल्ली,प्लाज्मा झिल्ली
प्लाझ्मिड,प्लाज्मिड
प्लाझमोड्समॅटा,प्रद्रव्यतंतु
प्लाझमोलिसिस,प्रद्रव्यलयन
प्लॅस्टीसीटी,"सुघट्यता, प्लास्टिकता"
प्लॅस्टिकल्चर,प्लास्टीकल्चर
प्लास्टीड,लवक
प्लीओट्रॉपिक जनुक,बहुप्रभावी जीन
कथानक (प्रायोगिक),प्रखंड (प्रायोगिक)
नांगर,जुताई
नांगर-सोल,खूड़तली
नांगर-सोल प्लेसमेंट,खूड़तली निवेशन
Pluvial तांदूळ जमीन,वर्षा-आधारित धान की भूमियां
Pluvic,वर्षा सबंधी
वायवीय फवारणी,वायुचालुत फुहारक
न्यूमेटोफोर,श्वसनमूल
पॉडझोल माती,पॉडजोल मृदा
पॉडझोलायझेशन,पॉडजोलीभवन
पॉईंट उत्परिवर्तन,बिंदु उत्परिवर्तन
पोसन वितरण,प्वासों वितरण
परागकण,परागक
पॉलिब्रोनी,बहुभ्रूणता
पॉलिमरायझेशन,बहुलकन
पॉलीमॉर्फिझम,बहुरूपता
पॉलीस्पर्मी,बहुपट्टीय गुणसूत्र
पॉलिटीन गुणसूत्र,पॉलीटिन गुणसूत्र
पोमोलॉजी,फलकृषि विज्ञान
लोकसंख्या,"सरंध्रता, आबादी"
पोर्सिटी (पोअर-स्पेस),सरंध्रता
उदयोन्मुख,उद्भव-पश्चात्
कापणीनंतर,"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर"
कापणीनंतरची नांगरलेली जमीन,कटाई-उपरांत जुताई
पोटॅशियम शोषण प्रमाण,पोटैशियम अवशोषण अनुपात
पोटॅशियम फिक्सेशन,पोटैशियम स्थिरीकरण
संभाव्य आंबटपणा,संभाव्य अम्लता
संभाव्य पीक उत्पन्न,संभाव्य फसल उपज
संभाव्य बाष्पीभवन,संभाव्य वाष्पन
संभाव्य बाष्पीभवन,संभाव्य वाष्पोपरिवर्तन
पोल्ट्री शेती,कुक्कुट पालन
प्रेरी,"प्रेयरी, घास का बड़ा मैदान"
प्री-बेअरिंग कालावधी,फलनपूर्व अवधि
पर्जन्यवृष्टी,"अवक्षेपण, वर्षण"
अचूक शेती,परिशुद्ध कृषि
अचूक शेती,परिशुद्ध कृषि
शिकारी,परभक्षी
पूर्व-उदय,उद्भव-पूर्व
पूर्व-उदय उपचार,उद्भव-पूर्व उपचार
प्रीप्लांटिंग ट्रीटमेंट,बुवाई-पूर्व उपचार (शाकनाशी)
प्रेसमुड,प्रेसमड (चीनी की मैली)
दबाव ग्रेडियंट,दाब प्रवणता
किंमत लवचिकता,कीमत लोच
किंमत निर्देशांक,कीमत सूचकांक
प्राथमिक संस्कृती,प्राथमिक संवर्ध
प्राथमिक वाढ,प्राथमिक वृद्धि
प्राथमिक नांगरलेली जमीन,प्राथमिक कर्षण
प्राइमर,प्रारंभक
प्राइमिंग (तंबाखू),रचाना (तंबाकू)
आदिम स्टेज,आद्य अवस्था
Prion,प्रियोन
संभाव्यता,संभाव्यता
चौकशी,संपरीक्षक
समस्या माती,समस्याग्रस्त मृदा
प्रक्रिया,प्रसंस्करण
उत्पादन कार्य,उत्पादन फलन
उत्पादकता,अत्पादकता
नफा,लाभ
वंश-चाचणी,संतति परीक्षण
पुरोगामी शेतकरी,प्रगतिशील किसान
प्रकल्प मूल्यांकन,परियोजना मूल्यांकन
प्रोकेरिओट,अकेन्द्रिक
प्रवर्तक,उन्नायक
प्रोफेलेक्टिक स्प्रे,रोग निरोधी छिड़काव
मालकीची लागवड,स्वामित्व फसल
प्रख्यात,पुंपूर्वी
प्रथिने,प्रोटीन
प्रथिने अभियांत्रिकी,प्रोटीन इंजीनियरी
प्रथिने अनुक्रम,प्रोटीन अनुक्रमण
प्रथिने संश्लेषण,प्रोटीन संश्लेषण
प्रोटीमिक्स,प्रोटीन संजीनिकी
प्रोटोगनी,स्त्री पूर्वता
प्रोटोप्लाझम,जीवद्रव्य
प्रोटोट्रोफ,प्रपोषित
प्रुसिक acid सिड (एचसीएन/धुरिन),प्रूसिक अम्ल
स्यूडोलेले,कूट विकल्पी
स्यूडोहरमाफ्रोडाइट,आभासी उभयलिंगी
सायक्रोमीटर,"साइक्रोमीटर, आर्द्रतामापी"
खड्डे,"कादों, गाद, कीचड़"
मातीची माती,गादयुक्त मिट्टी
पुडलिंग,"कादों करना, गाद करना"
पल्पिंग,गूदा निकालना
नाडी बियाणे,दलहनी बीज
पल्व्हरायझेशन,"पेषण, पीसना, चूर्णन"
पल्व्हरायझेशन (माती),भुरभुरा करना (मिट्टी)
तीक्ष्ण,"तीखा, सख़्त"
शुद्ध संस्कृती,शुद्ध संवर्ध
शुद्ध ओळ,शुद्ध वंशक्रम
शुद्ध ओळ निवड,शुद्ध वंशक्रम वरण
शुद्ध,रेचक
शुद्धीकरण,शोधन
शुद्धता चाचणी,शुद्धता परीक्षण
पिरानोमीटर,पाइरैनोमीटर
पायरेजोमीटर,भू-तापमापी
पायरेहेलिओमीटर,सौर विकिरणमापी
भात,धान
पाल्मरोसा,गंधीज घास
पाल्मीरा पाम,ताड़
पांडानस,केतिकी
पपई,पपीता
पॅरा गवत,पैरा घास
अजमोदा (ओवा),"पार्सले, अजमोद"
"पार्थेनियम, (कॉंग्रेस गवत)",गाजर घास (कांग्रेस घास)
पॅचौली,पचौली
पीच,आड़ू
"मयूर फ्लॉवर, नंदनवन फूल",गुलमोहर
नाशपाती,नाशपाती
मोती बाजरी,बाजरा
मटार,मटर
पेकन नट,पीकन नट
पेनेल,ब्राह्मी
पेपिनो,पेपिनो
मिरपूड,काली मिर्च
पेरिल्ला,भसिंडा
पेरीविंकल,सदाबहार
पर्सिमॉन,जापानी फल
फला,फालसा
कबूतर,अरहर
पिंपेरनेल (अनागॅलिस),कृष्णनील
पाइन,चीड़
अननस,अनन्नास
"पिस्ता, हिरवा बदाम",पिस्ता
मनुका,"अलूचा, बेर"
पॉइंट लबाडी,परवल
डाळिंब,अनार
पोंगम,करंज
पोपलर,पोपलर
खसखस,अफीम
पोर्टुलाका,खुर्सा
बटाटा,आलू
काटेरी खसखस,सत्यानाशी
"अभिमानाचा अभिमान, चीन ट्री","बकैन, नीम"
प्रोसो बाजरी,चीना
सायलियम,इसबगोल
पुलासान,पुलासन
पमकिन,कद्दू
पम्मेलो,पुमैलो
पेंट केलेले बग,चित्तीदार मत्कुण
पोपट,तोता
मोर,मोर
पॉड बोरर,फली वेधक
पॉड फ्लाय,फली मक्खी
नाडी बीटल,ढ़ोरा
पायरिल्ला,पाइरिल्ला
पॅथॉलॉजिस्ट,"रोग विज्ञानी, विकृति विज्ञानी"
पेडोलॉजिस्ट,मृदा विज्ञानी
वनस्पती ब्रीडर,पादप प्रजनक
वनस्पती पॅथॉलॉजिस्ट,पादप रोग विज्ञानी
वनस्पती फिजिओलॉजिस्ट,पादप क्रियाविज्ञानी
पोमोलॉजिस्ट,फल विज्ञानी
प्रश्न 10,क्यू दस
क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी),मात्रात्मक विशेषक विस्थल
चतुष्पाद,चतुष्कोण
चतुर्भुज प्रतिसाद,द्विघाती अनुक्रिया
चौपट पीक,चतुः सस्यन
गुणात्मक वारसा,गुणात्मक वंशागति
गुणवत्ता बियाणे,गुणता बीज
परिमाणवाचक अनुवंशशास्त्र,मात्रात्मक आनुवंशिकी
परिमाणवाचक वारसा,मात्रात्मक वंशागति
क्वांटम बियाणे,क्वांटम बीज
विलग्नवास,संगरोध
अलग ठेवणे कीटक,संगरोध पीड़क
क्वार्ट्ज,स्फटिक
द्रुत चाचणी,त्वरित परीक्षण
शांतता,प्रशांति
क्विसेन्ट सेंटर,प्रशांत केंद्र
लहान पक्षी,बटेर
राणी माशी,रानी मधुमक्खी
आर मूल्य,आर मान
रबी (हिवाळा) पीक,रबी फसल
रेसिम,असीमाक्ष
रेडिएशन,विकिरण
रेडिकल,मूलांकुर
रेडिओएक्टिव्हिटी,"रेडियोधर्मिता, विकिरणशीलता"
रेडिओबायोलॉजी,"विकिरण जैविकी, विकिरण जीव विज्ञान"
रेडिओमुनो परख,विकिरण प्रतिरक्षी आमापन
रेडिओसोटोप,रेडियोधर्मी समस्थानिक
पावसाचे पाणी कापणी,वर्षी जल संग्रहण
इंद्रधनुष्य क्रांती,इंद्रधनुषी क्रांति
पाऊस,वर्षा
रेनफेड,"बारानी, वर्षा आश्रित"
पर्जन्यामापक,वर्षामापी
पावसाळ्याचा हंगाम,"वर्षा ऋतु, बरसात"
बेड उंच,उत्थित क्यारी
रॅन्चिंग,"रैंचन, पशु-संबंधी उद्यम"
खवटपणा,"विकृतगन्धिता, खटवास"
यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक,यादृच्छिक प्रवर्धित बहुरूपी
यादृच्छिक नमुना,यादृच्छिक नमूना
यादृच्छिकरण,यादृच्छिकीकरण
यादृच्छिक ब्लॉक डिझाइन,यादृच्छिक ब्लॉक डिजाइन
श्रेणी (आकडेवारी),श्रेणी (सांख्यिकी)
रेंजलँड,चरागाह
श्रेणी व्यवस्थापन,चरागाह प्रबंध
वेगवान ग्रामीण मूल्यांकन (आरआरए),त्वरित ग्रामीण आकलन (आर आर ए)
रेशन,राशन
रेटून,"रतून, पेड़ी"
रॅटून पीक,पेड़ी सस्यन
रेपर,"फसल कटाई यंत्र, फसल कर्तक"
Recalcitrant बियाणे,दुःसाध्य बीज
मंदी शेती,प्रतिसार कृषि
मंदीचा टप्पा,प्रतिसार प्रावस्था
Recasive,अप्रभावी
रिचार्ज,"पुनर्भरण, पुनःपूरण"
परस्पर जीन्स,पारस्परिक जीन
पुन्हा हक्क सांगितलेली जमीन,उद्धारित भूमि
रिकॉम्बिनेंट,पुनः संयोजक
रिकॉम्बिनेंट डीएनए तंत्रज्ञान,पुनः संयोजक डीएनए प्रौद्योगिकी
पुनर्संचय,पुनर्योजन
Recon,"पुनरेक, रेकॉन"
जादू सर्वेक्षण,आवीक्षी सर्वेक्षण
वारंवार पालक,पुनरावर्ती जनक
पुनर्वापरयोग्य कचरा,पुनःउपयोगी अविशष्ट
लाल एकपेशीय वनस्पती,लाल शैवाल
लाल डेटा बुक,लुप्तप्राय जीवों की सूची
लाल माती,लाल मृदा
रेडॉक्स संभाव्यता,"रेडॉक्स विभव, अवकरण विभव"
नमुना कमी केला,लघूकृत नमूना
नांगरलेली जमीन कमी केली,लघूकृत जुताई
साखर कमी करणे,अपचायी शर्करा
कपात,"अपचयन, अवकरण, लघुकरण"
संदर्भ पीक,संदर्भ फसल
प्रतिबिंब गुणांक,परावर्तन गुणांक
प्रतिबिंब,परावर्तन
प्रतिक्षिप्त पुंकेसर,प्रतिवर्ती पुंकेसर
अपवर्तक सूचकांक,अपवर्तन सूचकांक
रेफ्रेक्टोमीटर,अपवर्तनमापी
पुनर्जन्म,"पुनर्जनन, पुनरुद्भवन"
नोंदणीकृत बियाणे,पंजीकृत बीज
रेगोलिथ,आवरण प्रस्तर
रीग्रेशन,समाश्रयण
रीग्रेशन गुणांक,समाश्रयण गुणांक
नियामक जनुक,नियामक जीन
सापेक्ष पीक-तीव्रता निर्देशांक,सापेक्ष फसल सघनता सूचकांक
सापेक्ष गर्दी गुणांक (के),सापेक्ष सघनता गुणांक (के)
सापेक्ष वाढीचा दर (आरजीआर),सापेक्ष वृद्धि दर (आर जी आर)
सापेक्ष आर्द्रता (आरएच),सापेक्ष आर्द्रता (आर एच)
सापेक्ष प्रसार निर्देशांक,सापेक्ष परिसर सूचकांक
सापेक्ष पाण्याचे प्रमाण,सापेक्षिक जलांश
सापेक्ष तण,संबंधित खरपतवार
सापेक्ष उत्पन्न निर्देशांक,सापेक्ष उत्पादन सूचकांक
सापेक्ष उत्पन्न एकूण,कुल सापेक्ष उत्पाद
रिले पीक,"क्रमिक सस्यन, अनुपद सस्यन"
मदत,उच्चावच (भूमितल)
रिमोट सेन्सिंग,सुदूर संवेदन
उर्जेचे नूतनीकरणयोग्य स्त्रोत,नवीकरणीय ऊर्जा स्रोत
नूतनीकरण,जीर्णोद्धार
रीफेलेंट,विकर्षक
प्रतिकृती काटा,प्रतिकृतियन द्विशाख
प्रतिकृती,"प्रतिकृतियन, पुनरावृत्ति"
रिपोर्टर जनुक,प्रतिवेदक जीन
खताचा अवशिष्ट प्रभाव,उर्वरक का अवशिष्ट प्रभाव
खताचा अवशिष्ट प्रभाव,खाद का अवशिष्ट प्रभाव
अवशिष्ट सोडियम कार्बोनेट,अवशिष्ट सोडियम कार्बोनेट
अवशिष्ट मातीची सुपीकता,अवशिष्ट मृदा उर्वरता
अवशेष,अवशिष्ट
लवचिकता (पीक),सहनशीलता (फसल)
संसाधनाचा वापर निर्देशांक (आरयूआय),संसाधन उपयोग सूचकांक (आर यू आई)
श्वसन शांत,श्वसन गुणांक
श्वसन रंगद्रव्य,श्वसनी वर्णक
श्वसन भाग,श्वसन घातांक
प्रतिसाद वक्र,अनुक्रिया वक्र
प्रतिसाद,अनुक्रिया
पुनर्वसन केंद्रक,प्रत्यवस्थान केंद्रक
