Tamil,Odiya
Imunothery சிகிச்சை,ଇମ୍ୟୁଥେରାପି |
இம்பரிபின்னேட்,ଉଦାରିପିନେଟେଟ୍ |
BARBRATH,ଇମ୍ପେରାଟା |
தெளிவற்ற,ଅକ୍ଷୟ
உள்வைப்பு,ପ୍ରତିରୋପଣ
உள்வைப்பு,ପ୍ରତିରୋପଣ
மேம்படுத்தப்பட்ட விதை,ଉନ୍ନତ ବିହନ
மேம்படுத்தப்பட்ட வகை,ଉନ୍ନତ ବିବିଧତା |
சிட்டுவில்,ସ୍ଥିତିରେ |
ஆய்வுக்கூட சோதனை முறையில்,ଭିଟ୍ରୋରେ |
விட்ரோ கருத்தரித்தல் (ஐவிஎஃப்),ଭିଟ୍ରୋ ଫର୍ଟିଲାଇଜେସନ୍ (IVF) ରେ |
உயிருள்ள,ଭିଭୋରେ
செயலற்றது,ନିଷ୍କ୍ରିୟ |
Inbred வரி,ଇନବ୍ରେଡ୍ ଲାଇନ୍ |
இனப்பெருக்கம்,ଅଯଥା
மறுசீரமைப்பு நிகழ்வு,ପ୍ରତ୍ୟାହାରର ଘଟଣା
எரித்தல்,ପ୍ରବଳ
வெட்டுதல்,ଇନସିଷ୍ଟର୍
சேர்க்கும் உடல்,ଅନ୍ତର୍ଭୂକ୍ତ କୂଳ
பொருத்தமற்ற நடத்தை,ଅସଙ୍ଗତ ଆଚରଣ |
பொருந்தாத தன்மை,ଅସଙ୍ଗତତା
பொருந்தாத தன்மை,ଅସଙ୍ଗତତା
முழுமையற்ற ஆதிக்கம்,ଅସମ୍ପୂର୍ଣ୍ଣ ପ୍ରାଧାନ୍ୟ |
இன்குபேட்டர்,ଇନକ୍ୟୁବେଟର
பதவி,ଅବିବାହିତ
Incus,ଭୋଗୁସ୍
அண்டீசண்ட் பழம்,ଚତୁର ଫଳ |
உள்தள்ளப்பட்டது,ଇଣ୍ଡେଣ୍ଟ୍ |
சுயாதீன வகைப்படுத்தல்,ସ୍ independent ାଧୀନ ପ୍ରକାର
சுயாதீன மரபணு,ସ୍ independent ାଧୀନ ଜିନ୍
வேளாண் ஆராய்ச்சி கவுன்சில்,ଇଣ୍ଡିଆନ୍ କାଉନସିଲ୍ ଅଫ୍ କୃଷି ଅନୁସନ୍ଧାନ |
இந்திய சால்மன்,ଭାରତୀୟ ସଲମାନ |
காட்டி இனங்கள்,ସୂଚକ ପ୍ରଜାତିଗୁଡିକ |
மருத்துவத்தின் உள்நாட்டு அமைப்பு,Medicine ଷଧର ସ୍ୱଦେଶୀ ସିଷ୍ଟମ୍ |
இண்டிகோஃபெரா,ଇନ୍ଦିଗୋଫେରା |
உட்புற மாசுபாடு,ଇନଡୋର ପ୍ରଦୂଷଣ |
தூண்டப்பட்ட இயக்கம்,ପ୍ରେରିତ ଆନ୍ଦୋଳନ |
தூண்டப்பட்ட பிறழ்வு,ପ୍ରେରିତ ମ୍ୟୁଟେସନ୍ |
தூண்டல்,ଇନ୍ଦୁସର୍
தூண்டல் மரபணு,ଇନ୍ଦୁସର୍ ଜିନ୍ |
தூண்டக்கூடிய கட்டுப்பாடு,ନିରବଚ୍ଛିନ୍ନ ନିୟନ୍ତ୍ରଣ |
தூண்டக்கூடிய நொதி,ନିର୍ବିଶନୀୟ ଏନଜାଇମ୍ |
புற்றுநோயின் தூண்டல்,କର୍କଟ ରୋଗର ପରିବର୍ତ୍ତନ
தொழில்துறை மெலனிசம்,ଶିଳ୍ପ ମେଲାନଜିମ୍ |
தொழில்துறை மாசுபாடு,ଶିଳ୍ପ ପ୍ରଦୂଷଣ |
தொழில்துறை புகை,ଶିଳ୍ପ ଧୂଆଁ |
அறிவிப்பு மாறுபட்ட நுண்ணோக்கி,ଆଚରଣ ମାଇକ୍ରୋସ୍କୋପି |
விவரிக்க முடியாத வளங்கள்,ଅବିସ୍ମରଣୀୟ ଉତ୍ସଗୁଡିକ |
தொற்று நோய்,ସଂକ୍ରାମକ ରୋଗ
தொற்று,ସଂକ୍ରମଣ
அனுமானம்,ସୂଚନାଯୋଗ୍ୟ
தாழ்வான சிறுமூளை பென்குல்,ନିମ୍ନମାନର ସେର୍ବେଲଲର ପେଡୁନଭେଲ୍ |
தாழ்வான மெசென்ட்ரிக் கேங்க்லியன்,ନିମ୍ନ ମାନସେଣ୍ଟ୍ରିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
எல்லையற்ற,ଅସୀମ
அழற்சி,ପ୍ରଦାହ
அழற்சி தடை,ପ୍ରଦାହଜନକ ପ୍ରତିବନ୍ଧକ |
அழற்சி எதிர்வினை,ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |
அழற்சி பதில்,ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |
வீக்கம்,ମୁଦ୍ରାସ୍ଫୀତି
மஞ்சரி,ଅସ୍ତ୍ରଶସ୍ତ୍ର
குளிர் காய்ச்சல்,ସ୍ୱାଇନ୍ ଫ୍ଲୁ
வருகை,ପ୍ରବାହ
அகச்சிவப்பு சுரப்பி,ଇନଫ୍ରିବଟାଲ୍ ଗ୍ରନ୍ଥି |
இன்பண்டிபுலம்,ଇନଫଣ୍ଡିବୁଲମ୍ |
உட்கொண்ட உணவு,ଖାଦ୍ୟ ଖାଇବା |
உட்கொள்ளல்,ସମ୍ବନ୍ଧୀୟତା
இம்பினினல் கால்வாய்,In ତୁନିନାଲ୍ କେନାଲ୍ |
இங்ஜினல் குடலிறக்கம்,In ତୁଲିନ୍ ହର୍ନିଆ |
பரம்பரை,ଉତ୍ତରାଧିକାରୀ
பரம்பரை மூலக்கூறு நோய்,ଉତ୍ତରାଧିକାରୀ ମଲିକୁଲାର୍ ରୋଗ |
தடுக்கவும்,ପ୍ରତିରୋଧ
தடுக்கப்பட்டது,ନିଷ୍କ୍ରିୟ
ஹார்மோனைத் தடுக்கும்,ହରମୋନ୍ ପ୍ରତିରୋପଣ |
தடுப்பு,ପ୍ରତିବନ୍ଧକ
தடுப்பு பெப்டைட்,ପ୍ରତିବନ୍ଧକ ପେପ୍ଟାଇଡ୍ |
துவக்கம்,ଆରମ୍ଭ
துவக்கி,ପ୍ରାରମ୍ଭିକ
செலுத்தப்பட்டது,ଇଞ୍ଜେକ୍ସନ
காயம்,କ୍ଷତ
இன்லெட்,ଇନଲେଟ୍
உள்ளார்ந்த நோய் எதிர்ப்பு சக்தி,ଅନ୍ତର୍ନିହିତ ରୋଗୀତା |
கனிம பரிணாமம்,ଇନୋରଗାନିକ୍ ବିବର୍ତ୍ତନ |
கனிம பொருள்,ଇନୋରଗାନିକ୍ ସାମଗ୍ରୀ |
Inositoltriphoshate,ଇନୋସାଇଟୋସ୍ରୋସ୍ରଫୋସେଟ୍ |
ஊட்டச்சத்து உள்ளீடு,ପୁଷ୍ଟିକର ଇନପୁଟ୍ |
பூச்சி,କୀଟ
பூச்சி போர்ப்ளர்,କୀଟନାଶକ ଚେତାବନୀ |
பூச்சி பூச்சி,କୀଟପତଙ୍ଗ ପୋକ
பூச்சி எதிர்ப்பு,କୀଟପତଙ୍ଗ ପ୍ରତିରୋଧ |
பூச்சி,କୀଟନାଶକା
பூச்சிக்கொல்லி புரதம்,କୀଟନାଶକ ପ୍ରୋଟିନ୍ |
பூச்சிக்கொல்லி,କୀଟନାଶକ
பூச்சி,କୀଟନାଶକ
பூச்சிய ஆலை,କୀଟନାଶକ ଉଦ୍ଭିଦ |
கருவூட்டுதல்,କ୍ରିୟା
செருகும் செயலிழப்பு,ସନ୍ନିବେଶ ନିଷ୍କ୍ରିୟତା |
தூண்டுதல் திறன்,ପ୍ରେରଣାଦାୟକ କ୍ଷମତା |
இன்ஸ்பிரேட்டரி ரிசர்வ் தொகுதி,ପ୍ରେରଣାଦାୟୀ ସଂରକ୍ଷଣ ଭଲ୍ୟୁମ୍ |
இயற்கையான அதிகரிப்பின் இன்ஸ்டரின்டிக் வீதம்,ପ୍ରାକୃତିକ ବୃଦ୍ଧିର ଇନଷ୍ଟ୍ରିନ୍ସିକ୍ ହାର |
காப்பீடு,ଇନସୁଲେଟ୍ କରନ୍ତୁ |
இன்சுலின்,ଇନସୁଲିନ୍ |
ஒருங்கிணைந்த புரதம்,ଇଣ୍ଟିଗ୍ରାଲ୍ ପ୍ରୋଟିନ୍ |
ஒருங்கிணைக்கவும்,ଏକତ୍ର କର
ஒருங்கிணைப்பு,ଏକୀକରଣ
உள்,ପୂର୍ଣ୍ଣ
உள் நெஃப்ரிடியம்,ଆନ୍ତ am ତନ୍ତ୍ର ନେଫାଇଡିୟମ୍ |
தொடர்பு,ପାରସ୍ପରିକ କ୍ରିୟା
எதிர்மறை விளைவுடன் தொடர்பு,ନକାରାତ୍ମକ ପ୍ରଭାବ ସହିତ ପାରସ୍ପରିକ କ୍ରିୟା |
இடைமுக செப்டம்,ପାରସ୍ପରିକ ସେପ୍ଟମ୍ |
இனப்பெருக்கம்,ଆନ୍ତରିକତାର ସହିତ
இனப்பெருக்கம்,ନିୟନ୍ତ୍ରିତ ବ୍ୟକ୍ତିଗତ |
இடைக்கால,ଆନ୍ତ a
ஒன்றோடொன்று வட்டு,ଇଣ୍ଟର୍କାଚ୍ ହୋଇଥିବା ଡିସ୍କ |
இன்டர்செல்லுலர் மேட்ரிக்ஸ்,ଇଣ୍ଟରସେଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
இன்டர்செல்லுலர் இடம்,ଇଣ୍ଟରସେଲୁଲାର୍ ସ୍ପେସ୍ |
இடைமறிப்பு,ବାଧା
இடைமறிப்பு,ବାଧା
இடை-சங்கிலி பிணைப்பு,ଇଣ୍ଟର-ଚେନ୍ ବଣ୍ଡ |
இன்டர்டோப்லெட் படைப்பிரிவு,ଇଣ୍ଟରର୍ଡୋବଲ୍ ବ୍ରିଗେଡ୍ |
இடைக்கால காம்பியம்,ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |
இடைக்கால இடம்,ଆନ୍ତ ାଦଶବତା ସ୍ଥାନ |
இடைமுகம்,ଆନ୍ତରିକ
இடைமுக குரோமோசோம்,ଇଣ୍ଟରଫେଜ୍ କ୍ରୋମୋଜୋମ୍ |
குறுக்குவெட்டு செப்டம்,ବିପର୍ଟାଲ୍ ସେପ୍ଟମ୍ |
இடைக்கால காம்பியம்,ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |
ஆர்.என்.ஏ தலையிடுகிறது,ରନେଫର୍ କରିବା
இன்டர்ஃபெரான்,ବାଧା
குறுக்கீடு,ବାଧା
இன்டர்லூகின்,ଇଣ୍ଟରଲୁକିନ୍ |
ஒன்றோடொன்று,ହସ୍ତକ୍ଷେପ
இடைநிலை நாள் ஆலை,ମଧ୍ୟବର୍ତ୍ତୀ ଦିନ ଉଦ୍ଭିଦ |
இடைநிலை இழை,ମଧ୍ୟବର୍ତ୍ତୀ ଚାବି |
இடைநிலை மடல்,ମଧ୍ୟବର୍ତ୍ତୀ ଲୋବେ
இடைநிலை இணைத்தல்,ମଧ୍ୟବର୍ତ୍ତୀ ଯୋଡି |
உள் காது,ଆନ୍ତରିକ କାନ
உள் சூழல்,ଆଭ୍ୟନ୍ତରୀଣ ପରିବେଶ
உள் ஜுகுலர் நரம்பு,ଆଭ୍ୟନ୍ତରୀଣ ଜୁଗଲାର ଶିରା |
உள் உருவவியல்,ଆଭ୍ୟନ୍ତରୀଣ ମର୍ଫୋଲୋଜି |
உள் ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்,ଆଭ୍ୟନ୍ତରୀଣ ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
உள் தாளம்,ଆଭ୍ୟନ୍ତରୀଣ ରିମ୍
சர்வதேச குறியீடு,ଆନ୍ତର୍ଜାତୀୟ କୋଡ୍ |
சர்வதேச மனித மரபணு திட்டம்,ଆନ୍ତର୍ଜାତୀୟ ମାନବ ଜେନୋଜ୍ ପ୍ରୋଜେକ୍ଟ |
இன்டர்னோட்,ଆଭେଜର |
கிரகத்தன்மை,ଆନ୍ତ p
குறுக்கிடப்பட்ட மரபணு,ବାଧାପ୍ରାପ୍ତ ଜିନ୍ |
இன்டர்செக்ஸ்,ଆନ୍ତରିକ
இடைநிலை கலப்பினமாக்கல்,ଅନ୍ତର୍ନିହିତ ହାଇବ୍ରିସିଡେସନ୍ |
இன்டர்ஸ்டீடியல் செல் தூண்டுதல் ஹார்மோன்,ଆନ୍ତ st ରାଜ୍ୟ ସେଲ୍ ହରମୋନ୍ ଉତ୍ସାହିତ କରେ |
இடைநிலை செல்,ଆନ୍ତ st ରାଜ୍ୟ କକ୍ଷ
இடைநிலை நீக்குதல்,ଆନ୍ତ st ରାଜ୍ୟ ବିଲୋପ
இன்டர்ஸ்டீடியல் ஃப்ளையட்,ଆନ୍ତ st ରାଜ୍ୟ FLIUD |
இன்டர்வேரியெட்டல் கலப்பினமாக்கல்,ଆନ୍ତରିକ ହାଇବ୍ରିଡିସନ୍ |
தலையிடும் வரிசை,ହସ୍ତକ୍ଷେପ କ୍ରମରେ |
குடல் சீக்கா,ଅନ୍ତନଳୀ କାସିଆ |
குடல் சாறு,ଅନ୍ତନଳୀ ରସ
குடல்,ଅନ୍ତନଳୀ
உள்விளைவு செரிமானம்,ଇଣ୍ଟ୍ରାସେଲୁଲାର୍ ହଜମ |
இன்ட்ராசைட்டோபிளாஸ்மிக் விந்து ஊசி (ஐ.சி.எஸ்.ஐ),ଇଣ୍ଟ୍ରାକାଇଟୋଲାପସମିକ୍ ଶୁକ୍ରାଣୁ ଇଞ୍ଜେକ୍ସନ୍ (icsi)
இன்ட்ராஃபாஸ்குலர் காம்பியம்,Intrfasciculical Cambium |
இன்ட்ராமெடல்லரி நெஃப்ரான்,ଇଣ୍ଟ୍ରାମମଣ୍ଡଲେରା ନେଫ୍ରନ୍ |
உள்ளார்ந்த போட்டி,ଇଣ୍ଟ୍ରାସୀଙ୍କ ପ୍ରତିଯୋଗିତା |
உள்ளார்ந்த பொருந்தாத தன்மை,ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |
உள்ளார்ந்த பொருந்தாத தன்மை,ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |
இன்ட்ராடெஸ்டிகுலர் பிறப்புறுப்பு jduct அமைப்பு,ଅନ୍ତତାଣଳର ବୃହତ ଜଟିଳ ବ୍ୟବସ୍ଥା |
கருப்பையக கருவூட்டல் (IUI),ଇଣ୍ଟ୍ରାଉଟର୍ନ୍ ଇନସିନିଟି (IUI)
கருப்பையக பரிமாற்றம் (IUT),ଇଣ୍ଟ୍ରାଟର୍ାଇନ୍ ଟ୍ରାନ୍ସଫର (IUT)
உள்ளார்ந்த புரதம்,ଅନ୍ତର୍ନିହିତ ପ୍ରୋଟିନ୍ |
உள்ளார்ந்த தடை,ଅନ୍ତର୍ନିହିତ ପ୍ରତିବନ୍ଧକ |
அறிமுகம்,ଅନ୍ତେବାସୀ
இன்ட்ரான்,ଇଣ୍ଟ୍ରୋନ୍ |
உள்,ଇଣ୍ଟ୍ରୋଜ୍ |
தலைகீழ்,ଓଲଟା |
இன்வெர்டேஸ்,ଅନ୍ଭାଇଟି
முதுகெலும்புகள்,ଓଭରଟେବ୍ରାଟ୍ସ |
புலனாய்வாளர்,ଅନୁସନ୍ଧାନକାରୀ
ஈடுபாடு,ଜଡିତ
தன்னிச்சையான மற்றும் நெருக்கடி செய்யப்படாத தசை,ଅନିଚ୍ଛାକୃତ ଏବଂ ଅଣ-ଷ୍ଟ୍ରେଟେଡ୍ ମାଂସପେଶୀ |
இடோடின்,ଅଡାଦିନ
அயோடோதைரோனைன்,Iodotyrontine
அயன்,ଆୟନ
அயன் சேனல்,Ion ଚ୍ୟାନେଲ |
அயன் பரிமாற்ற நிறமூர்த்தம்,ଆଇନ୍ ଏକ୍ସଚେଞ୍ଜ୍ କ୍ରୋମାଟୋଗ୍ରାଫି |
அயனி பிணைப்பு,Ionic bond
அயனி தொடர்பு,ଆଇଓନିକ୍ ପାରସ୍ପରିକ କ୍ରିୟା |
அயனோசைட்,Ionocyte |
ஒருங்கிணைந்த பூச்சி மேலாண்மை (ஐபிஎம்),ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା (ipm)
ஐபோமோயா,Ipoomea
இரிடேசி,Iredaceae
ஐரிஸ்,ଆଇସିଛି
இரும்பு பலப்படுத்தப்பட்ட அரிசி,ଲୁହା ଦୁର୍ଗର ଚାଉଳ |
இரும்பு போர்பிரின்,ଆଇରନ୍ ପୋରିଫିରିନ୍ |
இரும்பு ஸ்கிராப்,ଲୁହା ସ୍କ୍ରାପ୍ |
கதிரியக்க செல்,ଅସାଧାରଣ କକ୍ଷ |
கதிர்வீச்சு,ବିକଶିତତା |
ஒழுங்கற்ற,ଅନିୟମିତ |
ஒழுங்கற்ற மலர்,ଅନିୟମିତ ଫୁଲ |
மீளமுடியாத விலகல்,ଅପୂରଣୀୟ ବିକୃତ |
சர்வதேச நெல் ஆராய்ச்சி நிறுவனம்,ଆନ୍ତର୍ଜାତୀୟ ଚଉଡା ଅନୁସନ୍ଧାନ ପ୍ରତିଷ୍ଠାନ |
எரிச்சல்,ବିରଗୀ
இஷியம்,ଇସିୟମ୍
இஷியம்,ଇସିୟମ୍
லாங்கர்ஹான்களின் தீவுகள்,ଲେନମ୍ୟାନ୍ଙ୍କ ଆଇଲେଟ୍ |
ஐசோஅக்ளூட்டினின்,Isoagglutinin
ஐசோபிலேட்டரல் இலை,Isobilatal ପତ୍ର |
ஐசோகாமி,ଆଇସୋଗାମି |
ஐசோகிராஃப்ட்,IsoSgraft
தனிமைப்படுத்தப்பட்ட,ଅଲଗା
தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்,ଅଲଗା କ୍ଲୋରୋପ୍ଲାଷ୍ଟ |
தனிமைப்படுத்தப்பட்ட திசு,ବିଚ୍ଛିନ୍ନ ଟିସୁ |
தனிமைப்படுத்துதல்,ବିଚ୍ଛିନ୍ନତା |
ஐசோமரஸ்,Isomers ରଦ୍ଦ
ஐசோபிக்னிக் மையவிலக்கு,Isopycncnic ସେଣ୍ଟ୍ରିଫୁଗେସନ୍ |
ஐசோடோனிக்,ଇସୋନୋଟୋିକ୍ |
ஐசோடோப்,ଇସୋଟୋପ୍
ஐசோட்ரோபிக்,Isotropico
ஐசோட்ரோபிக்,Isotropico
ஐசோட்ரோபிக் பேண்ட்,Isotropic ବ୍ୟାଣ୍ଡ |
இஸ்த்மஸ்,Isthmus
Itai-itai நோய்,ITAI-ITAI ରୋଗ |
IUDS (மருந்து),Iuds (medic ଷଧ)
IUDS (அல்லாத மருந்து),Iuds (ଅଣ-ମେସିଫିକ୍)
ஜாசிட்,ଜାସିଡ୍ |
ஜட்ரோபா,ଜୋଟ୍ରୋଫା |
மஞ்சள் காமாலை,ଜଣ୍ଡିସ
தாடை,ଜହ୍ନ
தாடை இல்லாத முதுகெலும்பு,ଜହ୍ନହୀନ ମେରୁଦଣ୍ଡ |
ஜெஜூனம்,ଜେଜୁନମ୍ |
ஜெல்லிமீன்,ଜେଲିଫିସ୍ |
ஜம் சாகுபடி,Jhum ଚାଷ
கூட்டு வன மேலாண்மை,ମିଳିତ ଜଙ୍ଗଲ ପରିଚାଳନା
இணைந்த எக்ஸோஸ்கெலட்டன்,ESSORSKELLOTOTOTOTON |
ஜுகுலர் நரம்பு,ଜୁଗୁଲାର୍ ଶିରା |
குப்பை டி.என்.ஏ,ଜଙ୍କ ଡିନା |
ஜுராசிக் காலம்,ଜୁରାସିକ୍ ଅବଧି
சணல் தொழில்நுட்பம்,ଜିଟ୍ ଟେକ୍ନୋଲୋଜି |
சிறார் ஹார்மோன்,ଜୁଭେନାଇଲ୍ ହରମୋନ୍ |
சிறார் கட்டம்,ନାବାଳକ ଚେଜ୍ |
ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்,JuxtAGlomerular aparatus |
கல்பாசு,କଲବାସୁ |
காலே,କଲାଲ
கல்மெக்,କାଲମେଗ
கனமைசின்,କାନାମାଇକିନ୍ |
கரியோகாமி,Karogamy
காரியோடைப்,କାରିଓଟାଇପ୍
காரியோடைப்பிங்,Kararotyping
க ut டியா,କାଉଆୟା
கீல்,କିଲ
கீல்,କିଲ
கெராடினைஸ் தோல் செல்,କ୍ୟାରାଭେନ୍ସିଡ୍ ଚର୍ମ ସେଲ୍ |
கெட்டோகுளுடரிக் அமிலம்,କେଟୋଗ୍ଲୁଟାଲ୍ୟୁଟ୍ରିକ୍ ଏସିଡ୍ |
கீட்டோன்,କେଟୋନ୍
கெட்டோன் குழு,କେଟୋନ୍ ଗ୍ରୁପ୍ |
கெட்டோனூரியா,କେଟୋଟୋର୍ଜିଆ
விசை,ଚାବି
கீஸ்டோன் இனங்கள்,କିଷ୍ଟୋନ ପ୍ରଜାତିଗୁଡିକ |
கைர்,ଖିରର
கெசரி,କାଥାରି |
சிறுநீரக டயாலிசிஸ்,କିଡନୀ ଡାଏଲିସିସ୍ |
இயக்க ஆற்றல்,ଗତିଜ ଶକ୍ତି
கினெடின்,କିନେଟିନ୍
கினெடோகோர்,ଗା intore ାଓକୋର
கிங் நண்டு,ରାଜା କ୍ରାବ୍ |
இராச்சியம்,ରାଜ୍ୟ
கிங்ஃபிஷர்,କିଙ୍ଗଫିସର
கைனோபிளாசம்,କିନୋଭ୍ଲପ୍ମାସ୍
சமையலறை கழிவு,ରୋଷେଇ ଘର ବର୍ଜ୍ୟବସ୍ତୁ |
க்லைன்ஃபெல்டரின் நோய்க்குறி,Klinfler ର ସିଣ୍ଡ୍ରୋମ |
முழங்கால்,ଆଣ୍ଠୁ
கிரான்ஸ் உடற்கூறியல்,କ୍ରାନଜ୍ ଆନାଟୋମି |
கிரெப்பின் சுழற்சி,କରେବଙ୍କ ଚକ୍ର |
லேபியா மஜோரா,LABIA MAJORA
லேபியா மினோரா,LABIA MICARO |
லேபல் பேம்ப்,ଲାବିଆଲ୍ ପାଲ୍ |
லேபிள்,ଲାବାଇଲ୍
லேபியம்,ଲାବିୟମ୍
லாப்லாப்,ଲାବଲାବ୍ |
லேப்ரம்,ଲାବ୍ରମ୍
லாபிரிந்த்,ଲାବିରିନ୍ଥ |
லாக்,ଲକ୍ଷ
லாக் ஓபரான்,ଲାକ୍ ଓପନ୍ |
லேசிஃபர்,ଲାକ୍ତୀ
பாலூட்டுதல்,ସ୍ତନ୍ୟପାନ
பாலூட்டக்கூடிய அமினோரியா,ଶତାବୃତ୍ତ ଆବାସବାଣୀ
லாக்டாட்ரோஃப்,ଲାକ୍ଟାଟ୍ରୋଫ୍ |
லாக்டோபாகிலஸ்,ଲାକ୍ଟୋବାକିଲ୍ସ୍ |
லாக்டோஸ் வளர்சிதை மாற்ற நொதி,ଲାକ୍ଟୋଜ୍ ମେଟାବୋଲିଜିଂ ଏନଜାଇଜ୍ |
லாக்டோஸ்,ଲାକ୍ଟୋଜ୍
லாக்டுகா சாடிவா,ଲାକକ୍ଟୁକା ସତତା |
லாகுனா,ଲାକୁନା |
இயற்கையின் ஏணி,ପ୍ରକୃତିର ସିଡ଼ି |
பின்தங்கிய இழை,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
லேமல்லா,ଲାମେଲା
லேமல்லிடன்கள்,ଲାମେଲାଇଡ୍ |
லாமியாசி,ଲାମିଆସିଆ
லாமியல்ஸ்,ଲାମିଆଲେସ୍
லேமினா ப்ராப்ரியா,ଲାମିନା ପ୍ରପପିଆ |
லேமினா,ଲାମିନା |
லேமினேரியா,ଲମିନିୟା
விளக்கு தூரிகை குரோமோசோம்,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
ஈட்டி வடிவானது,ଲାନ୍ସୋଲେଟ୍ |
நில ஆலை,ଜମି ଉଦ୍ଭିଦ
நிலங்கள் நத்தை,ଜମିର ସ୍ନେଲ୍ |
லந்தனா கமாரா,ଲାଣ୍ଟାନା କାମାରା |
லேபராஸ்கோப்,ଲାସେରୋସ୍ସ୍କୋପ୍ |
லாபார்டியா,ଲାପାର୍ଟେୟା
குறைவு வீதம்,ଲାପ୍ ଲାପ୍ ହାର |
லார்க்ஸ்பூர்,ଲାର୍କପୁର |
லார்வா இறப்பு,ଲାର୍ଭାଲ୍ ମୃତ୍ୟୁହାର |
லாரிங்கோபார்னக்ஸ்,ଲାରନିଙ୍ଗୋଫ୍ରିନକ୍ସ |
லேசர் மைக்ரோ சர்ஜரி,ଲେଜର ମାଇକ୍ରୋସର୍ଜସି |
லேசியூரஸ்,ଅଳସୁଆସ୍ |
மறைந்த ப்ளைட்டின்,ବିଳମ୍ବିତ ବ୍ଲାଇଟ୍ |
தாமதமாக டெவலப்பர்,ବିଳମ୍ବିତ ଡେଭଲପର୍ |
தாமதமான வெற்றி இனங்கள்,ବିଳମ୍ବିତ ପ୍ରଜାତି |
தாமதமான மரம்,ବିଳମ୍ବିତ କାଠ
உள்ளுறை வெப்பம்,ଅହଂତ୍ତତା
பக்கவாட்டு இணைப்பு,ଲାଟେରାଲ୍ ଆବେଦନ
பக்கவாட்டு மொட்டு,ଲାଟେରାଲ୍ ଗୁଡ୍ |
பக்கவாட்டு சாம்பல் கொம்பு,ପାର୍ଶ୍ୱ ଧୂସର ଶିଙ୍ଗ |
பக்கவாட்டு வென்ட்ரிக்கிள்,ଲାଟେରାଲ୍ ଭେଣ୍ଟ୍ରିକଲ୍ |
லேடெக்ஸ்,ଲାଟେକ୍ସ
லாதிரஸ் சாடிவஸ்,ଲେଟ୍ରସ୍ ସତୀଶ
நட்டு,ଲାଟାଇସ୍
லட்டு அமைப்பு,ଲାଟାଇସ୍ ଗଠନ |
லாரினீ,ଲୁରିନେତା |
சுயாதீன வகைப்படுத்தல் சட்டம்,ସ୍ independent ାଧୀନ ସମୁଦ୍ରର ନିୟମ
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
பரம்பரை சட்டம்,ଉତ୍ତରାଧିକାରର ନିୟମ
பிரித்தல் சட்டம்,ପୃଥକତାର ନିୟମ |
வெப்ப இயக்கவியலின் விதிகள்,ଥର୍ମୋଡାଇନାମିକ୍ସର ନିୟମ |
அடுக்கு,ସ୍ତର
அடுக்கு,ସ୍ତର
கனிமப் பொருளைக் கடத்தல்,ଖଣିଜ ପଦାର୍ଥର ଲେକ୍ଡିଂ |
வழி நடத்து,ସୀସା |
முன்னணி ஸ்ட்ராண்ட்,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
இலை வயது,ପତ୍ର ବୟସ
இலை மற்றும் துண்டு துரு,ପତ୍ର ଏବଂ ଷ୍ଟ୍ରିପ୍ କଳଙ୍କିତ |
இலை கத்தி,ପତ୍ର ବ୍ଲେଡ୍ |
இலை சுருட்டை,ପତ୍ର କର୍ଲ |
இலை நோக்குநிலை,ପତ୍ର ଓରିଏଣ୍ଟେସନ୍ |
இலை காற்று,ପତ୍ର ଚରମ
இலை,ପତ୍ର
இலை-பிளேட்,ପତ୍ର-ବ୍ଲେଡ୍ |
இலை இல்லாதது,ପତ୍ରହୀନ |
பாய்ச்சல்,ଲମ୍ଫିଂ
தோல் இலை,ଚମଡା ପତ୍ର |
இடது பெருநாடி வளைவு,ପର୍ଟିକ୍ ଆର୍କ
இடது இருதய தமனி,ବାମ କାର୍ସିଆକ୍ ଧମନୀ |
பருப்பு ஆலை,ଲେଗ୍ୟୁମିନସ୍ ଉଦ୍ଭିଦ |
பருப்பு,ଲେମ୍ବୁ
