Gujarati,Marathi
રેજીસાઈડ,रेजिसाइड
રેજીસાઇડ્સ,रेजिसाइड्स
શાસન,राजवट
શાસન,राजवट
પ્રદેશ,प्रदेश
શાસન વર્ષ,Regnal वर्ष
રેગ્નન્ટ,रेग्नंट
રેગ્નમ,रेग्नम
રીક,रेच
શાસન,राजवट
શાસન,राजवट
રાજ પરિવાર,राज्य करणारे कुटुंब
આતંકનું શાસન,दहशतीचे राज्य
આતંકનું શાસન,दहशतीचे राज्य
મજબૂત કરો,मजबुत करा
મજબૂતીકરણ,मजबुतीकरण
પુનઃસ્થાપન,पुनर्स्थापना
ફરીથી રોકાણ કરો,पुन्हा गुंतवणूक करा
રિલે પોસ્ટ,रिले पोस्ट
રિલે માર્ગ,रिले मार्ग
રિલે સિસ્ટમ,रिले प्रणाली
પ્રકાશન,सोडा
પ્રકાશન,सोडा
ત્યાગ,त्याग
ત્યાગ,त्याग
રેપર્ટરી (= ઇન્વેન્ટરી),रेपर्टरी (=इन्व्हेंटरी)
ભંડાર,भांडार
ભંડાર,भांडार
પ્રજાસત્તાક,प्रजासत्ताक
ગણતંત્ર દિવસ,प्रजासत्ताक दिवस
રીસ્ક્રીપ્ટ,रिस्क्रिप्ट
રીસ્ક્રીપ્ટ,रिस्क्रिप्ट
રહેવાસી,रहिवासी
પુનઃસ્થાપન,जीर्णोद्धार
પુનરુત્થાન,पुनरुत्थान
પુનરુત્થાન,पुनरुत्थान
પીછેહઠ,माघार
ઊલટું (સિક્કાનું),उलटे (नाण्याचे)
બળવો,बंड
ક્રાંતિ,क्रांती
"ક્રાંતિ, ફ્રેન્ચ","क्रांती, फ्रेंच"
ક્રાંતિ ભવ્ય,क्रांती गौरवशाली
"ક્રાંતિ, ઔદ્યોગિક","क्रांती, औद्योगिक"
રાઇઝિંગ,उगवतो
રોટન-બરો,रॉटन-बरो
રફ રાઇડર્સ,रफ रायडर्स
રાઉન્ડ-હેડ્સ,गोलाकार डोके
રાઉટ,राउट
રોયલ પ્રેક્ષકો,रॉयल प्रेक्षक
રોયલ ચાર્ટર,रॉयल चार्टर
રોયલ ક્રેસ્ટ,रॉयल क्रेस्ट
રોયલ ક્રેસ્ટ,रॉयल क्रेस्ट
રોયલ હુકમનામું,शाही हुकूम
રૂબ્રિક,रुब्रिक
ખંડેર,अवशेष
દોડવીર,धावपटू
તોડફોડ,तोडफोड
સાબર,साबर
સાબર્સ,सेबर्स
બલિદાન,त्याग
બલિદાન,त्याग
બલિદાન,त्याग
સલામત આચરણ,सुरक्षित आचरण
સેફગાર્ડ,सेफगार्ड
સેફગાર્ડ,सेफगार्ड
સુરક્ષા ફરજો,कर्तव्यांचे रक्षण करणे
સેલી,सायली
સેલી-બંદર,सॅली-बंदर
રાજદંડ,राजदंड
સ્કીમિટર,स्किमिटर
બીજી એસ્ટેટ,दुसरी इस्टेट
સંપ્રદાય,पंथ
સંપ્રદાય,पंथ
જપ્તી,जप्ती
જપ્તી,जप्ती
સેનેટ,सिनेट
સેનેટ,सिनेट
સેનેટ,सिनेट
સેનેટ,सिनेट
નોકર (=બોર્ડર અથવા વિલિન),सेवक (= सीमा किंवा विलेन)
નોકર (=બોર્ડર અથવા વિલિન),सेवक (= सीमा किंवा विलेन)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),दासत्व (सरफहुड किंवा सर्फेज)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),दासत्व (सरफहुड किंवा सर्फेज)
છાયા રાજા,सावलीचा राजा
શિપ મની,शिप मनी
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),शॉक सैन्य (= वादळ सैन्य)
ટૂંકી સંસદ,लहान संसद
અથડામણ,चकमक
ગુલામ,गुलाम
ગુલામી,गुलामगिरी
ગુલામી,गुलामगिरी
સૈનિક રાજનેતા,सैनिक राजकारणी
ભાલા,भाला
ભાલા-માથું,भाला-डोके
ગોળાકાર,गोलाकार
સ્ફ્રાજીસ્ટિક્સ,स्फ्रागिस्टिक्स
સિસ્ટમ બગાડે છે,व्यवस्था खराब करते
સ્ક્વેર,स्क्वायर
સ્ક્વેર,स्क्वायर
સ્ક્વેરઆર્કી,स्क्वायरार्की
સ્ક્વેરઆર્કી,स्क्वायरार्की
ધોરણ,मानक
ધોરણ-વાહક,मानक-वाहक
સ્થાયી સૈન્ય,उभे सैन्य
સ્ટેન્ડિંગ ઓર્ડર,स्थायी आदेश
સ્ટેન્ડિંગ ઓર્ડર,स्थायी आदेश
સ્ટેટ્સમેન,स्टेटसमन
સ્ટોન શિલાલેખ,दगडी शिलालेख
તોફાન ટુકડીઓ,तुफान सैन्य
સ્ટ્રેટેજમ,डावपेच
વ્યૂહરચના,रणनीती
વ્યૂહરચના,रणनीती
વ્યૂહરચના,रणनीती
સ્ટ્રેટોક્રસી,स्ट्रॅटोक्रसी
ઝઘડો,कलह
ઝઘડો,कलह
મજબૂત પકડ,मजबूत पकड
મજબૂત પકડ,मजबूत पकड
પેટાકંપની ટેલિઅન્સ,उपकंपनी टॅलायन्स
ઉત્તરાધિકાર,उत्तराधिकारी
અનુગામી,उत्तराधिकारी
મતાધિકાર,मताधिकार
મતાધિકારવાદી,मताधिकारवादी
સલ્તનત,सल्तनत
સલ્તનત સમયગાળો,सुलतानी काळ
શરણાગતિ,शरणागती
સુઝેરેન,सुझरेन
સુઝેરેન રાજ્ય,सुझरेन राज्य
તલવારબાજ,तलवारबाज
તમ્માની સોસાયટી,तमनी सोसायटी
ટેમ્પર્ડ તલવાર,टेम्पर्ड तलवार
ભાડૂત,भाडेकरू
ભાડૂત,भाडेकरू
પ્રદેશ,प्रदेश
પ્રદેશ,प्रदेश
પ્રદેશ સરકાર,प्रदेश सरकार
આતંકવાદ,दहशतवाद
ત્રીજી એસ્ટેટ,तिसरी इस्टेट
ત્રણ વસાહતો,तीन इस्टेट्स
ટોલ,टोल
ટોલ હાઉસ,टोल घर
કબર,थडगे
ટોરી,टोरी
ટોટેમ,टोटेम
ટાવર,टॉवर
ટાવર,टॉवर
વિજય ટાવર,विजयाचा टॉवर
દેશદ્રોહી,देशद्रोही
વિશ્વાસઘાત,विश्वासघात
રાજદ્રોહ,देशद्रोह
સંધિ,करार
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),युद्धाद्वारे चाचणी (= लढाईद्वारे माग)
શ્રદ્ધાંજલિ,श्रद्धांजली
શ્રદ્ધાંજલિ,श्रद्धांजली
શ્રદ્ધાંજલિ જમીન,श्रद्धांजली भूमी
ત્રિવિધ જોડાણ,तिहेरी युती
ટ્રિપલ entente,तिहेरी entente
વિજય,विजय
વિજય,विजय
ગરબડ,गडबड
જુલમી હત્યા,अत्याचारी
જુલમી હત્યા,अत्याचारी
જુલમ,जुलमी
જુલમ,जुलमी
જુલમી,जुलमी
ઉહલાન,उल्हान
ઉકાસે,उकासे
ઉકાસે,उकासे
ઉલેમા,उलेमा
અલ્ટીમેટમ,अल्टिमेटम
અલ્ટીમેટમ,अल्टिमेटम
અંકલ સેમ,सॅम काका
અન્ડર-કિંગ,अंडर-राजा
યુનાઇટેડ આઇરિશમેન,युनायटेड आयरिशमन
સંયુક્ત રાષ્ટ્રો,संयुक्त राष्ट्र
સંયુક્ત પ્રાંતો,संयुक्त प्रांत
સંયુક્ત પ્રાંતો,संयुक्त प्रांत
અવિશ્વસનીય કિલ્લો,अतुलनीय किल्ला
સાર્વત્રિક રાજા,सार्वत्रिक सम्राट
સાર્વત્રિક મતાધિકાર,सार्वत्रिक मताधिकार
બળવો,उठाव
હડપચી,उपभोग
હડપ કરનાર,हडप करणारा
યુટોપિયા,युटोपिया
તોડફોડ,तोडफोड
તોડફોડ,तोडफोड
વેનગાર્ડ,मोहरा
વાનગાર્ડ,मोहरा
વેનગાર્ડ,मोहरा
વરાંજીયન,वरांगीयन
વરાંજિયન રક્ષક,वरांजीयन गार्ड
વાસલ,वासल
વાસલ,वासल
વાસલ રાજ્ય,वासल राज्य
વેટિકન કાઉન્સિલ,व्हॅटिकन कौन्सिल
વહાણ,भांडे
વહાણ,भांडे
વહાણ,भांडे
ઉપ-રાજા,उपराजा
વાઇસરોય,व्हाईसरॉय
વાઇસરોયલ્ટી = વાઇસરોયશિપ,व्हाईसरॉयल्टी = व्हाईसरॉयशिप
વિક્ટર,व्हिक्टर
વિજય,विजय
વિલેન,विलेन
સફર,जलप्रवास
સંવેદનશીલ ગઢ,असुरक्षित किल्ला
વોલ પેઇન્ટિંગ,वॉल पेंटिंग
વોલ પેઇન્ટિંગ,भिंत पेंटिंग
યુદ્ધ,युद्ध
યુદ્ધ-સ્વામી,युद्धाचा अधिपती
યોદ્ધા,योद्धा
યોદ્ધા,योद्धा
યોદ્ધા,योद्धा
યુદ્ધ જહાજ,युद्धनौका
વૉચ-વર્ડ,पहा-शब्द
કલ્યાણ રાજ્ય,कल्याणकारी राज्य
કલ્યાણ કાર્ય,कल्याणकारी कार्य
વ્હિગ,विग
સફેદ ધ્વજ,पांढरा झेंडा
વ્હાઇટમેનનો બોજ,व्हाईटमेनचे ओझे
વિશ્વ સામ્રાજ્ય,जागतिक साम्राज्य
વિશ્વ ચળવળ,जागतिक चळवळ
વિશ્વ રાજકારણ,जागतिक राजकारण
વિશ્વ શક્તિ,जागतिक शक्ती
વિશ્વ યુદ્ધ,विश्वयुद्ध
Wreeker,कामगार
બરબાદીનો સુધારો,मोडतोड दुरुस्ती
ઝેનેલેસિસ,झेनेलासिस
ઝેનોફોબિયા,झेनोफोबिया
યાન્કી,यँकी
પીળો જેકેટ,पिवळे जाकीट
પીળો માણસ,पिवळा माणूस
પીળો જોખમ,पिवळा धोका
યલો પ્રેસ,पिवळा प्रेस
યંગ ટર્ક્સ,तरुण तुर्क
ઝિયસ,झ्यूस
ઝાયોનિઝમ,झिओनिझम
પારસી ધર્મ,झोरास्ट्रियन धर्म
