Bengali,Odiya
"সূচক, নির্দেশক, সূচক, পরিচালক, নির্দেশক (v.)","ପ୍ରଦର୍ଶକ, ସୂଚକ, ସୂଚକାଙ୍କ, ନିର୍ଦ୍ଦେଶକ, ସୂଚକ (v।)"
সেট দ্বারা অবহিত,ସେଟ୍ ଦ୍ୱାରା ସୂଚିତ |
অবহিত পরিবার,ସୂଚନା ପରିବାର
সূচক,ସୂଚକାଙ୍କ
উপগোষ্ঠী সূচক,ଉପଗୋଷ୍ଠୀ ସୂଚକାଙ୍କ |
পয়েন্টার সেট,ସୂଚକ ସେଟ୍ |
প্রতীক,ପ୍ରତୀକ
সূচকীয় সমীকরণ,ସୂକ୍ଷ୍ମ ସମୀକରଣ |
উদাসীনতা বক্ররেখা,ଉଦାସୀନତା ବକ୍ର
পরোক্ষ পার্থক্য,ପରୋକ୍ଷ ଭିନ୍ନତା |
পরোক্ষ প্রমাণ,ପରୋକ୍ଷ ପ୍ରମାଣ |
প্রধান,ପ୍ରଧାନ
"আগমন, আনয়ন, আবেশ","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
প্রবর্তক,ଇନ୍ଦ୍ରିୟାତ୍ମକ |
প্রবর্তক চিত্র,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଚିତ୍ର |
প্রবর্তক সংজ্ঞা,ଇନ୍ଦ୍ରିୟାତ୍ମକ ସଂଜ୍ଞା |
প্রবর্তক অনুমান,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଆକଳନ |
"অসমতা, অসমতা","ଅସମାନତା, ଅସମାନତା |"
অসমতা সীমাবদ্ধতা,ଅସମାନତା ପ୍ରତିବନ୍ଧକ |
অসমতা,ଅସମାନତା
জড়তা,ନିଷ୍କ୍ରିୟତା |
জড়তা বল,ନିଷ୍କ୍ରିୟତା ଶକ୍ତି |
জড়,ନିଷ୍କ୍ରିୟ |
অযৌক্তিক পার্থক্য,ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |
রূপান্তর বিন্দু,ରୂପାନ୍ତର ବିନ୍ଦୁ |
"সর্বনিম্ন, সর্বশ্রেষ্ঠ নিম্ন সীমা","ସର୍ବନିମ୍ନ, ସର୍ବଶ୍ରେଷ୍ଠ ନିମ୍ନ ସୀମା |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
অসীম,ଅସୀମ
অসীম ভেক্টর স্থান,ଅସୀମ ଭେକ୍ଟର ସ୍ପେସ୍ |
অসীম খেলা,ଅସୀମ ଖେଳ |
অসীম দল,ଅସୀମ ଗୋଷ୍ଠୀ |
অসীম অবিচ্ছেদ্য,ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |
অসীম জনসংখ্যা,ଅସୀମ ଜନସଂଖ୍ୟା |
অসীম সিরিজ,ଅସୀମ କ୍ରମ |
অসীম সেট,ଅସୀମ ସେଟ୍ |
"infinite subtle, infinitesimal","ଅସୀମ ସୂକ୍ଷ୍ମ, ଅସୀମ |"
মৌলিক উপাদান,ମ element ଳିକ ଉପାଦାନଗୁଡ଼ିକ |
অসীম জনসংখ্যা,ଅସୀମ ଜନସଂଖ୍ୟା |
"অসীম, অসীম","ଅସୀମତା, ଅସୀମତା |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
মুদ্রাস্ফীতি ফ্যাক্টর,ମୁଦ୍ରାସ୍ଫୀତି କାରକ |
পরিবর্তনশীল স্পর্শক,ଭେରିଏବଲ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |
বিপরীত ফোকাস,ଓଲଟା ଫୋକସ୍ |
অবশ্যই পরিবর্তন,ଅବଶ୍ୟ ପରିବର୍ତ୍ତନ
ফাংশনের ডেরিভেটিভ,ଫଙ୍କସନ୍ ର ଡେରିଭେଟିଭ୍ |
সিগমা ম্যাট্রিক্স,ସିଗମା ମ୍ୟାଟ୍ରିକ୍ସ |
তথ্য সম্পদ,ସୂଚନା ଉତ୍ସଗୁଡ଼ିକ
তথ্য বিজ্ঞান,ସୂଚନା ବିଜ୍ଞାନ |
"disparate, disproportionate","ଭିନ୍ନ, ଅନୁପଯୁକ୍ତ |"
অ-সমজাতীয় সমীকরণ,ଅଣ-ସମକକ୍ଷ ସମୀକରଣ |
অ আঘাতমূলক শরীর,ଅଣ-ଆଘାତଜନିତ ଶରୀର |
"প্রাথমিক, প্রাথমিক, প্রাথমিক","ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ"
"প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা","ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା, ପ୍ରାରମ୍ଭିକ ପ୍ରତିବନ୍ଧକ |"
শুরুর রেখা,ଆରମ୍ଭ ରେଖା
প্রারম্ভিক বিন্দু,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
প্রাথমিক সমাধান,ପ୍ରାରମ୍ଭିକ ସମାଧାନ |
প্রাথমিক বেগ,ପ୍ରାରମ୍ଭିକ ବେଗ
একক মানচিত্র,ଏକକ ମାନଚିତ୍ର
একক ম্যাপিং,ଏକକ ମ୍ୟାପିଙ୍ଗ୍ |
ডিফারেনশিয়াল গুণন,ଭିନ୍ନକ୍ଷମ ଗୁଣନ
অভ্যন্তরীণ পয়েন্ট,ଭିତର ବିନ୍ଦୁ |
অভ্যন্তরীণ পণ্য,ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
"ইনপুট (n.), ইনপুট (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
তথ্য অন্তর্ভুক্তী,ଇନପୁଟ୍ ଡାଟା
বিনিয়োগ গেটওয়ে,ବିନିଯୋଗ ଗେଟୱେ |
বিনিয়োগ আউটপুট বিশ্লেষণ,ବିନିଯୋଗ ଫଳାଫଳ ବିଶ୍ଳେଷଣ |
ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
ইনপুট আউটপুট সিস্টেম,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |
বিনিয়োগের পরিমাণ,ବିନିଯୋଗ ପରିମାଣ
"ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার","ବିନିଯୋଗ ରେଜିଷ୍ଟର, ନିବେଶ ରେଜିଷ୍ଟର |"
ইনপুট টার্মিনাল,ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |
"ভিতরে, নীচে","ଭିତର, ତଳେ"
মুহূর্ত,ମୁହୂର୍ତ୍ତ
"তাৎক্ষণিক, তাৎক্ষণিক","ତତକ୍ଷଣାତ୍, ତତକ୍ଷଣାତ୍ |"
তাত্ক্ষণিক ত্বরণ,ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |
তাত্ক্ষণিক ঘূর্ণন,ତତକ୍ଷଣାତ୍ ଘୂର୍ଣ୍ଣନ |
তাত্ক্ষণিক কেন্দ্র,ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |
ক্ষণিক বেগ,ତତକ୍ଷଣାତ୍ ବେଗ |
তাত্ক্ষণিক ভলিউম,ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା"
পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং,ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |
অখণ্ডতা,ଏକୀକରଣ
সংহত,ଏକୀକୃତ
ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ,ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
সংহত সমীকরণ,ଏକୀକୃତ ସମୀକରଣ |
অবিচ্ছেদ্য ফাংশন,ଅବିଚ୍ଛେଦ୍ୟ କାର୍ଯ୍ୟ
"integral, integer","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস,ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ |
অবিচ্ছেদ্য বক্ররেখা,ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର
পূর্ণসংখ্যা ডোমেইন,ପୂର୍ଣ୍ଣ ଡୋମେନ୍
অবিচ্ছেদ্য সমীকরণ,ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା"
প্রথম ধরনের অবিচ্ছেদ্য,ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |
অবিচ্ছেদ্য প্রতিনিধিত্ব,ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |
অবিচ্ছেদ্য চিহ্ন,ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ
সংহত করা,ଏକତ୍ର କର
সমন্বিত শোষণ সহগ,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ইন্টিগ্রেশন ফ্যাক্টর,ଏକୀକରଣ କାରକ |
মিশ্রণ,ଏକୀକରଣ
ডিফারেনশিয়াল দ্বারা একীকরণ,ଭିନ୍ନକ୍ଷମ ଦ୍ୱାରା ଏକୀକରଣ
সেগমেন্টাল ইন্টিগ্রেশন,ବିଭାଗୀୟ ଏକୀକରଣ
যৌক্তিকতা দ্বারা একীকরণ,ରାସନାଇଜେସନ୍ ଦ୍ୱାରା ଏକୀକରଣ |
প্রতিস্থাপন দ্বারা একীকরণ,ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |
প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন,ପ୍ରଗତିଶୀଳ ସମାନତା ଦ୍ୱାରା ଏକୀକରଣ |
অনুক্রমিক একীকরণ,କ୍ରମିକ ଏକୀକରଣ |
ভেক্টর ইন্টিগ্রেশন,ଭେକ୍ଟର ଏକୀକରଣ
বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন,ବନ୍ଦ ପୃଷ୍ଠାରେ ଏକୀକରଣ |
ইন্টিগ্রেটর,ଇଣ୍ଟିଗ୍ରେଟର୍
অবিচ্ছেদ্য উপাদান,ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |
অখণ্ড-পার্থক্য সমীকরণ,ଅବିଚ୍ଛେଦ୍ୟ-ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
আটক,ବାଧା
পরিবর্তনমূলক অপারেশন,ଯାତାୟାତ କାର୍ଯ୍ୟ
বিনিময়যোগ্য,ଅଦଳବଦଳ
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
পারস্পরিক সম্পর্ক,ପାରସ୍ପରିକ ସମ୍ପର୍କ
পারস্পরিক সম্পর্ক সহগ,ସଂଶୋଧନ ଗୁଣବତ୍ତା
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
পরস্পর নির্ভরশীল,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
স্বার্থ,ଆଗ୍ରହ
ইন্টারফেস পৃষ্ঠা,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
ইন্টারফেস কোণ,ଇଣ୍ଟରଫେସ୍ କୋଣ
অবিচ্ছেদ্য,ଅବିଚ୍ଛେଦ୍ୟ
সমন্বিত,ଏକୀକୃତ
"অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)","ଭିତର, ଭିତର, ଭିତର (adj।), ଭିତର, ଭିତର, ଭିତର (v।)"
অভ্যন্তরীণ কোণ,ଭିତର କୋଣ
অভ্যন্তরীণ অঞ্চল,ଭିତର ଜୋନ୍ |
আন্তঃপ্রদেশ,ଆନ୍ତ-ପ୍ରଦେଶ |
অভ্যন্তরীণ উপাদান,ଆଭ୍ୟନ୍ତରୀଣ ଉପାଦାନଗୁଡ଼ିକ |
সেটের অভ্যন্তর,ସେଟ୍ ର ଭିତର |
অভ্যন্তর কোণ সম্মুখীন,ଆଭ୍ୟନ୍ତରୀଣ କୋଣ ଆଡକୁ |
ভিতরে,ଭିତରେ
অভ্যন্তরীণ পয়েন্ট,ଭିତର ବିନ୍ଦୁ |
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
মধ্যবর্তী বিন্দু,ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |
মধ্যবর্তী মান উপপাদ্য,ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |
অভ্যন্তরীণ দ্বিখণ্ডক,ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |
ইন্টারপোলেশন,ଇଣ୍ଟରପୋଲେସନ୍ |
সন্নিবেশ সূত্র,ସନ୍ନିବେଶ ସୂତ୍ର
ছেদ করা,ଛକ
ছেদকারী বক্ররেখা,ବିଚ୍ଛେଦ ବକ୍ର
ছেদকারী লাইন,ବିଚ୍ଛେଦ ରେଖା |
"ছেদ, ছেদ, ছেদ","ଛକ, ଛକ, ଛକ"
ছেদ বক্ররেখা,ଛକ ବକ୍ର
বক্ররেখার ছেদ,ବକ୍ରର ଛକ
সেটের ছেদ,ସେଟ୍ ର ଛକ
"ফাঁক, ফাঁক","ଫାଙ୍କ, ଫାଙ୍କ"
ব্যবধান অনুমান,ବ୍ୟବଧାନ ଆକଳନ |
ব্যবধান অনুমান,ବ୍ୟବଧାନ ଆକଳନ |
ব্যবধান মধ্য বিন্দু,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
"আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব","ଆନ୍ତ a- ବିଭାଗୀୟ ପ୍ରଭାବ, ଆନ୍ତ section- ବିଭାଗୀୟ ପ୍ରଭାବ |"
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
নিস্তব্ধতা,ସ୍ଥିରତା
নিশ্চিত,ନିଶ୍ଚିତ
স্থির ব্যবস্থা,ସ୍ଥିର ସିଷ୍ଟମ୍ |
টেবিল,ଟେବୁଲ୍
টেবিল অ্যাসাইনমেন্ট,ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |
টেবিল নিয়ন্ত্রণ,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |
টেবিল নিয়ন্ত্রণ মডেল,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
টেবিল নিয়ন্ত্রণ ব্যবস্থা,ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
টেবিল চক্র,ଟେବୁଲ୍ ଚକ୍ର |
টেবিল রাখা খরচ,ଟେବୁଲ୍ ଧାରଣ ମୂଲ୍ୟ
টেবিল পয়েন্ট,ଟେବୁଲ୍ ପଏଣ୍ଟ |
টেবিল নীতি,ଟେବୁଲ୍ ନୀତି
টেবিল অবস্থান,ଟେବୁଲ୍ ସ୍ଥିତି
"বিপরীত, বিপরীত, বিপরীত","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
বিপরীত পারস্পরিক সম্পর্ক,ଓଲଟା ସମ୍ପର୍କ
বিপরীত ফাংশন,ଓଲଟା କାର୍ଯ୍ୟ
ফেনা প্রতি হাইপারবোলিক ফাংশন,ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |
ব্যস্তানুপাতিক,ବିପରୀତ ଆନୁପାତିକ |
বিপরীত মানচিত্র,ଓଲଟା ମାନଚିତ୍ର
পারস্পরিক সংখ্যা,ପାରସ୍ପରିକ ସଂଖ୍ୟା
বিপরীত ম্যাট্রিক্স,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
বিপরীত ক্রমাগত,ଓଲଟା ପର୍ମୁଟେସନ୍ |
বিপরীত অনুপাত,ଓଲଟା ଅନୁପାତ
বিপরীত ত্রিকোণমিতিক ফাংশন,ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |
বিপরীত সূত্র,ଓଲଟା ସୂତ୍ର
অনুক্রমের অনুলিপি,କ୍ରମର କପି |
বিপরীত ম্যাট্রিক্স,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
বিপরীত রূপান্তর,ଓଲଟା ରୂପାନ୍ତର |
অযৌক্তিক,ଅଯ irr କ୍ତିକ |
অযৌক্তিক সমীকরণ,ଅଯ irr କ୍ତିକ ସମୀକରଣ |
অযৌক্তিক অভিব্যক্তি,ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |
অমূলদ সংখ্যা,ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |
অযৌক্তিক মূল,ଅଯ irr କ୍ତିକ ମୂଳ |
"irrevocable, irreducible, unequaled","ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |"
ঘূর্ণনশীল ভেক্টর,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
ঘূর্ণনশীল ভেক্টর ফাংশন,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ
ঘূর্ণন বেগ,ଘୂର୍ଣ୍ଣନ ବେଗ
আইসোমেট্রিক (v.) ডান লাইন (v.),ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।)
সমন্বয়বাদ,ସିଙ୍କ୍ରେଟିଜିମ୍ |
বিচ্ছিন্ন অপরিহার্য অদ্ভুততা,ଅଲଗା ଅଲଗା ଅଲଗାତା |
বিচ্ছিন্ন বিন্দু,ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |
"আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক","ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
সমদ্বিবাহু কনফিগারেশন,isosceles ବିନ୍ୟାସ
পুনরাবৃত্তিমূলক অবিচ্ছেদ্য,ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |
পুনরাবৃত্তিমূলক সন্নিবেশ,ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |
পুনরাবৃত্তি,ପୁନରାବୃତ୍ତି
পুনরাবৃত্তি সূত্র,ପୁନରାବୃତ୍ତି ସୂତ୍ର
পুনরাবৃত্ত একীকরণ সূত্র,ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |
পুনরাবৃত্ত পদ্ধতি,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
পুনরাবৃত্ত পদ্ধতি,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
জ্যাকোবিয়ান,ଜାକୋବିଆନ୍ |
জ্যাকবি সারনিক,ଜାକୋବି ସାରନିକ୍ |
জ্যাকোবি ম্যাট্রিক্স,ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |
সেটের সংমিশ্রণ,ସେଟ୍ ର ମିଶ୍ରଣ |
"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)",ମିଳିତ (v।) ମିଳିତ (v।)
যৌথ ঘনত্ব ফাংশন,ମିଳିତ ଘନତା କାର୍ଯ୍ୟ
সম্মিলিত ফ্রিকোয়েন্সি ফাংশন,ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
যৌথ নির্ভরশীল পরিবর্তনশীল,ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
যৌথ সম্ভাবনা,ମିଳିତ ସମ୍ଭାବନା |
সন্নিবেশ,ସନ୍ନିବେଶ
"কোদাল, লাফ, প্লুটি","ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |"
প্লুটি বিচ্ছিন্নতা,ପ୍ଲୁଟି ବନ୍ଦ |
"ন্যায়পরায়ণতা, ন্যায্যতা","ନ୍ୟାୟ, ଯଥାର୍ଥତା |"
ন্যায্যতা,ଯଥାର୍ଥତା
carnafe মানচিত্র,କାର୍ନାଫ୍ ମାନଚିତ୍ର
"কার্নেল, ছাই","କର୍ଣ୍ଣଲ, ପାଉଁଶ |"
ম্যাপিং পয়েন্ট,ମ୍ୟାପିଂ ପଏଣ୍ଟ |
"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা","ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |"
গতিসম্পর্কিত শক্তি,ଗତିଜ ଶକ୍ତି
"গতিবিদ্যা, গতিবিদ্যা","ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |"
কলমোগোরফ-স্মিরনভ পরীক্ষা,କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |
ক্রোনেকার ব-দ্বীপ,କ୍ରୋନେକର୍ ଡେଲଟା |
শসা,କାକୁଡି
ল্যাগ্রেঞ্জ ফাংশন,ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ
Lagrange গুণক,ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |
"তক্তা, বোর্ড","ପଟା, ବୋର୍ଡ |"
ল্যাপ্লেস রূপান্তর,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
বড় সংখ্যা,ବଡ ସଂଖ୍ୟା
চরিত্রগত উৎপত্তি,ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |
পাশের পৃষ্ঠা,ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |
ল্যাটিন বর্গক্ষেত্র,ଲାଟିନ୍ ବର୍ଗ
"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম","ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |"
"নিয়ম, নীতি","ନିୟମ, ନୀତି"
বেগ সংমিশ্রণের নিয়ম,ବେଗ ମିଶ୍ରଣ ନିୟମ |
সামঞ্জস্যের নিয়ম,ସୁସଙ୍ଗତତା ନିୟମ |
হ্রাস রিটার্ন নিয়ম,ହ୍ରାସ ରିଟର୍ନ ନିୟମ |
মাধ্যাকর্ষণ আইন,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
গ্রুপের জন্য হোমোমরফিজম নিয়ম,ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
রিং জন্য homomorphism নিয়ম,ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
ক্রমবর্ধমান ব্যয়ের আইন,ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |
ব্যাখ্যার নিয়ম,ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |
জড়তা আইন,ନିଷ୍କ୍ରିୟତା ନିୟମ |
বড় সংখ্যার আইন,ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |
সম্ভাবনা নিয়ম,ସମ୍ଭାବ୍ୟ ନିୟମ |
"সাইন নিয়ম, সাইন নিয়ম","ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |"
সূচকের আইন,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
গতির নিয়ম,ଗତି ନିୟମ
"স্তর, স্তর","ସ୍ତର, ସ୍ତର"
ফরোয়ার্ড সহগ,ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା
সামনের তির্যক,ସାମ୍ନା ତ୍ରିକୋଣୀୟ |
ফরওয়ার্ড সাব-ম্যাট্রিক্স,ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |
সামনে পোস্ট,ଆଗ ପୋଷ୍ଟ
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM)
ন্যূনতম উপাদান,ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |
সর্বনিম্ন শ্রেণী,ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ
ন্যূনতম ওভারহেড সীমা,ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |
বাম সেট,ବାମ ସେଟ୍ |
ঘড়ির কাঁটার বিপরীত দিকে,ଓଲଟା
ঘড়ির কাঁটার বিপরীতে স্ক্রু,ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |
বাম বিপরীত,ଓଲଟା
বাম গুণন,ବାମ ଗୁଣନ
লাইবনিজ সূত্র,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
দৈর্ঘ্য,ଲମ୍ବ
তুঙ্গাক্কুদি,ତୁଙ୍ଗାକ୍କୁଡି |
tragus বক্ররেখা,ଟ୍ରାଗସ୍ ବକ୍ର
lungfish,ଫୁସଫୁସ୍
স্তর বক্ররেখা,ସ୍ତର ବକ୍ର
আত্মবিশ্বাস এর ধাপ,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
তাত্পর্যের স্তর,ମହତ୍ତ୍ level ର ସ୍ତର |
কালানুক্রমিকভাবে,କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |
অভিধান আদেশ,ଅଭିଧାନ କ୍ରମ |
সম্ভাবনা ফাংশন,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
সম্ভাব্যতা অনুপাত পরীক্ষা,ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା
"সীমা, প্রান্তিক","ସୀମା, ମାର୍ଜିନ"
"প্রান্তিক, চরম","ମାର୍ଜିନାଲ, ଚରମ"
প্রান্তিক মান,ମାର୍ଜିନାଲ ମୂଲ୍ୟ
প্রান্তিক বেগ,ମାର୍ଜିନାଲ ବେଗ
গড় পরিসীমা,ହାରାହାରି ପରିସର |
একীকরণের সীমা,ଏକୀକରଣର ସୀମା |
ক্রম সীমা,କ୍ରମ ସୀମା |
"ক্লাস্টার পয়েন্ট, সীমা বিন্দু","କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |"
প্রান্তিক বেগ,ମାର୍ଜିନାଲ ବେଗ
"রেখা, রেখা, উপবৃত্ত","ରେଖା, ରେଖା, ଏଲିପ୍ସ |"
"রৈখিক, রৈখিক, রৈখিক","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
রৈখিক বিজবল্লী,ର line ଖ୍ୟ ବିଜଭାଲୀ |
