English,Bengali
kinematics,"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা"
kinetic energy,গতিসম্পর্কিত শক্তি
kinetics,"গতিবিদ্যা, গতিবিদ্যা"
Kolmogoroff Smirnov test,কলমোগোরফ-স্মিরনভ পরীক্ষা
Kronecker delta,ক্রোনেকার ব-দ্বীপ
kurtosis,শসা
Lagrange's function,ল্যাগ্রেঞ্জ ফাংশন
Lagrange's multipliers,Lagrange গুণক
lamina,"তক্তা, বোর্ড"
Laplace transform,ল্যাপ্লেস রূপান্তর
large number,বড় সংখ্যা
latent root(=characteristic root),চরিত্রগত উৎপত্তি
lateral surface,পাশের পৃষ্ঠা
latin square,ল্যাটিন বর্গক্ষেত্র
latus rectum ,"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম"
law,"নিয়ম, নীতি"
law of adding velocities,বেগ সংমিশ্রণের নিয়ম
law of additivity,সামঞ্জস্যের নিয়ম
law of diminishing return,হ্রাস রিটার্ন নিয়ম
law of gravitation,মাধ্যাকর্ষণ আইন
law of homomorphism for groups,গ্রুপের জন্য হোমোমরফিজম নিয়ম
law of homomorphism for rings,রিং জন্য homomorphism নিয়ম
law of increasing costs,ক্রমবর্ধমান ব্যয়ের আইন
law of indices,ব্যাখ্যার নিয়ম
law of inertia,জড়তা আইন
law of large numbers,বড় সংখ্যার আইন
law of probability,সম্ভাবনা নিয়ম
law of sines,"সাইন নিয়ম, সাইন নিয়ম"
laws of exponents,সূচকের আইন
laws of motion,গতির নিয়ম
layer,"স্তর, স্তর"
leading coefficient,ফরোয়ার্ড সহগ
leading diagonal,সামনের তির্যক
leading submatrix,ফরওয়ার্ড সাব-ম্যাট্রিক্স
leading term,সামনে পোস্ট
least,"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
least common multiple (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
least element,ন্যূনতম উপাদান
least square,সর্বনিম্ন শ্রেণী
least upper bound,ন্যূনতম ওভারহেড সীমা
left coset,বাম সেট
left handed,ঘড়ির কাঁটার বিপরীত দিকে
left handed screw,ঘড়ির কাঁটার বিপরীতে স্ক্রু
left inverse,বাম বিপরীত
left multiplication,বাম গুণন
Leibnitz formula,লাইবনিজ সূত্র
length,দৈর্ঘ্য
leptokurtic,তুঙ্গাক্কুদি
leptokurtic curve,tragus বক্ররেখা
leptokurtosis,lungfish
level curve,স্তর বক্ররেখা
level of confidence,আত্মবিশ্বাস এর ধাপ
level of significance,তাত্পর্যের স্তর
lexicographically,কালানুক্রমিকভাবে
lexicographical order,অভিধান আদেশ
likelihood function,সম্ভাবনা ফাংশন
likelihood ratio test,সম্ভাব্যতা অনুপাত পরীক্ষা
limit,"সীমা, প্রান্তিক"
limiting,"প্রান্তিক, চরম"
limiting value,প্রান্তিক মান
limiting velocity,প্রান্তিক বেগ
limit in mean,গড় পরিসীমা
limit of integration,একীকরণের সীমা
limit of sequence,ক্রম সীমা
limit point (=cluster point),"ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
limit velocity,প্রান্তিক বেগ
line,"রেখা, রেখা, উপবৃত্ত"
linear,"রৈখিক, রৈখিক, রৈখিক"
linear algebraic,রৈখিক বিজবল্লী
linear algebraic equation,রৈখিক বীজগণিত সমীকরণ
linear approximation,রৈখিক অনুমান
linear asymptote,লিনিয়ার অ্যাসিম্পটোট
linear coefficient,রৈখিক সহগ
linear combination,শক জমা
linear constraints,শক সীমাবদ্ধতা
linear dependence,রৈখিক নির্ভরতা
linear differential equation,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
linear dimension,"রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
linear equation,"রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
linear form,রৈখিক একজাতীয়তা
linear fractional transformation,রৈখিক ভগ্নাংশ রূপান্তর
linear function,লিনিয়ার ফাংশন
linear functional,লিনিয়ার ফাংশন
linear group,লিনিয়ার গ্রুপ
linear independence,রৈখিক স্বাধীনতা
linear independent relation,রৈখিক স্বাধীন সম্পর্ক
linear inequality,রৈখিক অসমতা
linear inhomogeneous differential equation,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
linear integral equation,রৈখিক অবিচ্ছেদ্য সমীকরণ
linear interpolation,রৈখিক ক্ষেপক
linear least square regression analysis,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
linearity,"singularly, linearly"
linearly dependent,রৈখিকভাবে নির্ভরশীল
linearly independent,রৈখিকভাবে স্বাধীন
linear mapping,লিনিয়ার ম্যাপিং
linear order,লিনিয়ার অর্ডার
linear ordering,রৈখিক ক্রমিককরণ
linear programming,রৈখিক প্রোগ্রামিং
linear programming algorithm,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
linear programming problem,লিনিয়ার প্রোগ্রামিং সমস্যা
linear regression,লিনিয়ার রিগ্রেশন
linear regression coefficient,রৈখিক রিগ্রেশন সহগ
linear relation,"রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক"
linear space (=vector space),রৈখিক জনসংখ্যা
linear subspace,লিনিয়ার সাবস্পেস
linear transformation,রৈখিক রূপান্তর
linear trend,লিনিয়ার রিগ্রেশন
linear unbiased estimate,লিনিয়ার ডিফারেনশিয়াল অনুমান
linear velocity,রৈখিক বেগ
line integral,লাইন অবিচ্ছেদ্য
line of intersection,ছেদ লাইন
line of regression,রিগ্রেশন লাইন
localised vector,স্থানিক ভেক্টর
local optimum,স্থানীয় সর্বোত্তম
locus,"locus, locus"
log,লগ লগ লগ
logarithmic,"লগারিদমিক, লগারিদমিক"
logarithmic accuracy,লগারিদমিক নির্ভুলতা
logarithmic calculation,লগারিদম গণনা
logarithmic curve,"লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা"
logarithmic derivative,লগারিদমিক ডেরিভেটিভ
logarithmic differentiation,লগারিদমিক ডিফারেনশিয়াল
logarithmic function,"লগারিদমিক ফাংশন, লগারিদমিক ফাংশন"
logarithmic mean (=geometric mean),"লগারিদমিক গড়, জ্যামিতিক গড়"
logarithmic normal distribution,লগারিদমিক স্বাভাবিক বন্টন
logarithmic relationship,লগারিদমিক সম্পর্ক
logarithmic scale,লগারিদমিক স্কেল
logarithmic series,"লগারিদম সিরিজ, লগারিদম সিরিজ"
logarithmic spiral (equiangular spiral),"লগারিদমিক সর্পিল, লগারিদমিক সর্পিল"
logarithmic table (=log table),"লগারিদম টেবিল, লগারিদম টেবিল"
logarithm (log),"লগারিদম, লগারিদম"
logic,যুক্তিবিদ্যা
logically equivalent,যৌক্তিকভাবে সমতুল্য
logistic curve,"গ্রোথ কার্ভ, পার্ল-রিড কার্ভ"
lognormal distribution,"লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন"
longitude,"দ্রাঘিমাংশ, দ্রাঘিমাংশ"
loop,"loop, loop, noose (no.), loop (ver.), praspanda"
lottery,"নির্বাচনী প্রচারণা, লটারি"
lower bar,আন্ডারলাইন
lower bound,নিম্ন সীমা
lower Riemann integral,লো রিম্যান-ইনটিগ্রাল
lower sum,কম যোগফল
lower triangular matrix,ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে
Maclaurin's expansion,ম্যাকলারিন ছড়িয়ে পড়ে
magic number,"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর"
magic square,জাদু বর্গ
magnitude limit (=limiting magnitude),উজ্জ্বল সীমা
mailed questionnaire,মেইলিং প্রশ্নাবলী
mail survey,মেইল দ্বারা জরিপ
majorant (upper bound),ওভারহেড সীমা
major arc,দীর্ঘ চাপ
majorised set,আবদ্ধ সেট
many valued function,বহুমূল্য ফাংশন
map,"মানচিত্র, মানচিত্র, মানচিত্র"
map into the set,সেটে ম্যাপিং
mapping of a set,সেট ম্যাপিং
marginal probability,প্রান্তিক সম্ভাবনা
mathematical analysis,গাণিতিক বিশ্লেষণ
mathematical argument,গাণিতিক যুক্তি
mathematical centre,গাণিতিক কেন্দ্র
mathematical complexity,গাণিতিক জটিলতা
mathematical economics,গাণিতিক অর্থনীতি
mathematical expectation,গাণিতিক প্রত্যাশা
mathematical form,গাণিতিক ফর্ম
mathematical formulation,"গাণিতিক গঠন, গাণিতিক বিন্যাস"
mathematical identity,গাণিতিক পরিচয়
mathematical logic,"গাণিতিক যুক্তি, গাণিতিক যুক্তি"
mathematical model,গানিতিক প্রতিমাণ
mathematical notion,গাণিতিক অভিপ্রায়
matrix digonalisation,ম্যাট্রিক্স তির্যককরণ
matrix inverse,ম্যাট্রিক্স বিপরীত
matrix inversion,ম্যাট্রিক্স ইনভার্সন
matrix iterative method,ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি
matrix method,ম্যাট্রিক্স পদ্ধতি
matrix multiplication,ম্যাট্রিক্স গুণ
matrix of constants,ধ্রুবকের ম্যাট্রিক্স
matrix of effectiveness,প্রভাবশালী ম্যাট্রিক্স
matrix operator,ম্যাট্রিক্স অপারেটর
matrix polynomial,ম্যাট্রিক্স বহুপদী
matrix printing,ম্যাট্রিক্স প্রিন্টিং
matrix product,ম্যাট্রিক্স পণ্য
maximized,সর্বাধিক করা
maximum,"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
maximum absolute value,সর্বোচ্চ পরম মান
maximum F-ratio,সর্বোচ্চ F-অনুপাত
maximum likelihood,সর্বোচ্চ সম্ভাবনা
maxmin,মহলপিষ্ট
maxmin criterian,মহান উপসংহার
max of a function,ফাংশনের সর্বোচ্চ
Maxwell-Boltzmann statistics,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
mean deviation,বিচ্যুতি
mean square deviation,বিচ্যুতি স্কয়ার গড়
mean square error,বর্গক্ষেত্র মানে ত্রুটি
mean value,"গড়, গড় মান"
mean value theorem,মানে উপপাদ্য
measure of kurtosis,বুদবুদ পরিমাপ
median,"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
median centre,মধ্যম কেন্দ্র
mesokurtic curve,মধ্য বক্ররেখা
mesokurtosis,মেসোথেলিওমা
message,বার্তা
method,"কাস্টম, পদ্ধতি"
method of elimination,মুছে ফেলার পদ্ধতি
method of inversion,বিপরীত পদ্ধতি
method of iteration,পুনরাবৃত্তি পদ্ধতি
method of least squares,অন্তত বর্গ
method of moments,টর্ক পদ্ধতি
method of similar triangles,অনুরূপ ত্রিভুজ পদ্ধতি
method of steepest descent,ঢাল অবতরণ পদ্ধতি
method of summation,সংকলন পদ্ধতি
method of undetermined coefficient,অনির্ধারিত সহগ পদ্ধতি
metric space,দূরত্ব জনসংখ্যা
metric system,মেট্রিক সিস্টেম
metric unit,মেট্রিক ইউনিট
micro theory,মাইক্রো তত্ত্ব
middle,মধ্য
middle term,মধ্যমা
mid point,কেন্দ্রীয় বিন্দু
mid point formula,মধ্যবিন্দু সূত্র
minimal polynomial,ন্যূনতম বহুপদ
minimax principle,মিনিমা তত্ত্ব
minimum,"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
minimum point (of curve),নিচু বিন্দু
minimum polynomial,অন্তত বহুপদ
min of a function,ন্যূনতম ফাংশন
minor arc,সংক্ষিপ্ত চাপ
minor axis,ছোট চিঠি
minorised subset,আবদ্ধ উপসেট
minus,"বিয়োগ, ঋণ"
minus sign,ঋণচিহ্ন
mixed fraction,মিশ্র ভগ্নাংশ
mixed strategy,বিকল্প ডিভাইস
mode,"মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড"
modulus,"মডুলাস, মডুলাস"
modulus of a complex number,জটিল সংখ্যার মডুলাস
moment,মুহূর্ত
moment generating function,টর্ক ফাংশন
moment of a force,শক্তির মুহূর্ত
moment of frequency distribution,ফ্রিকোয়েন্সি-বন্টন মুহূর্ত
moment of inertia,নিষ্ক্রিয়তা মুহূর্ত
moment of momentum,গতির মুহূর্ত
momentum,আবেগ
monomial,একটি পোস্ট
monomorphic,একক ইন্টিগ্রেশন
monomorphism,"একজাতীয়তা, মনোমরফিজম"
monotone,একক
monotone increasing sequence,একমুখী আরোহী ক্রম
monotonically,সরাসরি
monotonically increasing net,unidirectionally অর্ধচন্দ্রাকার জাল
monotonically increasing sequence,monotically ক্রমবর্ধমান
monotonic function,univariate ফাংশন
Monte Carlo calculation,মন্টে-কার্লো গণনা
Monte Carlo method,মন্টে-কার্লো পদ্ধতি
morra (game),মোরা (খেলাধুলা)
mortality statistics,মৃত্যুর পরিসংখ্যান
most probable,সম্ভবত
motion,গতি
moving average,চলন্ত গড়
M-space,এম-জনসংখ্যা
M-test for integral,এম-টেস্ট অফ ইন্টিগ্রাল
multidecision problem,একাধিক সিদ্ধান্ত-সমস্যা
multidimensional normal distribution,বহুপদী স্বাভাবিক বন্টন
multidimensional random variable,বহুপদী র্যান্ডম পরিবর্তনশীল
multi-index transportation problem,মাল্টিপ্লেক্স পরিবহন সমস্যা
multinomial,বহুপদ
multinomial distribution,বহুপদী বন্টন
multiple,"একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)"
multiple choice problem,একাধিক পছন্দ সমস্যা
multiple connected domain,কনফেডারেট প্রদেশগুলি
multiple correlation,একাধিক পারস্পরিক সম্পর্ক
multiple frequency table,একাধিক ফ্রিকোয়েন্সি টেবিল
multiple integral,একাধিক অবিচ্ছেদ্য
multiple integration,একাধিক ইন্টিগ্রেশন
multiple regression,একাধিক সংশ্লেষণ
multiple regression analysis,একাধিক রিগ্রেশন বিশ্লেষণ
multiple regression coefficient,একাধিক রিগ্রেশন সহগ
multiple regression equation,একাধিক রিগ্রেশন সমীকরণ
multiple root,বহুমূল
multiplication,গুণ
multiplication by columns (of determinant),(নির্ধারকের) কলামার গুণ
multiplication by rows (of determinant),(নির্ধারকের) রৈখিক গুণ
multiplication factor,গুণনীয়ক
multiplicative function,গুণক ফাংশন
multiplicative group,গুণগত গ্রুপ
multiplicative inverse,গুণক বিপরীত
multiplicity,বহুত্ব
multiplicity of roots,বহুত্ব
multiplicity of zero,শূন্যের বহুগুণ
multiplier,গুণক
multiply,"গুণ করা, গুণ করা"
multivariate distribution,একাধিক বিতরণ
multivariate normal distribution,একাধিক স্বাভাবিক বিতরণ
multivariate population,বহুমুখী জনসংখ্যা
mutual,"পারস্পরিক, পারস্পরিক"
nabla,নাবলা
Napierian,নাপিরিয়া
Napierian logarithm,"নেপিয়ার লগারিদম, নেপিয়ার লগারিদম"
natural logarithm,"প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম"
natural number,"ধনাত্মক পূর্ণসংখ্যা, ধনাত্মক পূর্ণসংখ্যা"
nautical mile,নটিক্যাল মাইল
n-dimensional,n-ভিম
n-dimensional vector space,n-ভিম ভেক্টর-স্পেস
necessary and sufficient condition,প্রয়োজনীয় এবং পর্যাপ্ত বিধিনিষেধ
necessary condition,প্রয়োজনীয় বিধিনিষেধ
negation,নিষেধাজ্ঞা
negative,"নেতিবাচক, নেতিবাচক, নেতিবাচক"
negative curvature,ক্রেডিট বক্রতা
negative definite form,নেতিবাচক নির্দিষ্ট একজাতীয়তা
negative definite matrix,ঋণাত্মক স্থির ম্যাট্রিক্স
negative semi-definite form,নেতিবাচক আধা-নির্দিষ্ট একজাতীয়তা
neighbourhood,"প্রতিবেশী, নৈকট্য"
nested sampling,"একাধিক স্যাম্পলিং, ইনক্লুসিভ স্যাম্পলিং"
net reproduction rate,নেট জন্মহার
Newtonian mechanics,নিউটানি মেকানিক্স
Newton's divided difference formula,নিউটনের বিভক্ত পার্থক্য সূত্র
Newton's laws of motion,নিউটনের গতির সূত্র
Neyman allocation,নাম নিয়োগ
Neyman Pearson theory,নেইমান-পিয়ারসন-নীতি
nilpotent element,শূন্য সম্ভাব্য উপাদান
nilpotent matrix,শূন্য সম্ভাব্য ম্যাট্রিক্স
node,"নোড, নোড, পাতা, নিব, ফিল্টার"
non-Abelian group,আন-আবেলি গ্রুপ
non-absolute convergence,আপেক্ষিক অভিসরণ
non-algebraic,অতীন্দ্রিয়
non-degenerate,অবিকৃত
non-degenerate basic feasible solution,আনকোরাপ্টেড বেসিস সামঞ্জস্যপূর্ণ সমাধান
non-dense,আগান
non-dense set,ঘন সমষ্টি
non-denumerable infinity of points,পয়েন্টের অগণিত অসীমতা
non-denumerable set,অগণিত সেট
non-differentiable,অতুলনীয়
non empty subset,অ উপসেট
non-Euclidean geometry,ইউক্লিডিয়ান জ্যামিতি
non-homogeneous,"অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
non-intersecting,অ ছেদকারী
non-linear algebraic equation,অ-রৈখিক বীজগণিত সমীকরণ
non-linear differential equation,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
non-linear equation,অ-রৈখিক সমীকরণ
non-linear programming,নন-লিনিয়ার প্রোগ্রামিং
non-linear regression,নন-লিনিয়ার রিগ্রেশন
non-linear relationship,অ-রৈখিক সম্পর্ক
non-negative integer,অ ঋণাত্মক পূর্ণসংখ্যা অ ঋণাত্মক পূর্ণসংখ্যা
non-negative variable,অ নেতিবাচক পরিবর্তনশীল
non-parametric test,অ-প্যারামেট্রিক পরীক্ষা
non-probabilistic approach,অ-সম্ভাব্য পদ্ধতি
non-singular matrix,বিপরীত ম্যাট্রিক্স
non-symmetric matrix,অপ্রতিসম ম্যাট্রিক্স
non-trivial,তুচ্ছ
non-vanishing determinant,অ-শূন্য নির্ধারক
non-void,খালি
non-void subset,অ উপসেট
non-zero determinant,অ-শূন্য নির্ধারক
NOR gate,বা পরিপূরক গেট
normal,"স্বাভাবিক, স্বাভাবিক, মান, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক"
normal acceleration,স্বাভাবিক ত্বরণ
normal angle,স্বাভাবিক কোণ
normal curve,স্বাভাবিক বক্ররেখা
normal density function,স্বাভাবিক ঘনত্ব ফাংশন
normal distribution,স্বাভাবিক বন্টন
normal distribution function,স্বাভাবিক বন্টন ফাংশন
normal form for the matrix,ম্যাট্রিক্সের স্বাভাবিক ফর্ম
normal frequency,স্বাভাবিক ফ্রিকোয়েন্সি
normalized curve,স্বাভাবিক বক্ররেখা
normalized floating point number,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
normalizer,নরমালাইজার
normal matrix,স্বাভাবিক ম্যাট্রিক্স
normal probability curve,স্বাভাবিক সম্ভাবনা বক্ররেখা
normal probability distribution,স্বাভাবিক সম্ভাবনা বন্টন
normal subgroup (=distinguished subgroup),"সাধারণ উপগোষ্ঠী, নির্দিষ্ট উপগোষ্ঠী"
normed linear space,প্রমিত রৈখিক স্থান
norm of a vector,ভেক্টর স্ট্যান্ডার্ড
NOT gate,"গেট নয়, গেট নয়"
nowhere dense set,নিশাচর ঘন সমষ্টি
null hypothesis,শূন্য অনুমান
null matrix,শূন্য ম্যাট্রিক্স
null set,ফাঁকা সেট
null vector,শূন্য ভেক্টর
number,সংখ্যা
number axis,সংখ্যা অক্ষ
number system,সংখ্যা সিস্টেম
numeral,"সংখ্যাসূচক (নং), সংখ্যাসূচক (V.)"
numeration,"সংখ্যায়, সংখ্যায়"
numerator,অংশ
numerical coefficient,সংখ্যাগত সহগ
numerical computation,সংখ্যাগত গণনা
numerical differentiation,সংখ্যাগত পার্থক্য
numerical method,সংখ্যাগত পদ্ধতি
n-vector,"n-ভেক্টর, n-ভেক্টর"
n-vector space,n-ভেক্টর স্থান
object,"বস্তু, শরীর, বস্তু"
objective function,উদ্দেশ্য ফাংশন
oblique,"oblique, oblique"
oblique asymptote,তির্যক অ্যাসিম্পটোট
oblique axis,তির্যক অক্ষ
oblique section,"ক্রস বিভাগ, ক্রস বিভাগ"
observation,পর্যবেক্ষণ
observed frequency,পর্যবেক্ষিত ফ্রিকোয়েন্সি
obtuse angle,স্থূলকোণ
octagon,অষ্টভুজ
octahedron,অষ্টভুজ
octal system,অক্টাল সিস্টেম
octant,অক্ট্যান্ট
odd,অস্বাভাবিক
odd curve,অপ্রতিসম বক্ররেখা
odd number,বিজোড় সংখ্যা
odd permutation,বিজোড় স্থানান্তর
odd polynomial,অদ্ভুত বহুপদ
ogive,"ogive, pylon"
one to one correspondence,একাকী সমিতি
one to one function,এক-এক ফাংশন
one to one map,একক মানচিত্র
one-way classification,একমুখী শ্রেণীবিভাগ
onto map,ওভারল্যাপ মানচিত্র
open,"খোলা, খোলা (v.)"
open ball,খোলা গোলক
open interval,খোলা ব্যবধান
open ray,খোলা সেমিলাইন
open set,খোলা সেট
operation,অপারেটিং
operational research,অপারেশন বিজ্ঞান
operations research,অপারেশন বিজ্ঞান
operator,"অপারেটর, অপারেটর, অপারেটর"
opposite angle,বিপরীত কোণ
opposite event,বিপরীত ঘটনা
optimal basic feasible solution,সর্বোত্তম বেস সামঞ্জস্যপূর্ণ সমাধান
optimal condition,সর্বোত্তম অবস্থা
optimal lot size,সর্বোত্তম আউটপুট আকার
optimal value,সর্বোত্তম মান
optimum,"সর্বোত্তম, সর্বোত্তম"
orbit,ক্লাস
order,"অর্ডার, অর্ডার, পাওয়ার, রেডিক্স, গ্রুপ নম্বর"
ordered pair,অর্ডার করা জোড়া
ordered set,"সাজানো সেট, সাজানো সেট"
ordering,"বাছাই, বাছাই"
order of a determinant,"নির্ধারকের আদেশ, নির্ধারকের আদেশ"
order of a group,গ্রুপ গ্রেড
order of a matrix,ম্যাট্রিক্সের ক্রম
order of an element in a group,উপাদানের গ্রুপ
order of differential equation,ডিফারেনশিয়াল সমীকরণের ক্রম
order of operation,অপারেশন ক্রম
order of zero,শূন্য আদেশ
ordinal number,পূরণবাচক সংখ্যা
ordinary differential equation,সহজ ডিফারেনশিয়াল সমীকরণ
ordinate,শ্রেণী
oreintability,অভিযোজনযোগ্যতা
orientation,অভিযোজন
orientation of surface,পৃষ্ঠা অভিযোজন
origin,"উৎপত্তি, উৎপত্তি, উৎপত্তি"
origin of coordinates,মূল বিন্দু
orthocentre,ভেড়ার বাচ্চা কেন্দ্র
orthogonal,"উল্লম্ব কৌণিক, লম্ব"
orthogonal axes,অর্থোগোনাল অক্ষ
orthogonal family,ল্যাম্বিক পরিবার
orthogonal group,"লুম্বিক গ্রুপ, লুম্বিক গ্রুপ"
orthogonality condition,অর্থগোনালিটি অবস্থা
orthogonalization,সচলতা
orthogonal matrix,অর্থোগোনাল ম্যাট্রিক্স
orthonormal,"orthonormal, normal orthonormal"
orthonormal basis,স্বাভাবিক উল্লম্ব ভিত্তি
oscillation,দোলন
oscillation of a function,ফাংশনের দোলন
oscillatory function,দোলক ফাংশন
osculating,asleshi
outer product,বাহ্যিক পণ্য
output,"আউটপুট, আউটপুট, আউটপুট, বহিঃপ্রবাহ"
overdetermined system,অতিরিক্ত নির্ধারিত সত্তা
paired comparision,জোড়া তুলনা
pairwise disjoint,যুগল বিচ্ছিন্ন
pairwise independent,দম্পতি স্বাধীন
parallel forces,সমান্তরাল বল
parallelogram,সমান্তরাল বৃত্ত
parallelogram of forces,বল সমান্তরালগ্রাম
parallelogram of velocities,বেগ সমান্তরালগ্রাম
parallelopiped,সমান্তরাল বৃত্ত
parameter,"প্যারামিটার, ইন্টারসেকশন রেশিও, প্যারামিটার"
parameter free (=nonparametric),অ-মানক
parameter of distribution,বিতরণ পরামিতি
parametric,প্যারামিটার
parametric coordinate,পরামিতি স্থানাঙ্ক
parametric curve,প্যারামেট্রিক বক্ররেখা
parametric equation,প্যারামেট্রিক সমীকরণ
parametric linear programming,প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং
parametric method,পরামিতি পদ্ধতি
parametric objective function,প্যারামেট্রিক উদ্দেশ্য ফাংশন
parametric programming,প্যারামিটার প্রোগ্রামিং
parametric representation,পরামিতি উপস্থাপনা
parametrization,প্যারামিটারাইজেশন
parenthesis,"বন্ধনী, বাঁধাই"
parenthesis notation,বন্ধনী
parent population,পিতামাতার জনসংখ্যা
Pareto curve,pareto-বক্ররেখা
parity check,সমতা পরীক্ষা
partial confounding,আংশিক সংকরায়ন
partial correlation,আংশিক সম্পর্ক
partial derivative,আংশিক অন্তরকলন
partial differential equation,আংশিক ডিফারেনশিয়াল সমীকরণ
partial differentiation,আংশিক পার্থক্য
partial fraction,ভগ্নাংশ ভগ্নাংশ
partial integration,আংশিক একীকরণ
partially ordered,আংশিকভাবে সাজানো
partially ordered set,আংশিক আদেশ সেট
partial order,আংশিক আদেশ
partial regression coefficient,আংশিক রিগ্রেশন সহগ
partial sum,আংশিক যোগফল
particle,কণা
particular case,নির্দিষ্ট পরিস্থিতি
particular integral,বিশেষ অবিচ্ছেদ্য
particular solution,বিশেষ লাঙ্গল
partition,"বিভাজন, বিতরণ"
partitioning of matrices,ম্যাট্রিক্সের বিভাজন
partition value,বিভাগীয় মান
Pascal triangle,প্যাসকেল ত্রিভুজ
pattern,"চিত্র, প্রতি মান, প্রতি ফর্ম, প্যাটার্ন"
pattern function,পাল্টা ফাংশন
pattern problem,কপি সমস্যা
payload velocity,পেলোড বেগ
payoff function,পেমেন্ট ফাংশন
payoff matrix,পেমেন্ট ম্যাট্রিক্স
p-basis,p-বেস
p-chart,p-অক্ষর
Peano curve,পিয়ানো-বক্ররেখা
Peano space,পিয়ানো ensemble
pedal equation,শব্দ সমীকরণ
percent,শতাংশ
percentage,শতাংশ
percentage error,শতাংশ ত্রুটি
percentage frequency,শতাংশ ফ্রিকোয়েন্সি
percentage increase,শতাংশ বৃদ্ধি
percentage of error,নির্ভুলতা শতাংশ
percent decrease,শতাংশ অবচয়
percentile,শতাংশ
perfect cube,নিখুঁত ঘনক্ষেত্র
perfect gas,আদর্শ গ্যাস
perfect number,নিখুঁত সংখ্যা
perfect set,নিখুঁত সেট
perfect square,পারফেক্ট বর্গ
perfect square expression,নিখুঁত বর্গাকার অভিব্যক্তি
perimeter,পরিধি
period,"সময়কাল, সময়কাল, পর্যায়ক্রম, পর্যায়ক্রমিক সূচক (ত্রিকোণমিতি), সময়কাল, সময়কাল"
periodic curve,পর্যায়ক্রমিক বক্ররেখা
periodic disturbances,পুনরাবৃত্ত ব্যাঘাত
periodic function,পর্যায়ক্রমিক ফাংশন
periodic motion,পুনরাবৃত্ত গতি
period of revolution,ঘূর্ণন সময়কাল
period of rotation,ঘূর্ণন সময়কাল
periodogram,ফ্রিকোয়েন্সি বক্ররেখা
peripheral,"পেরিফেরাল, পেরিফেরাল, পেরিফেরাল"
permissible,"অনুমতিযোগ্য, অনুমোদিত"
permissible limit of error,অপবিত্রতার অনুমতিযোগ্য সীমা
permutation,স্থানান্তর
permutation group,স্থানান্তর গ্রুপ
permutation matrix,পারমিউটেশন ম্যাট্রিক্স
permutation method,স্থানান্তর পদ্ধতি
perpendicular,খাড়া
perpendicularity,বিলম্ব
perpendicularly,"উল্লম্বভাবে, উল্লম্বভাবে"
perpendicular plane,উল্লম্ব সমতল
personnel-assignment problem,কর্মচারী নিয়োগের সমস্যা
PERT (program evaluation review technique),pert
perturbation,বিরক্তি
perturbation problem,বিরক্তি
perturbed problem,বিরক্তিকর সমস্যা
phase,"পর্যায়, পর্যায়, কোণ"
phase angle,কোণ
phase difference,সময় সময়
phase displacement,শিল্প স্থানচ্যুতি
physical astronomy,শারীরিক জ্যোতির্বিদ্যা
physical constant,শারীরিক ধ্রুবক
physical parameter,শারীরিক পরামিতি
physical pendulum,শারীরিক পেন্ডুলাম
physical quantity,শারীরিক পরিমাণ
physical sciences,পদার্থবিদ্যা
pictograph,ছবি
pictor,ছবি
piecewise continuous function,বিভাগীয়ভাবে অবিচ্ছিন্ন ফাংশন
piecewise linear,বিভাগীয়ভাবে রৈখিক
piecewise linear function,সেগমেন্টেড লিনিয়ার ফাংশন
piecewise smooth,টুকরো টুকরো
pie diagram,বৃত্ত
