Assamese,Hindi
চুম্বকীয় টেপ কাৰ্টিজ,चुंबकीय टेप कार्टीज
চুম্বকীয় টেপ ড্ৰাইভ,चुंबकीय टेप ड्राइव
চুম্বকীয় টেপ পূৰ্বসূৰী,चुंबकीय टेप अग्रक
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,चुंबकीय टेप लाइब्रेरियन
চুম্বকীয় টেপ প্ৰৱেশ,चुंबकीय टेप अभिगमन
চুম্বকীয় টেপ ইউনিট,चुंबकीय टेप इकाई
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
চুম্বকীয় পথ,चुंबकीय पथ
চুম্বকীয় আলোকীয় সংৰক্ষণ,चुंबकीय प्रकाशीय भंडारण
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
চুম্বকীয় বিকৃতি,चुंबकीय विरुपण
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,चुंबकीय विरुपक टिकिया
"১.মেইল বক্স, ২.মেইল বক্স","1.डाक पेटी, 2.मेल बाक्स"
মেইল মাৰ্জ কৰক,मेल विलय
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
মূল ফ্ৰেম,मेन फ्रेम
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
মূল সংৰক্ষণ,मुख्य भंडारण
"১.মেইন চুইচ, ২.মেইন চুইচ","1.मेन स्विच, 2.मुख्य स्विच"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1.अनुरक्षण, 2.रखरखाव"
ৰক্ষণাবেক্ষণ পেনেল,अनुरक्षण पैनल
ৰক্ষণাবেক্ষণৰ সময়,अनुरक्षण काल
ডাঙৰ বৃত্ত,वृहत् चक्र
কী ডিভাইচ,मुख्य युक्ति
মূল চাবি,मुख्य कुंजी
মূল মঞ্চ,मुख्य अवस्था
মূল গঠন,मुख्य संरचना
মূল কাম,मुख्य कार्य
সংখ্যাগৰিষ্ঠ উপাদান,बहुसंख्यक अवयव
সংখ্যাগৰিষ্ঠতা গেট,बहुसंख्यक गेट
সংখ্যাগৰিষ্ঠতা অপাৰেচন,बहुसंख्य संक्रिया
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,प्रतिपूर्ति काल
মিছঅপাৰেচন ৰুটিন,कुसंक्रिया रुटीन
ব্যৱস্থাপনা বিকাশ,प्रबंधन विकास
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ব্যৱস্থাপনা বিজ্ঞান,प्रबंध विज्ञान
মানচেষ্টাৰ এনকোডিং,मैनचेस्टर कूटलेखन
গুণন,बहुवलन
অনুমান কৰা চলক,प्रकलित चर
আনুমানিক সূচকাংক,प्रकलित सूचकन
মানৱ যন্ত্ৰৰ অনুকৰণ,मानव यंत्र अनुकार
মেনুৱেল ঠিকনা চুইচ,हस्तचालित पता स्विच
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,मैनुअल विश्लेषण
মেনুৱেল কল,मैनुअल आह्वान
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,मैनुअल प्रविष्टि
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1.हस्त निवेश, 2. मैनुअल निवेश"
মেনুৱেল অপাৰেচন,हस्त प्रचालन
বহুতৰ লগত বহুতৰ সম্পৰ্ক,अनेकानेक संबंध
মাল্টি-ডিকোডাৰ,बहु-एक-विकोडक
মানচিত্ৰ পদ্ধতি,प्रतिचित्र विधि
মেপিং,प्रतिचित्रण
প্ৰান্ত,उपांत
প্ৰান্তীয় ভুল,उपांतीय त्रुटि
প্ৰান্তীয় অনুসন্ধান,उपांतीय जाँच
প্ৰান্তীয় পৰীক্ষা,उपांतीय परीक्षण
চিহ্ন ধৰা পেলোৱা,चिन्ह संसूचन
চিন পঢ়া,चिन्ह पठन
চিহ্ন স্কেনিং,चिन्ह क्रमवीक्षण
sign sense,चिन्ह बोध
মাৰ্কাৰ,चिन्हक
চিহ্নিত কৰা,चिन्हन
মাৰ্কাৰ তৰংগ,चिन्हक तरंग
মাৰ্কভ শৃংখল,मार्कोव श्रृंखला
মাৰ্কভ উৎস,मार्कोव स्रोत
markup ভাষা,मार्क-अप भाषा
maser,मेसर
maser,मेसर
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,मास्क प्रोग्राम्य युक्ति
কভাৰ ৰেজিষ্টাৰ,आवरण रजिस्टर
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1.आवृत रॉम, 2.आवृत आर ओ एम"
আৱৰণ,आच्छादन
বিশাল পৰিসংখ্যা,विपुल आँकड़ए
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1.विपुल स्मृति, 2.विपुल मेमोरी"
বৃহৎ পৰিমাণে সমান্তৰাল,विपुलत: समांतर
মুখীয়াল,प्रधान
মাষ্টাৰ কাৰ্ড,मास्टर कार्ड
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
মূল ক&#39;ন্সোল,प्रधान कन्सोल
প্ৰাইম ডাটা,प्रधान आँकड़आ
মাষ্টাৰ ডায়েগ্ৰাম,प्रधान आरेख
মাষ্টাৰ ফাইল,प्रधान संचिका
প্ৰধান গোট,प्रधान समूह
মাষ্টাৰ কি&#39;,मास्टर कुंजी
মূল লাইব্ৰেৰীৰ টেপসমূহ,प्रधान लाइब्रेरी टेप
প্ৰাইম প্ৰচেছৰ,प्रधान प्रक्रमक
ফ্লেগশ্বিপ প্ৰগ্ৰেম,प्रधान प्रोग्राम
হেড চেণ্টাৰ,प्रधान केंद्र
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.प्रधान टेप, 2.मास्टर टेप"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
প্ৰধান অধীনস্থ যন্ত্ৰ,प्रधान अधीन युक्ति
প্ৰধান অধীনস্থ ব্যৱস্থা,प्रधान अधीन तंत्र
"১.মেচ, ২.মেচ, ৩.মিল","1.मेल, 2.मिलान, 3.मिलना"
মিল থকা,मिलान
গাণিতিক প্ৰগ্ৰেমিং,गणितीय प्रोग्रामन
গাণিতিক অনুকৰণ,गणितीय अनुकार
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.मैट्रिक्स, 2.आव्यूह"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
মেট্ৰিক্স চুইচ,मैट्रिक्स स्विच
মেট্ৰিক্স টেবুল,आव्यूह सारणी
maxi কম্পিউটাৰ,मैक्सी कंप्यूटर
maxi কম্পিউটাৰ,मैक्सी कंप्यूटर
শিখৰ মৌল,उच्चिष्ट अवयव
যোগপদ,योगपद
মেক্সৱেল ডেমন,मैक्सवेल डैमन
"১.গড়, ২.গড়","1.मध्यमान, 2.माध्य"
গড় আৰোগ্যৰ সময়,माध्य सुधार काल
বিফলতাৰ অৰ্থ সময়,अंतर्विफलता माध्य काल
বিফলতাৰ মধ্যম সময় (m t b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
বিফলতাৰ সময় বুজাইছে,विफलता का माध्य काल
মেৰামতিৰ অৰ্থ সময়,मरम्मत माध्य काल
সংশোধনৰ গড় সময় (MTTR),सुधार माध्यकाल (एम टी टी आर)
মধ্যমীয়া স্কেল সংহতি (MSI),मध्यम स्केल एकीकरण (एम एस आई)
মধ্যম সংহতি (MSI),मध्यम समाकलन (एम एस आई)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,माध्य पद भंडारण युक्ति
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
উপাদান বস্তু,अवयव वस्तु
উপাদান ৰেকৰ্ড,अवयव अभिलेख
"১.স্মৃতি, ২.স্মৃতি","1.स्मृति, 2.मेमोरी"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1.स्मृति कोष, 2.मेमोरी बैंक"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.स्मृति बस, 2. मेमोरी बस"
মেমৰি কাৰ্ড,स्मृति कार्ड
স্মৃতিশক্তি কোষ,स्मृति कोष्ठिका
স্মৃতিশক্তি হেৰুৱা,स्मृति संहनन
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1.स्मृति कोर, 2.मेमोरी कोर"
স্মৃতি চক্ৰ,स्मृति चक्र
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.स्मृति निपात, 2.मेमोरी डंप"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
স্মৃতিশক্তিৰ নিৰ্দেশনা,स्मृति अनुदेश
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
মেমৰি শক্তি,स्मृति शक्ति
স্মৃতিশক্তি সুৰক্ষা,स्मृति संरक्षण
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1.स्मृति इकाई, 2.मेमोरी इकाई"
মেনু,मेनू
মেনু বাৰ,मेनू बार
মেনু চালিত,मेनू चालित
মেনু নিৰ্বাচন,मेनू चयन
মূল-চালিত কাৰ্যসূচী,मेन-चालित प्रोग्राम
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1.अंतरनिहित, 2.विलय"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,विलय विनिमय छंटाई
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1.छंटाई संविलय, 2. प्रसूची वरण"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1.विलय, 2.संविलय"
জালি নেটৱাৰ্ক,जालाक्षि जालक्रम
বাৰ্তা প্ৰেৰণ,संदेशन
বাৰ্তা,संदेश
বাৰ্তা প্ৰমাণীকৰণ,संदेश अभिप्रमाणन
বাৰ্তা কোষ,संदेश कोष्ठ
বাৰ্তা বৰ্তনী,संदेश परिपथ
বাৰ্তা বিন্যাস,संदेश आरूप
বাৰ্তা পৰ্টে,संदेश प्रवेशिका
বাৰ্তা ধৰণ,संदेश विधा
বাৰ্তা প্ৰেৰণ,संदेश प्रेषण
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
বাৰ্তা লাইন,संदेश पंक्ति
বাৰ্তা চুইচ,संदेश स्विच
বাৰ্তাৰ লিখনী,संदेश पाठ
বাৰ্তা স্থানান্তৰ এজেন্ট,संदेश अंतरण अभिकर्मक
চুপাৰ এছেম্বলাৰ,अधि कोडांतरक
মেটাক্লাছ,मेटावर्ग
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1.अधि संकलन, 2.अधि अनुभाषण"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1.अधि अनुभाषक, 2.अधि संकलक"
উপভাষা,अधिभाषा
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1.मेटा जालक्रम, 2.मेटा नेटवर्क"
একনায়কত্ববাদ,अधितंत्र
প্ৰক্ৰিয়া,विधि
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
মাইক্ৰ&#39;,सूक्ष्म
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1.सूक्ष्म कूट, 2.सूक्ष्म कोड"
মাইক্ৰ&#39;কম্পিউটাৰ,सूक्ष्म कंप्यूटर
মাইক্ৰ&#39; নিয়ন্ত্ৰক,माइक्रो नियंत्रक
মাইক্ৰ&#39; চক্ৰ,माइक्रो चक्र
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,माइक्रो इलेक्ट्रॉनिकी
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,माइक्रो लघुरुपण
মাইক্ৰ&#39; অৰ্ডাৰ,सूक्ष्म क्रम
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1.माइक्रो, 2.मेनफ्रेम लिंक"
মাইক্ৰ&#39; চিপ,माइक्रो चिप
মাইক্ৰ&#39; ক&#39;বল,माइक्रो कोबोल
মাইক্ৰ&#39; ক&#39;ড,सूक्ष्म कोड
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
মাইক্ৰ&#39; ফ্লপি,माइक्रो फ्लापी
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,माइक्रोफॉर्म पठन यंत्र
মাইক্ৰ&#39; ফ্ৰেম,माइक्रो फ्रेम
মাইক্ৰ&#39;গ্ৰাফিক্স,माइक्रोग्राफिक्स
মাইক্ৰ&#39;ফোন,माइक्रोफोन
মাইক্ৰ&#39;ফটোগ্ৰাফ,माइक्रोफोटोग्राफ
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
মাইক্ৰ&#39;প্ৰচেছৰ,माइक्रोप्रोसेसर
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,माइक्रोप्रोसेसर चिप
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,माइक्रोप्रोसेसर अनुभाषक
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
মাইক্ৰ&#39; ক্ৰম,माइक्रो अनुक्रम
মাইক্ৰ’ছফ্ট,माइक्रोसॉफ्ट
মাইক্ৰ’ছফ্ট উইণ্ড’জ,माइक्रोसाफ्ट विंडोज
মাইক্ৰ&#39; ৱেভ,सूक्ष्म तरंग
মাইক্ৰ&#39; ৱেভ লিংক,सूक्ष्म तरंग कड़ई
মাইক্ৰৱেভ ট্ৰেন্সমিছন,सूक्ष्म तरंग संचरण
মধ্যম ব্যৱস্থাপনা,मध्य प्रबंधन
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1.मध्यवेयर, 2. मिडल वेयर"
মিডি কম্পিউটাৰ,मिडी कंप्यूटर
কেন্দ্ৰীয় বিন্দু,मध्य बिंदु
মধ্যমীয়া,मध्यपद
প্ৰব্ৰজনৰ পথ,प्रवासन पथ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
মিনি কম্পিউটাৰ,लघु कंप्यूटर
সৰু ডিস্কেট,लघु डिस्केट
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
নূন্যতম উৎপাদন,अल्पिष्ट गुणनफल
বিৰল গছ,अल्पिष्ट वृक्ष
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,अल्पमहिष्ठ प्रक्रिया
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,निम्नतम लागत विस्तारिक वृक्ष
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
চুটি ডিভাইচ,लघु युक्ति
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
ক্ৰেডিট কাৰ্ড,ऋण पताका
ক্ৰেডিট কাৰ্ড,ऋण पताका
ক্ৰেডিট এলেকা,ऋण क्षेत्र
মিৰ&#39;ৰ কৰা ডিস্ক,दिस्क्प्रतिबिंबित डिस्क
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति"
মিশ্ৰিত মূলক সংকেত,मिश्रित मूलांक अंकन
মিক্সাৰ,मिश्रक
স্মৃতিভ্ৰংশ,स्मरक
mnemonic ঠিকনা,स्मरक पता
স্মৰণীয়,स्मरणोकारी
"1.মোবাইল, 2.চলনশীল","1.मोबाइल, 2.चल"
"১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং","1.मोबाइल कंप्यूटन, 2.चल अभिकलन"
"১.মডেল, ২.মডেল","1.मॉडल, 2.निदर्श"
মোডলেছ সম্পাদক,विधारहित संपादक
"১.মডেলিং, ২.মডেলিং","1.निदर्शन, 2.मॉडलन"
মডেম,मॉडेम
"১.সৰল গড়, ২.সাধাৰণ, ৩.গড়","1.साधारण माध्य, 2.सामान्य, 3.मध्यम"
বিমন্দন,विमंदन
মডাৰেটৰ,विमंदक
পৰিৱৰ্তিত নিৰ্দেশনা,आपरिवर्तित अनुदेश
পৰিৱৰ্তক,आपरिवर्तक
পৰিবৰ্তক বিট,आपरिवर्तक बिट
পৰিৱৰ্তন,आपरिवर्तन
মডিউলাৰ,मॉड्यूलर
"1. মডুলাৰিটি, 2. মডুলাৰিটি","1.अनुखंडीयता, 2.प्रतिरूपकता"
মডুলেচন,माड्यूलन
মডিউল,माड्यूल
মডিউলাৰ গঠন,अनुखंडीय संरचना
কাৰোবাৰ ওপৰত চকু ৰখা,मॉनिटर
"১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম","1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश"
একৰঙী প্ৰদৰ্শন,एकवर्णी प्रदर्श
একক সংহত বৰ্তনী,अखंड एकीकृत परिपथ
একক প্ৰযুক্তি,एकाश्म प्रौद्योगिकी
একক স্পেচ ফন্ট,एकल स्थल फॉन्ट
a positional,एक स्थितिक
একাগ্ৰতা,एकदिष्टता
"১. আকৃতি, ২. ৰূপ","1.आकार, 2.रूप"
প্ৰপত্ৰ,रुपिम
আকাৰ,आकारिता
"১.বন্ধকী, ২.বন্ধকী, বন্ধকী","1.गिरवी, 2.बंधक, रेहन"
MOSFET (MOSFET) গেস্টবুক,मौसफेट (एम ओ एस एफ ई टी)
"1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট","1.सार्थकतम द्विअंक, 2.सार्थकतम बिट"
মাদাৰ বৰ্ড,मदर बोर्ड
মাতৃ পঞ্জীয়ন,मदर पंजी
চলচ্চিত্ৰ,चलचित्र
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),चलचित्र विशेषज्ञ समूह (एम पी ई जी)
মাউন্ট,आरोह
"১.মাউছ, ২.মাউছ","1.मूषक, 2.माउस"
"১.চলনশীল, ২.স্থানচ্যুতি","1.चल, 2.विस्थापन"
চলন্ত চিহ্ন,चल संप्रतीक
এম এছ-ড’ছ,एम एस-डॉस
এম এছ-উইণ্ড’জ,एम एस-विंडोज
একাধিক অভিমুখীতা,बहु अभिमुखता
মাল্টি প্ৰচেছৰ,बहु प्रक्रमक
"১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং","1.बहुक्रमादेशन, 2.बहुप्रोग्रामन"
মাল্টিটাস্কিং,बहुकार्यण
বহুবুছ,बहुबस
সম্প্ৰচাৰ,बहुप्रसारण
বহুৰূপী ঠিকনা,बहुरुपीय पता
সম্প্ৰচাৰ,बहुप्रसारण
মাল্টিচিপ,बहुचिप
multix,मल्टिक्स
মাল্টিটাস্কিং অপাৰেচন,बहु-कार्य प्रचालन
"১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি","1.बहुस्तर स्मृति, 2. बहुस्तर मेमोरी"
"১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি","1.बहमाध्यम प्रौद्योगिकी, 2.मल्टीमीडिया प्रौदयोगिकी"
বহুগুণতা,बहुविधा
একাধিক,बहु
"১.নিখুঁততা, ২.বহু নিশ্চয়তা","1.परिशुद्ध, 2.बहु सुनिश्चितता"
বহুবিধ ৰিগ্ৰেছন,बहु प्रतिगमन
"১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স","1.मल्टीप्लेक्स, 2.बहुसंकेत"
মাল্টিপ্লেক্স মোড,बहुसंकेत विधा
মাল্টিপ্লেক্সাৰ,बहुसंकेतक
"১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং","1.बहुसंकेतन, 2.बहुभाजन"
মাল্টিপইন্ট নেটৱৰ্ক,बहुबिंदु नेटवर्क
একাধিক প্ৰচেছিং,बहु प्रक्रमण
মাল্টিপ্ৰচেছৰ চিস্টেম,बहु प्रक्रमक तंत्र
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (एम आई एम ई)
প্লেচমেণ্ট,बनियोजन
বহুকেন্দ্ৰীয়,बहुकेंद्र
মাল্টিথ্ৰেডিং,बहुसूत्रण
বহুপদ যুক্তি,बहुमानिक तर्क
বহুচলকীয় বিশ্লেষণ,बहुचर विश्लेषण
মাল্টিভাইব্ৰেটৰ,बहुकंपित्र
"১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন","1.पारस्परिक बहिष्करण, 2.पारस्परिक अपवर्जन"
পাৰস্পৰিক তথ্য,परस्पर सूचना
"1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী","1.नौसिखिया, 2.सहज प्रयोक्ता"
"1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ","1.नाम परिसेवक, 2.नाम सर्वर"
নন্দ অপাৰেচন,नैंड संक्रिया
নেনো,नैनो
"সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড","संकीर्ण बैंड, संकीर्ण पट्टी"
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,राष्ट्रीय सूचना अवसंरचना
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO),राष्ट्रीय सूचना मानक संगठन (अँड एन आई एस ओ)
প্ৰাকৃতিক সংকেত,प्राकृत कोड
"১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়","1.प्राकृत अनुभाषक, 2.प्राकृत क्रमादेशातंरक, 3.प्राकृत सकूलक"
প্ৰাকৃত চফ্টৱেৰ,प्राकृत सॉफ्टवेयर
প্ৰাকৃতিক কম্পাইলাৰ,प्राकृत संकलक
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,प्राकृतिक भाषा प्रक्रमन
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,प्राकृतिक भाषा पृच्छा
"১.প্ৰাকৃতিক সংখ্যা, ২.প্লাছ পূৰ্ণসংখ্যা","1.प्राकृत संख्या, 2.धन पूर्णांक"
সঞ্চালন,संचालन
নিৰ্দেশক,संचालक
বিপৰীত যুক্তি,विलोम तर्क
"1.প্ৰয়োজনীয় লুপ,2.Enter লুপ","1.नीड़इत लूप, 2.प्रविष्ट पाश"
"1. নেষ্টেড মেক্ৰ&#39;, 2. নেষ্টেড মেক্ৰ&#39;","1.नीड़इत स्थूल, 2.नीड़इत स्थूलक"
"নেট, নেট","नेट, जाल"
"১.নেট ঠিকনা, ২.নেট ঠিকনা","1.जाल पता, 2.नेट पता"
"১.নেট নাগৰিক, ২.নেট নাগৰিক","1.जाल नागरिक, 2.नेट सिटीजन"
নেটস্কেপ নেভিগেটৰ,नेटस्केप नेविगेटर
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,नेटवर्क अभिगम नियंत्रण
"1.নেটৱৰ্ক স্থাপত্য, 2.নেটৱৰ্ক গঠন","1.जालक्रम वास्तुकला, 2.जालक्रम संरचना"
