Tamil,Punjabi
நேரியல் தோராயம்,ਰੇਖਿਕ ਅਨੁਮਾਨ
நேரியல் அறிகுறி,ਰੇਖਿਕ ਲੱਛਣ
நேரியல் குணகம்,ਰੇਖਿਕ ਗੁਣਾਂਕ
அதிர்ச்சி குவிப்பு,ਸਦਮਾ ਇਕੱਠਾ
அதிர்ச்சி கட்டுப்பாடு,ਸਦਮਾ ਪਾਬੰਦੀ
நேரியல் சார்பு,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
நேரியல் வேறுபாடு சமன்பாடு,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
"நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்","ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ"
"நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு","ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ"
நேரியல் ஒருமைப்பாடு,ਰੇਖਿਕ ਸਮਰੂਪਤਾ
நேரியல் பகுதி மாற்றம்,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ
நேரியல் செயல்பாடு,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
நேரியல் செயல்பாடு,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
நேரியல் குழு,ਰੇਖਿਕ ਸਮੂਹ
நேரியல் சுதந்திரம்,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
நேரியல் சுயாதீன உறவு,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
நேரியல் சமத்துவமின்மை,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு,ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
நேரியல் ஒருங்கிணைந்த சமன்பாடு,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
நேரியல் இடைச்செருகல்,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு,ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
"ஒருமையில், நேர்கோட்டில்","ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
நேரியல் சார்ந்தது,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
நேரியல் சார்பற்ற,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
நேரியல் மேப்பிங்,ਰੇਖਿਕ ਮੈਪਿੰਗ
நேரியல் வரிசை,ਰੇਖਿਕ ਕ੍ਰਮ
நேரியல் வரிசையாக்கம்,ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
நேரியல் நிரலாக்க,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
நேரியல் நிரலாக்க அல்காரிதம்,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
நேரியல் நிரலாக்க சிக்கல்,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
நேரியல் பின்னடைவு,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
நேரியல் பின்னடைவு குணகம்,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
"நேரியல் உறவு, அதிவேக உறவு","ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ"
நேரியல் மக்கள் தொகை,ਰੇਖਿਕ ਆਬਾਦੀ
நேரியல் துணைவெளி,ਰੇਖਿਕ ਉਪਸਪੇਸ
நேரியல் மாற்றம்,ਰੇਖਿਕ ਪਰਿਵਰਤਨ
நேரியல் பின்னடைவு,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
நேரியல் வேறுபாடு மதிப்பீடு,ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ
நேரியல் வேகம்,ਰੇਖਿਕ ਵੇਗ
ஒருங்கிணைந்த வரி,ਲਾਈਨ ਅਟੁੱਟ
வெட்டும் கோடு,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
பின்னடைவு வரி,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
இடஞ்சார்ந்த திசையன்,ਸਥਾਨਿਕ ਵੈਕਟਰ
உள்ளூர் உகந்தது,ਸਥਾਨਕ ਸਰਵੋਤਮ
"இடம், இடம்","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
பதிவு பதிவு பதிவு,ਲਾਗ ਲਾਗ ਲਾਗ
"மடக்கை, மடக்கை","ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
மடக்கை துல்லியம்,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
மடக்கை கணக்கீடு,ਲਘੂਗਣਕ ਗਣਨਾ
"மடக்கை வளைவு, மடக்கை வளைவு","ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ"
மடக்கை வழித்தோன்றல்,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
மடக்கை வேறுபாடு,ਲਘੂਗਣਕ ਅੰਤਰ
"மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு","ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ"
"மடக்கை சராசரி, வடிவியல் சராசரி","ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ"
மடக்கை இயல்பான பரவல்,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
மடக்கை உறவு,ਲਘੂਗਣਕ ਸਬੰਧ
மடக்கை அளவுகோல்,ਲਘੂਗਣਕ ਸਕੇਲ
"மடக்கைத் தொடர், மடக்கைத் தொடர்","ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ"
"மடக்கைச் சுழல், மடக்கைச் சுழல்","ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ"
"மடக்கை அட்டவணை, மடக்கை அட்டவணை","ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ"
"மடக்கை, மடக்கை","ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
தர்க்கம்,ਤਰਕ
தர்க்கரீதியாக சமமானது,ਤਰਕਪੂਰਣ ਬਰਾਬਰ
"வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு","ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ"
"பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்","ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ"
"தீர்க்கரேகை, தீர்க்கரேகை","ਲੰਬਕਾਰ, ਲੰਬਕਾਰ"
"கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த","ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ"
"தேர்தல் பிரச்சாரம், லாட்டரி","ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ"
அடிக்கோடு,ਰੇਖਾਂਕਿਤ
குறைந்த எல்லை,ਹੇਠਲੀ ਸੀਮਾ
லோ ரீமான்-இன்டெக்ரல்,ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ
குறைந்த தொகை,ਘੱਟ ਰਕਮ
பின்வரும் முக்கோண அணி,ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
மெக்லாரின் பரவுகிறது,mclarin ਫੈਲ
"மாயா எண், மந்திர எண், ஆயுள் எண்","ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ"
மந்திர சதுரம்,ਜਾਦੂ ਵਰਗ
கதிரியக்க வரம்பு,ਚਮਕਦਾਰ ਸੀਮਾ
அஞ்சல் வினாத்தாள்,ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ
அஞ்சல் மூலம் ஆய்வு,ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ
மேல்நிலை வரம்பு,ਓਵਰਹੈੱਡ ਸੀਮਾ
நீண்ட வில்,ਲੰਬੀ ਚਾਪ
கட்டுப்பட்ட தொகுப்பு,ਬੰਨ੍ਹਿਆ ਸੈੱਟ
பலமதிப்பு செயல்பாடு,ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ
"வரைபடம், வரைபடம், வரைபடம்","ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ"
தொகுப்புகளாக மேப்பிங்,ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ
தொகுப்புகளின் மேப்பிங்,ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
விளிம்பு நிகழ்தகவு,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
கணித பகுப்பாய்வு,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
எண்கணித தர்க்கம்,ਗਣਿਤ ਦਾ ਤਰਕ
கணித மையம்,ਗਣਿਤ ਕੇਂਦਰ
கணித சிக்கலானது,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
கணித பொருளாதாரம்,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
கணித எதிர்பார்ப்பு,ਗਣਿਤਿਕ ਉਮੀਦ
கணித வடிவம்,ਗਣਿਤਿਕ ਰੂਪ
"கணித உருவாக்கம், கணித வடிவம்","ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ"
கணித அடையாளங்கள்,ਗਣਿਤਿਕ ਪਛਾਣ
"கணித தர்க்கம், கணித தர்க்கம்","ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ"
கணித மாதிரி,ਗਣਿਤ ਦਾ ਮਾਡਲ
கணித நோக்கம்,ਗਣਿਤ ਦਾ ਇਰਾਦਾ
அணி மூலைவிட்டமாக்கல்,ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ
அணி தலைகீழ்,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
அணி தலைகீழ்,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
அணி சுழல்நிலை முறை,ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ
அணி முறை,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
அணி பெருக்கல்,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
மாறிலிகளின் அணி,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
மேலாதிக்க அணி,ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ
மேட்ரிக்ஸ் ஆபரேட்டர்,ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ
அணி பல்லுறுப்புக்கோவை,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
அணி அச்சிடுதல்,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
அணி தயாரிப்பு,ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ
அதிகபட்சம்,ਵੱਧ ਤੋਂ ਵੱਧ
"அதிகபட்சம், அதிகபட்சம், உயர்ந்தது","ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ"
அதிகபட்ச முழுமையான மதிப்பு,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
அதிகபட்ச F- விகிதம்,ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ
அதிகபட்ச திறன்,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
மஹால்பிஸ்தா,mahalpistha
பெரிய முடிவு,ਮਹਾਨ ਸਿੱਟਾ
செயல்பாட்டின் அதிகபட்சம்,ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ
விலகல் என்று பொருள்,ਮਤਲਬ ਭਟਕਣਾ
விலகல் சதுரம் சராசரி,ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ
சதுர சராசரி பிழை,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
"சராசரி, சராசரி மதிப்பு","ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ"
அதாவது தேற்றம்,ਮਤਲਬ ਪ੍ਰਮੇਯ
குமிழி அளவீடு,ਬੁਲਬੁਲਾ ਮਾਪ
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ"
சராசரி மையம்,ਮੱਧ ਕੇਂਦਰ
இடைநிலை வளைவு,ਮੱਧ ਵਕਰ
மீசோதெலியோமா,mesothelioma
செய்தி,ਸੁਨੇਹਾ
"வழக்கம், முறை","ਕਸਟਮ, ਵਿਧੀ"
நீக்குதல் முறை,ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ
தலைகீழ் முறை,ਉਲਟ ਢੰਗ
மீண்டும் மீண்டும் முறை,ਦੁਹਰਾਓ ਵਿਧੀ
குறைந்தபட்ச சதுரம்,ਘੱਟੋ-ਘੱਟ ਵਰਗ
முறுக்கு முறை,ਟਾਰਕ ਢੰਗ
ஒத்த முக்கோண முறை,ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ
சாய்வு இறங்கும் முறை,ਢਲਾਨ ਉਤਰਨ ਢੰਗ
தொகுத்தல் முறை,ਸੰਕਲਨ ਵਿਧੀ
தீர்மானிக்கப்படாத குணக முறை,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ
தூர மக்கள் தொகை,ਦੂਰੀ ਆਬਾਦੀ
மெட்ரிக் அமைப்பு,ਮੀਟਰਿਕ ਸਿਸਟਮ
மெட்ரிக் அலகு,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
நுண் கோட்பாடு,ਮਾਈਕਰੋ ਥਿਊਰੀ
நடுத்தர,ਮਿਡਲ
சராசரி,ਮੱਧ
மைய புள்ளி,ਕੇਂਦਰੀ ਬਿੰਦੂ
நடுப்புள்ளி சூத்திரம்,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ਨਿਊਨਤਮ ਬਹੁਪਦ
குறைந்தபட்ச கோட்பாடு,ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ
"குறைந்தபட்ச, குறைந்த, குறைந்த","ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ"
குறைந்த புள்ளி,ਘੱਟ ਬਿੰਦੂ
குறைந்தது பல்லுறுப்புக்கோவை,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
குறைந்தபட்ச செயல்பாடு,ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ
குறுகிய வில்,ਛੋਟਾ ਚਾਪ
குறுகிய கடிதம்,ਛੋਟਾ ਅੱਖਰ
கட்டுப்படுத்தப்பட்ட துணைக்குழு,ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ
"கழித்தல், கடன்","ਘਟਾਓ, ਕਰਜ਼ਾ"
கழித்தல் அடையாளம்,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
கலப்பு பின்னம்,ਮਿਸ਼ਰਤ ਭਾਗ
மாற்று சாதனம்,ਵਿਕਲਪਕ ਜੰਤਰ
"முறை, முறை, முறை, முறை, முறை, முறை","ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ"
"மாடுலஸ், மாடுலஸ்","ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ"
சிக்கலான எண்ணின் மாடுலஸ்,ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ
கணம்,ਪਲ
முறுக்கு செயல்பாடு,ਟਾਰਕ ਫੰਕਸ਼ਨ
சக்தியின் தருணம்,ਤਾਕਤ ਦਾ ਪਲ
அதிர்வெண்-பகிர்வு தருணம்,ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ
சடத்துவ திருப்பு திறன்,ਜੜਤਾ ਦਾ ਪਲ
வேகமான தருணம்,ਮੋਮੈਂਟਮ ਪਲ
உந்துவிசை,ਭਾਵਨਾ
ஒரு பதவி,ਇੱਕ ਪੋਸਟ
ஒற்றை ஒருங்கிணைப்பு,ਸਿੰਗਲ ਏਕੀਕਰਣ
"ஒருமைப்பாடு, ஒருமைப்பாடு","ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ"
ஒருமுகமான,ਮੋਨੋਕੂਲਰ
ஒரு திசை ஏறும் வரிசை,ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ
அப்பட்டமான,ਬਿਲਕੁਲ
ஒரே திசையில் பிறை கண்ணி,unidirectionally ਚੰਦਰਮਾ ਜਾਲ
ஏகமாக அதிகரிக்கும் வரிசை,monotically ਵਧ ਰਹੀ ਕ੍ਰਮ
மாறாத செயல்பாடு,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
மான்டே-கார்லோ கணக்கீடு,ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ
மான்டே-கார்லோ முறை,ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ
மோரா (விளையாட்டு),ਮੋਰਾ (ਖੇਡਾਂ)
இறப்பு புள்ளிவிவரங்கள்,ਮੌਤ ਦੇ ਅੰਕੜੇ
பெரும்பாலும்,ਗਾਲਬਨ
இயக்கம்,ਮੋਸ਼ਨ
நகரும் சராசரி,ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ
எம்-மக்கள் தொகை,M- ਆਬਾਦੀ
ஒருங்கிணைப்பின் எம்-சோதனை,ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ
பல முடிவு-சிக்கல்,ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ
பல்லுறுப்புக்கோவை இயல்பான பரவல்,ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ
பல்லுறுப்புக்கோவை சீரற்ற மாறி,ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
பல்லுறுப்புக்கோவை,ਬਹੁਪਦ
பல்லுறுப்புக்கோவை பரவல்,ਬਹੁਪਦ ਦੀ ਵੰਡ
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)"
பல தேர்வு பிரச்சனை,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
கூட்டமைப்பு மாகாணங்கள்,ਸੰਘੀ ਸੂਬੇ
பல தொடர்பு,ਮਲਟੀਪਲ ਸਬੰਧ
பல அதிர்வெண் அட்டவணை,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
பல ஒருங்கிணைந்த,ਮਲਟੀਪਲ ਅਟੁੱਟ
பல ஒருங்கிணைப்பு,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
பல பின்னடைவு,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
பல பின்னடைவு பகுப்பாய்வு,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
பல பின்னடைவு குணகம்,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
பல பின்னடைவு சமன்பாடு,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
பல வேர்,ਮਲਟੀ ਰੂਟ
பெருக்கல்,ਗੁਣਾ
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ
(தீர்மானியின்) நேரியல் பெருக்கல்,(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ
பெருக்கல் காரணி,ਗੁਣਾ ਕਾਰਕ
பெருக்கல் செயல்பாடு,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
தரமான குழு,ਗੁਣਾਤਮਕ ਸਮੂਹ
பெருக்கல் தலைகீழ்,ਗੁਣਾਤਮਕ ਉਲਟ
பன்மை,ਬਹੁਲਤਾ
பன்மை,ਬਹੁਲਤਾ
பூஜ்ஜியங்களின் பெருக்கம்,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
பெருக்கி,ਗੁਣਕ
"பெருக்கு, பெருக்கு","ਗੁਣਾ, ਗੁਣਾ"
பல விநியோகம்,ਮਲਟੀਪਲ ਵੰਡ
பல சாதாரண விநியோகம்,ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ
பலதரப்பட்ட மக்கள் தொகை,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
"பரஸ்பர, பரஸ்பர","ਆਪਸੀ, ਆਪਸੀ"
நப்லா,ਨਾਬਲਾ
நாபிரியா,ਨਪੀਰੀਆ
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ"
"இயற்கை மடக்கை, இயற்கை மடக்கை","ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ"
"நேர் முழு எண், நேர் முழு எண்","ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ"
கடல் மைல்,ਸਮੁੰਦਰੀ ਮੀਲ
n-vim,n-ਵਿਮ
n-vim திசையன்-வெளி,n-vim ਵੈਕਟਰ-ਸਪੇਸ
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ
தேவையான கட்டுப்பாடுகள்,ਜ਼ਰੂਰੀ ਪਾਬੰਦੀਆਂ
தடை,ਮਨਾਹੀ
"எதிர்மறை, எதிர்மறை, எதிர்மறை","ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ"
கடன் வளைவு,ਕ੍ਰੈਡਿਟ ਵਕਰਤਾ
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
எதிர்மறை நிலையான அணி,ਨੈਗੇਟਿਵ ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,ਨਕਾਰਾਤਮਕ ਅਰਧ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
"அக்கம், அருகாமை","ਆਂਢ-ਗੁਆਂਢ, ਨੇੜਤਾ"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","ਮਲਟੀਪਲ ਸੈਂਪਲਿੰਗ, ਇਨਕਲੂਸਿਵ ਸੈਂਪਲਿੰਗ"
நிகர பிறப்பு விகிதம்,ਸ਼ੁੱਧ ਜਨਮ ਦਰ
நியூட்டனி இயக்கவியல்,ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
நியூட்டனின் இயக்க விதிகள்,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
பெயர் ஒதுக்கீடு,ਨਾਮ ਅਸਾਈਨਮੈਂਟ
நெய்மன்-பியர்சன்-கொள்கை,ਨੀਮਨ-ਪੀਅਰਸਨ-ਸਿਧਾਂਤ
பூஜ்ஜிய சாத்தியமான உறுப்பு,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਤੱਤ
பூஜ்ஜிய சாத்தியமான அணி,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
"முனை, முனை, இலை, நுனி, வடிகட்டி","ਨੋਡ, ਨੋਡ, ਪੱਤਾ, ਆਉਟਪੁੱਟ, ਫਿਲਟਰ"
அன்-அபேலி குழு,ਐਨ-ਅਬੇਲੀ ਸਮੂਹ
சார்பியல் ஒருங்கிணைப்பு,ਸਾਪੇਖਿਕ ਕਨਵਰਜੈਂਸ
ஆழ்நிலை,ਪਾਰਦਰਸ਼ੀ
ஊழலற்ற,ਬੇਕਾਰ
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,ਅਸੁਰੱਖਿਅਤ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ
அகன்,ਅਗਾਨ
அடர்த்தியான மொத்த,ਸੰਘਣੀ ਕੁੱਲ
புள்ளிகளின் எண்ணற்ற முடிவிலி,ਅੰਕਾਂ ਦੀ ਅਣਗਿਣਤ ਅਨੰਤਤਾ
கணக்கிட முடியாத தொகுப்பு,ਅਣਗਿਣਤ ਸੈੱਟ
ஒப்பிட முடியாத,ਬੇਮਿਸਾਲ
அல்லாத துணைக்குழு,ਗੈਰ-ਸਬਸੈੱਟ
யூக்ளிடியன் வடிவியல்,ਯੂਕਲਿਡੀਅਨ ਜਿਓਮੈਟਰੀ
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","ਅਨੁਪਾਤਕ, ਅਸਪਸ਼ਟ"
குறுக்கிடாத,ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨਾਂ
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ
நேரியல் அல்லாத சமன்பாடு,ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ
