Marathi,Gujarati
निर्देशांक मार्गदर्शित लेसर डायोड,ઇન્ડેક્સ ગાઇડેડ લેસર ડાયોડ
पॉइंटर होल,નિર્દેશક છિદ્ર
अनुक्रमणिका प्रोफाइल,અનુક્રમણિકા પ્રોફાઇલ
इंडेक्स रजिस्टर,ઇન્ડેક્સ રજિસ્ટર
माहितीपूर्ण पत्ता,જાણકાર સંબોધન
अप्रत्यक्ष पत्ता कळवला,જાણ કરેલ પરોક્ષ સરનામું
सूचक,નિર્દેશક
"निर्देशांक, घातांक","અનુક્રમણિકા, ઘાતાંક"
अप्रत्यक्ष संबोधन,પરોક્ષ સંબોધન
अप्रत्यक्ष वारंवारता मॉड्यूलेशन,પરોક્ષ આવર્તન મોડ્યુલેશન
अप्रत्यक्ष सूचना,પરોક્ષ સૂચના
इंडियम आर्सेनाइड (InAs),ઈન્ડિયમ આર્સેનાઈડ (InAs)
प्रेरित विद्युत् प्रवाह,પ્રેરિત વર્તમાન
प्रेरित इलेक्ट्रोमोटिव्ह शक्ती,પ્રેરિત ઇલેક્ટ્રોમોટિવ બળ
प्रेरित व्होल्टेज,પ્રેરિત વોલ્ટેજ
प्रेरणा,પ્રેરણા
इंडक्टन्स गेज,ઇન્ડક્ટન્સ ગેજ
प्रेरण,ઇન્ડક્શન
इंडक्शन डिव्हाइस,ઇન્ડક્શન ઉપકરણ
प्रेरण मीटर,ઇન્ડક્શન મીટર
प्रेरक प्रक्षेपण,પ્રેરક પ્રક્ષેપણ
प्रेरक,પ્રેરક
प्रेरक,પ્રેરક
प्रेरक अँटेना,પ્રેરક એન્ટેના
औद्योगिक इलेक्ट्रॉनिक्स,ઔદ્યોગિક ઇલેક્ટ્રોનિક્સ
माहिती मार्ग,માહિતી માર્ગ
इन्फ्रारेड (IR),ઇન્ફ્રારેડ (IR)
इन्फ्रारेड शोषण,ઇન્ફ્રારેડ શોષણ
इन्फ्रारेड डायोड,ઇન્ફ્રારેડ ડાયોડ
अव्यक्त संबोधन,ગર્ભિત સંબોધન
इंजेक्शन लेसर,ઈન્જેક્શન લેસર
इंकजेट प्रिंटर,ઇંકજેટ પ્રિન્ટર
गुंतवणूक प्रवेश,રોકાણ પ્રવેશ
गुंतवणूक प्रवाह,રોકાણ પ્રવાહ
गुंतवणूक बफर,રોકાણ બફર
गुंतवणूक वैशिष्ट्ये,રોકાણની લાક્ષણિકતાઓ
गुंतवणूक धोरण,રોકાણ વ્યૂહરચના
गुंतवणूक ऑफसेट विभाग,રોકાણ ઓફસેટ વિભાગ
इनपुट ऑफसेट व्होल्टेज,ઇનપુટ ઓફસેટ વોલ્ટેજ
इनपुट पल्स सर्किट,ઇનપુટ પલ્સ સર્કિટ
गुंतवणूक रजिस्टर,રોકાણ રજીસ્ટર
गुंतवणूक समाप्त,રોકાણનો અંત
गुंतवणूक समतुल्य,રોકાણ સમકક્ષ
इनपुट व्होल्टेज,આવતો વિજપ્રવાહ
इनपुट-आउटपुट मॉडेल,ઇનપુટ-આઉટપુટ મોડલ
INR बफर,INR બફર
प्रवाह प्रवाह,પ્રવાહ પ્રવાહ
अंतर्भूत नुकसान,નિવેશ નુકશાન
त्वरित नमुना,ત્વરિત નમૂના
तात्काळ व्होल्टेज,તાત્કાલિક વોલ્ટેજ
naz स्टँड ऑफ रेशो,નાઝ સ્ટેન્ડ ઓફ રેશિયો
सूचना,સૂચના
सूचना,સૂચના
सूचना चक्र,સૂચના ચક્ર
सूचना चक्र,સૂચના ચક્ર
सूचना डीकोडर,સૂચના ડીકોડર
"सूचना स्वरूप, स्वरूप","સૂચના ફોર્મેટ, ફોર્મેટ"
सूचना नोंदवही,સૂચના રજીસ્ટર
सूचना संच,સૂચના સમૂહ
सूचना क्रियापद,સૂચના ક્રિયાપદ
मशीन,મશીન
यांत्रिकीकरण,યાંત્રિકરણ
यांत्रिकीकरण अॅम्प्लिफायर,મિકેનાઇઝેશન એમ્પ્લીફાયર
यांत्रिकीकरण ट्रान्सफॉर्मर,યાંત્રિકીકરણ ટ્રાન્સફોર્મર
इन्सुलेटेड गेट,અવાહક દરવાજો
प्रतिरोधक गेट प्राक्तन,પ્રતિરોધક દ્વાર ભાવિ
इन्सुलेटर,ઇન્સ્યુલેટર
अँटीस्पिरंट,એન્ટિસ્પિરન્ટ
INT सिग्नल,INT સિગ્નલ
INTA सिग्नल,INTA સિગ્નલ
INTE सिग्नल,INTE સિગ્નલ
इंटिग्रेटेड सर्किट (IC),ઇન્ટિગ્રેટેડ સર્કિટ (IC)
इंटिग्रेटेड सर्किट (IC),ઇન્ટિગ્રેટેડ સર્કિટ (IC)
इंटिग्रेटेड इंजेक्शन लॉजिक,ઇન્ટિગ્રેટેડ ઇન્જેક્શન લોજિક
इंटिग्रेटर,ઇન્ટિગ્રેટર
तीव्र करणारा,તીવ્ર
विभेदक ट्रान्सड्यूसर,વિભેદક ટ્રાન્સડ્યુસર
इंटरइलेक्ट्रोड कॅपेसिटन्स,ઇન્ટરઇલેક્ટ્રોડ કેપેસીટન્સ
इंटरफेस,ઈન્ટરફેસ
इंटरफेस चार्ज,ઈન્ટરફેસ ચાર્જ
इंटरफेस कपलिंग,ઇન્ટરફેસ જોડાણ
इंटरफेस सर्किट,ઇન્ટરફેસ સર્કિટ
हस्तक्षेप क्षीणन,દખલગીરી
हस्तक्षेप फिल्टर,હસ્તક્ષેપ ફિલ્ટર
सिनॅप्स स्कॅनिंग,સિનેપ્સ સ્કેનિંગ
सायनॅप्स,ચેતોપાગમ
आंतरबंधन हँड शेक,આંતરબંધન હેન્ડ શેક
इंटरमीडिएट वारंवारता (IF),મધ્યવર્તી આવર્તન (IF)
मध्यम वारंवारता,મધ્ય આવર્તન
मधूनमधून अपयश,તૂટક તૂટક નિષ્ફળતા
इंटरमॉड्युलेशन,ઇન્ટરમોડ્યુલેશન
इंटरमॉड्युलेशन डिस्टॉर्शन (IMD),ઇન્ટરમોડ્યુલેશન ડિસ્ટોર્શન (IMD)
अंतर्गत वारंवारता भरपाई,આંતરિક આવર્તન વળતર
दुभाषी,દુભાષિયા
व्यत्यय,વિક્ષેપ
व्यत्यय,વિક્ષેપ
खंडित सतत लहर (ICW),અવ્યવસ્થિત સતત તરંગ (ICW)
इंटर सिम्बॉल इंटरफेरन्स (ISI),ઇન્ટર સિમ્બોલ ઇન્ટરફેન્સ (ISI)
व्यत्यय नोंद,વિક્ષેપ રજીસ્ટર
व्यत्यय सिग्नल,વિક્ષેપ સંકેત
भौतिक पैसा,ભૌતિક નાણાં
इनव्हर्स फोरियर ट्रान्सफॉर्म (IFT),ઇન્વર્સ ફોરિયર ટ્રાન્સફોર્મ (IFT)
व्यस्त थर,વ્યસ્ત સ્તર
उलट वीज पुरवठा,રિવર્સ પાવર સપ્લાય
व्यस्त,વ્યસ્ત
व्यस्त,વ્યસ્ત
व्यस्त जोडणारा,વ્યસ્ત ઉમેરનાર
व्यस्त अॅम्प्लिफायर,વ્યસ્ત એમ્પ્લીફાયર
व्यस्त अॅम्प्लिफायर,વ્યસ્ત એમ્પ્લીફાયર
व्यस्त गुंतवणूक,વ્યસ્ત રોકાણ
Io/M सिग्नल,Io/M સિગ્નલ
Io/R सिग्नल,Io/R સિગ્નલ
पाणी ladsr,પાણી ladsr
आयन,આયન
आयन लागवड,આયન વાવેતર
आयन लागवड,આયન વાવેતર
आयन अनुनाद शोषण,આયન રેઝોનન્સ શોષણ
आयनीकरण,આયનીકરણ
आयनीकरण,આયનીકરણ
आयनीकरण वर्तमान,આયનીકરણ વર્તમાન
आयनोस्फीअर ट्रान्समिशन,આયનોસ્ફીયર ટ્રાન્સમિશન
आयनोस्फीअर ट्रान्समिशन,આયનોસ્ફીયર ટ્રાન્સમિશન
लोह कोर,આયર્ન કોર
लोखंडी वेन मीटर,આયર્ન વેન મીટર
ISA बस,ISA બસ
विलग करणारे एम्पलीफायर,આઇસોલેટીંગ એમ્પ્લીફાયર
विभाजक,વિભાજક
समस्थानिक विकिरण,આઇસોટોપિક રેડિયેશન
जे/एस गुणोत्तर,જે/એસ રેશિયો
जॅक,જેક
जॅक प्लग,જેક પ્લગ
j-डिस्प्ले,j-ડિસ્પ્લે
कराराचे भाग्य,સંધિ ભાવિ
गोंधळ,કચકચ
जेके फ्लिप-फ्लॉप,જેકે ફ્લિપ-ફ્લોપ્સ
जॉन्सन कोड,જોહ્ન્સન કોડ
जॉन्सन स्कोअरर,જોહ્નસન સ્કોરર
जॉन्सन रेव्ह,જોહ્ન્સન રેવ
झोन कातरणे सर्किट,ઝોન શીયરિંગ સર્કિટ
j-ऑपरेटर,j-ઓપરેટર
जोसेफसन करार,જોસેફસન સંધિ
जॉयस्टिक,જોયસ્ટીક
डोळे मिचकावणे,આંખ મારવી
करार,સંધિ
करार धारण,સંધિ હોલ્ડિંગ
जंक्शन डायोड,જંકશન ડાયોડ
करार वेगळे करणे,સંધિ અલગતા
संयुक्त उष्णता,સંયુક્ત ગરમી
जंक्शन ट्रान्झिस्टर,જંકશન ટ્રાન્ઝિસ્ટર
carnow नकाशा,carnow નકશો
कॉर्नरो रेखाचित्र,કોર્નરો ડ્રોઇંગ
केल गुणांक,કેલ ગુણાંક
केल्विन दुहेरी पूल,કેલ્વિન ડબલ બ્રિજ
केल्विन वॉर्स व्होल्टेज विभाजक,કેલ્વિન વોર્સ વોલ્ટેજ વિભાજક
केर सेल,કેર સેલ
की बोर्ड,કી બોર્ડ
की बोर्ड,કી બોર્ડ
की स्टोरेज रजिस्टर,કી સ્ટોરેજ રજીસ્ટર
कीबोर्ड,કીબોર્ડ
कीबोर्ड,કીબોર્ડ
keyed AGC,કીડ એજીસી
काउंटर इजा,કાઉન્ટર ઈજા
किलो हर्ट्झ,કિલો હર્ટ્ઝ
किर्चॉफचा विभाग कायदा,કિર્ચહોફનો વિભાગનો કાયદો
kirchhoff व्होल्टेज कायदा,કિર્ચહોફ વોલ્ટેજ કાયદો
व्होल्टेज जाणून घ्या,વોલ્ટેજ જાણો
KVK Rater,KVK રેટર
प्रयोगशाळा वीज पुरवठा,પ્રયોગશાળા વીજ પુરવઠો
प्रयोगशाळा मानके,પ્રયોગશાળા ધોરણો
लॅव्हिरिंथ घाला,લેવિરિન્થ દાખલ કરો
प्रलक्ष प्रक्रिया,પ્રલક્ષ પ્રક્રિયા
उन्नत D/A कनवर्टर,એલિવેટેડ ડી/એ કન્વર્ટર
पश्चात्ताप,પસ્તાવો
परत भरपाई पुनर्गुंतवणूक वर्धक,બેક કોમ્પેન્સેશન રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર
लॅम्बर्टचा कोसाइन नियम,લેમ્બર્ટનો કોસાઇન નિયમ
दिवा रिचार्ज,લેમ્પ રિચાર્જ
स्थानिक नेटवर्क व्यवस्थापक,સ્થાનિક નેટવર્ક મેનેજર
कव्हर क्षेत्र,કવર વિસ્તાર
लँडस्केप मोड,લેન્ડસ્કેપ મોડ
लँडस्केप मॉनिटर,લેન્ડસ્કેપ મોનિટર
भाषा एकत्र करणे,ભાષા એસેમ્બલીંગ
भाषा प्रोसेसर,ભાષા પ્રોસેસર
भाषा अनुनाद प्रोग्रामिंग,ભાષા રેઝોનન્સ પ્રોગ્રામિંગ
सामान्य,સામાન્ય
Laplace समीकरण,લેપ્લેસ સમીકરણ
Laplace परिवर्तन,લેપ્લેસ ટ્રાન્સફોર્મ
LAPM,LAPM
मांडीवर ठेवुन काम करता येण्या सारखा संगणक,લેપટોપ કમ્પ્યૂટર
LARAM,LARAM
मोठी फ्रेम,મોટી ફ્રેમ
मोठ्या त्रिज्या लेबलिंग,મોટી ત્રિજ્યા લેબલીંગ
"LSI LSI, प्रचंड एकत्रीकरण","LSI LSI, વિશાળ એકીકરણ"
मास इंटिग्रेशन (LSI),માસ ઇન્ટિગ્રેશન (LSI)
लांब सिग्नल अॅम्प्लिफायर,લાંબા સિગ્નલ એમ્પ્લીફાયર
larmore प्युरिफायर,લાર્મોર પ્યુરિફાયર
लेसर,લેસર
लेसर डायोड,લેસર ડાયોડ
लेसर इंजिन,લેસર એન્જિન
लेसर प्रिंटर,લેસર પ્રિન્ટર
लेसर स्टोरेज,લેસર સંગ્રહ
लेसर खिडकीच्या चौकटीचा खालचा आडवा,લેસર સિલ
अंतिम प्रवेश निर्गमन,છેલ્લી પ્રવેશ બહાર નીકળો
कुंडी,લૅચ
कुंडी बंद,બંધ કરો
लेथ कातरणे,લેથ ઉતારવું
सुप्तता,નિષ્ક્રિયતા
साइड कतरन प्रणाली,સાઇડ શિયરિંગ સિસ્ટમ
बाजूकडील प्रसार,બાજુની પ્રસાર
पार्श्व PNP ट्रान्झिस्टर,લેટરલ PNP ટ્રાન્ઝિસ્ટર
साइड ट्रान्झिस्टर,બાજુ ટ્રાન્ઝિસ્ટર
मी कमी करत आहे,હું હળવો કરી રહ્યો છું
करार नियम,સંધિ નિયમ
थर,સ્તર
थर इंटरफेस,સ્તર ઈન્ટરફેસ
आयनोस्फेरिक थर,આયનોસ્ફેરિક સ્તર
थर,સ્તર
बाह्यरेखा,રૂપરેખા
टेम्पलेट टेम्पलेट,નમૂનો નમૂનો
अर्ज मूल्यांकन,એપ્લિકેશન મૂલ્યાંકન
LC,એલસી
LCALL सूचना,LCALL સૂચનાઓ
ld,એલડી
"आघाडी, आघाडी","લીડ, લીડ"
प्रायॉरिटी कॉम्पेन्सेटेड रिचार्ज अॅम्प्लीफायर,પ્રાધાન્યતા વળતરયુક્ત રિચાર્જ એમ્પ્લીફાયર
फ्रंट कोर,ફ્રન્ટ કોર
गंज अॅनालॉग स्विचिंग,કાટ એનાલોગ સ્વિચિંગ
इरोशन फ्लक्स,ધોવાણ પ્રવાહ
इरोशन मोड,ધોવાણ મોડ
पॅडॉक बासरी अॅम्प्लीफायर,પેડોક વાંસળી એમ્પ્લીફાયર
पॅडॉक प्लूटी चाचणी,પેડોક પ્લુટી ટેસ્ટ
शिकण्याची वक्र,શીખવાની કર્વ
लीज्ड लाइन मॉडेम,લીઝ્ડ લાઇન મોડેમ
भाडेपट्टीची वेळ,લીઝ સમય
किमान अर्थपूर्ण खेळ,ઓછામાં ઓછી અર્થપૂર્ણ રમત
लेकलांचें कोरडे कोश,લેક્લાન્ચે ડ્રાય સેલ
प्रकाश उत्सर्जित करणारा डायोड,પ્રકાશ ઉત્સર્જક ડાયોડ
एलईडी सूचक,એલઇડી સૂચક
घड्याळाच्या उलट दिशेने ध्रुवीकरण,કાઉન્ટરક્લોકવાઇઝ ધ્રુવીકરણ
बाकी औचित्य,બાકી વાજબીપણું
आख्यायिका,દંતકથા
lange चा कायदा,લેન્જનો કાયદો
लिओ प्रिंटर,લીઓ પ્રિન્ટર
अक्षर गुणवत्ता,અક્ષર ગુણવત્તા
पातळी सक्रिय गुंतवणूक,સ્તર સક્રિય રોકાણ
स्तर कोडिंग,સ્તર કોડિંગ
लेव्हल शिफ्टर,સ્તર શિફ્ટર
स्तर हस्तांतरण,સ્તર ટ્રાન્સફર
स्तरीकरण,સ્તરીકરણ
स्तर संवेदनशील अंतरायम्,સ્તર સંવેદનશીલ અંતરાયમ
शाब्दिक शहान,શાબ્દિક શાહન
शब्दकोश,શબ્દકોશ
लीडेन जार,લીડેન જાર
दुभाषी संग्रह,દુભાષિયા સંગ્રહ
वाहक वय,વાહક વય
प्रकाश,પ્રકાશ
प्रकाश वक्र,પ્રકાશ વળાંક
प्रकाश उत्सर्जक डायोड (एलईडी),લાઇટ એમિટિંગ ડાયોડ (LED)
हलका फायदा,પ્રકાશ લાભ
फोटोमीटर,ફોટોમીટર
हलकी लेखणी,પ્રકાશ કલમની
प्रकाश ट्यूब,પ્રકાશ ટ્યુબ
मर्यादा,મર્યાદા
सीमांत विकिरण,સીમાંત કિરણોત્સર્ગ
लिंडेमन इलेक्ट्रोमीटर,લિન્ડેમેન ઇલેક્ટ્રોમીટર
लाइन कोड,લાઇન કોડ
ओळ प्रतिबंध,રેખા પ્રતિબંધ
लाइन ड्रायव्हर,લાઇન ડ્રાઇવર
लाइन हँडलर,લાઇન હેન્ડલર
लाइन इंटरफेस,લાઇન ઇન્ટરફેસ
लाइन आउटपुट ट्रान्सफॉर्मर,લાઇન આઉટપુટ ટ્રાન્સફોર્મર
रेखा स्पेक्ट्रम,રેખા સ્પેક્ટ્રમ
लाइन सिंक SMPS,રેખા સમન્વયન SMPS
ओळ लहर फॉर्म,રેખા તરંગ સ્વરૂપ
रेखीय अॅम्प्लीफायर,રેખીય એમ્પ્લીફાયર
रेखीय अॅरे,રેખીય એરે
रेखीय सहसंबंध गुणांक,રેખીય સહસંબંધ ગુણાંક
रेखीय विकृती,રેખીય વિકૃતિ
रेखीय उतार जंक्शन,રેખીય ઢોળાવ જંકશન
रेखीय हस्तक्षेप,રેખીય હસ્તક્ષેપ
लिनियर मॉड्युलेशन पद्धत,લીનિયર મોડ્યુલેશન પદ્ધતિ
रेखीय कला फिल्टर,રેખીય કલા ફિલ્ટર
रेखीय ध्रुवीकरण,રેખીય ધ્રુવીકરણ
रेखीय क्षेत्र,રેખીય વિસ્તાર
रेखीय नियंत्रक,રેખીય નિયંત્રક
रेखीय गती,રેખીય ગતિ
रेखीय स्विचिंग,રેખીય સ્વિચિંગ
रेखीय मोठेपणा मॉड्यूलेटेड प्रणाली,રેખીય કંપનવિસ્તાર મોડ્યુલેટેડ સિસ્ટમ
"दुवा स्तर, साखळी स्तर","લિંક સ્તર, સાંકળ સ્તર"
मालिका कार्यक्रम,સીરીયલ કાર્યક્રમ
कनेक्टिंग लिमिटर,કનેક્ટિંગ લિમિટર
ओठ मायक्रोफोन,લિપ માઇક્રોફોન
लिसाजू आकृती,લિસાજુ આકૃતિ
लिसाजस पद्धत,લિસાજસ પદ્ધતિ
प्रेक्षक,પ્રેક્ષકો
प्रेक्षक थकवा,પ્રેક્ષકોનો થાક
हेडफोन ऐकणे,હેડફોન સાંભળવું
लिथियम प्राथमिक बॅटरी,લિથિયમ પ્રાથમિક બેટરી
लिथोप्रिंटिंग,લિથોગ્રાફી
रॉक प्रिंटिंग,રોક પ્રિન્ટીંગ
थेट संगीत,જીવંત સંગીત
लॉयड फिशर मॅग्नेटिक स्क्वेअर,લોયડ ફિશર મેગ્નેટિક સ્ક્વેર
लोड,લોડ
लोड फॅक्टर,લોડ પરિબળ
लोड प्रतिबाधा,લોડ અવબાધ
लिफ्ट लाइन,લિફ્ટ લાઇન
भार,ભાર
लोब एरियल,લોબ એરિયલ
अवकाशीय नेटवर्क (LAN),અવકાશી નેટવર્ક (LAN)
स्थानिक बस,સ્થાનિક બસ
स्थानिक बस व्हिडिओ प्रणाली,સ્થાનિક બસ વિડિયો સિસ્ટમ
स्थानिक ट्रान्समिशन बस,સ્થાનિક ટ્રાન્સમિશન બસ
स्थानिक चर्चा,સ્થાનિક ચર્ચા
असाइनमेंट अॅम्प्लिफायर,સોંપણી એમ્પ્લીફાયર
संरक्षक,કસ્ટોડિયન
प्रतिबंध लूप,અવરોધ લૂપ
सत्र सुरू,સત્રની શરૂઆત
लॉगरिदमिक वारंवारता अँटेना,લઘુગણક આવર્તન એન્ટેના
प्रसिद्धी लेखन,પ્રચાર લેખન
तर्क विश्लेषक,તર્ક વિશ્લેષક
लॉजिक सेल अॅरे,લોજિક સેલ એરે
लॉजिक सर्किट,લોજિક સર્કિટ
युक्तिवाद नोंद,દલીલ એન્ટ્રી
एकूण तर्क,દલીલ કુલ
तर्कशास्त्र कॅल्क्युलस,તર્કશાસ્ત્ર
लॉजिक गेट,તર્ક દ્વાર
तर्कशास्त्र विश्लेषण,તર્કશાસ્ત્ર વિશ્લેષણ
लोक,લોકો
लॉगरिदमिक अॅम्प्लिफायर,લઘુગણક એમ્પ્લીફાયર
लॉगरिदमिक अॅम्प्लिफायर,લઘુગણક એમ્પ્લીફાયર
लॉगरिदमिक हवामान,લઘુગણક હવામાન
लॉगरिदमिक स्केल,લઘુગણક સ્કેલ
लंबवर्तुळाकार जोडी,લંબગોળ જોડી
मोठा शब्द,મોટો શબ્દ
"लाउडस्पीकर, प्रवर्धक उपकरण","લાઉડસ્પીકર, એમ્પ્લીફાઈંગ ઉપકરણ"
कमी वारंवारता भरपाई,ઓછી આવર્તન વળતર
कमी वारंवारता आवाज,ઓછી આવર્તન અવાજ
कमी वारंवारता ग्रूव्ह फिल्टर,ઓછી આવર્તન ગ્રુવ ફિલ્ટર
कमी वारंवारता प्रेषण,ઓછી આવર્તન ટ્રાન્સમિશન
कमी वारंवारता ट्रान्सफॉर्मर,ઓછી આવર્તન ટ્રાન્સફોર્મર
निम्न पातळी अॅनालॉग सिग्नल,નીચા સ્તરના એનાલોગ સિગ્નલ
कमी आवाज,ઓછો અવાજ
कमी आवाज केबल,ઓછા અવાજની કેબલ
कमी पास फिल्टर,નીચા પાસ ફિલ્ટર
कमी पास फिल्टर,નીચા પાસ ફિલ્ટર
कमी पॉवर आरसी सर्किट,લો પાવર આરસી સર્કિટ
कमी थ्रेशोल्ड तर्क,નીચા થ્રેશોલ્ડ તર્ક
कमी व्होल्टेज उर्जा स्त्रोत,નીચા વોલ્ટેજ પાવર સ્ત્રોત
कमी प्लेबॅक वारंवारता,ઓછી પ્લેબેક આવર્તન
कमी प्लेबॅक वारंवारता,ઓછી પ્લેબેક આવર્તન
एलपी स्लॉट,એલપી સ્લોટ
एलपी रेकॉर्ड,એલપી રેકોર્ડ
एलएस व्होल्टेज ऑफसेट संरक्षण,એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ
किमान अर्थपूर्ण खेळ,ઓછામાં ઓછી અર્થપૂર્ણ રમત
किमान लक्षणीय स्कोअर,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
प्रचंड एकीकरण,વિશાળ એકીકરણ
कमी क्षमता,ઓછી સંભાવના
दिसत,જુઓ
लुमेन,લ્યુમેન
लुमेन तास,લ્યુમેન કલાક
प्रकाशमानता,તેજ
प्रदीपन चिन्ह,રોશનીનું ચિહ્ન
ज्वाला प्रवाह,જ્યોત પ્રવાહ
लुमर-ब्रोधन फोटोमीटर,લુમર-બ્રોધન ફોટોમીટર
स्थानिकीकृत घटक मॉडेल,સ્થાનિક ઘટક મોડેલ
रेखीय व्होल्टेज विभेदक ट्रान्सफॉर्मर,લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર
मशीन सायकल,મશીન ચક્ર
मशीन भाषा,મશીન ભાષા
मॅकिटोश संगणक,મેકિટોશ કમ્પ્યુટર
जादूचा चहा,જાદુઈ ચા
चुंबक,ચુંબક
चुंबकीय वर्धक,ચુંબકીય એમ્પ્લીફાયર
चुंबकीय बबल मेमरी,ચુંબકીય બબલ મેમરી
चुंबकीय कोर,ચુંબકીય કોર
चुंबकीय जोडणी,ચુંબકીય જોડાણ
चुंबकीय डेटा स्टोरेज,ચુંબકીય માહિતી સંગ્રહ
चुंबकीय विक्षेपण,ચુંબકીય વિચલન
चुंबकीय डिस्क,ચુંબકીય ડિસ્ક
चुंबकीय क्षेत्र,ચુંબકીય ક્ષેત્ર
चुंबकीय प्रवाह,ચુંબકીય પ્રવાહ
चुंबकीय फोकस,ચુંબકીય ફોકસ
चुंबक संश्लेषण,ચુંબક સંશ્લેષણ
चुंबकीय शक्ती रेखा,ચુંબકીય બળ રેખા
चुंबकीय संग्राहक,ચુંબકીય કલેક્ટર
चुंबकीय ध्रुवीयता,ચુંબકીય ધ્રુવીયતા
चुंबकीय ध्रुवीयता,ચુંબકીય ધ્રુવીયતા
चुंबकीय संपृक्तता,ચુંબકીય સંતૃપ્તિ
चुंबकीय संरक्षण,ચુંબકીય કવચ
चुंबकीय गोंधळ,ચુંબકીય વિક્ષેપ
चुंबकीय टेप,ચુંબકીય ટેપ
मॅग्नेटोमीटर,મેગ્નેટોમીટર
चुंबकीय प्रेरक शक्ती (mmf),મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf)
मॅग्नेट्रॉन,મેગ્નેટ્રોન
मोठेीकरण,વિસ્તૃતીકરણ
खंड,વોલ્યુમ
परिमाण तुलनाकर्ता,તીવ્રતા તુલનાત્મક
प्रमाण कार्य,જથ્થો કાર્ય
मोठा संगणक,મોટું કમ્પ્યુટર
मुख्य ओळ प्रवाह,મુખ્ય રેખા પ્રવાહ
बहुसंख्य वाहक,બહુમતી વાહક
बहुसंख्य वाहक वर्तमान,બહુમતી વાહક વર્તમાન
"पंप समन्वयक, रीकॉम्बिनंट","પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ"
MAN (मेट्रोपॉलिटन एरिया नेटवर्क),MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક)
मँचेस्टर कोडिंग,માન્ચેસ્ટર કોડિંગ
मानवी आवाज,માનવ અવાજ
मंटिसा,મન્ટિસા
मॅपिंग,મેપિંગ
मार्कोनी अँटेना,માર્કોની એન્ટેના
चिन्ह/वेळ प्रमाण,સાઇન/સમય ગુણોત્તર
कव्हर,આવરણ
मास्क प्रोग्राम केलेला रोम,માસ્ક પ્રોગ્રામ કરેલ રોમ
चांगले काम व्यत्यय,સારા કામમાં વિક્ષેપ
कव्हर रोम,કવર રોમ
"व्हॉल्यूम, वस्तुमान","વોલ્યુમ, સમૂહ"
मास्टर घड्याळ,મુખ્ય ઘડિયાળ
मास्टर ऑसिलेटर,મુખ્ય ઓસિલેટર
जुळलेले फिल्टर,મેળ ખાતું ફિલ્ટર
जुळलेले लोड,મેળ ખાતો ભાર
जुळणारे,મેચિંગ
मॅट्रिक्स समीकरण,મેટ્રિક્સ સમીકરણ
हेड अँटेना टीव्ही,હેડ એન્ટેના ટીવી
जास्तीत जास्त पुढे,મહત્તમ આગળ
जास्तीत जास्त फायदा,મહત્તમ લાભ
कमाल पॉवर ट्रान्सफर प्रमेय,મહત્તમ પાવર ટ્રાન્સફર પ્રમેય
कमाल स्कोअर,મહત્તમ સ્કોર
कमाल रिव्हर्स व्होल्टेज,મહત્તમ રિવર્સ વોલ્ટેજ
कमाल वापरण्यायोग्य वारंवारता (MUF),મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF)
कमाल,મહત્તમ
मॅक्सवेल समीकरण,મેક્સવેલ સમીકરણ
सूक्ष्म चॅनेल संरचना,માઇક્રો ચેનલ માળખું
एम-व्युत्पन्न फिल्टर,એમ-પ્રાપ્ત ફિલ્ટર
म्हणजे मुक्त मार्ग,અર્થ મુક્ત માર્ગ
सरासरी मूल्य,સરેરાશ મૂલ્ય
चौरस सरासरी मूल्य,ચોરસ સરેરાશ મૂલ્ય
मोजण्याचे साधन,માપન સાધન
यांत्रिक फिल्टर,યાંત્રિક ફિલ્ટર
वैद्यकीय इलेक्ट्रॉनिक्स,તબીબી ઇલેક્ટ્રોનિક્સ
मेगा ओम,મેગા ઓહ્મ
मेगाबाइट,મેગાબાઈટ
megger,મેગર
स्मारक,સ્મારક
मेमरी प्रवेश वेळ,મેમરી એક્સેસ સમય
मेमरी अॅरे,મેમરી એરે
मेमरी बफर रजिस्टर,મેમરી બફર રજિસ્ટર
मेमरी सेल,મેમરી સેલ
मेमरी सेल &#39;रेस भोवती&#39; स्टेज,મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ
मेमरी चिप,મેમરી ચિપ
सूक्ष्म सर्किट,માઇક્રો સર્કિટ
स्मृती चक्र,મેમરી ચક્ર
स्मृती चक्र,મેમરી ચક્ર
मेमरी नकाशा,મેમરી નકશો
मेमरी मॅप केलेले इनपुट/आउटपुट,મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ
स्मृती वाचन,મેમરી વાંચન
स्मृती लेखन,મેમરી લેખન
"मेनू, कॅटलॉग","મેનુ, કેટલોગ"
अक्षीय विमान,અક્ષીય વિમાન
नेट,નેટ
