Punjabi,Kannada
ਨਿਰਧਾਰਤ,ಸ್ಥಿರೀಕರಣ
ਹੜ੍ਹ,ಪ್ರವಾಹ
ਵਹਾਅ ਡਾਇਗਰਾਮ,ನಿರ್ವಹಣಾ ಚಿತ್ರ
ਭੋਜਨ ਦਾ ਮੁੱਲ,ಆಹಾರ ಮೌಲ್ಯ
ਚਾਰਾ (ਚਾਰਾ),ಮೇವು (ಮೇವು)
ਭਵਿੱਖਬਾਣੀ,ಮುನ್ಸೂಚನೆ
ਜੰਗਲ,ಅರಣ್ಯ
ਜੰਗਲਾਤ,ಅರಣ್ಯೀಕರಣ
ਫਰੌਡ,ಚೂರು
ਠੰਡ ਰੋਧਕ,ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್
ਠੰਡ,ಮುನಗಳ
ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ),ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ)
ਫਰੂਟੇਸ਼ਨ,ಜಡನಾಗಿಸುವಿಕೆ
ਫਲ ਬੂੰਦ,ಹಣ್ಣಿನ ಹನಿ
ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ),ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್)
ਧੁੰਦਲੀ,ಹೊಗಳಿಕೆ
ਫੰਜਾਈਸਾਈਡ,ಶಿಲೀಂಧ್ರನಾಶಕ
ਮਜ਼ੇਦਾਰ,ಶಿಲೀಂಧ್ರ ರೋಗದ
ਫੰਗਸ,ಶಿಲೀಂಧ್ರ
Furown,ಗಡಿ
ਮਿਸ਼ਰਨ,ಸಮ್ಮಿಳನ
ਫਜ਼,ಗುಟ್ಟು
ਫਜ਼ੀ,ಅಸ್ಪಷ್ಟ
"ਫੈਨਿਲ, ਅਨੀਸ","ಫೆನ್ನೆಲ್, ಅನೈಸ್"
Fenugreek,ಮೆಂತ್ಯದ
ਅੰਜੀਰ,ಅಂಜೂರ
ਫਿੰਗਰ ਬਾਜਰੇ,ಬೆರಳು ರಾಗಿ
ਅੱਗ-ਲਾਲ ਝਾੜੀ,ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್
ਜੰਗਲ ਦੀ ਲਾਟ,ಅರಣ್ಯದ ಜ್ವಾಲೆ
ਫ੍ਰੈਂਚ ਬੀਨ,ಫ್ರೆಂಚ್ ಹುರುಳಿ
ਫਲੀ,ಅಲ್ಪಬೆಲೆಯ
ਲੂੰਬੜੀ,ನರಿ
ਫਲ ਉੱਡਦੇ ਹਨ,ಹಣ್ಣು ನೊಣ
Gall (ਹੋਰਟ),ಗಾಲ್ (ಹಾರ್ಟ್)
ਗੇਮਟ,ಗಮೀಟು
ਗਾਰਡਨ,ತೋಟ
ਗੇਜ (ਪਾਣੀ),ಗೇಜ್ (ನೀರು)
ਜੀਨ ਬੈਂਕ,ಜೀನ್ ಬ್ಯಾಂಕ್
ਜੀਨ ਟੈਗਿੰਗ,ಜೀನ್ ಟ್ಯಾಗಿಂಗ್
ਵਾਹਨ,ವಂಶದ ಶಾಸ್ತ್ರ
ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ,ಆನುವಂಶಿಕ ನಕ್ಷೆ
ਜੈਨੇਟਿਕਸ,ಆನುವಂಶಿಕ
ਜੀਨੋਮ,ಜಿನೋಮ್
ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ,ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ
ਜੇਨੋਮਿਕਸ,ಜೀನೊಮಿಕ್ಸ್
ਜੀਨੋਟਾਈਪ,ಜೀನೋಟೈ
ਜੀਨੋਟਾਈਪ,ಜೀನೋಟೈ
ਜੀਨਸ,ಕುಲ
ਜੀਨਸ,ಕುಲ
ਕੀਟਾਣੂ,ಸೂಕ್ಷ್ಮಾಣು
ਗਠੀਏ,ರೋಗಾಣು
ਉਗ,ಮೊಳಕೆ
Germpelsm,ನೆಲಮಾಳಿಗೆ
ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ,ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ
ਗਿਲਿੰਗ,ಗಿಲು
Glumue,ಹಲ್ಲು
ਸ਼ਾਨਦਾਰ,ಅಂಟಂಟಾದ
ਗਲਾਈਕੋਲਸਿਸ,ಗ್ಲೈಕೋಲಿಸಂ
ਗਲੇਸ,ಗ್ನಿಸ್
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,ಸುವರ್ಣ ಕ್ರಾಂತಿ
ਗਰੇਡਿੰਗ,ಶ್ರೇಣಗೀತೆ
ਗ੍ਰੈਫਟਡ ਪੌਦਾ,ಕಸಿಮಾಡಿದ ಸಸ್ಯ
ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ,ನಾಟಿ-ಸಂಯೋಜನೀಯ
ਗ੍ਰਾਨਾ,ಗಾರ್ಟರಿ
ਗ੍ਰੈਨੂਲੇਸ਼ਨ,ಹರಳಾಗುವಿಕೆ
ਹਰੀ ਖਾਦ,ಹಸಿರು ಗೊಬ್ಬರ
ਹਰੀ ਕ੍ਰਾਂਤੀ,ಹಸಿರು ಕ್ರಾಂತಿ
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
ਗਮਮੋਸਿਸ,ಗುರು ರಾಶಿ
Gynovioleive,ವೇಷಭೂಷಣವಾದ
ਗੈਲ ਗਿਰੀ,ಗೋಲು ಕಾಯಿ
ਲਸਣ,ಬೆಳ್ಳುಳ್ಳಿ
ਗਰਬੀਰਾ,ಕಸ
Gherkin,ಗೆರ್ಕಿನ್
ਅਦਰਕ,ಶುಂಠಿ
ਗਲੇਡੀਓਲਸ,ಹೊಳಪು
ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ),ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್)
ਚਕੋਤਰਾ,ದ್ರಾಕ್ಷಿಹಣ್ಣು
ਅੰਗੂਰ,ದ್ರಾಕ್ಷಿ
ਹਰੀ ਗ੍ਰਾਮ,ಹಸಿರು ಗ್ರಾಂ
ਗ੍ਰੇਵੀਆ,ದಹನ
ਗਰਾਉਂਡ,ನೆಲಗಡಲೆ
ਹਰੂਦ,ಸೀಬೆಹಣ್ಣು
ਗਿੰਨੀ ਘਾਹ,ಗಿನಿಯಾ ಹುಲ್ಲು
ਗੈਲ ਮਿਜ,ಗಾಲ್ ಮಿಡ್ಜ್
ਘਾਹ ਹੌਪਰ,ಹುಲ್ಲು ಹಾಪರ್
ਗੁੰਡ ਦਾ ਬੱਗ,ಗುಂಡಿ ದೋಷ
ਆਦਤ,ಅಭ್ಯಾಸ
ਗੜੇ,ಆಲಿಕಲ್ಲು
ਵਾਲਾਂ ਵਾਲੇ,ಕೂದಲು
ਹੈਲੋਫਾਈਟ,ಮೆರುಗು
ਹੈਰੋ,ಕುಣಿಸು
ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ,ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ
ਵਾਢੀ,ಕೊಯ್ದು
ਕਟਾਈ,ಕೊಯ್ಲು
ਹੈਚ,ಮೊಲ
ਸੁੱਕਾ ਘਾਹ,ಹುಳು
ਹੇਲੇਜ,ಹುಲಿಗೆ
ਹਾਇਸਟੌਕ,ಹುಲ್ಲುಗಾವಲು
ਹੇਜ਼,ಮಬ್ಬು
ਹੁਸ਼ੀ,ಮಸುಕಾದ
ਸਿਰ (ਐਗਰੋ),ತಲೆ (ಕೃಷಿ)
ਸਿਰ (ਚੈਨਲ ਦਾ),ತಲೆ (ಚಾನಲ್)
ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ,ಹಿಂದಿರುಗುವುದು
ਹੇਜ,ತುತ್ತೂರಿ
ਹੇਜਿੰਗ,ಹೆಡ್ಜಿಂಗ್
ਹੇਲਿਕਸ,ಹೆಲಿಕ್ಸ್
ਹੇਮੇਟਾਈਟ,ರಕ್ತನಾಳ
ਹਰਬ,ಸಸ್ಯ
ਹਰਬਰਿਅਮ,ಗಿಡದಂತಿ
ਹਰਬੀਸਾਈਡ,ಸಸ್ಯನಾಶಕ
ਧਾਰਕ,ಅನರ್ಹತೆ
ਇਸ ਨੂੰ,ಪತ್ನಣೀಯತೆ
ਹਰਮਫ੍ਰੋਡਾਈਟ,ಹರ್ಮ್ರೋಡೈಟ್
ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ,ಭಿನ್ನ ವಾಚ್
ਹੇਟਰੋਫਰੀਕਰਨ,ಭಿನ್ನಾಭಿಪ್ರಾಯ
ਹੇਟਰੋਸਿਸ,ಭಿನ್ನತೆ
ਹੇਟਰੋਸੋਮ,ಭಿನ್ನಾಭಿಪ್ರಾಯ
ਹੇਟਰੋਟ੍ਰੋਫ,ಭಿನ್ನತೆ
ਹੇਕਸਾਪਲਾਈਡ,ರಕ್ತಸಂಬಂಧಿ
ਹਾਈਬਰਨੇਟ,ಹೈಬರ್ನೇಟ್ ಮಾಡು
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
ਪਹਾੜੀ (ਚਾਵਲ),ಬೆಟ್ಟದ
ਹਿਸਟੋਗ੍ਰਾਮ,ಹಂದಿಯ ಕುರಿತ
ਹਿਟਚ ਬਾਗਬਾਨੀ,ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ
ਛਪਾਕੀ,ಜೇನುಗೂಡು
ਹੋਇਿੰਗ,ಹಂದಿಯ
ਹੋਲਡਿੰਗ,ಹಿಡಿದು
ਘਰ ਫਾਰਮ,ತೋಟ
ਹੋਮਸੋਸਟਾਸਿਸ,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
ਹੋਮਸਸਟੇਡ,ಗೃಹ ಹೋಳು
ਹੋਮਜਿਗੈਨਿਟੀ,ಏಕರೂಪತೆ
ਇਕੋ,ಏಕರೂಪದ
ਹੋਮੋਗਸ,ಮಾಮೋಲಿಕಸ್
ਹੋਮੋਜ਼ੀਗੋਟ,ಅಖಂಡ
ਹੌਪਰ,ಕುಳಿ
ਹਰੀਜੋਨ,ದಿಗಂತಿ
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
ਬਾਗਬਾਨੀ,ತೋಟಗಾರಿಕೆ
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ
ਹੋਸਟ,ಅತಿಥೆಯ
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ
ਹੌਲ,ಹಲ್
ਨਮੀ,ಆರ್ದ್ರತೆ
Humus,ಸಜ್ಜು
ਭੁੱਕੀ,ಹೊಟ್ಟು
ਹੁਸਕ,ಹಸ್ಕರ್
ਹਸਤਾਖਰ,ಹೊಳಪುಳ್ಳ
ਹਾਈਬ੍ਰਿਡ,ಸಂಕರಜದ
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,ಸಂಕರಜತೆ
ਹਾਈਡਰੇਸ਼ਨ,ಜಲಸಂಚಯ
ਹਾਈਡ੍ਰੋਲੋਜੀ,ಜಲವಿಜ್ಞಾನ
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,ಜಲವಿಚ್ysisೇದನೆ
ਹਾਈਡ੍ਰੋਮੀਟਰ,ಜಲಮಾಪಕ
ਹਾਈਡ੍ਰੋਫਿਲਸ,ಜಲಪಕ್ಷದ
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,ಜಲಸಂಪರ್ಕ
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,ಜಲಾವರಣ
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,ಜಲಸಮತಿ
ਹਾਈਪਰਪਰੇਸਾਈਟ,ಅತ್ಯಲ್ಪ
ਹਾਈਪਰਪਲਸੀਆ,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
ਹਾਈਫਾ,ಜರಡಿ
ਹਾਈਪੋਕੋਟੀਲ,ಬಲಿಷ್ಠಿ
ਕਲਪਨਾ,ಕಲ್ಪನಾಶಕ್ತಿ
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),ಗರ್ಭಕಂಠ (ನೀರು)
ਹੇਜ਼ਲ ਗਿਰੀ,ಹಜೆಲ್ ಕಾಯಿ
ਭੰਗ,ಸೆಣಬಿನ
ਹੈਨਬੇਨ,ಕೋಳಿ
ਮਹਿੰਦਾ,ಗೋರಂಟಿ
ਹਿਬਿਸਕਸ,ದಾಸವಾಳಿ
ਹੌਪ,ಹಾಪ್
ਘੋੜਾ ਗ੍ਰਾਮ,ಕುದುರೆ ಗ್ರಾಂ
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ
ਮਧੂ ਮੱਖੀ,ಜೇನು ನೊಣ
ਹੌਪਰ,ಕುಳಿ
ਬਾਗਬਾਨੀ,ತೋಟಗಾರಿಕೆ
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,ಜಲವಿಜ್ಞಾನಿ
ਸਥਿਤੀ ਵਿੱਚ,ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ
ਵਿਟਰੋ ਵਿੱਚ,ವಿಂಟ್ರೊದಲ್ಲಿ
ਵੀਵੋ ਵਿਚ,ವಿವೋದಲ್ಲಿ
ਅੰਨ੍ਹੇਵਾਹ,ತಗ್ಗಿಸದ
ਕੀੜੇ,ಕೀಟ
ਕੀੜੇ ਪੈੱਸਟ,ಕೀಟ ಕೀಟ
ਥੀਏਟਰ,ಕೀಟಸಾಮಾನ್ಯ
ਕੀਟਨਾਸ਼ਕਾਂ,ಕೀಟನಾಶಕ
ਕੀਟਨਾਸ਼ਕ,ಕೀಟಭಾರಿಯ
ਇਨਸੋਲੇਸ਼ਨ,ಬಿಸಿಲು
ਘੁਲਣਸ਼ੀਲ,ಬಿಡಿಸಲಾಗದ
ਇੰਸਟਾਰ (ਕੀੜੇ),ಇನ್ಸ್ಟಾರ್ (ಕೀಟ)
ਇਨਸੂਲੇਟਰ,ನಿರಂಕುಶಾಧಿಕಾರಿ
ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ,ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ
ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ,ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ,ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ
ਤੀਬਰਤਾ,ತೀವ್ರಗೊಳಿಸುವಿಕೆ
ਤੀਬਰ,ತೀವ್ರ
ਇੰਟਰਕ੍ਰਾਪ,ಅಂತರ್ರೋಗ
ਅੰਤਰਾਲ (ਅੰਤਰਾਲ),ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ)
ਦਿਲਚਸਪੀ,ಆಸಕ್ತಿ
ਇੰਟਰਨਿਓ,ಅಂತರಪರ್ -ಆವರಣ
ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ),ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ)
ਇੰਟਰਪੋਲੇਸ਼ਨ,ರಾಕ್ಷಸ
ਅੰਤਰ-ਨਿਰਜੀਵ,ಅಂತರ್ರೋಗದ
ਵਸਤੂ ਸੂਚੀ,ದಾಸ್ತಾನು
ਉਲਟਾ,ವಿಪರ್ಯ
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,ಆಕ್ರೋಶ
ਆਇਨ,ಅಯಾನು
ਇਰੈਡੀਏਸ਼ਨ,ವಿಕಿರಣ
ਸਿੰਜਾਈ,ನೀರಾವರಿ
ਆਈਸੋ ਐਲੇਲਸ,ಐಸೊ ಆಲೀಲ್ಸ್
ISO ਉਤਪਾਦ ਕਰਵ,ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್
ਆਈਸੋਬਾਰ,ಐಸೋಬಾರ್
ਆਈਸੋਗੈਮ,ಐಸೊಗಾಮಿ
ਇਕੱਲਤਾ ਦੂਰੀ,ಪ್ರತ್ಯೇಕತೆ
ਆਈਸੋਪਲੋਇਡ,ಸಮೋಪ್ಸುಯು
ਇਕੱਲਤਾ,ಲೋಕದ
ਆਈਸੋਟੋਪ,ಐಸೋಟೋಪ್
ਭਾਰਤੀ ਬੁਰਸ਼,ಭಾರತೀಯ ಬರ್ಚ್
ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ,ಭಾರತೀಯ ನೀಲಿ ಪೈನ್
ਭਾਰਤੀ ਚੈਰੀ,ಭಾರತೀಯ ಚೆರ್ರಿ
ਭਾਰਤੀ ਜੂਨੀਪਰ,ಭಾರತೀಯ ಜುನಿಪರ್
ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ,ಭಾರತೀಯ ಕಿನೋ ಮರ
ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ,ಭಾರತೀಯ ಲೌರಲ್ ಮರ
ਇੰਡੀਅਨ ਮੈਡਡਰ,ಭಾರತೀಯ ಹುಚ್ಚು
ਇੰਡੀਅਨ ਮੈਡਲਰ,ಭಾರತೀಯ ಹುಚ್ಚು
ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ,ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್
ਇੰਡੀਗੋ,ಇಂಡಿಗೊ
ਇਤਾਲਵੀ ਬਾਦਾ,ಇಟಲಿಯ ರಾಗಿ
ਆਈਵਰੀ ਟ੍ਰੀ,ದಂತ ಮರ
Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ,ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ
Jaggery,ನುಗ್ಗಿ
ਜੌਂਕਾ ਚਾਵਲ,ಜಪೋನಿಕಾ ಅಕ್ಕಿ
ਜੱਸੇ,ಜಲಾರತಿ
ਜਾਵਾਨਿਕਾ ਰਾਈਸ,ಜಾವಾನಿಕಾ ಅಕ್ಕಿ
ਜੇਲਿੰਗ,ಕವಣೆ
ਜੇਹਮ ਕਾਸ਼ਤ,ಜಮ್ ಕೃಷಿ
ਜੰਜਾਈ,ಜಿಗಿಯುವ ಜೀನ್
ਜੰਕ ਡੀ ਐਨ ਏ,ಜಲ್ಲಿಕ
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,ಬಾಲಕಿಯ ಹಂತ
ਜਾਬਾੰਡਾ,ಸ ೦ ಗಂಗಲ
ਜੈਕਫਰੂਟ,ಜಕ್ಕೆ
ਜੰਜਾ,ಜಾಮಿನ
ਜੈਸਮੀਨ,ಮಲ್ಲಿಗೆ
ਜਤਤੀ ਖਤੀ,ಜಟ್ಟಿ ಖಟ್ಟಿ
ਜੱਟਟਰੋਫਾ,ಜಾಟ್ರೋಫಾ
ਜੱਟ,ದಣಿಸು
ਜੱਸੇਜ਼,ಜಸ್ಸಿಡ್ಸ್
ਕੂਲਿਨ,ಕವಣೆ
ਕਾਓਲਿਨਾਈਟ,ಕ್ವಾಲಿನೈಟ್
ਕਾਓਲਿਨਾਈਟ,ಕ್ವಾಲಿನೈಟ್
ਕੈਰੀਨਚਯਮਾ,ಕರಿಚೈಮಾ
ਕੈਰੀਓਡਮਾ,ಕಸಪೋಕ್ತಿ
ਕੈਰੀਗਮੀ,ಕಟೋಗಮಿ
ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ),ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್)
ਕਰੈਕਿਨੇਸਿਸ,ಕರಿಯೊಕಿನಿಸ್
ਕੈਰੀਓਲੋਜੀ,ಸ್ವಾರಸ್ಯ
Karyoolysis,ಕಸಪಂಕ್ತಿ
ਕੈਰੀਓਨ,ಕರಿಯಾನ್
ਕੈਰੀਓਟਾਈਪ,ಬಾವ್ಯ
ਕੈੱਲਪ (ਐਲਗੀ),ಕೆಲ್ಪ್ (ಪಾಚಿ)
ਕੈਲਵਿਨ ਚੱਕਰ,ಕೆಲ್ವಿನ್ ಚಕ್ರ
ਕੇਟਿਨ,ಕಸ
ਕਰਨਲ,ಪಟಲ
ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ,ಖೈರಾ ಕಾಯಿಲೆ
ਸਾਉਣੀ,ಖಾರಿಫ್
ਮਜ਼ਾਕ ਕਰਨਾ,ತಮಾಷೆ
ਕਿਨੇਟੋਕੋਰ,ಧನಸಹಾಯ
ਕਿਚਨ ਗਾਰਡਨ,ಅಡಿಗೆಮನೆ
ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ,ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ,ಕ್ಲೆನೋ ತುಣುಕು
ਬੰਦ,ಗಲಾಟೆ
ਕੋਚ ਦਾ ਅਹੁਦਾ,ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್
ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ),ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ)
ਕਰਬਸ ਚੱਕਰ,ಕ್ರೆಬ್ಸ್ ಚಕ್ರ
ਕੁਰਟੋਸਿਸ,ಕರ್ಟಿಸಿಸ್
ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ),ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ)
ਕੜਮ,ಕಾದಮ್
ਕਲੇ,ಕಾಲ್ನಡಸು
ਗਾਂ ਘਾਹ,ಕಾನ್ಸ್ ಹುಲ್ಲು
ਕਾਰੌਂਦਾ,ಕರೋಂಡ
"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ","ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ"
ਕੀਵੀਫਰੀਨ,ಕಿವಿಫ್ರೂಟ್
ਨੋਲ ਗਾਲ,ನಾಲ್ ಖೋಲ್
ਕੋਡੋਮਪੁਲੀ,ಕಾದು
ਕੋਡੋ ਬਾਜਲੇਟ,ಕಾದೋ ರಾಗಿ
ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ),ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್)
ਖਾਪਰਾ ਬੀਟਲ,ಖಮ್ರ ಜೀರುಂಡೆ
L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50),ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50)
ਲੈਬ ਲੈਂਡ,ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್
ਲੇਬਲ,ಹದಗೆಟ್ಟ
ਕਿਰਤ,ದುಡಿಮೆ
ਲੈਕ ਓਪਰਨ ਮਾਡਲ,ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ
ਦੁੱਧ ਚੁੰਘਾਉਣ,ಪಾದಚಾರಿ
ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ),ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್)
ਲੈਕਟੋਜ਼,ಕ್ಷೀರ
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,ಹಿಂದುಳಿಯುವ ಎಳ
ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ,ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್
ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ,ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
ਜ਼ਮੀਨ,ನೆಲ
ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ,ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ
ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ,ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ
ਭੂਮੀ ਦੇ ਨਿਘਾਰ,ಭೂ ಅವನತಿ
ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ,ಭೂ ಸಮಾನ ಅನುಪಾತ
ਲੈਂਡ ਲੈਵਲਿੰਗ,ಭೂ ಸ್ಥಾನ
ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ,ಭೂ ಸುಧಾರಣೆ
ਲੈਂਡਸਕੇਪਿੰਗ,ಭೂದೃಶ್ಯ
ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ,ಭೂ ಸೂಕ್ತತೆ
ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ,ಭೂ ಬಳಕೆಯ ಮಾದರಿ
ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು
ਲੈਪ ਰੇਟ,ಕಳೆದುಹೋಗುವ ದರ
ਲਾਰਵਾ,ಲಾರ್ವಾಗಳು
ਲੇਟੈਂਸੀ,ಸುಪ್ತತೆ
ਲੇਟ,ಸುಪ್ತ
ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ,ಸುಪ್ತ ಸೋಂಕು
ਪਾਸੇ,ಪಾರ್ಶ್ವದ
ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ,ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು
ਲੈਟੇਕਸ,ಜರಡಿ
ਲਾਠੀਵਾਦ,ತತ್ತ್ವ
ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD),ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ)
ਜਾਲੀ,ಚೂರುಪಟ್ಟು
ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ,ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು
ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು
