Gujarati,Tamil
પંક્તિ,வரி
રેખા,வரி தாட்டர்
રેખા,வரி அடாப்டர் அலகு
રેખીય  નકલો,நேரியல் வரம்புக்குட்பட்டது  தன்னியக்க
રેખીય પટ્ટી,நேரியல் காம்பினர்
રેખીય વિકૃતિ,நேரியல் விலகல்
રેખીય એકીકૃત  સરકીટ,நேரியல் ஒருங்கிணைந்த  சுற்று
સુશોભન,நேரியல்
રેખીય ભાષા,நேரியல் மொழி
રેખીય યાદી,நேரியல் பட்டியல்
રેખીય .પ્ટિમાઇઝેશન,நேரியல் தேர்வுமுறை
રેખીય  કાર્યક્રમ,நேரியல்  நிரலாக்க
રેખીય નિયમનકાર,நேரியல் சீராக்கி
રેખીય  પ્રતિનિધિત્વ,நேரியல்  பிரதிநிதித்துவம்
રેખીય શોધ,நேரியல் தேடல்
રેખીય પસંદગી,நேரியல் தேர்வு
રેખીય એકમ,நேரியல் அலகு
સમય  પ્રિંટર (= રેખા  મુદ્રણ),வரி-ஒரு முறை  அச்சுப்பொறி (= வரி  அச்சுப்பொறி)
મુખ્ય પાત્ર,வரி எழுத்து
રેખા સંહિતા,வரி குறியீடு
હોદ્દાની સાંદ્રતા,வரி செறிவு
હોદ્દા નિયંત્રણ,வரி கட்டுப்பாடு
રેખા નિયંત્રણ અવરોધ,வரி கட்டுப்பாட்டு தொகுதி
હોદ્દા નિયંત્રણ  શિસ્ત (= લાઇન  પ્રોટોકોલ),வரி கட்டுப்பாடு  ஒழுக்கம் (= வரி  நெறிமுறை)
રેખા કાઉન્ટર,வரி கவுண்டர்
રેખા,வரி தொகுப்பு தொகுப்பு
વાક્ય કા delete ી નાખો પ્રતીક,வரி நீக்கு சின்னம்
હોદ્દા  પાત્ર,வரி நீக்குதல்  எழுத்து
હોદ્દો  (= લાઇન પ્રોટોકોલ),வரி ஒழுக்கம்  (= வரி நெறிமுறை)
રેખા દોરવા  પ્રદર્શન,வரி வரைதல்  காட்சி
હરાવીને ચાલતી ડ્રાઈવર,வரி இயக்கி
વાક્ય -સંપાદન,வரி எடிட்டிங்
અનુપસ્થિત  સમાયોજન,வரி இறுதி  சரிசெய்தல்
રેખા  મુખ્ય,வரி-இறுதி கட்டுப்பாடு  விசை
રેખા-સમાપ્તિનો ક્ષેત્ર,வரி முடிவடையும் மண்டலம்
રેખા-ક્ષેત્ર,வரி-இறுதி மண்டலம்
હરણ -સાધનસામગ્રી,வரி உபகரணங்கள்
કતાર જમવું,வரி ஊட்டம்
લાઈડ ફીડનું પાત્ર,வரி தீவன எழுத்து
રેખાકાર સિલક,வரி வடிகட்டி சமநிலை
રેખા શોધક,வரி கண்டுபிடிப்பாளர்
રેખા જનરેટર,வரி ஜெனரேட்டர்
હરોળ જૂથ,வரி குழு
મહત્ત્વ,வரி வெற்றி
હદ અવરોધ,வரி மின்மறுப்பு
રેખાતરો,வரி அட்டவணை
રેખાઓ,வரி இடைமுக அடிப்படை
પ્રખ્યાત,வரி விசை
હરોળ,வரி நிலை
રેખા લિંક પલ્સિંગ,வரி இணைப்பு துடிப்பு
હડપાથલ,வரி சுமை
રેખા,வரி வளையம்
રેખા  પ્રતિકાર,வரி வளையம்  எதிர்ப்பு
પંક્તિ  ગેરરીતિ,வரி  தவறான பதிவு
"રેખા -દર , સ્વિચિંગ","வரி முறை, மாறுதல்"
વાક્યનો અવાજ,வரி சத்தம்
રેખા,வரி எண்
રેખા  સંપાદન,வரி எண்  எடிட்டிங்
રેખા છાપનાર,வரி அச்சுப்பொறி
હોદ્દા મુદ્રક,வரி அச்சிடுதல்
રેખાની પ્રોટોકોલ,வரி நெறிமுறை
રેખાંશ,வரி ரிலே
મહત્ત્વની પ્રતિભાવ  પદ્ધતિ,வரி பதில்  பயன்முறை
રેખા,வரி வளைவு
હરણ ગતિ,வரி வேகம்
પ્રતિ-રેખાઓ,ஒரு அங்குல கோடுகள்
રેખા,வரி நிலை
રેખા,வரி ஸ்ட்ரெச்சர்
હરણ -વધારો,வரி எழுச்சி
રેખા ફેરવવું,வரி மாறுதல்
નક્ષત્ર,வரி போக்குவரத்து
સંબંધ,இணைப்பு
જોડાણ,இணைப்பு
જોડાણ સંપાદક,இணைப்பு ஆசிரியர்
જોડાણ અનુભાગ,இணைப்பு பிரிவு
સંલગ્ન,இணைப்பு-இணைக்கப்பட்டுள்ளது
સંલગ્ન  કેન્દ્ર,இணைப்பு-இணைக்கப்பட்டுள்ளது  நிலையம்
સંલગ્ન  અંતિમ,இணைப்பு-இணைக்கப்பட்டுள்ளது  முனையத்தில்
કડી,இணைப்பு பிட்
બેઉ કારીક  સંકેત,இணைப்பு மூலம்-இணைப்பு  சிக்னல்
જોડાણ જોડાણ,இணைப்பு இணைப்பு
કડી નિયંત્રણ,இணைப்பு கட்டுப்பாடு
કડી નિયંત્રણ  પદ્ધતિ,இணைப்பு கட்டுப்பாடு  செயல்முறை
સંવાદ સંપાદન,இணைப்பு திருத்து
કડી થયેલ ક્રમિક  ફાઈલ,இணைக்கப்பட்ட தொடர்ச்சியானது  கோப்பு
કડી,இணைக்கப்பட்ட சப்ரூட்டீன்
કોરી,இணைப்பான்
જૂથ,இணைப்பு குழு
જોડવું લોડર,ஏற்றி இணைத்தல்
જોડવું લોડર  કારોબારી,ஏற்றி இணைத்தல்  நிர்வாகி
કડી પ્રોટોકોલ,இணைப்பு நெறிமுறை
લિસ્પ (સૂચિ  પ્રક્રિયા),LISP (பட்டியல்  செயலாக்கம்)
નિર્દેશ-નિર્દેશિત  ટ્રાન્સમિશન,பட்டியல் இயக்கிய  பரவும் முறை
સાંભળવાની રીત,கேட்கும் முறை
યાદી  નિવેદન,பட்டியல் கையாளுதல்  அறிக்கை
સૂચિ,பட்டியல்
યાદી -પ્રક્રિયા,பட்டியல் செயலாக்கம்
પ્રક્રિયા ભાષા,செயலாக்க மொழி பட்டியல்
યાદી -પ્રક્રિયા  કાર્યક્રમ,பட்டியல் செயலாக்கம்  திட்டம்
યાદી -રચના,பட்டியல் அமைப்பு
શાબ્દિક,நேரடி
શાબ્દિક કાર્યભાર,நேரடி செயல்பாடு
શાબ્દિક પૂરક,நேரடி குளம்
શાબ્દિક શોધ,நேரடி தேடல்
સાહિત્ય શોધ,இலக்கிய தேடல்
જીવંત કી -બોર્ડ,நேரடி விசைப்பலகை
બોજો,சுமை
ભાર સંતુલિત કરવું,சுமை சமநிலை
નાબૂદ કાર્ડ,அட்டை சுமை
ભારપૂર્વક,சுமை சுருள்
ભરેલી રેખા,ஏற்றப்பட்ட வரி
ભારત મૂળ,ஏற்றப்பட்ட தோற்றம்
લોહિયો,ஏற்றி
લોડર (= લોડર),ஏற்றி நிரல் (= ஏற்றி)
લોડર પ્રકાર,ஏற்றி வகை
ભારની સુવિધા,சுமை வசதி
લોડ છબી,படத்தை ஏற்றவும்
ભારણ,ஏற்றுகிறது
કોઇલ લોડિંગ,ஏற்றுதல் சுருள்
લોડિંગ ભૂલ,பிழை ஏற்றுகிறது
લોડિંગ કાર્યપદ્ધતિ,ஏற்றுதல் செயல்முறை
લોડ -નિયમિત,வழக்கத்தை ஏற்றுகிறது
ભાર સ્તર,சுமை சமநிலை
લોડ નકશો,வரைபடத்தை ஏற்றவும்
ભાર,சுமை பயன்முறை
લોડ મોડ્યુલ,தொகுதி சுமை
લોડ મોડ્યુલ  પુસ્તકાલય,தொகுதி சுமை  நூலகம்
ભાર પર ક call લ કરવો,சுமை-அழைப்பு
ભાર બિંદુ,சுமை புள்ளி
લોડ કાર્યક્રમ  (= લોડર),சுமை நிரல்  (= ஏற்றி)
ભાર વહેંચણી,சுமை பகிர்வு
ઝઘડો,லோப்
સ્થાનિક,உள்ளூர்
સ્થાનિક પ્રવેશ,உள்ளூர் அணுகல்
સ્થાનિક ક્ષેત્ર નેટવર્ક,உள்ளூர் பகுதி நெட்வொர்க்
સ્થાનિક બેટરી,உள்ளூர் பேட்டரி
સ્થાનિક કેન્દ્રીય કચેરી,உள்ளூர் மத்திய அலுவலகம்
સ્થાનિક માટા,உள்ளூர் சேனல்
સ્થાનિક સંહિતા,உள்ளூர் குறியீடு
સ્થાનિક વિનિમય,உள்ளூர் பரிமாற்றம்
સ્થાનિક ફોર્મેટ  સંગ્રહ,உள்ளூர் வடிவம்  சேமிப்பு
સ્થાનિક સ્વરૂપો નિયંત્રણ,உள்ளூர் வடிவங்கள் கட்டுப்பாடு
સ્થાનિક વાક્ય,உள்ளூர் வரி
સ્થાનિક તાળ,உள்ளூர் பூட்டு
સ્થાનિક લૂપ,உள்ளூர் வளையம்
સ્થાનિક રીતે જોડાયેલ,உள்ளூரில் இணைக்கப்பட்டுள்ளது
સ્થાનિક રીતે જોડાયેલ  કેન્દ્ર,உள்ளூரில் இணைக்கப்பட்டுள்ளது  நிலையம்
સ્થાનિક પદ્ધતિ,உள்ளூர் பயன்முறை
સ્થાનિક ઓર્ડર વાયર,உள்ளூர் ஆர்டர் கம்பி
સ્થાનિક ઓસિલેટર,உள்ளூர் ஆஸிலேட்டர்
સ્થાનિક સેવા વિસ્તાર,உள்ளூர் சேவை பகுதி
સ્થાનિક બાજુ,உள்ளூர் பக்கம்
સ્થાનિક કેન્દ્ર,உள்ளூர் நிலையம்
સ્થાનિક સ્વિચિંગ  સગવડ,உள்ளூர் மாறுதல்  வசதி
સ્થાનિક ચલ,உள்ளூர் மாறி
સ્થાનિક ચલ  પ્રતીક,உள்ளூர் மாறி  சின்னம்
સ્થાન નક્કી કરવું,கண்டுபிடி
સ્થાન મેળવવું,பயன்முறையைக் கண்டுபிடி
સ્થાન,இடம்
સ્થાનકો  (= સ્થાન  નોંધણી),இருப்பிட கவுண்டர்  (= இடம்  பதிவு)
સ્થાન જીવન,இருப்பிட வாழ்க்கை
સ્થાનાત ઉપકરણ,லொக்கேட்டர் சாதனம்
સ્થાનાતક  લાયકાત,லொக்கேட்டர்  தகுதி
સ્થાવર ચલ,லொக்கேட்டர் மாறி
તાળ,பூட்டு
તાળ નામ,பூட்டப்பட்ட பெயர்
લ locked ક પાનું,பூட்டப்பட்ட பக்கம்
તાળ રેકોર્ડ,பூட்டப்பட்ட பதிவு
તાળી પાડવી,பூட்டுதல்
તત્કાળવું,பூட்டவும்
તાળમા મોડ્યુલ,கதவுட் தொகுதி
તાળ-ટેબલ,பூட்டுதல் அட்டவணை
લોગ,பதிவு
ફાંટો,லாகர்
ફાંટો,பதிவு
તાર્કિક પ્રવેશ સ્તર,தருக்க அணுகல் நிலை
તાર્કિક ઉમેરો,தர்க்கரீதியான சேர்
તાર્કિક વિશ્લેષણ,தருக்க பகுப்பாய்வு
તાર્કિક ચાર્ટ  (= ફ્લો ચાર્ટ),தருக்க விளக்கப்படம்  (= ஓட்ட விளக்கப்படம்)
તાર્કિક બાળક  ભાગ,தர்க்கரீதியான குழந்தை  பிரிவு
તાર્કિક તુલના,தர்க்கரீதியான ஒப்பீடு
તાર્કિક જોડાણ,தருக்க இணைப்பு
તાર્કિક સ્થિર,தர்க்கரீதியான மாறிலி
તાર્કિક માહિતી  માળખું,தருக்க தரவு  கட்டமைப்பு
તાર્કિક નિર્ણય,தர்க்கரீதியான முடிவு
તાર્કિક રચના,தருக்க வடிவமைப்பு
તાર્કિક ઉપકરણ  સંબોધન,தருக்க சாதனம்  முகவரி
તાર્કિક આકૃતિ,தருக்க வரைபடம்
તાર્કિક તફાવત,தருக்க வேறுபாடு
તાર્કિક વિઘટન,தருக்க வேறுபாடு
તાર્કિક તત્વ,தருக்க உறுப்பு
તાર્કિક અભિવ્યક્તિ,தர்க்கரீதியான வெளிப்பாடு
તાર્કિક ફાઇલ,தருக்க கோப்பு
તાર્કિક પ્રવાહ ચાર્ટ  (ફ્લો ચાર્ટ),தருக்க ஓட்ட விளக்கப்படம்  (ஓட்ட விளக்கப்படம்)
તાર્કિક જૂથ  સૂચના,தருக்கக் குழு  வழிமுறைகள்
તાર્કિક જો,தர்க்கரீதியான என்றால்
તાર્કિક સૂચના,தருக்க அறிவுறுத்தல்
તાર્કિક સ્તરે,தருக்க நிலை
તાર્કિક રેખા જૂથ,தருக்க வரி குழு
તાર્કિક ગુણાકાર,தருக்க பெருக்கல்
તાર્કિક સંખ્યા,தருக்க எண்
તાર્કિક કામગીરી,தர்க்கரீதியான செயல்பாடு
તાર્કિક પ્રબંધક,தருக்க ஆபரேட்டர்
તાર્કિક પૃષ્ઠ  ઓળખકર્તા,தருக்க பக்கம்  அடையாளங்காட்டி
તાર્કિક પૃષ્ઠ  નંબર,தருக்க பக்கம்  எண்
તાર્કિક માતાપિતા  ભાગ,தர்க்கரீதியான பெற்றோர்  பிரிவு
તર્કસંગત પ્રાથમિક,தருக்க முதன்மை
તાર્કિક ઉત્પાદન,தருக்க தயாரிப்பு
તાર્કિક વિક્રમ,தருக்க பதிவு
તાર્કિક વિક્રમ  અવરોધ,தருக்க பதிவு  தொகுதி
તાર્કિક સંબંધ,தர்க்கரீதியான உறவு
તાર્કિક પાળી,தர்க்கரீதியான மாற்றம்
તાર્કિક રચના,தருக்க அமைப்பு
તાર્કિક રકમ,தர்க்கரீதியான தொகை
તાર્કિક સ્વીચ,தருக்க சுவிட்ச்
તાર્કિક પ્રતીક,தருக்க சின்னம்
તાર્કિક મુદત,தர்க்கரீதியான சொல்
તાર્કિક સમયર,தருக்க டைமர்
તાર્કિક ટ્રેસિંગ,தர்க்கரீதியான தடமறிதல்
તાર્કિક માર્ગ,தருக்க பாதை
તાર્કિક એકમ,தருக்க அலகு
તાર્કિક ચલ,தர்க்கரீதியான மாறி
તાર્કિક માત્રા,தருக்க தொகுதி
તાર્કિક વિશ્લેષક,தருக்க அனலைசர்
તર્ક કાર્ડ,லாஜிக் கார்டு
તર્ક ચાર્ટ (= પ્રવાહ  ચાર્ટ),தர்க்க விளக்கப்படம் (= ஓட்டம்  விளக்கப்படம்)
તર્ક -ડીકોડર,லாஜிக் டிகோடர்
તર્કશાસ્ત્ર,தர்க்க வடிவமைப்பு
તર્ક,தர்க்க சாதனம்
તર્કશાસ્ત્ર,தர்க்க வரைபடம்
તર્ક તત્વ,தர்க்க உறுப்பு
તર્કશાસ્ત્ર,தர்க்க வெளிப்பாடு
તર્ક કુટુંબ,தர்க்க குடும்பம்
તર્કશાસ્ત્ર પ્રવાહ ચાર્ટ  (= ફ્લો ચાર્ટ),தர்க்க ஓட்ட விளக்கப்படம்  (= ஓட்ட விளக்கப்படம்)
તર્કશાસ્ત્ર,தர்க்க செயல்பாடு
તર્કશાસ્ત્ર,தர்க்க அறிவுறுத்தல்
તર્ક પ્રકાશ,தர்க்க ஒளி
તર્કશાસ્ત્ર,தர்க்க செயல்பாடு
તર્ક તપાસ,தர்க்க ஆய்வு
તર્ક -ઉત્પાદન,தர்க்க தயாரிப்பு
તર્ક -પાળી,தர்க்க மாற்றம்
તર્ક ટૂંકા દોષ,தர்க்க குறுகிய தவறு
તર્ક સંકેત,தர்க்க சமிக்ஞை
તર્કશાસ્ત્ર,தர்க்க நிலை
તર્કશાસ્ત્ર,தர்க்க சின்னம்
તર્ક એકમ,தர்க்க அலகு
લ log ગ ઇન કરો (= લ log ગ ઓન),உள்நுழைக (= உள்நுழைக)
લ log ગ ઓફ (= લ log ગ આઉટ),உள்நுழைக (= வெளியேறு)
દાખલ કરો,உள் நுழை
લૉગ આઉટ,வெளியேறு
સામયિક  એન્ટેના,பதிவு அவ்வப்போது  ஆண்டெனா
રેખાંશ  સમતોલ,நீளமான  இருப்பு
રેખાંશ તપાસ,நீளமான காசோலை
રેખાંશ સર્કિટ,நீளமான சுற்று
રેખાંશ  ઇન્ડક્શન અવાજ,நீளமான  தூண்டல் சத்தம்
રેખાંશ-માલા  વિલંબ -રેખા,நீளமான முறை  தாமதக் கோடு
રેખાંશ સમાનતા  તપાસ,நீளமான சமநிலை  காசோலை
રેખાંશ  નિરર્થકતા  તપાસ,நீளமான  பணிநீக்கம்  காசோலை
રેખાંશ  ટ્રાન્સમિશન  તપાસ,நீளமான  பரவும் முறை  காசோலை
આગળ જુઓ,முன்னோக்கிப் பாருங்கள்
આગળ જુઓ,எடுத்துச் செல்லுங்கள்
આગળ એકમ જુઓ,முன்னோக்கி அலகு பாருங்கள்
જુઓ,பாருங்கள்
લુક-અપ ટેબલ,தேடல் அட்டவணை
ફટકો,லூப்
લૂપ-બેક કસોટી,லூப்-பேக் சோதனை
લૂપ શરીર,லூப் உடல்
લૂપ પેટી,லூப் பாக்ஸ்
લૂપ ચેક,லூப் சோதனை
લૂપ પૂર્ણતા,லூப் நிறைவு
લૂપ કમ્પ્યુટિંગ,லூப் கம்ப்யூட்டிங்
લૂપ નિયંત્રણ,லூப் கட்டுப்பாடு
લૂપ નિયંત્રણ  નિવેદન,லூப் கட்டுப்பாடு  அறிக்கை
નિયંત્રણ  વધઘટપાત્ર,லூப்-கட்டுப்பாடு  மாறக்கூடிய
લૂપ કાઉન્ટર,லூப் கவுண்டர்
પ્રતિક્રિયા  સંકેત,லூப் கருத்து  சிக்னல்
ફટકો,லூப்பிங்
લોપિંગ અમલ,மரணதண்டனை
લૂપ પ્રારંભિક,லூப் துவக்கம்
લૂપ ઇનપુટ સિગ્નલ,லூப் உள்ளீட்டு சமிக்ஞை
લૂપ જેક  સ્વિચ,லூப் ஜாக்  சுவிட்ச்போர்டு
લૂપ -ફેરફાર,லூப் மாற்றம்
લૂપ નેટવર્ક,லூப் நெட்வொர்க்
લૂપ પ્રતિકાર,லூப் எதிர்ப்பு
Reલટું  બેટરી,லூப் தலைகீழ்  மின்கலம்
લૂપ સેલ્ફ ચેકિંગ,லூப் சுய சோதனை
લૂપ સંકેત,லூப் சிக்னலிங்
લૂપ પ્રારંભ,லூப் தொடக்க
લૂપ સમાપ્તિ,லூப் முடித்தல்
લૂપ પરીક્ષણ,லூப் சோதனை
લૂપ -તબદીલી  કાર્ય,லூப் பரிமாற்றம்  செயல்பாடு
ઉપન -પ્રસારણ,லூப் டிரான்ஸ்மிஷன்
લૂપ ટ્રાન્સમિશન ફ્રેમ,லூப் டிரான்ஸ்மிஷன் சட்டகம்
લૂપ અપડેટ,லூப் புதுப்பிப்பு
ઢીલી રીતે જોડાયેલી,தளர்வாக இணைக்கப்பட்டுள்ளது
નુકસાન,இழப்பு
મહત્ત્વનું નુકસાન,முக்கியத்துவ இழப்பு
જોરદાર નુકસાન,உரித்தல் இழப்பு
ઓછી પ્રવૃત્તિ ડેટા  પ્રક્રિયા,குறைந்த செயல்பாட்டு தரவு  செயலாக்கம்
નીચું બાઇટ,குறைந்த பைட்
નીચા અંતના એમ.પી.યુ.,குறைந்த-இறுதி MPU
ના જેટલું કે તેનાથી ઓછું,கீழ் எல்லை
નીચલો પડકાર,குறைந்த கர்டேட்
નીચા સ્તરની ભાષા,குறைந்த அளவிலான மொழி
નીચા અવાજવાળું  પ્રવેધક,குறைந்த இரைச்சல்  பெருக்கி
ઓછું હુકમ,குறைந்த வரிசை
નીચા ક્રમનો અંક,குறைந்த வரிசை இலக்க
નીચા ક્રમની સ્થિતિ,குறைந்த வரிசை நிலை
નીચા પાસ ફિલ્ટર,குறைந்த பாஸ் வடிகட்டி
નિર્દોષ  સામાન,குறைந்த செயல்திறன்  உபகரணங்கள்
ગતિ,குறைவான வேகம்
ઓછી ગતિ સંગ્રહ,குறைந்த வேக சேமிப்பு
ઓછી ટેપ,குறைந்த நாடா
લુકાસિવિઝ  સંકેત,லூகாசிவிச்  குறியீடு
ગઠ્ઠો,மொத்த ஏற்றுதல்
મશીન સરનામું,இயந்திர முகவரி
મશીન ઉપલબ્ધ  સમય,இயந்திரம் கிடைக்கிறது  நேரம்
મશીન તપાસ,இயந்திர சோதனை
મશીન તપાસ  હાથરિયો,இயந்திர சோதனை  கையாளுபவர்
મશીન તપાસ  સૂચક,இயந்திர சோதனை  காட்டி
મશીન તપાસ  અટકાયત,இயந்திர சோதனை  குறுக்கீடு
મશીન કોડ,இயந்திர குறியீடு
યંત્ર -માન્યતા,இயந்திர அறிவாற்றல்
મશીન સાયકલ,இயந்திர சுழற்சி
મશીન  આશ્રિત,இயந்திரம்  சார்ந்தது
મશીન  આશ્રિત  ભાષા,இயந்திரம்  சார்ந்தது  மொழி
મશીન  આશ્રિત  સ software,இயந்திரம்  சார்ந்தது  மென்பொருள்
યંત્ર -સમીકરણ,இயந்திர சமன்பாடு
મશીન  સમાન,இயந்திரம்  சித்திரம்
મશીન ભૂલ,இயந்திர பிழை
મશીન નિષ્ક્રિય સમય,இயந்திர செயலற்ற நேரம்
મશીન  સ્વતંત્ર,இயந்திரம்  சுயாதீனமான
મશીન  સ્વતંત્ર  ભાષા,இயந்திரம்  சுயாதீனமான  மொழி
મશીન  સ્વતંત્ર  સ software,இயந்திரம்  சுயாதீனமான  மென்பொருள்
મશીન  સ્વતંત્ર  ઉકેલ,இயந்திரம்  சுயாதீனமான  தீர்வு
મશીન  સૂચના,இயந்திரம்  வழிமுறைகள்
મશીન  સૂચના સંહિતા,இயந்திரம்  ஆணையக் குறியீடு
મશીન  સૂચના  નિવેદન,இயந்திரம்  வழிமுறைகள்  அறிக்கை
મશીન  બાતમી,இயந்திரம்  நுண்ணறிவு
મશીન ઇન્ટેમટ,இயந்திர உள்
યંત્ર -ભાષા  સંહિતા,இயந்திர மொழி  குறியீடு
મશીન લર્નિંગ,இயந்திர வழி கற்றல்
યંત્ર -તર્ક,இயந்திர தர்க்கம்
યંત્ર -વ્યવસ્થા,இயந்திர செயல்பாடு
મશીન લક્ષી  ભાષા,இயந்திரம் சார்ந்த  மொழி
મશીનને વાંચી શકાય તેવું,இயந்திரம் படிக்கக்கூடியது
મશીનને વાંચી શકાય તેવું  માધ્યમ,இயந்திரம் படிக்கக்கூடியது  நடுத்தர
મશીન રન,இயந்திர ஓட்டம்
યંત્ર -સંવેદનશીલ  જાણ,இயந்திரம் விவேகமான  தகவல்
મશીન  સિમ્યુલેશન,இயந்திரம்  உருவகப்படுத்துதல்
મશીન બગડેલું  સમય,இயந்திர கெட்டுப்போன  நேரம்
મશીન લોગ  નિયંત્રણ,இயந்திர கருவி  கட்டுப்பாடு
મશીન  ભાષાંતર,இயந்திரம்  மொழிபெயர்ப்பு
યંત્ર ઉપયોગ  સમય,இயந்திர பயன்பாடு  நேரம்
કરચલી,மேக்ரோஅர்குமென்ட்
ઉધરસ,மேக்ரோஅஸ்ம்ப்ளர்
મક્કમતાપૂર્વક  કાર્યક્રમ,Marchassemble  திட்டம்
મ macરક allલ,மாக்ரோகால்
મ macરકોડ,மெக்ரோகோட்
કર્કશ,மேக்ரோகோடிங்
મ macરકોમંડ,மேக்ரோகாமண்ட்
કર્કશ,மேக்ரோடெக்லேஷன்
મડ્રોડેફિનેશન,மேக்ரோட்ஃபைனிஷன்
મડ્રોડેફિનેશન  પુસ્તકાલય,மேக்ரோட்ஃபைனிஷன்  நூலகம்
ઉધરસ,காந்த
પાગલ,மேக்ரோ பயிற்சி
મનભંગ,மேக்ரோ எக்ஸ்பானியன்
મ mac્રોફ્લોચાર્ટ,மேக்ரோஃப்ளோவ்சார்ட்
ક્રૂર  કાર્યક્રમ,மேக்ரோஜெனரேட்டிங்  திட்டம்
કૌમાર્ગ,கிராக்ரோஜெனரேஷன்
કર્કશ,மேக்ரோஜெனரேட்டர்
સંસ્કાર,மேக்ரோஇன்ஸ்ட்ரக்ஷன்
કરચલીઓ  (મેક્રોલ),மேக்ரோலாங்குவேஜ்  (மேக்ரோல்)
Macલટ,மேக்ரோலிபிரரி
મેક્રો (= મેક્રો  સૂચના),மேக்ரோ (= மேக்ரோ  உத்தரவாதம்)
હાથમારાપેટર,மேக்ரோபராமீட்டர்
ઉન્માદ  સૂચના,மேக்ரோபிராசெசிங்  வழிமுறைகள்
કરચલીઓ,மேக்ரோபிரோகிராமிங்
ક્રોપ્રોટોટાઇપ,மேக்ரோபிரோடோடைப்
ક્રોપ્રોટોટાઇપ  નિવેદન,மேக்ரோபிரோடோடைப்  அறிக்கை
કરચલી  નંબર,மெக்ரோஸ்டாடமென்ட்  எண்
ઉન્માદ,மேக்ரோசிஸ்டம்
ચણતર,மெக்ரோட்ரஸ்
મસમાળ,மேக்ஸிமா
મડકેપ,மேட்காப்
પ્રાણઘાતક,மாக்
ચુંબકીય બબલ  યાદ,காந்த குமிழி  நினைவு
ચુંબકીય કાર્ડ,காந்த அட்டை
ચુંબકીય કાર્ડ  વાચકો,காந்த அட்டை  வாசகர்
ચુંબકીય કાર્ડ  સંગ્રહ,காந்த அட்டை  சேமிப்பு
ચુંબકીય કોષ,காந்த செல்
ચુંબકીય  પાત્ર,காந்த  எழுத்து
ચુંબકીય,காந்த கோர்
ચુંબકીય  સંગ્રહ,காந்த கோர்  சேமிப்பு
ચુંબકીય  સમય,காந்த தாமதம்  நேரம்
ચુંબકીય ડિસ્ક,காந்த வட்டு
ચુંબકીય ડિસ્ક  સંબોધન,காந்த வட்டு  முகவரி
ચુંબકીય ડિસ્ક  યાદ,காந்த வட்டு  நினைவு
ચુંબકીય ડિસ્ક  સંગ્રહ,காந்த வட்டு  சேமிப்பு
ચુંબકીય ડિસ્ક  દુકાન,காந்த வட்டு  கடை
ચુંબકીય ડિસ્ક એકમ,காந்த வட்டு அலகு
ચુંબકીય ડ્રમ  સંગ્રહ,காந்த டிரம்  சேமிப்பு
ચુંબકીય ડ્રમ  એકમ,காந்த டிரம்  அலகு
ચુંબકીય એન્કોડિંગ,காந்த குறியாக்கம்
ચુંબકીય હાથ  સ્કેનર,காந்த கை  ஸ்கேனர்
ચુંબકીય  હિસ્ટ્રેસિસ લૂપ,காந்த  ஹிஸ்டெரெஸிஸ் லூப்
ચુંબકીય,காந்த மை
ચુંબકીય  પાત્ર સોર્ટર,காந்த மை  எழுத்து சார்ட்டர்
ચુંબકીય  સ્કેનર,காந்த மை  ஸ்கேனர்
ચુંબકીય મેમરી,காந்த நினைவகம்
ચુંબકીય વાંચન,காந்த வாசிப்பு
ચુંબકીય  નોંધણી,காந்த  பதிவு
ચુંબકીય સ્લોટ  વાચકો,காந்த ஸ்லாட்  வாசகர்
ચુંબકીય સંગ્રહ,காந்த சேமிப்பு
ચુંબકીય પટ્ટી,காந்த துண்டு
ચુંબકીય પટ્ટી  નામું  મશીન,காந்த துண்டு  கணக்கியல்  இயந்திரம்
ચુંબકીય પટ્ટી  વાચકો,காந்த துண்டு  வாசகர்
ચુંબકીય ટેપ કારતૂસ,காந்த நாடா கார்ட்ரிட்ஜ்
ચુંબકીય ટેપ  કેસેટ,காந்த நாடா  கேசட்
ચુંબકીય ટેપ  તૂતક (= ચુંબકીય  ટેપ ડ્રાઇવ),காந்த நாடா  டெக் (= காந்த  டேப் டிரைவ்)
ચુંબકીય ટેપ  ઝુંબેશ,காந்த நாடா  இயக்கி
ચુંબકીય ટેપ ફાઇલ,காந்த நாடா கோப்பு
ચુંબકીય ટેપ  લેબલ,காந்த நாடா  லேபிள்
ચુંબકીય ટેપ  નેતા,காந்த நாடா  தலைவர்
ચુંબકીય ટેપ  ગ્રંથપાલ,காந்த நாடா  நூலகர்
ચુંબકીય ટેપ  કેન્દ્ર,காந்த நாடா  நிலையம்
ચુંબકીય ટેપ સંગ્રહ,காந்த நாடா சேமிப்பு
ચુંબકીય ટેપ  પેટા -પ્રણાલી,காந்த நாடா  துணை அமைப்பு
ચુંબકીય ટેપ  અંતિમ,காந்த நாடா  முனையத்தில்
ચુંબકીય ટેપ  અનુમાનિત,காந்த நாடா  டிரெய்லர்
ચુંબકીય ટેપ  પરિવહન  (ચુંબકીય ટેપ  વાહન),காந்த நாடா  போக்குவரத்து  (காந்த நாடா  இயக்கி)
ચુંબકીય ટેપ એકમ,காந்த நாடா அலகு
ચુંબકીય પાતળા ફિલ્મ,காந்த மெல்லிய படம்
