Assamese,Gujarati
নিম্নস্তৰৰ ভাষা,નિમ્ન સ્તરની ભાષા
লো পাছ ফিল্টাৰ,નીચા પાસ ફિલ્ટર
"1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"১.যন্ত্ৰ, ২.যন্ত্ৰ","1. મશીન, 2. મશીન"
মেচিনৰ ঠিকনা,મશીન સરનામું
"১.মেচিন ক’ড, ২.মেচিন ক’ড","1. મશીન કોડ, 2. મશીન કોડ"
মেচিনৰ চকা,મશીન વ્હીલ
যান্ত্ৰিক ভাষা,યાંત્રિક ભાષા
যান্ত্ৰিক চফ্টৱেৰ,યાંત્રિક સોફ્ટવેર
ডিভাইচৰ ভুল,ઉપકરણ ભૂલ
মেচিনৰ অচল সময়,મશીન નિષ્ક્રિય સમય
মেচিন ভাষা,મશીન ભાષા
হাতপুথি,મેન્યુઅલ
মেচিন চেন্স,મશીન સેન્સ
"১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
মেচিন লাৰ্নিং,મશીન લર્નિંગ
মেচিন অপাৰেচন,મશીન કામગીરી
মেচিন ভাষা,મશીન ભાષા
মেচিনৰ পৰিৱেশন,મશીન કામગીરી
মেচিন চিমুলেচন,મશીન સિમ્યુલેશન
মেচিন হাইজেকিং সময়,મશીન હાઇજેક કરવાનો સમય
মেচিন অনুবাদ,મશીન અનુવાદ
মেচিন শব্দ,મશીન શબ્દો
মেক্ৰ&#39; নিৰ্দেশনা,મેક્રો સૂચના
মেক্ৰ&#39; স্কেল,મેક્રો સ્કેલ
গণ সমাবেশ কাৰ্যসূচী,માસ એસેમ્બલીંગ પ્રોગ્રામ
স্থূল কল,કુલ કૉલ
"১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড","1.મેક્રો કોડ, 2.મેક્રો કોડ"
মেক্ৰ&#39; কমাণ্ড,મેક્રો આદેશ
মেক্ৰ&#39; ঘোষণা,મેક્રો ઘોષણા
মেক্ৰ&#39; সংজ্ঞা,મેક્રો વ્યાખ્યા
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,મેક્રો ફ્લો ચાર્ટ
মেক্ৰ&#39; জেনেৰেটৰ,મેક્રો જનરેટર
মেক্ৰ&#39; নিৰ্দেশনা,મેક્રો સૂચના
স্থূল ভাষা,સ્થૂળ ભાષા
মেক্ৰ&#39; লাইব্ৰেৰী,મેક્રો લાઇબ્રેરી
মেক্ৰ&#39; প্ৰাচল,મેક્રો પરિમાણ
মেক্ৰ&#39; প্ৰচেছিং,મેક્રો પ્રોસેસિંગ
"1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,મેક્રો પ્રોગ્રામિંગ
স্থূল প্ৰট&#39;টাইপ,કુલ પ્રોટોટાઇપ
"1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
মেগাবাইট (MB),મેગાબાઈટ (MB)
যাদুৰ চিহ্ন,જાદુઈ પ્રતીક
যাদু সংখ্যা,જાદુઈ સંખ્યા
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ચુંબકીય બબલ મેમરી
চুম্বকীয় কাৰ্ড,ચુંબકીય કાર્ડ
"১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
চুম্বকীয় চিহ্ন,ચુંબકીય પ્રતીક
চুম্বকীয় কোৰ সংৰক্ষণ,ચુંબકીય કોર સંગ્રહ
"1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
চুম্বকীয় ডিষ্কৰ ঠিকনা,ચુંબકીય ડિસ્ક સરનામું
চুম্বকীয় ডিস্ক মেমৰি,ચુંબકીય ડિસ્ક મેમરી
চুম্বকীয় ড্ৰাম,ચુંબકીય ડ્રમ
"1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
চুম্বকীয় শীৰ্ষ,ચુંબકીય ટોચ
চুম্বকীয় চিয়াঁহী,ચુંબકીય શાહી
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
চুম্বকীয় মাধ্যম,ચુંબકીય માધ્યમ
চুম্বকীয় পঢ়া,ચુંબકીય વાંચન
চুম্বকীয় ৰেকৰ্ডিং,ચુંબકીય રેકોર્ડિંગ
চুম্বকীয় সংৰক্ষণ,ચુંબકીય સંગ્રહ
চুম্বকীয় ৰেখা,ચુંબકીય પટ્ટી
চুম্বকীয় টেপ,ચુંબકીય ટેપ
চুম্বকীয় টেপ কাৰ্টিজ,ચુંબકીય ટેપ કારતૂસ
চুম্বকীয় টেপ ড্ৰাইভ,ચુંબકીય ટેપ ડ્રાઇવ
চুম্বকীয় টেপ পূৰ্বসূৰী,ચુંબકીય ટેપ પુરોગામી
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,ચુંબકીય ટેપ ગ્રંથપાલ
চুম্বকীয় টেপ প্ৰৱেশ,ચુંબકીય ટેપ ઍક્સેસ
চুম্বকীয় টেপ ইউনিট,ચુંબકીય ટેપ એકમ
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
চুম্বকীয় পথ,ચુંબકીય માર્ગ
চুম্বকীয় আলোকীয় সংৰক্ষণ,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
চুম্বকীয় বিকৃতি,ચુંબકીય વિકૃતિ
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"১.মেইল বক্স, ২.মেইল বক্স","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
মেইল মাৰ্জ কৰক,મેલ મર્જ
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
মূল ফ্ৰেম,મુખ્ય ફ્રેમ
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
মূল সংৰক্ষণ,મુખ્ય સંગ્રહ
"১.মেইন চুইচ, ২.মেইন চুইচ","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1. જાળવણી, 2. જાળવણી"
ৰক্ষণাবেক্ষণ পেনেল,જાળવણી પેનલ
ৰক্ষণাবেক্ষণৰ সময়,જાળવણી સમય
ডাঙৰ বৃত্ত,મોટું વર્તુળ
কী ডিভাইচ,કી ઉપકરણ
মূল চাবি,મુખ્ય ચાવી
মূল মঞ্চ,મુખ્ય સ્ટેજ
মূল গঠন,મુખ્ય માળખું
মূল কাম,મુખ્ય કાર્ય
সংখ্যাগৰিষ্ঠ উপাদান,બહુમતી ઘટક
সংখ্যাগৰিষ্ঠতা গেট,બહુમતી દરવાજો
সংখ্যাগৰিষ্ঠতা অপাৰেচন,બહુમતી કામગીરી
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,વળતર સમયગાળો
মিছঅপাৰেচন ৰুটিন,ખોટી કામગીરી નિયમિત
ব্যৱস্থাপনা বিকাশ,સંચાલન વિકાસ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
ব্যৱস্থাপনা বিজ্ঞান,મેનેજમેન્ટ વિજ્ઞાન
মানচেষ্টাৰ এনকোডিং,માન્ચેસ્ટર એન્કોડિંગ
গুণন,ગુણાકાર
অনুমান কৰা চলক,અંદાજિત ચલ
আনুমানিক সূচকাংক,અનુમાનિત અનુક્રમણિકા
মানৱ যন্ত্ৰৰ অনুকৰণ,માનવ મશીન સિમ્યુલેશન
মেনুৱেল ঠিকনা চুইচ,મેન્યુઅલ એડ્રેસ સ્વીચ
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,મેન્યુઅલ વિશ્લેષણ
মেনুৱেল কল,મેન્યુઅલ કૉલ
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,મેન્યુઅલ એન્ટ્રી
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
মেনুৱেল অপাৰেচন,મેન્યુઅલ કામગીરી
বহুতৰ লগত বহুতৰ সম্পৰ্ক,ઘણા થી ઘણા સંબંધ
মাল্টি-ডিকোডাৰ,મલ્ટી ડીકોડર
মানচিত্ৰ পদ্ধতি,નકશા પદ્ધતિ
মেপিং,મેપિંગ
প্ৰান্ত,માર્જિન
প্ৰান্তীয় ভুল,સીમાંત ભૂલ
প্ৰান্তীয় অনুসন্ধান,સીમાંત પૂછપરછ
প্ৰান্তীয় পৰীক্ষা,સીમાંત કસોટી
চিহ্ন ধৰা পেলোৱা,પ્રતીક શોધ
চিন পঢ়া,સાઇન રીડિંગ
চিহ্ন স্কেনিং,પ્રતીક સ્કેનિંગ
sign sense,સાઇન સેન્સ
মাৰ্কাৰ,માર્કર
চিহ্নিত কৰা,માર્કિંગ
মাৰ্কাৰ তৰংগ,માર્કર તરંગ
মাৰ্কভ শৃংখল,માર્કોવ સાંકળ
মাৰ্কভ উৎস,માર્કોવ સ્ત્રોત
markup ভাষা,માર્કઅપ ભાષા
maser,મેસર
maser,મેસર
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1.માસ્ક, 2. પડદો, 3. પડદો"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
কভাৰ ৰেজিষ্টাৰ,કવર રજીસ્ટર
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. કવર રોમ, 2. કવર રોમ"
আৱৰণ,આવરણ
বিশাল পৰিসংখ্যা,વિશાળ આંકડા
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1.માસ મેમરી, 2.માસ મેમરી"
বৃহৎ পৰিমাণে সমান্তৰাল,મોટા પાયે સમાંતર
মুখীয়াল,સરદાર
মাষ্টাৰ কাৰ্ড,માસ્ટર કાર્ડ
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.હેડ વોચ, 2.કંટ્રોલ વોચ"
মূল ক&#39;ন্সোল,મુખ્ય કન્સોલ
প্ৰাইম ডাটা,પ્રાઇમ ડેટા
মাষ্টাৰ ডায়েগ্ৰাম,મુખ્ય રેખાકૃતિ
মাষ্টাৰ ফাইল,માસ્ટર ફાઇલ
প্ৰধান গোট,મુખ્ય જૂથ
মাষ্টাৰ কি&#39;,મુખ્ય કી
মূল লাইব্ৰেৰীৰ টেপসমূহ,મુખ્ય પુસ્તકાલય ટેપ
প্ৰাইম প্ৰচেছৰ,પ્રાઇમ પ્રોસેસર
ফ্লেগশ্বিপ প্ৰগ্ৰেম,મુખ્ય કાર્યક્રમ
হেড চেণ্টাৰ,મુખ્ય કેન્દ્ર
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ"
প্ৰধান অধীনস্থ যন্ত্ৰ,મુખ્ય ગૌણ ઉપકરણ
প্ৰধান অধীনস্থ ব্যৱস্থা,મુખ્ય ગૌણ સિસ્ટમ
"১.মেচ, ২.মেচ, ৩.মিল","1. મેચ, 2. મેચ, 3. મળો"
মিল থকা,મેળ
গাণিতিক প্ৰগ্ৰেমিং,ગાણિતિક પ્રોગ્રામિંગ
গাণিতিক অনুকৰণ,ગાણિતિક સિમ્યુલેશન
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.મેટ્રિક્સ, 2.મેટ્રિક્સ"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર"
মেট্ৰিক্স চুইচ,મેટ્રિક્સ સ્વીચ
মেট্ৰিক্স টেবুল,મેટ્રિક્સ ટેબલ
maxi কম্পিউটাৰ,મેક્સી કમ્પ્યુટર
maxi কম্পিউটাৰ,મેક્સી કમ્પ્યુટર
শিখৰ মৌল,ટોચનું તત્વ
যোগপদ,યોગપદ
মেক্সৱেল ডেমন,મેક્સવેલ ડેમન
"১.গড়, ২.গড়","1.મીન, 2.મીન"
গড় আৰোগ্যৰ সময়,અર્થ પુનઃપ્રાપ્તિ સમય
বিফলতাৰ অৰ্থ সময়,નિષ્ફળતાનો અર્થ સમય
বিফলতাৰ মধ্যম সময় (m t b f),નિષ્ફળતાનો મધ્ય સમય (m t b f)
বিফলতাৰ সময় বুজাইছে,નિષ્ફળતાનો સમય
মেৰামতিৰ অৰ্থ সময়,સમારકામ સરેરાશ સમય
সংশোধনৰ গড় সময় (MTTR),કરેક્શન મીન ટાઇમ (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),મધ્યમ સ્કેલ એકીકરણ (MSI)
মধ্যম সংহতি (MSI),મધ્યમ એકીકરણ (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,અર્થ શબ્દ સંગ્રહ ઉપકરણ
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps)
উপাদান বস্তু,ઘટક પદાર્થ
উপাদান ৰেকৰ্ড,ઘટક રેકોર્ડ
"১.স্মৃতি, ২.স্মৃতি","1.મેમરી, 2.મેમરી"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.મેમરી એરે, 2.મેમરી એરે"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1.મેમરી ફંડ, 2.મેમરી બેંક"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.મેમરી બસ, 2. મેમરી બસ"
মেমৰি কাৰ্ড,મેમરી કાર્ડ
স্মৃতিশক্তি কোষ,મેમરી સેલ
স্মৃতিশক্তি হেৰুৱা,સ્મરણ શકિત નુકશાન
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1.મેમરી કોર, 2.મેમરી કોર"
স্মৃতি চক্ৰ,મેમરી ચક્ર
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.મેમરી ડમ્પ, 2.મેમરી ડમ્પ"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો"
স্মৃতিশক্তিৰ নিৰ্দেশনা,મેમરી સૂચના
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.મેમરી મેપ, 2.મેમરી મેપ"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર"
মেমৰি শক্তি,મેમરી પાવર
স্মৃতিশক্তি সুৰক্ষা,મેમરી રક્ષણ
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1.મેમરી યુનિટ, 2.મેમરી યુનિટ"
মেনু,મેનુ
মেনু বাৰ,મેનુ બાર
মেনু চালিত,મેનુ સંચાલિત
মেনু নিৰ্বাচন,મેનુ પસંદગી
মূল-চালিত কাৰ্যসূচী,મુખ્ય સંચાલિત કાર્યક્રમ
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1.સહજ, 2.મર્જ્ડ"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,મર્જર એક્સચેન્જ સૉર્ટિંગ
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1. મર્જર, 2. મર્જર"
জালি নেটৱাৰ্ক,જાળી નેટવર્ક
বাৰ্তা প্ৰেৰণ,મેસેજિંગ
বাৰ্তা,સંદેશ
বাৰ্তা প্ৰমাণীকৰণ,સંદેશ પ્રમાણીકરણ
বাৰ্তা কোষ,સંદેશ સેલ
বাৰ্তা বৰ্তনী,સંદેશ સર્કિટ
বাৰ্তা বিন্যাস,સંદેશ ફોર્મેટ
বাৰ্তা পৰ্টে,સંદેશ પોર્ટ
বাৰ্তা ধৰণ,સંદેશ મોડ
বাৰ্তা প্ৰেৰণ,મેસેજિંગ
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ"
বাৰ্তা লাইন,સંદેશ લાઇન
বাৰ্তা চুইচ,સંદેશ સ્વીચ
বাৰ্তাৰ লিখনী,સંદેશ ટેક્સ્ટ
বাৰ্তা স্থানান্তৰ এজেন্ট,સંદેશ ટ્રાન્સફર એજન્ટ
চুপাৰ এছেম্বলাৰ,સુપર એસેમ્બલર
মেটাক্লাছ,મેટાક્લાસ
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1. વધુ સંકલન, 2. વધુ અર્થઘટન"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ"
উপভাষা,બોલી
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક"
একনায়কত্ববাদ,સરમુખત્યારશાહી
প্ৰক্ৰিয়া,પ્રક્રિયા
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
মাইক্ৰ&#39;,સૂક્ષ્મ
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1.માઈક્રોકોડ, 2.માઈક્રોકોડ"
মাইক্ৰ&#39;কম্পিউটাৰ,માઇક્રો કોમ્પ્યુટર
মাইক্ৰ&#39; নিয়ন্ত্ৰক,માઇક્રો કંટ્રોલર
মাইক্ৰ&#39; চক্ৰ,સૂક્ષ્મ ચક્ર
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,માઇક્રો ઇલેક્ટ્રોનિક્સ
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,માઇક્રો મિનિએચરાઇઝેશન
মাইক্ৰ&#39; অৰ্ডাৰ,માઇક્રો ઓર્ડર
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1.માઇક્રો, 2.મેઇનફ્રેમ લિંક"
মাইক্ৰ&#39; চিপ,માઇક્રો ચિપ
মাইক্ৰ&#39; ক&#39;বল,માઇક્રો કોબોલ
মাইক্ৰ&#39; ক&#39;ড,માઇક્રો કોડ
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ"
মাইক্ৰ&#39; ফ্লপি,માઇક્રો ફ્લોપી
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,માઇક્રોફોર્મ વાંચન ઉપકરણ
মাইক্ৰ&#39; ফ্ৰেম,માઇક્રો ફ્રેમ
মাইক্ৰ&#39;গ্ৰাফিক্স,માઇક્રોગ્રાફિક્સ
মাইক্ৰ&#39;ফোন,માઇક્રોફોન
মাইক্ৰ&#39;ফটোগ্ৰাফ,માઇક્રોફોટોગ્રાફ
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ"
মাইক্ৰ&#39;প্ৰচেছৰ,માઇક્રોપ્રોસેસર
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,માઇક્રોપ્રોસેસર ચિપ
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,માઇક્રોપ્રોસેસર દુભાષિયા
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),માઇક્રો પ્રોસેસર યુનિટ (MPU)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ"
মাইক্ৰ&#39; ক্ৰম,સૂક્ષ્મ ક્રમ
মাইক্ৰ’ছফ্ট,માઈક્રોસોફ્ટ
মাইক্ৰ’ছফ্ট উইণ্ড’জ,માઇક્રોસોફ્ટ વિન્ડોઝ
মাইক্ৰ&#39; ৱেভ,સૂક્ષ્મ તરંગ
মাইক্ৰ&#39; ৱেভ লিংক,માઇક્રો વેવ લિંક
মাইক্ৰৱেভ ট্ৰেন্সমিছন,માઇક્રોવેવ ટ્રાન્સમિશન
মধ্যম ব্যৱস্থাপনা,મધ્યમ સંચાલન
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1.મિડલવેર, 2. મધ્યમ વેર"
মিডি কম্পিউটাৰ,મીડી કોમ્પ્યુટર
কেন্দ্ৰীয় বিন্দু,કેન્દ્રીય બિંદુ
মধ্যমীয়া,મધ્યક
প্ৰব্ৰজনৰ পথ,સ્થળાંતર માર્ગ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS)
মিনি কম্পিউটাৰ,મીની કોમ્પ્યુટર
সৰু ডিস্কেট,નાની ડિસ્કેટ
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1.નાનો કોલોન, 2.લિટલ એસ્ટ"
নূন্যতম উৎপাদন,ન્યૂનતમ ઉત્પાદન
বিৰল গছ,છૂટાછવાયા વૃક્ષ
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,લઘુચિત્રીકરણ પ્રક્રિયા
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ"
চুটি ডিভাইচ,ટૂંકા ઉપકરણ
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ"
ক্ৰেডিট কাৰ্ড,ક્રેડીટ કાર્ડ
ক্ৰেডিট কাৰ্ড,ક્રેડીટ કાર્ડ
ক্ৰেডিট এলেকা,ક્રેડિટ વિસ્તાર
মিৰ&#39;ৰ কৰা ডিস্ক,પ્રતિબિંબિત ડિસ્ક
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી"
মিশ্ৰিত মূলক সংকেত,મિશ્ર રેડિક્સ નોટેશન
মিক্সাৰ,મિક્સર
স্মৃতিভ্ৰংশ,નેમોનિક
mnemonic ঠিকনা,નેમોનિક સરનામું
স্মৰণীয়,યાદગાર
"1.মোবাইল, 2.চলনশীল","1.મોબાઇલ, 2.મૂવેબલ"
"১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং","1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ"
"১.মডেল, ২.মডেল","1.મોડેલ, 2.મોડલ"
মোডলেছ সম্পাদক,મોડલેસ એડિટર
