Assamese,Hindi
লেজাৰাইজেচন,"लेसन, लेसरीकरण"
গোপনীয়,गुप्त
"পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়","पार्श्व, पार्श्विक, पार्वीय"
"অক্ষাংশ, অক্ষাংশ","अक्षांश, लैटीट्यूड"
"জালি, জালি","जालक, लैटिस"
laue ক্লাছ,लाउए वर्ग
মুক্তি দিয়া,प्रमोचित्र
মুক্তি দিয়া,प्रमोचन
লঞ্চ প্লেটফৰ্ম,प्रमोचन मंच
ভৰ অনুপাত নিয়ম,द्रव्य अनुपाती क्रिया-नियम
বহু অনুপাতৰ নিয়ম,गुणित अनपात-नियम
"স্তৰ, স্তৰ","परत, स्तर"
এল-বেণ্ড,L- बैंड
"সীহ, সীহ, সীহ, সীহ, সীহ","लेड, सीसा, लेड, अग्रता, अग्र होना"
আগলৈ,अग्रग
"লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান","चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन"
"চোবাই খোৱা, জাৰণ, লিক হোৱা","च्यवन, क्षरण, लीक"
"নূন্যতম, নূন্যতম, নূন্যতম","न्यूनतम, अल्पतम, लघुतम"
নূন্যতম গণনা,अल्पतमांक
লেচ তাঁৰ,लैचर-तार
লেডুক ইফেক্ট,लेडुक प्रभाव
বৈধ ওম,वैध ओम
-ইলেক্ট্ৰন,ळ्-इलेक्ट्रॉन
দৈৰ্ঘ্যৰ বাধা,दैर्घ्य संकोच
প্ৰসাৰণ,दीर्धीकरण
লেন্স,लेन्स
লেঞ্জৰ নিয়ম,लेन्ज नियम
সমতল সুৰংগ,समतल सुरंग
অনুভূমিক উৰণ,क्षैतिज उड़आन
"লেভেলিং, লেভেলিং","तल-मापन, समतलन"
"অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু","क्षैतिजकारी पेंच, समतलन पेंच"
আত্মবিশ্বাসৰ স্তৰ,विश्वास्यता स्तर
তাৎপৰ্য্যৰ স্তৰ,सार्थकता-स्तर
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা","क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ"
"লিভাৰ, লিভাৰ","उत्तोलक, लीवर"
ভাৰ্চুৱেল দোলন,आभासी दोलन
"লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ","लिडार, लेसर अवरक्त रेडार"
"জীৱন, বয়স","जीव, आयु"
"lift, উত্তোলন","लिफ्ट, उत्थापक"
মুক্তিৰ মুহূৰ্ত,मोचन क्षण
"চুটি,পোহৰ,মূক,চুটি,চুটি,৬পোহৰ","लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश"
"temperate., পোহৰ ওলোৱা","तापानुशीतन., प्रकाश करना"
বিজুলী,तडित्
পোহৰ বছৰ আলোকবৰ্ষ,"प्रकाश वर्ष, लाइट ईयर"
"সমজাতীয়, সমজাতীয়, সমজাতীয়","सदृश, सजातीय, समदिश"
"সীমা, প্ৰান্তীয়","सीमा, सीमान्त"
"সীমা, সীমা, চৰম","सीमक, सीमांत, चरम"
বৰ্তমানৰ সীমা,कांतिमान सीमा
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","रेखा, लाइन, दीर्घतन्तु"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","रेखीय, रैखिक, रेखाकार"
ৰৈখিককৰণ,रैखिकीकरण
"একাগ্ৰতা, ৰৈখিকতা","एकघातता, रैखिकता"
"এককভাৱে, ৰৈখিকভাৱে","एकघातत:, रैखिकतः"
ৰেখা বিভৱ,लाइन विभव-पात
ৰৈখিক অসম্পূৰ্ণতা,रैखिक अपूर्णता
ষ্ট্ৰ&#39;ক লাইন,आघात-रेखा
ৰৈখিক বৰ্ণালী,रेखिल स्पेक्ट्रम
লাইন ভল্টেজ,लाइन वोल्टता
"বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক","बंध, कड़ई, शृंखला, ग्रंथिका, लिंक"
তৰলীকৰণ,"द्रवण, द्रावण"
তৰলীকৃত,द्रवित
তৰলীকৃত,द्रावित्र
জুলীয়া,द्रव
তৰল পদাৰ্থৰ জলাশয়,"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह"
তৰল স্ফটিক,द्रव क्रिस्टल
তৰলতা,द्रवता
তৰল-চালিত ৰকেট,द्रव-नोदित रोकेट
lisaju ফিগাৰ,लिसाजू की आकृतियाँ
"তালিকা, তালিকা","लिस्ट, सूची"
"তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা","सूचीकरण, लिस्टिंग"
লেতেৰা,लिटर
লাইভ অনুষ্ঠান,जीवंत कार्यक्रम
বৈদ্যুতিক তাঁৰ,विद्युन्मय तार
"বোজা, বোজা, বোজা, বোজা, বোজা","उभारण, बोझ, उद्भार, भार, लोड"
চুম্বক শিল,चुंबक-पत्थर
"স্থানীয়, স্থানীয়","स्थानगत, स्थानीयित"
স্থানীয় maxwelly,स्थानीय मैक्सवेली
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান","स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन"
বান্ধ খাই থকা দোষ,अभिबद्ध प्रभ्रंश
"তালাক, চালান","तालकन, अभिबंधन"
"locus, লোকাছ","बिन्दुपथ, रेखापथ"
চুম্বক শিল,चुंबक-पत्थर
লগাৰিদমিক,लघुगणकीय
তর্ক শাস্ত্র,तर्क
যুক্তিসংগত,तर्कसंगत
"লজিষ্টিক, অপাৰেচন বিজ্ঞান","संभार तंत्र, सप्रचालन विज्ञान"
লণ্ডন Vanderwaals আকৰ্ষণ,लंदन वान्डरवाल्स आकर्षण
দূৰৱৰ্তী সংক্ৰমণ,सुदुर संचारण
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","रेखांश, देशान्तर"
ৰাভিনেচৰ দ্ৰাঘিমাংশ,रविनीच का रेखांश
"দীৰ্ঘায়িত, দীৰ্ঘায়িত","देशांतरीय, अनुदैर्घ्य"
দীঘল স্বৰবৰ্ণ,दीर्घ स्वर
"লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ","पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद"
শিথিলভাৱে বান্ধি থোৱা,शिथिल बद्ध
"বিৰলভাৱে পেক কৰা, পেক কৰা","विरल संकुलित, कुसंकुलित"
লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন,लोरेन्ट्स फिट्सजेरल्ड संकुचन
ক্ষতি মুক্ত লাইন,हास रहित लाइन
ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক,क्षययुक्त डाइलेक्ट्रिक
শক্তি,प्रबलता
"কম চাপৰ অঞ্চল, বিষণ্ণতা","अल्प दाब क्षेत्र, अवदाव"
"অৱজ্ঞা, নিম্ন","अवनमन, निम्नन"
"সৰ্বনিম্ন, আটাইতকৈ সৰু","निम्नतम, लघुतम"
inferior ভেকুৱাম,हीन निर्वात
উজ্জ্বলতা,ज्योतिर्मयता
সন্দীপ্তি,संदीप्ति
উজ্জ্বল,संदीप्तिशील
শিখা।,ज्योति
"দীপ, প্ৰদীপী, জ্যোতি-","दीप्त, प्रदीपी, ज्योति-"
চন্দ্ৰৰ দিন,चांद्र-दिन
চন্দ্ৰগ্ৰহণ,चंद्र-ग्रहण
চন্দ্ৰ উপগ্ৰহ,चंद्र उपग्रह
চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন,चंद्रकला परिवर्तन
লাক্স,लक्स
লাইমেন ছিৰিজ,लाइमैन श्रेणी
গোটেই অংশ,स्थूल
গোটেই অংশ,स्थूल
যাদু বন্তি চিত্ৰকল্প বন্তি,"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन"
"মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
চুম্বকীয়ভাৱে,चुंबकीयतः
চুম্বকীয়,चुंबकीय
চুম্বকীয় ৰেজিষ্টৰ,चुंबकीय संरोधिका
চুম্বকীয়কৰণ,चुंबकनशील
চুম্বকীয়কৰণ,चुंबकन
চুম্বকত্ব,चुंबकत्व
চুম্বক তাপীয় প্ৰভাৱ,चुंबक ऊष्मीय प्रभाव
চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স,चुंबक द्रवगतिकी
চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স,चुंबक द्रवस्थैतिकी
চুম্বকমাপক,चुंबकत्वमापी
চুম্বক,मैग्नेटॉन
চুম্বক বৃত্ত,चुंबक मंडल
ষ্টেটিক চুম্বকত্ব,स्थिर चुंबकिकी
magnetron ৰেক্টিফায়াৰ,मेग्नेट्रॉन दिष्टकारी
বৃদ্ধি কৰা ছবি,आवर्धित प्रतिबिम्ब
মেগনিফায়াৰ,आवर्धक
"magnify, বৃদ্ধি কৰা","आवर्धन करना, आवर्धित करना"
"মেগনিফায়াৰ, বৃদ্ধি-","आवर्धक, आवर्धन-"
মেগনিফাইং লেন্স,आवर्धक लेन्स
"মাত্ৰা, পৰিমাণ","परिमाण, कांतिमान"
মেগনন,मैगनॉन
মূল বেণ্ড,मुख्य बैंड
মূল পথৰ মূল লাইন,"प्रमुख मार्ग, मुख्य लाइन"
"মূল তাঁৰ, মূল টেপ","मुख्य तार, मुख्य नल"
"ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ","अनुरक्षण, पोषण, संधारण"
mayorana নিষ্কাশন,मायोराना निष्पत्ति
মুখ্য অক্ষ,दीर्घ अक्ष
মূল ত্ৰুটি,मुख्य दोष
বহুমুখী,बहुसंख्यक
মাষ্টাৰ টোন,गुरु टोन
সংস্পৰ্শ আৰু ভাঙি,संपर्क और विच्छेद
নমনীয়তা,"आघातवर्ध्यता, आघात वर्धनीयता"
দক্ষতাসমূহ,कौशल
মেনুৱেল মেনিপুলেচন,"हस्त कौशल, हेरफेर"
অপাৰেটৰজনক,परिचालक
মানৱীয় বেলুন,मानवयुक्त बैलून
"barometer,মানোমিটাৰ","दाबांतरमापी, मैनोमीटर"
বহুভুজ,बहुपिंडी
মানুহ মানুহ বছৰ,मानवश्रम वर्ष
"প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়","सीमांत, उपांतस्थ, उपांत"
প্ৰান্তীয় এণ্ট্ৰপি,उपांत ऐन्ट्रॉपी
নিৰাপদ চৌহদ,निरापद परिसर
নাৱিক ডছুইচাক,नाविक द्सूइचक
"চিহ্ন, চিহ্ন, চিহ্ন","अंक, चिह्न, निशान"
মাৰ্কাৰ,चिह्नक
maser,मेसर
"মাস্ক, মাস্ক, আৱৰণ","मास्क, मुखौटा, आवरण, अवगुंठ"
ঢাকি পেলাওক,"गोपन, प्रच्छादन"
"ভৰ, ভৰ, ডাঙৰ ডাঙৰ","द्रव्यमान, संहति, स्थूल"
ভৰ প্ৰাচুৰ্য্য,द्रव्यमान बाहुल्य
ভৰ অনুপাত বিক্ৰিয়া,द्रव्यमान अनुपाती अभिक्रिया
"ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ প্ৰাচুৰ্য্য","संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य"
ভৰ ক্ষতি,द्रव्यमान क्षति
মাষ্টাৰ নিউক্লিয়াছ,गुरु नाभिक
ভৰ গতি,संहति गति
ভৰ প্ৰতিৰোধ ক্ষমতা,द्रव्यमानी प्रतिरोधकता
"মাষ্টাৰ প্লেট, মাষ্টাৰ প্লেট","प्रधान प्लेट, मास्टर प्लेट"
মিল থকা,सुमेल
মিল থকা হৈছে,सुमेलित
মিল থকা,सुमेलन
"মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স","आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स"
"পদাৰ্থ, পদাৰ্থ","द्रव्य, पदार्थ"
সৰ্বোচ্চ,उच्चिष्ठ
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ"
সৰ্বোচ্চ অনুমোদিত,अधिकतम अनुज्ञेय
মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন,मैक्सवेल-वोल्ट्समान बंटन नियम
maxwelly বিতৰণ,मैक्सवेली वितरण
"মেকলিয়ড গেজ, মেকলিয়ড গেজ","मैकलियोड गेज, मैकलियोड प्रमापी"
অৰ্থ,माध्य
"মানে মুক্ত পথ, মানে মুক্ত পথ","औसत मुक्त पथ, माध्य मुक्त पथ"
গড় বয়সৰ মধ্যম বয়স,"माध्य आयु, औसत आयु"
জীৱনৰ অৰ্থ,माध्य जीवनकाल
বিচনা জোখা,"माप, संस्तर"
"জোখ, জোখ, জোখ","नाप, माप, मापन"
"বল, যান্ত্ৰিক","बलकृत, यांत्रिक"
যান্ত্ৰিক সুবিধা,यांत्रिक लाभ
"বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান","बलविज्ञान, यंत्रविज्ञान, यांत्रिकी"
যান্ত্ৰিকীকৰণ,यंत्रीकरण
"ব্যৱস্থা, যান্ত্ৰিকতা","क्रियाविधि, यांत्रिकत्व"
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","मध्य, मध्यस्थ, माध्यिका, मीडियन"
"স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)","स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्ष)"
megacurie গেস্টবুক,मेगाक्यूरी
মাগোম,मैगोम
মাউছনাৰ ইফেক্ট,माउस्नर प्रभाव
এম-ইলেক্ট্ৰন,M-इलेक्ट्रॉन
"intonation, ছন্দ","स्वरानुक्रम, लय"
"to melt (adj.), গলিত, গলিত (ver.)","गलित (सं.), पिघलना, गलना (क्रि.)"
"thaw, গলিব","गलन, पिघलना"
গলনাংক,गलनांक
"মেমৰি, মেমৰি চিষ্টেম","स्मृति, स्मृति तंत्र"
"মেনিস্কাছ, মেনিস্কাছ","नवचन्द्रक, मनिस्कस"
"পৰিয়া, murial","पारीय, मयुरियल"
"পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ","पारद-वाययुदाबमापी, पारद-बैरोमीटर"
"পাৰ্দিক, ময়ুৰিক","पारदिक, मयूंरिक"
মেৰিডিয়ান,"याम्योत्तर, ध्रुववृत्त"
সহগ,गुणतांक
ৰাজমিস্ত্ৰী,मेसॉन
"মেচোনি খুঁটা, ইউকাৱা খুঁটা","मेसॉनी विभवकूप, युकावा विभवकूप"
বাৰ্তা,संदेश
"ধাতু, মৌলিক পদাৰ্থ","धातु, मौलिक द्रव्य"
"ধাতুৰ কাম,ধাতুৰ চিত্ৰণ","धातुवर्णना, धातु चित्रण"
আধ্যাত্মিকতা,तत्वमीमांसा
মিতব্যয়ী,मितस्थायी
উল্কাপিণ্ড,उल्कापिंड
উল্কাপিণ্ড,उल्का
বতৰ বিজ্ঞান,मौसमविज्ञान सम्बन्धी
বতৰ বিজ্ঞানী,मौसमविज्ञ
"মিটাৰ দলং, মিটাৰ দলং","मीटर-सेतु, मीटर ब्रिज"
"দূৰত্ব, মিটাৰ","दूरीक, मीटरी"
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ,माइकेलसन का व्यतिकरणमापी
মাইক্ৰ&#39;এম্পিয়াৰ,माइक्रोऐम्पीयर
মাইক্ৰ&#39; বিশ্লেষণ,सूक्ष्म विश्लेषण
মাইক্ৰ&#39;-কেননিক ছেট,सूक्ष्म-विहित समुच्चय
মাইক্ৰ&#39; কেননিক সম্প্ৰদায়,सूक्ष्मविहित समुदाय
মাইক্ৰ&#39; চাৰ্কিট,सूक्ष्म परिपथ
মাইক্ৰ&#39; ফিচাৰ,सूक्ष्म विदर
মাইক্ৰন,माइक्रॉन
মাইক্ৰ&#39;ফোন,माइक्रोफोन
"মাইক্ৰ&#39;ফটোগ্ৰাফ,মাইক্ৰস্কোপফটো","सूक्ष्मफ़ओटोग्राफ, सूक्ष्मदर्शीफ़ओटो"
মাইক্ৰ&#39;ফিজিক্স,सूक्ष्मभौतिकी
"মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","सूक्ष्मदर्शी, माइक्रोस्कोप"
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","सूक्ष्म, सूक्ष्मदर्शीय, सूक्ष्मदर्शनी"
সূক্ষ্ম পদাৰ্থ,अतिसूक्ष्म अपद्रव्य
মাইক্ৰস্কোপ,सूक्ष्मदर्शिकी
"মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট","सूक्ष्म अवस्था, माइक्रोस्टेट"
মাইক্ৰ&#39;ট&#39;ৰ,माइक्रोटॉर
মাইক্ৰ&#39; ৱেভ,सूक्ष्म तरंग
মেৰিডিয়ান,मध्याह्न
মাজ,मध्य
ইনকামিং আয়ন,अभिगामी आयन
মাইল,मील
"আকাশ গংগা, মিলখা মেখলা","आकाश गंगा, दुग्धमेखला"
মিলাৰ সূচকাংক,मिलर सूचकांक
খনিজ পদাৰ্থ,खनिज
শ্বৰ্ট চাৰ্কিট,लघु परिपथ
চুটি কৰা,लघुरूपण
নূন্যতম পথ,अल्पिष्ठ पथ
"সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন","न्यूनतम, अल्पतम, निम्नतम, निम्निष्ठ"
সৰ্বনিম্ন আয়নীয়কৰণ,निम्नतम आयनन
সংখ্যালঘু বাহক,अल्पांश वाहक
সংখ্যালঘু নিৰ্গমনকাৰী,अल्पसंख्यक उत्सर्जक
চুটি সুৰ,लघु टोन
"শিল্প, মিনিট, মিনিট","कला, मिनट, मिनट"
মাৰিচিকা,मरीचिका
"দাপোন, মুকুৰ","दर्पण, मुकुर"
"প্ৰতিপ নিউক্লিয়াছ, প্ৰতিপ নিউক্লিয়াছ","प्रतीप नाभिक, प्रतीप न्यूक्लियस"
মিশ্ৰণযোগ্যতা,मिश्रणीयता
মিল নোহোৱা ৰেখা,कुमेलित लाइनें
কুমেলোন,कुमेलन
"orientering, টেলি-অৰিয়েণ্টেচন","कुदिग्विन्यास, दूरभिविन्यास"
"মিছাইল, মিছাইল","प्रेक्षेपणास्त्र, मिसाइल"
অনুপস্থিত ইলেক্ট্ৰন,"अनुपस्थित, इलेक्ट्रॉन"
অনুপস্থিত লাইন,लुप्त रेखाएँ
অশ্লীলতা,"अपस्वरता, अपस्वरण"
"মিক্সাৰ, মিক্সাৰ, মিক্সাৰ (ব্যক্তি)","मिश्रित, मिश्रण यंत्र, मिश्रक (व्यक्ति)"
এম কে। s. প্রণালী,एम. के. एस. पद्धति
"চলন্ত, চলন্ত, চলন্ত","गतिशील, चलिष्णु, चल"
পোৰ্টেবল এন্টেনা,सुवाह्य ऐन्टेना
গতিশীলতা,गतिशीलता
"পদ্ধতি, পদ্ধতি, ব্যৱস্থা, ধৰণ, পলিমাৰ, ধৰণ, পৰ্যায়, 8. ধৰণ","विधि, रीति, प्रणाली, विधा, बहुलक, मोड, अवस्था, 8.मोड"
বিমন্দন,विमंदन
মডাৰেটৰ,विमंदक
জিলিকি থকা জালি,मंथरक जालक
"পৰিৱৰ্তন, ৰূপান্তৰ, ৰূপান্তৰ","आपरिवर्तन, रूपांतरण, रूपांतर"
ৰূপান্তৰিত ঘাতীয় বক্ৰ,आपरिवर्तित चरघातांकी वक्र
"কনভাৰ্টাৰ, কনভাৰ্টাৰ, কেলিব্ৰেটৰ","आपरिवर्तक, रूपांतरक, अंशान्तरक"
ৰূপান্তৰ,रूपांतर करना
মডিউলাৰ বৰ্তনী,माड्यूली परिपथ
"সংগীত, মডুলেটেড","मूर्छनायुक्त (music), माडुलित"
"সংগীত, মডুলেচন","मूर्छना (music), माडुलन"
মডুলেটৰ,माडुलक
"মডিউল, মডিউলাৰ","मॉड्यूल, प्रतिरूपक"
"মডুলাছ, মডুলাছ","मापांक, माड्यूलस"
swarm ইফেক্ট,म्वार प्रभाव
সেমেকা,नमी
"গ্ৰাম আণৱিক, মোলাৰ, মোল","ग्राम अणुक, मोलर, मोलीय"
"গ্ৰাম আণৱিকতা, মোলাৰিটি","ग्राम अणुकता, मोलरता"
"গ্ৰাম অণু, মোল","ग्राम अणु, मोल"
আণৱিক অণু,"आणिवक, अणु"
অণু,अणु
মুহূৰ্ত,आघूर्ण
moment arm,आघूर्ण भुजा
ক্ষণিক,क्षणिक
ইম্পলছ,संवेग
একপৰমাণু,एकपरमाण्विक
"মনিটৰ, মনিটৰ, ডাইনামিক এনালাইজাৰ","मॉनीटर, मॉनीटर करना, गतिक विश्लेषक"
নিৰীক্ষণ কৰা,मानीटरन
একৰঙী,एकवर्णी
"মনোক্ৰমেটৰ, মনোক্ৰমেটৰ","मोनोक्रोमेटर, एकवर्णित्र"
একৰঙী,एकवर्णी
একাগ্ৰতা,एकनताक्ष
একচকুৰ মাইক্ৰস্কোপ,एकनेत्री सूक्ष्मदर्शी
সমৰজী,समोर्जी
দ্ৰুত,समवेगी
"সমতা, একক সমতা","एकरूपता, एकैक समाकारिता"
একমেৰু,एकध्रुव
এককক্ষী,एकदिष्ट
মৰ্চ কী,मोर्स कुंजी
মোজাইক-স্ফটিক,मोज़एक-क्रिस्टल
"MOSFETs, ধাতুৰ অক্সাইড অৰ্ধপৰিবাহী","मोस्फेट, धातु आक्साइड अर्धचालक"
যতদূৰসম্ভৱ,प्रायिकतम
মা স্ফটিক,मातृ क्रिस्टल
motif সূত্ৰ,मोटिफ़ सूत्र
দূৰত্ব ৰূপান্তৰ গতি,"अनुदूरीक रूपांतरण, गति"
চলচ্চিত্ৰ,चल चित्र
চালিকা শক্তি,अभिप्रेरक बल
মটৰ,"प्रेरक, मोटर"
"mount, mount, holder, অভিযুক্ত, পাহাৰ","आरोपण, आरो, धारक, आरोप्य, पहाड़ई"
"মুখ, মুখ","मुख, मुँह"
"মুৰব্বী, মুখপাত্ৰ","मुखिका, प्रवक्ता"
SP কন্টাক্টৰ,सपी संपर्कक
SP কন্টাক্টৰ,सपी संपर्कक
চলনশীল পুলি,चल घिरनी
চলচ্চিত্ৰ,चलचित्र
চলচ্চিত্ৰৰ কেমেৰা,चलचित्र-कैमरा
ম’বাইল,गतिमान
একাধিক ফুটা ডিভাইচ,बहुछिद्री युक्ति
বহুউপাদান,बहुघटक
বহুত কেবল,बहुतारी केबल
মাল্টিমিটাৰ,बहुलमापी
polymath বিমূৰ্ততা,बहुगणित अवशोषण
"একাধিক যোগাযোগ, একাধিক যোগাযোগ","बहुसंस्पर्श, बहुसंपर्क"
একাধিক অনুনাদ,बहुलित प्रतिध्वनि
বহু আয়নীয়কৃত,बहु आयनित
মাল্টিটাস্কিং অপাৰেচন,बहुकार्य प्रचालन
একাধিক বিক্ৰিয়া,बहुगुण अभिक्रिया
একাধিক প্ৰতিফলন,बहुलित परावर्तन
গুণন,गुणन
প্ৰচাৰমূলক প্ৰভাৱ,संवर्धनी संघट्ट
বহুগুণী প্ৰভাৱ,गुणनात्मक प्रभाव
বহুগুণক,गुणक
বহুত্ব,बहुकता
বহুগুণক,गुणक
"গুণ কৰা, গুণ কৰা","गुणा करना, संवर्धन"
"বহুস্তৰীয় ৰকেট,মাল্টিষ্টেজ ৰকেট","बहुक्रम राकेट, बहुचरणी राकेट"
"মু-মেছন,μ-মেছন","म्यू-मेसॉन, ”, μ -मेसॉन"
"muon, মুমাছন","म्यूऑन, म्यूमेसॉन"
মুওনি,म्यूऑनी
সংগীত,संगीत
"সংগীত, সংগীত","संगीत, संगीतिक"
স্বৰ গ্ৰাম,स्वर ग्राम
"পাৰস্পৰিক, পাৰস্পৰিক","पारस्परिक, अन्योन्य"
"অদূৰদৰ্শিতা, মাইঅ’পিয়া","निकटदृष्टिता, मायोपिया"
"নখ, নখ","नख, कील"
আৰু পৰিপূৰক,तथा पूरक
নেনো,नैनो
"প্ৰাকৃতিক, প্ৰাকৃতিক","स्वाभाविक, प्राकृतिक"
নটিকেল মাইল,समुद्री मील
"অপাৰেচন, নেভিগেচন","संचालन, नौसंचालन"
নেভিগেটৰ,नौसंचालक
ওচৰৰ,निकटतम
নিহাৰিকা,नीहारिका
বেজীৰ তালিকা,"सुई, सूची"
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","ऋण, ऋणात्मक, नेगेटिव"
নগণ্য,उपेक्षणीय
"চুবুৰীয়া বিন্দু, সংলগ্ন বিন্দু","प्रतिवेशी बिंदु, निकटवर्ती बिंदु"
নিয়ন লেম্প,निऑन लैम्प
নেপচুন,नेप्ट्यून
নেনেষ্ট ইফেক্ট,नेनस्ट प्रभाव
নেট চাৰ্জ,नेट चार्ज
জাল (চাৰ্কিট),जाल (परिपथ)
নৈমন বিভৱ,नॉयमान विभव
নিস্তেজ,उदासीन
অদ্ৰৱীভূত পৰমাণু,अनाविष्ट परमाणु
নিষ্ক্ৰিয়কৰণৰ ৰাশিফল,निष्प्रभावन कुंडली
উদাসীনতা,उदासीनता
"নন-ডিচাৰ্জ মেছন, চাৰ্জলেছ মেছন","अनाविष्ट मेसॉन, आवेशहीन मेसॉन"
নিউট্ৰিন&#39;,न्यूट्रिनो
নিউট্ৰন,न्यूट्रॉन
বাতৰি সম্প্ৰচাৰ,समाचार प्रसारण
নিউটনি,न्यूटनी
আঁতৰোৱা,निकाल
ভেণ্ট প্ৰিজম,निकाल प्रिज्म
নীলা তাপ,नील ताप
মিহি ধাতু,उत्कृष्ट धातु
ফিল্টাৰ ডায়াগ্ৰাম,निस्पंद आरेख
"ন&#39;ড, পইণ্ট, ন&#39;ড পইণ্ট, ক্লিভেজ পইণ্ট, ফিল্টাৰেচন পইণ্ট, ড্ৰপ পইণ্ট","नोडीय, बिन्दु, आसंधि बिन्दु, निर्नति बिंदु, निस्पंद बिंदु, पात बिंदु"
"ন&#39;ড, ন&#39;ড, পাইপ","नोड, आसंधि, पात, निर्नति, निस्पंद"
"শব্দ, শব্দ","शोर, रव"
শূন্য লোড অৱস্থা,शून्य लोड अवस्था
অশোষক মাধ্যম,अनवशोषी माध्यम
মৌলিক সংখ্যা,अयोज्य संख्या
প্ৰতিপত্তি,"अश्रेण्य, चिरप्रतिष्ठितेतर"
নন-কুলম্ব বিকিৰণ,कूलॉमेतर प्रकीर्णन
অমুদ্ৰিত,अनप्रभ्रष्ट
অবিনাশী,अविनाशी
শক্তি সংৰক্ষণ,ऊर्जा संरक्षी
Anilektrony,अनिलेक्ट्रॉनी
অ-হাইড্ৰজেন ব্যৱস্থা,अ-हाइड्रोजनवत् तंत्र
ভগ্নাংশ সংখ্যা,अपूर्णांक
বেনামী যোগাযোগ,अनोमीय संपर्क
অবিভাজ্য জালি,अविभाज्येतर जालक
সুবিধাবাদী,अदिष्टकारी
অ-আপেক্ষিক,अनापेक्षिकीय
extraterrestrial,ज्यावक्रेतर
চুপাৰ কণ্ডাক্টৰ,अनतिचालक
অসংক্ৰমণমূলক উপাদান,संक्रमणेतर तत्व
অসমান অভিসৰণ,नैकसमान अभिसरण
অ-শূন্য স্পিন,शून्येतर प्रचक्रण
বা পৰিপূৰক,अथवा पूरक
স্বাভাৱিক ত্বৰণ,अभिलंब त्वरण
"অউত্তেজিত পৰমাণু, স্বাভাৱিক পৰমাণু","अनुत्तेजित परमाणु, सामान्य परमाणु"
"স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক","अभिलंब, सामान्य, प्रसामान्य"
