Telugu,Tamil
పోటీ లేని పంట,போட்டியிடும் பயிர்
అర్ధంలేని మ్యుటేషన్,முட்டாள்தனமான பிறழ்வு
ముఖ్యమైనది కాదు,குறிப்பிடத்தக்க அல்ல
నాన్-యాసిడ్ ఏర్పడే ఎరువులు,அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது
నాన్-కంజుగేషన్,தொடர்பு கொள்ளாதது
నాన్-డిస్క్రిప్ట్ (జంతువు),விவரிக்கப்படாத (விலங்கு)
అనవసరమైన మూలకం,அத்தியாவசியமற்ற உறுப்பு
నాన్-హామోజెనస్,மதுபானம் அல்லாத
నాన్-హోమోలాగస్,ஹோமோலாஜஸ் அல்லாத
ధ్రువ రహిత సమ్మేళనం,துருவமற்ற கலவை
పునరుత్పాదక శక్తి,புதுப்பிக்க முடியாத ஆற்றல்
నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్,தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்
ఎంపిక కాని హెర్బిసైడ్,தேர்ந்தெடுக்கப்படாத களைக்கொல்லி
నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ,சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்
సాధారణ పంపిణీ,சாதாரண விநியோகம்
సాధారణ మొలకల,சாதாரண நாற்றுகள்
సాధారణ పరిష్కారం,சாதாரண தீர்வு
సాధారణీకరణ,இயல்பாக்குதல்
ఉత్తర బ్లాటింగ్,வடக்கு வெடிப்பு
నోటిఫైబుల్ డిసీజ్,அறிவிக்கக்கூடிய நோய்
నో-టిల్ నాటడం,நடவு இல்லை
విషపూరిత కలుపు మొక్కలు,தீங்கு விளைவிக்கும் களைகள்
అణు అయస్కాంత,அணு காந்தம்
న్యూక్లియై ఆమ్లం,கருக்கள் அமிலம்
న్యూక్లియోబాక్టర్,நியூக்ளியோபாக்டர்
న్యూక్లియోలస్,நியூக்ளியோலஸ்
న్యూక్లియోటైడ్,உட்கரு அமிலம்
న్యూక్లియస్,கரு
శూన్య పరికల్పన,பூஜ்ய கருதுகோள்
నల్లిసోమిక్,Fullisomic
శూన్య-మ్యుటేషన్,பூஜ்ய-பிறழ்வு
నర్సు సెల్,செவிலியர் செல்
నర్సు పంట,செவிலியர் பயிர்
నర్సరీ,நர்சரி
గింజ,நட்
పోషక సైక్లింగ్,ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
పోషక లోపం లక్షణాలు,ஊட்டச்சத்து குறைபாடு அறிகுறிகள்
పోషణ,ஊட்டச்சத்து
పోషక విలువలు,ஊட்டச்சத்து மதிப்பு
పోషక విలువ సూచిక,ஊட்டச்சத்து மதிப்பு அட்டவணை
వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు,விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்
నాగై కర్పూరం,நாகாய் கற்பூரம்
నార్సిసస్,நர்சிஸஸ்
నిగెల్లా,நிஜெல்லா
నైజర్,நைஜர்
రాత్రి జాస్మిన్,இரவு மல்லிகை
నిపా పామ్,நிபா பாம்
గింజ గడ్డి,நட் புல்
గింజ సెడ్జ్,நட்டு செட்ஜ்
జాజికాయ,ஜாதிக்காய்
నెమటోడ్,நூற்புழு
గింజ వీవిల్,நட்டு அந்துப்பூச்சி
నెమటాలజిస్ట్,நெமடவியலாளர்
ఏరోబ్‌లను నిర్బంధించండి,ஏரோப்கள்
వాయురహిత వాయురహితం,கடமைப்பட்ட காற்றில்லா
పరాన్నజీవిని తొలగించండి,கடமைப்பட்ட ஒட்டுண்ணி
బాధ్యత,கட்டாயம்
ఆఫ్-టైప్ ప్లాంట్లు,ஆஃப் வகை தாவரங்கள்
ఆయిల్ కేక్,எண்ணெய் கேக்
ఒకాజాకి భాగం,ஒகாசாகி துண்டு
ఒలెరికూర్,Olericulture
ఒలిగోజీన్,ஒலிகோஜீன்
ఒలిగోన్యూక్లియోటైడ్,ஒலிகோணுக்ளியோடைடு
ఆలివ్ నూనె,ஆலிவ் எண்ணெய்
ఒమేగా -3-కొవ్వు ఆమ్లం,ஒமேகா -3-கொழுப்பு அமிலம்
సర్వశక్తులు,சர்வ வல்லமையுள்ள
ఆంకోజీన్,ஆன்கோஜீன்
ఆంకోజెనిక్ వైరస్,ஆன்கோஜெனிக் வைரஸ்
ఆంకాలజీ,ஆன்காலஜி
ఆన్-ఫార్మ్ రీసెర్చ్,பண்ணை ஆராய்ச்சி
ఓసైట్,ஓசைட்
నిర్వహణ ఖర్చు,இயக்க செலவு
ఒపెరాన్,ஓபரான்
అవకాశం పంట,வாய்ப்பு பயிர்
వాంఛనీయ మోతాదు,உகந்த டோஸ்
వాంఛనీయ ఆర్థిక మోతాదు,உகந்த பொருளாதார டோஸ்
ఆర్చర్డ్ సామర్థ్యం,பழத்தோட்ட செயல்திறன்
సేంద్రీయ వ్యవసాయం,கரிம வேளாண்மை
సేంద్రీయ ఘర్షణలు,ஆர்கானிக் கூழ்
సేంద్రీయ వ్యవసాయం,கரிம வேளாண்மை
సేంద్రీయ ఎరువు,கரிம உரம்
సేంద్రీయ పదార్థం,கரிம விஷயம்
సేంద్రియ నఠీ,கரிம நைட்ரஜன் (மண்)
సేంద్రీయ భాస్వరం,கரிம பாஸ்பரஸ்
సేంద్రీయ నేల,கரிம மண்
సేంద్రీయ వ్యర్థాలు,ஆர்கானிக் கழிவுகள்
సేంద్రీయ,கரிம
ఆర్గనైజ్డ్ మార్కెటింగ్,ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்
ఆర్గానోజెనిసిస్,ஆர்கனோஜெனெஸிஸ்
ఆర్గానోలెప్టిక్ మూల్యాంకనం,ஆர்கனோலெப்டிக் மதிப்பீடு
అలంకార శాస్త్రం,ஒன்னிண்டாலஜி
ఆర్థడాక్స్ సీడ్,ஆர்த்தடாக்ஸ் விதை
ఆర్తోగోనల్ బహుపది సమీకరణం,ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு
ఓస్మోసిస్,சவ்வூடுபரவல்
ఓస్మోటిక్ ప్రభావం,ஆஸ்மோடிக் விளைவு
ఓస్మోటిక్ సంభావ్యత,ஆஸ்மோடிக் ஆற்றல்
అకస్మాత్తుగా వ్యాపించడం,தீவிர நோய்ப் பரவல்
అవుట్ బ్రీడింగ్,இனப்பெருக்கம்
పొయ్యి,சூளை
ఓవర్‌వింటర్,ஓவர்விண்டர்
తరం అతివ్యాప్తి,ஒன்றுடன் ஒன்று தலைமுறை
అండం,முட்டை
ఆక్సీకరణ,ஆக்சிஜனேற்றம்
ఆక్సిలోఫైట్స్,ஆக்ஸிலோஃபைட்டுகள்
వోట్స్,ஓட்ஸ்
ఆయిల్ పామ్,எண்ணெய் பனை
ఒలిండర్,ஒலியாண்டர்
ఆలివ్,ஆலிவ்
ఉల్లిపాయ,வெங்காயம்
నల్లమందు గసగసాలు,ஓபியம் பாப்பி
"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు","ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்"
ప్యాకింగ్,பொதி
పాడాక్,துடுப்பு
జత చేసిన వరుస నాటడం,ஜோடி வரிசை நடவு
పాలటబిలిటీ,விதை
పానికిల్,பேனிகல்
పారాసెంట్రిక్ విలోమం,பாராசென்ட்ரிக் தலைகீழ்
పరామితి,அளவுரு
పరాన్నజీవి,ஒட்டுண்ணி
పార్బోయిలింగ్,பரவும்
పరేన్చైమా,பாரன்கிமா
పేరెంట్ రాక్,பெற்றோர் ராக்
పార్మనెంట్ కరువు,பார்னென்ட் வறட்சி
పార్థినోజెనిసిస్,பார்த்தினோஜெனெஸிஸ்
పాక్షిక కారకాల ఉత్పాదకత,பகுதி காரணி உற்பத்தித்திறன்
పాల్గొనే గ్రామీణ మదింపు,பங்கேற்பு கிராமப்புற மதிப்பீடு
కణ సాంద్రత,துகள் அடர்த்தி
నిష్క్రియాత్మక శోషణ,செயலற்ற உறிஞ்சுதல்
పచ్చిక,மேய்ச்சல்
పచ్చిక పట్టణీకరణ,மேய்ச்சல்
పిసిఆర్,பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை)
రైతు వ్యవసాయం,விவசாய விவசாயம்
మట్టి,கரி (மண்)
పెడ్,பெட்
పెడిసెల్,பெடிகல்
పూర్వీకుల నుండి వంశక్రమము,வம்சாவளி
పెడోజెనిసిస్,பெடோஜெனெஸிஸ்
పెడోలజీ,ஹெடியல்
పీల్,தலாம்
పీలింగ్,உரித்தல்
గుళికల,துகள்கள்
పెర్కోలేషన్,வழிந்தோடும்
శాశ్వత,வற்றாத
పెరిసెంట్రిక్ విలోమం,பெரிசென்ட்ரிக் தலைகீழ்
పెరి-అర్బన్,பெரி-நகர்ப்புற
పారగమ్యత,ஊடுருவக்கூடிய தன்மை
స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి,பெர்மாகல்ச்சர்
శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి),நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி)
పెర్మబిలిటీ గుణకం,அனுமதி குணகம்
పారగమ్యత రేటు,ஊடுருவக்கூடிய விகிதம்
పెర్మీమీటర్,ஊடுருவல்
నిరంతర హెర్బిసైడ్,தொடர்ச்சியான களைக்கொல்லி
పురుగుమందు,பூச்சிக்கொல்லி
పెట్రోఫైట్,பெட்ரோபைட்
ఫేజ్,பேஜ்
దశల నాటడం,கட்ட நடவு
ఫాస్మిడ్,பாஸ்மிட்
ఫెలోజెన్,ஃபெல்லோஜென்
ఫినోలిక్ సమ్మేళనాలు,பினோலிக் கலவைகள்
ఫినాలజీ,பினோலஜி
ఫినోటైప్,பினோடைப்
ఫేర్మోన్,பெரோமோன்
ఫ్లోయమ్,புளோம்
ఫాస్ఫేట్ ఫిక్సేషన్,பாஸ்பேட் நிர்ணயம்
ఫాస్ఫేట్ రాక్,பாஸ்பேட் ராக்
ఫాస్ఫేట్ ద్రావణీకరణ,பாஸ்பேட் கரைதிறன்
ఫాస్ఫేట్ ద్రావణీకరణ,பாஸ்பேட் கரைதிறன்
ఫాస్ఫాటైడ్,பாஸ்படைடு
ఫాస్ఫో-జిప్సం,பாஸ்போ-ஜிப்சம்
ఫాస్ఫోలిపిడ్,பாஸ்போலிபிட்
ఫాస్ఫోరైలేషన్,பாஸ்போரிலேஷன்
ఫోటో స్పెక్ట్రోమీటర్,புகைப்பட நிறமாலை
ఫోటోఆటోట్రోఫ్,ஃபோட்டோட்ரோஃப்
ఫోటోకోమికల్ రియాక్షన్,ஒளி எதிர்வினை
ఫోటోడెసెంపోజిషన్,ஒளிச்சேர்க்கை
ఫోటోమెట్రీ,ஃபோட்டோமெட்ரி
ఫోటోమోర్ఫోజెనిసిస్,ஃபோட்டோமார்போஜெனெஸிஸ்
ఫోటాన్,ஃபோட்டான்
ఫోటో-ఆక్సీకరణ,புகைப்படம்-ஆக்சிஜனேற்றம்
ఫోటోపెరియోడ్,ஒளிச்சேர்க்கை
ఫోటోపెరియోడిజం,ஒளிச்சேர்க்கை
ఫోటోఫాస్ఫోరైలేషన్,ஃபோட்டோபாஸ்போரிலேஷன்
ఫోటోరియాక్టివేషన్,ஒளிச்சேர்க்கை
ఫోటోరిసెప్టర్,ஒளிச்சேர்க்கை
ఫోటోర్‌స్పిరేషన్,ஒளிச்சேர்க்கை
కిరణజన్య సంయోగక్రియ,ஒளிச்சேர்க்கை
కిరణజన్య సంయోగ సామర్థ్యం,ஒளிச்சேர்க்கை செயல்திறன்
కిరణజన్య సంయోగక్రియ,ஒளிச்சேர்க்கை
కిరణజన్య సంయోగపరంగా,ஒளிச்சேர்க்கை
ఫోటోట్రోపిజం,ஃபோட்டோட்ரோபிசம்
ఫైలోడీ,பைலோடி
ఫైలోటాక్సీ,பைலோடாக்ஸி
భౌతిక వాతావరణం,உடல் வானிலை
శారీరక రుగ్మత,உடலியல் கோளாறு
శారీరక కరువు,உடலியல் வறட்சி
శారీరక నష్టం,உடலியல் இழப்பு
శారీరక పరిపక్వత,உடலியல் முதிர்ச்சி
ఫైటోక్రోమ్,பைட்டோக்ரோம்
ఫైటోఎక్స్ట్రాక్షన్,பைட்டோ எக்ஸ்ட்ராக்ஷன்
ఫైటోమాస్,பைட்டோமாஸ்
ఫైటోమాటోడ్,பைட்டோனெமடோட்
ఫైటోరేమీడియేషన్,பைட்டோரேமீடியேஷன்
ఫైటోసిడెఫోర్,பைட்டோசைடர்ஃபோர்
ఫైటోటాక్సిక్,பைட்டோடாக்ஸிக்
ఫైటోట్రోన్,பைட்டோட்ரான்
పిక్టోగ్రాఫ్,பிக்சோகிராப்
పై రేఖాచిత్రం,பை வரைபடம்
పైజోమీటర్,பைசோமீட்டர்
పిచ్చర్ వ్యవసాయం,பிட்சர் விவசாயம்
పూలమైన పూల సంకోచము,வேலை வாய்ப்பு (உரம்)
మావి,நஞ்சுக்கொடி
ప్లానింగ్,பிளானிங்
మొక్కల పెంపకం,தாவர இனப்பெருக்கம்
మొక్క సాంద్రత,தாவர அடர்த்தி
మొక్కల జీవావరణ శాస్త్రం,தாவர சூழலியல்
మొక్కల పెరుగుదల ప్రమోటర్,தாவர வளர்ச்சி ஊக்குவிப்பாளர்
మొక్కల పెరుగుదల నియంత్రకం,தாவர வளர்ச்சி சீராக்கி
మొక్కల పరిచయం,தாவர அறிமுகம்
మొక్కల పోషకాలు,தாவர ஊட்டச்சத்துக்கள்
మొక్కల పోషణ,தாவர ஊட்டச்சத்து
మొక్కల నిర్బంధ నియంత్రణ,தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை
మొక్కల కణజాల పరీక్ష,தாவர திசு சோதனை
తోటల పంటలు,தோட்ட பயிர்கள்
ప్లాంటర్,தோட்டக்காரர்
నాటడం పదార్థం,நடவு பொருள்
నాటడం నిష్పత్తి,நடவு விகிதம்
ప్లాస్మా,பிளாஸ்மா
ప్లాస్మా జ్ఞాపకం,பிளாஸ்மா சவ்வு
ప్లాస్మిడ్,பிளாஸ்மிட்
ప్లాస్మోడెస్మాటా,பிளாஸ்மோடெஸ்மாட்டா
ప్లాస్మోలిసిస్,பிளாஸ்மோலிசிஸ்
ప్లాస్టిసిటీ,பிளாஸ்டிசிட்டி
ప్లాస్టికల్చర్,பிளாஸ்டிக் வளர்ப்பு
ప్లాస్టిడ్,பிளாஸ்டிட்
ప్లియోట్రోపిక్ జన్యువు,ப்ளியோட்ரோபிக் மரபணு
ప్లాట్లు (ప్రయోగాత్మక),சதி (சோதனை)
దున్నుట,உழவு
ప్లగ్-సోల్,பிளக்-சோல்
ప్లగ్-సోల్ ప్లేస్‌మెంట్,பிளக்-சோல் பிளேஸ்மென்ட்
ప్లూవియల్ రైస్ ల్యాండ్స్,ப்ளூவல் அரிசி நிலங்கள்
ప్లవిక్,Pluvic
న్యూమాటిక్ స్ప్రేయర్,நியூமேடிக் ஸ்ப்ரேயர்
న్యుమాటోఫోర్,நியூமாடோபோர்
పోడ్జోల్ నేల,போட்ஸோல் மண்
పోడ్జోలైజేషన్,போட்ஸோலைசேஷன்
పాయింట్ మ్యుటేషన్,புள்ளி பிறழ்வு
పాయిసన్ పంపిణీ,பாய்சன் விநியோகம்
పరాగసంపర్కం,மகரந்தச் சேர்க்கை
పాలిఎంబ్రోనీ,பாலிம்பிரோனி
పాలిమరైజేషన్,பாலிமரைசேஷன்
పాలిమార్ఫిజం,பாலிமார்பிசம்
పాలిస్పెర్మీ,பாலிஸ்பெர்மி
పాలిటెన్ క్రోమోజోమ్,பாலிடீன் குரோமோசோம்
పోమోలజీ,POMOLOGY
జనాభా,மக்கள் தொகை
సున్నభావము (రంధ్ర-స్థలం),போரோசிட்டி (துளை-இடம்)
పోస్ట్-ఆవిర్భావం,பிந்தைய வெளிப்பாடு
పోస్ట్ హార్వెస్ట్,அறுவடை பிந்தைய
పంటకోత పంట,அறுவடைக்கு பிந்தைய உழவு
పొటాషియం శోషణ నిష్పత్తి,பொட்டாசியம் உறிஞ்சுதல் விகிதம்
పొటాషియం స్థిరీకరణ,பொட்டாசியம் சரிசெய்தல்
సంభావ్య ఆమ్లత్వం,சாத்தியமான அமிலத்தன்மை
సంభావ్య పంట దిగుబడి,சாத்தியமான பயிர் மகசூல்
సంభావ్య బాష్పీభవనం,சாத்தியமான ஆவியாதல்
సంభావ్య బాష్పీభవనం,சாத்தியமான ஆவியாதல் செயல்திறன்
పౌల్ట్రీ వ్యవసాయం,கோழி விவசாயம்
ప్రైరీ,புல்வெளி
ముందస్తు మోసే కాలం,முன் தாங்கும் காலம்
అవపాతం,மழைப்பொழிவு
ఖచ్చితమైన వ్యవసాయం,துல்லிய விவசாயம்
ఖచ్చితమైన వ్యవసాయం,துல்லிய விவசாயம்
ప్రెడేటర్,பிரிடேட்டர்
పూర్వ-ఆవిర్భావం,முன் வெளிப்பாடு
పూర్వ-ఆవిర్భావ చికిత్స,முன் வெளிப்பாடு சிகிச்சை
చికిత్స చికిత్స,சிகிச்சையை முன்கூட்டியே
ప్రెస్‌మడ్,அழுத்தவும்
పీడన ప్రవణత,அழுத்தம் சாய்வு
ధర స్థితిస్థాపకత,விலை நெகிழ்ச்சி
ధర సూచిక,விலை அட்டவணை
ప్రాథమిక సంస్కృతి,முதன்மை கலாச்சாரம்
ప్రాధమిక పెరుగుదల,முதன்மை வளர்ச்சி
ప్రాథమిక పంట,முதன்மை உழவு
ప్రైమర్,ப்ரைமர்
రెండు,ஆரம்பம் (புகையிலை)
ఆదిమ దశ,ஆதிகால நிலை
ప్రియాన్,ப்ரியான்
సంభావ్యత,நிகழ்தகவு
పరిశోధన,விசாரணை
సమస్య నేల,சிக்கல் மண்
ప్రాసెసింగ్,செயலாக்கம்
ఉత్పత్తి ఫంక్షన్,உற்பத்தி செயல்பாடு
ఉత్పాదకత,உற்பத்தித்திறன்
లాభం,லாபம்
సంతానం-పరీక్ష,வம்சாவளி சோதனை
ప్రగతిశీల రైతు,முற்போக்கான விவசாயி
ప్రాజెక్ట్ మూల్యాంకనం,திட்ட மதிப்பீடு
ప్రోకారియోట్,புரோகாரியோட்
ప్రమోటర్,விளம்பரதாரர்
రోగనిరోధక స్ప్రే,முற்காப்பு தெளிப்பு
యాజమాన్య సాగు,தனியுரிம சாகுபடி
ప్రోటాండ్రస్,புரோட்டான்ட்ரஸ்
ప్రోటీన్,புரத
ప్రోటీన్ ఇంజనీరింగ్,புரத பொறியியல்
ప్రోటీన్ సీక్వెన్సింగ్,புரத வரிசைமுறை
ప్రోటీన్ సంశ్లేషణ,புரத தொகுப்பு
ప్రోటీమిక్స్,புரோட்டியோமிக்ஸ்
ప్రోటోజిని,புரோட்டோஜினி
ప్రోటోప్లాజం,புரோட்டோபிளாசம்
ప్రోటోట్రోఫ్,புரோட்டோட்ரோஃப்
ప్రసిక్ ఆమ్లం,பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்)
సూడోఅల్లెలే,போலி
సూడోహెర్మాఫ్రోడైట్,சூடோஹெர்மாஃப்ரோடைட்
సైకోమీటర్,மனநிலை
గుమ్మడికాయ,குட்டை
పుడ్డ్ మట్టి,குட்டையான மண்
పుడ్లింగ్,குட்டை
పల్పింగ్,கூழ்
పల్స్ విత్తనం,துடிப்பு விதை
పల్వరైజేషన్,துளையிடல்
మట్టి,துளையிடுதல் (மண்)
పంగెంట్,கடுமையான
స్వచ్ఛమైన సంస్కృతి,தூய கலாச்சாரம்
స్వచ్ఛమైన లైన్,தூய வரி
స్వచ్ఛమైన లైన్ ఎంపిక,தூய வரி தேர்வு
ప్రక్షాళన,சுத்திகரிப்பு
శుద్దీకరణ,சுத்திகரிப்பு
స్వచ్ఛత పరీక్ష,தூய்மை சோதனை
పైరనోమీటర్,பைரனோமீட்டர்
పైరెజీమీటర్,பைர்ஜோமீட்டர்
పైరెహెలియోమీటర్,பைரெலியோமீட்டர்
వరి,நெல்
పాల్మరోసా,பால்மரோசா
పామిరా పామ్,பாமிரா பாம்
పాండనస్,பாண்டனஸ்
బొప్పాయి,பப்பாளி
పారా గడ్డి,பாரா புல்
పార్స్లీ,வோக்கோசு
"పార్థేనియం, (కాంగ్రెస్ గడ్డి)","பார்த்தீனியம், (காங்கிரஸ் புல்)"
ప్యాచౌలి,பேட்ச ou லி
పీచ్,பீச்
"నెమలి పువ్వు, స్వర్గం పువ్వు","மயில் மலர், சொர்க்க மலர்"
పియర్,பேரிக்காய்
పెర్ల్ మిల్లెట్,முத்து தினை
బటానీలు,பட்டாணி
పెకాన్ గింజ,பெக்கன் நட்டு
పెన్నెల్,பென்னல்
పెపినో,பெபினோ
మిరియాలు,மிளகு
పెరిల్లె,பெரில்லா
పెరివింకిల్,பெரிவிங்கிள்
పెర్సిమోన్,பெர்சிமோன்
ఫల్సా,ஃபால்சா
పావురం,புறா
అతిశీతలమైన,பிம்பர்னல் (அனகல்லிஸ்)
పైన్,பைன்
అనాస పండు,அன்னாசி
"పిస్తా, గ్రీన్ బాదం","பிஸ்தா, பச்சை பாதாம்"
ప్లం,பிளம்
కోణాల పొట్లకాయ,சுட்டிக்காட்டப்பட்ட சுண்டைக்காய்
దానిమ్మ,மாதுளை
పొంగ్,பொங்கம்
పోప్లర్,போப்லர்
గసగసాలు,பாப்பி
పోర్చులాకా,போர்டுலாக்கா
బంగాళాదుంప,உருளைக்கிழங்கு
ప్రిక్లీ గసగసాల,முட்கள் நிறைந்த பாப்பி
"ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ","பிரைட் ஆஃப் இந்தியா, சீனா மரம்"
ప్రోసో మిల్లెట్,புரோசோ தினை
సైలియం,சைலியம்
పులాసాన్,புலாசான்
పుమ్కిన్,பும்கின்
పమ్మెలో,பம்மலோ
పెయింట్ బగ్,வர்ணம் பூசப்பட்ட பிழை
చిలుక,கிளி
నెమలి,மயில்
పాడ్ బోరర్,நெற்று துளைப்பான்
పాడ్ ఫ్లై,நெற்று பறக்க
పల్స్ బీటిల్,துடிப்பு வண்டு
పిరిల్లా,பைரில்லா
పాథాలజిస్ట్,நோயியல் நிபுணர்
పెడోస్ట్,பாததையாளர்
మొక్కల పెంపకందారుడు,தாவர வளர்ப்பாளர்
మొక్కల పాథాలజిస్ట్,தாவர நோயியல் நிபுணர்
మొక్కల ఫిజియాలజిస్ట్,தாவர உடலியல் நிபுணர்
పోమోస్ట్,போமாலஜிஸ்ட்
Q 10,கே 10
QTL (పరిమాణ లక్షణాలు,QTL (அளவு பண்பு லோகி)
క్వాడ్రాట్,நாற்காலி
చతురస్రాకార ప్రతిస్పందన,இருபடி பதில்
నాలుగు రెట్లు పంట,நான்கு மடங்கு பயிர்
గుణాత్మక వారసత్వం,தரமான பரம்பரை
నాణ్యమైన విత్తనం,தரமான விதை
పరిమాణాత్మక జన్యుశాస్త్రం,அளவு மரபியல்
పరిమాణాత్మక వారసత్వం,அளவு பரம்பரை
క్వాంటం విత్తనం,குவாண்டம் விதை
రోగ అనుమానితులను విడిగా ఉంచడం,தனிமைப்படுத்துதல்
దిగ్బంధం పెస్ట్,தனிமைப்படுத்தப்பட்ட பூச்சி
క్వార్ట్జ్,குவார்ட்ஸ்
శీఘ్ర పరీక్ష,விரைவான சோதனை
QUISCENCE,Quescence
క్విసెంట్ సెంటర్,குவிஸ் சென்டர் மையம்
పిట్ట,காடை
రాణి ఈగ,ராணி தேனீ
R విలువ,R மதிப்பு
రబీ (శీతాకాలపు) పంట,ரபி (குளிர்காலம்) பயிர்
రేసెమ్,ரேஸ்ம்
రేడియేషన్,கதிர்வீச்சு
రాడికల్,ரேடிகல்
రేడియోధార్మికత,கதிரியக்கத்தன்மை
రేడియోబయాలజీ,கதிரியக்கவியல்
రేడియోమ్యూమో అస్సే,ரேடியோமுனோ மதிப்பீடு
రేడియో ఐసోటోప్,ரேடியோஐசோடோப்
వర్షపు నీటి పెంపకం,மழைநீர் சேகரிப்பு
రెయిన్బో విప్లవం,ரெயின்போ புரட்சி
వర్షపాతం,மழை
వర్షపు ఫెడ్,மழைக்காலம்
వర్షం-గేజ్,மழை அளவி
వర్షాకాలం,மழைக்காலம்
పెరిగిన మంచం,உயர்த்தப்பட்ட படுக்கை
గడ్డిబీడు,பண்ணையில்
రాన్సిడిటీ,Rancidity
యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్,சீரற்ற பெருக்கப்பட்ட பாலிமார்பிக்
యాదృచ్ఛిక నమూనా,சீரற்ற மாதிரி
రాండమైజేషన్,சீரற்றமயமாக்கல்
రాండమైజ్డ్ బ్లాక్ డిజైన్,சீரற்ற தொகுதி வடிவமைப்பு
పరిధి (గణాంకాలు),வரம்பு (புள்ளிவிவரம்)
రేంజ్ల్యాండ్,ரேஞ்ச்லேண்ட்
పరిధి నిర్వహణ,வரம்பு மேலாண்மை
రాపిడ్ గ్రామీణ ప్రాంతము,விரைவான கிராமப்புற மதிப்பீடு (ஆர்ஆர்ஏ)
రేషన్,ரேஷன்
రాటూన్,ரட்டூன்
రాటూన్ పంట,ரட்டூன் பயிர்
రీపర్,அறுவடை
పునరావృత విత్తనం,மறுபரிசீலனை விதை
మాంద్యం వ్యవసాయం,மந்தநிலை விவசாயம்
మాంద్యం దశ,மந்தநிலை கட்டம்
తిరోగమనం,பின்னடைவு
రీఛార్జ్,மீள்நிரப்பு
పరస్పర జన్యువులు,பரஸ்பர மரபணுக்கள்
తిరిగి పొందిన భూమి,மீட்டெடுக்கப்பட்ட நிலம்
పున omb సంయోగం,மறுசீரமைப்பு
పున omb సంయోగం DNA సాంకేతికత,மறுசீரமைப்பு டி.என்.ஏ தொழில்நுட்பம்
పున omb సంయోగం,மறுசீரமைப்பு
రీకన్,மறுபரிசீலனை செய்யுங்கள்
నిఘా సర్వే,உளவு ஆய்வு
పునరావృత తల్లిదండ్రులు,தொடர்ச்சியான பெற்றோர்
పునర్వినియోగపరచదగిన వ్యర్థాలు,மறுசுழற்சி செய்யக்கூடிய கழிவு
ఎరుపు ఆల్గే,சிவப்பு ஆல்கா
ఎరుపు డేటా పుస్తకం,சிவப்பு தரவு புத்தகம்
ఎర్ర నేలలు,சிவப்பு மண்
రెడాక్స్ సంభావ్యత,ரெடாக்ஸ் ஆற்றல்
తగ్గిన నమూనా,குறைக்கப்பட்ட மாதிரி
తగ్గిన పంట,குறைக்கப்பட்ட உழவு
చక్కెర తగ్గించడం,சர்க்கரையை குறைத்தல்
తగ్గింపు,குறைப்பு
రిఫరెన్స్ పంట,குறிப்பு பயிர்
ప్రతిబింబం గుణకం,பிரதிபலிப்பு குணகம்
ప్రతిబింబం,பிரதிபலிப்பு
రిఫ్లెక్స్డ్ స్టమెన్,ரிஃப்ளெக்ஸ் ஸ்டேமன்
వక్రీభవన సూచిక,ஒளிவிலகல்
రిఫ్రాక్టోమీటర్,ரிஃப்ராக்டோமீட்டர்
పునరుత్పత్తి,மீளுருவாக்கம்
రిజిస్టర్డ్ సీడ్,பதிவுசெய்யப்பட்ட விதை
రెగోలిత్,ரெகோலித்
రిగ్రెషన్,பின்னடைவு
రిగ్రెషన్ గుణకం,பின்னடைவு குணகம்
రెగ్యులేటర్ జన్యువు,சீராக்கி மரபணு
సాపేక్ష పంట-తీవ్రత సూచిక,உறவினர் பயிர்-தீவிரம் அட்டவணை
సాపేక్ష రద్దీ గుణకం (కె),உறவினர் கூட்டக் குணகம் (கே)
సాపేక్ష వృద్ధి రేటు (RGR),உறவினர் வளர்ச்சி விகிதம் (ஆர்.ஜி.ஆர்)
సాపేక్ష ఆర్ద్రత (RH),உறவினர் ஈரப்பதம் (ஆர்.எச்)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,உறவினர் பரவல் குறியீடு
