Bengali,Gujarati
নেপিয়ারের আইন,નેપિયરનો કાયદો
সংকীর্ণ ব্যান্ড,સાંકડી બેન્ડ
সংকীর্ণ ব্যান্ড শব্দ,સાંકડી બેન્ડ અવાજ
সংকীর্ণ ব্যান্ড পার্ক গোলমাল,સાંકડી બેન્ડ પાર્ક અવાજ
স্থানীয় দোভাষী,મૂળ દુભાષિયા
প্রাকৃতিক গণনা,કુદરતી ગણતરી
প্রাকৃতিক ফ্রিকোয়েন্সি,કુદરતી આવર્તન
প্রাকৃতিক লগারিদম,કુદરતી લઘુગણક
কাছাকাছি কল,નજીકનો કોલ
কম্পনের কাছাকাছি,ધ્રુજારીની નજીક
"নিডেল বেগ, ইনভেন্টরি বেগ","નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી"
নিষেধাজ্ঞা,પ્રતિબંધ
নিষেধাজ্ঞা বিজ্ঞপ্তি,પ્રતિબંધ સૂચના
নিষেধাজ্ঞার প্রতীক,પ્રતિબંધ પ્રતીક
নেতিবাচক গেট,નકારાત્મક દરવાજો
নেতিবাচক শেষ গেট,નકારાત્મક અંતિમ દ્વાર
নেতিবাচক বন্ধন,નકારાત્મક બંધન
নেতিবাচক শিয়ারিং,નકારાત્મક ઉતારવું
নেতিবাচক মূল,નકારાત્મક કોર
নেতিবাচক ইমিটার ট্রেলিং,નકારાત્મક ઉત્સર્જક પાછળ
নেতিবাচক পুনর্বিনিয়োগ,નકારાત્મક પુનઃરોકાણ
নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক,નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર
নেতিবাচক যুক্তি,નકારાત્મક દલીલ
ঋণাত্মক বা গেট,નકારાત્મક અથવા દરવાજો
নেতিবাচক মেরুতা,નકારાત્મક ધ્રુવીયતા
নেতিবাচক প্রতিরোধ,નકારાત્મક પ્રતિકાર
নেতিবাচক প্রতিরোধের অঞ্চল,નકારાત્મક પ્રતિકાર ઝોન
নেতিবাচক সরবরাহ,નકારાત્મક પુરવઠો
নেতিবাচক তাপমাত্রা,નકારાત્મક તાપમાન
নেতিবাচক তাপমাত্রা সহগ,નકારાત્મક તાપમાન ગુણાંક
নেতিবাচক সংক্রমণ,નકારાત્મક ટ્રાન્સમિશન
নেতিবাচক গাছ,નકારાત્મક વૃક્ષ
নেতিবাচক টানেল ডায়োড,નકારાત્મક ટનલ ડાયોડ
নেতিবাচক মিথ্যা,નકારાત્મક ખોટા
নেতিবাচক সত্য,નકારાત્મક સત્ય
নগণ্য,નગણ્ય
নেম্যাটিক তরল স্ফটিক,નેમેટિક પ્રવાહી સ્ફટિક
নেতিবাচক মোড,નકારાત્મક સ્થિતિ
নিয়ন বাতি,નિયોન દીવો
ন্যাপার,નેપર
নেস্টেড শাখা,નેસ્ટેડ શાખા
নেস্টেড কাজের চিহ্ন,નેસ્ટેડ વર્ક ચિહ્ન
বাসা বাঁধা,માળો
পরম অপবিত্রতা ঘনত্ব,સંપૂર્ણ અશુદ્ધતા સાંદ્રતા
নেট তালিকা,ચોખ્ખી યાદી
"নেটওয়ার্ক, নেটওয়ার্ক","નેટવર્ક, નેટવર્ક"
নেটওয়ার্ক ড্রাইভ,નેટવર્ક ડ્રાઇવ
নেটওয়ার্ক অপারেটর,નેટવર્ક ઓપરેટર
নেটওয়ার্ক মডেল,નેટવર્ક મોડેલ
নেটওয়ার্ক অপারেটিং সিস্টেম,નેટવર્ક ઓપરેટિંગ સિસ્ટમ
নেটওয়ার্ক সার্ভার,નેટવર્ક સર્વર
নেটওয়ার্ক গঠন,નેટવર્ક માળખું
নেটওয়ার্ক তত্ত্ব,નેટવર્ક સિદ્ધાંત
নেটওয়ার্ক টপোলজি,નેટવર્ક ટોપોલોજી
মুডি,મૂડી
নিরপেক্ষ লাইন,તટસ્થ રેખા
বিষণ্ণ অঞ্চল,હતાશ ઝોન
নিরপেক্ষকরণ সার্কিট,તટસ્થતા સર્કિટ
নিরপেক্ষকরণ,તટસ્થીકરણ
নিউট্রন,ન્યુટ્રોન
নেক্সট জেনারেশন সিপিইউ,નેક્સ્ટ જનરેશન CPU
নতুন লাইন চরিত্র,નવી રેખા પાત્ર
নিউজিল্যান্ড ভাইরাস,ન્યુઝીલેન્ડ વાયરસ
পরবর্তী ধাপে,આગળનો તબક્કો
পরবর্তী পর্যায়ের সমীকরণ,આગલા તબક્કાનું સમીકરણ
পরবর্তী পর্যায়ে টেবিল,આગલા તબક્કાનું ટેબલ
কুঁচকানো,ચપટી વગાડવું
নিবল মেমরি চিপ,નિબલ મેમરી ચિપ
নিবল মাল্টিপ্লেক্সার,નિબલ મલ્ટિપ્લેક્સર
নিকোলাস চার্ট,નિકોલસ ચાર્ટ
রাতের প্রভাব,રાત્રિ અસર
নয়টি পথ টেপ,નવ પાથ ટેપ
নাইন এর পরিপূরক,નવના પૂરક
en moss,શેવાળ
এন মস বিপরীত,en moss inverse
ব্যাপক প্রক্রিয়ায়,સામૂહિક પ્રક્રિયામાં
মস গঠন,શેવાળ માળખું
মস ট্রানজিস্টর,મોસ ટ્રાન્ઝિસ્ટર
শূন্য লোড বর্তমান,શૂન્ય લોડ વર્તમાન
crimped তারের,ક્રિમ્ડ કેબલ
নডুলার,નોડ્યુલર
"নোড, নোড","નોડ, નોડ"
নোডের অবক্ষয়,નોડ ડિગ્રેડેશન
গোলমাল,અવાજ
শব্দ তুষারপাত,અવાજ હિમપ્રપાત
নয়েজ ব্যান্ড এক্সটেনশন,અવાજ બેન્ડ એક્સ્ટેંશન
আওয়াজ ফেটে,અવાજ વિસ્ફોટ
গোলমাল বাতিল মাইক্রোফোন,અવાજ રદ કરતો માઇક્રોફોન
শব্দ গুণক,અવાજ ગુણક
নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার,નોઈઝ રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર
রাবঙ্ক,રાવણક
আওয়াজ প্রভাবিত হয় না,અવાજ અપ્રભાવિત
কোলাহলপূর্ণ আবেগ,ઘોંઘાટીયા આવેગ
শব্দ সীমাবদ্ধকারী,અવાજ મર્યાદિત કરનાર
গোলমাল মার্জিন,અવાજ માર્જિન
শব্দ পরিমাপ,અવાજ માપન
গোলমাল বিভাগ,અવાજ વિભાગ
শব্দ পরিমাপ,અવાજ પરિમાણ
"শব্দ হ্রাস, শব্দ হ্রাস","અવાજ ઘટાડો, અવાજ ઘટાડો"
শব্দ প্রতিরোধের,અવાજ પ્રતિકાર
গোলমাল উপস্থাপনা,અવાજનું પ્રતિનિધિત્વ
শব্দ স্পাইক,અવાજ સ્પાઇક
শব্দ তাপমাত্রা,અવાજનું તાપમાન
ফ্লপি ডিস্ক ড্রাইভ,ફ્લોપી ડિસ્ક ડ્રાઇવ
নামমাত্র প্রতিবন্ধকতা,નજીવી અવબાધ
ফোকাল মান,ફોકલ મૂલ્ય
অ-রৈখিক বিকৃতি,બિન-રેખીય વિકૃતિ
অপরিবর্তনীয়,અવિચલ
অনুরণিত,ગેરસમજ
অনুরণিত অ্যান্টেনা,બિન-રેઝોનન્ટ એન્ટેના
অপরিশোধিত কর্মক্ষম পরিবর্ধক,વળતર વિનાનું ઓપરેશનલ એમ્પ્લીફાયર
অ-পরিপূরক,બિન-પૂરક
অস্তরক,ડાઇલેક્ટ્રિક
সংযুক্ত তথ্য কাঠামো,જોડાયેલ ડેટા માળખું
আক্রমণাত্মক রান,આક્રમક રન
ডাইভারশন মোড,ડાયવર્ઝન મોડ
অবিনশ্বর পড়া,અવિનાશી વાંચન
নিষ্ক্রিয় পার্টিশন বার্তা,ડોસલેસ પાર્ટીશન સંદેશ
অস্পষ্ট বিবৃতি,અચોક્કસ નિવેદન
দুর্বল কাজ,નબળી કામગીરી
assanghat mutrak,assanghat mutrak
নন ইনডাকশন রাশিফল,બિન ઇન્ડક્શન જન્માક્ષર
নন-রিটার্ন পরিবর্ধক,નોન-રીટર્ન એમ્પ્લીફાયર
বিপরীত মানে পরিবর্ধক,વ્યસ્ત સરેરાશ એમ્પ્લીફાયર
বিপরীত বাফার,વ્યસ્ત બફર
বিপরীত তুলনাকারী,વ્યસ્ત તુલનાકારો
বিপরীত কনফিগারেশন,વ્યસ્ત રૂપરેખાંકન
বিপরীত কম্পাইলার পরিবর্ধক,વ્યસ્ત કમ્પાઇલર એમ્પ્લીફાયર
বিপরীত ভোল্টেজ,વ્યસ્ત વોલ્ટેજ
নন-লিনিয়ার,બિન-રેખીય
নন-লিনিয়ার ক্যাপাসিটর,બિન-રેખીય કેપેસિટર
অ-লিনিয়ার সার্কিট বিশ্লেষণ,બિન-રેખીય સર્કિટ વિશ્લેષણ
নন-লিনিয়ার উপাদান,બિન-રેખીય ઘટક
নন-লিনিয়ার লোড লাইন,બિન-રેખીય લોડ લાઇન
নন-লিনিয়ার মড্যুলেশন,બિન-રેખીય મોડ્યુલેશન
অ-রৈখিক প্রতিরোধের,બિન-રેખીય પ્રતિકાર
নন-লিনিয়ার সিস্টেম,બિન-રેખીય સિસ્ટમ
অ-রৈখিকতা,બિન-રેખીયતા
নন-লিনিয়ারিটি ত্রুটি,બિન-રેખીયતા ભૂલ
স্বাভাবিক ফ্রিকোয়েন্সি,સામાન્ય આવર્તન
অ পুনরাবৃত্ত,નોન રિકરિંગ
প্রতিক্রিয়াহীন ভাষা,પ્રતિભાવવિહીન ભાષા
পুনরাবৃত্তিমূলক সিস্টেম,પુનરાવર્તિત સિસ્ટમ
সিস্টেমহীন ডিস্ক,સિસ્ટમલેસ ડિસ્ક
সিরিয়াল কোড,સીરીયલ કોડ
অ-পৃষ্ঠ,બિન-સપાટી
অ-উদ্বায়ী স্টোরেজ,બિન-અસ્થિર સંગ્રહ
নর,નોર
knorr ফাংশন,knorr કાર્ય
না গেট,ન તો દરવાજો
নর ল্যাচ,નોર લેચ
নর অপারেশন,નોર ઓપરેશન
স্বাভাবিক ঘনত্ব ফাংশন,સામાન્ય ઘનતા કાર્ય
ফ্লটার আওয়াজ,ફફડાટનો અવાજ
স্বাভাবিক নমুনা,સામાન્ય નમૂના
স্বাভাবিক অনুপ্রবেশ,સામાન્ય ઘૂંસપેંઠ
সাধারণত বন্ধ mosfet,સામાન્ય રીતે બંધ મોસ્ફેટ
না-না নেটওয়ার্ক,ન તો નેટવર્ક
নর্টন মডেল,નોર્ટન મોડલ્સ
উত্তর চৌম্বক মেরু,ઉત્તર ચુંબકીય ધ્રુવ
নর্টন প্রা.,નોર્ટન પ્રા.
নর্টন পরিবর্ধক,નોર્ટન એમ્પ્લીફાયર
নর্টন সার্কিট,નોર્ટન સર્કિટ
নর্টন ডি.ডি.,નોર્ટન ડી.ડી.
নর্টন সমতুল্য সার্কিট,નોર્ટન સમકક્ષ સર્કિટ
নর্টন বিপরীত এবং বিপরীত,નોર્ટન વ્યસ્ત અને વ્યસ્ત
নর্টন অপারেশনাল পরিবর্ধক,નોર્ટન ઓપરેશનલ એમ્પ્લીફાયર
নর্টন ইউটিলিটি,નોર્ટન યુટિલિટી
না,નથી
ফাংশন না,કાર્ય નથી
গেট না,દરવાજો નથી
অপারেশন না,ઓપરેશન નથી
স্বরলিপি পদ্ধতি,નોટેશન પદ્ધતિ
খাঁজ অ্যান্টেনা,ગ્રુવ એન્ટેના
খাঁজ ফিল্টার,ગ્રુવ ફિલ્ટર
এনপিএন ট্রানজিস্টর,npn ટ્રાન્ઝિસ્ટર
এনটিএসসি ইন্টারফেস,NTSC ઈન્ટરફેસ
n- ধরনের অমেধ্য,n-પ્રકારની અશુદ્ધિઓ
n-টাইপ ব্যাপার,n-પ્રકારની બાબત
নিউক্লিয়াস,ન્યુક્લિયસ
শূন্য,શૂન્ય
খালি বৃত্ত,ખાલી જગ્યા વર્તુળ
শূন্য অফসেট ভোল্টেজ,શૂન્ય ઓફસેટ વોલ્ટેજ
শূন্যতা সূচক,ખાલી જગ્યા સૂચક
সংখ্যা ভিত্তি,સંખ્યા આધાર
সংখ্যা ভিত্তিক রূপান্তর,સંખ્યા આધારિત રૂપાંતરણ
পয়েন্ট ক্ষতি,પોઇન્ટ નુકસાન
নম্বর লুপ কী,નંબર લૂપ કી
সংখ্যা সিস্টেম,સંખ્યા પદ્ધતિ
সংখ্যাসূচক সহ-প্রসেসর,સંખ્યાત્મક સહ-પ્રોસેસર
সাংখ্যিক কীপ্যাড,આંકડાકીય કી પેડ
সংখ্যাসূচক অ্যাপারচার,સંખ્યાત્મક છિદ્ર
সংখ্যাগত দূরত্ব,સંખ્યાત્મક અંતર
nuvicon,nuvicon
nyquist,nyquist
nyquist ব্যান্ড এক্সটেনশন,nyquist બેન્ડ એક્સ્ટેંશન
nyquist মানদণ্ড,nyquist માપદંડ
nyquist ব্যবধান,nyquist અંતરાલ
nyquist পালস,nyquist પલ્સ
nyquist হার,nyquist દર
nyquist স্থায়িত্ব মানদণ্ড,nyquist ટકાઉપણું માપદંડ
nyquist উপপাদ্য,nyquist પ્રમેય
উদ্দেশ্য মডিউল,ઉદ્દેશ્ય મોડ્યુલ
উদ্দেশ্যমূলক প্রোগ্রাম,ઉદ્દેશ્ય કાર્યક્રમ
উদ্দেশ্য লেন্স,ઉદ્દેશ્ય લેન્સ
অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং,ઑબ્જેક્ટ ઓરિએન્ટેડ પ્રોગ્રામિંગ
অষ্টক,ઓક્ટેવ
আশি বাস রিসিভার-প্রেরিত,એંસી બસ રીસીવર-રવાનગી
অক্টাল সংখ্যা পদ্ধতি,ઓક્ટલ નંબર સિસ્ટમ
অষ্টক,ઓક્ટેવ
অদ্ভুত ফাংশন,વિચિત્ર કાર્ય
"অদ্ভুত সমতা, অদ্ভুত সাদৃশ্য","વિચિત્ર સમાનતા, વિચિત્ર સામ્યતા"
"ওডোমিটার, প্যাথোমিটার","ઓડોમીટર, પેથોમીટર"
অফ লাইন,બંધ લાઇન
অ-মৌখিক প্রতিক্রিয়া,બિન-મૌખિક પ્રતિભાવ
"অসঙ্গতি, অফসেট","વિસંગતતા, સરભર"
অফসেট কোণ,ઓફસેટ કોણ
অফসেট স্ট্রীম,ઓફસેટ સ્ટ્રીમ
অফসেট ত্রুটি,ઓફસેટ ભૂલ
অফসেট অপ্টিমাইজেশান,ઓફસેટ ઓપ્ટિમાઇઝેશન
অফসেট ভোল্টেজ,ઓફસેટ વોલ્ટેજ
ওম,ઓમ
ওমিক যোগাযোগ,ઓમિક સંપર્ક
ওমিক ক্ষেত্র,ઓહ્મિક ક્ષેત્ર
"ohmmeter, ohmmeter","ઓહ્મમીટર, ઓહ્મમીટર"
ওম এর আইন,ઓહ્મનો કાયદો
ওহম প্রতি ভোল্ট,ઓહ્મ પ્રતિ વોલ્ટ
তেল সার্কিট ব্রেকার,તેલ સર્કિટ બ્રેકર
সর্বমুখী,સર્વદિશ
সর্বব্যাপীতা,સર્વવ્યાપકતા
ওএমআর (অপটিক্যাল কভার রিডিং),OMR (ઓપ્ટિકલ કવર રીડિંગ)
"প্রতিরোধের উপর, প্রতিরোধের উপর","પ્રતિકાર પર, પ્રતિકાર પર"
রাষ্ট্রের উপর,રાજ્ય પર
চিপ অন্তর্নিহিত ডিকোডার,ચિપ ગર્ભિત ડીકોડર
ওয়ান শাট স্ট্যাটিক মাল্টিভাইব্রেটর,એક શટ સ્ટેટિક મલ્ટિવાઇબ્રેટર
এক-পাস অ্যাসেম্বলার,એક-પાસ એસેમ્બલર
বর্তমান প্রতিরোধ,વર્તમાન પ્રતિકાર
একটি ভ্রমণকারী রেজিস্টার,પ્રવાસી રજીસ્ટર
অনলাইন সিস্টেম,ઓનલાઈન સિસ્ટમ
"অন-অফ কন্ট্রোলার, অন-অফ কন্ট্রোলার","ચાલુ-બંધ નિયંત્રક, ચાલુ-બંધ નિયંત્રક"
অন-অফ কীিং,ચાલુ-બંધ કીઇંગ
কর্মক্ষম পরিবর্ধক,ઓપરેશનલ એમ્પ્લીફાયર
অপারেটিং মানে পরিবর্ধক,ઓપરેટિંગ અર્થ એમ્પ્લીફાયર
অপারেশনাল তুলনাকারী,ઓપરેશનલ તુલનાકાર
কর্মক্ষম পরিবর্ধক গুণক,ઓપરેશનલ એમ્પ્લીફાયર ગુણક
অপারেশনাল sophony পরিবর্ধক,ઓપરેશનલ સોફોની એમ્પ્લીફાયર
খোলা সংগ্রাহক,ઓપન કલેક્ટર
খোলা বিনিয়োগ,ખુલ્લું રોકાણ
খোলা লুপ খোলা লুপ,ઓપન લૂપ ઓપન લૂપ
খোলা তারের লাইন,ઓપન વાયર લાઇન
ওপেন সার্কিট প্যারামিটার,ઓપન સર્કિટ પરિમાણ
ওপেন সার্কিট প্রতিবন্ধকতা,ઓપન સર્કિટ અવબાધ
খোলা লুপ লাভ,ઓપન લૂપ ગેઇન
অপারেন্ড,ઓપરેન્ડ
অপারেটিং কোণ,સંચાલન કોણ
সক্রিয়করণ মোড,સક્રિયકરણ મોડ
অপারেটিং পয়েন্ট,સંચાલન બિંદુ
রসদ,લોજિસ્ટિક્સ
অপারেটিং ফ্রিকোয়েন্সি,ઓપરેટિંગ આવર્તન
"অপারেশন, অপারেশন","ઓપરેશન, ઓપરેશન"
অপারেশন কোড,ઓપરેશન કોડ
কর্মক্ষম পরিবর্ধক,ઓપરેશનલ એમ્પ્લીફાયર
চালক,ઓપરેટર
অপটিক্যাল রশ্মি,ઓપ્ટિકલ બીમ
অপটিক্যাল যোগাযোগ,ઓપ્ટિકલ સંચાર
অপটিক্যাল ডিস্ক,ઓપ્ટિકલ ડિસ્ક
অপটিক্যাল কোডেক,ઓપ્ટિકલ કોડેક
অপটিক্যাল ফাইবার,ઓપ્ટીકલ ફાઈબર
অপটিক্যাল ইনজেকশন,ઓપ્ટિકલ ઈન્જેક્શન
"অপটিক্যাল থার্মোমিটার, পাইরোমিটার","ઓપ્ટિકલ થર્મોમીટર, પિરોમીટર"
অপটিক্যাল রেকর্ডার,ઓપ્ટિકલ રેકોર્ડર
অপটিক্যাল রেকর্ডিং,ઓપ્ટિકલ રેકોર્ડિંગ
অপটিক্যাল স্ক্যানিং,ઓપ્ટિકલ સ્કેનિંગ
অপটিক্যাল বর্গক্ষেত্র,ઓપ્ટિકલ ચોરસ
অপটিক্যাল স্টোরেজ ডিভাইস,ઓપ્ટિકલ સ્ટોરેજ ઉપકરણ
অপটিক্যাল মিলিত বিচ্ছিন্নকারী,ઓપ્ટિકલ જોડી આઇસોલેટર
"সর্বোত্তম পক্ষপাত, সর্বোত্তম পক্ষপাত","શ્રેષ્ઠ પૂર્વગ્રહ, શ્રેષ્ઠ પૂર્વગ્રહ"
সর্বোত্তম ফিল্টার,શ્રેષ્ઠ ફિલ્ટર
সর্বোত্তম সিস্টেম,શ્રેષ્ઠ સિસ્ટમ
সর্বোত্তম কাজের ফ্রিকোয়েন্সি,શ્રેષ્ઠ કાર્યકારી આવર્તન
অপটিক্যাল কাপলার,ઓપ્ટિકલ કપ્લર
হালকা ইলেকট্রনিক্স ডিভাইস,પ્રકાશ ઇલેક્ટ્રોનિક્સ ઉપકરણ
অপটিক্যাল ইলেকট্রনিক্স,ઓપ્ટિકલ ઇલેક્ટ્રોનિક્સ
বা গেট,અથવા દરવાજો
ক্লাস,વર્ગ
ফিল্টার ক্রম,ફિલ્ટર ક્રમ
সমীকরণের ক্রম,સમીકરણનો ક્રમ
সহজ মরীচি,સરળ બીમ
অর্থনৈতিক,આર્થિક
উল্লম্ব গতিশীল,વર્ટિકલ ડાયનેમિક
অর্থোগোনাল কোড,ઓર્થોગોનલ કોડ
বিলম্ব নীতি,વિલંબ સિદ્ધાંત
অসিলেটরি ডাইপোল,ઓસીલેટરી દ્વિધ્રુવ
অসিলেটর,ઓસિલેટર
অসিলেটর,ઓસિલેટર
"অসিলোগ্রাফ, অসিলোগ্রাফ","ઓસિલોગ્રાફ, ઓસિલોગ્રાફ"
অসিলোস্কোপ ক্যামেরা,ઓસિલોસ્કોપ કેમેરા
অসিলোস্কোপ,ઓસિલોસ્કોપ
অফ-ব্যান্ড সিগন্যালিং,બંધ બેન્ડ સિગ્નલ
সমস্যা,મુદ્દો
আউটপুট অনুপ্রবেশ,આઉટપુટ ઘૂંસપેંઠ
আউটপুট বাফার,આઉટપુટ બફર
আউটপুট বৈশিষ্ট্য,આઉટપુટ લાક્ષણિકતાઓ
আউটপুট পরিবাহিতা,આઉટપુટ વાહકતા
আউটপুট ডিভাইস,આઉટપુટ ઉપકરણ
আউটপুট অফসেট ভোল্টেজ,આઉટપુટ ઓફસેટ વોલ્ટેજ
পাওয়ার আউটপুট,પાવર આઉટપુટ
আউটপুট প্রতিরোধের,આઉટપુટ પ્રતિકાર
"প্রস্থান পর্যায়, প্রস্থান পর্যায়","એક્ઝિટ સ્ટેજ, એક્ઝિટ સ્ટેજ"
আউটপুট প্রম্পট,આઉટપુટ પ્રોમ્પ્ટ
আউটপুট ট্রান্সফরমার,આઉટપુટ ટ્રાન્સફોર્મર
মিশ্রণ,મિશ્રણ
অত্যন্ত সংযুক্ত,અત્યંત જોડી
হাইপারকপলিং,હાયપરકપલિંગ
ওভারকারেন্ট রিলে,ઓવરકરન્ટ રિલે
over-depressed,અતિશય હતાશ
অপারেটিং গুণক,ઓપરેટિંગ ગુણક
hyperstimulation,અતિશય ઉત્તેજના
উপচে পড়া,ઓવરફ્લો
ওভারল্যাপ গ্রুপ,ઓવરલેપ જૂથ
overmodulation,ઓવરમોડ્યુલેશન
শেখার অ্যাক্সেস,શીખવાની ઍક્સેસ
উপর নমুনা,સેમ્પલિંગ ઉપર
overvoltage subable,ઓવરવોલ્ટેજ સબેબલ
ওভারভোল্টেজ ডিটেক্টর,ઓવરવોલ્ટેજ ડિટેક્ટર
ভরবেগ,પ્રેરણા
চালিত পরিবর্ধক,સંચાલિત એમ્પ્લીફાયર
"overrunning, over operating","ઓવરરનિંગ, ઓવર ઓપરેટિંગ"
ওভারলোড,ઓવરલોડ
অতিরিক্ত ধারন রোধ,ઓવરલોડ રક્ષણ
ওভারলোড পুনরুদ্ধারের সময়,ઓવરલોડ પુનઃપ્રાપ્તિ સમય
সীমালঙ্ঘন,અતિક્રમણ
overtone,ઓવરટોન
ওভেন ব্রীজ,ઓવન બ્રિઝ
জারণ,ઓક્સિડેશન
অক্সাইড ফ্র্যাকচার,ઓક્સાઇડ ફ્રેક્ચર
অক্সাইড বিচ্ছিন্নতা,ઓક્સાઇડ વિયોજન
পি-চ্যানেল ভাগ্য,પી-ચેનલ ફેટ
প্যাকেজিং,પેકેજિંગ
সংকোচনের ঘনত্ব,સંકોચન ઘનતા
প্যাডার,પેડર
প্যাড ক্যাপাসিটর,પેડ કેપેસિટર
প্যাডেল,પેડલ
প্যাডেল সুইচ,પેડલ સ્વીચ
পাতা,પાનું
নেভিগেশন কী,નેવિગેશન કી
প্রজন্ম কী,ઉત્પત્તિ કી
পৃষ্ঠা সংখ্যা,પૃષ્ઠ ક્રમાંકન
দম্পতি,યુગલ
কাগজ ক্যাপাসিটর,કાગળ કેપેસિટર
প্যারাবোলিক প্রতিফলক,પેરાબોલિક રિફ્લેક્ટર
সমান্তরাল কাউন্টার,સમાંતર કાઉન્ટર
সমান্তরাল তথ্য ইনপুট,સમાંતર ડેટા ઇનપુટ
সমান্তরাল ইন্টারফেস,સમાંતર ઈન્ટરફેસ
সমান্তরাল অ্যাপারচার,સમાંતર છિદ્ર
সমান্তরাল সম্পদ,સમાંતર સંસાધન
সমান্তরাল অনুরণন,સમાંતર પડઘો
সমান্তরাল স্থানচ্যুতি,સમાંતર વિસ્થાપન
সমান্তরাল টিউনড সার্কিট,સમાંતર ટ્યુન સર્કિટ
"সমান্তরাল-ইনপুট, সমান্তরাল-আউটপুট","સમાંતર-ઇનપુટ, સમાંતર-આઉટપુટ"
"সমান্তরাল-ইনপুট, গ্রেড-আউট","સમાંતર-ઇનપુટ, ગ્રેડ-આઉટ"
প্যারামিটার ইকুয়ালাইজার,પરિમાણ બરાબરી
প্যারাবোলিক পরিবর্ধক,પેરાબોલિક એમ્પ્લીફાયર
পরজীবী দিক,પરોપજીવી દિશા
পরজীবী উপাদান,પરોપજીવી તત્વ
পরজীবী উদ্দীপনা,પરોપજીવી ઉત્તેજના
অবাঞ্ছিত দোলনা,અનિચ્છનીય ઓસિલેશન
পরজীবী প্রতিফলক,પરોપજીવી પરાવર્તક
সমতা,સમાનતા
সমতা খেলা,સમાનતા રમત
সমতা পরীক্ষক,પેરિટી ટેસ્ટર
প্যারিটি কোডাক,સમાનતા કોડક
সমতা জেনারেটর,સમાનતા જનરેટર
বিভাগ,વિભાગ
"পরক ব্যান্ড, পরক বন্দি","પારક બેન્ડ, પારક પટ્ટી"
নিষ্ক্রিয় rinsing প্যাড,નિષ્ક્રિય રિન્સિંગ પેડ
প্যাসিভ সার্কিট,નિષ્ક્રિય સર્કિટ
"নিষ্ক্রিয় উপাদান, নিষ্ক্রিয় উপাদান","નિષ્ક્રિય ઘટકો, નિષ્ક્રિય ઘટકો"
প্যাসিভ পাওয়ার নেটওয়ার্ক,નિષ્ક્રિય પાવર નેટવર્ક
প্যাসিভ ফিল্টার,નિષ્ક્રિય ફિલ્ટર
নিষ্ক্রিয় লোড,નિષ્ક્રિય ભાર
নিষ্ক্রিয় বীর্যপাত,નિષ્ક્રિય સ્ખલન
"সংযোগকারী কর্ড, কর্ড","કનેક્ટર કોર્ડ, કોર્ડ"
জীর্ণতা,જર્જરિત
মডেল জেনারেটর,મોડેલ જનરેટર
মডেল,મોડેલ
প্রিন্টেড সার্কিট বোর্ড (PCB),પ્રિન્ટેડ સર્કિટ બોર્ડ (PCB)
পি-চ্যানেল,p-ચેનલ
শিখর আবিষ্কারক,પીક ડિટેક્ટર
পিক-পিক,પીક-પીક
পিক-পিক মাত্রা,પીક-પીક પરિમાણ
সর্বোচ্চ সাদা স্তর,ટોચનું સફેદ સ્તર
পিক ডিটেক্টর,પીક ડિટેક્ટર
পিক ট্রেলিং,ટોચ પાછળ
শিখরন কুন্ডলি,શિખરન કુંડલી
পিয়ার মেসেজিং,પીઅર મેસેજિંગ
পেডেস্টাল উচ্চতা,પેડેસ્ટલ ઊંચાઈ
পেন্টিয়াম,પેન્ટિયમ
"সমস্তার, পীর","સમસ્તર, પીયર"
শতাংশ নিয়ন্ত্রণ,ટકાવારી નિયમન
শতাংশ শক্তি,ટકા ઊર્જા
নিকটতম বিন্দু,નજીકનું બિંદુ
টার্নওভার সময়,ટર્નઓવર સમય
পর্যায়ক্রমিক পরিমাপ,સામયિક માપન
পুনরাবৃত্ত তরঙ্গ ফর্ম,સામયિક તરંગ સ્વરૂપ
প্রান্তিক টিপস,સીમાંત ટીપ્સ
স্থায়ী চুম্বক,કાયમી ચુંબક
ব্যাপ্তিযোগ্যতা,અભેદ્યતા
অস্তরক সূচক,ડાઇલેક્ટ્રિક ઇન્ડેક્સ
ভ্যাকুয়াম অস্তরক,વેક્યુમ ડાઇલેક્ટ્રિક
প্যারাপ্লেক্স গ্লাস,પેરાપ્લેક્સ ગ્લાસ
চাক্ষুষ সীমাবদ্ধতা,દ્રશ્ય પ્રતિબંધ
ব্যাকলাইট পর্দা,બેકલાઇટ સ્ક્રીન
পি-গ্লাস,પી-ગ્લાસ
শিল্প অস্বচ্ছতা,કલાની અસ્પષ્ટતા
শিল্প কোণ,કલા કોણ
শিল্প পরিবর্তন রেকর্ডিং,કલા ફેરફાર રેકોર્ડિંગ
শিল্প তুলনাকারী,કલા તુલનાત્મક
শিল্প সংশোধক,કલા સુધારક
ফেজ বর্তমান,તબક્કો વર્તમાન
শিল্প আবিষ্কারক,કલા શોધક
ফেজ বিচ্যুতি ধ্রুবক,તબક્કા વિચલન સતત
