Kannada,Assamese
ಅಳಿಸುವಿಕೆ ವಿಧಾನ,ডিলিচন পদ্ধতি
ವಿಲೋಮ ವಿಧಾನ,ওলোটা পদ্ধতি
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,পুনৰাবৃত্তি পদ্ধতি
ಕನಿಷ್ಠ ಚೌಕ,নূন্যতম বৰ্গক্ষেত্ৰ
ಟಾರ್ಕ್ ವಿಧಾನ,টৰ্ক পদ্ধতি
ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ,একেধৰণৰ ত্ৰিভুজ পদ্ধতি
ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ,ঢাল অৱনমিত পদ্ধতি
ಸಂಕಲನ ವಿಧಾನ,সংকলন পদ্ধতি
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ,অনিৰ্দিষ্ট সহগ পদ্ধতি
ದೂರದ ಜನಸಂಖ್ಯೆ,দূৰত্বৰ জনসংখ্যা
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,মেট্ৰিক ব্যৱস্থা
ಮೆಟ್ರಿಕ್ ಘಟಕ,মেট্ৰিক একক
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,মাইক্ৰ’ তত্ত্ব
ಮಧ್ಯಮ,মাজ
ಮಧ್ಯಮ,মধ্যমীয়া
ಕೇಂದ್ರ ಬಿಂದು,কেন্দ্ৰীয় বিন্দু
ಮಧ್ಯಬಿಂದು ಸೂತ್ರ,মধ্যবিন্দুৰ সূত্ৰ
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,নূন্যতম বহুপদ
ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ,ন্যূনতম তত্ত্ব
"ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ","নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন"
ಕಡಿಮೆ ಬಿಂದು,নিম্ন বিন্দু
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,নূন্যতম বহুপদ
ಕಾರ್ಯದ ಕನಿಷ್ಠ,কাৰ্য্যৰ নূন্যতম
ಸಣ್ಣ ಚಾಪ,চুটি চাপ
ಸಣ್ಣ ಪತ್ರ,চুটি চিঠি
ಸೀಮಿತ ಉಪವಿಭಾಗ,সীমাবদ্ধ উপগোট
"ಮೈನಸ್, ಸಾಲ","বিয়োগ, ঋণ"
ಮೈನಸ್ ಚಿಹ್ನೆ,বিয়োগ চিহ্ন
ಮಿಶ್ರ ಭಾಗ,মিশ্ৰিত ভগ্নাংশ
ಪರ್ಯಾಯ ಸಾಧನ,বিকল্প যন্ত্ৰ
"ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್","ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ"
"ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್","মডুলাছ, মডুলাছ"
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,জটিল সংখ্যাৰ মডুলাছ
ಕ್ಷಣ,মুহূৰ্ত
ಟಾರ್ಕ್ ಕಾರ್ಯ,টৰ্ক ফাংচন
ಬಲದ ಕ್ಷಣ,বলৰ মুহূৰ্ত
ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ,কম্পাঙ্ক-বিতৰণ ক্ষমতা
ಜಡತ್ವದ ಕ್ಷಣ,জড়তাৰ মুহূৰ্ত
ಆವೇಗದ ಕ್ಷಣ,গতিশীলতা মুহূৰ্ত
ಪ್ರಚೋದನೆ,ইম্পলছ
ಒಂದು ಪೋಸ್ಟ್,এটা পোষ্ট
ಏಕ ಏಕೀಕರಣ,একক সংহতি
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","সমতা, একৰূপতা"
ಏಕರೂಪದ,এককক্ষী
ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ,একদিশীয় আৰোহী ক্ৰম
ನೇರವಾಗಿ,আউটৰাইট
ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ,একদিশে অৰ্ধচন্দ্ৰ জাল
ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,এককভাৱে বৃদ্ধি কৰা ক্ৰম
ಏಕರೂಪದ ಕಾರ್ಯ,একচলকীয় ফলন
ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,মন্টে-কাৰ্লো গণনা
ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ,মণ্টে-কাৰ্লো পদ্ধতি
ಮೋರಾ (ಕ್ರೀಡೆ),মোৰা (ক্রীড়া)
ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು,মৃত্যুৰ পৰিসংখ্যা
ಹೆಚ್ಚಾಗಿ,যতদূৰসম্ভৱ
ಚಲನೆ,গতি
ಚಲಿಸುವ ಸರಾಸರಿ,চলন্ত গড়
ಎಂ-ಜನಸಂಖ್ಯೆ,এম-জনসংখ্যা
ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ,অখণ্ডৰ M-পৰীক্ষা
ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ,একাধিক সিদ্ধান্ত-সমস্যা
ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ,বহুপদ স্বাভাৱিক বিতৰণ
ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,বহুপদ যাদৃচ্ছিক চলক
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা
ಬಹುಪದೀಯ,বহুপদ
ಬಹುಪದೀಯ ವಿತರಣೆ,বহুপদ বিতৰণ
"ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)","বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)"
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,বহু পছন্দৰ সমস্যা
ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು,কনফেডাৰেট প্ৰদেশসমূহ
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,একাধিক সম্পৰ্ক
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,একাধিক কম্পাঙ্ক টেবুল
ಬಹು ಅವಿಭಾಜ್ಯ,একাধিক অখণ্ড
ಬಹು ಏಕೀಕರಣ,একাধিক সংহতি
ಬಹು ಹಿಂಜರಿತ,বহুবিধ ৰিগ্ৰেছন
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,বহুবিধ ৰিগ্ৰেছন সহগ
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
ಬಹು ಮೂಲ,বহু মূল
ಗುಣಾಕಾರ,গুণন
(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ,(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন
(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ,(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন
ಗುಣಾಕಾರ ಅಂಶ,গুণন গুণক
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,গুণনীয়ক ফলন
ಗುಣಾತ್ಮಕ ಗುಂಪು,গুণগত গোট
ಗುಣಾಕಾರ ವಿಲೋಮ,বহুগুণী বিপৰীতমুখী
ಬಹುತ್ವ,বহুত্ব
ಬಹುತ್ವ,বহুত্ব
ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ,শূন্যৰ বহুগুণতা
ಗುಣಕ,বহুগুণক
"ಗುಣಿಸಿ, ಗುಣಿಸಿ","গুণ কৰা, গুণ কৰা"
ಬಹು ವಿತರಣೆ,একাধিক বিতৰণ
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,বহুচলকীয় স্বাভাৱিক বিতৰণ
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,বহুবিকল্পিত জনসংখ্যা
"ಪರಸ್ಪರ, ಪರಸ್ಪರ","পাৰস্পৰিক, পাৰস্পৰিক"
ನಬ್ಲಾ,নবলা
ನಾಪಿರಿಯಾ,নাপিৰীয়া
"ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್","নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম"
"ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್","প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম"
"ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ","ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা"
ನಾಟಿಕಲ್ ಮೈಲಿ,নটিকেল মাইল
n-vim,ন-ভিম
n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್,n-vim ভেক্টৰ-স্পেচ
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা
ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು,প্ৰয়োজনীয় নিষেধাজ্ঞা
ನಿಷೇಧ,নিষেধাজ্ঞা
"ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ","ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
ಕ್ರೆಡಿಟ್ ವಕ್ರತೆ,ক্ৰেডিট বক্ৰতা
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা
ಋಣಾತ್ಮಕ ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ঋণাত্মক স্থিৰ মেট্ৰিক্স
ಋಣಾತ್ಮಕ ಅರೆನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা
"ನೆರೆಹೊರೆ, ಸಾಮೀಪ್ಯ","চুবুৰী, সান্নিধ্য"
"ಬಹು ಮಾದರಿ, ಅಂತರ್ಗತ ಮಾದರಿ","একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ"
ನಿವ್ವಳ ಜನನ ದರ,নেট জন্মৰ হাৰ
ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್,নিউটানি মেকানিক্স
ನ್ಯೂಟನ್ರ ಡಿವೈಡೆಡ್ ಡಿಫರೆನ್ಸ್ ಫಾರ್ಮುಲಾ,নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,নিউটনৰ গতিৰ নিয়ম
ಹೆಸರು ನಿಯೋಜನೆ,নাম নিযুক্তি
ನೀಮನ್-ಪಿಯರ್ಸನ್-ತತ್ವ,নেইমান-পিয়ৰচন-প্ৰিন্সিপল
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಅಂಶ,শূন্য বিভৱ মৌল
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,শূন্য বিভৱ মেট্ৰিক্স
"ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿಬ್, ಫಿಲ್ಟರ್","ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ"
ಆನ್-ಅಬೆಲಿ ಗುಂಪು,আন-আবেলি গ্ৰুপ
ಸಾಪೇಕ್ಷತಾ ಒಮ್ಮುಖ,আপেক্ষিকতাবাদী অভিসৰণ
ಅತೀಂದ್ರಿಯ,অতিক্ৰমণীয়
ಭ್ರಷ್ಟವಲ್ಲದ,অক্ষুণ্ণ
ಭ್ರಷ್ಟವಲ್ಲದ ಮೂಲ ಸುಸಂಬದ್ಧ ಪರಿಹಾರ,অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
ಅಘನ್,আঘন
ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,ঘন সমষ্টি
ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ,বিন্দুৰ অগণন অসীমতা
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,অগণ্য ছেট
ಸರಿಸಾಟಿಯಿಲ್ಲದ,অতুলনীয়
ಉಪವಿಭಾಗವಲ್ಲದ,অ-উপগোট
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,ইউক্লিডিয়ান জ্যামিতি
"ಅಸಮಾನ, ಅಸಮಾನ","অসমতাপূৰ্ণ, অসমতাপূৰ্ণ"
ಛೇದಿಸದ,অ-ছেদক
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣಗಳು,অৰৈখিক বীজগণিতীয় সমীকৰণ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,অৰৈখিক অৱভেদ্য সমীকৰণ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,অৰৈখিক সমীকৰণ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,অৰৈখিক প্ৰগ্ৰেমিং
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,অৰৈখিক ৰিগ্ৰেছন
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,অৰৈখিক সম্পৰ্ক
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕವಲ್ಲದ ಋಣಾತ್ಮಕ ಪೂರ್ಣಾಂಕವಲ್ಲ,অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,অঋণাত্মক চলক
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,নন-পেৰামেট্ৰিক পৰীক্ষা
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বিপৰীত মেট্ৰিক্স
ಅಸಮಪಾರ್ಶ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অসমতাপূৰ্ণ মেট্ৰিক্স
ಅತ್ಯಲ್ಪ,গুৰুত্বহীন
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,অ-শূন্য নিৰ্ণায়ক
ಖಾಲಿ,খালী
ಉಪವಿಭಾಗವಲ್ಲದ,অ-উপগোট
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,অ-শূন্য নিৰ্ণায়ক
ಅಥವಾ ಪೂರಕ ದ್ವಾರಗಳು,বা পৰিপূৰক গেট
"ಸಾಮಾನ್ಯ, ನೈಸರ್ಗಿಕ, ಪ್ರಮಾಣಿತ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক"
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,স্বাভাৱিক ত্বৰণ
ಸಾಮಾನ್ಯ ಕೋನ,স্বাভাৱিক কোণ
ಸಾಮಾನ್ಯ ಕರ್ವ್,স্বাভাৱিক বক্ৰ
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
ಸಾಮಾನ್ಯ ವಿತರಣೆ,স্বাভাৱিক বিতৰণ
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,স্বাভাৱিক বিতৰণ ফলন
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಾಮಾನ್ಯ ರೂಪ,মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ
ಸಾಮಾನ್ಯ ಆವರ್ತನ,স্বাভাৱিক কম্পাঙ্ক
ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕರ್ವ್,স্বাভাৱিক বক্ৰ
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,নৰ্মেলাইজাৰ
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্বাভাৱিক মেট্ৰিক্স
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,সাধাৰণ সম্ভাৱনা বক্ৰ
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,স্বাভাৱিক সম্ভাৱনা বিতৰণ
"ಸಾಮಾನ್ಯ ಉಪಗುಂಪು, ನಿರ್ದಿಷ್ಟ ಉಪಗುಂಪು","সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট"
ಪ್ರಮಾಣೀಕೃತ ರೇಖೀಯ ಜಾಗ,প্ৰামাণিককৃত ৰৈখিক স্থান
ವೆಕ್ಟರ್ ಮಾನದಂಡ,ভেক্টৰ মানদণ্ড
"ಗೇಟ್ ಅಲ್ಲ, ಗೇಟ್ ಅಲ್ಲ","GATE নহয়, GATE নহয়"
ರಾತ್ರಿಯ ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,নিশাৰ ঘন সমষ্টি
ಶೂನ್ಯ ಕಲ್ಪನೆ,শূন্য অনুমান
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,শূন্য মেট্ৰিক্স
ಖಾಲಿ ಸೆಟ್,খালী ছেট
ಶೂನ್ಯ ವೆಕ್ಟರ್,শূন্য ভেক্টৰ
ಸಂಖ್ಯೆ,সংখ্যা
ಸಂಖ್ಯೆಯ ಅಕ್ಷ,সংখ্যা অক্ষ
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,সংখ্যা ব্যৱস্থা
"ಸಂಖ್ಯಾವಾಚಕ (ಸಂಖ್ಯೆ), ಸಂಖ್ಯಾತ್ಮಕ (ವಿ.)","সংখ্যাগত (নং), সংখ্যাগত (V.)"
"ಸಂಖ್ಯೆಗೆ, ಸಂಖ್ಯೆಗೆ","সংখ্যা কৰা, সংখ্যা কৰা"
ಭಾಗ,অংশ
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,সংখ্যাগত সহগ
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,সংখ্যাগত গণনা
ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ,সংখ্যাগত পাৰ্থক্য
ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ,সংখ্যাগত পদ্ধতি
"ಎನ್-ವೆಕ್ಟರ್, ಎನ್-ವೆಕ್ಟರ್","n-ভেক্টৰ, n-ভেক্টৰ"
n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-ভেক্টৰ স্থান
"ವಸ್ತು, ದೇಹ, ವಸ್ತು","বস্তু, শৰীৰ, বস্তু"
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,বস্তুনিষ্ঠ কাৰ্য্য
"ಓರೆಯಾದ, ಓರೆಯಾದ","তিৰ্যক, তিৰ্যক"
ಓರೆಯಾದ ಲಕ್ಷಣ,তিৰ্যক asymptote
ಓರೆಯಾದ ಅಕ್ಷ,তিৰ্যক অক্ষ
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ","ক্ৰছ ছেকচন, ক্ৰছ ছেকচন"
ವೀಕ್ಷಣೆ,পৰ্যবেক্ষণ
ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
ಚೂಪಾದ ಕೋನ,অস্পষ্ট কোণ
ಅಷ್ಟಭುಜಾಕೃತಿ,অষ্টভুজ
ಅಷ್ಟಭುಜಾಕೃತಿ,অষ্টভুজ
ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ,অক্টল ব্যৱস্থা
ಆಕ್ಟಾಂಟ್,অক্টেন্ট
ಬೆಸ,অস্বাভাৱিক
ಅಸಮವಾದ ಕರ್ವ್,অসমতাপূৰ্ণ বক্ৰ
ಬೆಸ ಸಂಖ್ಯೆ,অদ্ভুত সংখ্যা
ಬೆಸ ಕ್ರಮಪಲ್ಲಟನೆ,অদ্ভুত ক্ৰমবিন্যাস
ಬೆಸ ಬಹುಪದೋಕ್ತಿ,অদ্ভুত বহুপদ
"ಓಗಿವ್, ಪೈಲಾನ್","ogive, পাইলন"
ಏಕಾಂತ ಸಂಘ,একাকী সংগঠন
ಒಂದು-ಒಂದು ಕಾರ್ಯ,এক-এটা কাৰ্য্য
ಒಂದೇ ನಕ್ಷೆ,একক মানচিত্ৰ
ಏಕಮುಖ ವರ್ಗೀಕರಣ,একমুখী শ্ৰেণীবিভাজন
ಅತಿಕ್ರಮಿಸುವ ನಕ್ಷೆ,ওভাৰলেপ মানচিত্ৰ
"ತೆರೆದ, ತೆರೆದ (ವಿ.)","খোলা, খোলা (v.)"
ತೆರೆದ ಗೋಳ,মুকলি গোলক
ತೆರೆದ ಮಧ್ಯಂತರ,মুকলি ব্যৱধান
ತೆರೆದ ಸೆಮಿಲೈನ್,মুকলি অৰ্ধৰেখা
ತೆರೆದ ಸೆಟ್,খোলা ছেট
ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದೆ,অপাৰেটিং
ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ,অপাৰেচন বিজ্ঞান
ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ,অপাৰেচন বিজ্ঞান
"ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ","অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ"
ವಿರುದ್ಧ ಕೋನ,বিপৰীত কোণ
ವಿರುದ್ಧ ಘಟನೆ,বিপৰীত পৰিঘটনা
ಸೂಕ್ತ ಮೂಲ ಸ್ಥಿರ ಪರಿಹಾರ,অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ,অনুকূল অৱস্থা
ಅತ್ಯುತ್ತಮ ಔಟ್ಪುಟ್ ಗಾತ್ರ,অনুকূল আউটপুট আকাৰ
ಅತ್ಯುತ್ತಮ ಮೌಲ್ಯ,অনুকূল মূল্য
"ಅತ್ಯುತ್ತಮ, ಅತ್ಯುತ್ತಮ","অনুকূল, অনুকূল"
ವರ್ಗ,শ্ৰেণী
"ಆದೇಶ, ಆದೇಶ, ಶಕ್ತಿ, ರಾಡಿಕ್ಸ್, ಗುಂಪು ಸಂಖ್ಯೆ","ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা"
ಆದೇಶದ ಜೋಡಿ,অৰ্ডাৰ দিয়া জোৰা
"ವಿಂಗಡಿಸಲಾದ ಸೆಟ್, ವಿಂಗಡಿಸಲಾದ ಸೆಟ್","সজাই থোৱা ছেট, সজাই থোৱা ছেট"
"ವಿಂಗಡಿಸುವುದು, ವಿಂಗಡಿಸುವುದು","সজাই পৰাই তোলা, সজাই পৰাই তোলা"
"ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್, ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್","নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম"
ಗುಂಪು ದರ್ಜೆ,গ্ৰুপ গ্ৰেড
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕ್ರಮ,মেট্ৰিক্সৰ ক্ৰম
ಅಂಶಗಳ ಗುಂಪು,মৌলৰ গোট
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ,অৱভেদ্য সমীকৰণৰ ক্ৰম
ಕಾರ್ಯಾಚರಣೆಯ ಅನುಕ್ರಮ,অপাৰেচন ক্ৰম
ಶೂನ್ಯ ಆದೇಶ,শূন্য ক্ৰম
ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆಗಳು,সাধাৰণ সংখ্যা
ಸರಳ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,সৰল অৱভেদ্য সমীকৰণ
ಗ್ರೇಡ್,শ্ৰেণী
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,অভিযোজন ক্ষমতা
ದೃಷ್ಟಿಕೋನ,অভিবিন্যাস
ಪುಟ ದೃಷ್ಟಿಕೋನ,পৃষ্ঠা অভিমুখীতা
"ಮೂಲ, ಮೂಲ, ಮೂಲ","উৎপত্তি, উৎপত্তি, উৎপত্তি"
ಮೂಲದ ಬಿಂದು,উৎপত্তিৰ বিন্দু
ಕುರಿಮರಿ ಕೇಂದ್ರ,মেৰ পোৱালিৰ কেন্দ্ৰ
"ಲಂಬ ಕೋನೀಯ, ಲಂಬ","উলম্ব কৌণিক, লম্ব"
ಆರ್ಥೋಗೋನಲ್ ಅಕ್ಷ,অৰ্থগনেল অক্ষ
ಕುರಿಮರಿ ಕುಟುಂಬ,লেম্বিক পৰিয়াল
"ಲುಂಬಿಕ್ ಗ್ರೂಪ್, ಲುಂಬಿಕ್ ಗ್ರೂಪ್","লুম্বিক গ্ৰুপ, লুম্বিক গ্ৰুপ"
ಆರ್ಥೋಗೋನಾಲಿಟಿ ಸ್ಥಿತಿ,অৰ্থগনেলিটি অৱস্থা
ಸಜ್ಜುಗೊಳಿಸುವಿಕೆ,সংগঠন
ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অৰ্থগনেল মেট্ৰিক্স
"ಆರ್ಥೋನಾರ್ಮಲ್, ಸಾಮಾನ್ಯ ಆರ್ಥೋನಾರ್ಮಲ್","অৰ্থনৰ্মেল, স্বাভাৱিক অৰ্থনৰ্মেল"
ಸಾಮಾನ್ಯ ಲಂಬ ಬೇಸ್,সাধাৰণ উলম্ব ভিত্তি
ಆಂದೋಲನ,দোলন
ಕಾರ್ಯದ ಆಂದೋಲನ,কাৰ্য্যৰ দোলন
ಆಂದೋಲಕ ಕಾರ್ಯ,দোলনীয় কাৰ্য্য
